序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
536,新北市,1998/03/03,萬里,0.9,0.44,37.0,-,42,-,15.76,3.02,12.74,2.424,0.16,2.26,16.54,-,-,43.0
537,新北市,1998/03/02,板橋,2.9,1.13,16.5,-,39,-,55.29,19.12,36.17,2.714,0.62,2.09,15.72,-,-,39.0
538,新北市,1998/03/02,三重,7.3,1.42,-,-,42,42,92.86,54.12,38.74,-,-,-,15.1,-,-,42.0
539,新北市,1998/03/02,菜寮,5.3,1.04,17.2,-,36,-,46.18,12.45,33.72,-,-,-,15.73,-,-,36.0
540,新北市,1998/03/02,永和,4.0,1.42,-,-,58,-,83.28,48.99,34.29,2.828,0.78,2.05,18.19,-,-,54.0
541,新北市,1998/03/02,新莊,3.2,0.85,22.6,-,27,-,42.16,9.62,32.54,2.394,0.39,2.0,15.29,-,-,38.0
542,新北市,1998/03/02,新店,2.2,-,25.1,-,28,-,36.89,10.0,26.89,-,-,-,14.86,-,-,41.0
543,新北市,1998/03/02,淡水,2.1,0.87,22.8,-,36,-,34.78,7.35,27.43,-,-,-,15.43,-,85.0,36.0
544,新北市,1998/03/02,汐止,5.3,0.85,12.6,-,43,-,63.12,23.43,39.69,-,-,-,14.57,-,-,43.0
545,新北市,1998/03/02,土城,2.6,0.82,19.5,-,27,-,-,-,-,-,-,-,15.2,-,-,33.0
546,新北市,1998/03/02,林口,2.8,0.56,20.7,-,16,-,38.64,6.61,32.03,-,-,-,12.78,-,-,35.0
547,新北市,1998/03/02,萬里,1.6,0.19,45.8,-,25,-,9.18,0.71,8.48,2.331,0.09,2.24,15.16,-,-,47.0
548,新北市,1998/03/01,板橋,2.4,0.62,28.5,-,54,-,27.86,4.62,23.24,2.344,0.27,2.08,15.32,-,-,52.0
549,新北市,1998/03/01,三重,2.4,0.93,-,-,45,41,57.57,28.84,28.73,-,-,-,14.94,-,-,45.0
550,新北市,1998/03/01,菜寮,1.6,0.54,32.6,-,41,-,17.7,0.99,16.71,-,-,-,15.37,-,-,41.0
551,新北市,1998/03/01,永和,2.2,0.64,-,-,47,-,41.85,18.35,23.49,2.301,0.21,2.09,17.65,-,-,47.0
552,新北市,1998/03/01,新莊,0.6,0.31,39.9,-,30,-,15.24,0.52,14.72,1.988,0.17,1.82,15.0,-,-,43.0
553,新北市,1998/03/01,新店,1.0,-,40.9,-,30,-,13.48,0.89,12.59,-,-,-,14.42,-,-,40.0
554,新北市,1998/03/01,淡水,0.3,0.41,40.7,-,33,-,9.5,0.92,8.58,-,-,-,14.39,-,70.0,38.0
555,新北市,1998/03/01,汐止,3.5,0.56,26.6,-,37,-,28.43,5.52,22.91,-,-,-,14.4,-,-,37.0
556,新北市,1998/03/01,土城,1.3,0.45,34.8,-,37,-,14.75,1.14,13.61,-,-,-,15.2,-,-,37.0
557,新北市,1998/03/01,林口,0.9,0.26,38.7,-,21,-,10.28,0.33,9.81,-,-,-,12.28,-,-,38.0
558,新北市,1998/03/01,萬里,0.8,0.15,53.2,-,74,-,1.9,0.18,1.72,2.287,0.09,2.2,14.72,-,-,62.0
559,臺中市,1998/03/31,西屯,5.9,0.89,15.4,-,83,-,46.68,18.14,28.54,2.863,0.53,2.33,25.55,-,-,66.0
560,臺中市,1998/03/31,忠明,6.1,1.18,21.7,-,99,48,56.65,21.39,35.26,-,-,-,26.19,-,-,75.0
561,臺中市,1998/03/31,豐原,6.2,0.86,22.4,-,78,-,36.63,7.78,28.85,-,-,-,24.43,-,-,64.0
562,臺中市,1998/03/31,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,24.71,-,-,-
563,臺中市,1998/03/31,大里,6.0,0.69,26.3,-,103,-,34.48,7.36,27.12,-,-,-,25.57,-,-,76.0
564,臺中市,1998/03/30,西屯,3.5,0.81,11.9,-,80,-,41.76,13.35,28.41,2.519,0.36,2.16,24.76,-,-,65.0
565,臺中市,1998/03/30,忠明,4.0,1.09,16.0,-,106,48,52.75,14.29,38.46,-,-,-,25.13,-,-,78.0
566,臺中市,1998/03/30,豐原,4.0,0.91,17.2,-,84,-,44.8,12.5,32.3,-,-,-,23.4,-,-,67.0
567,臺中市,1998/03/30,沙鹿,4.5,0.91,19.1,-,91,-,38.18,11.05,27.13,-,-,-,23.04,-,-,71.0
568,臺中市,1998/03/30,大里,4.2,1.03,22.8,-,136,-,47.69,14.97,32.73,-,-,-,25.01,-,-,93.0
569,臺中市,1998/03/29,西屯,2.7,0.8,16.5,-,98,-,25.25,3.82,21.43,2.203,0.13,2.07,24.18,-,-,74.0
570,臺中市,1998/03/29,忠明,1.7,1.1,19.7,-,143,56,41.31,11.9,29.42,-,-,-,24.45,-,-,96.0
571,臺中市,1998/03/29,豐原,1.8,0.84,22.3,-,102,-,31.96,4.78,27.18,-,-,-,23.18,-,-,76.0
572,臺中市,1998/03/29,沙鹿,3.3,0.84,19.8,-,121,-,27.49,3.8,23.69,-,-,-,22.2,-,-,85.0
573,臺中市,1998/03/29,大里,1.4,0.94,24.8,-,123,-,35.09,6.01,29.08,-,-,-,24.95,-,-,86.0
574,臺中市,1998/03/28,西屯,3.7,0.79,16.4,-,88,-,32.14,9.56,22.58,2.508,0.37,2.13,25.27,-,-,69.0
575,臺中市,1998/03/28,忠明,4.4,1.09,21.4,-,111,52,51.05,21.07,29.97,-,-,-,25.76,-,-,80.0
576,臺中市,1998/03/28,豐原,7.1,0.88,25.8,-,100,-,37.54,7.72,29.82,-,-,-,24.35,-,-,75.0
577,臺中市,1998/03/28,沙鹿,4.1,0.74,24.0,-,114,-,31.64,6.69,24.95,-,-,-,23.72,-,-,82.0
578,臺中市,1998/03/28,大里,4.2,1.05,28.0,-,108,-,40.28,9.71,30.56,-,-,-,25.94,-,-,79.0
579,臺中市,1998/03/27,西屯,7.2,0.9,18.8,-,84,-,58.39,26.27,32.12,2.454,0.57,-,25.71,-,-,73.0
580,臺中市,1998/03/27,忠明,8.4,1.28,31.1,-,124,54,60.98,21.93,39.05,-,-,-,26.14,-,-,87.0
581,臺中市,1998/03/27,豐原,9.0,0.97,34.2,-,84,-,38.79,9.53,29.26,-,-,-,24.68,-,-,135.0
582,臺中市,1998/03/27,沙鹿,7.3,0.85,28.0,-,133,-,42.9,11.94,30.96,-,-,-,24.76,-,-,91.0
583,臺中市,1998/03/27,大里,7.4,0.95,37.1,-,96,-,40.32,10.29,30.03,-,-,-,25.62,-,-,98.0
584,臺中市,1998/03/26,西屯,5.6,0.82,13.8,-,93,-,44.22,11.03,33.2,2.426,0.43,1.99,24.46,-,-,71.0
585,臺中市,1998/03/26,忠明,4.6,1.25,19.5,-,137,54,64.4,20.02,44.38,-,-,-,24.81,-,-,93.0
586,臺中市,1998/03/26,豐原,8.3,1.02,19.7,-,109,-,50.73,12.94,37.79,-,-,-,23.19,-,-,80.0
587,臺中市,1998/03/26,沙鹿,6.9,0.59,27.0,-,93,-,29.77,6.5,23.27,-,-,-,22.31,-,-,71.0
588,臺中市,1998/03/26,大里,6.4,1.03,20.4,-,134,-,55.23,16.83,38.39,-,-,-,24.47,-,-,92.0
589,臺中市,1998/03/25,西屯,4.2,0.64,18.7,-,58,-,32.68,7.08,25.6,2.178,0.3,1.88,23.71,-,-,54.0
590,臺中市,1998/03/25,忠明,2.8,0.87,23.6,-,86,44,39.9,7.64,32.25,-,-,-,23.9,-,-,68.0
591,臺中市,1998/03/25,豐原,5.1,0.78,25.5,-,69,-,36.22,8.86,27.36,-,-,-,22.46,-,-,60.0
592,臺中市,1998/03/25,沙鹿,4.9,0.56,29.3,-,62,-,28.29,4.91,23.38,-,-,-,22.03,-,-,58.0
593,臺中市,1998/03/25,大里,4.0,0.87,27.8,-,89,-,36.85,7.45,29.4,-,-,-,23.87,-,-,97.0
594,臺中市,1998/03/24,西屯,2.3,0.61,14.6,-,64,-,29.59,4.78,24.81,2.2,0.27,1.93,21.01,-,-,57.0
595,臺中市,1998/03/24,忠明,3.2,-,16.8,-,81,41,44.15,9.79,34.36,-,-,-,21.31,-,-,66.0
596,臺中市,1998/03/24,豐原,7.2,0.63,16.5,-,68,-,43.9,11.74,32.16,-,-,-,19.84,-,-,59.0
597,臺中市,1998/03/24,沙鹿,7.7,0.53,25.4,-,63,-,33.52,7.07,26.45,-,-,-,19.25,-,-,62.0
598,臺中市,1998/03/24,大里,3.7,0.96,20.8,-,80,-,47.42,10.56,36.86,-,-,-,22.05,-,-,65.0
599,臺中市,1998/03/23,西屯,2.2,0.46,12.4,-,42,-,23.26,3.45,19.8,2.109,0.21,1.89,18.74,-,-,42.0
600,臺中市,1998/03/23,忠明,2.1,0.59,10.7,-,53,31,38.05,9.99,28.07,-,-,-,18.95,-,-,52.0
601,臺中市,1998/03/23,豐原,3.3,0.64,9.9,-,49,-,40.18,11.4,28.78,-,-,-,17.86,-,-,49.0
602,臺中市,1998/03/23,沙鹿,5.5,0.55,18.5,-,48,-,27.15,3.48,23.66,-,-,-,17.93,-,-,48.0
603,臺中市,1998/03/23,大里,2.3,0.91,11.1,-,61,-,56.3,22.67,33.63,-,-,-,20.26,-,-,56.0
604,臺中市,1998/03/22,西屯,2.4,0.4,13.5,-,38,-,17.58,2.21,15.37,2.04,0.18,1.86,16.56,-,-,38.0
605,臺中市,1998/03/22,忠明,1.7,0.2,14.4,-,22,17,30.09,7.66,22.43,-,-,-,16.81,-,-,22.0
606,臺中市,1998/03/22,豐原,2.0,0.54,14.5,-,22,-,26.65,7.26,19.39,-,-,-,15.7,-,-,22.0
607,臺中市,1998/03/22,沙鹿,2.8,0.45,24.1,-,20,-,18.7,2.03,16.67,-,-,-,16.05,-,-,27.0
608,臺中市,1998/03/22,大里,1.5,0.62,13.3,-,33,-,49.69,27.15,22.54,-,-,-,18.21,-,-,33.0
609,臺中市,1998/03/21,西屯,2.6,0.45,12.2,-,30,-,21.77,3.07,18.7,2.205,0.19,2.01,18.64,-,-,30.0
610,臺中市,1998/03/21,忠明,2.9,0.21,12.1,-,58,30,36.13,7.98,28.14,-,-,-,19.02,-,-,54.0
611,臺中市,1998/03/21,豐原,3.0,0.61,10.1,-,46,-,33.46,8.63,24.83,-,-,-,17.64,-,-,46.0
612,臺中市,1998/03/21,沙鹿,6.2,0.47,21.1,-,46,-,26.11,4.66,21.45,-,-,-,17.53,-,-,46.0
613,臺中市,1998/03/21,大里,3.2,0.85,12.5,-,66,-,60.29,30.65,29.64,-,-,-,20.15,-,-,58.0
614,臺中市,1998/03/20,西屯,5.9,0.76,5.7,-,57,-,39.3,10.81,28.49,2.289,0.23,2.06,22.68,-,-,54.0
615,臺中市,1998/03/20,忠明,3.7,-,5.1,-,94,51,56.69,21.76,34.93,-,-,-,22.83,-,-,72.0
616,臺中市,1998/03/20,豐原,-,0.95,7.5,-,76,-,50.78,19.69,31.09,-,-,-,21.33,-,-,63.0
617,臺中市,1998/03/20,沙鹿,5.8,0.67,11.3,-,67,-,37.57,9.9,27.67,-,-,-,21.6,-,-,59.0
618,臺中市,1998/03/20,大里,4.8,1.18,7.0,-,97,-,56.85,25.67,31.18,-,-,-,23.63,-,-,73.0
619,臺中市,1998/03/19,西屯,7.6,0.95,17.3,-,128,-,45.75,11.45,34.3,2.426,0.43,2.0,24.96,-,-,89.0
620,臺中市,1998/03/19,忠明,4.9,0.51,17.4,-,164,65,63.76,13.11,50.65,-,-,-,24.85,-,-,107.0
621,臺中市,1998/03/19,豐原,-,1.18,28.4,-,135,-,39.87,3.36,36.51,-,-,-,23.94,-,-,93.0
622,臺中市,1998/03/19,沙鹿,-,-,-,-,105,-,-,-,-,-,-,-,23.96,-,-,77.0
623,臺中市,1998/03/19,大里,5.4,1.2,25.4,-,136,-,40.83,9.19,31.64,-,-,-,25.13,-,-,93.0
624,臺中市,1998/03/18,西屯,6.1,1.04,9.5,-,108,-,72.58,32.49,40.09,2.772,0.54,2.24,20.97,-,-,79.0
625,臺中市,1998/03/18,忠明,5.5,1.58,9.4,-,158,61,87.21,39.18,48.02,-,-,-,20.77,-,-,104.0
626,臺中市,1998/03/18,豐原,-,1.35,15.6,-,124,-,61.25,22.95,38.31,-,-,-,19.81,-,-,87.0
627,臺中市,1998/03/18,沙鹿,-,-,19.2,-,86,-,39.25,12.39,26.86,-,-,-,20.2,-,-,68.0
628,臺中市,1998/03/18,大里,5.0,1.57,9.3,-,140,-,70.83,29.57,41.27,-,-,-,21.0,-,-,95.0
629,臺中市,1998/03/17,西屯,2.9,0.91,3.4,-,71,-,59.9,23.13,36.77,2.772,0.64,2.13,19.2,-,-,60.0
630,臺中市,1998/03/17,忠明,4.0,1.48,2.3,-,94,49,99.16,55.63,43.53,-,-,-,19.0,-,-,72.0
631,臺中市,1998/03/17,豐原,-,0.85,1.6,-,66,-,81.5,43.25,38.25,-,-,-,18.09,-,-,58.0
632,臺中市,1998/03/17,沙鹿,-,0.92,5.1,-,60,-,56.87,18.47,38.4,-,-,-,18.17,-,-,55.0
633,臺中市,1998/03/17,大里,-,1.76,1.7,-,121,-,112.0,69.24,42.76,-,-,-,19.83,-,-,86.0
634,臺中市,1998/03/16,西屯,3.3,0.96,9.7,-,65,-,56.95,24.61,32.35,2.642,0.58,2.06,18.88,-,-,58.0
635,臺中市,1998/03/16,忠明,4.6,1.61,9.3,-,101,48,90.46,48.44,42.01,-,-,-,18.91,-,-,75.0
636,臺中市,1998/03/16,豐原,-,1.69,8.1,-,90,-,85.77,49.07,36.7,-,-,-,17.8,-,-,70.0
637,臺中市,1998/03/16,沙鹿,7.1,0.65,17.1,-,55,-,46.96,17.62,29.34,-,-,-,17.73,-,-,53.0
638,臺中市,1998/03/16,大里,-,1.64,8.9,-,97,-,87.03,45.63,41.4,-,-,-,19.53,-,-,73.0
639,臺中市,1998/03/15,西屯,3.4,0.83,22.5,-,73,-,27.22,2.5,24.72,2.175,0.16,2.02,21.52,-,-,62.0
640,臺中市,1998/03/15,忠明,3.7,1.12,25.0,-,104,53,42.14,5.27,36.87,-,-,-,21.28,-,-,77.0
641,臺中市,1998/03/15,豐原,-,0.97,28.4,-,92,-,32.13,3.2,28.93,-,-,-,19.96,-,-,71.0
642,臺中市,1998/03/15,沙鹿,4.2,0.72,38.7,-,82,-,22.25,1.54,20.71,-,-,-,20.16,-,-,66.0
643,臺中市,1998/03/15,大里,-,1.08,26.8,-,124,-,45.6,8.9,36.7,-,-,-,21.62,-,-,87.0
644,臺中市,1998/03/14,西屯,6.7,1.18,16.0,-,128,-,51.13,11.98,39.15,2.784,0.58,2.2,20.38,-,-,89.0
645,臺中市,1998/03/14,忠明,8.0,1.85,17.4,-,171,73,80.49,26.82,53.67,-,-,-,20.22,-,-,110.0
646,臺中市,1998/03/14,豐原,-,1.73,17.7,-,161,-,68.45,21.3,47.15,-,-,-,18.7,-,-,106.0
647,臺中市,1998/03/14,沙鹿,7.6,0.96,26.6,-,112,-,38.28,6.62,31.66,-,-,-,18.75,-,-,81.0
648,臺中市,1998/03/14,大里,-,1.93,23.0,-,166,-,79.93,30.02,49.91,-,-,-,20.68,-,-,108.0
649,臺中市,1998/03/13,西屯,3.4,0.83,24.3,-,59,-,34.57,9.58,25.0,2.614,0.42,2.19,17.57,-,-,55.0
650,臺中市,1998/03/13,忠明,4.5,1.2,25.2,-,70,41,48.49,12.14,36.35,-,-,-,17.64,-,-,60.0
651,臺中市,1998/03/13,豐原,-,1.0,28.6,-,64,-,36.79,5.17,31.63,-,-,-,16.55,-,-,59.0
652,臺中市,1998/03/13,沙鹿,7.3,0.78,36.7,-,55,-,33.95,6.3,27.64,-,-,-,16.7,-,-,72.0
653,臺中市,1998/03/13,大里,-,1.14,29.6,-,65,-,47.34,8.31,39.03,-,-,-,18.35,-,-,70.0
654,臺中市,1998/03/12,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
655,臺中市,1998/03/12,忠明,2.7,0.98,3.4,-,40,25,54.23,18.18,36.05,-,-,-,14.17,-,-,40.0
656,臺中市,1998/03/12,豐原,-,0.91,5.0,-,29,-,42.36,13.74,28.62,-,-,-,13.11,-,-,29.0
657,臺中市,1998/03/12,沙鹿,7.8,-,10.6,-,36,-,39.3,9.79,29.51,-,-,-,13.74,-,-,36.0
658,臺中市,1998/03/12,大里,-,1.38,2.2,-,45,-,65.32,28.8,36.53,-,-,-,15.22,-,-,45.0
659,臺中市,1998/03/11,西屯,1.4,0.83,7.6,-,35,-,30.23,5.77,24.46,2.213,0.24,1.98,14.71,-,-,40.0
660,臺中市,1998/03/11,忠明,2.1,1.16,4.5,-,32,24,52.8,17.86,34.94,-,-,-,14.5,-,-,32.0
661,臺中市,1998/03/11,豐原,-,1.07,4.8,-,26,-,46.14,16.77,29.37,-,-,-,13.72,-,-,26.0
662,臺中市,1998/03/11,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
663,臺中市,1998/03/11,大里,4.1,1.47,3.0,-,34,-,63.97,29.54,34.43,-,-,-,16.04,-,-,34.0
664,臺中市,1998/03/10,西屯,2.5,0.67,5.4,-,28,-,39.12,11.21,27.91,2.167,0.25,1.91,19.95,-,-,28.0
665,臺中市,1998/03/10,忠明,1.5,1.04,9.8,-,25,17,38.69,10.91,27.78,-,-,-,20.22,-,-,25.0
666,臺中市,1998/03/10,豐原,1.9,0.72,15.0,-,17,-,29.44,6.31,23.13,-,-,-,19.67,-,-,27.0
667,臺中市,1998/03/10,沙鹿,5.0,0.67,12.2,-,20,-,27.87,6.0,21.86,-,-,-,20.03,-,-,20.0
668,臺中市,1998/03/10,大里,3.2,0.82,13.8,-,22,-,31.85,8.29,23.55,-,-,-,21.34,-,-,24.0
669,臺中市,1998/03/09,西屯,4.0,1.09,15.1,-,54,-,67.58,35.95,31.62,3.191,0.65,2.54,24.92,-,-,52.0
670,臺中市,1998/03/09,忠明,4.4,1.62,17.5,-,92,43,66.23,26.96,39.27,-,-,-,25.04,-,-,71.0
671,臺中市,1998/03/09,豐原,3.4,0.75,29.2,-,66,-,26.89,1.15,25.73,-,-,-,24.67,-,-,58.0
672,臺中市,1998/03/09,沙鹿,3.4,0.81,23.2,-,91,-,28.14,4.96,23.18,-,-,-,24.27,-,-,70.0
673,臺中市,1998/03/09,大里,3.9,0.83,28.3,-,88,-,31.66,8.35,23.31,-,-,-,26.47,-,-,69.0
674,臺中市,1998/03/08,西屯,2.1,0.82,17.5,-,75,-,38.95,10.92,28.03,2.246,0.21,2.03,20.41,-,-,63.0
675,臺中市,1998/03/08,忠明,2.5,1.29,21.7,-,108,46,55.96,20.71,35.25,-,-,-,20.62,-,-,79.0
676,臺中市,1998/03/08,豐原,2.5,1.05,25.1,-,80,-,38.46,7.72,30.74,-,-,-,19.79,-,-,65.0
677,臺中市,1998/03/08,沙鹿,2.4,0.8,34.0,-,63,-,27.28,5.1,22.19,-,-,-,19.58,-,-,61.0
678,臺中市,1998/03/08,大里,3.0,0.89,25.2,-,98,-,32.7,4.41,28.29,-,-,-,22.61,-,-,79.0
679,臺中市,1998/03/07,西屯,7.6,1.14,20.4,-,71,-,58.17,17.46,40.71,3.032,0.72,2.31,21.38,-,-,61.0
680,臺中市,1998/03/07,忠明,7.7,1.65,23.5,-,150,68,80.14,32.49,47.65,-,-,-,21.32,-,-,100.0
681,臺中市,1998/03/07,豐原,6.8,1.09,28.2,-,113,-,44.8,8.35,36.45,-,-,-,20.3,-,-,82.0
682,臺中市,1998/03/07,沙鹿,7.6,0.94,28.9,-,118,-,43.02,10.19,32.83,-,-,-,19.85,-,-,84.0
683,臺中市,1998/03/07,大里,8.1,1.26,32.0,-,131,-,46.04,9.64,36.4,-,-,-,23.37,-,-,90.0
684,臺中市,1998/03/06,西屯,7.3,0.89,15.9,-,90,-,53.42,18.33,35.09,2.991,0.6,2.39,18.96,-,-,70.0
685,臺中市,1998/03/06,忠明,6.5,1.33,19.3,-,126,53,73.29,32.75,40.54,-,-,-,18.86,-,-,88.0
686,臺中市,1998/03/06,豐原,5.5,1.06,20.9,-,90,-,46.17,12.68,33.49,-,-,-,17.72,-,-,70.0
687,臺中市,1998/03/06,沙鹿,7.9,0.88,21.1,-,92,-,39.8,9.66,30.13,-,-,-,17.48,-,-,71.0
688,臺中市,1998/03/06,大里,8.2,1.23,26.1,-,110,-,62.81,22.64,40.17,-,-,-,21.25,-,-,82.0
689,臺中市,1998/03/05,西屯,5.8,0.47,21.8,-,40,-,21.18,1.2,19.97,2.599,0.34,2.26,17.99,-,-,40.0
690,臺中市,1998/03/05,忠明,3.4,0.74,21.6,-,44,29,40.8,9.98,30.82,-,-,-,18.02,-,-,49.0
691,臺中市,1998/03/05,豐原,2.9,0.67,24.2,-,37,-,29.92,4.33,25.59,-,-,-,17.14,-,-,50.0
692,臺中市,1998/03/05,沙鹿,8.4,0.52,28.6,-,37,-,27.48,2.99,24.49,-,-,-,17.18,-,-,41.0
693,臺中市,1998/03/05,大里,4.7,0.85,24.1,-,58,-,43.03,11.86,31.17,-,-,-,20.67,-,-,63.0
694,臺中市,1998/03/04,西屯,5.2,1.02,17.5,-,111,-,70.12,28.49,41.63,3.012,0.74,2.27,18.63,-,-,81.0
695,臺中市,1998/03/04,忠明,5.8,1.6,11.4,-,131,51,84.75,38.75,46.0,-,-,-,18.62,-,-,90.0
696,臺中市,1998/03/04,豐原,5.4,1.28,14.6,-,99,-,60.26,24.08,36.17,-,-,-,17.81,-,-,75.0
697,臺中市,1998/03/04,沙鹿,1.7,0.75,17.9,-,127,-,43.54,13.88,29.66,-,-,-,18.08,-,-,89.0
698,臺中市,1998/03/04,大里,7.6,1.27,17.8,-,122,-,62.05,24.0,38.05,-,-,-,21.3,-,-,86.0
699,臺中市,1998/03/03,西屯,4.6,0.88,19.9,-,75,-,48.52,12.66,35.86,2.699,0.6,2.1,19.37,-,-,63.0
700,臺中市,1998/03/03,忠明,5.1,1.53,14.0,-,111,57,81.74,40.44,41.06,-,-,-,18.98,-,-,86.0
701,臺中市,1998/03/03,豐原,5.1,0.99,15.8,-,93,-,56.15,21.6,34.54,-,-,-,17.82,-,-,72.0
702,臺中市,1998/03/03,沙鹿,7.3,0.78,13.6,-,101,-,47.1,15.36,31.73,-,-,-,17.66,-,-,76.0
703,臺中市,1998/03/03,大里,5.7,1.31,23.5,-,119,-,79.5,39.97,39.53,-,-,-,20.98,-,-,84.0
704,臺中市,1998/03/02,西屯,4.1,0.81,8.9,-,44,-,53.57,19.14,34.43,2.593,0.44,2.15,15.25,-,-,44.0
705,臺中市,1998/03/02,忠明,4.7,1.42,1.4,-,74,41,88.33,48.08,40.24,-,-,-,15.0,-,-,62.0
706,臺中市,1998/03/02,豐原,3.9,1.25,1.5,-,61,-,75.29,40.83,34.46,-,-,-,14.15,-,-,56.0
707,臺中市,1998/03/02,沙鹿,9.3,0.83,6.1,-,60,-,65.24,26.9,38.34,-,-,-,14.68,-,-,55.0
708,臺中市,1998/03/02,大里,5.0,1.87,1.3,-,92,-,114.27,72.05,42.22,-,-,-,17.77,-,-,71.0
709,臺中市,1998/03/01,西屯,2.0,0.44,24.2,-,35,-,17.11,0.73,16.38,2.06,0.1,1.96,15.5,-,-,35.0
710,臺中市,1998/03/01,忠明,1.6,0.61,22.9,-,38,33,28.18,2.9,25.29,-,-,-,15.43,-,-,38.0
711,臺中市,1998/03/01,豐原,1.5,0.55,21.3,-,38,-,25.22,3.35,21.87,-,-,-,14.17,-,-,38.0
712,臺中市,1998/03/01,沙鹿,2.6,0.43,36.6,-,41,-,15.91,0.72,15.19,-,-,-,15.34,-,-,42.0
713,臺中市,1998/03/01,大里,1.8,0.82,17.3,-,52,-,40.46,9.42,31.04,-,-,-,18.02,-,-,51.0
714,臺南市,1998/03/31,新營,5.0,0.68,46.4,-,80,-,28.24,6.55,21.69,3.195,0.59,2.61,26.28,-,-,99.0
715,臺南市,1998/03/31,善化,0.8,0.53,27.1,-,83,-,-,-,-,-,-,-,25.56,-,-,66.0
716,臺南市,1998/03/31,安南,6.2,0.43,40.5,-,80,-,28.28,7.36,20.91,-,-,-,25.94,-,-,83.0
717,臺南市,1998/03/31,臺南,9.1,0.89,31.1,-,102,-,35.87,10.19,25.68,2.691,0.42,2.27,25.66,-,-,76.0
718,臺南市,1998/03/30,新營,2.3,0.76,33.6,-,105,-,27.46,3.22,24.24,2.876,0.25,2.63,24.56,-,-,77.0
719,臺南市,1998/03/30,善化,0.7,0.69,21.6,-,126,-,17.3,0.78,16.52,-,-,-,24.0,-,-,88.0
720,臺南市,1998/03/30,安南,3.0,0.85,33.5,-,112,-,25.02,3.78,21.24,-,-,-,24.04,-,-,81.0
721,臺南市,1998/03/30,臺南,6.6,1.21,24.5,-,149,-,38.21,10.11,28.1,2.812,0.49,2.32,24.18,-,-,100.0
722,臺南市,1998/03/29,新營,6.1,0.79,32.1,-,136,-,30.55,4.39,26.15,2.975,0.29,2.68,24.74,-,-,93.0
723,臺南市,1998/03/29,善化,2.6,0.71,24.0,-,133,-,20.1,0.74,19.55,-,-,-,24.46,-,-,91.0
724,臺南市,1998/03/29,安南,4.3,0.8,35.4,-,127,-,22.24,1.76,20.48,-,-,-,24.76,-,-,88.0
725,臺南市,1998/03/29,臺南,6.0,1.08,26.5,-,167,-,33.89,5.73,28.16,2.666,0.33,2.33,24.75,-,-,109.0
726,臺南市,1998/03/28,新營,5.3,0.73,35.5,-,98,-,29.29,5.72,23.58,2.995,0.22,2.78,25.9,-,-,110.0
727,臺南市,1998/03/28,善化,1.9,0.62,23.6,-,111,-,17.55,1.38,16.16,-,-,-,25.43,-,-,81.0
728,臺南市,1998/03/28,安南,6.5,0.75,39.1,-,108,-,28.7,5.65,23.05,-,-,-,25.75,-,-,96.0
729,臺南市,1998/03/28,臺南,8.5,1.03,29.7,-,126,-,36.75,9.14,27.62,2.666,0.34,2.33,25.83,-,-,88.0
730,臺南市,1998/03/27,新營,3.2,0.62,57.2,-,91,-,-,-,-,2.984,0.16,2.83,25.97,-,-,113.0
731,臺南市,1998/03/27,善化,1.8,0.53,29.3,-,98,-,13.76,0.77,12.99,-,-,-,25.53,-,-,74.0
732,臺南市,1998/03/27,安南,5.7,0.7,50.5,-,90,-,25.95,4.46,21.49,-,-,-,25.53,-,-,105.0
733,臺南市,1998/03/27,臺南,8.3,0.97,38.8,-,102,-,43.5,13.77,29.73,2.72,0.35,2.37,25.32,-,-,90.0
734,臺南市,1998/03/26,新營,3.7,0.62,36.0,-,128,-,-,-,-,2.956,0.23,2.73,23.69,-,-,89.0
735,臺南市,1998/03/26,善化,2.1,-,19.3,-,148,-,29.63,4.91,24.72,-,-,-,23.29,-,-,99.0
736,臺南市,1998/03/26,安南,4.3,0.69,40.5,-,129,-,32.16,5.61,26.56,-,-,-,23.37,-,-,89.0
737,臺南市,1998/03/26,臺南,6.3,1.11,27.7,-,197,-,45.7,9.59,36.11,2.922,0.59,2.34,23.42,-,-,124.0
738,臺南市,1998/03/25,新營,4.8,0.57,46.4,-,78,-,-,-,-,2.844,0.15,2.7,23.89,-,-,88.0
739,臺南市,1998/03/25,善化,5.0,0.5,36.8,-,92,-,18.94,0.96,17.98,-,-,-,23.59,-,-,71.0
740,臺南市,1998/03/25,安南,5.6,0.32,41.0,-,77,-,21.76,1.58,20.18,-,-,-,23.65,-,-,71.0
