序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
170,臺北市,2015/09/06,古亭,2.4,0.42,-,25.2,41,12,17.55,3.34,14.2,2.077,0.141,1.935,2.26,1.75,30.33,-,-,71.4,-
171,臺北市,2015/09/06,中山,3.2,0.63,-,21.7,37,17,29.1,7.56,21.55,2.073,0.2,1.873,2.24,1.37,31.31,-,-,65.93,-
172,臺北市,2015/09/06,大同,3.1,1.28,-,-,49,16,44.04,20.12,23.92,2.381,0.351,2.031,-,-,-,-,-,-,-
173,臺北市,2015/09/06,萬華,2.6,0.5,-,26.3,34,20,20.74,3.58,17.16,-,-,-,2.06,1.52,31.53,-,-,66.28,-
174,臺北市,2015/09/06,陽明,1.3,0.19,377.41,33.5,14,10,5.06,1.08,3.96,-,-,-,-,-,24.12,0.75,4.07,92.75,48.07
175,臺北市,2015/09/06,士林,9.7,0.35,-,27.9,35,19,15.26,3.51,11.75,-,-,-,2.37,2.14,30.35,-,-,67.3,-
176,臺北市,2015/09/05,松山,3.6,0.65,435.35,22.3,39,21,35.38,11.96,23.42,2.058,0.25,1.808,1.8,1.54,30.24,-,-,64.12,-
177,臺北市,2015/09/05,古亭,3.4,0.59,-,19.8,47,14,26.4,6.92,19.48,2.18,0.225,1.956,1.99,1.58,29.51,-,-,74.84,-
178,臺北市,2015/09/05,中山,5.5,0.86,-,17.7,40,21,39.78,14.56,25.22,2.22,0.32,1.9,1.72,1.13,30.8,-,-,66.55,-
179,臺北市,2015/09/05,大同,5.2,1.77,-,-,54,22,62.34,34.57,27.77,2.639,0.55,2.089,-,-,-,-,-,-,-
180,臺北市,2015/09/05,萬華,4.5,0.68,-,21.8,38,25,29.29,8.95,20.35,-,-,-,1.66,1.29,30.96,-,-,67.12,-
181,臺北市,2015/09/05,陽明,3.0,0.18,384.23,35.0,16,13,5.73,1.65,4.08,-,-,-,-,-,23.61,0.0,0.0,92.08,0.0
182,臺北市,2015/09/05,士林,10.5,0.44,-,24.0,34,18,20.45,6.06,14.39,-,-,-,2.07,1.66,29.66,-,-,67.75,-
183,臺北市,2015/09/04,松山,4.5,0.64,431.64,18.2,39,20,35.59,12.17,23.42,2.058,0.274,1.784,1.39,1.01,29.24,-,-,69.2,-
184,臺北市,2015/09/04,古亭,3.7,0.72,-,16.9,46,14,34.02,11.22,22.8,2.275,0.305,1.97,1.53,1.13,28.97,-,-,76.74,-
185,臺北市,2015/09/04,中山,3.1,0.87,-,11.1,35,15,42.64,20.52,22.12,2.254,0.342,1.912,1.7,0.92,30.06,-,-,69.98,-
186,臺北市,2015/09/04,大同,3.3,1.52,-,-,45,13,57.31,34.73,22.58,2.607,0.512,2.095,-,-,-,-,-,-,-
187,臺北市,2015/09/04,萬華,3.8,0.75,-,12.4,33,17,35.55,13.14,22.41,-,-,-,1.22,0.77,30.22,-,-,69.66,-
188,臺北市,2015/09/04,陽明,2.5,0.2,391.36,29.3,20,16,5.95,1.41,4.55,-,-,-,-,-,22.85,0.0,0.0,97.5,0.0
189,臺北市,2015/09/04,士林,9.6,0.45,-,13.0,33,19,20.49,6.05,14.43,-,-,-,1.37,1.27,28.86,-,-,74.23,-
190,臺北市,2015/09/03,松山,3.3,0.66,431.4,27.6,38,20,34.9,9.77,25.13,2.072,0.261,1.812,1.31,1.0,28.67,-,-,72.51,-
191,臺北市,2015/09/03,古亭,2.9,0.61,-,25.0,45,14,27.97,6.56,21.4,2.185,0.256,1.929,1.62,1.33,28.45,-,-,79.55,-
192,臺北市,2015/09/03,中山,3.9,0.8,-,22.9,38,18,36.75,8.89,27.86,2.194,0.289,1.905,1.48,0.89,29.54,-,-,73.59,-
193,臺北市,2015/09/03,大同,3.7,1.79,-,-,49,16,65.25,34.25,31.0,2.681,0.589,2.092,-,-,-,-,-,-,-
194,臺北市,2015/09/03,萬華,3.2,0.72,-,25.4,35,19,33.19,7.15,26.03,-,-,-,1.24,0.85,29.75,-,-,72.8,-
195,臺北市,2015/09/03,陽明,1.9,0.18,393.41,32.7,17,14,4.53,1.38,3.15,-,-,-,-,-,23.14,0.0,0.0,94.12,0.0
196,臺北市,2015/09/03,士林,9.2,0.59,-,21.2,36,17,26.63,7.71,18.92,-,-,-,1.3,1.16,28.62,-,-,75.39,-
197,臺北市,2015/09/02,松山,3.0,0.71,427.02,22.1,26,13,38.6,12.95,25.65,2.017,0.257,1.76,1.42,0.88,27.94,-,-,73.83,-
198,臺北市,2015/09/02,古亭,2.2,0.69,-,18.3,31,8,31.95,10.64,21.32,2.202,0.246,1.956,1.57,1.17,26.93,-,-,85.75,-
199,臺北市,2015/09/02,中山,3.3,0.82,-,16.1,23,13,38.98,11.27,27.71,2.181,0.275,1.906,1.66,1.06,28.14,-,-,78.67,-
200,臺北市,2015/09/02,大同,4.1,2.4,-,-,40,10,99.32,67.66,31.66,2.832,0.753,2.079,-,-,-,-,-,-,-
201,臺北市,2015/09/02,萬華,2.1,0.74,-,19.4,23,12,33.48,8.54,24.94,-,-,-,1.47,0.99,28.52,-,-,77.26,-
202,臺北市,2015/09/02,陽明,1.8,0.14,397.84,32.5,13,11,4.54,1.36,3.18,-,-,-,-,-,22.56,0.0,0.0,94.02,0.0
203,臺北市,2015/09/02,士林,9.5,0.58,-,18.1,26,10,27.7,6.57,21.13,-,-,-,1.44,1.1,27.69,-,-,77.88,-
204,臺北市,2015/09/01,松山,2.7,0.64,423.97,12.7,22,10,36.33,11.88,24.45,2.141,0.282,1.859,1.06,0.74,26.51,-,-,82.74,-
205,臺北市,2015/09/01,古亭,3.0,0.76,-,14.5,31,5,38.43,10.96,27.47,2.394,0.393,2.002,1.38,0.85,27.03,-,-,88.0,-
206,臺北市,2015/09/01,中山,2.8,1.06,-,10.9,24,10,53.0,24.78,28.23,2.436,0.384,2.051,1.2,0.61,27.29,-,-,84.74,-
207,臺北市,2015/09/01,大同,2.9,2.31,-,-,40,9,101.06,69.66,31.4,3.112,0.806,2.306,-,-,-,-,-,-,-
208,臺北市,2015/09/01,萬華,2.1,0.91,-,12.6,24,13,43.72,14.72,29.01,-,-,-,1.04,0.64,27.77,-,-,82.85,-
209,臺北市,2015/09/01,陽明,2.4,0.15,399.95,33.8,10,7,4.49,1.12,3.36,-,-,-,-,-,21.76,3.13,4.86,96.46,6.7
210,臺北市,2015/09/01,士林,9.3,0.63,-,17.3,27,11,28.52,7.39,21.13,-,-,-,1.07,0.84,26.53,-,-,83.14,-
211,新北市,2015/09/30,板橋,4.2,0.93,-,19.6,36,19,39.9,10.15,29.75,2.618,0.482,2.136,1.08,0.82,29.58,3.25,4.91,72.92,25.04
212,新北市,2015/09/30,三重,3.6,2.25,-,-,63,17,120.6,76.75,43.85,3.072,0.857,2.214,-,-,30.09,-,-,72.44,-
213,新北市,2015/09/30,菜寮,3.4,0.97,-,19.6,39,17,38.69,14.08,24.61,-,-,-,0.62,0.33,29.06,-,-,77.03,-
214,新北市,2015/09/30,永和,2.5,1.61,-,15.2,47,20,56.11,25.8,30.31,2.594,0.581,2.013,1.05,0.56,29.54,-,-,70.53,-
215,新北市,2015/09/30,新莊,2.7,0.9,-,-,42,-,34.68,13.22,21.46,-,-,-,1.64,0.9,29.85,-,-,80.67,-
216,新北市,2015/09/30,新店,1.3,0.55,-,24.7,29,15,18.78,4.66,14.11,-,-,-,3.02,2.2,28.86,-,-,75.11,-
217,新北市,2015/09/30,淡水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
218,新北市,2015/09/30,汐止,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
219,新北市,2015/09/30,土城,3.4,0.81,-,19.9,41,24,36.77,13.6,23.17,2.345,0.36,1.985,1.33,0.92,28.41,-,-,78.96,-
220,新北市,2015/09/30,林口,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
221,新北市,2015/09/30,萬里,1.8,0.33,-,16.5,-,16,5.52,1.65,3.99,-,-,-,2.44,2.13,28.09,85.0,5.8,91.53,6.44
222,新北市,2015/09/29,板橋,4.6,0.73,-,22.2,23,16,27.37,7.57,19.8,2.363,0.299,2.065,2.1,1.51,29.06,1.33,6.1,76.47,37.89
223,新北市,2015/09/29,三重,1.0,1.51,-,-,47,10,68.46,42.98,25.48,2.554,0.51,2.044,-,-,29.72,-,-,73.63,-
224,新北市,2015/09/29,菜寮,2.4,0.78,-,18.7,29,12,21.81,5.86,15.93,-,-,-,1.07,0.42,28.93,-,-,77.5,-
225,新北市,2015/09/29,永和,2.8,1.24,-,21.1,36,15,40.4,17.61,22.78,2.371,0.424,1.947,2.36,2.12,29.18,-,-,73.04,-
226,新北市,2015/09/29,新莊,2.2,0.71,-,28.0,29,-,19.54,7.07,12.46,-,-,-,2.93,2.33,29.15,-,-,94.75,-
227,新北市,2015/09/29,新店,3.2,0.57,-,27.3,26,12,18.05,3.45,14.6,-,-,-,7.98,7.49,28.96,-,-,75.52,-
228,新北市,2015/09/29,土城,3.3,0.58,-,23.6,27,14,22.36,6.17,16.2,2.136,0.224,1.912,1.82,1.34,28.49,-,-,78.81,-
229,新北市,2015/09/29,林口,2.4,0.37,-,31.2,32,11,10.57,1.4,9.16,-,-,-,3.06,2.71,26.73,-,-,89.59,-
230,新北市,2015/09/29,萬里,5.8,0.25,-,31.0,-,10,5.17,1.44,3.71,-,-,-,4.07,3.71,29.47,0.0,0.0,99.55,0.0
231,新北市,2015/09/28,板橋,1.8,0.24,-,32.9,22,15,6.99,1.49,5.49,1.94,0.052,1.888,4.72,3.89,26.86,7.34,5.73,85.76,21.42
232,新北市,2015/09/28,三重,1.1,0.46,-,-,27,3,30.86,17.46,13.4,2.003,0.101,1.902,-,-,26.89,-,-,86.05,-
233,新北市,2015/09/28,菜寮,1.1,0.23,-,25.1,17,2,7.32,4.36,2.97,-,-,-,1.78,0.96,26.59,-,-,87.77,-
234,新北市,2015/09/28,永和,0.7,0.37,-,29.5,16,5,11.85,4.01,7.84,1.889,0.104,1.785,4.13,3.62,26.56,-,-,85.29,-
235,新北市,2015/09/28,新莊,2.0,0.22,-,34.3,12,-,6.58,1.54,5.03,-,-,-,8.53,8.46,26.38,-,-,92.06,-
236,新北市,2015/09/28,新店,0.8,0.23,-,29.8,14,5,5.59,1.05,4.54,-,-,-,9.22,4.1,26.37,-,-,86.21,-
237,新北市,2015/09/28,淡水,1.4,0.15,-,33.7,34,2,2.11,1.48,0.64,-,-,-,-,-,-,-,-,-,-
238,新北市,2015/09/28,汐止,1.1,0.16,-,30.3,22,6,2.42,0.64,1.76,-,-,-,4.45,2.77,26.77,-,-,93.11,-
239,新北市,2015/09/28,土城,0.5,0.25,-,31.7,17,6,7.66,1.31,6.35,1.901,0.062,1.839,3.4,0.92,26.07,-,-,89.47,-
240,新北市,2015/09/28,林口,1.9,0.16,-,39.1,19,3,1.7,0.97,0.74,-,-,-,8.33,8.06,25.38,-,-,97.58,-
241,新北市,2015/09/28,萬里,2.0,0.16,-,39.9,62,8,1.01,0.49,0.37,-,-,-,16.33,15.63,26.73,0.0,0.0,92.06,0.0
242,新北市,2015/09/27,板橋,2.6,0.69,-,26.7,22,17,25.77,1.71,24.06,2.271,0.232,2.04,1.1,0.79,24.37,1.2,4.54,83.74,68.14
243,新北市,2015/09/27,三重,2.7,2.11,-,-,61,22,114.17,69.38,44.79,2.924,0.765,2.159,-,-,24.86,-,-,83.83,-
244,新北市,2015/09/27,菜寮,2.2,0.87,-,18.4,43,20,25.77,1.58,24.19,-,-,-,0.56,0.26,24.25,-,-,87.07,-
245,新北市,2015/09/27,永和,2.1,0.99,-,20.6,39,21,37.87,11.07,26.8,2.263,0.318,1.945,1.0,0.68,23.83,-,-,85.55,-
246,新北市,2015/09/27,新莊,2.7,0.53,-,35.4,35,26,17.19,1.73,15.46,-,-,-,2.17,1.7,24.37,-,-,92.78,-
247,新北市,2015/09/27,新店,1.7,0.45,-,27.3,25,16,14.63,1.95,12.68,-,-,-,2.87,2.37,23.25,-,-,87.17,-
248,新北市,2015/09/27,淡水,2.2,0.24,-,53.4,50,12,5.73,1.47,4.25,-,-,-,-,-,-,-,-,-,-
249,新北市,2015/09/27,汐止,0.9,0.41,-,36.5,35,14,14.05,2.03,12.02,-,-,-,1.28,0.74,24.58,-,-,88.78,-
250,新北市,2015/09/27,土城,1.6,0.5,-,26.4,39,21,20.67,2.36,18.32,2.028,0.125,1.903,1.08,0.9,23.1,-,-,88.53,-
251,新北市,2015/09/27,林口,1.3,0.22,-,58.3,45,17,4.63,1.47,3.16,-,-,-,4.28,4.09,23.05,-,-,92.14,-
252,新北市,2015/09/27,萬里,2.3,0.2,-,62.3,77,17,2.71,0.91,1.79,-,-,-,10.21,9.42,25.75,1.0,3.9,78.59,437.38
253,新北市,2015/09/26,板橋,1.8,0.51,-,34.3,22,18,21.62,1.62,20.01,2.122,0.186,1.937,1.49,1.13,26.55,0.0,0.0,71.28,0.0
254,新北市,2015/09/26,三重,2.9,1.67,-,-,50,9,90.33,52.31,38.01,2.673,0.607,2.066,-,-,27.03,-,-,70.47,-
255,新北市,2015/09/26,菜寮,2.4,0.61,-,25.2,31,10,20.67,2.34,18.32,-,-,-,0.6,0.26,26.49,-,-,72.23,-
256,新北市,2015/09/26,永和,1.7,0.72,-,30.7,33,14,28.28,7.94,20.35,2.1,0.264,1.836,1.3,1.09,26.28,-,-,71.91,-
257,新北市,2015/09/26,新莊,2.4,0.53,-,34.4,29,19,18.56,2.12,16.44,-,-,-,1.9,1.47,26.56,-,-,76.89,-
258,新北市,2015/09/26,新店,2.7,0.38,-,30.5,26,16,15.5,2.17,13.33,-,-,-,3.24,2.74,25.57,-,-,74.92,-
259,新北市,2015/09/26,淡水,1.5,0.28,-,39.9,38,8,9.88,1.12,8.75,-,-,-,-,-,-,-,-,-,-
260,新北市,2015/09/26,汐止,2.3,0.41,-,32.0,28,10,17.97,2.64,15.33,-,-,-,1.47,1.14,25.81,-,-,82.28,-
261,新北市,2015/09/26,土城,2.3,0.37,-,36.9,39,17,16.93,1.95,14.98,1.95,0.104,1.846,1.38,0.96,25.59,-,-,74.4,-
262,新北市,2015/09/26,林口,1.5,0.25,-,45.2,39,15,11.06,1.77,9.29,-,-,-,2.63,2.43,24.6,-,-,84.84,-
263,新北市,2015/09/26,萬里,1.7,0.18,-,55.0,51,9,4.21,1.19,3.02,-,-,-,5.55,4.77,26.31,0.5,4.44,77.19,141.72
264,新北市,2015/09/25,板橋,9.0,0.51,-,31.6,29,14,29.16,5.29,23.86,2.154,0.199,1.955,2.01,1.59,27.83,0.0,0.0,64.31,0.0
265,新北市,2015/09/25,三重,3.0,1.47,-,-,43,9,84.88,47.39,37.49,2.608,0.542,2.066,-,-,27.9,-,-,67.39,-
266,新北市,2015/09/25,菜寮,3.9,0.55,-,28.2,29,8,22.28,4.24,18.04,-,-,-,0.78,0.32,27.6,-,-,67.61,-
267,新北市,2015/09/25,永和,9.0,0.61,-,31.8,29,11,29.17,8.23,20.93,2.063,0.223,1.841,1.99,1.82,27.42,-,-,64.76,-
268,新北市,2015/09/25,新莊,6.7,0.47,-,38.5,29,15,22.24,3.67,18.55,-,-,-,2.63,2.57,27.96,-,-,69.56,-
269,新北市,2015/09/25,新店,4.1,0.4,-,32.7,26,15,18.11,3.09,15.01,-,-,-,3.57,2.23,27.01,-,-,67.82,-
270,新北市,2015/09/25,淡水,2.2,0.46,-,28.7,38,9,14.91,2.01,12.89,-,-,-,-,-,-,-,-,-,-
271,新北市,2015/09/25,汐止,11.9,0.35,-,24.5,28,9,26.37,7.03,19.34,-,-,-,2.0,1.65,26.88,-,-,76.52,-
272,新北市,2015/09/25,土城,6.2,0.4,-,36.6,37,18,18.76,2.54,16.22,2.029,0.129,1.9,1.42,0.43,27.29,-,-,66.31,-
273,新北市,2015/09/25,林口,2.5,0.35,-,41.4,41,15,19.93,3.33,16.6,-,-,-,2.37,1.9,25.68,-,-,80.5,-
274,新北市,2015/09/25,萬里,2.3,0.18,-,40.4,35,6,7.0,1.85,5.16,-,-,-,2.72,2.45,25.95,0.0,0.0,77.86,0.0
275,新北市,2015/09/24,板橋,5.9,0.7,-,24.3,50,25,33.64,5.49,28.15,2.358,0.323,2.035,1.79,1.44,27.91,0.0,0.0,73.01,0.0
276,新北市,2015/09/24,三重,4.4,1.6,-,-,63,20,92.26,52.53,39.73,2.698,0.615,2.083,-,-,28.01,-,-,74.59,-
277,新北市,2015/09/24,菜寮,4.0,0.71,-,20.0,43,21,28.34,3.99,24.35,-,-,-,0.65,0.31,27.57,-,-,76.48,-
278,新北市,2015/09/24,永和,3.2,1.03,-,22.8,44,24,36.47,11.48,24.99,2.259,0.348,1.912,1.45,1.23,27.43,-,-,73.63,-
279,新北市,2015/09/24,新莊,5.2,0.69,-,26.3,41,31,29.06,4.5,24.56,-,-,-,1.96,1.59,27.8,-,-,80.34,-
280,新北市,2015/09/24,新店,4.7,0.53,-,23.3,35,23,22.33,3.49,18.84,-,-,-,3.41,2.33,26.8,-,-,76.55,-
281,新北市,2015/09/24,淡水,2.9,0.55,-,22.1,46,19,19.51,3.23,16.28,-,-,-,-,-,-,-,-,-,-
282,新北市,2015/09/24,汐止,4.1,0.64,-,16.0,40,23,34.62,8.1,26.52,-,-,-,1.41,1.11,26.82,-,-,84.37,-
283,新北市,2015/09/24,土城,6.0,0.55,-,25.7,47,26,27.46,5.15,22.31,2.146,0.206,1.94,1.45,0.96,26.94,-,-,76.41,-
284,新北市,2015/09/24,林口,3.9,0.53,-,28.5,58,29,25.22,3.22,22.0,-,-,-,2.21,1.88,25.47,-,-,89.95,-
285,新北市,2015/09/24,萬里,2.2,0.36,-,31.4,37,19,10.68,1.85,8.83,-,-,-,2.05,1.96,25.57,3.3,4.28,87.62,45.33
286,新北市,2015/09/23,板橋,6.4,0.61,-,30.8,60,32,27.89,4.12,23.77,2.322,0.316,2.006,1.98,1.52,29.37,0.0,0.0,67.65,0.0
287,新北市,2015/09/23,三重,5.3,1.64,-,-,70,27,103.18,60.84,42.34,2.734,0.675,2.059,-,-,29.55,-,-,68.85,-
288,新北市,2015/09/23,菜寮,5.6,0.72,-,18.5,52,26,32.52,5.69,26.83,-,-,-,0.68,0.35,28.86,-,-,71.35,-
289,新北市,2015/09/23,永和,3.5,1.37,-,20.4,54,32,50.26,19.11,31.16,2.453,0.505,1.948,1.25,0.75,29.21,-,-,67.4,-
290,新北市,2015/09/23,新莊,7.5,0.73,-,26.4,51,39,34.33,8.49,25.84,-,-,-,1.71,1.08,29.31,-,-,74.77,-
291,新北市,2015/09/23,新店,2.8,0.51,-,28.6,46,30,20.0,3.16,16.84,-,-,-,3.47,2.51,28.53,-,-,71.08,-
292,新北市,2015/09/23,淡水,3.8,0.47,-,26.2,52,21,18.78,2.68,16.1,-,-,-,-,-,-,-,-,-,-
293,新北市,2015/09/23,汐止,11.2,0.68,-,28.6,52,33,36.37,7.11,29.26,-,-,-,1.36,0.89,29.08,-,-,74.35,-
294,新北市,2015/09/23,土城,4.2,0.54,-,31.7,55,34,27.69,6.4,21.29,2.193,0.285,1.908,1.53,1.13,28.2,-,-,72.8,-
295,新北市,2015/09/23,林口,2.5,0.37,-,34.1,58,30,19.79,2.77,17.02,-,-,-,2.26,1.88,26.61,-,-,84.94,-
296,新北市,2015/09/23,萬里,4.1,0.36,-,36.9,42,24,13.38,2.96,10.43,-,-,-,2.5,2.21,27.03,0.0,0.0,79.88,0.0
297,新北市,2015/09/22,板橋,5.6,0.68,-,40.2,56,30,31.26,6.02,25.24,2.356,0.324,2.031,1.55,1.11,28.81,0.0,0.0,67.14,0.0
298,新北市,2015/09/22,三重,6.1,1.64,-,-,61,24,94.49,49.33,45.17,2.743,0.637,2.106,-,-,29.35,-,-,66.79,-
299,新北市,2015/09/22,菜寮,5.1,0.71,-,30.9,47,22,28.37,4.06,24.31,-,-,-,0.64,0.38,28.83,-,-,68.12,-
300,新北市,2015/09/22,永和,6.0,1.14,-,33.3,49,28,42.38,11.19,31.19,2.307,0.392,1.915,1.29,0.97,28.68,-,-,67.95,-
301,新北市,2015/09/22,新莊,6.3,0.7,-,39.0,48,35,29.24,4.95,24.29,-,-,-,1.7,1.05,28.9,-,-,73.43,-
302,新北市,2015/09/22,新店,5.5,0.53,-,42.4,42,29,20.56,3.03,17.54,-,-,-,3.12,2.11,28.14,-,-,71.31,-
303,新北市,2015/09/22,淡水,3.2,0.39,-,37.2,43,15,14.18,1.76,12.42,-,-,-,-,-,-,-,-,-,-
304,新北市,2015/09/22,汐止,9.0,0.47,-,32.9,38,20,26.06,4.17,21.89,-,-,-,1.53,1.23,28.19,-,-,77.59,-
305,新北市,2015/09/22,土城,4.0,0.66,-,35.3,55,33,33.45,8.27,25.18,2.242,0.301,1.941,1.27,0.91,27.61,-,-,72.15,-
306,新北市,2015/09/22,林口,3.6,0.38,-,47.6,57,33,18.38,3.59,14.79,-,-,-,1.89,1.47,26.36,-,-,85.06,-
307,新北市,2015/09/22,萬里,3.2,0.23,-,31.2,33,14,8.7,2.57,6.13,-,-,-,2.4,2.29,26.38,0.0,0.0,84.14,0.0
308,新北市,2015/09/21,板橋,4.4,0.66,-,27.5,46,19,30.76,4.99,25.77,2.277,0.257,2.02,1.6,1.22,27.69,0.5,4.21,71.02,31.24
309,新北市,2015/09/21,三重,4.8,1.65,-,-,53,20,86.62,47.65,38.97,2.763,0.645,2.118,-,-,28.24,-,-,68.69,-
310,新北市,2015/09/21,菜寮,3.2,0.6,-,28.0,37,17,24.02,4.34,19.68,-,-,-,0.62,0.29,27.8,-,-,70.04,-
311,新北市,2015/09/21,永和,3.1,0.94,-,25.1,36,18,36.55,12.77,23.78,2.18,0.304,1.876,1.59,1.39,27.44,-,-,70.58,-
312,新北市,2015/09/21,新莊,3.7,0.6,-,31.8,34,26,24.79,3.22,21.58,-,-,-,1.95,1.78,27.7,-,-,77.17,-
313,新北市,2015/09/21,新店,3.1,0.42,-,31.5,30,19,16.83,3.09,13.73,-,-,-,3.25,2.42,27.18,-,-,71.45,-
314,新北市,2015/09/21,淡水,4.0,0.34,-,43.9,47,20,10.34,1.18,9.17,-,-,-,-,-,-,-,-,-,-
315,新北市,2015/09/21,汐止,3.6,0.36,-,29.8,28,12,17.67,2.86,14.82,-,-,-,1.49,1.03,27.44,-,-,76.96,-
316,新北市,2015/09/21,土城,3.2,0.51,-,31.5,31,23,23.93,3.43,20.51,2.138,0.201,1.937,1.26,0.54,26.92,-,-,73.61,-
317,新北市,2015/09/21,林口,4.0,0.41,-,40.9,54,27,21.58,4.03,17.54,-,-,-,2.22,1.82,25.82,-,-,81.62,-
318,新北市,2015/09/21,萬里,1.7,0.18,-,32.7,27,6,7.4,1.59,5.81,-,-,-,2.01,1.88,25.91,0.5,5.22,82.6,50.36
319,新北市,2015/09/20,板橋,2.7,0.42,-,43.4,40,14,19.16,2.02,17.14,2.064,0.124,1.939,1.9,1.49,27.34,0.0,0.0,63.63,0.0
320,新北市,2015/09/20,三重,3.9,1.16,-,-,42,10,69.8,36.83,32.97,2.481,0.401,2.08,-,-,27.84,-,-,63.22,-
321,新北市,2015/09/20,菜寮,4.2,0.37,-,36.8,32,9,13.91,1.0,12.91,-,-,-,0.8,0.3,27.39,-,-,63.97,-
322,新北市,2015/09/20,永和,2.6,0.47,-,40.5,28,13,16.65,3.62,13.04,1.945,0.148,1.797,1.9,1.84,27.02,-,-,64.1,-
323,新北市,2015/09/20,新莊,3.3,0.32,-,46.9,32,15,14.27,1.5,12.77,-,-,-,2.75,2.48,27.49,-,-,67.73,-
324,新北市,2015/09/20,新店,1.8,0.3,-,39.8,28,19,11.18,1.69,9.49,-,-,-,3.47,2.36,26.62,-,-,66.81,-
325,新北市,2015/09/20,淡水,3.6,0.3,-,45.3,43,15,10.44,1.33,9.11,-,-,-,-,-,-,-,-,-,-
326,新北市,2015/09/20,汐止,3.0,0.26,-,37.5,27,11,11.71,1.65,10.07,-,-,-,1.88,1.51,27.06,-,-,71.26,-
327,新北市,2015/09/20,土城,2.1,0.35,-,47.7,30,25,12.52,1.27,11.25,2.01,0.111,1.899,1.48,0.44,26.78,-,-,65.32,-
328,新北市,2015/09/20,林口,3.6,0.24,-,52.9,40,17,10.48,1.16,9.32,-,-,-,2.85,2.33,25.27,-,-,76.49,-
329,新北市,2015/09/20,萬里,1.9,0.17,-,38.0,35,8,6.42,1.79,4.63,-,-,-,2.81,2.59,25.59,0.0,0.0,75.91,0.0
330,新北市,2015/09/19,板橋,2.9,0.43,-,45.2,44,20,21.91,2.55,19.36,2.118,0.165,1.953,1.78,1.45,26.53,0.0,0.0,56.75,0.0
331,新北市,2015/09/19,三重,2.5,1.29,-,-,48,13,69.83,33.12,36.7,2.533,0.487,2.047,-,-,26.93,-,-,60.94,-
332,新北市,2015/09/19,菜寮,2.3,0.5,-,36.9,39,13,18.27,1.5,16.77,-,-,-,0.82,0.35,26.59,-,-,60.45,-
333,新北市,2015/09/19,永和,2.0,0.5,-,44.1,33,19,20.12,4.56,15.56,2.001,0.181,1.82,1.99,1.78,26.04,-,-,59.17,-
334,新北市,2015/09/19,新莊,2.7,0.48,-,46.5,37,21,18.47,3.16,15.31,-,-,-,2.58,2.43,26.6,-,-,62.8,-
335,新北市,2015/09/19,新店,3.5,0.32,-,44.0,32,23,13.74,1.94,11.79,-,-,-,4.19,2.83,25.61,-,-,62.39,-
336,新北市,2015/09/19,淡水,1.8,0.4,-,41.7,48,-,15.27,1.86,13.41,-,-,-,-,-,-,-,-,-,-
337,新北市,2015/09/19,汐止,4.0,0.34,-,37.2,36,17,19.5,3.39,16.11,-,-,-,1.82,1.49,25.8,-,-,69.79,-
338,新北市,2015/09/19,土城,4.1,0.35,-,51.3,-,-,13.19,1.15,12.03,2.017,0.111,1.906,1.4,0.37,26.14,-,-,57.81,-
339,新北市,2015/09/19,林口,2.3,0.3,-,51.4,49,23,15.06,2.31,12.76,-,-,-,2.4,2.07,24.6,-,-,73.74,-
340,新北市,2015/09/19,萬里,1.7,0.21,-,45.1,42,12,6.08,1.41,4.67,-,-,-,2.63,2.49,24.31,0.0,0.0,75.27,0.0
341,新北市,2015/09/18,板橋,2.9,0.45,-,42.8,44,16,22.46,3.7,18.76,2.124,0.176,1.948,1.98,1.6,26.67,0.0,0.0,58.87,0.0
342,新北市,2015/09/18,三重,2.1,1.29,-,-,51,12,73.6,35.86,37.74,2.54,0.466,2.074,-,-,27.15,-,-,60.63,-
343,新北市,2015/09/18,菜寮,2.0,0.53,-,38.0,41,11,20.9,2.66,18.25,-,-,-,0.75,0.31,26.79,-,-,60.78,-
344,新北市,2015/09/18,永和,2.2,0.6,-,39.5,33,16,24.51,6.23,18.28,2.034,0.207,1.826,1.95,1.74,26.15,-,-,62.13,-
345,新北市,2015/09/18,新莊,2.1,0.48,-,46.4,35,17,19.46,3.45,16.01,-,-,-,2.43,2.18,26.87,-,-,63.63,-
346,新北市,2015/09/18,新店,4.4,0.33,-,43.5,-,-,13.74,2.29,11.45,-,-,-,4.61,3.4,25.8,-,-,63.62,-
