序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
507,臺中市,1994/01/29,西屯,2.7,0.5,29.6,-,60,16,0.79,15.03,1.54,0.1,1.43,15.0,-,-,55.0
508,臺中市,1994/01/29,忠明,4.4,0.72,17.7,-,72,39,7.0,31.69,-,-,-,14.97,-,-,61.0
509,臺中市,1994/01/29,豐原,5.9,0.78,19.1,-,64,34,6.29,27.8,-,-,-,13.95,-,-,57.0
510,臺中市,1994/01/29,沙鹿,9.0,0.63,30.5,-,89,20,2.0,18.21,-,-,-,14.87,-,-,69.0
511,臺中市,1994/01/29,大里,5.7,1.05,13.8,-,79,50,11.76,37.96,-,-,-,16.23,-,-,65.0
512,臺中市,1994/01/28,西屯,4.4,0.48,20.6,-,47,21,1.64,19.01,1.67,0.13,1.53,16.31,-,-,47.0
513,臺中市,1994/01/28,忠明,5.6,0.83,11.5,-,74,43,10.01,33.4,-,-,-,16.21,-,-,62.0
514,臺中市,1994/01/28,豐原,7.2,0.81,13.5,-,50,43,10.32,32.23,-,-,-,15.26,-,-,50.0
515,臺中市,1994/01/28,沙鹿,12.1,0.57,20.0,-,58,28,4.33,23.83,-,-,-,15.99,-,-,54.0
516,臺中市,1994/01/28,大里,7.6,1.01,9.2,-,64,55,16.46,38.19,-,-,-,17.68,-,-,57.0
517,臺中市,1994/01/27,西屯,4.3,0.56,28.2,-,64,16,1.29,14.92,1.61,0.08,1.52,16.01,-,-,57.0
518,臺中市,1994/01/27,忠明,5.2,0.81,18.4,-,82,34,5.45,28.85,-,-,-,16.04,-,-,66.0
519,臺中市,1994/01/27,豐原,5.5,0.83,19.6,-,64,35,6.7,28.35,-,-,-,15.14,-,-,57.0
520,臺中市,1994/01/27,沙鹿,11.0,0.49,28.3,-,81,22,3.26,19.22,-,-,-,15.57,-,-,65.0
521,臺中市,1994/01/27,大里,6.6,0.95,14.5,-,79,44,9.13,34.56,-,-,-,17.38,-,-,65.0
522,臺中市,1994/01/26,西屯,4.3,0.52,24.1,-,36,20,1.68,18.32,1.66,0.15,1.5,17.29,-,-,43.0
523,臺中市,1994/01/26,忠明,5.1,0.93,13.0,-,50,50,16.41,33.2,-,-,-,17.14,-,-,50.0
524,臺中市,1994/01/26,豐原,5.5,0.82,15.5,-,44,41,9.7,31.53,-,-,-,16.38,-,-,44.0
525,臺中市,1994/01/26,沙鹿,13.9,0.73,21.0,-,57,36,9.95,27.1,-,-,-,17.03,-,-,53.0
526,臺中市,1994/01/26,大里,6.9,1.36,11.2,-,62,66,28.34,37.53,-,-,-,18.06,-,-,56.0
527,臺中市,1994/01/25,西屯,4.9,0.91,16.2,-,37,45,19.38,29.42,1.93,0.32,1.6,15.5,-,-,37.0
528,臺中市,1994/01/25,忠明,4.5,1.7,13.0,-,65,76,33.95,42.07,-,-,-,15.13,-,-,58.0
529,臺中市,1994/01/25,豐原,4.2,1.42,13.7,-,41,63,25.45,37.8,-,-,-,14.34,-,-,41.0
530,臺中市,1994/01/25,沙鹿,5.4,0.82,20.6,-,34,42,18.11,26.6,-,-,-,15.78,-,-,37.0
531,臺中市,1994/01/25,大里,5.4,0.91,12.0,-,44,56,20.75,34.85,-,-,-,15.67,-,-,44.0
532,臺中市,1994/01/24,西屯,9.0,0.91,23.0,-,66,56,28.81,31.78,1.94,0.23,1.72,15.42,-,-,58.0
533,臺中市,1994/01/24,忠明,9.7,1.75,17.7,-,102,109,46.57,62.03,-,-,-,15.34,-,-,76.0
534,臺中市,1994/01/24,豐原,9.7,1.24,16.1,-,72,64,21.57,42.48,-,-,-,15.05,-,-,61.0
535,臺中市,1994/01/24,沙鹿,7.4,0.64,29.8,-,60,30,10.35,21.83,-,-,-,14.84,-,-,63.0
536,臺中市,1994/01/24,大里,13.9,1.35,13.1,-,101,74,22.98,51.49,-,-,-,15.42,-,-,76.0
537,臺中市,1994/01/23,西屯,4.1,0.43,28.4,-,35,18,1.05,16.66,1.64,0.03,1.6,12.84,-,-,38.0
538,臺中市,1994/01/23,忠明,5.3,0.69,19.1,-,54,37,5.98,30.98,-,-,-,12.64,-,-,52.0
539,臺中市,1994/01/23,豐原,7.1,0.68,18.2,-,44,34,6.53,27.68,-,-,-,11.64,-,-,44.0
540,臺中市,1994/01/23,沙鹿,7.7,0.49,32.4,-,62,19,1.08,18.11,-,-,-,13.03,-,-,56.0
541,臺中市,1994/01/23,大里,5.6,0.88,11.9,-,54,44,10.39,33.61,-,-,-,13.6,-,-,52.0
542,臺中市,1994/01/22,西屯,5.1,0.63,13.2,-,45,29,3.81,24.91,1.8,0.14,1.66,9.99,-,-,45.0
543,臺中市,1994/01/22,忠明,6.0,0.91,6.4,-,64,48,11.76,35.96,-,-,-,9.93,-,-,57.0
544,臺中市,1994/01/22,豐原,7.5,0.93,9.2,-,47,42,12.17,29.68,-,-,-,8.62,-,-,47.0
545,臺中市,1994/01/22,沙鹿,8.7,0.61,19.6,-,53,27,3.55,23.21,-,-,-,10.23,-,-,51.0
546,臺中市,1994/01/22,大里,8.1,1.04,3.1,-,76,53,13.48,39.63,-,-,-,11.14,-,-,63.0
547,臺中市,1994/01/21,西屯,5.3,0.57,26.3,-,48,18,1.63,15.94,1.67,0.06,1.61,10.16,-,-,35.0
548,臺中市,1994/01/21,忠明,6.0,0.74,16.4,-,55,39,9.53,29.39,-,-,-,10.23,-,-,48.0
549,臺中市,1994/01/21,豐原,9.1,0.75,19.8,-,47,31,6.78,24.29,-,-,-,9.1,-,-,47.0
550,臺中市,1994/01/21,沙鹿,10.7,0.62,26.4,-,72,23,2.77,19.79,-,-,-,10.21,-,-,54.0
551,臺中市,1994/01/21,大里,6.9,0.86,13.0,-,58,39,6.94,31.82,-,-,-,11.63,-,-,33.0
552,臺中市,1994/01/20,西屯,3.6,0.41,14.5,-,20,20,2.69,17.45,1.69,0.07,1.62,14.19,-,-,20.0
553,臺中市,1994/01/20,忠明,4.6,0.58,7.1,-,39,39,9.95,29.24,-,-,-,14.01,-,-,40.0
554,臺中市,1994/01/20,豐原,7.8,0.67,8.7,-,29,38,11.06,27.12,-,-,-,12.7,-,-,29.0
555,臺中市,1994/01/20,沙鹿,8.8,0.36,17.2,-,34,23,3.41,19.2,-,-,-,14.29,-,-,34.0
556,臺中市,1994/01/20,大里,6.2,0.75,7.5,-,45,44,12.07,32.4,-,-,-,15.12,-,-,45.0
557,臺中市,1994/01/19,西屯,3.4,0.48,12.1,-,22,22,3.07,19.38,1.74,0.13,1.6,13.85,-,-,22.0
558,臺中市,1994/01/19,忠明,4.6,0.82,6.6,-,43,44,14.26,29.37,-,-,-,13.93,-,-,43.0
559,臺中市,1994/01/19,豐原,9.0,0.77,8.3,-,32,42,13.83,28.52,-,-,-,12.68,-,-,32.0
560,臺中市,1994/01/19,沙鹿,11.4,0.6,14.2,-,33,28,6.1,22.28,-,-,-,13.8,-,-,33.0
561,臺中市,1994/01/19,大里,6.6,0.88,6.9,-,42,52,18.41,33.8,-,-,-,15.31,-,-,42.0
562,臺中市,1994/01/18,西屯,4.2,0.62,12.6,-,48,25,3.97,21.33,1.75,0.16,1.59,16.8,-,-,48.0
563,臺中市,1994/01/18,忠明,4.4,0.95,7.8,-,68,48,16.87,31.19,-,-,-,16.92,-,-,59.0
564,臺中市,1994/01/18,豐原,5.2,0.76,8.8,-,54,42,12.68,29.27,-,-,-,15.89,-,-,52.0
565,臺中市,1994/01/18,沙鹿,12.7,0.69,13.4,-,90,30,6.45,23.81,-,-,-,16.44,-,-,70.0
566,臺中市,1994/01/18,大里,7.0,1.16,8.8,-,80,59,23.56,35.58,-,-,-,17.79,-,-,68.0
567,臺中市,1994/01/17,西屯,7.4,1.55,16.5,-,96,76,39.61,36.37,2.25,0.52,1.72,20.1,-,-,73.0
568,臺中市,1994/01/17,忠明,7.4,3.27,17.6,-,155,158,91.0,66.68,-,-,-,20.37,-,-,102.0
569,臺中市,1994/01/17,豐原,9.0,1.49,19.4,-,75,64,17.61,46.24,-,-,-,20.1,-,-,63.0
570,臺中市,1994/01/17,沙鹿,9.1,1.12,22.2,-,91,46,13.64,32.69,-,-,-,21.0,-,-,70.0
571,臺中市,1994/01/17,大里,8.9,1.62,14.4,-,93,77,34.92,42.37,-,-,-,20.56,-,-,72.0
572,臺中市,1994/01/16,西屯,7.3,2.0,25.3,-,130,90,49.28,40.63,2.45,0.69,1.74,18.2,-,-,90.0
573,臺中市,1994/01/16,忠明,8.1,3.54,26.2,-,177,164,94.99,69.17,-,-,-,18.52,-,-,113.0
574,臺中市,1994/01/16,豐原,9.4,1.85,26.8,-,97,70,18.72,51.32,-,-,-,18.07,-,-,77.0
575,臺中市,1994/01/16,沙鹿,16.2,1.51,27.6,-,117,63,22.19,40.33,-,-,-,18.91,-,-,84.0
576,臺中市,1994/01/16,大里,8.1,1.83,20.1,-,121,76,30.86,45.63,-,-,-,18.77,-,-,85.0
577,臺中市,1994/01/15,西屯,9.2,1.13,15.6,-,71,66,28.76,37.48,2.16,0.4,1.76,15.37,-,-,61.0
578,臺中市,1994/01/15,忠明,9.2,2.38,14.2,-,115,127,64.76,62.55,-,-,-,15.32,-,-,83.0
579,臺中市,1994/01/15,豐原,10.2,2.34,15.9,-,110,99,41.48,57.62,-,-,-,14.61,-,-,80.0
580,臺中市,1994/01/15,沙鹿,14.0,0.8,18.4,-,62,45,11.02,34.42,-,-,-,15.59,-,-,56.0
581,臺中市,1994/01/15,大里,12.9,1.73,11.0,-,110,90,37.72,52.41,-,-,-,15.68,-,-,80.0
582,臺中市,1994/01/14,西屯,3.8,0.57,18.3,-,32,20,1.56,18.61,1.78,0.15,1.63,12.38,-,-,32.0
583,臺中市,1994/01/14,忠明,4.9,0.82,10.6,-,62,42,11.87,30.21,-,-,-,12.36,-,-,56.0
584,臺中市,1994/01/14,豐原,5.3,0.93,13.5,-,39,40,11.27,29.08,-,-,-,11.04,-,-,39.0
585,臺中市,1994/01/14,沙鹿,9.5,0.54,22.2,-,46,23,3.51,19.09,-,-,-,12.58,-,-,47.0
586,臺中市,1994/01/14,大里,5.4,0.94,8.0,-,43,48,14.79,32.96,-,-,-,13.48,-,-,43.0
587,臺中市,1994/01/13,西屯,2.3,0.53,19.5,-,21,20,4.36,16.11,1.59,0.06,1.54,15.55,-,-,22.0
588,臺中市,1994/01/13,忠明,2.9,0.77,11.0,-,41,37,8.75,28.08,-,-,-,15.46,-,-,41.0
589,臺中市,1994/01/13,豐原,4.7,0.79,12.7,-,22,38,9.59,28.44,-,-,-,14.16,-,-,22.0
590,臺中市,1994/01/13,沙鹿,5.9,0.66,16.3,-,-,-,-,-,-,-,-,15.53,-,-,37.0
591,臺中市,1994/01/13,大里,5.2,0.72,6.7,-,32,41,8.78,32.48,-,-,-,16.36,-,-,32.0
592,臺中市,1994/01/12,西屯,9.5,1.55,13.1,-,104,80,43.07,37.33,2.34,0.73,1.6,19.42,-,-,77.0
593,臺中市,1994/01/12,忠明,9.9,2.25,16.5,-,122,110,57.23,53.14,-,-,-,19.41,-,-,86.0
594,臺中市,1994/01/12,豐原,12.0,1.65,11.3,-,115,83,32.85,50.26,-,-,-,18.52,-,-,82.0
595,臺中市,1994/01/12,沙鹿,10.8,1.12,15.4,-,87,55,25.95,29.01,-,-,-,19.08,-,-,68.0
596,臺中市,1994/01/12,大里,11.3,1.63,10.1,-,108,82,28.76,52.89,-,-,-,19.8,-,-,79.0
597,臺中市,1994/01/11,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
598,臺中市,1994/01/11,忠明,6.7,1.36,13.5,-,78,71,34.58,36.05,-,-,-,18.67,-,-,64.0
599,臺中市,1994/01/11,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
600,臺中市,1994/01/11,沙鹿,15.4,0.86,13.2,-,89,49,15.15,33.42,-,-,-,18.4,-,-,69.0
601,臺中市,1994/01/11,大里,8.4,1.63,13.5,-,138,78,30.91,47.51,-,-,-,19.25,-,-,94.0
602,臺中市,1994/01/10,西屯,6.0,0.89,14.1,-,76,34,8.2,25.79,-,-,-,18.65,-,-,63.0
603,臺中市,1994/01/10,忠明,5.5,1.33,12.1,-,100,61,26.06,34.74,-,-,-,18.44,-,-,70.0
604,臺中市,1994/01/10,豐原,5.2,1.36,9.5,-,83,65,28.69,36.58,-,-,-,17.71,-,-,66.0
605,臺中市,1994/01/10,沙鹿,12.2,1.03,14.8,-,90,37,8.29,28.4,-,-,-,18.47,-,-,56.0
606,臺中市,1994/01/10,大里,6.9,1.51,12.0,-,108,74,32.87,41.57,-,-,-,19.48,-,-,72.0
607,臺中市,1994/01/09,西屯,2.9,0.78,13.3,-,58,27,5.37,21.49,-,-,-,18.56,-,-,54.0
608,臺中市,1994/01/09,忠明,3.6,1.22,9.8,-,77,53,23.82,29.04,-,-,-,18.41,-,-,64.0
609,臺中市,1994/01/09,豐原,5.3,1.15,8.0,-,72,56,25.0,31.47,-,-,-,17.67,-,-,61.0
610,臺中市,1994/01/09,沙鹿,6.0,0.94,15.2,-,67,28,5.74,22.32,-,-,-,18.41,-,-,58.0
611,臺中市,1994/01/09,大里,4.5,1.4,11.5,-,90,64,27.55,36.82,-,-,-,19.21,-,-,70.0
612,臺中市,1994/01/08,西屯,3.2,0.91,9.6,-,75,39,13.69,25.3,-,-,-,17.95,-,-,62.0
613,臺中市,1994/01/08,忠明,4.2,1.54,3.3,-,92,71,34.68,36.19,-,-,-,17.76,-,-,71.0
614,臺中市,1994/01/08,豐原,6.0,1.36,2.8,-,67,67,28.52,38.32,-,-,-,16.87,-,-,59.0
615,臺中市,1994/01/08,沙鹿,10.0,0.86,9.6,-,102,42,12.76,29.59,-,-,-,17.72,-,-,76.0
616,臺中市,1994/01/08,大里,6.8,1.76,1.4,-,90,89,44.5,44.07,-,-,-,18.3,-,-,70.0
617,臺中市,1994/01/07,西屯,5.2,0.79,16.2,-,79,25,3.33,22.09,-,-,-,19.12,-,-,65.0
618,臺中市,1994/01/07,忠明,5.5,1.27,12.2,-,105,53,17.81,35.35,-,-,-,18.96,-,-,78.0
619,臺中市,1994/01/07,豐原,6.4,1.22,9.3,-,98,62,22.57,39.32,-,-,-,18.02,-,-,74.0
620,臺中市,1994/01/07,沙鹿,13.5,0.66,10.6,-,90,36,7.33,28.77,-,-,-,18.66,-,-,70.0
621,臺中市,1994/01/07,大里,8.9,1.47,12.9,-,143,72,27.84,44.52,-,-,-,19.5,-,-,97.0
622,臺中市,1994/01/06,西屯,9.8,1.15,16.0,-,110,61,27.09,33.45,2.03,0.4,1.61,19.94,-,-,80.0
623,臺中市,1994/01/06,忠明,10.7,2.07,15.8,-,146,113,66.68,46.12,-,-,-,20.31,-,-,98.0
624,臺中市,1994/01/06,豐原,9.6,1.39,15.4,-,111,69,21.97,47.29,-,-,-,19.75,-,-,81.0
625,臺中市,1994/01/06,沙鹿,18.3,1.22,-,-,146,57,23.21,34.03,-,-,-,19.05,-,-,98.0
626,臺中市,1994/01/06,大里,12.2,-,-,-,155,82,29.0,52.64,-,-,-,20.91,-,-,102.0
627,臺中市,1994/01/05,西屯,10.0,1.14,19.6,-,111,52,17.99,33.57,2.18,0.48,1.69,20.3,-,-,80.0
628,臺中市,1994/01/05,忠明,11.0,1.98,20.3,-,147,93,45.77,47.47,-,-,-,20.32,-,-,98.0
629,臺中市,1994/01/05,豐原,10.9,1.57,16.3,-,120,91,41.63,49.02,-,-,-,19.66,-,-,97.0
630,臺中市,1994/01/05,沙鹿,13.1,1.06,23.9,-,121,47,13.67,33.55,-,-,-,19.84,-,-,85.0
631,臺中市,1994/01/05,大里,17.2,1.38,18.4,-,170,97,41.41,55.78,-,-,-,20.65,-,-,110.0
632,臺中市,1994/01/04,西屯,9.0,1.24,21.2,-,111,63,30.94,32.22,2.23,0.59,1.63,20.31,-,-,81.0
633,臺中市,1994/01/04,忠明,8.7,1.46,-,-,129,88,39.82,48.02,-,-,-,20.49,-,-,90.0
634,臺中市,1994/01/04,豐原,8.0,1.28,17.0,-,103,72,24.26,47.63,-,-,-,19.76,-,-,77.0
635,臺中市,1994/01/04,沙鹿,15.0,1.08,20.6,-,117,50,15.64,34.04,-,-,-,19.49,-,-,83.0
636,臺中市,1994/01/04,大里,9.7,1.56,19.2,-,136,80,26.13,53.95,-,-,-,21.21,-,-,93.0
637,臺中市,1994/01/03,西屯,3.9,0.97,18.4,-,76,56,28.5,27.87,1.97,0.22,1.75,20.46,-,-,63.0
638,臺中市,1994/01/03,忠明,4.9,1.7,-,-,107,84,42.23,42.05,-,-,-,20.35,-,-,79.0
639,臺中市,1994/01/03,豐原,5.5,1.27,18.1,-,61,59,15.82,42.79,-,-,-,20.27,-,-,56.0
640,臺中市,1994/01/03,沙鹿,9.3,0.95,17.6,-,95,45,16.99,28.05,-,-,-,19.86,-,-,73.0
641,臺中市,1994/01/03,大里,5.0,1.36,16.8,-,93,68,27.1,41.2,-,-,-,20.78,-,-,71.0
642,臺中市,1994/01/02,西屯,2.1,0.76,17.4,-,73,45,16.37,28.63,1.92,0.16,1.76,18.0,-,-,62.0
643,臺中市,1994/01/02,忠明,4.0,1.18,18.6,-,85,64,26.54,37.23,-,-,-,17.93,-,-,67.0
644,臺中市,1994/01/02,豐原,4.1,1.18,19.5,-,79,67,25.96,41.2,-,-,-,17.28,-,-,67.0
645,臺中市,1994/01/02,沙鹿,5.8,0.66,19.1,-,62,29,8.1,21.32,-,-,-,17.57,-,-,54.0
646,臺中市,1994/01/02,大里,4.8,1.22,18.4,-,89,59,21.68,37.75,-,-,-,18.67,-,-,70.0
647,臺中市,1994/01/01,西屯,2.2,0.45,22.5,-,37,23,2.01,20.64,1.85,0.06,1.8,16.41,-,-,42.0
648,臺中市,1994/01/01,忠明,4.7,0.72,-,-,48,40,8.88,30.84,-,-,-,16.17,-,-,48.0
649,臺中市,1994/01/01,豐原,5.6,0.73,15.4,-,40,43,11.09,32.12,-,-,-,15.21,-,-,40.0
650,臺中市,1994/01/01,沙鹿,7.3,0.51,23.0,-,39,24,4.36,19.62,-,-,-,15.96,-,-,39.0
651,臺中市,1994/01/01,大里,7.0,0.89,15.9,-,59,50,11.95,37.66,-,-,-,17.45,-,-,54.0
652,臺南市,1994/01/31,新營,4.4,0.58,28.0,-,95,28,3.11,23.72,-,-,-,18.81,-,-,73.0
653,臺南市,1994/01/31,善化,6.2,0.57,28.0,-,114,23,1.72,20.26,-,-,-,19.23,-,-,82.0
654,臺南市,1994/01/31,安南,7.3,0.59,29.0,-,96,27,5.96,21.46,-,-,-,19.03,-,-,73.0
655,臺南市,1994/01/31,臺南,8.4,1.13,23.2,-,131,34,6.69,27.27,2.45,0.47,1.98,19.66,-,-,91.0
656,臺南市,1994/01/30,新營,6.4,0.69,24.1,-,101,42,11.98,28.74,-,-,-,16.45,-,-,75.0
657,臺南市,1994/01/30,善化,7.5,0.58,25.0,-,116,27,-,19.81,-,-,-,16.64,-,-,83.0
658,臺南市,1994/01/30,安南,7.4,0.63,23.8,-,95,35,14.98,20.33,-,-,-,16.47,-,-,72.0
659,臺南市,1994/01/30,臺南,9.9,1.16,18.9,-,125,45,17.51,27.39,2.65,0.52,2.13,17.14,-,-,88.0
660,臺南市,1994/01/29,新營,8.7,0.61,23.2,-,107,34,3.02,29.33,-,-,-,15.51,-,-,79.0
661,臺南市,1994/01/29,善化,9.2,0.55,25.2,-,122,28,1.33,24.69,-,-,-,15.86,-,-,86.0
662,臺南市,1994/01/29,安南,11.1,0.68,23.7,-,109,33,5.34,26.92,-,-,-,16.0,-,-,79.0
663,臺南市,1994/01/29,臺南,12.7,1.17,15.8,-,133,42,10.42,31.08,2.51,0.51,2.0,16.32,-,-,92.0
664,臺南市,1994/01/28,新營,9.6,0.59,17.4,-,72,36,6.5,28.65,-,-,-,16.79,-,-,61.0
665,臺南市,1994/01/28,善化,9.0,0.51,-,-,87,30,4.85,23.49,-,-,-,17.18,-,-,68.0
666,臺南市,1994/01/28,安南,10.0,0.58,20.5,-,78,32,7.9,23.36,-,-,-,17.32,-,-,64.0
667,臺南市,1994/01/28,臺南,11.3,1.02,13.7,-,92,41,12.86,28.45,2.44,0.43,2.01,17.91,-,-,71.0
668,臺南市,1994/01/27,新營,8.0,0.65,22.2,-,105,33,3.31,28.36,-,-,-,16.2,-,-,77.0
669,臺南市,1994/01/27,善化,7.6,0.59,-,-,104,27,3.96,21.84,-,-,-,16.76,-,-,77.0
670,臺南市,1994/01/27,安南,7.8,0.65,22.5,-,104,30,5.44,26.67,-,-,-,16.73,-,-,77.0
671,臺南市,1994/01/27,臺南,11.3,1.11,15.6,-,117,37,8.54,28.57,2.47,0.46,2.02,17.41,-,-,84.0
672,臺南市,1994/01/26,新營,6.1,0.63,19.6,-,71,33,5.0,26.95,-,-,-,17.09,-,-,60.0
673,臺南市,1994/01/26,善化,5.0,0.53,-,-,77,24,2.47,20.2,-,-,-,17.66,-,-,63.0
674,臺南市,1994/01/26,安南,5.5,0.55,22.3,-,80,26,2.78,23.89,-,-,-,17.81,-,-,65.0
675,臺南市,1994/01/26,臺南,8.2,1.05,17.2,-,96,30,6.74,23.51,2.26,0.41,1.85,18.34,-,-,73.0
676,臺南市,1994/01/25,新營,3.5,0.37,20.6,-,38,25,3.82,20.34,-,-,-,15.11,-,-,38.0
677,臺南市,1994/01/25,善化,2.5,0.44,-,-,41,15,1.19,12.79,-,-,-,15.66,-,-,59.0
678,臺南市,1994/01/25,安南,4.1,0.52,18.7,-,45,29,5.95,24.82,-,-,-,15.72,-,-,45.0
679,臺南市,1994/01/25,臺南,5.3,0.92,16.9,-,57,27,8.17,18.83,2.24,0.35,1.89,16.15,-,-,53.0
680,臺南市,1994/01/24,新營,8.6,0.86,20.8,-,111,52,12.55,38.24,-,-,-,14.27,-,-,80.0
681,臺南市,1994/01/24,善化,14.0,0.8,22.9,-,135,42,13.35,30.24,-,-,-,14.51,-,-,93.0
682,臺南市,1994/01/24,安南,12.4,1.11,19.7,-,130,72,27.17,45.57,-,-,-,14.61,-,-,90.0
683,臺南市,1994/01/24,臺南,18.7,1.71,18.2,-,139,68,25.42,42.8,2.88,0.88,2.0,15.39,-,-,95.0
684,臺南市,1994/01/23,新營,9.6,0.57,22.6,-,74,30,2.92,25.8,-,-,-,13.18,-,-,62.0
685,臺南市,1994/01/23,善化,8.8,0.55,23.2,-,88,26,1.72,22.87,-,-,-,13.79,-,-,69.0
686,臺南市,1994/01/23,安南,9.0,0.6,25.2,-,87,32,3.48,28.99,-,-,-,13.84,-,-,69.0
687,臺南市,1994/01/23,臺南,10.2,0.94,18.4,-,89,33,5.92,26.73,2.27,0.3,1.97,14.4,-,-,70.0
688,臺南市,1994/01/22,新營,10.0,0.79,12.0,-,113,41,7.1,33.02,-,-,-,11.37,-,-,81.0
689,臺南市,1994/01/22,善化,13.1,0.74,12.7,-,131,37,4.87,31.4,-,-,-,12.11,-,-,90.0
690,臺南市,1994/01/22,安南,10.5,0.79,12.7,-,109,45,9.61,35.95,-,-,-,12.43,-,-,79.0
691,臺南市,1994/01/22,臺南,12.5,1.22,10.3,-,110,44,11.95,31.96,2.48,0.47,2.0,13.03,-,-,80.0
692,臺南市,1994/01/21,新營,7.5,0.55,25.9,-,70,25,2.29,21.16,-,-,-,12.15,-,-,49.0
693,臺南市,1994/01/21,善化,7.9,0.5,24.8,-,70,22,1.31,19.68,-,-,-,12.72,-,-,49.0
694,臺南市,1994/01/21,安南,8.9,0.6,24.9,-,79,30,2.9,26.93,-,-,-,12.92,-,-,50.0
695,臺南市,1994/01/21,臺南,10.0,0.89,18.1,-,77,34,6.93,26.57,2.25,0.31,1.94,13.32,-,-,50.0
696,臺南市,1994/01/20,新營,9.0,0.52,15.0,-,47,30,6.96,21.39,-,-,-,15.25,-,-,47.0
697,臺南市,1994/01/20,善化,8.9,0.55,16.0,-,60,27,6.98,18.63,-,-,-,15.81,-,-,55.0
698,臺南市,1994/01/20,安南,8.4,0.5,17.2,-,78,33,9.25,23.65,-,-,-,15.95,-,-,64.0
699,臺南市,1994/01/20,臺南,9.5,0.9,12.6,-,77,35,11.85,23.54,2.32,0.37,1.95,16.52,-,-,63.0
700,臺南市,1994/01/19,新營,10.1,0.55,16.4,-,58,33,5.8,26.02,-,-,-,15.38,-,-,54.0
701,臺南市,1994/01/19,善化,10.5,0.55,16.7,-,60,28,4.47,23.01,-,-,-,15.76,-,-,55.0
702,臺南市,1994/01/19,安南,11.9,0.5,18.1,-,68,38,10.0,29.01,-,-,-,15.85,-,-,59.0
703,臺南市,1994/01/19,臺南,12.7,0.96,15.4,-,64,40,12.81,27.3,2.39,0.4,1.99,16.39,-,-,57.0
704,臺南市,1994/01/18,新營,11.0,0.72,13.9,-,119,42,8.57,32.09,-,-,-,17.87,-,-,85.0
705,臺南市,1994/01/18,善化,8.4,0.64,15.2,-,139,33,7.37,24.88,-,-,-,18.14,-,-,95.0
706,臺南市,1994/01/18,安南,9.6,0.72,15.1,-,134,48,17.26,31.92,-,-,-,18.39,-,-,92.0
707,臺南市,1994/01/18,臺南,12.3,1.13,12.0,-,140,42,14.0,28.17,2.61,0.48,2.13,19.31,-,-,95.0
708,臺南市,1994/01/17,新營,5.5,0.97,24.5,-,111,51,15.44,34.96,-,-,-,20.96,-,-,80.0
709,臺南市,1994/01/17,善化,6.8,0.63,30.7,-,93,22,1.86,19.52,-,-,-,21.01,-,-,72.0
710,臺南市,1994/01/17,安南,11.6,1.09,37.1,-,133,71,29.19,41.29,-,-,-,20.66,-,-,159.0
711,臺南市,1994/01/17,臺南,12.1,1.41,35.7,-,121,46,11.09,35.24,2.65,0.6,2.03,21.97,-,-,104.0
712,臺南市,1994/01/16,新營,6.0,1.1,27.6,-,118,58,18.45,38.52,-,-,-,19.1,-,-,84.0
713,臺南市,1994/01/16,善化,6.6,0.73,31.8,-,125,27,3.97,22.07,-,-,-,19.28,-,-,87.0
714,臺南市,1994/01/16,安南,8.1,1.23,30.4,-,121,76,34.44,37.38,-,-,-,19.22,-,-,85.0
715,臺南市,1994/01/16,臺南,10.6,1.56,31.2,-,140,49,13.26,36.2,2.67,0.6,2.06,20.38,-,-,95.0
716,臺南市,1994/01/15,新營,7.9,0.91,15.5,-,113,64,25.85,37.26,-,-,-,16.11,-,-,82.0
717,臺南市,1994/01/15,善化,-,-,20.9,-,122,42,13.09,27.57,-,-,-,16.72,-,-,86.0
718,臺南市,1994/01/15,安南,11.8,1.12,19.4,-,93,78,37.09,41.17,-,-,-,16.91,-,-,71.0
719,臺南市,1994/01/15,臺南,17.3,1.53,19.1,-,120,68,31.82,36.49,2.81,0.76,2.05,17.69,-,-,85.0
720,臺南市,1994/01/14,新營,6.1,0.56,18.8,-,55,28,3.4,22.99,-,-,-,13.82,-,-,53.0
721,臺南市,1994/01/14,善化,-,-,21.6,-,59,21,1.55,18.52,-,-,-,14.31,-,-,55.0
722,臺南市,1994/01/14,安南,7.7,0.55,20.2,-,56,33,3.42,29.23,-,-,-,14.56,-,-,53.0
723,臺南市,1994/01/14,臺南,7.4,0.98,13.7,-,64,34,8.41,25.7,2.32,0.42,1.89,15.08,-,-,57.0
724,臺南市,1994/01/13,新營,4.0,0.5,18.1,-,42,24,2.61,19.77,-,-,-,16.64,-,-,42.0
