序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1084,高雄市,1998/10/11,鳳山,6.3,0.83,33.1,-,54,-,30.37,3.33,27.04,-,-,-,28.75,-,-,91.0,-
1085,高雄市,1998/10/11,林園,6.8,0.51,35.8,-,59,54,14.99,1.22,13.77,2.363,0.19,2.18,27.58,-,-,82.0,-
1086,高雄市,1998/10/11,大寮,7.5,0.95,34.7,-,68,-,-,-,-,2.766,0.37,2.39,28.65,-,-,93.0,-
1087,高雄市,1998/10/11,仁武,8.2,0.57,29.6,-,71,-,34.86,6.44,28.41,2.35,0.22,2.13,28.16,-,-,60.0,-
1088,高雄市,1998/10/11,橋頭,2.4,0.58,29.8,-,48,-,20.13,4.26,15.86,2.438,0.08,2.36,27.47,-,-,57.0,-
1089,高雄市,1998/10/11,美濃,3.1,0.5,36.1,-,62,-,10.32,0.82,9.49,-,-,-,27.71,-,-,74.0,-
1090,高雄市,1998/10/10,左營,6.6,0.81,42.8,-,74,-,29.18,5.71,23.46,2.239,0.17,2.07,28.22,-,-,122.0,-
1091,高雄市,1998/10/10,楠梓,4.5,0.47,39.6,-,51,-,25.6,6.12,19.47,2.518,0.36,2.15,28.13,-,-,116.0,-
1092,高雄市,1998/10/10,前金,6.2,0.93,36.2,-,72,-,29.85,4.05,25.79,-,-,-,28.33,-,-,108.0,-
1093,高雄市,1998/10/10,前鎮,8.1,-,-,-,74,-,40.84,8.79,32.05,2.755,0.51,2.24,28.4,-,-,62.0,-
1094,高雄市,1998/10/10,復興,8.5,1.38,-,-,74,-,45.81,10.22,35.59,3.156,0.88,2.28,28.34,-,-,62.0,-
1095,高雄市,1998/10/10,小港,6.3,0.76,38.6,-,85,-,32.91,5.44,27.47,2.627,0.37,2.25,28.11,-,-,114.0,-
1096,高雄市,1998/10/10,鳳山,6.7,0.91,33.2,-,73,0,31.88,3.09,28.79,-,-,-,28.53,-,-,87.0,-
1097,高雄市,1998/10/10,林園,7.6,0.53,41.6,-,55,62,17.17,1.3,15.87,2.595,0.24,2.35,27.34,-,-,95.0,-
1098,高雄市,1998/10/10,大寮,11.8,0.79,38.1,-,71,-,27.29,3.15,24.15,2.817,0.44,2.36,28.14,-,-,83.0,-
1099,高雄市,1998/10/10,仁武,7.1,0.59,43.2,-,77,-,29.39,6.22,23.44,2.381,0.18,2.2,27.97,-,-,116.0,-
1100,高雄市,1998/10/10,橋頭,5.7,0.55,38.3,-,51,-,21.78,3.0,18.78,2.423,0.15,2.28,27.33,-,-,113.0,-
1101,高雄市,1998/10/10,美濃,4.3,0.47,33.4,-,56,-,12.22,1.18,11.04,-,-,-,26.79,-,-,70.0,-
1102,高雄市,1998/10/09,左營,6.9,0.73,39.9,-,73,-,29.93,4.2,25.74,2.542,0.27,2.27,28.09,-,-,91.0,-
1103,高雄市,1998/10/09,楠梓,2.9,0.47,33.6,-,39,-,23.75,4.17,19.58,2.22,0.23,2.01,27.77,-,-,70.0,-
1104,高雄市,1998/10/09,前金,7.4,1.0,36.8,-,74,-,32.92,4.32,28.6,-,-,-,28.29,-,-,77.0,-
1105,高雄市,1998/10/09,前鎮,7.2,-,-,-,69,-,36.02,4.41,31.61,2.726,0.41,2.32,28.67,-,-,60.0,-
1106,高雄市,1998/10/09,復興,9.8,1.38,-,-,72,-,54.58,10.47,44.11,3.048,0.79,2.26,28.26,-,-,63.0,-
1107,高雄市,1998/10/09,小港,10.7,0.76,40.7,-,83,-,38.98,6.61,32.37,2.537,0.34,2.19,28.13,-,-,105.0,-
1108,高雄市,1998/10/09,鳳山,6.9,0.89,36.7,-,68,-,29.75,2.03,27.72,-,-,-,28.14,-,-,72.0,-
1109,高雄市,1998/10/09,林園,4.9,0.45,48.6,-,69,60,13.65,0.51,13.13,2.509,0.31,2.2,27.18,-,-,106.0,-
1110,高雄市,1998/10/09,大寮,9.9,0.81,39.4,-,89,-,26.7,2.21,24.49,2.733,0.34,2.39,28.17,-,-,95.0,-
1111,高雄市,1998/10/09,仁武,7.6,0.55,42.8,-,75,-,28.71,4.41,24.27,2.249,0.22,2.03,27.68,-,-,73.0,-
1112,高雄市,1998/10/09,橋頭,4.5,0.58,30.5,-,51,-,24.5,4.16,20.33,2.456,0.13,2.33,26.94,-,-,68.0,-
1113,高雄市,1998/10/09,美濃,1.1,0.44,28.0,-,42,-,10.85,0.97,9.88,-,-,-,26.02,-,-,58.0,-
1114,高雄市,1998/10/08,左營,9.9,0.74,38.4,-,82,-,37.95,7.85,30.09,3.127,0.51,2.62,28.62,-,-,85.0,-
1115,高雄市,1998/10/08,楠梓,3.6,0.51,30.0,-,44,-,31.12,6.94,24.18,2.522,0.26,2.26,28.43,-,-,69.0,-
1116,高雄市,1998/10/08,前金,10.5,0.92,30.2,-,66,-,38.81,7.23,31.58,-,-,-,28.91,-,-,73.0,-
1117,高雄市,1998/10/08,前鎮,9.0,-,-,-,55,-,38.55,7.09,31.45,2.687,0.43,2.3,29.43,-,-,53.0,-
1118,高雄市,1998/10/08,復興,12.3,1.3,-,-,76,-,54.64,11.97,42.67,3.112,0.8,2.31,29.05,-,-,63.0,-
1119,高雄市,1998/10/08,小港,10.2,0.56,39.2,-,64,-,33.4,4.25,29.15,2.405,0.31,2.1,29.03,-,-,82.0,-
1120,高雄市,1998/10/08,鳳山,7.7,0.8,33.7,-,54,0,29.65,2.86,26.79,-,-,-,29.33,-,-,64.0,-
1121,高雄市,1998/10/08,林園,4.0,0.47,44.6,-,53,53,-,-,-,2.388,0.15,2.24,28.27,-,-,97.0,-
1122,高雄市,1998/10/08,大寮,10.8,0.79,26.8,-,81,-,26.41,2.33,24.08,2.629,0.3,2.33,29.12,-,-,65.0,-
1123,高雄市,1998/10/08,仁武,8.1,0.52,37.3,-,59,-,31.87,6.21,25.66,2.408,0.31,2.1,28.42,-,-,68.0,-
1124,高雄市,1998/10/08,橋頭,-,0.58,29.3,-,50,-,24.18,3.73,20.45,2.521,0.16,2.36,27.72,-,-,66.0,-
1125,高雄市,1998/10/08,美濃,0.8,0.43,27.0,-,37,-,10.93,1.22,9.71,-,-,-,27.12,-,-,53.0,-
1126,高雄市,1998/10/07,左營,8.4,0.71,35.0,-,60,-,32.17,9.72,22.45,2.13,0.15,1.98,29.09,-,-,79.0,-
1127,高雄市,1998/10/07,楠梓,4.7,0.5,24.6,-,42,-,30.29,8.61,21.68,2.757,0.39,2.37,28.35,-,-,61.0,-
1128,高雄市,1998/10/07,前金,8.7,0.76,33.3,-,44,-,32.93,11.4,21.53,-,-,-,29.28,-,-,76.0,-
1129,高雄市,1998/10/07,前鎮,7.3,-,-,-,42,-,37.67,12.14,25.53,2.655,0.69,2.13,29.62,-,-,42.0,-
1130,高雄市,1998/10/07,復興,8.9,1.06,-,-,47,-,41.61,11.99,29.62,2.872,0.73,2.14,29.43,-,-,47.0,-
1131,高雄市,1998/10/07,小港,14.5,0.86,17.9,-,61,-,29.68,9.0,20.69,2.272,0.2,2.07,29.46,-,-,56.0,-
1132,高雄市,1998/10/07,鳳山,5.5,0.81,20.3,-,44,-,24.64,3.66,20.99,-,-,-,29.69,-,-,44.0,-
1133,高雄市,1998/10/07,林園,1.1,0.23,15.6,-,24,31,6.51,2.23,4.28,2.167,0.17,2.0,28.89,-,-,25.0,-
1134,高雄市,1998/10/07,大寮,6.4,0.66,16.3,-,32,-,18.8,3.01,15.8,2.494,0.26,2.23,30.07,-,-,49.0,-
1135,高雄市,1998/10/07,仁武,8.6,0.59,33.2,-,59,-,32.49,8.86,24.01,2.365,0.3,2.06,28.97,-,-,75.0,-
1136,高雄市,1998/10/07,橋頭,-,0.54,25.8,-,51,-,27.6,8.28,19.33,2.536,0.15,2.38,27.84,-,-,64.0,-
1137,高雄市,1998/10/07,美濃,0.8,0.41,26.9,-,61,-,10.69,1.31,9.38,-,-,-,28.1,-,-,78.0,-
1138,高雄市,1998/10/06,左營,6.9,0.84,38.1,-,84,-,25.25,2.85,22.39,2.348,0.32,2.02,28.52,-,-,68.0,-
1139,高雄市,1998/10/06,楠梓,6.3,0.67,28.0,-,54,-,34.04,5.48,28.56,2.649,0.38,2.27,28.2,-,-,78.0,-
1140,高雄市,1998/10/06,前金,10.1,0.73,31.7,-,69,-,30.44,6.56,23.88,-,-,-,28.28,-,-,61.0,-
1141,高雄市,1998/10/06,前鎮,12.9,-,-,-,73,-,40.28,10.57,29.71,2.741,0.6,2.19,29.09,-,-,61.0,-
1142,高雄市,1998/10/06,復興,13.0,1.07,-,-,89,-,41.98,8.82,33.17,3.025,0.73,2.29,28.65,-,-,69.0,-
1143,高雄市,1998/10/06,小港,19.3,1.2,29.6,-,87,-,38.4,10.58,27.81,2.409,0.28,2.13,29.32,-,-,70.0,-
1144,高雄市,1998/10/06,鳳山,9.9,1.07,27.5,-,76,41,36.72,7.32,29.4,-,-,-,29.33,-,-,63.0,-
1145,高雄市,1998/10/06,林園,2.5,0.48,44.9,-,60,58,7.5,0.66,6.84,2.171,0.21,1.97,28.74,-,-,70.0,-
1146,高雄市,1998/10/06,大寮,6.4,0.75,33.1,-,79,-,17.71,2.42,15.29,2.421,0.22,2.21,29.66,-,-,64.0,-
1147,高雄市,1998/10/06,仁武,7.7,0.78,37.9,-,73,-,34.63,7.02,27.62,2.619,0.43,2.19,28.6,-,-,95.0,-
1148,高雄市,1998/10/06,橋頭,-,0.77,25.0,-,64,-,31.14,6.65,24.49,2.669,0.27,2.4,27.55,-,-,60.0,-
1149,高雄市,1998/10/06,美濃,2.0,0.54,34.3,-,82,-,10.75,0.66,10.09,-,-,-,28.26,-,-,76.0,-
1150,高雄市,1998/10/05,左營,6.2,0.88,43.2,-,87,-,31.36,7.99,23.37,3.199,0.46,2.74,28.15,-,-,90.0,-
1151,高雄市,1998/10/05,楠梓,3.5,0.6,41.9,-,48,-,27.17,6.36,20.81,2.776,0.32,2.46,28.04,-,-,100.0,-
1152,高雄市,1998/10/05,前金,10.0,1.01,40.2,-,90,-,40.43,13.17,27.26,-,-,-,28.11,-,-,93.0,-
1153,高雄市,1998/10/05,前鎮,13.1,-,-,-,85,-,52.36,18.17,34.19,2.902,0.55,2.36,28.96,-,-,68.0,-
1154,高雄市,1998/10/05,復興,13.0,1.41,-,-,101,-,60.52,24.01,36.5,3.453,0.96,2.49,28.6,-,-,76.0,-
1155,高雄市,1998/10/05,小港,14.8,0.98,38.8,-,116,-,49.06,16.24,32.82,2.863,0.52,2.34,29.05,-,-,96.0,-
1156,高雄市,1998/10/05,鳳山,11.4,1.0,36.4,-,86,53,39.81,11.05,28.76,-,-,-,29.11,-,-,80.0,-
1157,高雄市,1998/10/05,林園,6.0,0.75,45.8,-,111,99,20.59,1.77,18.82,2.763,0.34,2.42,28.13,-,-,95.0,-
1158,高雄市,1998/10/05,大寮,7.4,0.97,37.3,-,94,-,30.1,3.98,26.12,2.775,0.31,2.46,29.1,-,-,84.0,-
1159,高雄市,1998/10/05,仁武,6.5,0.74,45.2,-,81,-,34.43,10.35,24.08,2.488,0.27,2.22,28.25,-,-,100.0,-
1160,高雄市,1998/10/05,橋頭,4.2,0.73,40.4,-,70,-,26.59,6.7,19.89,2.656,0.14,2.52,27.28,-,-,97.0,-
1161,高雄市,1998/10/05,美濃,2.5,0.61,41.9,-,64,-,12.4,0.8,11.6,-,-,-,28.04,-,-,100.0,-
1162,高雄市,1998/10/04,左營,8.1,1.0,58.2,-,143,-,26.07,2.04,24.03,2.361,0.28,2.08,28.4,-,-,97.0,-
1163,高雄市,1998/10/04,楠梓,6.6,0.64,56.4,-,86,-,23.03,1.67,21.35,2.897,0.58,2.31,28.5,-,-,77.0,-
1164,高雄市,1998/10/04,前金,7.3,0.98,49.7,-,99,-,23.25,2.89,20.35,-,-,-,28.54,-,-,75.0,-
1165,高雄市,1998/10/04,前鎮,8.5,-,-,-,102,-,30.52,4.05,26.47,2.627,0.32,2.31,28.94,-,-,76.0,-
1166,高雄市,1998/10/04,復興,9.0,1.14,-,-,126,-,35.11,5.01,30.11,2.732,0.4,2.33,28.59,-,-,88.0,-
1167,高雄市,1998/10/04,小港,9.1,0.77,53.6,-,133,-,31.9,4.02,27.88,2.518,0.34,2.17,29.14,-,-,91.0,-
1168,高雄市,1998/10/04,鳳山,8.7,1.08,45.9,-,116,61,29.07,2.06,27.0,-,-,-,28.89,-,-,83.0,-
1169,高雄市,1998/10/04,林園,6.2,0.6,56.0,-,118,78,12.6,0.33,12.27,2.403,0.22,2.19,28.16,-,-,84.0,-
1170,高雄市,1998/10/04,大寮,6.7,0.95,47.5,-,141,-,28.87,0.95,27.92,2.821,0.38,2.44,29.08,-,-,96.0,-
1171,高雄市,1998/10/04,仁武,4.7,0.74,59.2,-,120,-,26.49,3.88,22.61,2.278,0.18,2.1,28.4,-,-,85.0,-
1172,高雄市,1998/10/04,橋頭,5.5,0.77,52.6,-,115,-,23.95,2.11,21.83,2.505,0.09,2.42,27.65,-,-,82.0,-
1173,高雄市,1998/10/04,美濃,4.3,0.77,44.5,-,118,-,14.27,0.71,13.56,-,-,-,27.95,-,-,84.0,-
1174,高雄市,1998/10/03,左營,10.6,0.95,62.9,-,146,-,29.92,3.55,27.19,2.57,0.41,2.16,28.18,-,-,128.0,-
1175,高雄市,1998/10/03,楠梓,6.1,0.72,48.1,-,95,-,30.19,1.95,28.23,2.549,0.39,2.15,28.2,-,-,130.0,-
1176,高雄市,1998/10/03,前金,7.9,0.96,63.8,-,134,-,23.48,0.93,22.55,-,-,-,28.13,-,-,141.0,-
1177,高雄市,1998/10/03,前鎮,9.0,-,-,-,115,-,29.38,1.72,26.45,2.496,0.24,2.26,28.85,-,-,83.0,-
1178,高雄市,1998/10/03,復興,10.7,1.28,-,-,141,-,37.7,4.71,32.99,2.875,0.66,2.21,28.62,-,-,96.0,-
1179,高雄市,1998/10/03,小港,10.4,0.71,69.6,-,157,-,33.49,2.12,31.37,2.571,0.32,2.25,28.84,-,-,168.0,-
1180,高雄市,1998/10/03,鳳山,10.9,1.14,63.6,-,137,65,33.62,0.93,32.69,-,-,-,28.85,-,-,144.0,-
1181,高雄市,1998/10/03,林園,6.0,0.58,68.9,-,115,78,12.59,0.51,12.08,2.558,0.25,2.31,27.77,-,-,126.0,-
1182,高雄市,1998/10/03,大寮,14.3,1.0,69.8,-,168,-,27.08,1.57,-,2.91,0.43,2.48,28.72,-,-,140.0,-
1183,高雄市,1998/10/03,仁武,7.6,0.86,65.0,-,142,-,31.04,2.88,28.16,2.482,0.32,2.16,28.18,-,-,142.0,-
1184,高雄市,1998/10/03,橋頭,6.9,0.79,42.8,-,119,-,29.69,2.18,27.51,-,-,-,27.41,-,-,114.0,-
1185,高雄市,1998/10/03,美濃,4.2,0.68,66.8,-,123,-,13.45,0.32,13.13,-,-,-,27.91,-,-,106.0,-
1186,高雄市,1998/10/02,左營,6.4,0.94,72.5,-,108,-,24.28,3.45,21.73,2.226,0.3,1.93,28.12,-,-,110.0,-
1187,高雄市,1998/10/02,楠梓,6.4,0.65,73.4,-,73,-,28.56,2.44,26.11,3.865,0.48,3.39,27.81,-,-,99.0,-
1188,高雄市,1998/10/02,前金,5.3,0.85,66.4,-,91,-,-,-,-,-,-,-,27.87,-,-,95.0,-
1189,高雄市,1998/10/02,前鎮,6.3,-,-,-,64,-,20.43,1.49,18.94,2.569,0.28,2.26,28.46,-,-,57.0,-
1190,高雄市,1998/10/02,復興,7.1,1.02,-,-,96,-,27.64,3.27,24.36,2.765,0.55,2.22,27.88,-,-,73.0,-
1191,高雄市,1998/10/02,小港,9.0,0.6,57.5,-,105,-,24.47,1.95,22.51,2.303,0.16,2.15,27.96,-,-,89.0,-
1192,高雄市,1998/10/02,鳳山,9.1,1.05,54.0,-,92,52,28.96,1.17,27.79,-,-,-,28.39,-,-,77.0,-
1193,高雄市,1998/10/02,林園,2.4,0.46,54.0,-,53,59,8.86,0.57,8.29,2.366,0.14,2.23,27.47,-,-,70.0,-
1194,高雄市,1998/10/02,大寮,12.4,0.9,53.0,-,91,-,21.6,1.54,20.05,2.775,0.31,2.47,28.14,-,-,118.0,-
1195,高雄市,1998/10/02,仁武,7.0,0.71,75.1,-,109,-,25.12,1.07,24.05,2.193,0.16,2.03,27.77,-,-,99.0,-
1196,高雄市,1998/10/02,橋頭,6.7,0.73,72.5,-,82,-,23.14,0.9,22.24,-,-,-,26.93,-,-,97.0,-
1197,高雄市,1998/10/02,美濃,7.5,0.67,62.1,-,124,-,16.98,0.33,16.65,-,-,-,27.45,-,-,123.0,-
1198,高雄市,1998/10/01,左營,9.5,1.03,48.4,-,107,-,43.75,9.34,34.4,2.867,0.43,2.44,27.34,-,-,112.0,-
1199,高雄市,1998/10/01,楠梓,7.3,0.76,44.8,-,75,-,47.5,13.72,33.78,3.097,0.47,2.63,27.14,-,-,148.0,-
1200,高雄市,1998/10/01,前金,14.8,0.77,49.6,-,98,-,43.49,12.95,30.55,-,-,-,27.55,-,-,94.0,-
1201,高雄市,1998/10/01,前鎮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1202,高雄市,1998/10/01,復興,16.2,1.42,-,-,102,-,65.96,24.14,41.82,3.657,1.19,2.46,28.05,-,-,76.0,-
1203,高雄市,1998/10/01,小港,15.7,0.7,58.5,-,92,-,45.47,11.17,34.3,2.865,0.51,2.35,27.95,-,-,110.0,-
1204,高雄市,1998/10/01,鳳山,-,-,-,-,90,43,-,-,-,-,-,-,28.4,-,-,70.0,-
1205,高雄市,1998/10/01,林園,7.3,0.55,70.6,-,72,63,17.38,1.72,15.66,2.297,0.07,2.22,27.59,-,-,160.0,-
1206,高雄市,1998/10/01,大寮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1207,高雄市,1998/10/01,仁武,12.2,0.88,36.4,-,103,-,53.79,12.81,40.98,3.077,0.74,2.34,27.41,-,-,95.0,-
1208,高雄市,1998/10/01,橋頭,9.3,0.71,43.9,-,94,-,42.67,9.49,33.18,2.76,0.21,2.55,26.7,-,-,137.0,-
1209,高雄市,1998/10/01,美濃,4.3,0.65,62.7,-,96,-,13.65,0.45,13.2,-,-,-,27.6,-,-,107.0,-
1210,基隆市,1998/10/31,基隆,3.6,0.82,35.4,-,66,-,27.88,3.96,23.91,2.348,0.16,2.19,24.05,-,-,58.0,-
1211,基隆市,1998/10/30,基隆,9.5,0.77,19.9,-,34,-,37.51,9.79,27.72,2.464,0.27,2.19,24.65,-,-,34.0,-
1212,基隆市,1998/10/29,基隆,8.1,0.85,17.9,-,54,-,38.34,10.33,28.01,2.706,0.45,2.26,24.4,-,-,52.0,-
1213,基隆市,1998/10/28,基隆,15.6,0.89,15.8,-,58,-,48.97,12.87,36.1,2.766,0.32,2.45,24.24,-,-,54.0,-
1214,基隆市,1998/10/27,基隆,3.1,0.62,19.8,-,28,-,27.42,8.25,19.17,2.328,0.22,2.11,24.04,-,-,28.0,-
1215,基隆市,1998/10/26,基隆,0.8,0.35,35.3,-,-,-,11.43,1.29,10.14,2.067,0.05,2.01,23.45,-,-,38.0,-
1216,基隆市,1998/10/25,基隆,1.1,0.32,34.3,-,21,-,13.1,2.31,11.18,2.055,0.16,1.89,23.03,-,-,39.0,-
1217,基隆市,1998/10/24,基隆,1.0,0.49,35.6,-,30,-,18.86,3.27,15.59,2.034,0.05,1.99,22.47,-,-,39.0,-
1218,基隆市,1998/10/23,基隆,8.4,0.67,26.2,-,41,-,33.27,6.91,26.37,2.264,0.17,2.09,22.44,-,-,41.0,-
1219,基隆市,1998/10/22,基隆,12.7,0.58,24.6,-,58,-,33.88,6.87,27.01,2.285,0.13,2.16,22.87,-,-,54.0,-
1220,基隆市,1998/10/21,基隆,2.2,0.53,35.7,-,52,-,19.8,1.91,17.9,2.295,0.09,2.2,22.89,-,-,51.0,-
1221,基隆市,1998/10/20,基隆,1.1,0.47,40.6,-,45,-,14.65,1.18,13.47,2.258,0.16,2.1,23.26,-,-,45.0,-
1222,基隆市,1998/10/19,基隆,2.6,0.55,48.5,-,56,-,15.91,0.98,14.92,2.212,0.07,2.14,23.29,-,-,53.0,-
1223,基隆市,1998/10/18,基隆,5.5,0.78,59.0,-,110,-,18.08,0.48,17.61,2.526,0.14,2.39,23.29,-,-,80.0,-
1224,基隆市,1998/10/17,基隆,9.7,0.67,32.8,-,60,-,30.99,4.27,26.72,2.553,0.2,2.35,22.65,-,-,55.0,-
1225,基隆市,1998/10/16,基隆,2.0,0.34,30.5,-,34,-,6.83,1.25,5.58,1.978,0.03,1.94,23.27,-,-,56.0,-
1226,基隆市,1998/10/15,基隆,2.8,0.36,15.6,-,25,-,10.88,4.75,6.13,1.881,0.02,1.86,25.66,-,-,25.0,-
1227,基隆市,1998/10/14,基隆,5.1,0.52,13.9,-,21,-,16.59,7.34,9.25,2.329,0.09,2.24,26.8,-,-,21.0,-
1228,基隆市,1998/10/13,基隆,3.2,0.5,22.4,-,24,-,14.81,4.21,10.59,2.291,0.1,2.19,28.42,-,-,28.0,-
1229,基隆市,1998/10/12,基隆,4.5,0.6,12.8,-,28,-,19.71,11.66,8.04,2.398,0.18,2.22,28.89,-,-,28.0,-
1230,基隆市,1998/10/11,基隆,2.7,0.61,19.9,-,28,-,16.69,5.69,11.0,2.421,0.13,2.27,28.34,-,-,28.0,-
1231,基隆市,1998/10/10,基隆,2.9,0.75,23.2,-,20,-,21.75,4.61,17.14,2.65,0.16,2.49,25.52,-,-,28.0,-
1232,基隆市,1998/10/09,基隆,1.8,0.79,31.6,-,44,-,19.5,1.93,17.57,2.322,0.14,2.19,25.08,-,-,44.0,-
1233,基隆市,1998/10/08,基隆,2.5,0.66,36.4,-,33,-,18.45,1.82,16.63,2.215,0.08,2.14,25.99,-,-,37.0,-
1234,基隆市,1998/10/07,基隆,16.4,0.74,24.8,-,45,-,31.52,6.62,24.9,2.316,0.16,2.11,25.8,-,-,45.0,-
1235,基隆市,1998/10/06,基隆,17.2,0.72,14.0,-,23,-,34.27,16.0,18.28,2.188,0.11,2.08,25.0,-,-,29.0,-
1236,基隆市,1998/10/05,基隆,19.5,0.5,30.1,-,54,-,21.94,2.57,19.37,2.007,0.01,1.99,25.12,-,-,52.0,-
1237,基隆市,1998/10/04,基隆,1.4,0.52,35.1,-,48,-,14.92,1.63,13.29,2.005,0.01,1.99,25.44,-,-,48.0,-
1238,基隆市,1998/10/03,基隆,0.4,0.55,41.3,-,34,-,12.95,1.3,11.64,2.142,0.03,2.11,26.06,-,-,39.0,-
1239,基隆市,1998/10/02,基隆,1.6,0.78,33.3,-,55,-,26.13,4.73,21.4,2.58,0.19,2.39,24.95,-,-,58.0,-
1240,基隆市,1998/10/01,基隆,5.4,0.85,28.7,-,46,-,34.98,8.45,26.53,-,-,-,24.38,-,-,52.0,-
1241,新竹市,1998/10/31,新竹,4.3,0.64,38.7,-,40,-,23.98,1.87,22.12,2.223,0.18,2.05,25.66,-,-,65.0,-
1242,新竹市,1998/10/30,新竹,5.0,0.55,26.8,-,25,-,26.54,5.27,21.27,2.641,0.71,1.93,25.52,-,-,41.0,-
1243,新竹市,1998/10/29,新竹,4.1,0.54,29.4,-,27,-,22.84,2.61,20.23,2.22,0.34,1.88,25.0,-,-,47.0,-
1244,新竹市,1998/10/28,新竹,3.3,0.64,23.0,-,41,-,23.1,2.54,20.56,2.433,0.2,2.23,24.02,-,-,41.0,-
1245,新竹市,1998/10/27,新竹,3.1,0.52,22.1,-,19,-,22.96,3.36,19.6,2.137,0.22,1.92,24.99,-,-,29.0,-
1246,新竹市,1998/10/26,新竹,2.2,0.31,24.7,-,14,-,20.65,2.58,18.07,1.882,0.11,1.77,24.42,-,-,28.0,-
1247,新竹市,1998/10/25,新竹,1.6,0.31,27.5,-,13,-,14.93,1.23,13.7,1.871,0.06,1.81,23.53,-,-,28.0,-
1248,新竹市,1998/10/24,新竹,2.2,0.33,32.6,-,17,-,18.22,1.93,16.29,1.919,0.07,1.85,23.9,-,-,34.0,-
1249,新竹市,1998/10/23,新竹,2.4,0.41,33.0,-,25,-,18.52,1.96,16.56,1.923,0.06,1.86,24.13,-,-,36.0,-
1250,新竹市,1998/10/22,新竹,4.1,0.43,30.6,-,29,-,21.16,2.12,19.04,2.056,0.14,1.91,23.7,-,-,36.0,-
1251,新竹市,1998/10/21,新竹,4.8,0.42,26.7,-,31,-,27.76,2.98,24.78,2.16,0.19,1.97,23.17,-,-,42.0,-
1252,新竹市,1998/10/20,新竹,4.3,0.45,32.6,-,33,-,27.13,3.57,23.55,2.166,0.18,1.99,23.45,-,-,38.0,-
1253,新竹市,1998/10/19,新竹,4.2,0.43,44.9,-,40,-,22.69,1.4,21.29,2.132,0.09,2.04,24.08,-,-,61.0,-
1254,新竹市,1998/10/18,新竹,5.9,0.69,66.8,-,91,-,18.76,0.6,18.17,2.235,0.07,2.17,23.95,-,-,79.0,-
1255,新竹市,1998/10/17,新竹,4.8,0.65,32.2,-,48,-,29.66,6.48,23.18,2.567,0.27,2.3,23.21,-,-,50.0,-
1256,新竹市,1998/10/16,新竹,0.1,0.37,25.9,-,24,-,10.1,1.26,8.85,1.981,0.06,1.92,23.36,-,-,37.0,-
1257,新竹市,1998/10/15,新竹,2.5,0.32,7.9,-,24,-,14.63,4.89,9.74,1.906,0.05,1.87,27.05,-,-,24.0,-
1258,新竹市,1998/10/14,新竹,4.0,0.59,11.3,-,24,-,33.16,15.44,17.72,2.479,0.27,2.2,29.32,-,-,24.0,-
1259,新竹市,1998/10/13,新竹,4.3,0.79,34.1,-,61,-,33.25,11.13,22.12,2.491,0.34,2.15,29.21,-,-,109.0,-
1260,新竹市,1998/10/12,新竹,3.8,0.8,44.7,-,73,-,31.51,7.14,24.37,2.56,0.4,2.16,28.05,-,-,79.0,-
1261,新竹市,1998/10/11,新竹,4.4,0.67,32.5,-,33,-,29.89,9.43,20.46,2.279,0.25,2.03,27.94,-,-,78.0,-
1262,新竹市,1998/10/10,新竹,5.7,0.97,22.7,-,32,-,46.91,22.3,24.61,2.717,0.45,2.27,27.74,-,-,48.0,-
1263,新竹市,1998/10/09,新竹,8.0,0.56,22.7,-,30,-,38.11,8.78,29.33,2.533,0.41,2.12,26.3,-,-,48.0,-
1264,新竹市,1998/10/08,新竹,5.4,0.62,24.5,-,28,-,29.54,5.03,24.5,2.277,0.21,2.07,26.21,-,-,49.0,-
1265,新竹市,1998/10/07,新竹,4.1,0.59,16.3,-,24,-,32.63,9.48,23.16,2.045,0.27,1.94,26.14,-,-,32.0,-
1266,新竹市,1998/10/06,新竹,3.5,0.51,19.5,-,26,-,18.7,3.51,15.19,2.113,0.12,2.0,25.83,-,-,27.0,-
1267,新竹市,1998/10/05,新竹,1.8,0.57,35.5,-,48,-,13.43,0.65,12.78,2.073,0.1,1.98,25.16,-,-,48.0,-
1268,新竹市,1998/10/04,新竹,2.2,0.53,26.1,-,26,-,17.04,1.18,15.86,2.039,0.04,2.02,25.5,-,-,31.0,-
1269,新竹市,1998/10/03,新竹,5.4,0.57,21.5,-,26,-,25.37,2.74,22.63,2.243,0.16,2.08,26.85,-,-,33.0,-
1270,新竹市,1998/10/02,新竹,6.3,0.67,46.1,-,67,-,23.79,2.23,21.56,2.316,0.19,2.12,26.97,-,-,73.0,-
