序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
1105,高雄市,2014/06/03,前金,2.6,0.39,-,16.8,25,7,14.49,3.27,11.22,1.91,28.75,80.95
1106,高雄市,2014/06/03,前鎮,4.1,0.46,-,10.7,24,8,20.98,6.25,14.73,1.44,28.41,83.03
1107,高雄市,2014/06/03,復興,3.0,0.62,-,7.4,18,6,21.09,6.87,14.22,0.71,28.98,79.16
1108,高雄市,2014/06/03,小港,6.0,0.32,-,9.1,37,10,25.83,7.74,18.09,1.76,29.03,79.13
1109,高雄市,2014/06/03,鳳山,2.8,0.39,-,12.0,35,6,16.32,2.95,13.37,1.55,28.72,79.6
1110,高雄市,2014/06/03,林園,6.0,0.23,-,15.0,19,12,10.9,1.79,9.11,1.97,27.93,79.83
1111,高雄市,2014/06/03,大寮,7.3,0.29,-,9.9,22,8,17.3,4.71,12.6,1.58,28.0,83.82
1112,高雄市,2014/06/03,仁武,5.0,0.29,-,11.5,49,11,17.58,3.36,14.23,1.72,28.29,80.91
1113,高雄市,2014/06/03,橋頭,2.5,0.24,-,11.9,15,3,14.57,5.21,9.36,2.4,28.39,82.77
1114,高雄市,2014/06/03,美濃,0.8,0.16,-,13.3,14,-,7.83,2.0,5.8,1.02,26.52,83.53
1115,高雄市,2014/06/02,左營,2.7,0.19,-,15.7,33,9,9.98,2.81,7.16,1.68,30.02,71.46
1116,高雄市,2014/06/02,楠梓,2.0,0.23,-,12.6,36,8,10.7,3.68,7.02,1.95,30.41,73.99
1117,高雄市,2014/06/02,前金,2.5,0.19,-,16.5,23,8,9.62,3.26,6.36,2.19,30.33,72.22
1118,高雄市,2014/06/02,前鎮,4.2,0.2,-,14.3,20,11,12.33,3.45,8.88,1.67,30.09,74.35
1119,高雄市,2014/06/02,復興,4.3,0.38,-,10.0,15,8,12.18,3.14,9.04,0.89,30.52,71.35
1120,高雄市,2014/06/02,小港,4.9,0.17,-,15.5,29,9,12.73,2.22,10.53,2.45,30.67,70.23
1121,高雄市,2014/06/02,鳳山,2.0,0.28,-,17.1,33,8,9.07,2.18,6.9,2.14,32.0,62.77
1122,高雄市,2014/06/02,林園,2.9,0.19,-,15.6,20,14,9.91,1.95,7.97,2.67,29.2,72.42
1123,高雄市,2014/06/02,大寮,9.9,0.24,-,14.2,22,8,13.43,4.22,9.2,2.01,30.1,70.0
1124,高雄市,2014/06/02,仁武,3.0,0.19,-,13.8,35,10,11.86,2.69,9.18,1.95,29.72,73.16
1125,高雄市,2014/06/02,橋頭,2.0,0.22,-,12.4,17,5,10.0,4.36,5.65,2.71,30.19,74.14
1126,高雄市,2014/06/02,美濃,1.3,0.16,-,16.2,18,-,7.56,2.16,5.4,1.11,30.29,66.33
1127,高雄市,2014/06/01,左營,3.4,0.22,-,21.3,44,19,10.22,1.8,8.42,1.89,29.41,72.41
1128,高雄市,2014/06/01,楠梓,3.6,0.25,-,19.1,51,17,11.78,2.01,9.77,1.87,30.31,72.72
1129,高雄市,2014/06/01,前金,2.9,0.26,-,20.6,33,17,10.2,2.39,7.81,2.26,29.91,70.93
1130,高雄市,2014/06/01,前鎮,5.3,0.26,-,15.1,28,18,15.61,3.81,11.8,1.65,30.12,71.15
1131,高雄市,2014/06/01,復興,4.4,0.37,-,11.8,22,13,16.51,3.79,12.73,0.85,30.56,68.04
1132,高雄市,2014/06/01,小港,6.2,0.23,-,17.7,42,20,16.71,3.05,13.66,2.45,30.84,66.7
1133,高雄市,2014/06/01,鳳山,4.2,0.32,-,21.9,60,23,13.72,2.58,11.14,1.96,30.68,67.0
1134,高雄市,2014/06/01,林園,5.1,0.2,-,20.0,25,21,12.63,2.37,10.26,2.24,29.43,72.23
1135,高雄市,2014/06/01,大寮,2.5,0.26,-,19.5,25,12,11.91,2.36,9.55,1.62,30.34,67.2
1136,高雄市,2014/06/01,仁武,3.9,0.24,-,18.4,42,16,16.39,5.25,11.14,1.8,29.71,71.05
1137,高雄市,2014/06/01,橋頭,4.6,0.25,-,18.0,28,12,11.2,3.52,7.68,2.19,30.19,72.53
1138,高雄市,2014/06/01,美濃,2.5,0.17,-,25.4,28,9,7.33,1.77,5.56,1.13,30.69,65.27
1139,基隆市,2014/06/30,基隆,2.4,0.26,-,22.9,19,11,11.99,2.58,9.41,1.21,28.81,85.83
1140,基隆市,2014/06/29,基隆,3.0,0.25,-,21.2,28,18,11.25,2.4,8.85,1.25,29.21,87.86
1141,基隆市,2014/06/28,基隆,3.9,0.32,-,28.0,36,24,16.63,3.6,13.04,0.75,29.32,85.33
1142,基隆市,2014/06/27,基隆,4.2,0.38,-,23.1,35,21,19.19,5.48,13.7,1.16,29.56,84.18
1143,基隆市,2014/06/26,基隆,4.8,0.38,-,15.8,32,19,23.1,7.41,15.69,1.24,29.39,83.7
1144,基隆市,2014/06/25,基隆,4.3,0.4,-,17.7,31,17,22.91,7.81,15.09,0.9,28.15,90.71
1145,基隆市,2014/06/24,基隆,2.6,0.35,-,19.7,19,9,15.79,3.43,12.36,0.72,27.32,92.24
1146,基隆市,2014/06/23,基隆,1.5,0.36,-,19.5,21,12,17.05,3.2,13.84,1.32,27.67,92.86
1147,基隆市,2014/06/22,基隆,4.8,0.34,-,21.0,30,19,18.28,3.34,14.94,0.89,28.36,91.38
1148,基隆市,2014/06/21,基隆,4.5,0.35,-,17.8,29,17,19.49,5.53,13.96,0.8,28.6,88.21
1149,基隆市,2014/06/20,基隆,2.1,0.41,-,13.8,29,19,19.34,5.66,13.69,0.8,28.03,90.07
1150,基隆市,2014/06/19,基隆,3.4,0.43,-,19.4,27,16,21.1,7.65,13.44,0.99,28.57,87.27
1151,基隆市,2014/06/18,基隆,5.9,0.36,-,20.2,25,16,24.24,7.33,16.91,1.89,29.31,80.15
1152,基隆市,2014/06/17,基隆,2.8,0.43,-,19.3,27,14,19.59,3.54,16.06,1.45,29.76,77.52
1153,基隆市,2014/06/16,基隆,3.7,0.31,-,20.9,23,14,16.19,3.27,12.93,0.73,27.78,88.28
1154,基隆市,2014/06/15,基隆,3.1,0.32,-,23.8,27,20,14.84,2.91,11.92,1.09,28.04,85.96
1155,基隆市,2014/06/14,基隆,1.8,0.28,-,34.3,18,13,10.27,2.48,7.79,1.28,28.35,79.14
1156,基隆市,2014/06/13,基隆,0.9,0.27,-,49.0,44,33,6.67,1.31,5.36,2.1,26.82,77.77
1157,基隆市,2014/06/12,基隆,1.3,0.22,-,34.3,25,15,5.66,1.53,4.12,2.22,25.85,77.24
1158,基隆市,2014/06/11,基隆,0.5,0.18,-,32.2,15,5,5.2,1.4,3.8,1.56,25.39,90.52
1159,基隆市,2014/06/10,基隆,0.7,0.19,-,31.2,10,4,6.14,1.44,4.71,0.92,25.83,96.94
1160,基隆市,2014/06/09,基隆,0.6,0.19,-,31.9,17,6,5.24,1.52,3.72,1.44,26.4,96.74
1161,基隆市,2014/06/08,基隆,1.7,0.24,-,27.8,13,5,8.14,1.61,6.53,0.97,26.29,95.6
1162,基隆市,2014/06/07,基隆,2.1,0.43,-,24.7,22,16,15.19,2.51,12.68,0.76,26.21,92.83
1163,基隆市,2014/06/06,基隆,1.4,0.45,-,48.3,40,34,13.9,1.83,12.07,1.0,25.39,88.2
1164,基隆市,2014/06/05,基隆,2.5,0.4,-,34.9,37,29,16.13,2.05,14.09,0.74,26.22,90.74
1165,基隆市,2014/06/04,基隆,1.6,0.41,-,36.3,35,24,13.27,1.99,11.28,0.98,27.01,80.58
1166,基隆市,2014/06/03,基隆,2.6,0.39,-,23.7,30,22,15.52,3.55,11.97,0.98,26.25,88.63
1167,基隆市,2014/06/02,基隆,4.4,0.53,-,20.8,31,22,22.27,4.06,18.21,0.94,28.95,79.59
1168,基隆市,2014/06/01,基隆,7.7,0.47,-,25.2,38,28,24.72,5.14,19.58,1.1,28.13,86.13
1169,新竹市,2014/06/30,新竹,1.6,0.39,-,18.5,24,8,14.72,2.92,11.8,1.63,29.74,74.33
1170,新竹市,2014/06/29,新竹,1.1,0.3,-,19.7,29,14,10.83,2.77,8.06,1.4,29.67,75.34
1171,新竹市,2014/06/28,新竹,1.4,0.3,-,18.7,32,13,16.41,4.38,12.03,1.46,30.37,69.98
1172,新竹市,2014/06/27,新竹,1.9,0.33,-,13.1,29,8,16.64,4.28,12.36,2.31,29.74,73.51
1173,新竹市,2014/06/26,新竹,0.5,0.36,-,14.8,30,8,15.39,3.64,11.75,2.32,30.04,71.25
1174,新竹市,2014/06/25,新竹,1.9,0.31,-,18.0,27,6,13.82,3.25,10.56,2.68,29.51,76.23
1175,新竹市,2014/06/24,新竹,1.0,0.3,-,25.5,21,3,11.51,2.13,9.38,2.1,28.72,76.29
1176,新竹市,2014/06/23,新竹,-,0.29,-,16.9,27,6,12.28,2.54,9.74,2.88,29.66,74.91
1177,新竹市,2014/06/22,新竹,0.6,0.28,-,18.8,23,6,11.11,1.84,9.26,2.73,30.18,71.36
1178,新竹市,2014/06/21,新竹,0.5,0.33,-,16.7,25,6,15.03,2.99,12.05,2.28,29.75,74.84
1179,新竹市,2014/06/20,新竹,0.8,0.42,-,14.4,27,9,17.71,4.14,13.57,2.28,29.94,73.23
1180,新竹市,2014/06/19,新竹,1.1,0.32,-,14.1,21,5,13.65,3.39,10.26,2.25,29.54,74.41
1181,新竹市,2014/06/18,新竹,0.5,0.3,-,15.5,25,8,11.38,2.94,8.44,3.76,29.64,73.02
1182,新竹市,2014/06/17,新竹,0.5,0.28,-,21.5,25,6,10.69,2.29,8.4,4.32,30.06,69.5
1183,新竹市,2014/06/16,新竹,2.2,0.5,-,25.7,35,15,21.7,4.7,17.0,1.49,28.53,77.53
1184,新竹市,2014/06/15,新竹,1.6,0.38,-,21.9,39,19,18.76,3.0,15.75,1.42,26.07,89.55
1185,新竹市,2014/06/14,新竹,2.8,0.38,-,33.5,41,21,16.12,2.1,14.02,1.6,27.09,78.95
1186,新竹市,2014/06/13,新竹,1.3,0.4,-,40.3,47,24,15.52,1.81,13.71,2.18,28.47,61.22
1187,新竹市,2014/06/12,新竹,2.9,0.37,-,35.4,38,13,15.17,2.36,12.81,3.44,26.99,63.34
1188,新竹市,2014/06/11,新竹,2.6,0.3,-,26.3,15,3,13.73,2.24,11.5,3.17,25.09,84.22
1189,新竹市,2014/06/10,新竹,1.8,0.27,-,24.0,13,3,13.7,1.94,11.76,2.89,25.62,87.27
1190,新竹市,2014/06/09,新竹,0.9,0.3,-,21.7,17,4,13.57,1.7,11.87,2.83,26.53,84.58
1191,新竹市,2014/06/08,新竹,2.0,0.33,-,22.2,12,6,17.53,3.53,14.0,1.57,26.42,86.05
1192,新竹市,2014/06/07,新竹,2.0,0.33,-,22.3,16,6,16.08,3.91,12.17,1.46,26.62,84.3
1193,新竹市,2014/06/06,新竹,1.5,0.42,-,30.5,16,6,18.35,2.98,15.37,1.22,26.42,82.99
1194,新竹市,2014/06/05,新竹,3.1,0.48,-,29.0,31,16,18.14,2.6,15.53,1.46,27.17,83.17
1195,新竹市,2014/06/04,新竹,2.7,0.37,-,33.7,33,14,13.04,1.67,11.35,1.67,27.61,78.31
1196,新竹市,2014/06/03,新竹,3.3,0.37,-,18.8,22,3,16.59,3.31,13.28,2.01,27.28,80.81
1197,新竹市,2014/06/02,新竹,2.1,0.31,-,14.9,23,6,12.17,2.44,9.74,3.26,29.83,68.0
1198,新竹市,2014/06/01,新竹,2.8,0.33,-,27.7,28,14,12.04,1.96,10.07,1.81,28.44,74.86
1199,嘉義市,2014/06/30,嘉義,2.9,0.22,-,21.5,32,11,9.7,3.61,6.09,1.81,30.46,73.26
1200,嘉義市,2014/06/29,嘉義,2.2,0.18,-,18.2,31,19,9.3,4.52,4.78,2.37,30.54,71.91
1201,嘉義市,2014/06/28,嘉義,3.4,0.3,-,23.8,53,32,13.74,4.05,9.69,1.98,30.91,68.1
1202,嘉義市,2014/06/27,嘉義,2.7,0.24,-,19.7,38,12,11.96,3.86,8.1,1.86,29.76,74.05
1203,嘉義市,2014/06/26,嘉義,2.3,0.22,-,17.2,33,13,10.16,2.74,7.41,1.35,28.61,80.66
1204,嘉義市,2014/06/25,嘉義,-,-,-,-,31,11,-,-,-,-,28.94,78.61
1205,嘉義市,2014/06/24,嘉義,2.1,0.18,-,18.9,33,15,9.64,4.09,5.55,2.58,29.77,74.11
1206,嘉義市,2014/06/23,嘉義,2.5,0.18,-,26.2,36,12,7.29,0.96,6.33,3.12,29.88,69.85
1207,嘉義市,2014/06/22,嘉義,1.2,0.13,-,25.4,23,6,5.47,1.65,3.82,3.2,30.08,68.03
1208,嘉義市,2014/06/21,嘉義,1.7,0.16,-,23.7,31,7,5.94,1.43,4.5,2.89,30.16,68.79
1209,嘉義市,2014/06/20,嘉義,2.1,0.23,-,18.8,31,10,8.12,1.94,6.18,2.21,29.26,77.22
1210,嘉義市,2014/06/19,嘉義,2.7,0.22,-,20.4,31,11,10.34,2.52,7.82,2.07,29.48,75.53
1211,嘉義市,2014/06/18,嘉義,2.8,0.22,-,20.6,28,9,8.44,2.06,6.37,2.56,29.49,76.49
1212,嘉義市,2014/06/17,嘉義,2.5,0.22,-,20.6,23,12,8.95,2.17,6.78,2.02,27.96,85.05
1213,嘉義市,2014/06/16,嘉義,1.9,0.2,-,33.5,23,12,5.66,0.8,4.86,3.18,29.62,70.93
1214,嘉義市,2014/06/15,嘉義,3.2,0.37,-,23.7,48,22,10.49,3.26,7.23,2.03,27.61,85.46
1215,嘉義市,2014/06/14,嘉義,4.4,0.47,-,19.9,50,18,19.55,5.17,14.37,1.83,26.65,89.49
1216,嘉義市,2014/06/13,嘉義,2.6,0.37,-,33.0,35,11,11.31,3.39,7.93,1.42,27.53,82.29
1217,嘉義市,2014/06/12,嘉義,4.5,0.41,-,35.3,62,27,17.43,3.22,14.2,2.02,28.83,72.94
1218,嘉義市,2014/06/11,嘉義,3.0,0.38,-,25.2,44,17,18.74,4.18,14.56,2.41,27.8,78.54
1219,嘉義市,2014/06/10,嘉義,2.4,0.39,-,22.7,47,21,18.25,4.53,13.72,2.78,28.24,79.12
1220,嘉義市,2014/06/09,嘉義,2.6,0.32,-,32.6,33,12,12.02,2.57,9.45,2.14,28.83,77.55
1221,嘉義市,2014/06/08,嘉義,2.4,0.28,-,29.0,21,10,9.62,1.99,7.63,1.77,28.22,76.54
1222,嘉義市,2014/06/07,嘉義,3.1,0.25,-,20.0,24,10,11.23,2.72,8.51,1.65,27.56,81.31
1223,嘉義市,2014/06/06,嘉義,2.1,0.22,-,21.2,18,10,8.51,2.03,6.49,1.98,27.86,78.37
1224,嘉義市,2014/06/05,嘉義,2.0,0.3,-,23.0,28,6,10.08,2.03,8.05,1.52,28.19,78.49
1225,嘉義市,2014/06/04,嘉義,2.7,0.34,-,32.3,27,13,12.34,3.76,8.58,1.7,27.52,82.17
1226,嘉義市,2014/06/03,嘉義,2.6,0.28,-,15.1,22,9,12.81,3.91,8.9,1.59,25.97,87.58
1227,嘉義市,2014/06/02,嘉義,3.1,0.2,-,14.9,24,14,5.94,1.6,4.31,2.03,29.9,69.13
1228,嘉義市,2014/06/01,嘉義,3.2,0.27,-,20.4,43,26,10.43,1.75,8.68,1.62,29.67,70.26
1229,宜蘭縣,2014/06/30,宜蘭,2.2,0.23,411.74,24.5,32,7,6.06,1.41,4.64,1.52,28.76,79.84
1230,宜蘭縣,2014/06/30,冬山,3.0,0.24,-,18.5,26,8,17.49,6.74,10.75,1.62,28.1,90.65
1231,宜蘭縣,2014/06/29,宜蘭,2.1,0.25,420.21,29.9,40,15,6.47,0.86,5.61,1.43,29.28,78.59
1232,宜蘭縣,2014/06/29,冬山,1.9,0.22,-,24.5,32,17,10.75,2.89,7.86,1.51,29.16,87.73
1233,宜蘭縣,2014/06/28,宜蘭,1.9,0.25,420.3,22.5,40,15,7.53,1.49,6.03,1.52,30.23,74.62
1234,宜蘭縣,2014/06/28,冬山,2.2,0.28,-,20.6,34,15,15.14,5.56,9.58,1.68,30.14,82.16
1235,宜蘭縣,2014/06/27,宜蘭,2.5,0.25,421.55,25.0,44,16,8.43,1.69,6.73,1.45,30.35,73.4
1236,宜蘭縣,2014/06/27,冬山,2.5,0.38,-,22.5,43,20,22.38,7.97,14.41,1.47,30.11,80.91
1237,宜蘭縣,2014/06/26,宜蘭,2.2,0.23,417.05,22.5,38,13,6.87,1.34,5.52,1.44,29.48,75.02
1238,宜蘭縣,2014/06/26,冬山,3.4,0.29,-,19.2,36,15,19.4,8.83,10.57,1.66,29.54,81.35
1239,宜蘭縣,2014/06/25,宜蘭,2.5,0.28,412.3,27.6,33,8,8.22,1.97,6.27,1.37,28.36,80.08
1240,宜蘭縣,2014/06/25,冬山,2.8,0.25,-,20.1,29,11,20.44,6.48,13.96,1.52,28.23,88.2
1241,宜蘭縣,2014/06/24,宜蘭,1.8,0.25,410.91,28.7,34,10,7.49,0.85,6.62,1.39,27.82,83.06
1242,宜蘭縣,2014/06/24,冬山,3.4,0.32,-,23.0,30,13,17.09,4.11,12.98,1.82,27.4,92.07
1243,宜蘭縣,2014/06/23,宜蘭,2.6,0.25,421.01,21.4,33,10,7.47,1.58,5.88,1.26,28.0,82.81
1244,宜蘭縣,2014/06/23,冬山,2.2,0.2,-,19.2,25,12,8.73,2.46,6.26,1.42,27.79,92.46
1245,宜蘭縣,2014/06/22,宜蘭,1.8,0.21,420.36,21.4,38,11,6.62,0.92,5.71,1.37,29.55,76.65
1246,宜蘭縣,2014/06/22,冬山,2.8,0.22,-,20.2,32,14,8.42,2.71,5.71,1.7,29.36,83.97
1247,宜蘭縣,2014/06/21,宜蘭,1.8,0.21,415.91,24.6,38,11,6.3,1.31,4.99,1.56,29.92,74.82
1248,宜蘭縣,2014/06/21,冬山,2.5,0.21,-,21.8,34,14,9.42,3.38,6.04,1.42,29.45,84.91
1249,宜蘭縣,2014/06/20,宜蘭,2.2,0.26,418.89,23.5,39,13,7.31,1.34,5.97,1.61,29.5,76.63
1250,宜蘭縣,2014/06/20,冬山,2.6,0.23,-,21.2,33,17,9.86,3.29,6.57,1.53,28.78,87.66
1251,宜蘭縣,2014/06/19,宜蘭,2.1,0.3,408.95,32.4,34,11,5.6,1.25,4.35,1.47,28.96,77.7
1252,宜蘭縣,2014/06/19,冬山,2.1,0.26,-,18.0,26,14,12.41,3.71,8.69,1.58,28.36,88.86
1253,宜蘭縣,2014/06/18,宜蘭,2.9,0.27,420.92,28.0,39,13,7.83,1.43,6.39,1.64,29.12,76.8
1254,宜蘭縣,2014/06/18,冬山,2.9,0.27,-,20.4,32,16,11.27,2.89,8.38,2.06,28.67,85.5
1255,宜蘭縣,2014/06/17,宜蘭,2.6,0.3,425.01,27.0,38,14,7.77,1.56,6.21,1.34,29.94,71.58
1256,宜蘭縣,2014/06/17,冬山,2.5,0.24,-,21.5,31,15,11.64,4.46,7.18,1.51,29.13,82.11
1257,宜蘭縣,2014/06/16,宜蘭,2.1,0.27,422.05,21.5,35,10,7.21,1.41,5.79,1.4,29.09,75.34
1258,宜蘭縣,2014/06/16,冬山,2.4,0.28,-,18.2,34,18,14.22,5.21,9.0,1.48,29.03,83.45
1259,宜蘭縣,2014/06/15,宜蘭,2.3,0.27,423.35,15.1,33,9,10.28,2.21,8.07,1.22,27.64,80.56
1260,宜蘭縣,2014/06/15,冬山,1.9,0.25,-,14.7,25,12,12.72,3.98,8.74,1.24,27.26,90.96
1261,宜蘭縣,2014/06/14,宜蘭,1.6,0.33,418.36,34.3,54,24,9.36,1.13,8.21,1.26,27.25,75.62
1262,宜蘭縣,2014/06/14,冬山,2.8,0.4,-,30.5,48,31,12.45,2.31,10.14,1.25,26.55,85.75
1263,宜蘭縣,2014/06/13,宜蘭,1.8,0.27,415.18,38.5,59,28,6.36,1.07,5.28,1.5,26.2,70.0
1264,宜蘭縣,2014/06/13,冬山,1.7,0.3,-,32.0,51,33,13.33,3.0,10.35,1.67,25.63,80.56
1265,宜蘭縣,2014/06/12,宜蘭,1.5,0.17,409.71,30.7,39,13,5.18,1.03,4.15,1.6,26.09,71.3
1266,宜蘭縣,2014/06/12,冬山,2.1,0.2,-,27.7,30,15,9.16,2.4,6.76,1.74,25.25,81.07
1267,宜蘭縣,2014/06/11,宜蘭,1.0,0.27,417.55,21.8,28,4,7.22,1.11,6.08,1.56,26.56,79.05
1268,宜蘭縣,2014/06/11,冬山,1.3,0.19,-,23.7,23,8,10.9,3.8,7.1,2.32,25.46,91.07
1269,宜蘭縣,2014/06/10,宜蘭,1.4,0.26,405.32,29.8,23,5,6.19,1.23,4.96,1.42,27.05,82.47
1270,宜蘭縣,2014/06/10,冬山,2.7,0.23,-,24.0,14,7,11.73,2.98,8.76,1.63,25.88,96.76
1271,宜蘭縣,2014/06/09,宜蘭,1.4,0.29,412.86,24.6,30,7,6.96,1.79,5.17,1.53,27.38,83.17
1272,宜蘭縣,2014/06/09,冬山,1.8,0.22,-,20.4,21,8,11.39,3.71,7.67,1.55,26.74,93.36
1273,宜蘭縣,2014/06/08,宜蘭,2.0,0.29,417.57,28.7,26,7,6.17,1.14,5.04,1.5,26.9,83.49
1274,宜蘭縣,2014/06/08,冬山,1.9,0.23,-,25.3,14,9,9.33,2.15,7.18,1.52,26.33,93.41
1275,宜蘭縣,2014/06/07,宜蘭,1.9,0.39,425.23,34.8,38,19,8.08,1.31,6.77,1.21,26.15,83.95
1276,宜蘭縣,2014/06/07,冬山,2.8,0.42,-,26.1,36,25,18.59,5.55,13.04,1.27,25.74,92.9
1277,宜蘭縣,2014/06/06,宜蘭,2.0,0.46,413.15,50.7,52,32,10.54,0.79,9.74,1.09,24.57,84.11
1278,宜蘭縣,2014/06/06,冬山,2.3,0.41,-,44.8,50,35,15.02,2.23,12.79,1.31,24.64,89.78
1279,宜蘭縣,2014/06/05,宜蘭,2.1,0.37,425.05,37.4,43,21,8.18,0.93,7.25,1.28,26.68,76.42
1280,宜蘭縣,2014/06/05,冬山,3.0,0.41,-,23.9,42,22,19.63,5.14,14.49,1.68,26.3,87.34
1281,宜蘭縣,2014/06/04,宜蘭,1.8,0.35,412.81,51.9,51,24,6.08,0.91,5.18,1.57,27.25,72.54
1282,宜蘭縣,2014/06/04,冬山,2.7,0.34,-,45.9,45,24,12.51,2.43,10.08,1.57,26.72,83.84
1283,宜蘭縣,2014/06/03,宜蘭,2.3,0.37,422.08,31.0,43,17,8.26,1.01,7.23,1.26,27.08,81.74
1284,宜蘭縣,2014/06/03,冬山,2.6,0.42,-,24.4,37,20,21.25,7.18,14.07,1.54,26.36,91.65
1285,宜蘭縣,2014/06/02,宜蘭,2.4,0.33,428.9,29.5,36,16,6.2,1.0,5.2,1.3,29.04,73.0
1286,宜蘭縣,2014/06/02,冬山,2.2,0.32,-,22.5,29,15,11.04,3.33,7.71,1.42,28.12,84.85
1287,宜蘭縣,2014/06/01,宜蘭,2.2,0.34,419.39,29.4,34,13,7.12,1.46,5.66,1.36,28.18,79.78
1288,宜蘭縣,2014/06/01,冬山,2.6,0.33,-,23.8,28,15,11.91,2.67,9.25,1.56,27.72,89.42
1289,桃園市,2014/06/30,桃園,8.4,0.43,-,23.9,33,16,21.41,3.03,18.38,1.16,28.95,-
1290,桃園市,2014/06/30,中壢,2.4,1.12,-,15.6,47,14,46.48,24.23,22.26,1.42,28.72,75.47
1291,桃園市,2014/06/30,大園,-,0.31,-,23.4,41,14,18.07,2.28,15.78,2.39,28.42,79.16
1292,桃園市,2014/06/30,龍潭,2.2,0.29,-,26.3,39,13,12.14,3.93,8.2,1.78,27.96,79.32
1293,桃園市,2014/06/30,平鎮,3.9,0.3,-,-,37,14,16.21,3.29,12.92,2.01,-,79.16
1294,桃園市,2014/06/30,觀音,4.1,0.24,-,23.8,41,15,-,1.35,11.16,3.16,30.54,76.18
1295,桃園市,2014/06/29,桃園,6.2,0.35,-,21.9,41,27,18.66,2.86,15.79,1.14,30.85,-
1296,桃園市,2014/06/29,中壢,2.4,0.78,-,14.7,57,20,36.73,18.35,18.37,1.18,29.61,74.48
1297,桃園市,2014/06/29,大園,-,0.17,-,28.8,39,19,11.25,1.62,9.62,2.45,29.02,81.6
1298,桃園市,2014/06/29,龍潭,2.4,0.27,-,23.1,56,20,11.97,2.93,9.04,1.84,28.95,76.23
1299,桃園市,2014/06/29,平鎮,4.3,0.22,-,-,48,23,13.44,3.63,9.81,1.71,-,78.28
1300,桃園市,2014/06/29,觀音,3.6,0.14,-,30.4,43,21,6.17,1.29,4.9,3.04,30.32,81.09
1301,桃園市,2014/06/28,桃園,11.1,0.58,-,22.2,59,28,32.26,8.92,23.34,1.07,31.23,-
1302,桃園市,2014/06/28,中壢,4.1,0.84,-,16.9,66,24,41.8,16.09,25.71,1.11,30.18,72.03
1303,桃園市,2014/06/28,大園,-,0.27,-,22.4,47,22,25.02,9.16,15.86,2.62,29.11,81.56
1304,桃園市,2014/06/28,龍潭,3.7,0.38,-,29.9,63,25,16.0,3.24,12.77,1.67,29.78,72.42
1305,桃園市,2014/06/28,平鎮,5.5,0.33,-,-,61,25,24.12,5.0,19.14,1.77,-,75.99
1306,桃園市,2014/06/28,觀音,4.0,0.2,-,21.2,45,18,15.33,5.5,9.82,3.29,30.58,77.8
1307,桃園市,2014/06/27,桃園,7.7,0.53,-,18.8,45,21,28.54,9.37,19.17,1.45,31.04,-
1308,桃園市,2014/06/27,中壢,2.7,1.33,-,10.5,57,19,61.69,36.57,25.12,1.51,30.1,71.16
1309,桃園市,2014/06/27,大園,-,0.21,-,17.2,44,18,13.52,2.29,11.24,3.29,29.18,75.1
1310,桃園市,2014/06/27,龍潭,2.0,0.26,-,23.4,54,17,13.89,2.62,11.28,2.55,29.35,75.14
1311,桃園市,2014/06/27,平鎮,3.4,0.31,-,-,53,22,25.2,8.04,17.16,2.48,-,75.3
1312,桃園市,2014/06/27,觀音,3.4,0.15,-,13.9,42,13,9.49,1.38,8.08,5.14,30.22,79.8
1313,桃園市,2014/06/26,桃園,7.3,0.46,-,19.6,42,19,22.87,5.46,17.41,1.6,31.08,-
1314,桃園市,2014/06/26,中壢,3.3,1.25,-,9.8,53,15,55.19,32.75,22.44,1.65,30.06,70.25
1315,桃園市,2014/06/26,大園,-,0.22,-,18.7,42,15,12.97,1.93,11.04,3.61,29.38,72.23
1316,桃園市,2014/06/26,龍潭,2.1,0.27,-,25.2,49,14,10.36,2.3,8.06,2.99,29.35,73.41
1317,桃園市,2014/06/26,平鎮,3.8,0.29,-,-,47,-,20.54,5.47,15.07,2.66,30.25,74.28
1318,桃園市,2014/06/26,觀音,3.1,0.15,-,17.8,37,12,8.06,0.92,7.11,5.89,30.4,77.52
1319,桃園市,2014/06/25,桃園,5.2,0.38,-,19.8,38,18,19.46,3.57,15.89,1.48,29.98,-
1320,桃園市,2014/06/25,中壢,3.0,1.17,-,11.8,54,14,49.03,27.27,21.76,1.48,29.11,75.55
1321,桃園市,2014/06/25,大園,-,0.19,-,21.8,35,14,11.6,1.92,9.68,3.03,28.58,81.06
1322,桃園市,2014/06/25,龍潭,2.3,0.26,-,24.8,51,14,11.79,2.29,9.51,2.39,28.67,77.53
1323,桃園市,2014/06/25,平鎮,2.8,0.24,-,-,48,-,-,2.72,12.79,2.49,29.34,79.38
1324,桃園市,2014/06/25,觀音,3.0,0.13,-,22.5,37,11,8.71,1.74,6.95,5.58,29.94,81.48
