序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
554,臺中市,2014/11/28,沙鹿,2.8,0.49,-,20.8,85,37,23.25,3.92,19.33,2.7,23.8,86.19
555,臺中市,2014/11/28,大里,-,1.01,446.27,17.8,82,50,49.95,16.73,33.21,1.29,24.38,76.21
556,臺中市,2014/11/27,西屯,3.0,0.56,-,18.2,56,27,34.2,8.43,25.77,1.79,23.69,76.86
557,臺中市,2014/11/27,忠明,3.4,0.79,-,16.1,59,28,44.9,14.03,30.87,1.26,24.43,67.45
558,臺中市,2014/11/27,豐原,2.5,0.54,-,23.5,49,15,23.91,4.09,19.81,1.74,22.83,74.77
559,臺中市,2014/11/27,沙鹿,3.2,0.48,-,20.6,58,23,25.63,2.7,22.93,2.87,23.29,79.98
560,臺中市,2014/11/27,大里,-,0.88,443.33,13.4,74,41,48.87,14.01,34.86,1.12,25.19,70.42
561,臺中市,2014/11/26,西屯,2.5,0.43,-,32.5,71,35,18.76,1.97,16.79,2.94,22.77,72.34
562,臺中市,2014/11/26,忠明,2.2,0.52,-,28.6,66,38,26.49,3.79,22.7,1.71,23.39,62.46
563,臺中市,2014/11/26,豐原,1.4,0.38,-,37.3,47,23,14.03,1.77,12.24,1.98,22.39,62.25
564,臺中市,2014/11/26,沙鹿,2.0,0.41,-,33.1,74,36,17.88,1.9,15.99,4.11,22.35,75.67
565,臺中市,2014/11/26,大里,3.1,0.84,441.35,25.4,96,56,36.73,8.11,28.62,1.44,23.98,66.26
566,臺中市,2014/11/25,西屯,3.3,0.66,-,31.4,120,69,38.54,11.75,26.79,1.38,22.5,80.08
567,臺中市,2014/11/25,忠明,4.2,0.85,-,30.2,119,70,40.89,8.0,32.89,1.08,23.19,70.7
568,臺中市,2014/11/25,豐原,2.6,0.51,-,44.9,85,64,17.87,3.25,14.62,1.95,20.93,76.85
569,臺中市,2014/11/25,沙鹿,3.8,0.59,-,35.0,129,75,25.43,2.4,23.02,1.99,22.84,79.95
570,臺中市,2014/11/25,大里,4.2,0.75,442.85,33.1,118,73,32.78,5.99,26.8,1.42,23.16,70.84
571,臺中市,2014/11/24,西屯,4.4,0.51,-,29.1,95,54,26.54,4.72,21.82,1.25,22.91,77.31
572,臺中市,2014/11/24,忠明,4.1,0.67,-,25.9,-,67,32.03,6.09,25.94,1.1,23.56,68.12
573,臺中市,2014/11/24,豐原,3.8,0.53,-,40.2,123,89,17.57,2.69,14.88,1.68,21.54,77.7
574,臺中市,2014/11/24,沙鹿,2.9,0.51,-,36.1,106,58,21.03,2.66,18.37,1.74,23.28,76.25
575,臺中市,2014/11/24,大里,3.8,0.69,440.11,28.9,121,79,29.08,4.76,24.31,1.47,23.64,71.02
576,臺中市,2014/11/23,西屯,2.9,0.57,-,32.9,105,63,23.52,3.94,19.59,0.99,22.74,77.21
577,臺中市,2014/11/23,忠明,3.3,0.73,-,31.2,102,70,29.31,5.29,24.02,0.99,23.4,67.3
578,臺中市,2014/11/23,豐原,4.0,0.53,-,42.7,124,92,14.11,1.66,12.45,2.08,21.21,74.74
579,臺中市,2014/11/23,沙鹿,2.9,0.64,-,35.5,105,63,24.48,3.63,20.84,1.61,23.32,75.63
580,臺中市,2014/11/23,大里,3.4,0.63,433.59,34.7,102,70,24.09,3.36,20.73,1.27,23.29,70.3
581,臺中市,2014/11/22,西屯,2.5,0.45,-,23.8,66,35,20.81,3.81,17.0,1.88,22.84,77.34
582,臺中市,2014/11/22,忠明,3.2,0.62,-,21.9,69,39,29.25,6.06,23.19,1.56,23.39,67.58
583,臺中市,2014/11/22,豐原,3.3,0.41,-,32.3,58,34,15.54,2.34,13.2,1.82,21.74,68.52
584,臺中市,2014/11/22,沙鹿,3.1,0.44,-,24.6,73,39,20.01,2.62,17.39,3.46,22.88,79.51
585,臺中市,2014/11/22,大里,3.1,0.66,428.39,27.3,77,48,29.41,5.23,24.18,1.29,23.26,67.18
586,臺中市,2014/11/21,西屯,2.5,0.55,-,29.8,70,43,37.04,16.5,20.54,2.32,22.01,78.49
587,臺中市,2014/11/21,忠明,2.7,0.73,-,27.3,78,49,40.62,14.69,25.93,1.43,22.56,69.69
588,臺中市,2014/11/21,豐原,3.2,0.41,-,36.4,57,39,16.59,2.07,14.52,2.05,20.69,74.96
589,臺中市,2014/11/21,沙鹿,3.3,0.56,-,29.0,75,40,30.07,9.85,20.19,2.99,22.19,79.39
590,臺中市,2014/11/21,大里,3.1,0.75,436.54,32.6,87,50,32.25,6.94,25.31,1.57,22.3,70.05
591,臺中市,2014/11/20,西屯,2.6,0.33,-,26.3,46,19,19.71,3.74,15.98,2.18,21.27,76.13
592,臺中市,2014/11/20,忠明,2.7,0.53,-,21.8,46,20,30.32,7.82,22.5,1.51,21.7,67.19
593,臺中市,2014/11/20,豐原,2.1,0.33,-,29.2,36,19,15.89,2.82,13.07,1.9,20.11,73.63
594,臺中市,2014/11/20,沙鹿,2.5,0.34,-,28.3,54,24,18.67,3.09,15.58,3.57,20.82,79.01
595,臺中市,2014/11/20,大里,3.4,0.68,430.64,20.5,62,37,35.39,9.52,25.87,1.35,21.28,69.48
596,臺中市,2014/11/19,西屯,2.6,0.38,-,35.0,52,26,19.29,3.15,16.15,2.53,21.22,66.6
597,臺中市,2014/11/19,忠明,3.3,0.46,-,29.7,50,27,26.26,4.76,21.5,1.53,21.7,59.42
598,臺中市,2014/11/19,豐原,2.6,0.44,-,32.8,50,19,17.56,3.08,14.47,1.45,20.29,67.44
599,臺中市,2014/11/19,沙鹿,2.8,0.34,-,36.7,63,27,17.17,1.81,15.36,3.37,20.97,65.63
600,臺中市,2014/11/19,大里,3.0,0.53,419.54,31.3,62,38,26.83,4.38,22.44,1.65,21.55,63.09
601,臺中市,2014/11/18,西屯,2.4,0.29,-,43.5,48,26,8.27,1.14,7.12,4.69,20.0,66.97
602,臺中市,2014/11/18,忠明,2.5,0.41,-,38.3,40,22,15.42,1.48,13.93,2.78,20.53,58.98
603,臺中市,2014/11/18,豐原,1.5,0.32,-,43.2,32,15,5.61,1.01,4.6,2.66,18.91,67.11
604,臺中市,2014/11/18,沙鹿,2.5,0.28,-,47.0,49,21,8.84,1.02,7.83,6.47,19.93,64.57
605,臺中市,2014/11/18,大里,2.7,0.46,413.43,37.9,45,20,16.57,1.03,15.54,2.62,20.44,60.19
606,臺中市,2014/11/17,西屯,1.6,0.27,-,36.6,25,8,9.96,1.69,8.26,5.52,20.82,79.79
607,臺中市,2014/11/17,忠明,2.1,0.32,-,31.8,22,7,16.09,2.01,14.09,2.71,21.33,69.79
608,臺中市,2014/11/17,豐原,1.8,0.24,-,35.9,23,-,6.69,1.49,5.2,2.66,19.84,79.95
609,臺中市,2014/11/17,沙鹿,1.7,0.27,-,40.5,31,11,10.16,1.37,8.79,7.42,20.69,78.31
610,臺中市,2014/11/17,大里,2.1,0.39,410.36,29.7,19,11,17.31,1.66,15.63,2.97,21.63,69.72
611,臺中市,2014/11/16,西屯,1.2,0.24,-,29.3,39,12,12.35,1.8,10.55,4.6,22.7,79.53
612,臺中市,2014/11/16,忠明,2.2,0.28,-,26.2,44,14,16.21,1.89,14.32,2.28,23.06,69.93
613,臺中市,2014/11/16,豐原,1.7,0.23,-,28.0,30,12,10.03,1.54,8.49,2.31,21.57,75.2
614,臺中市,2014/11/16,沙鹿,1.7,0.23,-,31.8,41,15,10.79,1.4,9.38,5.4,22.59,82.41
615,臺中市,2014/11/16,大里,2.0,0.35,414.65,26.4,42,20,18.61,3.98,14.63,2.81,23.68,69.11
616,臺中市,2014/11/15,西屯,3.3,0.65,-,10.0,55,34,41.37,13.2,28.17,1.19,21.45,80.33
617,臺中市,2014/11/15,忠明,3.3,0.82,-,7.5,56,33,54.73,19.1,35.63,1.13,22.0,69.89
618,臺中市,2014/11/15,豐原,3.3,0.51,-,16.0,49,23,23.34,4.46,18.88,1.57,20.65,78.67
619,臺中市,2014/11/15,沙鹿,3.5,0.66,-,13.5,71,41,34.37,9.63,24.73,1.54,21.16,80.82
620,臺中市,2014/11/15,大里,3.6,0.95,445.96,9.7,61,36,54.59,20.19,34.4,1.23,21.02,75.43
621,臺中市,2014/11/14,西屯,2.2,0.33,-,26.5,35,17,15.92,1.93,13.99,2.56,20.26,75.42
622,臺中市,2014/11/14,忠明,2.3,0.42,-,17.3,35,16,26.44,4.13,22.3,1.35,20.59,67.5
623,臺中市,2014/11/14,豐原,2.5,0.41,-,16.6,31,10,17.21,4.63,12.58,1.39,19.65,80.72
624,臺中市,2014/11/14,沙鹿,2.5,0.29,-,29.8,38,16,16.43,1.4,15.03,3.91,19.8,74.09
625,臺中市,2014/11/14,大里,3.7,0.63,423.08,12.2,-,27,34.36,6.99,27.37,1.27,19.97,70.73
626,臺中市,2014/11/13,西屯,2.8,0.43,-,41.6,41,24,12.31,1.96,10.35,3.47,20.25,72.55
627,臺中市,2014/11/13,忠明,2.8,0.52,-,33.8,42,28,19.29,2.14,17.16,2.04,20.7,64.2
628,臺中市,2014/11/13,豐原,1.7,0.45,-,33.4,32,18,9.98,1.74,8.24,2.05,19.37,75.99
629,臺中市,2014/11/13,沙鹿,2.4,0.42,-,44.9,48,26,12.21,1.35,10.85,5.39,20.08,69.75
630,臺中市,2014/11/13,大里,3.0,0.64,423.44,30.6,-,31,22.79,1.67,21.1,1.8,20.46,66.7
631,臺中市,2014/11/12,西屯,2.1,0.37,-,26.6,37,20,17.92,3.1,14.82,3.48,21.55,74.58
632,臺中市,2014/11/12,忠明,2.4,0.49,-,18.0,39,20,23.64,2.85,20.78,1.91,22.13,65.82
633,臺中市,2014/11/12,豐原,1.7,0.35,-,26.9,33,14,14.17,3.17,10.98,2.05,20.92,73.12
634,臺中市,2014/11/12,沙鹿,2.6,0.38,-,28.5,46,24,18.01,1.56,16.45,4.85,21.26,75.28
635,臺中市,2014/11/12,大里,5.1,0.6,426.79,17.6,55,29,29.82,5.14,24.68,2.03,22.28,68.25
636,臺中市,2014/11/11,西屯,3.7,0.46,-,29.0,57,31,26.6,4.04,22.56,2.08,22.55,72.85
637,臺中市,2014/11/11,忠明,3.1,0.57,-,27.6,58,29,30.98,4.17,26.81,1.53,23.32,63.72
638,臺中市,2014/11/11,豐原,2.3,0.47,-,39.8,51,24,17.58,1.64,15.93,1.78,21.92,72.92
639,臺中市,2014/11/11,沙鹿,2.9,0.39,-,32.1,61,33,19.72,1.86,17.86,3.55,22.19,72.46
640,臺中市,2014/11/11,大里,3.6,0.7,431.45,27.5,65,38,37.78,9.01,28.77,1.45,23.52,67.7
641,臺中市,2014/11/10,西屯,2.1,0.38,-,22.8,31,15,17.81,2.67,15.14,2.28,22.53,72.43
642,臺中市,2014/11/10,忠明,2.8,0.46,-,26.0,28,14,23.73,3.78,19.95,1.45,23.17,63.57
643,臺中市,2014/11/10,豐原,2.3,0.35,-,29.8,31,14,13.94,2.49,11.46,1.66,21.77,69.85
644,臺中市,2014/11/10,沙鹿,2.1,0.26,-,38.5,41,16,14.17,1.27,12.9,4.25,23.17,69.41
645,臺中市,2014/11/10,大里,3.1,0.61,425.57,25.4,39,22,30.53,6.11,24.42,1.57,23.36,67.69
646,臺中市,2014/11/09,西屯,1.1,0.18,-,35.2,28,12,9.05,1.17,7.87,4.28,22.17,81.81
647,臺中市,2014/11/09,忠明,1.6,0.31,-,30.6,28,13,14.2,1.63,12.55,2.13,22.63,72.33
648,臺中市,2014/11/09,豐原,1.3,0.24,-,33.7,23,8,7.44,1.5,5.94,2.17,20.96,83.51
649,臺中市,2014/11/09,沙鹿,1.8,0.22,-,37.8,35,13,9.61,1.37,8.24,5.15,22.1,82.31
650,臺中市,2014/11/09,大里,2.0,0.35,410.87,29.5,27,15,16.8,1.8,15.0,2.56,23.12,72.46
651,臺中市,2014/11/08,西屯,5.1,0.57,-,37.6,97,50,30.51,6.1,24.41,2.06,23.65,74.12
652,臺中市,2014/11/08,忠明,4.7,0.64,-,40.2,90,49,30.88,4.55,26.29,1.53,24.38,64.78
653,臺中市,2014/11/08,豐原,4.2,0.51,-,54.9,93,51,15.54,1.29,14.24,2.05,22.69,72.73
654,臺中市,2014/11/08,沙鹿,4.7,0.52,-,43.5,104,56,22.79,2.52,20.27,2.94,23.69,75.54
655,臺中市,2014/11/08,大里,3.4,0.64,434.2,41.5,88,50,28.82,5.04,23.75,1.8,24.98,67.3
656,臺中市,2014/11/07,西屯,2.2,0.41,-,32.7,54,28,23.38,2.77,20.62,1.93,23.39,65.03
657,臺中市,2014/11/07,忠明,2.8,0.58,-,28.7,52,28,33.99,6.72,27.27,1.5,24.22,57.08
658,臺中市,2014/11/07,豐原,2.4,0.41,-,40.5,46,22,15.6,1.83,13.77,1.67,22.59,65.92
659,臺中市,2014/11/07,沙鹿,2.6,0.36,-,35.4,54,21,18.62,1.45,17.16,3.08,23.18,64.09
660,臺中市,2014/11/07,大里,3.8,0.68,429.07,32.6,69,38,35.03,7.5,27.53,1.61,24.62,62.43
661,臺中市,2014/11/06,西屯,3.2,0.37,-,36.2,61,29,20.98,2.42,18.56,3.43,23.19,65.42
662,臺中市,2014/11/06,忠明,3.4,0.49,-,31.8,60,26,26.72,3.15,23.57,2.07,23.89,57.99
663,臺中市,2014/11/06,豐原,1.9,0.35,-,46.4,78,21,14.06,1.57,12.5,2.16,22.23,64.65
664,臺中市,2014/11/06,沙鹿,2.7,0.32,-,36.2,61,25,19.41,1.06,18.31,4.19,23.08,66.68
665,臺中市,2014/11/06,大里,3.2,0.57,426.98,34.7,69,36,25.97,2.91,23.05,2.38,24.46,62.36
666,臺中市,2014/11/05,西屯,2.6,0.54,-,27.6,62,27,34.45,6.99,27.46,1.57,22.76,68.17
667,臺中市,2014/11/05,忠明,4.3,0.72,-,27.6,60,28,45.97,14.11,31.86,1.18,23.69,58.66
668,臺中市,2014/11/05,豐原,2.3,0.45,-,49.0,58,27,16.83,2.29,14.54,2.06,21.57,69.2
669,臺中市,2014/11/05,沙鹿,2.8,0.45,-,26.7,57,23,26.54,3.95,22.59,2.45,22.14,68.75
670,臺中市,2014/11/05,大里,4.3,0.69,435.36,32.1,69,36,36.31,6.23,30.08,1.32,23.72,63.49
671,臺中市,2014/11/04,西屯,1.7,0.28,-,28.4,46,16,16.48,1.63,14.85,2.75,21.67,61.62
672,臺中市,2014/11/04,忠明,3.2,0.42,-,25.1,42,16,25.36,4.89,20.47,1.53,22.41,54.28
673,臺中市,2014/11/04,豐原,1.5,0.3,-,34.6,53,14,9.85,2.07,7.77,1.86,21.08,62.24
674,臺中市,2014/11/04,沙鹿,1.7,0.21,-,32.2,44,11,13.11,1.33,11.78,3.64,21.56,59.96
675,臺中市,2014/11/04,大里,2.8,0.51,418.64,26.0,52,23,28.38,5.05,23.33,1.66,22.54,58.71
676,臺中市,2014/11/03,西屯,1.4,0.28,-,45.6,65,28,8.31,1.16,7.15,5.38,21.46,60.75
677,臺中市,2014/11/03,忠明,3.0,0.38,-,41.8,60,27,14.26,1.46,12.8,2.92,21.93,53.53
678,臺中市,2014/11/03,豐原,2.5,0.32,-,45.3,51,19,7.22,0.79,6.39,2.83,20.3,61.15
679,臺中市,2014/11/03,沙鹿,2.2,0.29,-,49.0,81,24,8.97,1.17,7.79,7.12,21.48,58.51
680,臺中市,2014/11/03,大里,2.2,0.44,414.18,40.8,54,28,13.74,1.24,12.5,3.06,20.91,56.15
681,臺中市,2014/11/02,西屯,1.8,0.48,-,32.5,62,32,12.75,1.55,11.2,4.28,23.83,78.12
682,臺中市,2014/11/02,忠明,2.3,0.57,-,31.5,63,34,16.79,1.83,14.96,2.4,24.36,68.58
683,臺中市,2014/11/02,豐原,1.4,0.46,-,33.6,42,23,8.89,1.54,7.35,2.57,22.36,79.3
684,臺中市,2014/11/02,沙鹿,2.0,0.46,-,32.6,73,29,14.57,2.22,12.35,5.44,23.75,78.03
685,臺中市,2014/11/02,大里,2.1,0.58,433.15,32.4,67,39,15.97,1.93,14.04,2.62,22.92,70.15
686,臺中市,2014/11/01,西屯,4.3,0.57,-,35.8,97,60,23.68,2.46,21.22,1.63,25.3,79.39
687,臺中市,2014/11/01,忠明,4.1,0.67,-,38.1,110,66,27.45,3.23,24.23,1.34,25.91,69.72
688,臺中市,2014/11/01,豐原,3.7,0.52,-,42.8,89,56,17.15,1.12,16.03,1.81,23.65,82.71
689,臺中市,2014/11/01,沙鹿,3.3,0.46,-,38.4,106,52,19.84,1.23,18.6,2.01,25.3,80.57
690,臺中市,2014/11/01,大里,4.0,0.75,437.8,42.0,119,81,27.02,2.9,24.13,1.43,24.7,72.07
691,臺南市,2014/11/30,新營,3.6,0.48,-,28.7,107,45,15.01,2.01,13.0,1.84,26.15,75.3
692,臺南市,2014/11/30,善化,2.8,0.4,437.4,30.6,76,43,10.32,1.89,8.43,2.03,27.12,76.67
693,臺南市,2014/11/30,安南,3.0,0.4,-,32.3,90,42,13.05,2.35,10.69,1.85,26.28,81.45
694,臺南市,2014/11/30,臺南,2.9,0.56,-,32.4,78,37,17.6,2.14,15.46,1.79,27.1,74.77
695,臺南市,2014/11/29,新營,4.1,0.65,-,28.6,118,61,28.51,8.72,19.79,1.33,25.33,78.81
696,臺南市,2014/11/29,善化,3.7,0.54,441.33,30.2,98,59,22.96,7.56,15.4,1.64,26.5,79.29
697,臺南市,2014/11/29,安南,3.8,0.56,-,32.7,107,50,23.38,6.65,16.73,1.49,25.6,84.28
698,臺南市,2014/11/29,臺南,4.8,0.78,-,33.1,97,52,28.59,5.92,22.67,1.46,26.3,78.8
699,臺南市,2014/11/28,新營,4.6,0.62,-,28.0,117,54,26.82,4.01,22.81,1.73,25.31,77.95
700,臺南市,2014/11/28,善化,4.2,0.53,446.04,29.8,107,60,19.13,2.7,16.43,1.8,26.47,78.26
701,臺南市,2014/11/28,安南,4.4,0.53,-,31.9,104,51,19.67,3.35,16.32,1.81,25.54,83.14
702,臺南市,2014/11/28,臺南,4.3,0.76,-,33.7,96,48,24.8,2.81,21.99,1.81,26.18,77.38
703,臺南市,2014/11/27,新營,4.2,0.6,-,32.5,102,41,26.82,6.5,20.3,1.8,24.68,73.5
704,臺南市,2014/11/27,善化,4.9,0.54,447.13,33.2,84,42,20.85,4.28,16.57,1.92,25.94,75.48
705,臺南市,2014/11/27,安南,5.5,0.6,-,26.5,96,32,-,-,-,1.9,25.02,78.83
706,臺南市,2014/11/27,臺南,5.5,0.72,-,34.2,75,30,25.43,2.71,22.71,1.78,25.58,72.31
707,臺南市,2014/11/26,新營,4.8,0.58,-,31.1,135,64,23.65,3.45,20.21,2.33,23.72,73.8
708,臺南市,2014/11/26,善化,4.6,0.54,448.82,32.6,135,69,20.85,2.65,18.17,2.48,25.55,73.9
709,臺南市,2014/11/26,安南,4.0,0.52,-,29.9,141,65,-,-,-,2.38,24.35,77.9
710,臺南市,2014/11/26,臺南,4.0,0.7,-,37.6,124,62,24.58,2.72,21.86,2.27,25.01,71.95
711,臺南市,2014/11/25,新營,4.1,0.41,-,39.0,98,52,18.71,2.68,16.01,1.72,23.57,75.36
712,臺南市,2014/11/25,善化,4.1,0.32,441.86,36.0,76,47,14.6,2.19,12.42,1.91,24.88,76.21
713,臺南市,2014/11/25,安南,4.0,0.4,-,37.9,104,50,19.95,2.32,17.62,1.8,23.91,80.3
714,臺南市,2014/11/25,臺南,4.3,0.55,-,42.3,80,44,20.86,1.94,18.92,1.84,24.59,74.6
715,臺南市,2014/11/24,新營,2.2,0.38,-,33.8,63,29,15.0,1.66,13.34,1.38,23.8,72.79
716,臺南市,2014/11/24,善化,2.9,0.32,437.43,29.0,49,27,13.69,2.83,10.86,1.32,24.65,75.51
717,臺南市,2014/11/24,安南,1.9,0.41,-,30.2,64,27,20.93,4.12,16.8,1.42,24.09,78.15
718,臺南市,2014/11/24,臺南,2.5,0.57,-,37.0,47,22,20.87,4.46,16.41,1.43,24.67,72.63
719,臺南市,2014/11/23,新營,2.7,0.39,-,30.9,65,28,13.47,1.28,12.19,1.28,24.28,72.36
720,臺南市,2014/11/23,善化,2.2,0.33,435.79,27.8,54,24,11.99,2.03,9.96,1.62,25.16,74.18
721,臺南市,2014/11/23,安南,2.0,0.41,-,28.5,67,26,18.51,3.27,15.24,1.42,24.61,77.7
722,臺南市,2014/11/23,臺南,2.8,0.62,-,28.6,56,25,22.2,3.08,19.12,1.27,25.02,72.08
723,臺南市,2014/11/22,新營,2.6,0.45,-,27.8,79,32,21.26,4.34,16.92,1.6,23.21,76.89
724,臺南市,2014/11/22,善化,2.8,0.43,435.72,27.8,81,35,19.36,4.44,14.92,1.68,24.72,76.26
725,臺南市,2014/11/22,安南,2.9,0.41,-,29.6,75,30,21.24,4.33,16.91,1.78,23.55,81.32
726,臺南市,2014/11/22,臺南,3.1,0.62,-,28.4,67,29,25.85,3.7,22.15,1.67,24.18,76.39
727,臺南市,2014/11/21,新營,3.5,0.45,-,32.5,87,40,19.06,2.89,16.17,2.15,22.88,74.3
728,臺南市,2014/11/21,善化,3.8,0.37,441.35,31.0,67,35,15.32,2.67,12.65,2.63,24.41,74.7
729,臺南市,2014/11/21,安南,3.8,0.42,-,32.6,84,38,21.94,3.41,18.52,2.25,23.04,81.56
730,臺南市,2014/11/21,臺南,5.6,0.6,-,33.3,77,34,25.6,2.73,22.88,2.25,23.85,75.91
731,臺南市,2014/11/20,新營,3.4,0.43,-,33.1,88,34,23.63,4.99,18.64,1.7,21.84,74.59
732,臺南市,2014/11/20,善化,4.0,0.39,438.39,32.5,74,35,20.64,5.33,15.31,1.8,23.54,75.32
733,臺南市,2014/11/20,安南,3.5,0.39,-,36.1,73,30,21.94,5.21,16.73,2.03,22.13,78.15
734,臺南市,2014/11/20,臺南,4.6,0.57,-,36.6,73,29,25.3,4.34,20.96,2.04,22.52,73.22
735,臺南市,2014/11/19,新營,4.1,0.42,-,33.7,75,32,21.02,3.04,17.98,1.71,22.08,66.93
736,臺南市,2014/11/19,善化,4.1,0.37,430.29,31.6,68,32,17.97,2.57,15.4,1.93,23.87,69.33
737,臺南市,2014/11/19,安南,3.5,0.36,-,35.4,78,26,18.27,3.53,14.74,2.03,22.21,71.97
738,臺南市,2014/11/19,臺南,4.1,0.54,-,35.9,64,28,21.36,2.73,18.64,2.04,22.4,67.26
739,臺南市,2014/11/18,新營,3.1,0.42,-,40.3,91,36,14.81,1.7,13.1,2.67,21.21,66.34
740,臺南市,2014/11/18,善化,4.2,0.41,424.54,38.6,91,41,14.86,1.83,13.03,3.26,23.62,67.44
741,臺南市,2014/11/18,安南,2.8,0.41,-,43.2,110,41,15.26,2.2,13.06,2.88,21.78,70.44
742,臺南市,2014/11/18,臺南,3.9,0.55,-,43.1,95,39,17.01,1.72,15.29,2.6,21.97,65.85
743,臺南市,2014/11/17,新營,2.7,0.31,-,30.0,51,14,13.83,1.66,12.17,2.92,22.46,76.42
744,臺南市,2014/11/17,善化,3.2,0.28,416.47,26.0,42,17,12.91,2.05,10.86,3.85,24.63,76.06
745,臺南市,2014/11/17,安南,1.3,0.29,-,29.4,-,19,14.88,1.54,13.34,3.16,22.96,81.12
746,臺南市,2014/11/17,臺南,2.5,0.43,-,27.1,49,19,16.6,1.97,14.63,2.76,23.26,77.1
747,臺南市,2014/11/16,新營,2.7,0.31,-,27.1,65,23,13.91,2.4,11.51,3.03,23.49,76.84
748,臺南市,2014/11/16,善化,3.8,0.3,418.74,25.7,57,24,12.45,2.2,10.25,4.32,25.28,75.35
749,臺南市,2014/11/16,安南,2.8,0.26,-,28.7,68,20,12.67,2.14,10.54,3.56,23.8,80.85
750,臺南市,2014/11/16,臺南,3.4,0.37,-,27.7,51,17,15.12,1.83,13.3,2.92,24.01,76.32
751,臺南市,2014/11/15,新營,3.9,0.45,-,20.3,66,27,24.38,4.51,19.88,1.58,22.61,75.12
752,臺南市,2014/11/15,善化,5.2,0.42,436.22,22.4,59,32,20.4,3.25,17.15,2.03,24.71,73.73
753,臺南市,2014/11/15,安南,4.0,0.42,-,23.2,59,24,22.55,3.5,19.05,1.95,23.11,78.11
754,臺南市,2014/11/15,臺南,4.4,0.6,-,22.5,52,25,27.3,3.45,23.85,1.77,23.41,72.07
755,臺南市,2014/11/14,新營,4.4,0.5,-,14.6,78,36,27.54,4.75,22.79,2.15,20.63,79.43
756,臺南市,2014/11/14,善化,4.8,0.49,433.15,18.0,81,47,24.88,3.95,20.93,2.86,23.68,75.8
757,臺南市,2014/11/14,安南,4.1,0.48,-,22.2,88,45,24.62,2.67,21.95,2.63,21.93,77.89
758,臺南市,2014/11/14,臺南,3.7,0.66,-,23.3,77,43,27.08,3.03,24.05,2.37,22.27,72.84
759,臺南市,2014/11/13,新營,4.3,0.6,-,32.7,89,48,19.8,1.53,18.25,2.39,21.73,71.84
760,臺南市,2014/11/13,善化,4.6,0.57,435.29,31.6,84,49,18.26,1.79,16.48,3.19,24.19,71.27
761,臺南市,2014/11/13,安南,3.7,0.56,-,36.8,107,46,19.24,1.48,17.75,2.77,22.54,74.46
762,臺南市,2014/11/13,臺南,4.0,0.69,-,36.4,89,43,21.17,2.1,19.06,2.51,22.75,69.94
763,臺南市,2014/11/12,新營,5.0,0.55,-,24.0,91,42,27.97,5.57,22.4,2.42,23.38,72.05
764,臺南市,2014/11/12,善化,5.5,0.52,442.23,25.9,93,51,23.36,3.29,20.07,2.95,25.54,71.89
765,臺南市,2014/11/12,安南,4.4,0.53,-,28.1,103,51,27.72,5.68,22.04,2.46,24.34,75.27
766,臺南市,2014/11/12,臺南,5.7,0.69,-,30.0,95,-,28.15,2.6,25.55,2.19,24.74,69.6
767,臺南市,2014/11/11,新營,4.5,0.49,-,34.2,95,34,22.51,3.82,18.64,1.86,23.62,71.02
768,臺南市,2014/11/11,善化,4.2,0.46,442.5,36.5,82,40,18.05,3.06,14.97,1.99,25.17,73.6
769,臺南市,2014/11/11,安南,4.2,0.5,-,36.5,92,39,27.31,7.34,19.97,1.91,24.26,75.9
770,臺南市,2014/11/11,臺南,4.6,0.65,-,38.0,85,42,26.65,3.8,22.85,1.93,24.71,70.2
771,臺南市,2014/11/10,新營,3.7,0.45,-,33.0,71,27,21.78,3.65,18.12,1.66,23.69,72.57
772,臺南市,2014/11/10,善化,3.9,0.39,429.68,35.0,64,29,15.68,2.49,13.19,1.81,25.23,73.93
773,臺南市,2014/11/10,安南,3.0,0.42,-,38.7,68,26,18.31,2.82,15.5,1.86,24.15,77.44
774,臺南市,2014/11/10,臺南,2.8,0.58,-,37.3,60,28,20.05,2.27,17.76,1.72,24.43,72.76
775,臺南市,2014/11/09,新營,2.4,0.3,-,36.8,58,22,11.76,1.35,10.4,2.88,24.15,74.18
776,臺南市,2014/11/09,善化,2.8,0.3,413.41,35.6,51,28,9.92,1.29,8.64,3.77,25.81,74.17
777,臺南市,2014/11/09,安南,2.2,0.3,-,37.8,63,21,10.72,1.36,9.34,3.3,24.71,78.2
778,臺南市,2014/11/09,臺南,2.0,0.4,-,38.2,56,26,13.08,1.48,11.59,2.78,25.0,73.26
779,臺南市,2014/11/08,新營,4.4,0.44,-,43.0,90,38,14.7,0.97,13.7,1.72,24.8,70.83
780,臺南市,2014/11/08,善化,3.4,0.36,430.48,44.1,60,33,10.87,1.39,9.48,2.35,25.84,73.74
781,臺南市,2014/11/08,安南,2.2,0.42,-,47.9,73,38,14.75,1.0,13.72,2.19,25.38,76.24
