序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
516,新北市,1997/10/04,三重,15.7,2.95,-,-,136,78,155.39,82.02,73.37,-,-,-,27.5,-,-,93.0
517,新北市,1997/10/04,菜寮,13.6,1.43,27.7,-,110,-,58.76,10.86,47.89,-,-,-,27.87,-,-,80.0
518,新北市,1997/10/04,永和,16.2,2.85,-,-,95,-,108.48,47.45,61.04,3.887,1.17,2.72,30.04,-,-,73.0
519,新北市,1997/10/04,新莊,18.0,1.08,41.8,-,90,-,49.35,8.75,40.59,2.528,0.37,2.16,27.42,-,-,91.0
520,新北市,1997/10/04,新店,12.2,1.0,39.3,-,68,-,36.88,3.3,33.58,-,-,-,27.59,-,-,87.0
521,新北市,1997/10/04,淡水,9.5,1.16,48.9,-,86,-,40.11,6.49,33.62,-,-,-,26.08,-,78.0,104.0
522,新北市,1997/10/04,汐止,13.4,0.82,32.8,-,96,-,68.63,18.72,49.91,-,-,-,25.54,-,-,96.0
523,新北市,1997/10/04,土城,16.8,1.12,20.1,-,90,-,55.31,15.01,40.3,-,-,-,27.44,-,-,70.0
524,新北市,1997/10/04,林口,12.8,0.79,57.6,-,68,-,36.26,8.04,28.22,-,-,-,24.71,-,-,124.0
525,新北市,1997/10/04,萬里,4.5,0.46,29.9,-,40,-,14.2,3.03,11.17,2.03,0.06,1.97,24.37,-,-,55.0
526,新北市,1997/10/03,板橋,10.5,0.99,12.0,-,36,-,49.72,18.15,31.57,2.539,0.43,2.11,27.22,-,-,36.0
527,新北市,1997/10/03,三重,15.9,1.84,-,-,71,47,106.06,69.2,36.85,-,-,-,27.19,-,-,61.0
528,新北市,1997/10/03,菜寮,14.0,0.99,8.1,-,44,-,43.37,14.15,29.22,-,-,-,27.59,-,-,44.0
529,新北市,1997/10/03,永和,8.6,1.43,-,-,34,-,60.15,29.54,30.6,2.85,0.53,2.32,29.01,-,-,34.0
530,新北市,1997/10/03,新莊,10.2,0.85,20.2,-,35,-,37.21,9.47,27.74,2.078,0.14,1.94,26.95,-,-,47.0
531,新北市,1997/10/03,新店,-,0.57,20.8,-,24,-,20.42,2.93,17.5,-,-,-,26.65,-,-,40.0
532,新北市,1997/10/03,淡水,5.5,0.99,17.7,-,40,-,35.2,12.23,22.97,-,-,-,26.1,-,78.0,45.0
533,新北市,1997/10/03,汐止,11.2,0.35,10.1,-,42,-,54.35,22.52,31.83,-,-,-,24.85,-,-,42.0
534,新北市,1997/10/03,土城,5.1,0.75,5.2,-,33,-,30.56,5.64,24.92,-,-,-,27.3,-,-,33.0
535,新北市,1997/10/03,林口,8.4,0.67,22.9,-,35,-,32.83,8.17,24.66,-,-,-,23.98,-,-,47.0
536,新北市,1997/10/03,萬里,9.7,0.38,22.5,-,-,-,9.18,2.01,7.17,2.223,0.29,1.94,24.6,-,-,39.0
537,新北市,1997/10/02,板橋,7.2,0.99,13.1,-,35,-,47.24,14.0,33.24,2.717,0.48,2.23,26.55,-,-,35.0
538,新北市,1997/10/02,三重,4.2,1.75,-,-,53,36,84.96,47.59,37.37,-,-,-,26.44,-,-,51.0
539,新北市,1997/10/02,菜寮,2.7,1.02,10.7,-,27,-,32.96,6.12,26.84,-,-,-,26.77,-,-,27.0
540,新北市,1997/10/02,永和,4.9,1.28,-,-,39,-,48.91,21.08,27.82,2.845,0.43,2.41,28.38,-,-,39.0
541,新北市,1997/10/02,新莊,3.2,0.87,18.9,-,29,-,30.18,3.03,27.15,2.305,0.25,2.06,26.15,-,-,31.0
542,新北市,1997/10/02,新店,-,0.7,17.6,-,22,-,26.07,3.41,22.66,-,-,-,25.67,-,-,26.0
543,新北市,1997/10/02,淡水,1.1,0.81,22.3,-,28,-,20.34,4.22,16.12,-,-,-,25.64,-,77.0,31.0
544,新北市,1997/10/02,汐止,9.2,0.56,11.5,-,35,-,56.93,23.89,33.04,-,-,-,24.44,-,-,35.0
545,新北市,1997/10/02,土城,5.6,0.73,4.4,-,29,-,28.85,3.53,25.32,-,-,-,26.35,-,-,29.0
546,新北市,1997/10/02,林口,0.9,0.52,28.8,-,22,-,16.88,0.95,15.84,-,-,-,23.38,-,-,37.0
547,新北市,1997/10/02,萬里,0.1,0.4,24.1,-,-,-,7.69,1.19,6.5,2.017,0.1,1.92,24.12,-,-,34.0
548,新北市,1997/10/01,板橋,4.7,1.18,16.8,-,45,-,38.02,9.15,28.86,2.738,0.59,2.14,25.89,-,-,45.0
549,新北市,1997/10/01,三重,8.1,3.45,-,-,78,45,157.37,116.15,41.22,-,-,-,26.1,-,-,64.0
550,新北市,1997/10/01,菜寮,4.4,1.34,10.0,-,55,-,47.47,16.49,30.98,-,-,-,26.09,-,-,52.0
551,新北市,1997/10/01,永和,7.0,2.62,-,-,75,-,92.84,56.63,36.21,3.569,1.0,2.57,28.35,-,-,62.0
552,新北市,1997/10/01,新莊,3.3,0.69,24.9,-,33,-,21.18,2.77,18.41,2.07,0.12,1.95,25.55,-,-,33.0
553,新北市,1997/10/01,新店,-,0.99,19.5,-,34,-,30.47,5.68,24.79,-,-,-,25.68,-,-,42.0
554,新北市,1997/10/01,淡水,1.0,0.89,24.1,-,32,-,20.27,3.37,16.89,-,-,-,24.74,-,83.0,32.0
555,新北市,1997/10/01,汐止,2.4,0.91,11.3,-,35,-,55.17,20.31,34.87,-,-,-,24.34,-,-,34.0
556,新北市,1997/10/01,土城,3.1,0.88,4.8,-,36,-,31.56,7.15,24.41,-,-,-,25.59,-,-,36.0
557,新北市,1997/10/01,林口,1.1,0.35,34.6,-,17,-,7.52,0.27,7.29,-,-,-,22.92,-,-,35.0
558,新北市,1997/10/01,萬里,0.0,0.29,35.1,-,-,-,2.44,0.1,2.33,1.884,0.07,1.82,24.28,-,-,34.0
559,臺中市,1997/10/31,西屯,2.3,0.39,46.7,-,82,-,12.69,0.9,11.78,-,-,-,20.23,-,-,66.0
560,臺中市,1997/10/31,忠明,2.4,0.45,39.9,-,54,34,19.25,0.99,18.25,-,-,-,20.16,-,-,52.0
561,臺中市,1997/10/31,豐原,1.9,0.48,37.7,-,53,-,14.72,1.17,13.55,-,-,-,19.65,-,-,51.0
562,臺中市,1997/10/31,沙鹿,5.0,0.42,46.1,-,74,-,15.87,1.25,14.77,-,-,-,20.48,-,-,62.0
563,臺中市,1997/10/31,大里,2.0,0.45,41.6,-,56,-,16.22,0.76,15.46,-,-,-,22.17,-,-,53.0
564,臺中市,1997/10/30,西屯,2.1,0.42,40.2,-,43,-,15.39,1.18,14.2,2.001,0.06,1.94,21.25,-,-,49.0
565,臺中市,1997/10/30,忠明,2.5,0.57,31.1,-,43,25,25.74,1.91,23.83,-,-,-,21.22,-,-,43.0
566,臺中市,1997/10/30,豐原,1.8,0.53,30.8,-,41,-,20.06,1.71,18.36,-,-,-,20.71,-,-,41.0
567,臺中市,1997/10/30,沙鹿,6.7,0.52,40.8,-,45,-,-,-,-,-,-,-,21.54,-,-,50.0
568,臺中市,1997/10/30,大里,2.3,0.5,31.8,-,47,-,20.02,1.78,18.25,-,-,-,23.13,-,-,48.0
569,臺中市,1997/10/29,西屯,2.0,0.52,13.1,-,31,-,24.46,3.57,20.89,2.245,0.2,2.04,21.5,-,-,31.0
570,臺中市,1997/10/29,忠明,2.8,0.81,5.0,-,42,22,43.21,11.86,31.34,-,-,-,21.1,-,-,42.0
571,臺中市,1997/10/29,豐原,2.3,0.78,6.6,-,33,-,35.08,10.42,24.66,-,-,-,20.91,-,-,33.0
572,臺中市,1997/10/29,沙鹿,8.2,0.61,11.3,-,31,-,-,-,-,-,-,-,21.12,-,-,31.0
573,臺中市,1997/10/29,大里,2.6,0.96,4.6,-,49,-,49.77,18.57,31.19,-,-,-,22.76,-,-,49.0
574,臺中市,1997/10/28,西屯,2.8,0.47,19.4,-,39,-,21.51,2.12,19.39,2.192,0.14,2.05,21.05,-,-,39.0
575,臺中市,1997/10/28,忠明,3.0,0.76,11.2,-,40,29,39.14,8.35,30.79,-,-,-,20.81,-,-,40.0
576,臺中市,1997/10/28,豐原,2.5,0.72,10.8,-,38,-,31.79,7.82,23.97,-,-,-,20.5,-,-,38.0
577,臺中市,1997/10/28,沙鹿,10.9,0.57,17.5,-,38,-,31.51,3.99,27.52,-,-,-,21.15,-,-,38.0
578,臺中市,1997/10/28,大里,3.7,0.94,9.4,-,50,-,44.47,14.75,29.73,-,-,-,22.44,-,-,50.0
579,臺中市,1997/10/27,西屯,2.8,0.49,25.3,-,36,-,20.04,2.37,17.67,2.045,0.09,1.96,21.55,-,-,36.0
580,臺中市,1997/10/27,忠明,2.6,0.67,18.5,-,49,25,30.51,2.86,27.65,-,-,-,21.55,-,-,49.0
581,臺中市,1997/10/27,豐原,1.9,0.65,19.7,-,35,-,20.47,1.96,18.51,-,-,-,21.1,-,-,35.0
582,臺中市,1997/10/27,沙鹿,7.8,0.58,25.5,-,40,-,-,-,-,-,-,-,21.73,-,-,40.0
583,臺中市,1997/10/27,大里,2.7,0.67,17.8,-,77,-,28.56,3.76,24.8,-,-,-,23.06,-,-,63.0
584,臺中市,1997/10/26,西屯,4.2,0.82,33.2,-,125,-,28.53,5.68,23.33,2.967,0.44,2.52,24.15,-,-,88.0
585,臺中市,1997/10/26,忠明,4.5,0.99,33.3,-,122,61,39.12,8.99,30.12,-,-,-,24.1,-,-,86.0
586,臺中市,1997/10/26,豐原,3.9,0.77,31.3,-,91,-,25.25,1.47,23.77,-,-,-,23.6,-,-,71.0
587,臺中市,1997/10/26,沙鹿,4.4,0.96,35.8,-,100,-,-,-,-,-,-,-,24.35,-,-,79.0
588,臺中市,1997/10/26,大里,5.1,0.79,33.3,-,127,-,27.56,1.94,25.61,-,-,-,24.81,-,-,89.0
589,臺中市,1997/10/25,西屯,6.8,0.87,35.6,-,105,-,42.39,10.27,32.12,2.62,0.49,2.13,24.0,-,-,92.0
590,臺中市,1997/10/25,忠明,6.9,1.38,34.2,-,118,59,69.68,27.97,41.71,-,-,-,24.07,-,-,89.0
591,臺中市,1997/10/25,豐原,6.7,1.13,38.1,-,106,-,36.8,2.34,34.46,-,-,-,24.07,-,-,84.0
592,臺中市,1997/10/25,沙鹿,11.9,0.91,29.2,-,90,-,-,-,-,-,-,-,23.88,-,-,85.0
593,臺中市,1997/10/25,大里,6.3,1.09,36.4,-,130,-,45.02,11.7,33.32,-,-,-,24.87,-,-,93.0
594,臺中市,1997/10/24,西屯,5.6,0.85,27.6,-,88,-,43.56,12.52,31.04,2.722,0.57,2.15,23.54,-,-,72.0
595,臺中市,1997/10/24,忠明,6.6,1.36,26.2,-,111,65,74.18,30.84,43.33,-,-,-,24.0,-,-,81.0
596,臺中市,1997/10/24,豐原,7.7,1.0,27.1,-,76,-,38.07,6.25,31.82,-,-,-,23.81,-,-,63.0
597,臺中市,1997/10/24,沙鹿,9.0,0.75,19.0,-,73,-,-,-,-,-,-,-,23.0,-,-,61.0
598,臺中市,1997/10/24,大里,5.9,1.04,32.6,-,127,-,42.08,9.38,32.69,-,-,-,24.82,-,-,93.0
599,臺中市,1997/10/23,西屯,5.3,0.55,28.7,-,86,-,35.95,9.6,26.35,2.573,0.4,2.17,24.45,-,-,77.0
600,臺中市,1997/10/23,忠明,6.1,1.14,28.2,-,112,57,67.85,26.61,41.24,-,-,-,24.78,-,-,92.0
601,臺中市,1997/10/23,豐原,9.1,1.04,32.8,-,89,-,38.34,4.54,33.79,-,-,-,24.72,-,-,104.0
602,臺中市,1997/10/23,沙鹿,11.3,0.71,20.5,-,84,-,-,-,-,-,-,-,24.01,-,-,67.0
603,臺中市,1997/10/23,大里,5.0,1.04,29.5,-,109,-,48.08,15.12,32.96,-,-,-,25.69,-,-,90.0
604,臺中市,1997/10/22,西屯,4.4,0.66,18.6,-,69,-,31.32,9.92,21.4,2.373,0.35,2.02,25.33,-,-,60.0
605,臺中市,1997/10/22,忠明,5.0,1.05,20.1,-,92,44,53.42,22.55,30.87,-,-,-,25.27,-,-,71.0
606,臺中市,1997/10/22,豐原,9.1,0.96,17.8,-,86,-,38.66,9.82,28.84,-,-,-,25.03,-,-,68.0
607,臺中市,1997/10/22,沙鹿,8.1,0.69,15.3,-,66,-,-,-,-,-,-,-,25.22,-,-,58.0
608,臺中市,1997/10/22,大里,3.8,1.11,22.1,-,117,-,46.49,12.04,34.46,-,-,-,26.48,-,-,81.0
609,臺中市,1997/10/21,西屯,6.8,0.92,16.2,-,110,-,43.68,15.94,27.74,2.997,0.69,2.31,25.42,-,-,80.0
610,臺中市,1997/10/21,忠明,8.4,1.24,18.5,-,140,70,53.2,16.03,37.17,-,-,-,25.17,-,-,95.0
611,臺中市,1997/10/21,豐原,11.3,1.18,13.3,-,113,-,44.49,9.74,34.75,-,-,-,24.89,-,-,82.0
612,臺中市,1997/10/21,沙鹿,11.5,0.74,10.2,-,66,-,41.1,13.44,27.66,-,-,-,25.27,-,-,58.0
613,臺中市,1997/10/21,大里,6.0,0.95,-,-,119,-,42.5,8.65,33.85,-,-,-,26.06,-,-,85.0
614,臺中市,1997/10/20,西屯,9.3,1.11,30.6,-,118,-,44.25,11.97,32.28,2.962,0.64,2.32,26.47,-,-,84.0
615,臺中市,1997/10/20,忠明,10.7,1.6,33.4,-,132,66,73.88,25.71,48.17,-,-,-,26.68,-,-,91.0
616,臺中市,1997/10/20,豐原,19.2,1.32,29.1,-,112,-,46.62,6.33,40.29,-,-,-,26.37,-,-,81.0
617,臺中市,1997/10/20,沙鹿,7.5,1.0,20.3,-,83,-,43.26,15.01,28.25,-,-,-,25.8,-,-,66.0
618,臺中市,1997/10/20,大里,12.3,1.17,16.9,-,141,-,48.48,7.34,41.14,-,-,-,27.02,-,-,96.0
619,臺中市,1997/10/19,西屯,18.1,1.05,27.5,-,88,-,51.77,22.28,29.49,3.055,0.71,2.34,25.63,-,-,78.0
620,臺中市,1997/10/19,忠明,7.8,1.49,31.8,-,95,50,74.26,36.37,37.89,-,-,-,25.79,-,-,82.0
621,臺中市,1997/10/19,豐原,7.9,0.97,31.7,-,90,-,34.68,4.27,30.4,-,-,-,25.67,-,-,76.0
622,臺中市,1997/10/19,沙鹿,3.4,0.96,26.2,-,62,-,38.27,15.59,22.68,-,-,-,24.97,-,-,80.0
623,臺中市,1997/10/19,大里,14.4,0.95,15.9,-,104,-,40.31,8.71,31.61,-,-,-,26.34,-,-,77.0
624,臺中市,1997/10/18,西屯,4.5,0.59,25.3,-,51,-,29.36,7.25,22.11,2.475,0.36,2.12,24.58,-,-,57.0
625,臺中市,1997/10/18,忠明,4.0,0.9,24.1,-,67,42,45.28,14.78,30.5,-,-,-,24.58,-,-,67.0
626,臺中市,1997/10/18,豐原,7.6,0.91,22.8,-,66,-,36.3,8.41,27.89,-,-,-,24.38,-,-,60.0
627,臺中市,1997/10/18,沙鹿,11.5,0.65,19.2,-,53,-,39.04,7.08,31.96,-,-,-,24.19,-,-,56.0
628,臺中市,1997/10/18,大里,4.0,0.93,-,-,81,-,39.63,9.79,29.85,-,-,-,25.88,-,-,65.0
629,臺中市,1997/10/17,西屯,5.1,0.82,25.4,-,87,-,39.86,15.42,24.45,2.816,0.66,2.15,25.67,-,-,68.0
630,臺中市,1997/10/17,忠明,6.9,1.29,26.8,-,90,52,61.3,26.35,35.04,-,-,-,25.73,-,-,74.0
631,臺中市,1997/10/17,豐原,9.9,1.02,25.1,-,81,-,37.51,5.75,31.76,-,-,-,25.59,-,-,68.0
632,臺中市,1997/10/17,沙鹿,10.5,0.76,17.3,-,59,-,42.09,11.7,30.39,-,-,-,25.06,-,-,56.0
633,臺中市,1997/10/17,大里,4.9,1.02,31.5,-,117,-,40.61,9.3,31.32,-,-,-,26.9,-,-,84.0
634,臺中市,1997/10/16,西屯,5.0,0.98,26.4,-,119,-,42.85,11.65,31.21,-,-,-,26.43,-,-,84.0
635,臺中市,1997/10/16,忠明,6.5,1.45,40.6,-,114,55,62.71,20.27,42.44,-,-,-,26.45,-,-,90.0
636,臺中市,1997/10/16,豐原,9.1,1.28,26.1,-,100,-,46.64,10.61,36.03,-,-,-,26.24,-,-,75.0
637,臺中市,1997/10/16,沙鹿,9.2,0.82,20.0,-,74,-,36.69,7.9,28.79,-,-,-,25.89,-,-,72.0
638,臺中市,1997/10/16,大里,5.2,1.13,32.5,-,110,-,38.49,7.78,30.71,-,-,-,27.43,-,-,92.0
639,臺中市,1997/10/15,西屯,11.2,1.03,27.1,-,95,-,52.55,20.91,31.64,-,-,-,26.54,-,-,79.0
640,臺中市,1997/10/15,忠明,10.5,1.45,43.6,-,103,58,62.94,21.97,40.97,-,-,-,26.48,-,-,101.0
641,臺中市,1997/10/15,豐原,9.2,1.07,34.9,-,106,-,34.0,3.2,30.8,-,-,-,26.31,-,-,92.0
642,臺中市,1997/10/15,沙鹿,12.3,1.06,28.5,-,82,-,44.76,12.61,32.14,-,-,-,26.31,-,-,71.0
643,臺中市,1997/10/15,大里,7.9,1.14,28.9,-,102,-,45.65,13.88,31.77,-,-,-,27.44,-,-,131.0
644,臺中市,1997/10/14,西屯,8.7,0.98,22.0,-,102,-,53.37,24.69,32.16,2.826,0.45,2.38,26.12,-,-,76.0
645,臺中市,1997/10/14,忠明,9.5,1.43,36.3,-,109,54,65.98,22.86,43.13,-,-,-,26.06,-,-,100.0
646,臺中市,1997/10/14,豐原,8.6,1.11,24.2,-,91,-,40.8,7.7,33.1,-,-,-,25.98,-,-,70.0
647,臺中市,1997/10/14,沙鹿,7.9,0.72,21.5,-,57,-,30.98,6.77,24.22,-,-,-,26.03,-,-,54.0
648,臺中市,1997/10/14,大里,6.2,0.93,24.6,-,96,-,37.88,7.36,30.52,-,-,-,27.0,-,-,85.0
649,臺中市,1997/10/13,西屯,5.7,1.04,23.3,-,91,-,46.56,18.58,27.98,3.11,0.43,2.68,25.89,-,-,71.0
650,臺中市,1997/10/13,忠明,8.0,1.42,36.7,-,102,49,58.62,20.74,37.88,-,-,-,25.82,-,-,86.0
651,臺中市,1997/10/13,豐原,7.2,1.17,23.3,-,84,-,39.59,5.96,33.64,-,-,-,25.61,-,-,73.0
652,臺中市,1997/10/13,沙鹿,6.6,0.8,21.0,-,49,-,31.27,7.21,24.06,-,-,-,25.63,-,-,54.0
653,臺中市,1997/10/13,大里,4.4,1.17,28.3,-,94,-,41.49,10.34,31.15,-,-,-,26.63,-,-,81.0
654,臺中市,1997/10/12,西屯,1.8,0.72,26.6,-,42,-,28.36,8.32,20.04,2.334,0.18,2.16,25.64,-,-,65.0
655,臺中市,1997/10/12,忠明,3.3,1.11,34.5,-,70,34,48.64,17.7,30.94,-,-,-,25.54,-,-,69.0
656,臺中市,1997/10/12,豐原,2.6,0.89,24.0,-,56,-,31.21,7.09,24.12,-,-,-,25.37,-,-,65.0
657,臺中市,1997/10/12,沙鹿,3.4,0.67,24.0,-,37,-,27.1,7.45,19.65,-,-,-,25.13,-,-,64.0
658,臺中市,1997/10/12,大里,2.6,0.84,29.5,-,75,-,31.85,7.74,24.11,-,-,-,26.51,-,-,77.0
659,臺中市,1997/10/11,西屯,1.9,0.59,34.2,-,44,-,19.04,2.36,16.68,2.186,0.17,2.02,25.26,-,-,54.0
660,臺中市,1997/10/11,忠明,3.6,0.9,35.6,-,68,40,35.86,6.71,29.14,-,-,-,25.16,-,-,60.0
661,臺中市,1997/10/11,豐原,2.6,0.84,30.7,-,55,-,25.47,3.18,22.29,-,-,-,24.95,-,-,58.0
662,臺中市,1997/10/11,沙鹿,4.2,0.68,31.2,-,44,-,21.24,2.94,18.3,-,-,-,24.96,-,-,52.0
663,臺中市,1997/10/11,大里,2.4,0.83,26.1,-,70,-,30.54,6.42,24.12,-,-,-,26.17,-,-,61.0
664,臺中市,1997/10/10,西屯,4.6,0.88,14.4,-,97,-,39.7,5.58,34.12,2.438,0.34,2.1,24.44,-,-,73.0
665,臺中市,1997/10/10,忠明,6.0,1.11,29.9,-,95,44,42.58,7.0,35.58,-,-,-,24.4,-,-,73.0
666,臺中市,1997/10/10,豐原,5.1,1.01,21.5,-,76,-,34.31,10.39,23.92,-,-,-,23.64,-,-,63.0
667,臺中市,1997/10/10,沙鹿,7.5,0.83,29.4,-,83,-,29.72,2.64,27.09,-,-,-,24.43,-,-,67.0
668,臺中市,1997/10/10,大里,4.4,0.95,19.7,-,79,-,32.04,8.88,23.17,-,-,-,25.44,-,-,65.0
669,臺中市,1997/10/09,西屯,6.5,0.94,33.0,-,117,-,47.27,17.76,29.51,2.815,0.54,2.28,25.68,-,-,83.0
670,臺中市,1997/10/09,忠明,8.2,1.08,47.9,-,110,59,41.2,5.74,35.46,-,-,-,25.66,-,-,80.0
671,臺中市,1997/10/09,豐原,7.5,0.85,48.6,-,114,-,25.52,3.31,22.21,-,-,-,25.2,-,-,82.0
672,臺中市,1997/10/09,沙鹿,13.6,0.75,37.4,-,92,-,31.39,4.06,27.33,-,-,-,25.74,-,-,71.0
673,臺中市,1997/10/09,大里,5.1,0.81,37.0,-,114,-,30.39,5.76,24.63,-,-,-,26.37,-,-,82.0
674,臺中市,1997/10/08,西屯,4.8,0.78,29.2,-,65,-,39.72,10.73,28.99,3.328,0.91,2.41,24.96,-,-,75.0
675,臺中市,1997/10/08,忠明,6.1,1.07,36.0,-,77,42,58.67,18.83,39.84,-,-,-,25.19,-,-,95.0
676,臺中市,1997/10/08,豐原,4.5,0.95,29.8,-,77,-,43.03,12.47,30.55,-,-,-,24.97,-,-,94.0
677,臺中市,1997/10/08,沙鹿,9.9,0.58,27.8,-,58,-,32.34,3.01,29.33,-,-,-,24.84,-,-,66.0
678,臺中市,1997/10/08,大里,6.0,0.94,35.4,-,91,-,49.07,14.15,34.92,-,-,-,26.54,-,-,99.0
679,臺中市,1997/10/07,西屯,6.4,0.6,24.3,-,63,-,33.61,7.65,25.96,2.319,0.36,1.96,25.77,-,-,60.0
680,臺中市,1997/10/07,忠明,6.7,0.93,25.5,-,72,37,52.3,16.77,35.53,-,-,-,25.87,-,-,61.0
681,臺中市,1997/10/07,豐原,4.8,0.85,23.3,-,73,-,36.73,7.22,29.52,-,-,-,25.68,-,-,65.0
682,臺中市,1997/10/07,沙鹿,10.3,0.61,19.7,-,50,-,39.16,9.18,29.98,-,-,-,25.2,-,-,66.0
683,臺中市,1997/10/07,大里,5.8,1.08,27.9,-,99,-,50.63,14.18,36.44,-,-,-,26.83,-,-,75.0
684,臺中市,1997/10/06,西屯,5.9,0.61,31.1,-,55,-,24.13,2.95,21.17,2.2,0.27,1.97,25.39,-,-,63.0
685,臺中市,1997/10/06,忠明,4.5,0.87,28.4,-,57,31,38.05,8.47,29.59,-,-,-,25.48,-,-,70.0
686,臺中市,1997/10/06,豐原,2.9,0.75,28.7,-,51,-,25.39,4.0,21.39,-,-,-,25.28,-,-,65.0
687,臺中市,1997/10/06,沙鹿,7.8,0.61,26.2,-,43,-,31.38,5.21,26.16,-,-,-,24.81,-,-,59.0
688,臺中市,1997/10/06,大里,3.8,0.78,31.0,-,69,-,34.43,5.12,29.31,-,-,-,26.84,-,-,79.0
689,臺中市,1997/10/05,西屯,3.5,0.52,29.9,-,64,-,19.6,3.22,16.38,2.176,0.15,2.06,26.05,-,-,57.0
690,臺中市,1997/10/05,忠明,4.2,0.77,26.6,-,71,41,31.95,5.9,26.04,-,-,-,26.1,-,-,61.0
691,臺中市,1997/10/05,豐原,3.9,0.64,22.4,-,57,-,25.76,4.76,21.0,-,-,-,25.82,-,-,53.0
692,臺中市,1997/10/05,沙鹿,4.1,0.57,28.4,-,61,-,18.56,1.91,16.65,-,-,-,25.76,-,-,56.0
693,臺中市,1997/10/05,大里,2.7,0.74,26.7,-,63,-,29.53,5.16,24.37,-,-,-,27.41,-,-,62.0
694,臺中市,1997/10/04,西屯,21.3,0.87,22.5,-,98,-,52.87,21.68,31.19,2.746,0.44,2.32,27.57,-,-,74.0
695,臺中市,1997/10/04,忠明,16.3,1.24,21.4,-,98,51,64.32,22.7,41.62,-,-,-,27.48,-,-,75.0
696,臺中市,1997/10/04,豐原,12.0,1.17,27.8,-,106,-,42.08,10.53,31.55,-,-,-,27.13,-,-,84.0
697,臺中市,1997/10/04,沙鹿,10.8,0.76,25.9,-,77,-,45.21,15.51,29.7,-,-,-,27.16,-,-,64.0
698,臺中市,1997/10/04,大里,8.6,0.87,23.1,-,97,-,42.82,12.89,29.92,-,-,-,27.96,-,-,74.0
699,臺中市,1997/10/03,西屯,12.3,1.05,25.7,-,89,-,54.09,23.35,30.74,2.786,0.59,2.2,27.54,-,-,69.0
700,臺中市,1997/10/03,忠明,10.1,1.61,29.7,-,110,56,76.38,31.89,44.49,-,-,-,27.56,-,-,80.0
701,臺中市,1997/10/03,豐原,6.3,1.1,30.2,-,88,-,35.53,6.59,28.94,-,-,-,27.34,-,-,75.0
702,臺中市,1997/10/03,沙鹿,7.9,0.83,17.4,-,60,-,45.04,17.58,27.46,-,-,-,26.44,-,-,55.0
703,臺中市,1997/10/03,大里,5.8,0.85,30.6,-,121,-,44.91,12.32,32.58,-,-,-,28.31,-,-,86.0
704,臺中市,1997/10/02,西屯,7.2,0.68,25.6,-,67,-,29.42,7.8,21.62,2.482,0.41,2.07,26.65,-,-,64.0
705,臺中市,1997/10/02,忠明,4.5,1.13,25.9,-,73,40,50.29,20.91,29.38,-,-,-,26.53,-,-,71.0
706,臺中市,1997/10/02,豐原,4.0,0.96,23.8,-,68,-,34.05,8.02,26.02,-,-,-,26.5,-,-,68.0
707,臺中市,1997/10/02,沙鹿,8.7,0.66,16.3,-,47,-,37.1,9.64,27.47,-,-,-,26.05,-,-,47.0
708,臺中市,1997/10/02,大里,2.5,1.0,31.7,-,83,-,37.18,7.35,29.83,-,-,-,27.94,-,-,87.0
709,臺中市,1997/10/01,西屯,3.8,0.73,19.6,-,78,-,33.46,13.38,20.08,2.598,0.43,2.17,25.66,-,-,64.0
710,臺中市,1997/10/01,忠明,4.4,1.12,19.6,-,79,41,49.99,20.36,29.64,-,-,-,25.41,-,-,64.0
711,臺中市,1997/10/01,豐原,4.1,0.86,14.8,-,66,-,35.19,12.53,22.66,-,-,-,25.45,-,-,58.0
712,臺中市,1997/10/01,沙鹿,7.4,0.67,14.7,-,41,-,29.56,6.99,22.57,-,-,-,25.78,-,-,41.0
713,臺中市,1997/10/01,大里,3.3,0.85,23.2,-,88,-,34.97,7.39,27.58,-,-,-,26.86,-,-,75.0
714,臺南市,1997/10/31,新營,3.1,0.45,44.3,-,78,-,21.02,0.7,20.32,2.321,0.07,2.25,21.49,-,-,64.0
715,臺南市,1997/10/31,善化,4.2,0.44,38.6,-,79,-,17.18,0.48,16.7,-,-,-,20.99,-,-,65.0
716,臺南市,1997/10/31,安南,4.9,-,42.8,-,91,-,17.95,0.61,17.34,-,-,-,21.37,-,-,70.0
717,臺南市,1997/10/31,臺南,4.0,0.75,34.7,-,108,-,28.44,2.32,26.12,2.331,0.32,2.02,21.28,-,-,79.0
718,臺南市,1997/10/30,新營,4.3,0.48,36.6,-,62,-,24.26,1.45,22.81,2.301,0.06,2.25,23.02,-,-,74.0
719,臺南市,1997/10/30,善化,4.6,0.45,31.3,-,61,-,20.75,2.94,18.32,-,-,-,22.58,-,-,65.0
