序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
691,苗栗縣,2016/11/09,三義,0.9,0.16,-,34.9,20,3,7.04,1.86,5.18,-,-,-,6.04,5.07,17.91,0,0,81.35,0
692,苗栗縣,2016/11/08,苗栗,2.8,0.36,-,25.9,45,16,16.25,2.82,13.43,-,-,-,3.44,2.3,22.69,-,-,78.77,-
693,苗栗縣,2016/11/08,頭份,1.6,0.33,-,28,45,22,15.33,2.71,12.62,1.857,0.092,1.765,2.92,2.2,23.36,-,-,80.58,-
694,苗栗縣,2016/11/08,三義,1.6,0.26,-,32.6,28,9,11.6,2.09,9.5,-,-,-,4.82,3.66,20.98,0,0,82.34,0
695,苗栗縣,2016/11/07,苗栗,2.4,0.42,-,39.2,62,32,17.04,2.28,14.76,-,-,-,1.21,0.65,24.74,-,-,76.93,-
696,苗栗縣,2016/11/07,頭份,2.3,0.44,-,41.9,61,34,16.17,2.71,13.46,1.949,0.116,1.833,1.48,1.15,25.27,-,-,79.32,-
697,苗栗縣,2016/11/07,三義,2,0.31,-,37.1,47,24,14.09,2.07,12.02,-,-,-,1.93,1.55,23.34,0,0,74.33,0
698,苗栗縣,2016/11/06,苗栗,2.7,0.41,-,38,57,29,16.2,2.14,14.06,-,-,-,1.36,0.82,24.05,-,-,74.07,-
699,苗栗縣,2016/11/06,頭份,3.1,0.38,-,36,53,30,15.18,1.29,13.88,1.946,0.114,1.832,1.47,0.92,24.37,-,-,75.99,-
700,苗栗縣,2016/11/06,三義,2,0.34,-,45,49,26,10.47,1.26,9.21,-,-,-,1.78,1.14,22.16,0,0,79.91,0
701,苗栗縣,2016/11/05,苗栗,3.4,0.52,-,32.4,63,31,23.33,3.5,19.83,-,-,-,1.35,0.64,23.58,-,-,77.49,-
702,苗栗縣,2016/11/05,頭份,3.3,0.48,-,36.9,62,35,21.82,2.49,19.33,2.04,0.163,1.877,1.52,1.07,24.12,-,-,78.58,-
703,苗栗縣,2016/11/05,三義,1.9,0.35,-,41.2,57,28,10.5,1.15,9.35,-,-,-,2.29,1.68,21.6,0,0,81.75,0
704,苗栗縣,2016/11/04,苗栗,2.6,0.41,-,25,35,16,21.03,3.34,17.69,-,-,-,1.53,0.93,22.89,-,-,74.54,-
705,苗栗縣,2016/11/04,頭份,3.4,0.31,-,33.4,33,15,19.46,1.42,18.03,1.849,0.108,1.74,2.05,1.81,23.94,-,-,73.3,-
706,苗栗縣,2016/11/04,三義,1.9,0.29,-,32.1,33,13,14.65,2.31,12.34,-,-,-,2.11,1.46,21.12,0,0,81.43,0
707,苗栗縣,2016/11/03,苗栗,2.4,0.23,-,38.1,34,10,11.65,1.79,9.86,-,-,-,3.47,2.44,21.61,-,-,67.86,-
708,苗栗縣,2016/11/03,頭份,2.4,0.19,-,41.3,36,14,12.39,1.47,10.91,1.753,0.063,1.691,4.23,3.67,22.16,-,-,67.78,-
709,苗栗縣,2016/11/03,三義,1.2,0.14,-,38.3,25,4,5.85,1.1,4.74,-,-,-,4.24,3.52,19.07,0,0,80.31,0
710,苗栗縣,2016/11/02,苗栗,2.9,0.2,-,38.3,34,9,11.51,2.39,9.12,-,-,-,5.08,3.63,21.29,-,-,66.35,-
711,苗栗縣,2016/11/02,頭份,2.7,0.2,-,38.1,33,11,13.79,2.88,10.91,1.687,0.073,1.615,4.9,4.09,21.8,-,-,66.59,-
712,苗栗縣,2016/11/02,三義,2,0.14,-,39.6,19,2,5.92,1.38,4.54,-,-,-,6.45,5.29,18.73,0,0,78.72,0
713,苗栗縣,2016/11/01,苗栗,1.9,0.24,-,39.5,36,7,10.64,1.86,8.78,-,-,-,5.14,3.86,22.84,-,-,69.93,-
714,苗栗縣,2016/11/01,頭份,3.4,0.21,-,39,32,11,11.83,2.88,8.95,1.742,0.064,1.678,5.59,4.64,23.41,-,-,70.53,-
715,苗栗縣,2016/11/01,三義,1.7,0.2,-,38.5,26,3,8.57,1.48,7.09,-,-,-,6.12,5.07,20.55,0,0,79.98,0
716,彰化縣,2016/11/13,彰化,4.5,0.57,-,35.6,72,43,21.21,2.07,19.1,2.054,0.185,1.869,1.78,0.97,24.78,-,-,76.54,-
717,彰化縣,2016/11/13,線西,5.4,0.4,-,48.1,72,48,15.11,0.88,14.33,2.029,0.079,1.95,2.64,1.8,24.63,-,-,83.39,-
718,彰化縣,2016/11/13,二林,5.5,0.44,-,42.7,90,37,12.58,0.86,11.77,-,-,-,1.99,1.15,24.92,-,-,83.12,-
719,彰化縣,2016/11/12,彰化,5.2,0.75,-,26.3,79,44,33.19,7.58,25.61,2.339,0.381,1.958,1.72,0.87,24.77,-,-,73.36,-
720,彰化縣,2016/11/12,線西,5.8,0.53,-,33.5,79,43,24.9,3.22,21.67,2.246,0.232,2.014,2,1.09,24.55,-,-,78.62,-
721,彰化縣,2016/11/12,二林,5.2,0.43,-,32.2,76,31,14.3,1.69,12.6,-,-,-,1.83,1.05,25,-,-,78.83,-
722,彰化縣,2016/11/11,彰化,3.7,0.6,-,15.4,44,21,29.98,4.23,25.72,2.192,0.299,1.892,1.62,0.7,21.99,-,-,74.97,-
723,彰化縣,2016/11/11,線西,5.2,0.41,-,24.8,52,26,27.01,2.59,24.42,2.1,0.15,1.95,3.11,2.71,22.17,-,-,77.45,-
724,彰化縣,2016/11/11,二林,3.9,0.38,-,27.1,59,22,17.46,1.43,16.03,-,-,-,2.24,2.01,22.93,-,-,78.6,-
725,彰化縣,2016/11/10,彰化,0.9,0.36,-,19.6,23,11,19.62,2.42,17.2,1.942,0.162,1.78,2.92,1.12,20.89,-,-,75.4,-
726,彰化縣,2016/11/10,線西,3.4,0.24,-,23.5,25,15,20.46,2.12,18.34,1.975,0.079,1.896,4.76,4.34,21,-,-,80.57,-
727,彰化縣,2016/11/10,二林,3.9,0.27,-,23.9,31,6,14.45,1.35,13.06,-,-,-,3.97,3.25,21.88,-,-,79.75,-
728,彰化縣,2016/11/09,彰化,2,0.31,-,30.8,32,8,13.61,1.38,12.22,1.87,0.112,1.758,3.71,1.48,21.88,-,-,63.23,-
729,彰化縣,2016/11/09,線西,2.8,0.2,-,34.2,34,15,13.28,1.65,11.62,1.931,0.045,1.886,7.01,6.66,21.77,-,-,67.47,-
730,彰化縣,2016/11/09,二林,2.8,0.2,-,34.6,49,8,9.13,1.05,8.05,-,-,-,5.2,4.89,22.62,-,-,67.86,-
731,彰化縣,2016/11/08,彰化,3.5,0.47,-,28.2,50,27,18.41,1.44,16.94,2.063,0.238,1.826,3.07,1.25,24.74,-,-,69.77,-
732,彰化縣,2016/11/08,線西,4.2,0.4,-,34.4,62,37,15.94,1.17,14.76,2.046,0.105,1.941,5.28,4.11,24.45,-,-,78.04,-
733,彰化縣,2016/11/08,二林,3.8,0.37,-,36,90,27,11.19,0.96,10.21,-,-,-,4.07,3.02,24.77,-,-,78.04,-
734,彰化縣,2016/11/07,彰化,6.5,0.41,-,32.8,69,39,13.23,0.82,12.36,1.97,0.163,1.807,1.55,1.33,26.12,-,-,69.81,-
735,彰化縣,2016/11/07,線西,4.2,0.37,-,42.4,74,47,12.92,1.5,11.41,2.083,0.081,2.002,1.75,1.57,26.15,-,-,77.37,-
736,彰化縣,2016/11/07,二林,3.2,0.29,-,30.8,77,32,11.12,1.5,9.6,-,-,-,1.61,1.44,25.75,-,-,78.84,-
737,彰化縣,2016/11/06,彰化,4.5,0.5,-,39.4,63,42,14.19,1.22,12.97,1.997,0.17,1.827,1.6,0.79,25.39,-,-,68.6,-
738,彰化縣,2016/11/06,線西,6.5,0.36,-,44.9,65,43,14.26,1.12,13.09,2.042,0.084,1.958,2.27,1.28,26,-,-,74.85,-
739,彰化縣,2016/11/06,二林,4.7,0.4,-,34.3,83,37,15.21,1.86,13.32,-,-,-,1.61,0.98,25.02,-,-,78.85,-
740,彰化縣,2016/11/05,彰化,6.1,0.58,-,31,76,42,22.07,2.84,19.24,2.146,0.267,1.879,1.67,1,24.62,-,-,71.75,-
741,彰化縣,2016/11/05,線西,8.9,0.44,-,37.6,74,44,23.56,5.05,18.51,2.226,0.187,2.039,2.05,1.12,24.56,-,-,78.94,-
742,彰化縣,2016/11/05,二林,4.2,0.39,-,35.3,77,28,17.19,4.37,12.77,-,-,-,1.55,1.08,24.46,-,-,80.71,-
743,彰化縣,2016/11/04,彰化,4.7,0.58,-,30.3,56,29,26.54,2.49,24.05,2.153,0.293,1.86,1.58,0.88,24.45,-,-,67.81,-
744,彰化縣,2016/11/04,線西,6.8,0.39,-,29.7,55,27,25.15,4.31,20.85,2.096,0.15,1.947,2.16,1.34,23.88,-,-,75.25,-
745,彰化縣,2016/11/04,二林,4.8,0.34,-,35.8,61,22,14.48,1.64,12.8,-,-,-,1.67,1.08,24.15,-,-,76,-
746,彰化縣,2016/11/03,彰化,2.5,0.32,-,33.1,32,16,15.12,1.51,13.61,1.889,0.134,1.755,2.51,0.95,22.97,-,-,62.43,-
747,彰化縣,2016/11/03,線西,3.7,0.22,-,36.7,41,18,16.26,2.22,14.04,1.931,0.051,1.88,5.56,5.04,22.91,-,-,66.87,-
748,彰化縣,2016/11/03,二林,2.1,0.2,-,37.9,47,10,10.57,0.99,9.59,-,-,-,3.83,2.98,23.74,-,-,66.08,-
749,彰化縣,2016/11/02,彰化,1.3,0.27,-,35,32,14,11.84,1.22,10.6,1.832,0.09,1.742,4.08,1.56,22.54,-,-,62.03,-
750,彰化縣,2016/11/02,線西,-,-,-,-,-,-,-,-,-,-,-,-,8.42,-,-,-,-,-,-
751,彰化縣,2016/11/02,二林,5,0.33,-,37,113,32,10.48,1.25,9.26,-,-,-,6,5.27,23.13,-,-,66.87,-
752,彰化縣,2016/11/01,彰化,1.8,0.33,-,34.2,35,12,11.9,0.87,11.01,1.869,0.111,1.757,3.63,1.54,24.28,-,-,64.11,-
753,彰化縣,2016/11/01,線西,-,-,-,38,-,-,-,-,-,-,-,-,7.88,7.17,24.59,-,-,68.09,-
754,彰化縣,2016/11/01,二林,2.5,0.21,-,38.9,49,6,7,0.43,6.59,-,-,-,5.24,4.85,24.61,-,-,68.7,-
755,南投縣,2016/11/13,南投,2.8,0.55,-,31.1,71,41,20.17,3.05,17.11,1.982,0.143,1.839,1.23,0.78,24.87,0,0,74.49,0
756,南投縣,2016/11/13,埔里,2.3,0.49,-,31.6,48,28,15.09,2.61,12.48,-,-,-,1.29,1.04,23.78,-,-,73.94,-
757,南投縣,2016/11/13,竹山,4.3,0.43,-,36.5,70,45,14.39,1.17,13.22,-,-,-,1.25,0.89,24.22,-,-,78.4,-
758,南投縣,2016/11/12,南投,2,0.59,-,24.5,81,45,26.48,4.24,22.25,2.085,0.214,1.871,1.26,0.77,24.87,0,0,73.17,0
759,南投縣,2016/11/12,埔里,2.3,0.45,-,31.9,44,25,15.5,1.65,13.85,-,-,-,1.58,1.25,23.67,-,-,74.51,-
760,南投縣,2016/11/12,竹山,3.4,0.46,-,27.6,73,47,19.97,1.98,17.97,-,-,-,1.15,0.64,24.22,-,-,77.44,-
761,南投縣,2016/11/11,南投,3.3,0.66,-,13.1,62,33,33.07,6.78,26.3,2.169,0.293,1.876,1.07,0.66,22.01,0,0,79.19,0
762,南投縣,2016/11/11,埔里,2,0.41,-,16.3,32,19,14.23,2.33,11.89,-,-,-,1.07,0.74,21.71,-,-,78.58,-
763,南投縣,2016/11/11,竹山,2.6,0.43,-,17.6,63,37,22.64,2.8,19.83,-,-,-,1.27,0.8,21.9,-,-,82.19,-
764,南投縣,2016/11/10,南投,2.3,0.46,-,12.6,39,22,28.08,4.46,23.62,2.047,0.214,1.833,1.43,0.75,20.95,0.5,4.17,79.15,92.45
765,南投縣,2016/11/10,埔里,1.6,0.39,-,27.9,38,21,14.33,1.37,12.96,-,-,-,1.11,0.85,21.11,-,-,80.33,-
766,南投縣,2016/11/10,竹山,3,0.4,-,13.7,44,25,24.45,2.08,22.37,-,-,-,1.57,1.07,20.65,-,-,81.75,-
767,南投縣,2016/11/09,南投,2.4,0.4,-,27.7,34,17,20.35,2.96,17.4,2.006,0.218,1.788,1.78,0.75,22.29,0,0,65.02,0
768,南投縣,2016/11/09,埔里,1.3,0.34,-,32.4,42,22,13.26,2,11.26,-,-,-,1.64,1.23,22.81,-,-,73.55,-
769,南投縣,2016/11/09,竹山,3.1,0.32,-,33.6,39,17,16.98,0.7,16.22,-,-,-,1.6,1.21,22.35,-,-,68.94,-
770,南投縣,2016/11/08,南投,1.8,0.43,-,27.3,44,22,18.25,3.08,15.16,2.031,0.212,1.819,1.83,0.84,24.31,0,0,68.23,0
771,南投縣,2016/11/08,埔里,2.3,0.37,-,28.1,40,22,15.04,1.94,13.08,-,-,-,1.38,1.02,23.39,-,-,70.24,-
772,南投縣,2016/11/08,竹山,1.9,0.32,-,31.1,42,19,15.31,1.06,14.2,-,-,-,1.68,1.04,24.02,-,-,70.68,-
773,南投縣,2016/11/07,南投,1.6,0.39,-,23.6,50,31,18,2.83,15.17,1.946,0.157,1.79,1.49,1.1,25.4,0,0,64.33,0
774,南投縣,2016/11/07,埔里,3.2,0.37,-,29.3,38,25,16.1,2.49,13.61,-,-,-,1.42,1.22,23.82,-,-,67.88,-
775,南投縣,2016/11/07,竹山,1.9,0.3,-,28,52,28,15.79,1.36,14.42,-,-,-,1.34,0.93,24.86,-,-,68.21,-
776,南投縣,2016/11/06,南投,1.5,0.43,-,35.5,59,38,16.81,1.69,15.12,1.926,0.109,1.817,1.39,0.88,24.56,0,0,67.86,0
777,南投縣,2016/11/06,埔里,1.9,0.38,-,41.4,40,28,13.65,2.37,11.28,-,-,-,1.49,1.06,23.12,-,-,66.68,-
778,南投縣,2016/11/06,竹山,4.1,0.4,-,37.8,66,43,16.51,1,15.52,-,-,-,1.19,0.77,24.28,-,-,72.85,-
779,南投縣,2016/11/05,南投,2.2,0.47,-,30.6,67,38,21.29,2.54,18.75,1.954,0.129,1.825,1.33,0.79,24.16,0,0,70.42,0
780,南投縣,2016/11/05,埔里,2,0.38,-,39.9,42,28,13.43,1.97,11.47,-,-,-,1.54,1.25,22.72,-,-,67.14,-
781,南投縣,2016/11/05,竹山,4.2,0.35,-,36.9,65,37,15.64,1.1,14.54,-,-,-,1.36,0.93,23.82,-,-,73.23,-
782,南投縣,2016/11/04,南投,3.3,0.54,-,31.9,64,35,-,-,-,2.062,0.223,1.839,1.21,0.83,23.92,0,0,70.26,0
783,南投縣,2016/11/04,埔里,2.2,0.42,-,32.5,49,27,14.72,1.41,13.32,-,-,-,1.29,0.93,22.08,-,-,73.19,-
784,南投縣,2016/11/04,竹山,3.6,0.37,-,36.9,66,36,18.94,2.71,16.22,-,-,-,1.2,0.93,23.55,-,-,74.8,-
785,南投縣,2016/11/03,南投,2.2,0.39,-,31.6,42,19,20.98,3.06,17.92,1.938,0.143,1.796,1.34,0.72,22.61,0,0,66.2,0
786,南投縣,2016/11/03,埔里,2,0.35,-,27.7,47,21,13.16,1.23,11.95,-,-,-,1.18,0.9,22.07,-,-,73.58,-
787,南投縣,2016/11/03,竹山,2.8,0.31,-,31.9,47,22,17.93,0.88,17.03,-,-,-,1.24,0.86,22.31,-,-,71.22,-
788,南投縣,2016/11/02,南投,1.9,0.34,-,29,37,14,17.13,2.79,14.34,1.929,0.133,1.796,2.04,0.91,22.73,0,0,64.94,0
789,南投縣,2016/11/02,埔里,1.8,0.32,-,31.4,34,15,10.51,0.98,9.53,-,-,-,1.76,1.38,23.37,-,-,70.56,-
790,南投縣,2016/11/02,竹山,3,0.26,-,31.2,36,16,15.39,1.39,14,-,-,-,1.8,1.29,22.54,-,-,69.59,-
791,南投縣,2016/11/01,南投,2.3,0.42,-,24.2,41,16,17.64,3.16,14.49,1.954,0.144,1.809,1.65,0.94,24.09,0,0,67.37,0
792,南投縣,2016/11/01,埔里,1.9,0.38,-,31.9,42,20,13.58,2.15,11.43,-,-,-,1.54,1.26,24.27,-,-,72.66,-
793,南投縣,2016/11/01,竹山,2.3,0.36,-,27.5,44,21,17.1,1.19,15.88,-,-,-,1.45,1.07,23.63,-,-,73.7,-
794,雲林縣,2016/11/13,斗六,4.9,0.48,-,38.8,98,57,20.03,2.15,17.87,-,-,-,1.4,0.7,25.55,-,-,79.08,-
795,雲林縣,2016/11/13,崙背,3.7,0.42,-,42.1,88,58,14.03,2.19,11.84,-,-,-,1.98,1.06,24.4,0,0,86.87,0
796,雲林縣,2016/11/13,麥寮,3,0.29,-,49.2,82,44,8.49,0.48,8.07,2.069,0.068,2.001,2.15,0.95,24.8,-,-,87.97,-
797,雲林縣,2016/11/13,臺西,3.5,0.27,-,55.2,59,43,10.1,1.26,8.83,1.919,0.049,1.87,3.64,3.27,24.97,-,-,91.26,-
798,雲林縣,2016/11/12,斗六,3.8,0.53,-,29.4,95,60,21.2,2.6,18.6,-,-,-,1.48,0.83,26.03,-,-,74.97,-
799,雲林縣,2016/11/12,崙背,4.3,0.39,-,33.8,79,45,15.85,3.29,12.56,-,-,-,2.15,1.17,24.61,0,0,79.08,0
800,雲林縣,2016/11/12,麥寮,2.1,0.3,-,38.5,78,36,10,1.98,8.02,2.265,0.101,2.164,2.15,0.84,24.75,-,-,84.24,-
801,雲林縣,2016/11/12,臺西,4.9,0.29,-,42.3,54,34,14.36,2.2,12.16,2.051,0.082,1.969,3.29,2.52,24.99,-,-,89.05,-
802,雲林縣,2016/11/11,斗六,4.2,0.47,-,20.5,67,37,26.39,2.64,23.75,-,-,-,1.18,0.81,23.38,-,-,78.23,-
803,雲林縣,2016/11/11,崙背,2.7,0.34,-,29.7,47,30,16.33,3.19,13.14,-,-,-,1.93,0.98,22.38,0,0,78.29,0
804,雲林縣,2016/11/11,麥寮,4.3,0.37,-,29.3,64,29,19.31,3.8,15.52,2.051,0.106,1.945,2.44,1.4,23.13,-,-,80.92,-
805,雲林縣,2016/11/11,臺西,5,0.35,-,33,43,29,18.58,2.71,15.87,1.961,0.077,1.885,3.66,3.51,22.87,-,-,85.67,-
806,雲林縣,2016/11/10,斗六,3,0.3,-,16.7,39,20,26.3,4.5,21.79,-,-,-,2.19,1.22,22.14,-,-,78.7,-
807,雲林縣,2016/11/10,崙背,3.3,0.31,-,22,26,17,17.82,3.5,14.32,-,-,-,3.5,0.9,21.24,0,0,81.03,0
808,雲林縣,2016/11/10,麥寮,2.8,0.28,-,25.1,48,18,16.22,3.39,12.83,1.885,0.075,1.81,4.34,2.25,22.26,-,-,83.73,-
809,雲林縣,2016/11/10,臺西,3.1,0.24,-,29.4,30,17,12.91,1.27,11.64,1.866,0.031,1.836,6.57,6.23,21.74,-,-,89.44,-
810,雲林縣,2016/11/09,斗六,2.1,0.28,-,31.6,46,14,17.41,2.19,15.22,-,-,-,2.31,1.25,23.61,-,-,67.47,-
811,雲林縣,2016/11/09,崙背,2.2,0.23,-,32.7,53,19,12.6,2.13,10.47,-,-,-,4.32,1.25,21.92,0,0,65.27,0
812,雲林縣,2016/11/09,麥寮,3.8,0.31,-,29.2,131,21,17.85,1.97,15.88,1.869,0.063,1.806,5.52,2.93,22.51,-,-,74.58,-
813,雲林縣,2016/11/09,臺西,4,0.24,-,33.7,77,24,14.72,2.01,12.72,1.856,0.042,1.814,9.16,8.87,21.9,-,-,79.91,-
814,雲林縣,2016/11/08,斗六,3,0.33,-,31.6,57,26,16.54,3.67,12.86,-,-,-,2.48,1.22,25.76,-,-,70.86,-
815,雲林縣,2016/11/08,崙背,3.5,0.35,-,37.5,82,49,12.93,3.18,9.74,-,-,-,3.54,1.08,24.38,0,0,77.65,0
816,雲林縣,2016/11/08,麥寮,3.3,0.33,-,35.9,125,45,10.67,1.37,9.31,2.16,0.085,2.075,4.41,2.04,24.65,-,-,84.24,-
817,雲林縣,2016/11/08,臺西,3.2,0.3,-,45,71,44,10.43,1.57,8.86,2.003,0.048,1.955,6.68,6.01,24.88,-,-,87.98,-
818,雲林縣,2016/11/07,斗六,2.4,0.37,-,32.8,66,40,13.43,2.13,11.28,-,-,-,1.38,0.81,26.86,-,-,68.73,-
819,雲林縣,2016/11/07,崙背,2.9,0.27,-,32.9,66,43,12.31,3.23,9.09,-,-,-,1.68,1.46,25.42,0,0,79.64,0
820,雲林縣,2016/11/07,麥寮,4,0.32,-,29.2,72,36,19.35,5.72,13.63,2.218,0.115,2.103,1.42,1.14,25.69,-,-,83.07,-
821,雲林縣,2016/11/07,臺西,3.8,0.21,-,37.4,53,33,11.41,2.49,8.91,2.087,0.051,2.038,2.28,2.13,25.73,-,-,88.72,-
822,雲林縣,2016/11/06,斗六,4.5,0.4,-,38.5,68,45,14.83,1.87,12.96,-,-,-,1.2,0.66,26.12,-,-,71.91,-
823,雲林縣,2016/11/06,崙背,2.9,0.32,-,39.6,77,51,11.97,3.15,8.83,-,-,-,1.73,1.28,24.65,0,0,80.23,0
824,雲林縣,2016/11/06,麥寮,2.8,0.33,-,40.8,86,47,12.77,2.48,10.29,2.224,0.087,2.137,1.66,0.81,24.88,-,-,84.19,-
825,雲林縣,2016/11/06,臺西,3.7,0.31,-,45,71,49,13.04,2.31,10.73,2.253,0.086,2.168,2.77,2.08,25.18,-,-,87.46,-
826,雲林縣,2016/11/05,斗六,3.4,0.36,-,38,64,36,13.58,0.91,12.67,-,-,-,1.42,0.75,25.31,-,-,73.54,-
827,雲林縣,2016/11/05,崙背,2.8,0.33,-,38.4,68,46,13.55,3.76,9.79,-,-,-,1.9,1.47,24.03,0,0,82.61,0
828,雲林縣,2016/11/05,麥寮,3.3,0.31,-,39.7,83,39,14.82,3.13,11.69,2.353,0.101,2.252,1.9,0.81,24.31,-,-,85.66,-
829,雲林縣,2016/11/05,臺西,4.3,0.28,-,43.7,63,41,15.11,3.09,12.02,2.213,0.085,2.127,2.95,2.09,24.44,-,-,89.11,-
830,雲林縣,2016/11/04,斗六,3.7,0.46,-,37.2,70,37,22.58,2.31,20.28,-,-,-,1.29,0.67,25.15,-,-,71.6,-
831,雲林縣,2016/11/04,崙背,3.1,0.36,-,37.9,59,35,15.09,3.72,11.37,-,-,-,1.68,1.27,23.53,0,0,74.28,0
832,雲林縣,2016/11/04,麥寮,4.3,0.36,-,35.5,78,32,16.7,2.73,13.98,2.09,0.113,1.977,2.06,0.86,23.85,-,-,81.56,-
833,雲林縣,2016/11/04,臺西,6.3,0.35,-,36.2,54,32,21.07,3.96,17.11,2.066,0.112,1.954,3.13,2.33,23.81,-,-,84.97,-
834,雲林縣,2016/11/03,斗六,3.1,0.26,-,35.8,48,17,15.92,2.76,13.16,-,-,-,1.58,0.95,24.23,-,-,66.7,-
835,雲林縣,2016/11/03,崙背,3.4,0.24,-,37,57,-,12.56,2.18,10.38,-,-,-,3.34,0.74,22.95,0,0,63.44,0
836,雲林縣,2016/11/03,麥寮,6.9,0.27,-,29.2,82,22,20.1,2.47,17.63,1.834,0.056,1.777,4.29,1.94,24.05,-,-,72.45,-
837,雲林縣,2016/11/03,臺西,5.8,0.23,-,36.9,63,32,15.75,1.82,13.93,1.838,0.034,1.804,7.36,7,22.87,-,-,77.23,-
838,雲林縣,2016/11/02,斗六,3.4,0.24,-,31.5,40,17,15.49,3.36,12.12,-,-,-,2.86,1.39,24,-,-,67.27,-
839,雲林縣,2016/11/02,崙背,3.1,0.23,-,35.2,71,18,12.1,3.04,9.06,-,-,-,5.31,1.22,22.32,0,0,64.95,0
840,雲林縣,2016/11/02,麥寮,6,0.23,-,31.3,135,21,16.08,1.91,14.17,1.786,0.048,1.738,6.66,3.41,23.88,-,-,73.07,-
841,雲林縣,2016/11/02,臺西,4,0.22,-,39,93,22,12.07,1.54,10.52,1.825,0.035,1.79,10.95,10.44,22.35,-,-,77.95,-
842,雲林縣,2016/11/01,斗六,3.4,0.29,-,29.8,42,16,18.81,2.25,16.56,-,-,-,2.05,1.18,25.15,-,-,70.65,-
843,雲林縣,2016/11/01,崙背,2.6,0.23,-,36.6,56,16,9.43,1.75,7.68,-,-,-,4.59,1.11,23.96,0,0,67.12,0
844,雲林縣,2016/11/01,麥寮,5.4,0.31,-,31.6,110,21,15.99,1.77,14.2,1.811,0.049,1.762,5.79,2.99,25.43,-,-,74.83,-
845,雲林縣,2016/11/01,臺西,4.6,0.26,-,35.9,105,24,14.07,1.24,12.83,1.837,0.03,1.807,9.65,9.19,24.22,-,-,79.92,-
846,嘉義縣,2016/11/13,朴子,3.7,0.38,-,45.8,89,51,12.23,1.57,10.66,-,-,-,1.53,1.06,25.47,-,-,84.37,-
847,嘉義縣,2016/11/13,新港,4.4,0.49,-,39.7,109,58,14.01,1.89,12.12,-,-,-,1.79,1.03,24.04,-,-,80.64,-
848,嘉義縣,2016/11/12,朴子,4.3,0.35,-,41.5,78,36,13.59,1.5,12.09,-,-,-,1.85,0.95,26.02,-,-,76,-
849,嘉義縣,2016/11/12,新港,3.8,0.43,-,34.8,92,48,14.09,1.96,12.13,-,-,-,2,1.12,24.53,-,-,74.49,-
850,嘉義縣,2016/11/11,朴子,4.1,0.36,-,31.5,62,32,16.45,2,14.45,-,-,-,1.64,1,23.87,-,-,76.74,-
851,嘉義縣,2016/11/11,新港,2.1,0.4,-,25.5,69,31,15.57,2.34,13.23,-,-,-,1.71,0.78,21.94,-,-,77.15,-
852,嘉義縣,2016/11/10,朴子,3.1,0.28,-,23.4,43,15,17.33,2.57,14.76,-,-,-,2.67,1.11,22.66,-,-,78.13,-
853,嘉義縣,2016/11/10,新港,2.7,0.3,-,21.6,40,15,14.06,1.88,12.18,-,-,-,3.13,0.75,20.87,-,-,77.58,-
854,嘉義縣,2016/11/09,朴子,3.1,0.25,-,33.5,73,13,13.56,1.47,12.09,-,-,-,2.97,1.28,23.39,-,-,67.78,-
855,嘉義縣,2016/11/09,新港,2,0.26,-,33.1,46,14,10.53,1.58,8.95,-,-,-,3.49,0.81,21.73,-,-,67.23,-
856,嘉義縣,2016/11/08,朴子,3.3,0.31,-,37.3,91,31,12.66,1.82,10.81,-,-,-,2.55,1.02,25.65,-,-,76.5,-
857,嘉義縣,2016/11/08,新港,3.1,0.36,-,33.2,77,36,13.39,2.57,10.82,-,-,-,3.07,1.08,24.18,-,-,73.73,-
858,嘉義縣,2016/11/07,朴子,3,0.3,-,31.6,59,27,12.38,1.3,11.05,-,-,-,1.34,0.97,26.67,-,-,76.32,-
859,嘉義縣,2016/11/07,新港,4.7,0.34,-,27.8,69,34,13.84,2.94,10.9,-,-,-,1.71,1.35,25.2,-,-,73.34,-
860,嘉義縣,2016/11/06,朴子,3.7,0.38,-,47.1,86,45,14.47,2.58,11.89,-,-,-,1.39,0.93,25.96,-,-,79.38,-
861,嘉義縣,2016/11/06,新港,3.5,0.4,-,40.9,85,45,12.6,1.94,10.66,-,-,-,1.42,1.09,24.51,-,-,76.54,-
862,嘉義縣,2016/11/05,朴子,2.6,0.34,-,42.5,72,32,14.16,2.92,11.25,-,-,-,1.57,1.15,25.25,-,-,80.14,-
863,嘉義縣,2016/11/05,新港,2.6,0.36,-,40.2,79,37,14.2,3.35,10.85,-,-,-,1.6,1.16,23.74,-,-,77.37,-
864,嘉義縣,2016/11/04,朴子,3.9,0.34,-,42.6,72,28,16.71,2.37,14.35,-,-,-,1.57,0.96,24.82,-,-,74.4,-
