序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1117,高雄市,1998/05/08,前鎮,9.3,-,-,-,71,-,39.85,8.33,31.53,-,0.26,1.62,28.29,-,-,61.0
1118,高雄市,1998/05/08,復興,11.8,1.15,-,-,58,-,46.94,16.29,30.66,2.607,0.67,1.93,28.31,-,-,54.0
1119,高雄市,1998/05/08,小港,8.3,0.6,36.6,-,65,-,43.31,9.55,33.76,2.54,0.37,2.17,28.22,-,-,95.0
1120,高雄市,1998/05/08,鳳山,5.8,0.87,32.1,-,65,50,32.81,5.31,27.5,-,-,-,28.38,-,-,86.0
1121,高雄市,1998/05/08,林園,6.1,0.48,32.1,-,73,53,13.19,0.49,12.69,2.573,0.33,2.24,27.63,-,-,91.0
1122,高雄市,1998/05/08,大寮,28.7,0.67,31.7,-,64,-,-,-,-,2.602,0.36,2.25,28.9,-,-,95.0
1123,高雄市,1998/05/08,仁武,12.1,0.67,42.3,-,60,-,36.13,8.63,27.49,2.661,0.37,2.29,26.98,-,-,104.0
1124,高雄市,1998/05/08,橋頭,5.3,0.66,28.7,-,64,-,33.11,6.29,26.82,-,-,-,26.53,-,-,77.0
1125,高雄市,1998/05/08,美濃,0.7,0.48,32.5,-,46,-,11.68,0.7,10.98,-,-,-,26.94,-,-,61.0
1126,高雄市,1998/05/07,左營,12.1,0.91,39.8,-,80,-,44.51,11.74,32.77,2.527,0.61,2.14,27.99,-,-,87.0
1127,高雄市,1998/05/07,楠梓,4.0,0.58,32.4,-,54,-,32.09,9.54,22.55,2.449,0.28,2.17,27.3,-,-,74.0
1128,高雄市,1998/05/07,前金,9.8,0.88,37.3,-,76,-,36.22,5.46,30.76,-,-,-,28.05,-,-,85.0
1129,高雄市,1998/05/07,前鎮,11.9,-,-,-,89,-,51.16,10.34,40.82,2.317,0.41,1.91,28.41,-,-,70.0
1130,高雄市,1998/05/07,復興,12.9,1.35,-,-,91,-,56.83,16.8,40.04,2.992,0.93,2.06,28.06,-,-,70.0
1131,高雄市,1998/05/07,小港,8.0,0.73,39.2,-,81,-,42.41,6.3,36.11,2.642,0.32,2.32,28.12,-,-,97.0
1132,高雄市,1998/05/07,鳳山,7.0,0.74,35.3,-,81,39,28.97,3.96,25.01,-,-,-,28.17,-,-,90.0
1133,高雄市,1998/05/07,林園,4.6,0.51,38.7,-,70,55,15.3,1.19,14.12,2.887,0.37,2.52,27.49,-,-,87.0
1134,高雄市,1998/05/07,大寮,13.2,0.79,33.4,-,-,-,31.51,6.7,24.8,2.954,0.46,2.5,28.31,-,-,79.0
1135,高雄市,1998/05/07,仁武,6.7,0.68,47.4,-,75,-,25.27,2.05,23.21,2.746,0.35,2.4,27.52,-,-,81.0
1136,高雄市,1998/05/07,橋頭,3.0,0.51,41.9,-,55,-,21.12,3.46,17.66,2.487,0.12,2.37,26.88,-,-,86.0
1137,高雄市,1998/05/07,美濃,0.6,0.41,25.5,-,43,-,9.94,0.99,8.95,-,-,-,26.8,-,-,47.0
1138,高雄市,1998/05/06,左營,9.8,1.11,24.5,-,65,-,40.42,8.7,31.72,3.339,0.64,2.7,27.26,-,-,62.0
1139,高雄市,1998/05/06,楠梓,5.6,0.57,15.4,-,52,-,43.54,13.22,30.32,2.41,0.39,2.02,27.02,-,-,51.0
1140,高雄市,1998/05/06,前金,13.0,1.17,17.6,-,69,-,44.54,16.19,28.36,-,-,-,27.09,-,-,60.0
1141,高雄市,1998/05/06,前鎮,12.2,-,-,-,75,-,63.19,23.75,39.44,2.792,0.62,2.17,27.58,-,-,62.0
1142,高雄市,1998/05/06,復興,14.3,1.67,-,-,76,-,68.21,29.45,38.76,3.469,1.29,2.18,26.96,-,-,63.0
1143,高雄市,1998/05/06,小港,11.6,1.04,10.2,-,81,-,72.86,30.42,42.77,2.975,0.62,2.35,27.03,-,-,65.0
1144,高雄市,1998/05/06,鳳山,10.3,1.1,15.7,-,72,31,44.58,12.65,31.93,-,-,-,27.12,-,-,61.0
1145,高雄市,1998/05/06,林園,4.6,0.53,17.9,-,55,50,17.74,3.32,14.42,2.704,0.46,2.25,26.82,-,-,52.0
1146,高雄市,1998/05/06,大寮,10.6,0.79,16.8,-,-,-,31.17,9.16,22.01,2.849,0.57,2.28,27.52,-,-,46.0
1147,高雄市,1998/05/06,仁武,9.8,0.82,28.6,-,69,-,37.06,7.28,29.78,3.176,0.57,2.61,27.18,-,-,60.0
1148,高雄市,1998/05/06,橋頭,5.6,0.79,31.3,-,62,-,36.69,7.74,28.94,2.802,0.35,2.45,26.62,-,-,59.0
1149,高雄市,1998/05/06,美濃,2.6,0.45,21.2,-,41,-,11.27,1.19,10.08,-,-,-,27.18,-,-,41.0
1150,高雄市,1998/05/05,左營,9.7,0.81,14.0,-,33,-,46.33,18.09,28.24,2.897,0.54,2.36,25.95,-,-,45.0
1151,高雄市,1998/05/05,楠梓,3.6,0.47,11.4,-,34,-,36.58,11.68,24.9,2.179,0.2,1.98,25.76,-,-,38.0
1152,高雄市,1998/05/05,前金,13.0,1.0,12.2,-,39,-,48.96,20.27,28.68,-,-,-,26.0,-,-,39.0
1153,高雄市,1998/05/05,前鎮,15.5,-,-,-,57,-,63.86,29.69,34.17,2.775,0.81,1.96,26.42,-,-,53.0
1154,高雄市,1998/05/05,復興,15.6,1.43,-,-,45,-,71.29,37.95,33.33,3.04,0.99,2.05,25.76,-,-,45.0
1155,高雄市,1998/05/05,小港,15.8,1.03,9.6,-,57,-,73.7,38.44,35.26,2.726,0.59,2.14,26.06,-,-,53.0
1156,高雄市,1998/05/05,鳳山,8.0,0.91,12.0,-,48,22,37.96,12.78,25.18,-,-,-,26.34,-,-,48.0
1157,高雄市,1998/05/05,林園,5.5,0.43,12.4,-,38,45,18.78,5.22,13.56,2.562,0.53,2.03,26.15,-,-,38.0
1158,高雄市,1998/05/05,大寮,5.4,0.62,13.7,-,-,-,24.3,5.27,19.03,2.606,0.38,2.23,26.6,-,-,46.0
1159,高雄市,1998/05/05,仁武,10.4,0.66,20.9,-,36,-,39.5,15.22,24.28,2.819,0.47,2.35,25.91,-,-,52.0
1160,高雄市,1998/05/05,橋頭,4.5,0.61,18.1,-,63,-,29.29,7.13,22.16,2.436,0.18,2.25,25.06,-,-,56.0
1161,高雄市,1998/05/05,美濃,1.0,0.44,16.5,-,38,-,11.39,1.55,9.83,-,-,-,25.52,-,-,38.0
1162,高雄市,1998/05/04,左營,7.0,0.64,17.0,-,44,-,27.2,7.33,19.88,2.51,0.31,2.21,27.66,-,-,44.0
1163,高雄市,1998/05/04,楠梓,3.6,0.36,16.7,-,39,-,24.72,5.1,19.62,2.631,0.43,2.2,26.51,-,-,39.0
1164,高雄市,1998/05/04,前金,6.1,0.68,13.1,-,39,-,24.29,6.09,18.2,-,-,-,27.79,-,-,39.0
1165,高雄市,1998/05/04,前鎮,16.5,-,-,-,52,-,51.05,24.84,26.2,2.596,0.57,2.03,28.22,-,-,51.0
1166,高雄市,1998/05/04,復興,12.5,1.01,-,-,40,-,50.4,28.05,22.35,2.739,0.73,2.01,27.82,-,-,40.0
1167,高雄市,1998/05/04,小港,10.8,0.48,10.3,-,49,-,38.86,13.04,25.82,2.456,0.29,2.17,27.87,-,-,49.0
1168,高雄市,1998/05/04,鳳山,14.3,0.8,10.6,-,47,27,35.62,11.28,24.33,-,-,-,28.22,-,-,47.0
1169,高雄市,1998/05/04,林園,1.5,0.35,16.3,-,38,49,-,0.61,7.99,2.31,0.26,2.05,27.53,-,-,38.0
1170,高雄市,1998/05/04,大寮,4.3,0.49,16.4,-,-,-,18.5,3.21,15.29,2.431,0.2,2.23,28.19,-,-,31.0
1171,高雄市,1998/05/04,仁武,9.4,0.59,20.1,-,43,-,28.68,6.52,22.16,2.64,0.36,2.28,27.21,-,-,43.0
1172,高雄市,1998/05/04,橋頭,3.9,0.48,24.4,-,100,-,19.5,3.45,16.05,2.24,0.05,2.19,25.67,-,-,75.0
1173,高雄市,1998/05/04,美濃,1.3,0.4,26.0,-,35,-,9.91,0.87,9.04,-,-,-,25.7,-,-,45.0
1174,高雄市,1998/05/03,左營,6.8,0.72,21.1,-,36,-,26.56,10.02,16.54,2.509,0.25,2.27,28.67,-,-,44.0
1175,高雄市,1998/05/03,楠梓,4.7,0.45,19.2,-,37,-,26.87,8.77,18.1,2.741,0.44,2.3,28.25,-,-,43.0
1176,高雄市,1998/05/03,前金,7.5,0.67,15.2,-,33,-,26.95,10.26,16.69,-,-,-,28.24,-,-,33.0
1177,高雄市,1998/05/03,前鎮,13.5,-,-,-,37,-,40.54,17.31,23.23,2.071,0.18,1.89,28.61,-,-,37.0
1178,高雄市,1998/05/03,復興,10.2,1.01,-,-,30,-,40.13,20.44,19.69,2.455,0.52,1.94,28.22,-,-,30.0
1179,高雄市,1998/05/03,小港,13.7,0.56,10.8,-,40,-,40.51,16.67,23.83,2.312,0.2,2.11,28.61,-,-,40.0
1180,高雄市,1998/05/03,鳳山,11.6,0.7,13.7,-,38,29,27.77,7.33,20.45,-,-,-,29.1,-,-,38.0
1181,高雄市,1998/05/03,林園,1.9,0.37,13.4,-,44,47,12.27,3.27,9.0,-,-,-,27.98,-,-,44.0
1182,高雄市,1998/05/03,大寮,8.7,0.61,19.5,-,-,-,23.79,7.15,16.63,2.605,0.27,2.34,29.15,-,-,74.0
1183,高雄市,1998/05/03,仁武,9.5,0.58,25.2,-,37,-,20.7,3.19,17.51,2.43,0.18,2.25,28.37,-,-,56.0
1184,高雄市,1998/05/03,橋頭,4.2,0.5,23.1,-,105,-,22.79,7.69,15.1,2.181,0.04,2.14,27.13,-,-,78.0
1185,高雄市,1998/05/03,美濃,1.8,0.39,20.9,-,36,-,11.62,1.31,10.32,-,-,-,27.7,-,-,39.0
1186,高雄市,1998/05/02,左營,6.7,0.58,11.5,-,23,-,20.26,7.11,13.16,2.081,0.14,1.94,28.61,-,-,23.0
1187,高雄市,1998/05/02,楠梓,7.7,0.43,12.6,-,35,-,31.28,12.43,18.85,2.889,0.52,2.37,29.0,-,-,35.0
1188,高雄市,1998/05/02,前金,5.1,0.52,9.4,-,25,-,18.71,6.84,11.87,-,-,-,28.15,-,-,25.0
1189,高雄市,1998/05/02,前鎮,14.3,-,-,-,38,-,31.95,16.48,15.47,2.219,0.38,1.84,28.37,-,-,38.0
1190,高雄市,1998/05/02,復興,7.4,0.53,-,-,21,-,22.26,9.14,13.12,2.253,0.33,1.92,27.95,-,-,21.0
1191,高雄市,1998/05/02,小港,16.0,0.84,7.2,-,32,-,38.15,21.76,16.39,2.074,0.11,1.97,28.41,-,-,32.0
1192,高雄市,1998/05/02,鳳山,14.5,0.78,6.3,-,28,15,36.6,19.2,17.4,-,-,-,28.94,-,-,28.0
1193,高雄市,1998/05/02,林園,0.8,0.2,9.4,-,23,42,5.24,1.0,4.24,1.842,0.08,1.76,27.79,-,-,23.0
1194,高雄市,1998/05/02,大寮,2.8,0.53,9.3,-,30,-,17.64,6.43,11.22,2.374,0.23,2.14,28.63,-,-,30.0
1195,高雄市,1998/05/02,仁武,5.2,0.52,15.7,-,29,-,22.64,8.48,14.16,2.209,0.1,2.11,28.38,-,-,33.0
1196,高雄市,1998/05/02,橋頭,6.3,0.5,12.5,-,108,-,21.46,8.12,13.33,2.324,0.15,2.17,27.37,-,-,79.0
1197,高雄市,1998/05/02,美濃,1.2,0.44,20.3,-,35,-,-,-,-,-,-,-,28.66,-,-,48.0
1198,高雄市,1998/05/01,左營,6.1,0.6,9.7,-,23,-,23.35,8.64,14.71,2.055,0.24,1.82,28.3,-,-,23.0
1199,高雄市,1998/05/01,楠梓,9.8,0.59,8.7,-,37,-,34.97,15.57,19.4,2.274,0.42,1.86,28.6,-,-,37.0
1200,高雄市,1998/05/01,前金,5.8,0.54,7.9,-,31,-,21.49,8.98,12.51,-,-,-,28.09,-,-,31.0
1201,高雄市,1998/05/01,前鎮,14.5,-,-,-,48,-,24.49,11.63,12.87,2.796,0.92,1.88,28.26,-,-,48.0
1202,高雄市,1998/05/01,復興,6.1,0.51,-,-,22,-,14.02,3.82,10.2,2.121,0.2,1.92,27.74,-,-,22.0
1203,高雄市,1998/05/01,小港,19.9,1.34,8.9,-,37,-,36.44,21.13,15.3,2.157,0.18,1.98,28.16,-,-,37.0
1204,高雄市,1998/05/01,鳳山,10.8,0.87,7.0,-,33,19,28.07,10.76,17.31,-,-,-,28.41,-,-,33.0
1205,高雄市,1998/05/01,林園,0.6,0.29,9.1,-,43,44,7.15,1.26,5.89,2.185,0.29,1.9,27.45,-,-,43.0
1206,高雄市,1998/05/01,大寮,1.8,0.47,9.9,-,-,-,12.55,3.23,9.31,2.395,0.14,2.26,28.2,-,-,16.0
1207,高雄市,1998/05/01,仁武,7.3,0.56,13.7,-,28,-,16.09,4.29,11.8,2.289,0.13,2.16,28.01,-,-,28.0
1208,高雄市,1998/05/01,橋頭,6.6,0.61,11.8,-,116,-,26.95,10.31,16.64,2.535,0.2,2.34,27.51,-,-,83.0
1209,高雄市,1998/05/01,美濃,0.3,0.38,14.8,-,36,-,8.23,1.12,7.11,-,-,-,27.64,-,-,36.0
1210,基隆市,1998/05/31,基隆,2.3,0.74,29.4,-,54,-,23.15,5.38,17.77,2.735,0.19,2.55,26.56,-,-,52.0
1211,基隆市,1998/05/30,基隆,0.9,0.58,40.4,-,44,-,15.64,1.08,14.56,2.281,0.08,2.2,25.06,-,-,44.0
1212,基隆市,1998/05/29,基隆,5.9,0.74,28.1,-,24,-,31.68,4.4,27.27,2.227,0.15,2.07,23.57,-,-,37.0
1213,基隆市,1998/05/28,基隆,7.5,0.77,30.5,-,33,-,32.48,6.39,26.09,2.453,0.21,2.24,26.3,-,-,57.0
1214,基隆市,1998/05/27,基隆,0.9,0.76,31.0,-,19,-,25.03,3.88,21.15,2.28,0.2,2.08,23.27,-,-,43.0
1215,基隆市,1998/05/26,基隆,2.0,0.74,34.5,-,22,-,27.25,2.68,24.58,2.43,0.34,2.09,20.8,-,-,44.0
1216,基隆市,1998/05/25,基隆,2.6,0.65,34.6,-,16,-,22.97,2.5,20.48,2.178,0.09,2.09,21.57,-,-,36.0
1217,基隆市,1998/05/24,基隆,7.8,0.75,29.1,-,50,-,34.54,9.14,25.4,2.485,0.28,2.21,26.5,-,-,92.0
1218,基隆市,1998/05/23,基隆,3.0,0.64,27.0,-,47,-,18.54,3.5,15.04,2.352,0.08,2.27,26.99,-,-,47.0
1219,基隆市,1998/05/22,基隆,3.1,0.69,23.0,-,29,-,19.78,5.11,14.67,2.536,0.18,2.35,27.33,-,-,29.0
1220,基隆市,1998/05/21,基隆,1.8,0.66,25.8,-,32,-,18.54,4.47,14.07,2.274,0.2,2.07,25.86,-,-,33.0
1221,基隆市,1998/05/20,基隆,3.3,0.73,22.9,-,31,-,26.38,7.03,19.35,2.592,0.31,2.28,26.32,-,-,36.0
1222,基隆市,1998/05/19,基隆,2.0,0.85,20.2,-,29,-,28.32,6.76,21.55,2.622,0.37,2.25,25.61,-,-,31.0
1223,基隆市,1998/05/18,基隆,2.9,0.96,13.6,-,24,-,43.4,9.77,33.64,2.552,0.43,2.12,23.5,-,-,28.0
1224,基隆市,1998/05/17,基隆,6.1,0.7,19.9,-,37,-,34.86,7.05,27.81,2.824,0.4,2.39,26.02,-,-,41.0
1225,基隆市,1998/05/16,基隆,3.7,0.93,20.2,-,34,-,34.18,12.99,21.19,2.747,0.51,2.24,25.92,-,-,34.0
1226,基隆市,1998/05/15,基隆,8.0,0.93,8.9,-,46,-,49.69,18.72,30.97,2.808,0.56,2.25,24.71,-,-,46.0
1227,基隆市,1998/05/14,基隆,8.8,0.76,15.8,-,44,-,42.86,16.71,26.15,2.76,0.5,2.26,25.64,-,-,44.0
1228,基隆市,1998/05/13,基隆,8.0,0.75,25.5,-,52,-,37.05,11.3,25.75,2.654,0.3,2.35,27.34,-,-,61.0
1229,基隆市,1998/05/12,基隆,11.1,0.92,23.3,-,58,-,44.26,11.43,32.83,2.764,0.35,2.41,27.49,-,-,59.0
1230,基隆市,1998/05/11,基隆,7.3,0.96,17.2,-,45,-,43.05,15.47,27.58,2.98,0.52,2.46,27.71,-,-,45.0
1231,基隆市,1998/05/10,基隆,9.5,1.01,23.3,-,46,-,47.41,17.63,29.77,2.805,0.52,2.28,26.59,-,-,79.0
1232,基隆市,1998/05/09,基隆,1.6,0.66,13.8,-,22,-,19.32,7.74,11.58,2.255,0.15,2.11,28.37,-,-,22.0
1233,基隆市,1998/05/08,基隆,11.1,1.06,36.7,-,55,-,49.6,19.09,30.51,2.936,0.57,2.37,26.71,-,-,102.0
1234,基隆市,1998/05/07,基隆,11.4,1.11,13.7,-,55,-,59.47,23.3,36.17,3.058,0.39,2.67,25.46,-,-,52.0
1235,基隆市,1998/05/06,基隆,7.0,0.88,13.9,-,49,-,41.22,14.69,26.53,2.657,0.43,2.23,24.56,-,-,49.0
1236,基隆市,1998/05/05,基隆,9.4,1.13,14.9,-,58,-,58.7,23.0,35.71,3.055,0.66,2.39,24.47,-,-,54.0
1237,基隆市,1998/05/04,基隆,4.1,0.83,14.7,-,22,-,32.32,11.23,21.09,2.495,0.19,2.31,24.59,-,-,29.0
1238,基隆市,1998/05/03,基隆,5.2,0.8,11.7,-,33,-,35.11,15.06,20.05,2.725,0.23,2.5,25.32,-,-,33.0
1239,基隆市,1998/05/02,基隆,13.2,1.09,26.3,-,62,-,48.72,11.11,37.6,2.975,0.4,2.57,27.19,-,-,83.0
1240,基隆市,1998/05/01,基隆,9.8,1.03,31.6,-,69,-,41.77,8.89,32.88,2.858,0.34,2.52,26.32,-,-,72.0
1241,新竹市,1998/05/31,新竹,7.1,0.65,37.2,-,51,-,22.73,2.63,20.11,2.53,0.17,2.36,28.06,-,-,68.0
1242,新竹市,1998/05/30,新竹,5.1,0.6,27.2,-,34,-,24.05,2.48,21.57,2.427,0.21,2.22,26.3,-,-,50.0
1243,新竹市,1998/05/29,新竹,4.5,0.62,26.4,-,19,-,25.2,5.13,20.07,2.393,0.26,2.13,24.98,-,-,36.0
1244,新竹市,1998/05/28,新竹,3.4,0.75,24.3,-,39,-,27.71,8.26,19.45,2.891,0.47,2.42,25.58,-,-,41.0
1245,新竹市,1998/05/27,新竹,7.4,1.08,14.8,-,27,-,52.85,20.87,31.99,3.325,0.98,2.35,24.39,-,-,27.0
1246,新竹市,1998/05/26,新竹,4.7,0.66,21.6,-,20,-,33.79,5.95,27.83,2.686,0.46,2.22,22.0,-,-,33.0
1247,新竹市,1998/05/25,新竹,2.2,0.53,31.0,-,31,-,16.31,1.21,15.09,2.199,0.11,2.09,22.84,-,-,33.0
1248,新竹市,1998/05/24,新竹,6.1,0.55,28.0,-,42,-,19.06,4.84,14.22,2.271,0.16,2.11,28.1,-,-,50.0
1249,新竹市,1998/05/23,新竹,8.1,0.6,34.3,-,36,-,27.21,7.04,20.17,2.472,0.27,2.2,29.23,-,-,82.0
1250,新竹市,1998/05/22,新竹,6.6,0.49,26.4,-,24,-,26.88,6.99,19.9,2.413,0.27,2.14,29.61,-,-,68.0
1251,新竹市,1998/05/21,新竹,6.1,0.57,24.4,-,36,-,30.59,9.05,21.53,2.482,0.26,2.22,28.51,-,-,50.0
1252,新竹市,1998/05/20,新竹,8.4,0.9,19.2,-,33,-,47.85,18.48,29.37,3.05,0.63,2.42,27.95,-,-,62.0
1253,新竹市,1998/05/19,新竹,8.3,0.86,24.7,-,34,-,42.35,14.73,27.62,2.945,0.6,2.34,26.78,-,-,61.0
1254,新竹市,1998/05/18,新竹,6.1,0.8,13.5,-,22,-,35.35,8.51,26.84,2.604,0.35,2.25,24.27,-,-,29.0
1255,新竹市,1998/05/17,新竹,4.7,0.82,40.3,-,50,-,31.47,10.41,21.06,2.855,0.44,2.42,27.06,-,-,122.0
1256,新竹市,1998/05/16,新竹,7.3,0.96,24.3,-,44,-,44.35,22.97,21.39,2.678,0.37,2.31,27.51,-,-,51.0
1257,新竹市,1998/05/15,新竹,7.6,0.99,15.8,-,37,-,44.22,19.18,25.05,2.769,0.49,2.27,25.56,-,-,37.0
1258,新竹市,1998/05/14,新竹,7.5,0.61,31.7,-,43,-,31.35,10.1,21.25,2.425,0.22,2.2,28.41,-,-,54.0
1259,新竹市,1998/05/13,新竹,8.2,0.6,25.9,-,39,-,30.55,10.63,19.92,2.414,0.33,2.09,28.73,-,-,39.0
1260,新竹市,1998/05/12,新竹,6.4,0.63,22.9,-,52,-,33.82,15.12,18.7,2.46,0.28,2.18,29.33,-,-,51.0
1261,新竹市,1998/05/11,新竹,6.4,0.7,41.6,-,44,-,28.63,9.28,19.35,2.49,0.27,2.22,29.12,-,-,66.0
1262,新竹市,1998/05/10,新竹,5.1,0.58,30.5,-,37,-,26.87,11.12,15.75,2.346,0.2,2.14,28.15,-,-,46.0
1263,新竹市,1998/05/09,新竹,6.6,0.61,28.2,-,39,-,29.51,10.09,19.42,2.329,0.22,2.11,28.23,-,-,80.0
1264,新竹市,1998/05/08,新竹,7.6,0.55,21.9,-,42,-,35.37,16.01,19.35,2.395,0.24,2.15,28.3,-,-,42.0
1265,新竹市,1998/05/07,新竹,7.2,0.82,22.5,-,64,-,48.83,25.58,23.25,2.768,0.41,2.36,28.38,-,-,57.0
1266,新竹市,1998/05/06,新竹,11.0,0.9,26.6,-,62,-,46.82,17.81,29.01,2.783,0.44,2.34,27.42,-,-,71.0
1267,新竹市,1998/05/05,新竹,6.2,0.87,19.5,-,45,-,37.28,13.63,23.66,2.678,0.34,2.34,25.68,-,-,50.0
1268,新竹市,1998/05/04,新竹,6.8,0.7,18.7,-,28,-,33.03,9.89,23.14,2.476,0.25,2.23,26.49,-,-,41.0
1269,新竹市,1998/05/03,新竹,5.8,0.67,17.2,-,32,-,31.97,10.32,21.65,2.381,0.21,2.17,26.75,-,-,41.0
1270,新竹市,1998/05/02,新竹,8.1,0.67,16.1,-,33,-,27.28,10.2,17.07,2.489,0.21,2.28,28.33,-,-,33.0
1271,新竹市,1998/05/01,新竹,6.8,0.91,19.7,-,64,-,37.22,14.27,22.95,2.87,0.42,2.45,27.78,-,-,60.0
1272,嘉義市,1998/05/31,嘉義,3.0,0.97,32.8,-,64,-,25.81,3.75,22.06,2.816,0.25,2.56,28.75,-,-,62.0
1273,嘉義市,1998/05/30,嘉義,5.6,1.1,34.9,-,83,-,34.88,6.45,28.43,2.801,0.41,2.39,27.33,-,-,66.0
1274,嘉義市,1998/05/29,嘉義,10.4,0.91,26.3,-,81,-,35.32,6.21,29.11,2.511,0.25,2.26,27.17,-,-,65.0
1275,嘉義市,1998/05/28,嘉義,9.4,1.01,20.6,-,75,-,33.85,6.66,27.19,2.651,0.39,2.26,27.49,-,-,62.0
1276,嘉義市,1998/05/27,嘉義,7.7,1.24,17.5,-,63,-,64.59,26.77,37.82,2.939,0.54,2.4,25.42,-,-,56.0
1277,嘉義市,1998/05/26,嘉義,6.1,1.05,24.4,-,-,-,40.83,10.81,30.02,2.795,0.39,2.4,25.54,-,-,63.0
1278,嘉義市,1998/05/25,嘉義,6.3,1.06,20.5,-,-,-,39.11,8.75,30.36,2.663,0.29,2.37,26.49,-,-,44.0
1279,嘉義市,1998/05/24,嘉義,1.8,0.82,24.5,-,-,-,20.04,2.78,17.26,2.52,0.3,2.22,28.04,-,-,44.0
1280,嘉義市,1998/05/23,嘉義,1.6,0.67,28.8,-,-,-,16.42,1.08,15.33,2.246,0.18,2.06,29.03,-,-,38.0
1281,嘉義市,1998/05/22,嘉義,1.6,0.68,32.1,-,45,-,16.22,0.33,15.88,2.485,0.22,2.26,28.34,-,-,52.0
1282,嘉義市,1998/05/21,嘉義,2.9,0.88,29.9,-,61,-,20.84,1.96,18.87,2.494,0.27,2.22,27.48,-,-,55.0
1283,嘉義市,1998/05/20,嘉義,7.6,0.95,25.8,-,40,-,30.13,4.65,25.47,2.727,0.43,2.3,25.67,-,-,40.0
1284,嘉義市,1998/05/19,嘉義,3.6,0.95,21.3,-,-,-,28.08,7.15,20.94,3.144,0.52,2.63,25.95,-,-,36.0
1285,嘉義市,1998/05/18,嘉義,6.9,1.4,6.1,-,-,-,52.74,23.42,29.33,4.171,0.94,3.24,25.96,-,-,20.0
1286,嘉義市,1998/05/17,嘉義,1.6,0.89,18.9,-,-,-,27.16,5.16,21.99,2.785,0.49,2.29,26.08,-,-,43.0
1287,嘉義市,1998/05/16,嘉義,2.3,0.88,27.6,-,41,-,28.07,6.41,21.66,2.851,0.39,2.46,27.67,-,-,51.0
1288,嘉義市,1998/05/15,嘉義,2.1,0.99,9.0,-,39,-,33.29,12.2,21.09,2.66,0.53,2.13,26.12,-,-,39.0
1289,嘉義市,1998/05/14,嘉義,3.5,0.71,24.0,-,45,-,20.51,3.98,16.53,2.492,0.26,2.23,29.31,-,-,64.0
1290,嘉義市,1998/05/13,嘉義,7.1,0.77,27.0,-,54,-,28.12,4.33,23.79,2.812,0.33,2.48,28.49,-,-,57.0
1291,嘉義市,1998/05/12,嘉義,4.9,0.85,19.9,-,44,-,29.67,5.94,23.73,2.641,0.35,2.3,28.31,-,-,44.0
1292,嘉義市,1998/05/11,嘉義,3.8,0.8,30.1,-,51,-,23.76,2.88,20.88,2.616,0.38,2.23,28.8,-,-,56.0
1293,嘉義市,1998/05/10,嘉義,3.4,0.78,31.8,-,64,-,22.53,2.29,20.24,2.521,0.26,2.26,27.91,-,-,61.0
1294,嘉義市,1998/05/09,嘉義,6.1,0.91,27.7,-,70,-,35.21,10.11,25.1,2.733,0.29,2.45,27.96,-,-,71.0
1295,嘉義市,1998/05/08,嘉義,8.5,0.89,19.2,-,54,-,34.78,11.87,22.91,2.807,0.43,2.37,28.23,-,-,52.0
1296,嘉義市,1998/05/07,嘉義,5.3,1.04,25.7,-,-,-,27.03,4.01,23.02,2.825,0.36,2.46,28.24,-,-,55.0
1297,嘉義市,1998/05/06,嘉義,6.7,1.04,23.7,-,-,-,32.55,5.96,26.59,2.904,0.46,2.44,27.17,-,-,48.0
1298,嘉義市,1998/05/05,嘉義,5.0,1.11,20.0,-,-,-,32.55,4.54,28.0,2.939,0.49,2.45,25.6,-,-,37.0
1299,嘉義市,1998/05/04,嘉義,3.1,0.98,19.8,-,-,-,29.1,6.15,22.94,2.923,0.39,2.54,26.04,-,-,38.0
1300,嘉義市,1998/05/03,嘉義,3.6,0.94,20.3,-,39,-,28.78,8.01,20.77,2.702,0.35,2.35,26.75,-,-,42.0
1301,嘉義市,1998/05/02,嘉義,2.1,0.66,19.7,-,36,-,17.22,3.07,14.15,2.354,0.23,2.12,28.47,-,-,61.0
1302,嘉義市,1998/05/01,嘉義,4.4,0.91,16.2,-,44,-,28.06,7.85,20.21,2.688,0.39,2.3,28.02,-,-,47.0
1303,宜蘭縣,1998/05/31,宜蘭,0.8,0.4,28.1,-,34,-,8.66,0.62,8.04,-,-,-,25.17,-,-,39.0
1304,宜蘭縣,1998/05/31,冬山,0.9,0.36,17.7,-,37,-,14.37,3.83,10.54,2.33,0.08,2.25,25.19,-,-,37.0
1305,宜蘭縣,1998/05/30,宜蘭,0.9,0.48,24.8,-,24,-,10.86,0.77,10.09,-,-,-,24.4,-,-,37.0
