序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1039,高雄市,1997/09/11,左營,5.6,0.44,18.3,-,23,-,19.99,4.93,15.07,2.554,0.3,2.25,28.57,-,-,53.0
1040,高雄市,1997/09/11,楠梓,3.0,0.4,15.9,-,37,-,24.53,9.53,15.0,2.489,0.23,2.26,28.66,-,-,51.0
1041,高雄市,1997/09/11,前金,-,-,-,-,36,-,-,-,-,-,-,-,28.31,-,-,36.0
1042,高雄市,1997/09/11,前鎮,12.6,-,-,-,27,-,45.52,17.62,27.9,-,-,-,29.23,-,-,27.0
1043,高雄市,1997/09/11,復興,24.5,0.93,-,-,35,-,51.27,27.37,23.9,2.996,0.78,2.21,28.97,-,-,41.0
1044,高雄市,1997/09/11,小港,8.7,0.57,18.1,-,40,-,31.6,11.15,20.45,2.536,0.27,2.27,28.86,-,-,60.0
1045,高雄市,1997/09/11,鳳山,1.6,0.71,19.2,-,42,24,28.16,8.19,19.98,-,-,-,29.16,-,-,65.0
1046,高雄市,1997/09/11,林園,4.8,0.37,21.5,-,40,34,12.81,2.35,10.46,-,-,-,28.11,-,-,71.0
1047,高雄市,1997/09/11,大寮,19.4,0.61,26.8,-,50,-,23.92,3.72,20.2,2.638,0.42,2.22,29.56,-,-,87.0
1048,高雄市,1997/09/11,仁武,18.9,0.46,13.8,-,37,-,44.57,24.04,20.53,2.656,0.42,2.24,28.72,-,-,45.0
1049,高雄市,1997/09/11,橋頭,2.5,0.43,16.2,-,28,-,19.06,6.55,12.5,2.104,0.05,2.06,27.47,-,-,57.0
1050,高雄市,1997/09/11,美濃,0.7,0.32,25.1,-,43,-,7.65,0.69,6.96,-,-,-,28.18,-,-,53.0
1051,高雄市,1997/09/10,左營,9.8,0.61,23.6,-,31,-,28.98,12.09,16.89,2.272,0.27,2.0,28.72,-,-,60.0
1052,高雄市,1997/09/10,楠梓,5.2,0.43,19.2,-,66,-,28.11,11.97,16.14,2.375,0.21,2.16,28.84,-,-,58.0
1053,高雄市,1997/09/10,前金,-,-,-,-,34,-,-,-,-,-,-,-,27.83,-,-,34.0
1054,高雄市,1997/09/10,前鎮,10.9,-,-,-,24,-,27.82,8.8,19.02,-,-,-,29.27,-,-,24.0
1055,高雄市,1997/09/10,復興,26.8,0.71,-,-,35,-,41.77,17.84,23.93,2.593,0.52,2.07,29.22,-,-,45.0
1056,高雄市,1997/09/10,小港,8.7,0.56,20.5,-,29,-,29.03,8.61,20.42,2.292,0.2,2.09,28.86,-,-,59.0
1057,高雄市,1997/09/10,鳳山,5.2,0.68,14.2,-,36,22,32.83,10.91,21.92,-,-,-,29.47,-,-,48.0
1058,高雄市,1997/09/10,林園,5.5,0.43,28.4,-,41,24,15.38,3.71,11.67,-,-,-,27.95,-,-,88.0
1059,高雄市,1997/09/10,大寮,7.5,0.67,21.2,-,50,-,24.73,6.15,18.58,2.708,0.28,2.43,29.8,-,-,60.0
1060,高雄市,1997/09/10,仁武,12.1,0.46,16.4,-,39,-,38.42,16.46,21.96,2.646,0.3,2.35,28.68,-,-,45.0
1061,高雄市,1997/09/10,橋頭,5.5,0.49,20.3,-,34,-,23.0,9.6,13.4,2.311,0.06,2.25,27.72,-,-,63.0
1062,高雄市,1997/09/10,美濃,1.8,0.34,19.8,-,31,-,9.77,2.4,7.38,-,-,-,28.61,-,-,44.0
1063,高雄市,1997/09/09,左營,7.2,0.56,10.3,-,27,-,25.87,9.53,16.34,2.252,0.28,1.97,28.49,-,-,27.0
1064,高雄市,1997/09/09,楠梓,7.2,0.54,10.4,-,47,-,30.5,14.24,16.26,3.155,0.6,2.56,28.09,-,-,47.0
1065,高雄市,1997/09/09,前金,6.4,0.61,8.3,-,34,-,21.08,8.37,12.71,-,-,-,28.21,-,-,34.0
1066,高雄市,1997/09/09,前鎮,14.4,-,-,-,24,-,26.1,11.24,14.86,2.363,0.27,2.09,28.73,-,-,24.0
1067,高雄市,1997/09/09,復興,26.9,0.33,-,-,25,-,30.4,15.89,14.51,2.512,0.37,2.14,28.04,-,-,45.0
1068,高雄市,1997/09/09,小港,9.8,0.51,6.3,-,35,-,17.14,6.6,10.54,2.163,0.14,2.03,28.37,-,-,35.0
1069,高雄市,1997/09/09,鳳山,6.7,0.79,6.2,-,34,24,36.67,17.39,19.28,-,-,-,28.58,-,-,34.0
1070,高雄市,1997/09/09,林園,1.4,0.36,13.9,-,35,16,7.21,1.63,5.58,2.319,0.13,2.19,28.09,-,-,38.0
1071,高雄市,1997/09/09,大寮,9.5,0.58,10.7,-,54,-,17.31,4.82,12.49,2.582,0.22,2.36,28.94,-,-,52.0
1072,高雄市,1997/09/09,仁武,8.1,0.42,11.3,-,45,-,21.41,8.19,13.22,2.267,0.13,2.14,28.08,-,-,45.0
1073,高雄市,1997/09/09,橋頭,2.7,0.52,9.5,-,26,-,18.42,8.5,9.92,2.231,0.08,2.15,26.62,-,-,30.0
1074,高雄市,1997/09/09,美濃,4.2,0.34,15.7,-,30,-,11.84,3.23,8.61,-,-,-,27.85,-,-,69.0
1075,高雄市,1997/09/08,左營,8.4,0.91,20.2,-,40,-,41.96,15.17,26.79,2.874,0.6,2.28,27.99,-,-,80.0
1076,高雄市,1997/09/08,楠梓,3.8,0.53,22.5,-,42,-,25.06,6.22,18.84,2.549,0.19,2.35,27.26,-,-,84.0
1077,高雄市,1997/09/08,前金,10.1,-,16.9,-,51,-,31.73,11.45,20.28,-,-,-,28.01,-,-,62.0
1078,高雄市,1997/09/08,前鎮,20.6,-,-,-,46,-,37.21,12.8,24.41,2.874,0.74,2.14,28.86,-,-,46.0
1079,高雄市,1997/09/08,復興,29.7,0.9,-,-,48,-,43.39,19.77,23.62,2.911,0.74,2.17,28.12,-,-,50.0
1080,高雄市,1997/09/08,小港,15.9,0.89,13.7,-,49,-,38.0,18.75,19.24,2.867,0.36,2.5,28.16,-,-,80.0
1081,高雄市,1997/09/08,鳳山,14.9,1.1,17.2,-,58,37,49.43,22.9,26.52,-,-,-,28.19,-,-,95.0
1082,高雄市,1997/09/08,林園,2.2,0.45,17.8,-,34,22,9.76,1.28,8.48,2.362,0.2,2.16,27.4,-,-,76.0
1083,高雄市,1997/09/08,大寮,20.0,0.64,20.3,-,49,-,22.44,4.78,17.67,2.788,0.5,2.28,28.23,-,-,91.0
1084,高雄市,1997/09/08,仁武,12.4,0.57,21.5,-,47,-,30.97,9.61,21.36,2.814,0.45,2.37,27.66,-,-,75.0
1085,高雄市,1997/09/08,橋頭,2.8,0.55,19.8,-,41,-,22.0,6.61,15.39,2.22,0.13,2.09,26.07,-,-,79.0
1086,高雄市,1997/09/08,美濃,1.4,0.46,23.1,-,38,-,8.9,0.85,8.05,-,-,-,27.09,-,-,65.0
1087,高雄市,1997/09/07,左營,5.9,0.99,11.9,-,31,-,37.79,17.66,20.14,2.386,0.37,2.02,27.99,-,-,37.0
1088,高雄市,1997/09/07,楠梓,11.8,0.79,14.5,-,38,-,41.14,17.96,23.18,3.095,0.47,2.62,28.23,-,-,38.0
1089,高雄市,1997/09/07,前金,8.9,-,8.9,-,42,-,36.66,17.81,18.85,-,-,-,27.37,-,-,42.0
1090,高雄市,1997/09/07,前鎮,29.8,-,-,-,37,-,40.63,17.58,23.05,2.649,0.43,2.25,28.09,-,-,50.0
1091,高雄市,1997/09/07,復興,24.7,0.48,-,-,33,-,28.19,9.66,18.53,2.797,0.51,2.28,27.49,-,-,41.0
1092,高雄市,1997/09/07,小港,13.3,0.72,8.6,-,38,-,29.7,13.12,16.59,2.396,0.3,2.1,28.02,-,-,38.0
1093,高雄市,1997/09/07,鳳山,11.4,1.07,6.3,-,33,23,47.01,25.87,21.14,-,-,-,28.14,-,-,33.0
1094,高雄市,1997/09/07,林園,0.7,0.36,14.0,-,19,14,8.31,2.16,6.23,2.124,0.11,2.01,27.21,-,-,21.0
1095,高雄市,1997/09/07,大寮,1.2,0.48,12.3,-,26,-,11.16,2.38,8.77,2.409,0.09,2.31,28.28,-,-,27.0
1096,高雄市,1997/09/07,仁武,4.2,0.64,14.2,-,33,-,21.41,7.61,13.8,2.607,0.26,2.35,27.73,-,-,41.0
1097,高雄市,1997/09/07,橋頭,6.5,0.66,13.8,-,30,-,23.82,10.46,13.35,2.592,0.27,2.33,26.43,-,-,50.0
1098,高雄市,1997/09/07,美濃,0.8,0.44,22.8,-,35,-,7.44,1.02,6.42,-,-,-,27.25,-,-,59.0
1099,高雄市,1997/09/06,左營,4.1,1.14,12.2,-,25,-,48.46,20.92,27.54,2.526,0.47,2.05,24.56,-,-,25.0
1100,高雄市,1997/09/06,楠梓,19.4,0.71,12.1,-,24,-,44.87,17.57,27.3,2.767,0.51,2.29,24.87,-,-,32.0
1101,高雄市,1997/09/06,前金,6.7,-,9.3,-,40,-,58.08,27.03,31.05,-,-,-,24.53,-,-,40.0
1102,高雄市,1997/09/06,前鎮,11.5,-,-,-,35,-,53.06,20.44,32.62,-,-,-,24.64,-,-,35.0
1103,高雄市,1997/09/06,復興,18.8,1.02,-,-,32,-,47.73,20.49,27.24,3.13,0.81,2.32,24.22,-,-,32.0
1104,高雄市,1997/09/06,小港,9.6,0.89,12.2,-,36,-,35.6,11.15,24.45,2.537,0.39,2.14,24.58,-,-,36.0
1105,高雄市,1997/09/06,鳳山,3.2,1.0,13.7,-,32,22,40.66,15.99,24.68,-,-,-,24.16,-,-,32.0
1106,高雄市,1997/09/06,林園,1.8,0.37,24.5,-,22,11,7.51,0.99,6.53,2.317,0.24,2.08,24.53,-,-,33.0
1107,高雄市,1997/09/06,大寮,1.2,0.55,20.1,-,21,-,11.05,1.1,9.94,2.412,0.1,2.31,24.89,-,-,33.0
1108,高雄市,1997/09/06,仁武,-,0.6,17.1,-,25,-,22.31,6.23,16.08,2.518,0.25,2.27,24.39,-,-,32.0
1109,高雄市,1997/09/06,橋頭,8.2,0.65,15.3,-,24,-,27.51,7.68,19.83,2.452,0.24,2.24,23.62,-,-,40.0
1110,高雄市,1997/09/06,美濃,0.3,0.48,17.3,-,22,-,9.08,1.4,7.68,-,-,-,24.52,-,-,22.0
1111,高雄市,1997/09/05,左營,2.0,0.69,11.0,-,17,-,25.25,6.7,18.55,2.079,0.26,1.82,25.83,-,-,19.0
1112,高雄市,1997/09/05,楠梓,16.9,0.61,9.6,-,26,-,41.01,17.17,23.83,3.007,0.65,2.36,25.41,-,-,28.0
1113,高雄市,1997/09/05,前金,5.4,0.89,7.4,-,32,-,32.0,12.84,19.16,-,-,-,25.91,-,-,32.0
1114,高雄市,1997/09/05,前鎮,25.8,-,-,-,31,-,40.39,15.91,24.49,-,-,-,26.3,-,-,43.0
1115,高雄市,1997/09/05,復興,15.4,0.6,-,-,29,-,29.09,10.0,19.09,2.633,0.6,2.03,25.61,-,-,29.0
1116,高雄市,1997/09/05,小港,12.1,0.57,12.1,-,32,-,24.62,8.1,16.52,2.317,0.28,2.04,26.07,-,-,32.0
1117,高雄市,1997/09/05,鳳山,1.9,-,10.3,-,24,12,28.56,8.18,20.38,-,-,-,25.69,-,-,31.0
1118,高雄市,1997/09/05,林園,0.4,0.21,22.0,-,35,9,2.26,0.02,2.24,1.939,0.1,1.84,26.07,-,-,35.0
1119,高雄市,1997/09/05,大寮,0.4,0.41,16.7,-,37,-,6.47,0.68,5.79,2.113,0.05,2.06,26.25,-,-,37.0
1120,高雄市,1997/09/05,仁武,-,0.42,9.0,-,23,-,17.53,3.29,14.23,2.355,0.22,2.14,25.58,-,-,23.0
1121,高雄市,1997/09/05,橋頭,7.7,0.44,12.3,-,20,-,20.15,5.17,14.98,2.352,0.27,2.08,24.0,-,-,22.0
1122,高雄市,1997/09/05,美濃,0.1,0.35,13.5,-,15,-,8.19,1.68,6.51,-,-,-,23.93,-,-,17.0
1123,高雄市,1997/09/04,左營,3.5,0.71,10.3,-,19,-,26.29,9.69,16.6,2.123,0.28,1.85,27.5,-,-,25.0
1124,高雄市,1997/09/04,楠梓,13.0,0.58,11.2,-,35,-,36.92,16.04,20.88,2.605,0.45,2.15,27.9,-,-,35.0
1125,高雄市,1997/09/04,前金,4.4,0.63,8.1,-,28,-,23.41,8.91,14.5,-,-,-,27.28,-,-,28.0
1126,高雄市,1997/09/04,前鎮,20.8,-,-,-,26,-,33.89,14.03,19.86,2.701,0.68,2.02,27.95,-,-,35.0
1127,高雄市,1997/09/04,復興,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1128,高雄市,1997/09/04,小港,13.9,0.62,8.3,-,31,-,26.66,10.82,15.83,2.266,0.17,2.09,27.39,-,-,31.0
1129,高雄市,1997/09/04,鳳山,1.5,-,6.0,-,-,17,39.82,20.94,18.88,-,-,-,27.53,-,-,31.0
1130,高雄市,1997/09/04,林園,0.6,0.26,13.7,-,20,10,4.11,0.67,3.44,1.967,0.07,1.9,27.36,-,-,20.0
1131,高雄市,1997/09/04,大寮,1.2,0.41,9.4,-,33,-,8.06,1.47,6.59,2.236,0.05,2.19,28.1,-,-,33.0
1132,高雄市,1997/09/04,仁武,-,0.43,3.2,-,23,-,19.95,6.91,13.04,2.504,0.26,2.25,27.42,-,-,23.0
1133,高雄市,1997/09/04,橋頭,7.3,0.62,10.9,-,29,-,22.08,9.28,12.8,2.643,0.28,2.36,26.14,-,-,38.0
1134,高雄市,1997/09/04,美濃,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1135,高雄市,1997/09/03,左營,4.9,0.62,14.3,-,28,-,21.62,8.39,13.23,2.128,0.26,1.86,28.92,-,-,49.0
1136,高雄市,1997/09/03,楠梓,4.4,0.41,12.5,-,37,-,22.14,9.1,13.04,2.348,0.13,2.22,28.95,-,-,41.0
1137,高雄市,1997/09/03,前金,5.7,0.62,12.3,-,29,-,20.06,7.88,12.19,-,-,-,28.57,-,-,42.0
1138,高雄市,1997/09/03,前鎮,11.5,-,-,-,28,-,30.17,11.92,18.25,2.502,0.43,2.07,29.24,-,-,28.0
1139,高雄市,1997/09/03,復興,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1140,高雄市,1997/09/03,小港,10.3,0.56,9.7,-,34,-,26.24,10.75,15.48,2.199,0.12,2.08,28.91,-,-,41.0
1141,高雄市,1997/09/03,鳳山,2.7,-,10.3,-,-,19,29.33,11.67,17.66,-,-,-,29.31,-,-,58.0
1142,高雄市,1997/09/03,林園,1.7,0.29,16.6,-,35,21,6.67,1.06,5.6,2.039,0.06,1.98,28.37,-,-,67.0
1143,高雄市,1997/09/03,大寮,5.1,0.47,11.9,-,40,-,11.34,2.05,9.29,2.387,0.09,2.3,29.31,-,-,58.0
1144,高雄市,1997/09/03,仁武,-,0.41,9.6,-,42,-,20.02,7.65,12.37,2.368,0.13,2.24,28.71,-,-,42.0
1145,高雄市,1997/09/03,橋頭,12.6,0.42,10.2,-,55,-,16.46,6.36,10.1,2.206,0.08,2.12,27.39,-,-,53.0
1146,高雄市,1997/09/03,美濃,1.3,0.35,19.2,-,30,-,8.72,1.3,7.42,-,-,-,27.69,-,-,41.0
1147,高雄市,1997/09/02,左營,4.8,0.72,14.1,-,27,-,25.44,11.38,14.07,2.24,0.3,1.94,28.78,-,-,41.0
1148,高雄市,1997/09/02,楠梓,7.5,0.48,13.2,-,42,-,27.72,10.48,17.24,3.529,0.56,2.97,28.57,-,-,42.0
1149,高雄市,1997/09/02,前金,4.9,0.77,9.8,-,44,-,26.09,13.22,12.87,-,-,-,28.39,-,-,44.0
1150,高雄市,1997/09/02,前鎮,9.8,-,-,-,31,-,28.26,11.08,17.18,2.347,0.28,2.07,28.87,-,-,31.0
1151,高雄市,1997/09/02,復興,8.1,0.62,-,-,38,-,23.82,11.05,12.77,2.913,0.62,2.3,28.83,-,-,38.0
1152,高雄市,1997/09/02,小港,8.4,0.52,8.3,-,35,-,25.54,11.99,13.54,2.473,0.18,2.29,28.79,-,-,35.0
1153,高雄市,1997/09/02,鳳山,-,-,9.4,-,35,24,29.46,12.08,17.38,-,-,-,29.35,-,-,35.0
1154,高雄市,1997/09/02,林園,1.6,0.3,13.9,-,35,18,6.66,1.24,5.42,2.248,0.13,2.03,27.93,-,-,35.0
1155,高雄市,1997/09/02,大寮,6.9,0.64,9.5,-,36,-,19.15,3.09,16.06,2.72,0.2,2.52,29.23,-,-,36.0
1156,高雄市,1997/09/02,仁武,4.4,0.5,11.9,-,52,-,26.26,9.25,17.01,2.451,0.18,2.27,28.45,-,-,51.0
1157,高雄市,1997/09/02,橋頭,3.9,0.48,13.5,-,27,-,18.23,7.25,10.98,2.418,0.11,2.31,27.29,-,-,40.0
1158,高雄市,1997/09/02,美濃,3.4,0.35,19.5,-,36,-,9.13,1.3,7.83,-,-,-,28.3,-,-,63.0
1159,高雄市,1997/09/01,左營,6.8,1.2,8.0,-,45,-,-,-,-,2.532,0.6,1.93,27.52,-,-,45.0
1160,高雄市,1997/09/01,楠梓,5.3,0.57,12.3,-,40,-,35.59,17.18,18.41,3.24,0.45,2.79,27.69,-,-,40.0
1161,高雄市,1997/09/01,前金,8.3,1.39,5.8,-,52,-,46.35,25.2,21.15,-,-,-,27.46,-,-,51.0
1162,高雄市,1997/09/01,前鎮,11.4,-,-,-,42,-,50.13,23.59,26.55,2.787,0.44,2.35,27.98,-,-,42.0
1163,高雄市,1997/09/01,復興,12.7,1.47,-,-,48,-,49.55,27.02,22.53,3.373,0.9,2.47,27.4,-,-,48.0
1164,高雄市,1997/09/01,小港,10.2,0.9,6.1,-,41,-,42.83,20.74,22.09,2.761,0.39,2.37,27.39,-,-,41.0
1165,高雄市,1997/09/01,鳳山,1.0,-,7.4,-,43,29,38.06,14.79,23.27,-,-,-,27.66,-,-,43.0
1166,高雄市,1997/09/01,林園,2.5,0.48,10.3,-,76,21,14.48,2.58,11.9,2.34,0.18,2.16,26.71,-,-,63.0
1167,高雄市,1997/09/01,大寮,9.0,0.72,7.0,-,38,-,23.97,6.99,16.98,3.113,0.37,2.74,27.72,-,-,38.0
1168,高雄市,1997/09/01,仁武,1.3,0.69,7.7,-,40,-,31.78,13.47,18.31,2.675,0.25,2.43,27.34,-,-,40.0
1169,高雄市,1997/09/01,橋頭,2.2,0.55,11.8,-,33,-,21.23,7.1,14.13,2.331,0.11,2.22,26.18,-,-,50.0
1170,高雄市,1997/09/01,美濃,1.8,0.41,14.3,-,40,-,9.85,1.95,7.9,-,-,-,27.04,-,-,40.0
1171,基隆市,1997/09/30,基隆,2.7,0.9,24.3,-,49,-,26.7,5.11,21.59,2.643,0.43,2.22,22.8,-,-,49.0
1172,基隆市,1997/09/29,基隆,2.0,0.84,22.3,-,35,-,26.33,2.91,23.42,2.926,0.21,2.71,21.0,-,-,35.0
1173,基隆市,1997/09/28,基隆,1.8,0.65,29.7,-,39,-,23.98,2.84,21.14,2.585,0.27,2.31,19.46,-,-,39.0
1174,基隆市,1997/09/27,基隆,1.4,0.71,33.7,-,72,-,20.57,2.54,18.03,2.335,0.27,2.06,21.48,-,-,59.0
1175,基隆市,1997/09/26,基隆,1.8,0.83,26.3,-,88,-,26.6,3.39,23.21,2.681,0.51,2.17,24.32,-,-,69.0
1176,基隆市,1997/09/25,基隆,8.2,0.8,25.5,-,59,-,37.53,7.21,30.32,2.669,0.39,2.28,25.09,-,-,60.0
1177,基隆市,1997/09/24,基隆,1.3,0.59,35.6,-,68,-,21.35,4.26,17.08,2.475,0.22,2.26,24.45,-,-,59.0
1178,基隆市,1997/09/23,基隆,1.2,0.49,36.9,-,58,-,22.17,3.41,18.76,2.301,0.33,1.97,24.38,-,-,54.0
1179,基隆市,1997/09/22,基隆,0.8,0.65,37.5,-,61,-,17.9,2.03,16.04,2.309,0.16,2.15,24.23,-,-,55.0
1180,基隆市,1997/09/21,基隆,0.8,0.54,40.6,-,73,-,15.18,1.19,13.99,2.328,0.22,2.1,24.21,-,-,62.0
1181,基隆市,1997/09/20,基隆,0.7,0.68,41.4,-,64,-,17.93,1.78,16.15,2.243,0.22,2.03,25.54,-,-,57.0
1182,基隆市,1997/09/19,基隆,1.1,0.67,36.1,-,71,-,19.89,2.16,17.73,2.403,0.34,2.07,25.13,-,-,60.0
1183,基隆市,1997/09/18,基隆,4.2,0.64,23.5,-,65,-,26.68,3.2,23.48,2.64,0.41,2.23,24.12,-,-,57.0
1184,基隆市,1997/09/17,基隆,6.1,0.65,24.1,-,74,-,27.54,3.39,24.15,3.229,0.62,2.61,24.78,-,-,62.0
1185,基隆市,1997/09/16,基隆,6.5,0.53,33.6,-,72,-,22.05,1.95,20.1,2.838,0.36,2.48,26.11,-,-,61.0
1186,基隆市,1997/09/15,基隆,6.8,0.54,30.7,-,62,-,30.38,4.72,25.66,2.797,0.36,2.43,26.53,-,-,56.0
1187,基隆市,1997/09/14,基隆,5.0,0.56,29.0,-,69,-,24.36,3.73,20.63,2.317,0.16,2.16,27.26,-,-,59.0
1188,基隆市,1997/09/13,基隆,4.6,0.95,20.1,-,85,-,30.22,7.29,22.93,2.706,0.24,2.46,26.52,-,-,67.0
1189,基隆市,1997/09/12,基隆,6.0,0.85,15.7,-,59,-,33.48,8.48,25.0,2.421,0.32,2.1,27.49,-,-,54.0
1190,基隆市,1997/09/11,基隆,11.1,0.98,41.2,-,81,-,42.56,15.41,27.15,2.697,0.42,2.28,28.37,-,-,88.0
1191,基隆市,1997/09/10,基隆,16.3,0.98,34.0,-,87,-,41.84,9.64,32.2,2.673,0.47,2.2,28.0,-,-,71.0
1192,基隆市,1997/09/09,基隆,8.0,0.93,14.7,-,49,-,33.23,8.76,24.46,2.709,0.49,2.22,27.6,-,-,49.0
1193,基隆市,1997/09/08,基隆,6.7,0.97,15.4,-,-,-,40.74,14.07,26.67,2.945,0.35,2.6,26.95,-,-,47.0
1194,基隆市,1997/09/07,基隆,5.9,1.19,10.8,-,51,-,47.81,15.79,32.02,2.846,0.35,2.5,25.5,-,-,50.0
1195,基隆市,1997/09/06,基隆,8.6,1.01,23.0,-,72,-,37.58,10.88,26.7,2.676,0.43,2.26,26.98,-,-,61.0
1196,基隆市,1997/09/05,基隆,7.1,0.98,12.1,-,48,-,37.32,10.75,26.57,2.626,0.3,2.33,26.05,-,-,48.0
1197,基隆市,1997/09/04,基隆,5.9,1.12,9.4,-,59,-,45.84,16.15,29.69,2.989,0.43,2.56,26.83,-,-,55.0
1198,基隆市,1997/09/03,基隆,6.5,1.12,20.9,-,92,-,46.37,14.32,32.05,2.964,0.53,2.44,28.11,-,-,73.0
1199,基隆市,1997/09/02,基隆,8.0,1.04,35.8,-,91,-,33.09,6.95,26.14,2.728,0.42,2.31,28.29,-,-,85.0
1200,基隆市,1997/09/01,基隆,7.0,0.97,36.7,-,76,-,33.48,7.38,26.1,2.753,0.35,2.4,28.3,-,-,77.0
1201,新竹市,1997/09/30,新竹,8.9,1.05,17.5,-,33,-,38.7,12.95,25.75,-,-,-,25.57,-,-,64.0
1202,新竹市,1997/09/29,新竹,5.4,1.08,6.6,-,21,-,41.4,11.51,29.89,-,-,-,21.83,-,-,21.0
1203,新竹市,1997/09/28,新竹,4.3,0.83,14.0,-,21,-,35.08,5.23,29.85,-,-,-,19.88,-,-,25.0
1204,新竹市,1997/09/27,新竹,6.0,0.65,22.5,-,38,-,27.5,2.46,25.04,-,-,-,21.98,-,-,38.0
1205,新竹市,1997/09/26,新竹,11.2,0.78,18.2,-,76,-,37.46,8.32,29.14,-,-,-,24.96,-,-,63.0
1206,新竹市,1997/09/25,新竹,12.5,0.92,32.7,-,58,-,43.08,11.27,31.81,-,-,-,26.33,-,-,78.0
1207,新竹市,1997/09/24,新竹,12.2,0.76,24.0,-,40,-,41.55,11.44,30.11,-,-,-,25.64,-,-,49.0
1208,新竹市,1997/09/23,新竹,4.9,0.46,34.4,-,47,-,20.05,1.69,18.36,-,-,-,25.22,-,-,47.0
1209,新竹市,1997/09/22,新竹,4.7,0.53,32.7,-,39,-,22.36,2.13,20.22,1.979,-,-,24.59,-,-,39.0
1210,新竹市,1997/09/21,新竹,3.5,0.47,34.2,-,37,-,17.65,1.18,16.57,1.961,-,-,24.79,-,-,38.0
1211,新竹市,1997/09/20,新竹,4.0,0.63,40.3,-,49,-,20.92,1.57,19.35,1.927,-,-,26.67,-,-,50.0
1212,新竹市,1997/09/19,新竹,5.2,0.51,36.9,-,49,-,19.76,1.48,18.29,1.928,-,-,26.19,-,-,60.0
1213,新竹市,1997/09/18,新竹,4.5,0.54,28.6,-,32,-,19.47,1.73,17.75,1.955,-,-,26.04,-,-,35.0
1214,新竹市,1997/09/17,新竹,6.3,0.59,32.1,-,37,-,22.96,1.79,21.18,2.017,-,-,26.16,-,-,53.0
1215,新竹市,1997/09/16,新竹,6.7,0.57,32.6,-,47,-,19.21,1.33,17.87,2.08,-,-,26.39,-,-,47.0
1216,新竹市,1997/09/15,新竹,7.0,0.67,27.3,-,43,-,24.83,3.45,21.39,1.684,-,-,26.57,-,-,43.0
1217,新竹市,1997/09/14,新竹,4.1,0.62,23.1,-,42,-,18.14,2.4,15.74,1.418,-,-,26.66,-,-,42.0
1218,新竹市,1997/09/13,新竹,10.4,0.77,17.8,-,57,-,34.8,10.73,24.07,1.628,-,-,27.72,-,-,54.0
1219,新竹市,1997/09/12,新竹,7.1,0.66,17.7,-,36,-,33.82,12.85,20.97,-,-,-,28.99,-,-,38.0
1220,新竹市,1997/09/11,新竹,4.9,0.68,20.8,-,27,-,21.2,8.15,13.06,-,-,-,29.33,-,-,51.0
1221,新竹市,1997/09/10,新竹,6.4,0.69,12.6,-,31,-,21.91,7.34,14.57,-,-,-,29.24,-,-,31.0
1222,新竹市,1997/09/09,新竹,8.8,0.69,17.2,-,42,-,30.83,9.95,20.88,-,-,-,29.15,-,-,42.0
1223,新竹市,1997/09/08,新竹,5.7,0.92,19.1,-,29,-,37.36,16.52,20.84,-,-,-,28.89,-,-,55.0
1224,新竹市,1997/09/07,新竹,3.7,0.88,19.0,-,26,-,30.34,12.86,17.49,-,-,-,28.22,-,-,54.0
1225,新竹市,1997/09/06,新竹,4.0,0.91,-,-,30,-,22.33,4.18,18.15,-,-,-,29.49,-,-,35.0
1226,新竹市,1997/09/05,新竹,0.9,0.95,-,-,21,-,38.99,20.75,18.24,-,-,-,28.16,-,-,21.0
1227,新竹市,1997/09/04,新竹,0.7,0.87,-,-,31,-,42.41,22.47,19.94,-,-,-,28.9,-,-,31.0
1228,新竹市,1997/09/03,新竹,6.6,0.62,-,-,20,-,21.29,8.24,13.05,-,-,1.21,30.72,-,-,20.0
1229,新竹市,1997/09/02,新竹,5.7,0.79,11.2,-,30,-,29.16,13.24,15.93,-,-,1.09,30.31,-,-,30.0
1230,新竹市,1997/09/01,新竹,6.0,0.85,11.5,-,23,-,26.85,11.09,15.76,-,-,-,29.82,-,-,23.0
1231,嘉義市,1997/09/30,嘉義,6.6,1.01,30.8,-,-,-,40.19,11.41,28.78,2.88,0.43,2.45,26.62,-,-,68.0
1232,嘉義市,1997/09/29,嘉義,3.9,0.89,12.2,-,-,-,40.85,11.73,29.12,2.696,0.31,2.39,23.75,-,-,34.0
1233,嘉義市,1997/09/28,嘉義,3.5,0.84,10.1,-,-,-,41.65,11.22,30.44,2.709,0.34,2.37,21.62,-,-,20.0
