序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
548,新北市,2014/03/01,板橋,8.2,0.88,-,15.0,90,63,47.31,16.01,31.3,1.51,21.02,73.48
549,新北市,2014/03/01,三重,7.2,1.9,-,-,108,64,139.27,87.67,51.59,-,20.23,76.84
550,新北市,2014/03/01,菜寮,6.9,0.88,-,16.0,88,65,50.2,14.86,35.34,1.34,19.85,76.87
551,新北市,2014/03/01,永和,5.7,1.21,-,14.3,58,44,57.45,24.91,32.54,1.28,21.05,79.67
552,新北市,2014/03/01,新莊,7.6,0.94,-,16.5,83,58,56.06,21.56,34.5,1.88,19.84,77.36
553,新北市,2014/03/01,新店,3.1,0.51,-,22.0,44,29,22.42,3.9,18.52,1.41,21.72,73.38
554,新北市,2014/03/01,淡水,7.4,0.55,-,17.3,88,54,39.12,11.22,27.9,-,-,-
555,新北市,2014/03/01,汐止,5.6,0.7,-,14.3,57,42,42.25,14.35,27.9,1.35,19.96,83.37
556,新北市,2014/03/01,土城,6.5,0.87,-,15.5,85,59,50.42,18.4,32.02,1.09,20.12,76.54
557,新北市,2014/03/01,林口,5.4,0.63,-,19.3,67,52,38.19,14.54,23.65,1.03,18.55,82.72
558,新北市,2014/03/01,萬里,2.7,0.36,-,27.2,43,30,13.95,3.54,10.41,2.32,18.06,86.27
559,臺中市,2014/03/31,西屯,2.7,0.51,-,36.5,82,51,22.22,2.02,20.17,2.57,22.65,83.4
560,臺中市,2014/03/31,忠明,2.9,0.61,-,38.4,71,43,23.64,2.81,20.83,1.76,22.63,77.89
561,臺中市,2014/03/31,豐原,2.6,0.44,-,35.5,56,34,12.56,1.37,11.19,2.26,21.75,78.87
562,臺中市,2014/03/31,沙鹿,2.3,0.47,-,49.7,76,55,16.44,1.77,14.67,3.15,22.45,82.71
563,臺中市,2014/03/31,大里,2.7,0.63,428.77,35.0,77,47,23.83,3.03,20.8,1.86,22.75,75.97
564,臺中市,2014/03/30,西屯,3.8,0.37,-,34.9,64,40,16.48,1.25,15.2,2.06,26.43,68.29
565,臺中市,2014/03/30,忠明,3.4,0.51,-,34.8,60,40,20.07,2.1,17.98,1.59,26.76,64.17
566,臺中市,2014/03/30,豐原,3.2,0.38,-,23.2,41,27,11.07,2.11,8.96,1.76,24.83,70.36
567,臺中市,2014/03/30,沙鹿,3.2,0.5,-,44.2,80,62,15.03,0.96,14.06,2.59,25.55,70.49
568,臺中市,2014/03/30,大里,2.6,0.5,429.87,32.8,65,35,-,-,-,1.6,28.13,65.41
569,臺中市,2014/03/29,西屯,3.1,0.29,-,15.8,82,34,18.4,3.35,15.04,2.86,27.45,74.88
570,臺中市,2014/03/29,忠明,2.9,0.44,-,18.5,68,35,18.12,3.15,14.98,2.06,27.63,69.84
571,臺中市,2014/03/29,豐原,4.6,0.59,-,15.2,70,33,11.18,1.72,9.47,3.59,26.2,72.67
572,臺中市,2014/03/29,沙鹿,4.7,0.3,-,18.8,65,38,16.0,2.55,13.46,3.32,27.08,76.7
573,臺中市,2014/03/29,大里,2.0,0.39,425.25,18.3,64,32,16.21,3.23,12.98,2.12,29.11,69.78
574,臺中市,2014/03/28,西屯,4.7,0.49,-,26.5,74,45,25.15,4.67,20.47,1.67,26.04,76.87
575,臺中市,2014/03/28,忠明,4.4,0.59,-,27.7,72,41,24.71,2.99,21.72,1.46,26.13,73.07
576,臺中市,2014/03/28,豐原,4.1,0.51,-,18.2,68,40,16.78,1.97,14.8,1.89,25.02,74.48
577,臺中市,2014/03/28,沙鹿,6.2,0.55,-,33.8,92,66,23.74,2.56,21.18,1.94,25.54,79.56
578,臺中市,2014/03/28,大里,4.3,0.56,435.49,29.9,67,41,-,-,-,1.71,26.84,72.22
579,臺中市,2014/03/27,西屯,3.2,0.51,-,22.9,82,46,31.47,9.13,22.35,1.85,25.6,75.15
580,臺中市,2014/03/27,忠明,4.0,0.69,-,22.4,76,41,35.99,10.68,25.31,1.31,25.81,70.13
581,臺中市,2014/03/27,豐原,2.6,0.4,-,18.7,50,29,15.44,3.76,11.68,1.82,24.09,72.28
582,臺中市,2014/03/27,沙鹿,2.6,0.5,-,31.3,86,58,25.24,7.23,18.01,2.62,24.49,81.06
583,臺中市,2014/03/27,大里,3.8,0.61,443.02,26.4,77,42,-,-,-,1.45,27.19,68.13
584,臺中市,2014/03/26,西屯,5.7,0.65,-,17.6,69,37,46.17,17.09,29.08,1.62,25.22,67.21
585,臺中市,2014/03/26,忠明,5.5,0.81,-,20.7,66,35,40.03,11.91,28.12,1.28,25.58,62.48
586,臺中市,2014/03/26,豐原,3.2,0.41,-,26.4,53,32,13.32,1.56,11.76,2.15,23.38,68.93
587,臺中市,2014/03/26,沙鹿,5.3,0.64,-,25.4,67,48,35.0,7.93,27.08,1.59,24.84,66.62
588,臺中市,2014/03/26,大里,5.6,0.64,450.09,22.3,65,35,-,-,-,1.59,26.01,64.5
589,臺中市,2014/03/25,西屯,8.6,0.7,-,22.3,92,51,42.13,8.44,33.69,1.32,22.76,66.1
590,臺中市,2014/03/25,忠明,7.3,0.89,-,22.8,86,51,44.12,9.0,35.12,1.1,23.06,61.35
591,臺中市,2014/03/25,豐原,2.8,0.49,-,26.2,67,47,14.98,2.02,12.96,1.91,21.07,67.38
592,臺中市,2014/03/25,沙鹿,6.8,0.64,-,30.9,92,67,33.69,4.45,29.23,1.52,22.46,64.75
593,臺中市,2014/03/25,大里,6.2,0.74,447.74,28.6,89,50,-,-,-,1.36,22.74,62.82
594,臺中市,2014/03/24,西屯,5.1,0.55,-,28.9,87,43,27.99,4.96,23.03,1.62,21.09,72.69
595,臺中市,2014/03/24,忠明,4.0,0.69,-,24.8,84,45,33.5,6.24,27.26,1.26,21.15,68.12
596,臺中市,2014/03/24,豐原,3.3,0.53,-,27.1,75,49,16.97,2.21,14.76,1.79,19.01,73.21
597,臺中市,2014/03/24,沙鹿,6.1,0.6,-,28.7,89,57,32.46,5.49,26.97,1.6,20.35,74.47
598,臺中市,2014/03/24,大里,4.9,0.6,444.53,29.7,88,46,-,-,-,1.51,20.18,68.6
599,臺中市,2014/03/23,西屯,3.5,0.41,-,30.8,64,32,22.31,3.67,18.64,1.76,20.16,68.08
600,臺中市,2014/03/23,忠明,3.1,0.53,-,30.0,66,35,28.79,4.44,24.35,1.25,20.29,63.07
601,臺中市,2014/03/23,豐原,3.0,0.51,-,25.8,74,38,16.71,3.1,13.61,1.76,18.51,69.74
602,臺中市,2014/03/23,沙鹿,2.8,0.36,-,33.3,55,33,19.5,2.23,17.27,2.3,19.13,69.46
603,臺中市,2014/03/23,大里,-,0.56,435.53,30.3,-,-,-,-,-,1.38,19.56,63.58
604,臺中市,2014/03/22,西屯,2.8,0.33,-,29.6,54,28,18.19,2.06,16.12,2.46,17.96,69.63
605,臺中市,2014/03/22,忠明,3.0,0.47,-,25.3,56,28,26.36,3.47,22.9,1.42,17.94,65.22
606,臺中市,2014/03/22,豐原,1.9,0.42,-,17.3,28,19,12.87,2.2,10.66,1.21,16.32,76.51
607,臺中市,2014/03/22,沙鹿,2.3,0.3,-,34.7,52,32,16.51,1.98,14.54,3.38,16.39,67.71
608,臺中市,2014/03/22,大里,3.7,0.54,428.83,24.0,67,32,29.26,6.02,23.24,1.51,17.04,63.86
609,臺中市,2014/03/21,西屯,-,0.29,-,43.3,65,26,9.34,0.93,8.39,5.11,15.65,60.17
610,臺中市,2014/03/21,忠明,2.4,0.38,-,39.2,57,27,16.69,1.45,15.23,2.75,15.43,58.26
611,臺中市,2014/03/21,豐原,1.9,0.35,-,22.2,44,21,9.23,2.42,6.81,2.74,13.55,64.92
612,臺中市,2014/03/21,沙鹿,1.5,0.22,-,51.0,60,31,9.97,1.45,8.52,6.65,14.65,57.74
613,臺中市,2014/03/21,大里,-,0.43,418.65,36.4,54,26,19.19,3.13,16.06,2.24,13.83,58.65
614,臺中市,2014/03/20,西屯,2.2,0.38,-,29.0,83,39,19.84,4.12,15.72,4.25,21.16,76.19
615,臺中市,2014/03/20,忠明,2.6,0.5,-,29.5,82,41,19.07,2.99,16.07,2.38,21.26,71.44
616,臺中市,2014/03/20,豐原,2.5,0.44,-,22.4,62,36,12.25,1.61,10.65,3.15,19.8,72.2
617,臺中市,2014/03/20,沙鹿,3.2,0.39,-,32.8,84,54,17.95,2.68,15.27,5.52,20.23,77.06
618,臺中市,2014/03/20,大里,3.1,0.52,422.43,29.5,83,43,17.57,3.58,14.0,2.41,21.71,68.88
619,臺中市,2014/03/19,西屯,5.4,0.84,-,33.2,113,61,44.92,16.65,28.27,1.56,25.42,73.25
620,臺中市,2014/03/19,忠明,4.1,0.88,-,37.2,109,62,35.21,9.32,25.9,1.35,25.51,68.1
621,臺中市,2014/03/19,豐原,3.6,0.66,-,33.7,96,58,17.84,1.96,15.87,2.19,24.27,68.75
622,臺中市,2014/03/19,沙鹿,7.9,0.73,-,37.0,112,81,36.29,8.25,28.04,1.61,24.67,76.52
623,臺中市,2014/03/19,大里,5.4,0.73,435.16,38.5,120,69,24.41,4.39,20.02,1.54,26.2,68.41
624,臺中市,2014/03/18,西屯,9.7,1.22,-,15.8,111,58,75.86,36.13,39.73,1.3,23.16,75.11
625,臺中市,2014/03/18,忠明,7.2,1.52,-,17.6,111,69,88.06,45.42,42.64,1.1,23.34,69.55
626,臺中市,2014/03/18,豐原,3.8,0.55,-,36.8,62,35,15.67,2.65,13.02,1.95,21.91,70.04
627,臺中市,2014/03/18,沙鹿,6.2,0.66,-,35.3,97,77,30.97,5.0,25.95,1.4,23.06,72.95
628,臺中市,2014/03/18,大里,6.1,0.84,439.84,19.9,104,59,38.5,9.82,28.68,1.34,23.17,69.9
629,臺中市,2014/03/17,西屯,6.0,0.99,-,23.6,107,59,55.4,19.31,36.09,1.16,21.69,68.47
630,臺中市,2014/03/17,忠明,5.8,1.28,-,25.3,105,65,65.53,25.8,39.73,0.88,21.89,63.66
631,臺中市,2014/03/17,豐原,4.1,0.64,-,42.8,77,43,22.03,3.11,18.92,2.17,20.27,67.36
632,臺中市,2014/03/17,沙鹿,7.4,0.98,-,28.8,99,80,44.09,8.0,36.08,1.25,21.15,67.78
633,臺中市,2014/03/17,大里,6.6,0.96,441.51,30.1,119,70,36.94,6.26,30.67,1.06,21.26,65.02
634,臺中市,2014/03/16,西屯,4.2,0.57,-,28.7,104,56,30.97,5.06,25.91,1.4,19.08,65.44
635,臺中市,2014/03/16,忠明,4.3,0.82,-,22.6,110,65,40.89,6.93,33.96,1.08,19.11,61.64
636,臺中市,2014/03/16,豐原,4.7,0.67,-,23.9,93,55,28.36,4.36,24.0,1.54,17.56,69.59
637,臺中市,2014/03/16,沙鹿,4.0,0.51,-,42.5,104,77,20.36,1.99,18.36,1.8,17.51,76.42
638,臺中市,2014/03/16,大里,5.6,0.78,433.28,22.4,138,74,39.2,6.24,32.96,1.36,17.44,66.07
639,臺中市,2014/03/15,西屯,4.7,0.6,-,29.8,106,51,39.42,8.41,31.01,1.65,18.62,62.4
640,臺中市,2014/03/15,忠明,5.8,0.82,-,26.3,100,60,45.38,7.93,37.45,1.17,18.66,57.52
641,臺中市,2014/03/15,豐原,4.8,0.79,-,40.1,105,57,21.89,2.15,19.73,2.01,17.56,65.3
642,臺中市,2014/03/15,沙鹿,5.7,0.55,-,42.6,103,70,25.32,2.87,22.42,1.75,16.42,68.78
643,臺中市,2014/03/15,大里,5.6,0.67,431.36,27.3,121,55,35.6,4.59,31.01,1.51,16.01,61.25
644,臺中市,2014/03/14,西屯,-,-,-,44.7,84,-,12.26,1.13,11.12,4.04,15.59,59.67
645,臺中市,2014/03/14,忠明,3.4,0.55,-,42.9,84,53,21.68,1.99,19.69,2.18,16.76,53.49
646,臺中市,2014/03/14,豐原,3.0,0.47,-,47.5,68,36,10.21,1.26,8.95,2.05,15.85,56.95
647,臺中市,2014/03/14,沙鹿,4.1,0.41,-,53.3,92,62,13.53,1.49,12.04,5.65,15.11,57.28
648,臺中市,2014/03/14,大里,4.1,0.62,430.7,38.7,98,50,26.19,4.05,22.13,2.35,15.84,52.34
649,臺中市,2014/03/13,西屯,2.1,0.63,-,20.5,56,32,27.95,7.29,20.66,3.22,18.87,82.35
650,臺中市,2014/03/13,忠明,3.1,0.79,-,16.0,54,34,33.78,8.84,24.94,1.64,18.56,79.93
651,臺中市,2014/03/13,豐原,2.2,0.48,-,28.3,21,8,12.7,2.48,10.22,1.9,-,81.67
652,臺中市,2014/03/13,沙鹿,2.2,0.5,-,30.1,47,42,18.6,2.5,16.09,3.88,19.12,80.63
653,臺中市,2014/03/13,大里,2.6,0.88,447.58,13.8,62,31,31.42,6.21,25.21,1.85,17.85,75.44
654,臺中市,2014/03/12,西屯,5.2,0.75,-,17.2,125,70,44.59,10.46,34.13,1.81,19.48,84.1
655,臺中市,2014/03/12,忠明,4.0,0.99,-,13.7,129,75,48.11,11.02,37.09,1.15,19.07,81.19
656,臺中市,2014/03/12,豐原,5.1,0.71,-,19.3,107,58,29.91,6.37,23.54,1.83,18.76,86.24
657,臺中市,2014/03/12,沙鹿,5.2,0.62,-,26.5,120,87,32.78,8.42,24.36,2.06,19.14,86.23
658,臺中市,2014/03/12,大里,5.1,0.99,458.23,16.1,150,-,43.75,8.48,35.26,1.34,18.03,77.83
659,臺中市,2014/03/11,西屯,3.4,0.64,-,17.5,124,73,39.28,9.55,29.73,1.65,18.04,82.58
660,臺中市,2014/03/11,忠明,4.4,0.84,-,15.4,135,76,47.25,12.49,34.76,1.18,17.87,77.51
661,臺中市,2014/03/11,豐原,3.5,0.59,-,23.1,95,55,25.59,4.39,21.19,1.48,17.25,83.51
662,臺中市,2014/03/11,沙鹿,3.3,0.51,-,23.6,113,79,23.59,3.03,20.56,2.15,17.13,85.17
663,臺中市,2014/03/11,大里,6.1,0.84,442.97,14.8,152,93,41.53,7.76,33.78,1.25,16.3,75.83
664,臺中市,2014/03/10,西屯,4.5,0.49,-,24.5,83,46,32.64,8.27,24.37,1.77,17.4,73.18
665,臺中市,2014/03/10,忠明,5.7,0.68,-,21.3,84,47,36.35,8.07,28.28,1.16,17.19,69.59
666,臺中市,2014/03/10,豐原,3.9,0.63,-,19.8,72,43,27.34,4.92,22.42,1.58,16.18,79.92
667,臺中市,2014/03/10,沙鹿,5.5,0.61,-,28.4,90,62,31.23,5.06,26.17,1.74,16.1,73.54
668,臺中市,2014/03/10,大里,4.7,0.6,430.34,21.2,89,43,27.44,4.71,22.73,1.42,15.32,69.81
669,臺中市,2014/03/09,西屯,1.3,0.27,-,38.8,28,17,7.67,1.56,6.11,5.26,14.74,77.41
670,臺中市,2014/03/09,忠明,1.5,0.34,-,34.6,25,15,15.31,2.28,13.04,2.6,14.64,72.99
671,臺中市,2014/03/09,豐原,1.4,0.29,-,36.9,12,9,7.05,1.05,5.99,2.41,13.45,79.48
672,臺中市,2014/03/09,沙鹿,1.5,0.27,-,42.9,32,24,9.23,1.07,8.16,6.42,13.69,77.42
673,臺中市,2014/03/09,大里,2.2,0.38,417.94,30.9,26,14,15.74,1.93,13.8,2.62,12.69,70.06
674,臺中市,2014/03/08,西屯,-,0.35,-,28.6,38,25,17.87,2.39,15.48,3.13,15.7,86.71
675,臺中市,2014/03/08,忠明,1.8,0.5,-,22.3,38,24,24.38,3.32,21.06,1.68,15.35,82.07
676,臺中市,2014/03/08,豐原,2.1,0.44,-,22.9,32,18,16.71,2.56,14.15,2.06,14.92,87.2
677,臺中市,2014/03/08,沙鹿,1.7,0.34,-,39.3,37,31,13.92,1.02,12.9,4.37,15.13,88.2
678,臺中市,2014/03/08,大里,1.8,0.59,428.43,16.1,52,28,31.29,5.09,26.19,1.73,13.54,78.21
679,臺中市,2014/03/07,西屯,2.2,0.24,-,26.7,32,17,17.42,1.98,15.43,3.58,16.36,80.46
680,臺中市,2014/03/07,忠明,2.4,0.4,-,22.4,31,17,25.45,4.2,21.24,1.89,16.14,75.47
681,臺中市,2014/03/07,豐原,1.9,0.33,-,23.7,20,14,16.18,2.32,13.86,1.77,15.13,82.36
682,臺中市,2014/03/07,沙鹿,2.1,0.25,-,33.0,33,22,14.84,1.67,13.17,4.74,15.47,81.75
683,臺中市,2014/03/07,大里,3.2,0.51,418.58,20.0,39,16,30.26,6.9,23.36,1.86,14.81,72.18
684,臺中市,2014/03/06,西屯,1.9,0.33,-,28.6,36,27,17.08,2.3,14.78,3.49,15.64,78.33
685,臺中市,2014/03/06,忠明,2.5,0.5,-,24.3,40,24,26.32,4.93,21.4,1.87,15.55,73.17
686,臺中市,2014/03/06,豐原,1.6,0.39,-,22.4,25,14,16.79,3.01,13.78,1.94,14.58,79.3
687,臺中市,2014/03/06,沙鹿,1.8,0.31,-,35.4,38,30,16.25,2.12,14.14,4.65,14.6,79.29
688,臺中市,2014/03/06,大里,2.9,0.57,423.15,19.2,52,25,30.07,5.34,24.72,2.02,14.15,65.52
689,臺中市,2014/03/05,西屯,1.6,0.28,-,35.0,28,19,10.77,1.31,9.45,4.8,17.24,73.24
690,臺中市,2014/03/05,忠明,2.2,0.41,-,30.1,28,17,18.44,3.09,15.35,2.55,17.26,69.76
691,臺中市,2014/03/05,豐原,1.0,0.32,-,32.5,17,10,9.25,1.78,7.47,2.76,16.48,74.55
692,臺中市,2014/03/05,沙鹿,1.3,0.29,-,39.3,34,25,11.7,1.6,10.1,6.14,16.34,73.07
693,臺中市,2014/03/05,大里,2.1,0.47,418.29,26.3,31,18,22.81,5.24,17.56,2.2,-,59.49
694,臺中市,2014/03/04,西屯,2.8,0.44,-,21.9,72,40,27.39,2.75,24.63,2.19,18.22,79.78
695,臺中市,2014/03/04,忠明,2.9,0.56,-,19.7,74,41,32.65,4.92,27.72,1.41,18.23,74.5
696,臺中市,2014/03/04,豐原,3.5,0.56,-,15.6,72,37,30.69,4.65,26.03,1.5,17.68,79.84
697,臺中市,2014/03/04,沙鹿,2.1,0.35,-,30.2,70,48,19.4,2.17,17.24,3.14,16.75,83.67
698,臺中市,2014/03/04,大里,4.0,0.68,427.44,17.6,93,42,34.41,5.35,29.05,1.56,-,61.76
699,臺中市,2014/03/03,西屯,2.3,0.32,-,33.0,42,21,15.85,1.42,14.41,3.65,16.71,76.87
700,臺中市,2014/03/03,忠明,2.4,0.43,-,30.0,35,22,21.26,2.62,18.64,2.06,16.64,72.02
701,臺中市,2014/03/03,豐原,1.7,0.38,-,32.0,26,14,12.23,2.18,10.05,2.08,15.82,77.56
702,臺中市,2014/03/03,沙鹿,2.1,0.33,-,38.0,44,29,16.37,1.84,14.53,4.9,15.77,76.72
703,臺中市,2014/03/03,大里,2.2,0.55,418.32,25.9,46,24,27.16,5.97,21.18,2.09,-,65.35
704,臺中市,2014/03/02,西屯,1.7,0.31,-,31.0,44,25,11.69,1.84,9.85,4.21,17.63,78.9
705,臺中市,2014/03/02,忠明,2.1,0.42,-,28.1,41,24,15.87,2.22,13.65,2.45,17.72,73.66
706,臺中市,2014/03/02,豐原,1.6,0.35,-,27.0,31,16,10.44,1.75,8.7,2.53,16.97,80.27
707,臺中市,2014/03/02,沙鹿,1.6,0.3,-,35.3,46,34,11.91,1.61,10.3,5.87,16.52,78.94
708,臺中市,2014/03/02,大里,2.4,0.44,419.25,23.6,47,32,20.05,4.51,15.54,2.14,-,72.26
709,臺中市,2014/03/01,西屯,5.1,0.49,-,27.4,84,47,29.12,7.91,21.2,1.54,22.27,72.92
710,臺中市,2014/03/01,忠明,4.1,0.64,-,27.1,86,43,30.27,7.67,22.6,1.31,22.29,68.55
711,臺中市,2014/03/01,豐原,4.2,0.68,-,31.3,55,27,16.64,2.88,13.76,1.97,21.24,69.76
712,臺中市,2014/03/01,沙鹿,4.6,0.55,-,30.5,93,63,23.13,4.32,18.81,1.68,21.63,77.67
713,臺中市,2014/03/01,大里,4.0,0.54,428.75,26.2,92,50,24.71,5.78,18.93,1.47,-,69.75
714,臺南市,2014/03/31,新營,1.8,0.5,-,38.0,71,38,12.98,2.17,10.8,2.09,29.01,83.9
715,臺南市,2014/03/31,善化,3.3,0.38,431.43,39.6,59,29,16.1,0.96,15.12,2.84,22.43,80.78
716,臺南市,2014/03/31,安南,3.2,0.52,-,39.0,73,33,20.14,2.4,17.72,2.81,23.72,79.89
717,臺南市,2014/03/31,臺南,3.4,0.51,-,41.3,51,30,17.46,1.55,15.91,2.42,25.61,81.31
718,臺南市,2014/03/30,新營,2.4,0.38,-,32.5,72,37,12.27,2.79,9.49,1.66,26.12,75.07
719,臺南市,2014/03/30,善化,2.5,0.3,433.66,26.7,48,24,13.84,2.88,10.96,1.85,24.93,75.78
720,臺南市,2014/03/30,安南,0.9,0.29,-,30.0,45,22,13.35,4.3,9.04,1.69,26.51,72.32
721,臺南市,2014/03/30,臺南,1.6,0.28,-,32.8,34,20,9.53,1.29,8.24,1.79,26.93,72.83
722,臺南市,2014/03/29,新營,3.1,0.31,-,17.0,60,24,10.4,2.09,8.31,2.19,27.21,77.07
723,臺南市,2014/03/29,善化,4.8,0.23,421.9,15.5,47,19,13.67,2.1,11.56,3.33,25.9,77.05
724,臺南市,2014/03/29,安南,4.4,0.36,-,13.3,60,19,19.33,4.64,14.69,2.81,27.37,76.39
725,臺南市,2014/03/29,臺南,4.7,0.35,-,13.4,50,21,17.36,3.84,13.52,2.38,27.92,79.55
726,臺南市,2014/03/28,新營,2.6,0.48,-,26.8,94,46,17.4,5.12,12.27,1.67,25.76,81.74
727,臺南市,2014/03/28,善化,5.1,0.37,434.39,26.2,77,33,17.51,4.02,13.49,2.49,25.38,76.61
728,臺南市,2014/03/28,安南,6.6,0.5,-,25.5,89,43,20.67,4.3,16.37,2.21,26.62,76.35
729,臺南市,2014/03/28,臺南,4.3,0.48,-,26.7,75,43,17.75,2.4,15.34,2.17,27.34,77.53
730,臺南市,2014/03/27,新營,3.2,0.39,-,20.2,64,32,15.4,2.54,12.86,1.61,24.64,81.86
731,臺南市,2014/03/27,善化,4.6,0.32,443.75,17.7,55,25,16.19,1.87,14.31,2.11,24.11,78.91
732,臺南市,2014/03/27,安南,2.7,0.43,-,19.1,71,33,23.52,4.59,18.93,2.0,25.78,76.2
733,臺南市,2014/03/27,臺南,4.9,0.6,-,19.8,54,29,24.97,2.31,22.66,1.66,27.1,73.29
734,臺南市,2014/03/26,新營,4.7,0.45,-,34.2,94,50,19.63,3.53,16.1,1.58,26.0,67.49
735,臺南市,2014/03/26,善化,7.9,0.38,445.23,40.6,88,44,15.32,1.17,14.14,1.71,24.61,70.85
736,臺南市,2014/03/26,安南,5.1,0.46,-,35.2,93,45,21.02,3.72,17.3,1.74,26.2,67.55
737,臺南市,2014/03/26,臺南,6.2,0.54,-,33.8,79,44,21.54,1.88,19.66,1.63,26.73,67.21
738,臺南市,2014/03/25,新營,3.2,0.43,-,42.8,98,52,15.44,1.63,13.81,1.65,23.32,67.1
739,臺南市,2014/03/25,善化,3.6,0.42,442.55,40.8,93,49,15.77,0.87,14.89,1.86,21.81,70.34
740,臺南市,2014/03/25,安南,3.5,0.49,-,42.1,99,49,20.97,2.95,18.02,1.77,23.38,66.62
741,臺南市,2014/03/25,臺南,4.1,0.68,-,43.6,95,52,25.25,1.49,23.76,1.62,24.14,63.99
742,臺南市,2014/03/24,新營,3.7,0.34,-,41.7,88,40,14.12,1.58,12.54,1.82,21.39,75.97
743,臺南市,2014/03/24,善化,3.6,0.32,439.61,41.1,83,34,14.0,0.78,13.18,2.3,20.42,75.07
744,臺南市,2014/03/24,安南,3.5,0.33,-,44.6,85,32,13.63,1.53,12.1,2.13,21.58,73.06
745,臺南市,2014/03/24,臺南,3.7,0.45,-,45.6,76,35,16.67,1.51,15.17,2.02,22.02,72.76
746,臺南市,2014/03/23,新營,4.1,0.44,-,37.7,96,44,16.16,1.97,14.19,1.76,20.03,74.24
747,臺南市,2014/03/23,善化,3.6,0.41,453.03,38.3,93,42,16.85,1.04,15.81,1.83,18.89,73.97
748,臺南市,2014/03/23,安南,4.0,0.38,-,40.3,91,38,14.63,2.24,12.38,1.87,20.35,70.7
749,臺南市,2014/03/23,臺南,3.8,0.52,-,40.8,83,43,20.91,2.04,18.87,1.87,21.02,70.43
750,臺南市,2014/03/22,新營,4.3,0.43,-,36.4,97,44,20.53,2.74,17.78,1.69,18.97,67.49
751,臺南市,2014/03/22,善化,4.4,0.42,446.54,40.5,96,41,19.51,1.69,17.82,1.59,18.31,67.49
752,臺南市,2014/03/22,安南,1.6,0.39,-,40.5,91,37,19.94,2.9,17.04,1.66,19.36,63.96
753,臺南市,2014/03/22,臺南,3.3,0.54,-,39.3,92,43,23.42,2.39,21.03,1.58,19.9,63.6
754,臺南市,2014/03/21,新營,2.3,0.43,-,32.8,88,40,17.32,1.77,15.54,2.6,15.27,71.46
755,臺南市,2014/03/21,善化,4.1,0.41,424.79,30.8,89,41,16.54,0.76,15.74,3.5,14.45,72.02
756,臺南市,2014/03/21,安南,2.9,0.43,-,31.1,103,43,21.8,3.26,18.55,3.15,15.76,67.22
757,臺南市,2014/03/21,臺南,3.3,0.56,-,27.4,98,48,25.28,1.94,23.34,2.54,16.2,67.82
758,臺南市,2014/03/20,新營,2.9,0.41,-,30.6,96,36,12.79,1.6,11.17,2.6,21.93,80.75
759,臺南市,2014/03/20,善化,4.8,0.38,431.1,30.1,89,31,15.2,1.5,13.67,3.36,21.47,76.7
760,臺南市,2014/03/20,安南,6.0,0.42,-,29.3,108,35,20.49,4.21,16.28,2.98,22.78,75.74
761,臺南市,2014/03/20,臺南,4.0,0.52,-,32.4,85,38,18.64,1.61,17.03,2.44,23.55,76.5
762,臺南市,2014/03/19,新營,3.7,0.53,-,33.8,107,56,18.13,2.69,15.44,1.66,25.18,79.99
763,臺南市,2014/03/19,善化,5.0,0.46,432.23,32.3,104,51,19.6,1.88,17.72,2.08,23.68,76.71
764,臺南市,2014/03/19,安南,2.9,0.58,-,29.3,113,57,25.77,4.57,21.21,2.02,25.0,75.95
765,臺南市,2014/03/19,臺南,4.7,0.66,-,31.2,100,54,24.16,1.73,22.43,1.87,25.3,77.65
766,臺南市,2014/03/18,新營,5.4,0.56,-,41.8,125,74,16.74,2.18,14.57,1.5,23.48,78.39
767,臺南市,2014/03/18,善化,6.5,0.51,444.4,41.7,106,58,16.46,1.43,15.0,1.6,22.19,74.47
768,臺南市,2014/03/18,安南,2.4,0.62,-,41.6,129,75,22.82,4.67,18.16,1.55,23.86,71.16
769,臺南市,2014/03/18,臺南,5.3,1.01,-,42.6,115,72,28.87,1.75,27.12,1.32,24.51,69.62
770,臺南市,2014/03/17,新營,3.3,0.56,-,47.5,116,72,16.17,1.8,14.37,1.48,22.38,69.23
771,臺南市,2014/03/17,善化,4.5,0.51,440.96,46.2,100,59,15.55,0.79,14.72,1.5,20.93,70.02
772,臺南市,2014/03/17,安南,4.3,0.6,-,45.6,124,72,25.7,6.23,19.47,1.45,22.67,64.37
773,臺南市,2014/03/17,臺南,4.2,0.76,-,52.6,97,61,22.43,1.83,20.6,1.38,23.36,60.47
774,臺南市,2014/03/16,新營,5.7,0.53,-,38.0,129,74,19.37,1.88,17.49,1.58,20.02,66.54
775,臺南市,2014/03/16,善化,4.9,0.49,441.36,43.0,110,64,16.73,0.6,16.08,1.66,18.95,67.21
776,臺南市,2014/03/16,安南,3.7,0.49,-,43.3,114,65,19.06,1.21,17.85,1.49,20.39,61.51
