序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
520,苗栗縣,2017/01/10,苗栗,4.4,0.6,-,25.8,65,29,23.7,3.4,20.3,-,-,-,2,1.2,17.69,-,-,71.19,-
521,苗栗縣,2017/01/10,頭份,3.1,0.54,-,31.8,61,35,25.63,2.81,22.82,2.114,0.158,1.956,2.06,1.54,18.83,-,-,67.12,-
522,苗栗縣,2017/01/10,三義,1.9,0.41,-,36.2,46,27,9.82,1.77,8.05,-,-,-,3.66,3.11,15.26,0,0,83.97,0
523,苗栗縣,2017/01/09,苗栗,4,0.59,-,34.3,53,21,15.63,2.07,13.56,-,-,-,3.52,2.63,18.35,-,-,69.96,-
524,苗栗縣,2017/01/09,頭份,3.2,0.55,-,33.7,49,24,19.21,1.71,17.49,2.047,0.12,1.927,3.46,3.04,18.75,-,-,69.85,-
525,苗栗縣,2017/01/09,三義,1.6,0.48,-,33.7,36,20,9.4,1.67,7.72,-,-,-,4.9,4.22,15.79,0,0,86.5,0
526,苗栗縣,2017/01/08,苗栗,3.4,0.52,-,17.1,48,18,21.3,4.12,17.18,-,-,-,1.98,0.97,20.57,-,-,79.3,-
527,苗栗縣,2017/01/08,頭份,2.7,0.44,-,21.2,42,21,18.15,2.99,15.16,2.095,0.127,1.968,2.03,1.42,21.17,-,-,78.62,-
528,苗栗縣,2017/01/08,三義,1.8,0.37,-,23.9,39,21,13.26,1.92,11.32,-,-,-,3.06,2.34,18.92,0,0,86.39,0
529,苗栗縣,2017/01/07,苗栗,1.8,0.43,-,23.5,75,27,16.22,2.61,13.62,-,-,-,1.12,0.69,20.47,-,-,89.03,-
530,苗栗縣,2017/01/07,頭份,1.9,0.38,-,24.7,65,26,14.12,1.76,12.36,2.009,0.097,1.911,1.34,1.09,20.93,-,-,88.94,-
531,苗栗縣,2017/01/07,三義,2.1,0.39,-,19.7,60,27,17.59,3.78,13.81,-,-,-,1.54,1.17,19.98,0,0,85.45,0
532,苗栗縣,2017/01/06,苗栗,2.8,0.46,-,25.2,85,38,19.5,2.56,16.94,-,-,-,1.84,0.94,20.39,-,-,87.72,-
533,苗栗縣,2017/01/06,頭份,2.1,0.4,-,29.8,74,39,18.05,1.91,16.16,2.02,0.122,1.898,2,0.87,21.22,-,-,86.89,-
534,苗栗縣,2017/01/06,三義,2,0.34,-,26.5,64,27,13.87,1.9,11.97,-,-,-,2.54,1.82,18.5,0,0,92.01,0
535,苗栗縣,2017/01/05,苗栗,3.1,0.55,-,21,86,44,23.19,5.4,17.79,-,-,-,1.05,0.7,20.33,-,-,85.06,-
536,苗栗縣,2017/01/05,頭份,2.6,0.5,-,19.7,86,47,28.26,7.13,21.14,2.202,0.208,1.994,1.33,1.01,20.68,-,-,87.96,-
537,苗栗縣,2017/01/05,三義,2.4,0.35,-,31,87,43,13.54,1.7,11.85,-,-,-,1.71,1.45,19.15,0,0,87.27,0
538,苗栗縣,2017/01/04,苗栗,2.5,0.4,-,20.5,50,17,19.61,3.81,15.8,-,-,-,1,0.68,21.28,-,-,82.5,-
539,苗栗縣,2017/01/04,頭份,2,0.43,-,17,44,22,25.06,6.31,18.75,2.106,0.162,1.944,1.14,0.95,21.57,-,-,83.74,-
540,苗栗縣,2017/01/04,三義,1.8,0.29,-,29.5,42,22,10.01,1.22,8.78,-,-,-,1.64,1.11,19.14,0,0,87.97,0
541,苗栗縣,2017/01/03,苗栗,3.5,0.47,-,14.9,50,18,26.94,8.21,18.73,-,-,-,1.68,0.78,20.05,-,-,83.03,-
542,苗栗縣,2017/01/03,頭份,1.9,0.4,-,19.3,40,21,20.48,3.86,16.63,2.072,0.152,1.92,1.75,1.07,20.69,-,-,82.05,-
543,苗栗縣,2017/01/03,三義,2,0.25,-,26.9,37,16,10.17,1.48,8.69,-,-,-,3.07,2.44,18.45,0,0,90.19,0
544,苗栗縣,2017/01/02,苗栗,3.3,0.47,-,21,73,32,22.82,4.43,18.4,-,-,-,1.81,0.76,20.2,-,-,84.65,-
545,苗栗縣,2017/01/02,頭份,2.5,0.38,-,26.5,65,35,19.35,2.21,17.13,2.007,0.117,1.89,1.87,1.18,21.05,-,-,83.4,-
546,苗栗縣,2017/01/02,三義,1.5,0.31,-,30.2,61,28,10.46,1.14,9.32,-,-,-,2.48,1.87,18.15,0,0,92.62,0
547,苗栗縣,2017/01/01,苗栗,1.9,0.45,-,20.1,57,18,25.38,10.72,14.66,-,-,-,1.43,0.57,19.22,-,-,85.18,-
548,苗栗縣,2017/01/01,頭份,1.6,0.34,-,19.9,45,24,16.98,3.24,13.74,2.048,0.106,1.942,1.79,0.97,19.77,-,-,83.69,-
549,苗栗縣,2017/01/01,三義,1.6,0.34,-,33.6,47,22,8.5,1,7.48,-,-,-,2.12,1.63,18.06,0,0,90.23,0
550,彰化縣,2017/01/10,彰化,3.2,0.62,-,26.8,56,35,21.71,1.85,19.88,2.058,0.188,1.87,2.59,1.02,18.38,-,-,67.05,-
551,彰化縣,2017/01/10,線西,6.8,0.58,-,32.2,68,38,22,1.74,20.24,2.075,0.095,1.98,5.29,4.46,18.71,-,-,71.03,-
552,彰化縣,2017/01/10,二林,5.6,0.53,-,33.4,71,30,18.57,2.08,16.48,-,-,-,3.99,2.85,19.68,-,-,72.02,-
553,彰化縣,2017/01/09,彰化,2.2,0.61,-,25.6,35,20,18.79,2.85,15.94,2.032,0.16,1.873,2.96,0.94,19.13,-,-,68.97,-
554,彰化縣,2017/01/09,線西,5.1,0.61,-,30.3,58,27,19.07,2.13,16.94,2.077,0.092,1.986,6.14,5.32,19.1,-,-,72.99,-
555,彰化縣,2017/01/09,二林,3.8,0.56,-,29.4,54,17,16.4,1.63,14.78,-,-,-,4.56,3.06,20.17,-,-,74.47,-
556,彰化縣,2017/01/08,彰化,3.4,0.66,-,17.1,46,29,24.04,5.21,18.83,2.155,0.246,1.909,2.27,0.98,21.64,-,-,74.24,-
557,彰化縣,2017/01/08,線西,5.9,0.61,-,17.8,68,35,24.79,4.99,19.8,2.148,0.143,2.005,3.5,2.26,21.17,-,-,81.94,-
558,彰化縣,2017/01/08,二林,5.2,0.61,-,18.5,73,28,24.98,7.38,17.6,-,-,-,2.72,1.35,21.88,-,-,83.06,-
559,彰化縣,2017/01/07,彰化,4.2,0.64,-,21.6,78,46,24.23,3.8,20.44,2.099,0.233,1.866,1.51,0.83,21.24,-,-,80.59,-
560,彰化縣,2017/01/07,線西,4.9,0.41,-,29.2,76,34,17.67,3.38,14.29,2.013,0.087,1.926,1.78,0.98,20.86,-,-,87.94,-
561,彰化縣,2017/01/07,二林,3.6,0.36,-,28.6,80,28,12.04,1.19,10.83,-,-,-,1.61,1.04,21.56,-,-,88.1,-
562,彰化縣,2017/01/06,彰化,3.5,0.52,-,22,79,52,22.8,2.67,20.13,2.055,0.216,1.839,2.07,0.99,20.33,-,-,81.87,-
563,彰化縣,2017/01/06,線西,3.9,0.36,-,32.6,79,44,16.32,2.08,14.24,1.983,0.067,1.916,2.95,1.59,20.56,-,-,87.7,-
564,彰化縣,2017/01/06,二林,4.5,0.34,-,29.3,89,34,13.25,1.22,12.03,-,-,-,2.24,1.08,21.04,-,-,89.07,-
565,彰化縣,2017/01/05,彰化,4.9,0.53,-,22.8,96,68,21.63,2.08,19.55,2.084,0.224,1.86,1.62,1.07,20.62,-,-,80.95,-
566,彰化縣,2017/01/05,線西,3.4,0.42,-,30.1,110,65,16.52,1.7,14.82,2.07,0.117,1.953,1.9,1.42,20.76,-,-,86.66,-
567,彰化縣,2017/01/05,二林,3.2,0.33,-,30.9,110,42,12.08,1.08,11,-,-,-,1.62,1.18,21.54,-,-,86.19,-
568,彰化縣,2017/01/04,彰化,4.5,0.6,-,14.8,51,28,28.68,5.77,22.91,2.167,0.284,1.884,1.35,0.8,20.83,-,-,79.75,-
569,彰化縣,2017/01/04,線西,5.5,0.31,-,28,61,30,18.93,2.52,16.41,1.969,0.07,1.9,2.47,1.29,21.09,-,-,86.92,-
570,彰化縣,2017/01/04,二林,3.6,0.33,-,24.6,65,22,16.4,1.96,14.43,-,-,-,1.74,0.82,21.6,-,-,87.18,-
571,彰化縣,2017/01/03,彰化,4.1,0.59,-,15.6,63,35,29.45,8.45,21,2.143,0.25,1.893,1.98,0.79,20.8,-,-,78.21,-
572,彰化縣,2017/01/03,線西,5.1,0.47,-,23.7,67,32,20.9,3.47,17.43,2.038,0.101,1.937,3.57,2.95,20.8,-,-,84.02,-
573,彰化縣,2017/01/03,二林,4.5,0.42,-,21.4,63,23,21.23,8.27,12.95,-,-,-,2.51,1.23,21.06,-,-,84.08,-
574,彰化縣,2017/01/02,彰化,3.5,0.48,-,23.9,67,43,17.82,2.49,15.33,1.998,0.163,1.835,1.85,0.86,20.64,-,-,79.29,-
575,彰化縣,2017/01/02,線西,3.3,0.41,-,26.1,77,40,16.24,2.21,14.03,2.001,0.07,1.932,2.41,1.57,20.83,-,-,86.36,-
576,彰化縣,2017/01/02,二林,3.1,0.32,-,24.3,79,28,13.7,1.54,12.15,-,-,-,2.08,1.14,21.7,-,-,82.57,-
577,彰化縣,2017/01/01,彰化,3.1,0.58,-,22.3,58,34,21.03,4.55,16.47,2.124,0.218,1.906,1.74,0.89,20.03,-,-,80.3,-
578,彰化縣,2017/01/01,線西,3.8,0.48,-,24.6,66,33,22.77,7.04,15.75,2.11,0.122,1.988,2.37,1.43,20.06,-,-,86.2,-
579,彰化縣,2017/01/01,二林,4.5,0.41,-,24.2,61,24,20.94,7.42,13.52,-,-,-,1.74,0.77,20.72,-,-,83.56,-
580,南投縣,2017/01/10,南投,3.2,0.69,-,23.1,69,37,30.52,6.13,24.39,2.122,0.226,1.896,1.29,0.78,18.9,0,0,69.54,0
581,南投縣,2017/01/10,埔里,2.3,0.55,-,30.7,53,37,20.36,3.76,16.6,-,-,-,1.32,1.07,18.91,-,-,69.3,-
582,南投縣,2017/01/10,竹山,4.5,0.59,-,30.2,77,51,23.81,3.08,20.73,-,-,-,1.33,0.84,18.74,-,-,73.56,-
583,南投縣,2017/01/09,南投,1.9,0.72,-,19.5,54,30,29.64,7.28,22.36,2.145,0.221,1.924,1.49,0.78,19.96,0,0,71.53,0
584,南投縣,2017/01/09,埔里,2.8,0.5,-,27.1,46,31,18.97,3.8,15.17,-,-,-,1.21,1.03,20.36,-,-,69.08,-
585,南投縣,2017/01/09,竹山,3.6,0.61,-,22.2,67,39,25.56,4.83,20.73,-,-,-,1.5,1.01,19.85,-,-,75.76,-
586,南投縣,2017/01/08,南投,1.6,0.51,-,19.7,50,27,20.77,4.63,16.14,2.011,0.165,1.846,1.36,0.83,21.79,0,0,73.01,0
587,南投縣,2017/01/08,埔里,2,0.4,-,27.6,42,26,14.45,2.19,12.25,-,-,-,1.18,0.96,21.43,-,-,71.21,-
588,南投縣,2017/01/08,竹山,3.1,0.47,-,26.1,59,38,17.55,1.56,15.97,-,-,-,1.34,0.89,21.64,-,-,76.24,-
589,南投縣,2017/01/07,南投,2.9,0.57,-,21.7,100,58,22.87,3.65,19.22,2.063,0.237,1.826,1.19,0.83,21.82,0,0,77.39,0
590,南投縣,2017/01/07,埔里,2.1,0.37,-,23.9,47,32,13.96,2.02,11.94,-,-,-,1.3,1.09,20.9,-,-,71.56,-
591,南投縣,2017/01/07,竹山,3.3,0.44,-,23.4,91,56,17.75,2.05,15.69,-,-,-,1.21,0.9,21.13,-,-,80.9,-
592,南投縣,2017/01/06,南投,2.2,0.54,-,20.2,97,58,28.08,7.1,20.98,2.122,0.277,1.845,1.26,0.75,20.11,0,0,82.09,0
593,南投縣,2017/01/06,埔里,2.5,0.36,-,25.1,60,41,16.31,3.46,12.85,-,-,-,1.4,1.11,20.66,-,-,74.43,-
594,南投縣,2017/01/06,竹山,3.7,0.37,-,24,82,53,17.79,2.09,15.66,-,-,-,1.44,0.97,19.62,-,-,84.31,-
595,南投縣,2017/01/05,南投,1.8,0.55,-,17.5,87,52,25.39,6.64,18.75,2.016,0.184,1.832,1.36,0.97,20.59,0,0,79.57,0
596,南投縣,2017/01/05,埔里,1.8,0.38,-,29.4,62,46,13.27,2.24,11.02,-,-,-,1.2,0.88,20.73,-,-,74.15,-
597,南投縣,2017/01/05,竹山,3.1,0.4,-,23.8,79,51,16.82,2.05,14.77,-,-,-,1.04,0.72,20.08,-,-,83.44,-
598,南投縣,2017/01/04,南投,3.2,0.61,-,17.6,76,44,29.62,9.26,20.37,2.087,0.267,1.82,1.03,0.87,20.46,0,0,80.45,0
599,南投縣,2017/01/04,埔里,1.3,0.42,-,32.8,64,44,13.3,1.79,11.51,-,-,-,1.26,1.1,19.98,-,-,75.2,-
600,南投縣,2017/01/04,竹山,3.3,0.4,-,23.5,78,51,16.27,1.25,15.02,-,-,-,1,0.76,20.19,-,-,81.57,-
601,南投縣,2017/01/03,南投,1.9,0.51,-,19.7,68,37,25.23,8.24,16.99,2.023,0.187,1.836,1.14,0.75,20.32,0,0,79.37,0
602,南投縣,2017/01/03,埔里,1.2,0.44,-,29.7,54,35,16.45,2.13,14.32,-,-,-,1.37,1.02,19.6,-,-,75.87,-
603,南投縣,2017/01/03,竹山,2.1,0.41,-,27,70,45,16.79,2.4,14.39,-,-,-,1.09,0.77,19.81,-,-,81.68,-
604,南投縣,2017/01/02,南投,1.3,0.52,-,19.7,78,47,22.47,5.94,16.53,1.989,0.158,1.831,1.31,0.84,20.11,0,0,80.43,0
605,南投縣,2017/01/02,埔里,1.2,0.47,-,25.8,53,35,17.07,1.55,15.55,-,-,-,1.15,1.01,19.29,-,-,73.76,-
606,南投縣,2017/01/02,竹山,2.3,0.39,-,27.1,73,49,13.97,1.31,12.68,-,-,-,1.46,1,19.67,-,-,82.7,-
607,南投縣,2017/01/01,南投,1,0.5,-,24,66,37,17.14,4.8,12.34,1.961,0.135,1.826,1.22,0.84,19.95,0,0,79.01,0
608,南投縣,2017/01/01,埔里,1.7,0.56,-,29.1,61,40,18.34,3.19,15.16,-,-,-,1.25,1,19.34,-,-,74.58,-
609,南投縣,2017/01/01,竹山,2.5,0.39,-,31.4,68,43,14.08,1.24,12.87,-,-,-,1.09,0.78,19.53,-,-,81.49,-
610,雲林縣,2017/01/10,斗六,3.7,0.57,-,30.5,70,46,25.37,4.84,20.53,-,-,-,1.6,0.94,19.89,-,-,71.74,-
611,雲林縣,2017/01/10,崙背,4.2,0.53,-,33.4,69,45,18.15,2.01,16.15,-,-,-,3.69,1.05,19.03,0,0,71.52,0
612,雲林縣,2017/01/10,麥寮,2.6,0.5,-,36.7,99,43,15.46,2.21,13.24,2.078,0.088,1.99,4.87,2.02,19.84,-,-,74.8,-
613,雲林縣,2017/01/10,臺西,3,0.42,-,44,65,43,9.29,0.91,8.37,1.982,0.059,1.923,7.88,7.32,19.02,-,-,74.96,-
614,雲林縣,2017/01/09,斗六,2.7,0.58,-,23.4,51,29,21.61,2.07,19.56,-,-,-,1.88,0.91,20.75,-,-,74.15,-
615,雲林縣,2017/01/09,崙背,4.8,0.62,-,24.3,59,29,19.69,1.98,17.7,-,-,-,3.45,0.67,19.65,0,0,76.46,0
616,雲林縣,2017/01/09,麥寮,3.1,0.52,-,32.6,124,33,13.73,1.27,12.43,2.092,0.098,1.994,5.54,2.25,20.36,-,-,77.4,-
617,雲林縣,2017/01/09,臺西,3,0.48,-,39.7,52,32,10.83,1.54,9.29,2.009,0.073,1.936,9.13,8.38,19.66,-,-,78.08,-
618,雲林縣,2017/01/08,斗六,3.9,0.51,-,22.8,58,33,20.88,2.36,18.54,-,-,-,1.73,0.93,23.06,-,-,75.55,-
619,雲林縣,2017/01/08,崙背,4.5,0.57,-,19,68,41,22.76,5.58,17.18,-,-,-,2.8,1.28,22.17,0,0,85.88,0
620,雲林縣,2017/01/08,麥寮,4.3,0.52,-,23,104,48,17.94,4.17,13.77,2.532,0.138,2.394,3.19,1.17,21.62,-,-,84.58,-
621,雲林縣,2017/01/08,臺西,3.7,0.49,-,26.5,68,45,16.86,3.3,13.56,2.293,0.122,2.17,4.86,4.5,21.42,-,-,82.81,-
622,雲林縣,2017/01/07,斗六,3.6,0.52,-,24,98,68,23.05,2.82,20.23,-,-,-,1.48,0.93,22.56,-,-,81.38,-
623,雲林縣,2017/01/07,崙背,2.5,0.37,-,29.8,75,42,12.57,1.91,10.66,-,-,-,1.89,1.19,21.68,0,0,92.03,0
624,雲林縣,2017/01/07,麥寮,1,0.35,-,32.5,93,51,13.25,1.91,11.34,2.202,0.08,2.122,1.89,0.88,21.6,-,-,86.78,-
625,雲林縣,2017/01/07,臺西,5,0.34,-,36.8,80,54,13.34,2.77,10.57,2.035,0.084,1.951,2.89,2.59,21.12,-,-,83.79,-
626,雲林縣,2017/01/06,斗六,2.9,0.44,-,24.5,89,64,24.66,4.87,19.79,-,-,-,1.57,0.88,21.23,-,-,83.57,-
627,雲林縣,2017/01/06,崙背,2.8,0.35,-,29.9,96,56,14.62,2.22,12.4,-,-,-,2.47,1.2,20.94,0,0,93.21,0
628,雲林縣,2017/01/06,麥寮,1.5,0.31,-,35.9,92,56,10.38,1.67,8.71,2.127,0.063,2.064,2.56,0.95,21.27,-,-,86.07,-
629,雲林縣,2017/01/06,臺西,3.3,0.29,-,39,73,56,11.19,1.62,9.58,1.972,0.062,1.911,4.08,3.3,20.96,-,-,82.53,-
630,雲林縣,2017/01/05,斗六,3.4,0.4,-,28,84,46,18.42,3.36,15.06,-,-,-,1.35,0.77,22.29,-,-,80.01,-
631,雲林縣,2017/01/05,崙背,2.3,0.31,-,33.8,91,58,13.14,2.19,10.95,-,-,-,1.79,1.07,21.62,0,0,89.77,0
632,雲林縣,2017/01/05,麥寮,2.7,0.33,-,32.4,101,55,14.53,2.02,12.51,2.168,0.116,2.051,1.69,1.08,21.47,-,-,85.33,-
633,雲林縣,2017/01/05,臺西,2.2,0.26,-,34.2,70,44,11.9,2.77,9.14,2.021,0.056,1.965,2.73,2.49,20.61,-,-,83.05,-
634,雲林縣,2017/01/04,斗六,3.4,0.46,-,23.3,67,36,23.46,6.13,17.33,-,-,-,1.19,0.69,22.03,-,-,81.02,-
635,雲林縣,2017/01/04,崙背,2.8,0.34,-,30,63,37,13.49,2.47,11.02,-,-,-,1.97,1.17,21.65,0,0,92.35,0
636,雲林縣,2017/01/04,麥寮,1.6,0.26,-,39.6,80,36,10.21,1.73,8.48,2.021,0.039,1.982,2.64,0.9,21.65,-,-,86.48,-
637,雲林縣,2017/01/04,臺西,2.4,0.23,-,46.3,59,35,7.69,0.95,6.72,1.88,0.024,1.856,4.52,3.88,21.27,-,-,83.9,-
638,雲林縣,2017/01/03,斗六,3.5,0.47,-,24,81,49,24.89,5.42,19.47,-,-,-,1.42,0.78,21.73,-,-,81.21,-
639,雲林縣,2017/01/03,崙背,3.4,0.38,-,22.2,-,36,17.09,3.19,13.91,-,-,-,2.3,1.01,-,0,0,89.35,0
640,雲林縣,2017/01/03,麥寮,3.2,0.28,-,31.2,99,39,12.22,2.33,9.88,2.063,0.061,2.002,3.57,1.28,21.38,-,-,85.91,-
641,雲林縣,2017/01/03,臺西,2.4,0.27,-,36.4,58,37,11.66,2.28,9.37,1.974,0.057,1.917,5.98,5.19,20.83,-,-,83.75,-
642,雲林縣,2017/01/02,斗六,3.1,0.44,-,27.2,82,49,16.78,2.72,14.07,-,-,-,1.56,0.85,21.55,-,-,81.35,-
643,雲林縣,2017/01/02,崙背,2.7,0.31,-,26.7,173,42,12.65,2.12,10.53,-,-,-,1.96,1.05,14.03,0,0,89.25,0
644,雲林縣,2017/01/02,麥寮,3.2,0.23,-,32.2,85,42,10.38,2.49,7.89,2.064,0.046,2.018,2.53,0.87,21.45,-,-,86.05,-
645,雲林縣,2017/01/02,臺西,2.9,0.21,-,36.8,62,38,9.85,2.26,7.59,1.938,0.036,1.902,4.12,3.42,21.1,-,-,83.02,-
646,雲林縣,2017/01/01,斗六,4.1,0.54,-,33.5,73,41,23.01,6.12,16.89,-,-,-,1.29,0.6,22.33,-,-,78.32,-
647,雲林縣,2017/01/01,崙背,2.9,0.36,-,25.4,80,33,18.68,6.03,12.64,-,-,-,1.63,1.11,19.01,0,0,91.01,0
648,雲林縣,2017/01/01,麥寮,2.5,0.28,-,29.3,73,34,12.72,3.95,8.77,2.275,0.076,2.199,2.24,0.65,20.49,-,-,87.02,-
649,雲林縣,2017/01/01,臺西,2.8,0.26,-,33.5,46,31,12.01,2.99,9.01,2.078,0.073,2.005,3.69,3.21,19.81,-,-,83.41,-
650,嘉義縣,2017/01/10,朴子,3.4,0.49,-,37.2,91,36,14.18,1.65,12.53,-,-,-,2.34,1.09,19.9,-,-,72.55,-
651,嘉義縣,2017/01/10,新港,3.8,0.53,-,32.6,79,40,15.79,1.93,13.86,-,-,-,2.79,1.07,18.22,-,-,70.88,-
652,嘉義縣,2017/01/09,朴子,4.3,0.59,-,28.6,91,23,17.13,1.66,15.44,-,-,-,2.53,1.04,20.43,-,-,76.97,-
653,嘉義縣,2017/01/09,新港,4,0.57,-,26.6,69,28,17.18,2.04,15.15,-,-,-,3.02,1.17,18.92,-,-,73.99,-
654,嘉義縣,2017/01/08,朴子,3.3,0.48,-,24.8,87,34,17.8,3.8,14,-,-,-,2.13,1.08,22.44,-,-,81.4,-
655,嘉義縣,2017/01/08,新港,4.4,0.56,-,19.8,86,38,21.69,5.6,16.08,-,-,-,2.36,1.35,21.19,-,-,77.45,-
656,嘉義縣,2017/01/07,朴子,3.7,0.4,-,32.3,99,43,13.4,1.21,12.16,-,-,-,1.52,0.97,22.2,-,-,87.14,-
657,嘉義縣,2017/01/07,新港,2.8,0.43,-,27.6,103,47,15.6,2.46,13.14,-,-,-,1.75,1.07,20.75,-,-,83.74,-
658,嘉義縣,2017/01/06,朴子,2.4,0.32,-,33.6,96,46,11.06,1.25,9.78,-,-,-,1.84,0.96,21.26,-,-,87.4,-
659,嘉義縣,2017/01/06,新港,2.2,0.41,-,26.7,109,54,15.4,2.71,12.69,-,-,-,2.07,1.08,19.63,-,-,85.4,-
660,嘉義縣,2017/01/05,朴子,1.8,0.3,-,34.8,73,31,11.04,2.52,8.53,-,-,-,1.59,1.06,21.64,-,-,87.16,-
661,嘉義縣,2017/01/05,新港,3,0.36,-,28.3,96,41,17.41,4.79,12.62,-,-,-,1.76,1.11,20.28,-,-,83.47,-
662,嘉義縣,2017/01/04,朴子,3.1,0.33,-,34,75,34,14.5,2.58,11.93,-,-,-,1.54,0.95,21.9,-,-,86.68,-
663,嘉義縣,2017/01/04,新港,1.8,0.39,-,31.3,81,37,15.44,4.27,11.17,-,-,-,1.94,1.23,20.31,-,-,83.9,-
664,嘉義縣,2017/01/03,朴子,2.5,0.34,-,30.1,104,40,13.24,1.64,11.59,-,-,-,1.72,0.95,21.56,-,-,87.7,-
665,嘉義縣,2017/01/03,新港,2.2,0.4,-,26,103,40,15.93,2.83,13.1,-,-,-,1.83,1.2,20.06,-,-,84.55,-
666,嘉義縣,2017/01/02,朴子,2.2,0.27,-,31.4,81,33,11.45,1.57,9.88,-,-,-,1.7,0.98,21.31,-,-,87.98,-
667,嘉義縣,2017/01/02,新港,2.9,0.35,-,26.4,86,42,13.19,1.61,11.57,-,-,-,1.94,1.07,19.82,-,-,84.93,-
668,嘉義縣,2017/01/01,朴子,2.4,0.34,-,31.1,67,26,15.84,4.04,11.81,-,-,-,1.4,0.86,20.57,-,-,89.15,-
669,嘉義縣,2017/01/01,新港,1.7,0.43,-,27.4,65,33,20.79,9.05,11.74,-,-,-,1.49,1.08,18.84,-,-,87.23,-
670,屏東縣,2017/01/10,屏東,4.3,0.72,-,32.8,95,51,25.57,2.8,22.77,2.362,0.198,2.164,1.29,0.93,22.08,-,-,70.19,-
671,屏東縣,2017/01/10,潮州,3.5,0.62,-,42.6,97,50,15.77,1.64,14.13,-,-,-,1.35,1.04,21.54,-,-,80.16,-
672,屏東縣,2017/01/10,恆春,1.3,0.34,431.15,50.9,35,14,2.48,0.59,1.83,-,-,-,9.86,9.6,21.77,0,0,78.62,0
673,屏東縣,2017/01/09,屏東,4.1,0.65,-,40.1,89,49,23.43,2.78,20.66,2.273,0.19,2.083,1.37,1.02,23.26,-,-,70.29,-
674,屏東縣,2017/01/09,潮州,3.1,0.46,-,41.1,73,38,13.99,1.72,12.27,-,-,-,1.4,1.23,22.82,-,-,81.41,-
675,屏東縣,2017/01/09,恆春,1.1,0.38,434.15,47,30,11,2.87,1.32,1.54,-,-,-,9.35,9.02,22.36,0,0,81.06,0
676,屏東縣,2017/01/08,屏東,2.7,0.46,-,33.9,63,33,17.17,2.01,15.17,2.165,0.116,2.049,1.47,0.84,24.76,-,-,66.56,-
677,屏東縣,2017/01/08,潮州,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
678,屏東縣,2017/01/08,恆春,1.2,0.2,420.56,44.4,30,11,3.13,0.63,2.47,-,-,-,3.93,3.6,23.95,0,0,82.07,0
679,屏東縣,2017/01/07,屏東,2,0.47,-,30.6,76,51,20.74,3.39,17.36,2.181,0.147,2.033,1.41,0.79,23.46,-,-,69.82,-
680,屏東縣,2017/01/07,潮州,3,0.41,-,31,93,46,17.83,2.51,15.32,-,-,-,1.15,0.9,23.11,-,-,76.8,-
681,屏東縣,2017/01/07,恆春,0.8,0.12,414.3,40.3,20,5,2.29,0.81,1.49,-,-,-,3,2.99,23.54,0,0,82.72,0
682,屏東縣,2017/01/06,屏東,2.9,0.53,-,30,72,53,23.24,2.5,20.74,2.218,0.173,2.045,1.25,0.89,23.02,-,-,71.68,-
683,屏東縣,2017/01/06,潮州,3.6,0.42,-,32.7,78,41,19.87,3.33,16.54,-,-,-,1.26,0.93,23.35,-,-,76.32,-
684,屏東縣,2017/01/06,恆春,0.8,0.11,411.31,40.9,23,7,2.44,1.13,1.31,-,-,-,3.39,3.23,23.58,0,0,83.18,0
685,屏東縣,2017/01/05,屏東,1.1,0.48,-,28.6,75,38,18.94,2.67,16.27,2.207,0.139,2.068,1.32,0.8,22.67,-,-,73.45,-
686,屏東縣,2017/01/05,潮州,2.9,0.35,-,34.3,72,34,13.17,1.4,11.76,-,-,-,1.1,0.79,22.14,-,-,78.93,-
687,屏東縣,2017/01/05,恆春,1.3,0.1,413.78,42.9,21,9,2.08,1.12,0.97,-,-,-,3.81,3.65,23.8,0,0,80,0
688,屏東縣,2017/01/04,屏東,2.7,0.54,-,35.2,96,51,21.74,1.99,19.75,2.277,0.184,2.093,1.21,0.8,22.72,-,-,72.9,-
689,屏東縣,2017/01/04,潮州,3.4,0.4,-,37.2,82,43,15.33,1.12,14.21,-,-,-,1.24,1.01,21.64,-,-,80.67,-
690,屏東縣,2017/01/04,恆春,1.8,0.06,419.53,41.7,21,12,2.29,0.96,1.33,-,-,-,5.38,4.96,23.19,0,0,81.55,0
691,屏東縣,2017/01/03,屏東,2.7,0.6,-,34.7,85,57,23.72,2.47,21.25,2.261,0.183,2.078,1.14,0.83,22.29,-,-,74.52,-
692,屏東縣,2017/01/03,潮州,4.4,0.48,-,36.8,98,49,18.73,1.44,17.28,-,-,-,1.21,0.95,21.67,-,-,82.57,-
