序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
4203,宜蘭縣,2018/03/23,冬山,2.3,0.27,-,43.9,43,15,10.87,2.4,8.47,-,-,-,1.83,1.64,17.24,0.0,0.0,66.12,0.0
4204,宜蘭縣,2018/03/22,宜蘭,1.6,0.3,422.38,43.4,35,14,5.73,0.67,5.02,-,-,-,1.78,1.4,15.35,-,-,57.79,-
4205,宜蘭縣,2018/03/22,冬山,0.8,0.25,-,42.0,34,10,8.13,2.0,6.13,-,-,-,2.02,1.76,14.61,0.0,0.0,62.43,0.0
4206,宜蘭縣,2018/03/21,宜蘭,1.0,0.39,424.8,42.6,23,9,5.4,0.81,4.56,-,-,-,3.12,2.43,16.75,-,-,58.73,-
4207,宜蘭縣,2018/03/21,冬山,1.2,0.39,-,32.8,26,8,9.77,2.01,7.76,-,-,-,2.85,2.54,15.69,0.0,0.0,65.34,0.0
4208,宜蘭縣,2018/03/20,宜蘭,1.3,0.32,424.93,41.9,38,17,5.16,0.6,4.51,-,-,-,2.47,1.79,22.1,-,-,73.0,-
4209,宜蘭縣,2018/03/20,冬山,1.3,0.33,-,28.8,46,15,9.85,2.03,7.82,-,-,-,2.23,1.75,21.09,0.0,0.0,78.73,0.0
4210,宜蘭縣,2018/03/19,宜蘭,1.7,0.31,426.05,37.2,42,17,6.66,0.81,5.8,-,-,-,1.64,1.17,24.23,-,-,74.51,-
4211,宜蘭縣,2018/03/19,冬山,2.8,0.43,-,29.3,46,19,16.03,4.36,11.67,-,-,-,1.73,1.35,23.98,0.5,5.11,77.33,79.6
4212,宜蘭縣,2018/03/18,宜蘭,1.6,0.29,422.75,36.3,33,11,5.11,0.62,4.47,-,-,-,1.31,0.98,22.9,-,-,76.0,-
4213,宜蘭縣,2018/03/18,冬山,1.5,0.29,-,32.9,31,11,8.01,1.84,6.17,-,-,-,1.4,1.04,22.36,0.0,0.0,79.6,0.0
4214,宜蘭縣,2018/03/17,宜蘭,0.7,0.28,414.19,47.5,36,13,4.0,0.4,3.55,-,-,-,1.43,0.93,19.97,-,-,81.25,-
4215,宜蘭縣,2018/03/17,冬山,0.7,0.24,-,43.7,34,12,5.98,1.02,4.94,-,-,-,1.48,1.24,19.26,0.0,0.0,86.93,0.0
4216,宜蘭縣,2018/03/16,宜蘭,1.8,0.35,425.55,35.7,40,18,7.51,1.39,6.13,-,-,-,1.63,1.18,20.5,-,-,83.24,-
4217,宜蘭縣,2018/03/16,冬山,1.3,0.31,-,31.5,40,19,12.89,3.25,9.64,-,-,-,1.93,1.49,19.95,3.1,3.8,87.55,107.34
4218,宜蘭縣,2018/03/15,宜蘭,1.8,0.32,426.69,28.4,42,16,10.98,1.42,9.54,-,-,-,1.23,0.81,22.33,-,-,80.06,-
4219,宜蘭縣,2018/03/15,冬山,1.9,0.33,-,20.0,40,16,12.51,3.0,9.5,-,-,-,1.29,1.02,21.79,2.38,4.07,81.5,44.28
4220,宜蘭縣,2018/03/14,宜蘭,1.9,0.32,421.32,30.2,35,12,9.24,1.14,8.07,-,-,-,1.39,1.04,22.47,-,-,70.68,-
4221,宜蘭縣,2018/03/14,冬山,2.1,0.23,-,22.4,33,11,10.78,2.13,8.64,-,-,-,1.71,1.34,21.49,0.0,0.0,74.68,0.0
4222,宜蘭縣,2018/03/13,宜蘭,1.4,0.31,419.15,37.7,34,10,6.82,0.85,5.94,-,-,-,1.69,1.46,21.29,-,-,62.28,-
4223,宜蘭縣,2018/03/13,冬山,2.1,0.24,-,33.0,31,9,10.14,2.53,7.62,-,-,-,1.93,1.48,20.4,0.0,0.0,66.61,0.0
4224,宜蘭縣,2018/03/12,宜蘭,2.0,0.22,418.91,39.5,33,10,6.82,0.72,6.1,-,-,-,1.8,1.37,20.0,-,-,56.95,-
4225,宜蘭縣,2018/03/12,冬山,2.2,0.19,-,35.3,30,8,9.35,3.03,6.32,-,-,-,2.02,1.68,19.0,0.0,0.0,63.14,0.0
4226,宜蘭縣,2018/03/11,宜蘭,0.7,0.21,418.18,41.3,27,10,6.06,0.58,5.45,-,-,-,2.0,1.57,18.53,-,-,53.91,-
4227,宜蘭縣,2018/03/11,冬山,1.9,0.19,-,38.0,26,7,7.01,1.27,5.73,-,-,-,2.42,2.11,17.78,0.0,0.0,59.93,0.0
4228,宜蘭縣,2018/03/10,宜蘭,1.6,0.21,419.17,42.3,33,12,4.55,0.71,3.79,-,-,-,1.59,1.14,16.48,-,-,56.16,-
4229,宜蘭縣,2018/03/10,冬山,2.0,0.22,-,40.7,32,8,9.6,2.45,7.16,-,-,-,1.64,1.41,15.84,0.0,0.0,60.38,0.0
4230,宜蘭縣,2018/03/09,宜蘭,1.1,0.31,423.72,44.1,62,26,6.06,0.73,5.32,-,-,-,1.37,1.08,13.9,-,-,58.04,-
4231,宜蘭縣,2018/03/09,冬山,1.9,0.31,-,44.0,63,23,10.04,2.0,8.04,-,-,-,2.39,2.23,13.23,0.5,4.09,61.36,48.5
4232,宜蘭縣,2018/03/08,宜蘭,1.5,0.27,424.66,35.2,19,8,7.55,0.54,7.0,-,-,-,1.84,1.39,15.87,-,-,71.13,-
4233,宜蘭縣,2018/03/08,冬山,1.4,0.28,-,27.7,20,4,13.7,3.11,10.58,-,-,-,2.57,2.34,15.32,0.69,4.85,78.89,34.88
4234,宜蘭縣,2018/03/07,宜蘭,1.8,0.28,418.19,40.8,30,9,6.75,1.4,5.35,-,-,-,1.41,0.97,19.91,-,-,79.61,-
4235,宜蘭縣,2018/03/07,冬山,2.6,0.27,-,27.4,27,7,13.47,2.72,10.74,-,-,-,1.73,1.55,19.23,0.9,4.34,85.06,42.5
4236,宜蘭縣,2018/03/06,宜蘭,1.3,0.32,429.61,40.4,28,8,5.53,0.77,4.79,-,-,-,1.23,0.68,17.67,-,-,82.25,-
4237,宜蘭縣,2018/03/06,冬山,0.7,0.27,-,41.3,24,8,6.5,1.41,5.09,-,-,-,1.54,1.34,17.08,0.88,4.59,86.58,125.83
4238,宜蘭縣,2018/03/05,宜蘭,2.2,0.38,445.61,32.6,40,20,6.8,1.39,5.39,-,-,-,1.86,1.28,23.7,-,-,78.83,-
4239,宜蘭縣,2018/03/05,冬山,1.9,0.31,-,29.0,41,18,11.84,3.62,8.22,-,-,-,1.98,1.47,22.86,5.75,4.15,84.21,42.2
4240,宜蘭縣,2018/03/04,宜蘭,2.0,0.36,445.48,30.1,47,22,5.71,0.77,4.94,-,-,-,1.19,0.87,24.88,-,-,79.05,-
4241,宜蘭縣,2018/03/04,冬山,3.2,0.35,-,25.4,51,27,13.04,2.99,10.05,-,-,-,1.48,0.99,24.01,0.0,0.0,83.81,0.0
4242,宜蘭縣,2018/03/03,宜蘭,1.9,0.4,441.91,46.2,62,28,9.61,1.04,8.53,-,-,-,1.52,1.21,23.5,-,-,80.08,-
4243,宜蘭縣,2018/03/03,冬山,3.2,0.43,-,39.7,60,30,12.79,3.22,9.57,-,-,-,1.6,1.28,22.74,0.0,0.0,87.18,0.0
4244,宜蘭縣,2018/03/02,宜蘭,1.4,0.44,427.64,42.0,28,13,8.67,1.84,6.83,-,-,-,1.15,0.87,22.11,-,-,85.05,-
4245,宜蘭縣,2018/03/02,冬山,2.2,0.37,-,32.5,28,12,12.93,2.8,10.13,-,-,-,1.29,1.02,21.77,0.75,5.5,88.93,20.48
4246,宜蘭縣,2018/03/01,宜蘭,1.1,0.38,443.09,31.4,32,12,10.6,1.17,9.4,-,-,-,1.22,0.84,20.18,-,-,80.29,-
4247,宜蘭縣,2018/03/01,冬山,2.5,0.35,-,19.5,36,14,21.05,4.29,16.76,-,-,-,1.64,1.33,19.68,0.67,6.1,87.31,98.17
4248,宜蘭縣,2018/02/28,宜蘭,1.1,0.38,457.61,25.5,31,14,9.84,1.33,8.52,-,-,-,1.09,0.69,20.23,-,-,76.83,-
4249,宜蘭縣,2018/02/28,冬山,2.3,0.3,-,23.3,40,13,12.6,3.38,9.22,-,-,-,1.36,0.94,20.12,0.0,0.0,78.78,0.0
4250,宜蘭縣,2018/02/27,宜蘭,1.2,0.41,450.11,36.6,36,12,7.86,1.1,6.77,-,-,-,1.61,1.2,19.67,-,-,73.74,-
4251,宜蘭縣,2018/02/27,冬山,1.6,0.27,-,29.6,38,10,12.44,3.58,8.86,-,-,-,1.88,1.55,18.91,0.0,0.0,78.28,0.0
4252,宜蘭縣,2018/02/26,宜蘭,1.3,0.34,443.52,37.7,35,12,6.36,0.48,5.85,-,-,-,1.22,0.81,16.46,-,-,79.49,-
4253,宜蘭縣,2018/02/26,冬山,1.1,0.24,-,35.4,31,10,7.97,1.34,6.63,-,-,-,1.25,1.11,15.73,0.5,4.27,85.79,88.07
4254,宜蘭縣,2018/02/25,宜蘭,0.9,0.35,443.69,32.6,25,10,7.2,0.69,6.49,-,-,-,1.29,1.01,19.06,-,-,77.35,-
4255,宜蘭縣,2018/02/25,冬山,1.7,0.3,-,29.9,24,8,9.93,2.74,7.19,-,-,-,1.7,1.37,18.35,0.83,4.63,83.72,32.4
4256,宜蘭縣,2018/02/24,宜蘭,1.9,0.43,440.14,31.9,32,13,10.46,1.42,9.04,-,-,-,0.89,0.7,19.2,-,-,77.23,-
4257,宜蘭縣,2018/02/24,冬山,1.5,0.4,-,28.4,33,10,14.22,4.3,9.92,-,-,-,1.14,0.75,18.76,0.0,0.0,80.38,0.0
4258,宜蘭縣,2018/02/23,宜蘭,0.9,0.36,428.61,41.4,29,13,4.54,0.35,4.11,-,-,-,1.22,0.84,15.21,-,-,86.87,-
4259,宜蘭縣,2018/02/23,冬山,2.1,0.36,-,36.4,27,9,8.35,1.12,7.21,-,-,-,1.5,1.39,15.0,0.67,4.26,90.43,62.53
4260,宜蘭縣,2018/02/22,宜蘭,1.8,0.43,430.21,44.1,20,10,7.96,0.58,7.34,-,-,-,1.21,0.81,15.92,-,-,87.07,-
4261,宜蘭縣,2018/02/22,冬山,0.9,0.38,-,46.1,19,7,7.7,1.04,6.65,-,-,-,1.64,1.3,15.52,1.72,5.34,91.02,22.91
4262,宜蘭縣,2018/02/21,宜蘭,1.7,0.32,427.42,37.3,22,10,5.37,0.92,4.45,-,-,-,1.53,1.19,18.95,-,-,77.62,-
4263,宜蘭縣,2018/02/21,冬山,0.6,0.3,-,36.6,23,6,8.57,1.55,7.01,-,-,-,1.69,1.35,18.02,1.69,4.86,87.23,43.3
4264,宜蘭縣,2018/02/20,宜蘭,1.0,0.25,421.61,34.4,41,17,5.12,0.48,4.56,-,-,-,1.37,1.08,21.6,-,-,75.5,-
4265,宜蘭縣,2018/02/20,冬山,1.7,0.31,-,28.9,40,17,8.21,1.84,6.37,-,-,-,1.49,1.19,20.68,0.0,0.0,82.54,0.0
4266,宜蘭縣,2018/02/19,宜蘭,1.9,0.36,476.18,34.8,41,20,7.28,0.67,6.58,-,-,-,1.2,0.9,21.69,-,-,71.63,-
4267,宜蘭縣,2018/02/19,冬山,1.8,0.41,-,27.5,37,14,11.58,2.94,8.63,-,-,-,1.28,0.99,21.15,0.0,0.0,76.06,0.0
4268,宜蘭縣,2018/02/18,宜蘭,2.0,0.34,475.98,41.0,36,16,4.58,0.54,4.0,-,-,-,1.33,0.97,20.16,-,-,74.53,-
4269,宜蘭縣,2018/02/18,冬山,1.1,0.37,-,34.4,33,10,8.29,2.15,6.13,-,-,-,1.43,1.16,19.45,0.0,0.0,79.63,0.0
4270,宜蘭縣,2018/02/17,宜蘭,1.1,0.37,466.12,44.5,39,18,4.94,0.44,4.41,-,-,-,1.5,1.15,16.99,-,-,83.05,-
4271,宜蘭縣,2018/02/17,冬山,1.6,0.34,-,44.4,33,14,5.47,1.19,4.28,-,-,-,1.8,1.57,16.53,1.5,4.53,88.31,63.78
4272,宜蘭縣,2018/02/16,宜蘭,1.3,0.26,462.47,39.4,50,23,7.51,0.55,6.89,-,-,-,1.38,1.05,21.51,-,-,70.06,-
4273,宜蘭縣,2018/02/16,冬山,3.0,0.35,-,31.8,52,21,10.59,2.25,8.34,-,-,-,2.1,1.74,20.38,0.0,0.0,79.8,0.0
4274,宜蘭縣,2018/02/15,宜蘭,1.1,0.31,452.84,34.0,47,22,8.57,0.96,7.61,-,-,-,1.48,1.16,20.38,-,-,67.39,-
4275,宜蘭縣,2018/02/15,冬山,1.8,0.34,-,27.1,41,15,11.11,2.28,8.82,-,-,-,1.43,1.17,20.01,0.0,0.0,72.6,0.0
4276,宜蘭縣,2018/02/14,宜蘭,1.3,0.41,446.82,34.9,43,17,10.48,1.2,9.25,-,-,-,1.28,0.87,17.43,-,-,67.08,-
4277,宜蘭縣,2018/02/14,冬山,2.0,0.39,-,31.8,47,14,14.55,4.34,10.18,-,-,-,1.26,0.89,16.77,0.0,0.0,70.86,0.0
4278,宜蘭縣,2018/02/13,宜蘭,1.8,0.42,440.85,35.4,76,22,12.24,1.22,10.99,-,-,-,1.3,1.03,14.62,-,-,67.39,-
4279,宜蘭縣,2018/02/13,冬山,2.0,0.32,-,34.2,72,18,13.47,4.75,8.72,-,-,-,1.78,1.53,14.29,0.0,0.0,72.2,0.0
4280,宜蘭縣,2018/02/12,宜蘭,1.6,0.35,454.7,45.3,97,22,6.63,0.73,5.88,-,-,-,1.54,0.99,13.28,-,-,65.7,-
4281,宜蘭縣,2018/02/12,冬山,1.4,0.31,-,47.4,117,22,9.89,1.9,7.99,-,-,-,2.04,1.78,13.37,0.0,0.0,64.25,0.0
4282,宜蘭縣,2018/02/11,宜蘭,0.6,0.36,476.38,44.3,33,12,6.47,0.49,5.93,-,-,-,1.19,0.67,13.32,-,-,82.15,-
4283,宜蘭縣,2018/02/11,冬山,1.0,0.35,-,42.6,33,7,9.74,2.21,7.53,-,-,-,1.56,1.37,12.9,0.67,4.27,84.96,79.06
4284,宜蘭縣,2018/02/10,宜蘭,0.6,0.33,466.77,28.8,22,9,11.2,1.04,10.18,-,-,-,1.43,1.12,18.21,-,-,80.27,-
4285,宜蘭縣,2018/02/10,冬山,1.9,0.32,-,32.0,22,6,11.27,3.41,7.86,-,-,-,2.31,1.86,17.53,1.0,4.62,84.1,39.5
4286,宜蘭縣,2018/02/09,宜蘭,2.3,0.54,461.66,24.2,30,11,19.61,4.86,14.75,-,-,-,0.76,0.51,16.05,-,-,80.88,-
4287,宜蘭縣,2018/02/09,冬山,1.7,0.33,-,22.6,27,9,19.9,6.8,13.12,-,-,-,0.98,0.72,15.9,0.0,0.0,82.61,0.0
4288,宜蘭縣,2018/02/08,宜蘭,1.9,0.33,438.92,34.7,22,12,9.3,0.55,8.73,-,-,-,1.05,0.83,11.64,-,-,89.71,-
4289,宜蘭縣,2018/02/08,冬山,1.3,0.26,-,34.8,26,9,9.58,1.12,8.41,-,-,-,1.52,1.42,11.71,0.57,4.21,90.82,50.36
4290,宜蘭縣,2018/02/07,宜蘭,1.3,0.35,437.85,33.6,33,16,8.29,0.72,7.52,-,-,-,1.24,0.9,10.9,-,-,82.78,-
4291,宜蘭縣,2018/02/07,冬山,1.8,0.25,-,36.1,34,12,6.48,1.23,5.21,-,-,-,1.85,1.69,11.03,1.5,4.98,84.32,23.76
4292,宜蘭縣,2018/02/06,宜蘭,1.1,0.32,436.19,32.8,48,20,7.66,1.0,6.63,-,-,-,1.62,1.28,9.61,-,-,69.13,-
4293,宜蘭縣,2018/02/06,冬山,1.5,0.27,-,41.1,50,17,6.46,1.22,5.24,-,-,-,2.25,2.0,9.93,0.0,0.0,64.21,0.0
4294,宜蘭縣,2018/02/05,宜蘭,1.1,0.33,420.09,31.2,16,7,8.71,1.65,7.06,-,-,-,1.05,0.74,8.85,-,-,76.69,-
4295,宜蘭縣,2018/02/05,冬山,1.6,0.26,-,29.2,13,4,13.05,3.91,9.14,-,-,-,2.17,2.01,8.73,0.5,4.62,81.5,21.47
4296,宜蘭縣,2018/02/04,宜蘭,0.6,0.22,427.33,34.3,15,6,5.61,0.9,4.71,-,-,-,1.23,0.93,9.78,-,-,80.4,-
4297,宜蘭縣,2018/02/04,冬山,0.9,0.22,-,36.9,13,2,4.99,1.16,3.82,-,-,-,1.85,1.58,9.76,0.6,4.85,81.58,23.53
4298,宜蘭縣,2018/02/03,宜蘭,0.5,0.42,446.86,43.2,30,16,6.52,0.7,5.81,-,-,-,1.11,0.73,10.98,-,-,81.31,-
4299,宜蘭縣,2018/02/03,冬山,1.5,0.38,-,42.6,29,9,7.27,1.28,6.0,-,-,-,1.94,1.65,10.69,0.79,3.9,83.49,91.05
4300,宜蘭縣,2018/02/02,宜蘭,0.6,0.37,422.7,37.1,21,8,8.8,1.09,7.71,-,-,-,1.29,0.91,13.03,-,-,85.79,-
4301,宜蘭縣,2018/02/02,冬山,1.7,0.3,-,41.7,19,5,7.92,1.76,6.17,-,-,-,1.8,1.55,12.71,0.88,4.33,89.59,34.23
4302,宜蘭縣,2018/02/01,宜蘭,1.0,0.61,445.51,30.5,25,12,11.07,1.36,9.71,-,-,-,1.33,0.97,12.91,-,-,74.83,-
4303,宜蘭縣,2018/02/01,冬山,1.8,0.48,-,31.3,22,5,11.45,2.31,9.12,-,-,-,1.89,1.53,12.53,0.69,4.48,81.48,30.64
4304,宜蘭縣,2018/01/31,宜蘭,-,0.3,431.68,35.2,19,7,8.26,0.93,7.29,-,-,-,1.31,0.99,15.78,-,-,84.88,-
4305,宜蘭縣,2018/01/31,冬山,0.8,0.27,-,36.4,16,5,7.91,1.48,6.4,-,-,-,2.14,1.87,15.39,1.58,5.13,89.48,8.54
4306,宜蘭縣,2018/01/30,宜蘭,-,0.34,438.97,36.6,18,7,6.62,0.58,6.01,-,-,-,1.2,0.79,12.85,-,-,88.84,-
4307,宜蘭縣,2018/01/30,冬山,1.1,0.29,-,34.2,14,5,9.21,2.54,6.67,-,-,-,1.84,1.72,12.69,2.05,4.8,92.35,13.16
4308,宜蘭縣,2018/01/29,宜蘭,0.4,0.32,450.9,35.0,19,7,6.83,0.69,6.09,-,-,-,1.26,0.95,13.23,-,-,82.85,-
4309,宜蘭縣,2018/01/29,冬山,1.2,0.32,-,35.8,16,3,8.33,2.15,6.17,-,-,-,1.87,1.6,12.71,1.37,4.58,87.05,26.25
4310,宜蘭縣,2018/01/28,宜蘭,0.9,0.31,474.88,22.2,21,8,8.93,1.2,7.73,-,-,-,1.34,1.06,17.53,-,-,78.03,-
4311,宜蘭縣,2018/01/28,冬山,1.6,0.28,-,23.6,23,5,11.23,4.16,7.06,-,-,-,1.99,1.73,17.06,0.0,0.0,82.83,0.0
4312,宜蘭縣,2018/01/27,宜蘭,0.6,0.29,478.12,32.5,23,8,7.65,0.79,6.83,-,-,-,1.11,0.87,15.73,-,-,87.51,-
4313,宜蘭縣,2018/01/27,冬山,1.6,0.23,-,28.3,16,4,8.57,1.77,6.8,-,-,-,1.76,1.52,15.1,1.42,4.86,90.32,9.82
4314,宜蘭縣,2018/01/26,宜蘭,0.7,0.28,440.78,37.3,21,6,5.08,0.71,4.36,-,-,-,2.2,1.8,15.86,-,-,85.34,-
4315,宜蘭縣,2018/01/26,冬山,1.7,0.2,-,36.8,14,3,8.42,2.54,5.87,-,-,-,2.41,2.01,14.96,2.14,4.72,93.54,27.95
4316,宜蘭縣,2018/01/25,宜蘭,1.0,0.34,441.74,40.6,25,9,5.53,0.59,4.89,-,-,-,1.48,1.26,15.84,-,-,90.84,-
4317,宜蘭縣,2018/01/25,冬山,1.2,0.25,-,38.8,15,5,6.14,0.53,5.55,-,-,-,1.84,1.64,15.46,3.53,5.08,95.33,10.01
4318,宜蘭縣,2018/01/24,宜蘭,0.7,0.35,-,45.6,42,19,6.23,0.48,5.71,-,-,-,1.32,0.96,15.64,-,-,89.63,-
4319,宜蘭縣,2018/01/24,冬山,1.4,0.35,-,43.3,31,12,6.91,1.34,5.55,-,-,-,1.56,1.41,15.24,3.63,4.57,93.79,36.14
4320,宜蘭縣,2018/01/23,宜蘭,0.6,0.31,-,45.5,42,13,5.11,0.75,4.34,-,-,-,1.89,1.38,18.39,-,-,75.15,-
4321,宜蘭縣,2018/01/23,冬山,1.5,0.28,-,41.2,36,11,10.66,1.77,8.87,-,-,-,1.89,1.54,17.52,1.36,4.27,82.65,95.77
4322,宜蘭縣,2018/01/22,宜蘭,0.3,0.45,435.76,37.7,35,13,7.87,0.6,7.26,-,-,-,1.88,1.36,18.92,-,-,75.02,-
4323,宜蘭縣,2018/01/22,冬山,1.7,0.44,-,32.2,36,11,16.6,4.87,11.73,-,-,-,1.78,1.43,17.64,0.0,0.0,83.81,0.0
4324,宜蘭縣,2018/01/21,宜蘭,0.6,0.4,429.46,37.1,20,7,7.94,0.52,7.41,-,-,-,1.04,0.76,18.54,-,-,93.51,-
4325,宜蘭縣,2018/01/21,冬山,0.5,0.35,-,36.9,10,6,9.91,1.96,7.95,-,-,-,1.31,1.15,18.08,2.09,5.4,96.31,6.19
4326,宜蘭縣,2018/01/20,宜蘭,0.6,0.38,425.75,38.0,39,19,9.77,0.88,8.93,-,-,-,1.08,0.82,18.52,-,-,91.3,-
4327,宜蘭縣,2018/01/20,冬山,0.9,0.36,-,38.7,32,17,9.29,1.34,7.95,-,-,-,1.41,1.22,18.14,1.47,4.13,95.14,93.18
4328,宜蘭縣,2018/01/19,宜蘭,1.1,0.41,427.97,32.5,21,9,10.98,0.99,9.99,-,-,-,1.02,0.79,19.46,-,-,90.4,-
4329,宜蘭縣,2018/01/19,冬山,1.6,0.33,-,32.9,17,7,15.06,2.36,12.7,-,-,-,1.31,1.08,19.22,1.57,5.22,92.12,5.64
4330,宜蘭縣,2018/01/18,宜蘭,0.7,0.31,422.91,34.9,24,12,9.28,0.92,8.33,-,-,-,0.99,0.68,19.45,-,-,93.27,-
4331,宜蘭縣,2018/01/18,冬山,1.2,0.25,-,28.6,14,9,13.02,3.99,9.03,-,-,-,1.77,1.66,19.08,2.11,4.9,96.15,10.92
4332,宜蘭縣,2018/01/17,宜蘭,0.9,0.37,430.49,35.8,44,19,13.09,3.33,9.76,-,-,-,1.45,0.98,19.76,-,-,73.7,-
4333,宜蘭縣,2018/01/17,冬山,2.3,0.36,-,26.1,44,17,21.19,7.48,13.71,-,-,-,1.3,0.93,18.99,1.0,4.0,80.85,105.8
4334,宜蘭縣,2018/01/16,宜蘭,3.0,0.38,433.63,25.8,39,14,12.86,1.71,11.12,-,-,-,1.22,0.84,18.91,-,-,71.99,-
4335,宜蘭縣,2018/01/16,冬山,2.7,0.37,-,20.0,41,13,23.15,9.34,13.82,-,-,-,1.24,0.91,18.13,0.0,0.0,80.75,0.0
4336,宜蘭縣,2018/01/15,宜蘭,1.9,0.28,434.0,31.7,29,10,9.38,1.39,7.98,-,-,-,1.2,0.8,17.79,-,-,71.08,-
4337,宜蘭縣,2018/01/15,冬山,1.1,0.27,-,22.0,30,9,16.17,5.15,11.02,-,-,-,1.7,1.2,16.36,0.0,0.0,78.07,0.0
4338,宜蘭縣,2018/01/14,宜蘭,1.2,0.15,429.3,33.5,23,7,5.71,0.6,5.06,-,-,-,1.19,0.78,14.95,-,-,68.04,-
4339,宜蘭縣,2018/01/14,冬山,0.7,0.22,-,25.5,24,5,12.45,4.13,8.31,-,-,-,1.3,1.01,13.89,0.0,0.0,76.8,0.0
4340,宜蘭縣,2018/01/13,宜蘭,1.4,0.22,431.06,31.3,26,10,6.93,0.54,6.4,-,-,-,1.38,0.94,11.12,-,-,67.33,-
4341,宜蘭縣,2018/01/13,冬山,1.5,0.19,-,29.5,25,7,7.69,1.84,5.85,-,-,-,1.55,1.24,11.02,0.0,0.0,71.57,0.0
4342,宜蘭縣,2018/01/12,宜蘭,2.1,0.27,431.4,36.4,44,16,7.66,0.79,6.88,-,-,-,1.58,1.16,10.8,-,-,52.64,-
4343,宜蘭縣,2018/01/12,冬山,1.6,0.24,-,38.9,49,13,9.23,1.73,7.54,-,-,-,2.49,2.28,10.65,0.0,0.0,52.81,0.0
4344,宜蘭縣,2018/01/11,宜蘭,2.6,0.25,426.62,40.8,42,14,6.95,0.43,6.55,-,-,-,1.51,1.23,11.85,-,-,54.19,-
4345,宜蘭縣,2018/01/11,冬山,1.7,0.23,-,43.0,47,10,8.92,1.66,7.26,-,-,-,2.35,2.01,11.98,0.0,0.0,55.07,0.0
4346,宜蘭縣,2018/01/10,宜蘭,2.0,0.28,427.19,40.3,35,15,6.61,0.64,5.91,-,-,-,1.7,1.4,11.74,-,-,58.28,-
4347,宜蘭縣,2018/01/10,冬山,2.0,0.27,-,35.5,38,12,12.23,2.8,9.42,-,-,-,2.4,2.08,11.9,0.5,4.88,55.92,19.7
4348,宜蘭縣,2018/01/09,宜蘭,1.6,0.47,436.63,32.1,36,18,8.02,0.8,7.19,-,-,-,1.42,1.0,12.62,-,-,71.8,-
4349,宜蘭縣,2018/01/09,冬山,1.3,0.49,-,19.6,36,13,13.61,2.68,10.94,-,-,-,1.88,1.44,12.21,0.69,4.96,75.65,18.98
4350,宜蘭縣,2018/01/08,宜蘭,1.9,0.36,430.18,23.2,21,7,9.86,1.32,8.56,-,-,-,1.64,1.33,18.7,-,-,83.1,-
4351,宜蘭縣,2018/01/08,冬山,1.1,0.38,-,22.1,16,6,16.68,5.62,11.07,-,-,-,2.07,1.61,18.49,1.36,5.6,84.24,8.1
4352,宜蘭縣,2018/01/07,宜蘭,1.5,0.23,419.91,35.2,19,6,5.89,0.53,5.32,-,-,-,1.18,0.93,17.54,-,-,90.86,-
4353,宜蘭縣,2018/01/07,冬山,1.0,0.23,-,29.1,12,5,9.43,1.93,7.5,-,-,-,1.28,0.98,17.38,3.5,6.04,91.28,3.69
4354,宜蘭縣,2018/01/06,宜蘭,1.3,0.29,423.42,34.3,18,6,6.62,0.61,5.95,-,-,-,1.47,1.19,16.98,-,-,92.49,-
4355,宜蘭縣,2018/01/06,冬山,2.4,0.37,-,25.8,17,7,16.01,3.2,12.8,-,-,-,1.65,1.34,16.9,2.88,5.45,93.3,8.07
4356,宜蘭縣,2018/01/05,宜蘭,1.8,0.38,429.85,22.0,28,11,11.43,2.52,8.91,-,-,-,1.37,1.03,18.53,-,-,79.24,-
4357,宜蘭縣,2018/01/05,冬山,1.1,0.29,-,21.0,30,7,14.03,4.65,9.38,-,-,-,1.73,1.36,17.78,2.1,4.94,85.18,25.74
4358,宜蘭縣,2018/01/04,宜蘭,1.5,0.34,425.66,25.3,41,13,12.08,1.89,10.18,-,-,-,1.06,0.7,20.6,-,-,78.46,-
4359,宜蘭縣,2018/01/04,冬山,1.4,0.23,-,21.6,34,10,12.66,4.09,8.57,-,-,-,1.29,0.91,19.86,0.0,0.0,80.54,0.0
4360,宜蘭縣,2018/01/03,宜蘭,1.3,0.34,432.38,25.3,41,12,12.41,2.16,10.27,-,-,-,1.68,1.44,19.58,-,-,78.29,-
4361,宜蘭縣,2018/01/03,冬山,2.4,0.3,-,18.8,40,11,18.17,4.91,13.26,-,-,-,2.06,1.68,18.99,0.5,5.28,78.85,64.2
4362,宜蘭縣,2018/01/02,宜蘭,1.8,0.41,433.54,27.7,39,15,11.36,1.03,10.33,-,-,-,1.13,0.78,17.85,-,-,82.77,-
