序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1099,高雄市,1997/07/10,仁武,7.9,0.52,11.7,-,-,-,17.93,6.11,11.82,2.276,0.18,2.09,29.45,-,-,24.0
1100,高雄市,1997/07/10,橋頭,19.3,0.52,9.7,-,22,-,31.34,14.66,16.67,2.718,0.31,2.41,28.71,-,-,32.0
1101,高雄市,1997/07/10,美濃,0.3,0.25,14.7,-,26,-,5.9,0.73,5.16,-,-,-,29.17,-,-,30.0
1102,高雄市,1997/07/09,左營,4.4,-,9.6,-,21,-,20.24,8.05,12.19,2.345,0.4,1.94,28.16,-,-,21.0
1103,高雄市,1997/07/09,楠梓,10.0,0.45,8.5,-,26,-,30.48,12.16,18.31,2.575,0.54,2.03,28.31,-,-,26.0
1104,高雄市,1997/07/09,前金,6.6,1.06,5.6,-,28,-,24.52,11.4,13.12,-,-,-,28.14,-,-,28.0
1105,高雄市,1997/07/09,前鎮,27.1,-,-,-,36,-,27.16,13.51,13.65,2.81,0.86,1.95,27.59,-,-,45.0
1106,高雄市,1997/07/09,復興,7.0,0.74,-,-,25,-,14.14,8.11,6.04,-,-,-,27.63,-,-,25.0
1107,高雄市,1997/07/09,小港,16.8,1.04,7.2,-,34,-,28.66,10.61,18.05,2.232,0.26,1.98,28.17,-,-,34.0
1108,高雄市,1997/07/09,鳳山,9.2,0.83,6.4,-,33,13,30.78,14.64,16.14,-,-,-,28.23,-,-,33.0
1109,高雄市,1997/07/09,林園,0.6,0.19,11.5,-,31,12,4.15,0.97,3.18,1.858,0.1,1.75,27.91,-,-,31.0
1110,高雄市,1997/07/09,大寮,-,0.36,9.2,-,14,-,4.32,0.65,3.67,-,-,-,28.05,-,-,14.0
1111,高雄市,1997/07/09,仁武,5.2,0.44,7.9,-,-,-,-,-,-,-,-,-,-,-,-,22.0
1112,高雄市,1997/07/09,橋頭,6.6,0.54,7.9,-,21,-,23.61,9.63,13.98,2.46,0.27,2.19,26.96,-,-,21.0
1113,高雄市,1997/07/09,美濃,0.1,0.3,12.0,-,20,-,5.61,0.96,4.65,-,-,-,27.84,-,-,20.0
1114,高雄市,1997/07/08,左營,4.8,0.77,6.0,-,28,-,32.75,17.52,15.23,2.532,0.49,2.05,26.83,-,-,28.0
1115,高雄市,1997/07/08,楠梓,4.6,0.48,5.1,-,19,-,38.26,19.2,19.06,2.482,0.27,2.24,26.63,-,-,19.0
1116,高雄市,1997/07/08,前金,8.1,0.91,3.7,-,39,-,33.64,18.15,15.49,-,-,-,27.39,-,-,39.0
1117,高雄市,1997/07/08,前鎮,17.9,-,-,-,45,-,37.96,19.32,18.64,2.516,0.42,2.09,27.14,-,-,45.0
1118,高雄市,1997/07/08,復興,9.8,0.81,-,-,40,-,26.16,15.82,10.34,-,-,-,27.38,-,-,40.0
1119,高雄市,1997/07/08,小港,8.8,0.57,5.6,-,46,-,24.99,10.81,14.17,2.465,0.29,2.18,27.84,-,-,46.0
1120,高雄市,1997/07/08,鳳山,0.9,0.71,5.8,-,31,18,26.44,9.33,17.11,-,-,-,27.46,-,-,31.0
1121,高雄市,1997/07/08,林園,2.1,0.22,8.8,-,39,24,6.62,1.02,5.6,-,-,-,27.54,-,-,39.0
1122,高雄市,1997/07/08,大寮,1.0,0.54,5.5,-,19,-,14.39,5.23,9.16,-,-,-,27.61,-,-,19.0
1123,高雄市,1997/07/08,仁武,1.8,0.46,7.0,-,32,-,19.73,6.25,13.48,-,-,-,-,-,-,32.0
1124,高雄市,1997/07/08,橋頭,2.0,0.51,4.5,-,24,-,21.79,7.77,14.02,2.449,0.11,2.34,25.01,-,-,24.0
1125,高雄市,1997/07/08,美濃,0.6,0.31,11.2,-,25,-,7.9,1.21,6.69,-,-,-,26.23,-,-,25.0
1126,高雄市,1997/07/07,左營,4.3,0.54,13.1,-,24,-,20.2,9.04,11.16,2.288,0.3,1.99,29.25,-,-,31.0
1127,高雄市,1997/07/07,楠梓,4.4,0.47,9.3,-,30,-,27.2,9.69,17.51,2.558,0.22,2.34,28.7,-,-,30.0
1128,高雄市,1997/07/07,前金,6.1,0.52,10.0,-,27,-,17.36,5.96,11.41,-,-,-,28.9,-,-,30.0
1129,高雄市,1997/07/07,前鎮,17.2,-,-,-,28,-,25.39,11.21,14.18,2.184,0.28,1.9,28.33,-,-,29.0
1130,高雄市,1997/07/07,復興,6.5,0.71,-,-,27,-,22.47,9.4,13.06,2.404,0.32,2.08,28.63,-,-,27.0
1131,高雄市,1997/07/07,小港,5.3,0.44,9.0,-,33,-,18.37,7.43,10.94,2.266,0.16,2.1,28.96,-,-,33.0
1132,高雄市,1997/07/07,鳳山,5.5,0.58,8.2,-,31,17,26.82,10.79,16.03,-,-,-,29.51,-,-,31.0
1133,高雄市,1997/07/07,林園,1.4,0.37,11.5,-,27,22,9.65,1.99,7.66,-,-,-,28.37,-,-,36.0
1134,高雄市,1997/07/07,大寮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1135,高雄市,1997/07/07,仁武,1.8,0.47,14.2,-,40,-,16.68,4.56,12.13,-,-,-,28.74,-,-,40.0
1136,高雄市,1997/07/07,橋頭,6.1,0.29,11.2,-,36,-,17.87,6.19,11.68,2.261,0.1,2.17,27.13,-,-,36.0
1137,高雄市,1997/07/07,美濃,1.2,0.38,21.7,-,32,-,8.86,0.73,8.13,-,-,-,27.46,-,-,60.0
1138,高雄市,1997/07/06,左營,4.6,0.67,11.7,-,29,-,24.28,11.14,13.13,2.439,0.38,2.06,28.58,-,-,29.0
1139,高雄市,1997/07/06,楠梓,3.9,0.46,10.5,-,25,-,25.43,8.75,16.69,2.296,0.18,2.11,28.54,-,-,25.0
1140,高雄市,1997/07/06,前金,7.8,0.63,9.6,-,34,-,25.04,10.63,14.4,-,-,-,28.56,-,-,34.0
1141,高雄市,1997/07/06,前鎮,19.6,-,-,-,33,-,35.68,15.9,19.78,2.501,0.33,2.17,28.09,-,-,33.0
1142,高雄市,1997/07/06,復興,8.3,0.76,-,-,35,-,23.02,8.84,14.17,2.596,0.33,2.27,28.14,-,-,35.0
1143,高雄市,1997/07/06,小港,5.8,0.45,9.7,-,31,-,19.96,7.88,12.08,2.257,0.14,2.12,28.39,-,-,31.0
1144,高雄市,1997/07/06,鳳山,3.5,0.38,9.0,-,31,18,25.85,9.08,16.77,-,-,-,28.93,-,-,31.0
1145,高雄市,1997/07/06,林園,1.2,0.28,10.3,-,26,17,9.25,1.66,7.59,-,-,-,27.95,-,-,26.0
1146,高雄市,1997/07/06,大寮,6.4,0.48,8.9,-,25,-,12.14,2.48,9.66,2.704,0.14,2.56,28.81,-,-,25.0
1147,高雄市,1997/07/06,仁武,2.6,0.45,13.7,-,34,-,14.54,3.81,10.74,-,-,-,28.3,-,-,34.0
1148,高雄市,1997/07/06,橋頭,1.9,0.47,11.3,-,35,-,15.17,4.6,10.56,2.025,0.04,1.98,26.8,-,-,35.0
1149,高雄市,1997/07/06,美濃,0.8,0.38,17.7,-,35,-,10.82,1.64,9.18,-,-,-,26.43,-,-,55.0
1150,高雄市,1997/07/05,左營,4.4,0.68,11.8,-,22,-,20.77,8.76,12.01,2.281,0.37,1.91,27.87,-,-,22.0
1151,高雄市,1997/07/05,楠梓,10.9,0.42,9.6,-,27,-,26.59,9.72,16.87,3.056,0.6,2.87,27.41,-,-,27.0
1152,高雄市,1997/07/05,前金,11.2,0.73,7.4,-,21,-,28.8,14.07,14.73,-,-,-,27.76,-,-,21.0
1153,高雄市,1997/07/05,前鎮,23.8,-,-,-,25,-,37.29,18.28,19.02,2.376,0.43,1.95,27.37,-,-,40.0
1154,高雄市,1997/07/05,復興,14.2,0.83,-,-,27,-,35.43,16.84,18.6,2.621,0.52,2.1,27.45,-,-,27.0
1155,高雄市,1997/07/05,小港,22.7,0.84,5.5,-,33,-,38.81,18.18,20.63,2.187,0.24,1.95,28.2,-,-,38.0
1156,高雄市,1997/07/05,鳳山,4.6,0.67,9.4,-,32,20,27.06,8.6,18.46,-,-,-,28.42,-,-,32.0
1157,高雄市,1997/07/05,林園,0.9,0.23,13.1,-,19,10,5.14,0.92,4.22,3.011,0.49,2.52,27.46,-,-,19.0
1158,高雄市,1997/07/05,大寮,1.8,0.48,10.3,-,23,-,11.19,2.06,9.13,2.525,0.2,2.33,28.41,-,-,23.0
1159,高雄市,1997/07/05,仁武,3.0,0.44,12.8,-,32,-,15.85,4.06,11.79,-,-,-,27.68,-,-,32.0
1160,高雄市,1997/07/05,橋頭,5.5,0.71,8.9,-,30,-,20.88,7.29,13.6,2.217,0.2,2.02,26.22,-,-,30.0
1161,高雄市,1997/07/05,美濃,0.2,0.4,9.9,-,37,-,9.74,2.03,7.7,-,-,-,26.58,-,-,37.0
1162,高雄市,1997/07/04,左營,16.2,1.16,19.8,-,61,-,50.29,31.53,18.76,3.561,0.85,2.71,28.98,-,-,86.0
1163,高雄市,1997/07/04,楠梓,10.9,0.63,28.0,-,29,-,42.43,19.55,22.88,2.783,0.34,2.44,28.57,-,-,102.0
1164,高雄市,1997/07/04,前金,18.7,0.99,3.6,-,60,-,57.98,40.19,17.79,-,-,-,29.1,-,-,55.0
1165,高雄市,1997/07/04,前鎮,22.5,-,-,-,33,-,57.91,36.96,20.94,-,-,-,28.49,-,-,38.0
1166,高雄市,1997/07/04,復興,14.9,1.33,-,-,61,-,54.12,32.46,21.66,3.563,0.9,2.66,28.59,-,-,55.0
1167,高雄市,1997/07/04,小港,24.0,1.41,5.7,-,58,-,38.21,20.58,17.62,2.553,0.36,2.19,28.91,-,-,54.0
1168,高雄市,1997/07/04,鳳山,2.4,1.1,11.6,-,61,28,38.98,18.24,20.74,-,-,-,29.2,-,-,55.0
1169,高雄市,1997/07/04,林園,1.0,0.32,9.6,-,35,16,9.95,3.48,6.47,4.609,0.53,4.08,28.01,-,-,35.0
1170,高雄市,1997/07/04,大寮,4.2,0.58,11.9,-,36,-,15.37,4.79,10.59,2.87,0.26,2.61,29.06,-,-,49.0
1171,高雄市,1997/07/04,仁武,9.5,0.72,20.6,-,68,-,36.21,16.3,19.91,-,-,-,28.66,-,-,83.0
1172,高雄市,1997/07/04,橋頭,8.1,0.79,27.0,-,42,-,33.63,13.2,20.43,2.654,0.29,2.36,27.35,-,-,98.0
1173,高雄市,1997/07/04,美濃,1.1,0.41,25.9,-,41,-,11.1,1.11,9.99,-,-,-,27.51,-,-,64.0
1174,高雄市,1997/07/03,左營,14.8,1.22,5.4,-,36,-,54.28,39.42,14.86,3.072,0.87,2.2,27.66,-,-,36.0
1175,高雄市,1997/07/03,楠梓,12.1,0.7,4.5,-,21,-,56.82,36.66,20.16,2.917,0.47,2.44,27.58,-,-,21.0
1176,高雄市,1997/07/03,前金,17.8,1.04,1.9,-,43,-,57.74,43.06,14.68,-,-,-,28.02,-,-,43.0
1177,高雄市,1997/07/03,前鎮,30.7,-,-,-,25,-,51.21,33.82,17.4,-,-,-,27.52,-,-,50.0
1178,高雄市,1997/07/03,復興,16.3,1.28,-,-,36,-,50.06,32.5,17.56,3.289,0.82,2.47,27.5,-,-,36.0
1179,高雄市,1997/07/03,小港,40.1,2.47,2.3,-,50,-,58.87,43.53,15.34,2.522,0.34,2.18,27.98,-,-,55.0
1180,高雄市,1997/07/03,鳳山,4.3,1.01,4.8,-,46,18,40.48,24.41,16.07,-,-,-,27.36,-,-,46.0
1181,高雄市,1997/07/03,林園,0.5,0.38,4.6,-,-,14,13.03,5.66,7.38,4.477,0.42,4.06,26.84,-,-,29.0
1182,高雄市,1997/07/03,大寮,7.1,0.57,3.3,-,26,-,16.69,7.75,8.94,3.051,0.33,2.72,27.39,-,-,26.0
1183,高雄市,1997/07/03,仁武,4.6,0.61,6.2,-,31,-,27.22,16.68,10.54,-,-,-,27.2,-,-,31.0
1184,高雄市,1997/07/03,橋頭,16.9,0.54,2.6,-,41,-,40.21,23.51,16.7,2.846,0.39,2.45,26.18,-,-,41.0
1185,高雄市,1997/07/03,美濃,0.4,0.38,8.2,-,27,-,10.06,2.54,7.52,-,-,-,26.52,-,-,27.0
1186,高雄市,1997/07/02,左營,5.5,1.29,8.1,-,28,-,51.07,31.41,19.66,2.742,0.71,2.04,25.54,-,-,28.0
1187,高雄市,1997/07/02,楠梓,7.2,0.51,6.5,-,24,-,36.33,17.44,18.89,2.287,0.23,2.06,25.47,-,-,24.0
1188,高雄市,1997/07/02,前金,9.1,1.95,8.1,-,43,-,62.29,32.57,29.72,-,-,-,25.97,-,-,43.0
1189,高雄市,1997/07/02,前鎮,20.5,-,-,-,102,-,58.89,30.09,28.79,-,-,-,25.44,-,-,76.0
1190,高雄市,1997/07/02,復興,10.1,1.83,-,-,50,-,58.84,32.77,26.07,3.473,1.12,2.35,25.56,-,-,50.0
1191,高雄市,1997/07/02,小港,10.3,1.06,6.2,-,44,-,46.95,24.42,22.54,2.591,0.36,2.23,25.75,-,-,44.0
1192,高雄市,1997/07/02,鳳山,1.5,1.22,8.8,-,37,16,39.43,20.03,19.4,-,-,-,25.28,-,-,37.0
1193,高雄市,1997/07/02,林園,0.8,0.33,15.8,-,30,22,8.74,0.93,7.8,4.908,0.44,4.47,25.95,-,-,38.0
1194,高雄市,1997/07/02,大寮,2.8,0.6,13.6,-,22,-,16.63,4.46,12.17,2.955,0.39,2.56,26.24,-,-,34.0
1195,高雄市,1997/07/02,仁武,2.9,0.45,10.7,-,22,-,19.18,7.04,12.14,-,-,-,25.43,-,-,22.0
1196,高雄市,1997/07/02,橋頭,8.1,0.56,7.1,-,21,-,24.45,10.13,14.32,2.403,0.18,2.22,24.1,-,-,21.0
1197,高雄市,1997/07/02,美濃,0.2,0.46,9.5,-,16,-,10.46,3.39,7.08,-,-,-,24.39,-,-,16.0
1198,高雄市,1997/07/01,左營,2.5,0.45,14.0,-,15,-,18.2,5.25,12.95,2.152,0.29,1.86,24.98,-,-,20.0
1199,高雄市,1997/07/01,楠梓,11.0,0.51,7.0,-,24,-,41.05,18.06,22.98,2.665,0.49,2.18,24.7,-,-,24.0
1200,高雄市,1997/07/01,前金,5.9,0.61,9.4,-,23,-,25.22,10.01,15.21,-,-,-,25.1,-,-,23.0
1201,高雄市,1997/07/01,前鎮,25.9,-,-,-,-,-,36.69,16.58,20.11,3.217,1.18,2.03,24.62,-,-,108.0
1202,高雄市,1997/07/01,復興,9.1,0.71,-,-,25,-,26.22,10.48,15.74,2.637,0.47,2.17,24.96,-,-,25.0
1203,高雄市,1997/07/01,小港,19.6,1.15,11.0,-,32,-,39.41,21.54,17.88,2.213,0.25,1.96,25.11,-,-,33.0
1204,高雄市,1997/07/01,鳳山,1.1,0.72,10.6,-,15,8,24.07,7.75,16.32,-,-,-,24.69,-,-,16.0
1205,高雄市,1997/07/01,林園,0.3,0.17,18.9,-,52,8,2.79,0.08,2.72,4.286,0.21,4.08,25.06,-,-,51.0
1206,高雄市,1997/07/01,大寮,1.3,0.34,15.4,-,13,-,6.72,0.63,6.08,2.25,0.09,2.16,25.08,-,-,19.0
1207,高雄市,1997/07/01,仁武,1.8,0.43,12.4,-,18,-,16.63,3.15,13.47,-,-,-,24.82,-,-,19.0
1208,高雄市,1997/07/01,橋頭,6.0,0.45,10.0,-,14,-,21.93,7.1,14.83,3.129,0.32,2.8,23.54,-,-,16.0
1209,高雄市,1997/07/01,美濃,0.2,0.26,17.8,-,13,-,4.64,0.48,4.16,-,-,-,23.99,-,-,20.0
1210,基隆市,1997/07/31,基隆,2.2,0.51,10.9,-,46,-,16.72,8.67,8.05,2.335,0.37,1.96,30.03,-,-,46.0
1211,基隆市,1997/07/30,基隆,5.3,0.65,14.5,-,48,-,26.4,13.08,13.31,2.481,0.31,2.17,29.95,-,-,48.0
1212,基隆市,1997/07/29,基隆,5.2,0.63,26.9,-,68,-,22.48,7.24,15.24,2.543,0.51,2.03,29.42,-,-,75.0
1213,基隆市,1997/07/28,基隆,7.3,0.71,25.5,-,57,-,27.22,6.97,20.25,2.68,0.44,2.24,29.7,-,-,57.0
1214,基隆市,1997/07/27,基隆,9.0,0.78,35.4,-,66,-,30.15,7.26,22.89,2.952,0.55,2.41,29.07,-,-,79.0
1215,基隆市,1997/07/26,基隆,6.0,0.82,17.7,-,52,-,33.8,12.43,21.37,2.645,0.36,2.28,27.57,-,-,51.0
1216,基隆市,1997/07/25,基隆,9.7,0.67,12.0,-,57,-,29.01,10.73,18.28,2.47,0.35,2.12,27.75,-,-,54.0
1217,基隆市,1997/07/24,基隆,4.2,0.53,10.9,-,57,-,23.22,8.38,14.84,2.521,0.27,2.25,28.29,-,-,53.0
1218,基隆市,1997/07/23,基隆,0.8,0.52,17.1,-,57,-,12.21,2.87,9.34,2.591,0.19,2.4,28.82,-,-,54.0
1219,基隆市,1997/07/22,基隆,2.2,0.51,10.7,-,79,-,15.55,6.69,8.87,2.234,0.11,2.12,29.0,-,-,64.0
1220,基隆市,1997/07/21,基隆,5.1,0.55,17.2,-,84,-,20.29,8.5,11.79,2.272,0.14,2.13,29.5,-,-,67.0
1221,基隆市,1997/07/20,基隆,3.8,0.42,13.8,-,60,-,19.33,6.88,12.45,2.184,0.16,2.03,29.86,-,-,55.0
1222,基隆市,1997/07/19,基隆,5.4,0.66,20.3,-,93,-,27.58,8.77,18.81,2.377,0.39,1.99,29.51,-,-,72.0
1223,基隆市,1997/07/18,基隆,9.7,0.82,18.1,-,77,-,35.5,8.9,26.6,2.679,0.54,2.14,29.11,-,-,63.0
1224,基隆市,1997/07/17,基隆,6.7,0.85,21.2,-,90,-,31.26,6.26,25.0,2.504,0.24,2.26,28.8,-,-,70.0
1225,基隆市,1997/07/16,基隆,7.9,0.92,31.9,-,98,-,39.85,10.73,29.12,2.757,0.6,2.16,28.4,-,-,76.0
1226,基隆市,1997/07/15,基隆,11.1,0.91,15.7,-,83,-,42.62,14.38,28.24,2.733,0.57,2.16,28.54,-,-,66.0
1227,基隆市,1997/07/14,基隆,10.4,0.79,12.4,-,80,-,32.76,15.4,17.37,2.457,0.26,2.2,28.64,-,-,65.0
1228,基隆市,1997/07/13,基隆,9.9,1.34,18.2,-,66,-,54.32,27.2,27.13,3.272,0.74,2.53,27.2,-,-,58.0
1229,基隆市,1997/07/12,基隆,10.8,1.12,10.5,-,70,-,54.78,27.69,27.08,2.781,0.42,2.36,26.86,-,-,60.0
1230,基隆市,1997/07/11,基隆,10.0,0.96,14.5,-,74,-,41.17,18.34,22.83,2.448,0.55,1.9,27.86,-,-,62.0
1231,基隆市,1997/07/10,基隆,10.1,0.74,15.0,-,58,-,37.31,11.67,25.64,2.517,0.3,2.22,27.99,-,-,54.0
1232,基隆市,1997/07/09,基隆,10.6,0.99,12.2,-,73,-,48.6,19.61,28.99,2.539,0.58,1.96,27.69,-,-,62.0
1233,基隆市,1997/07/08,基隆,9.7,0.86,13.7,-,71,-,42.88,15.58,27.3,2.579,0.55,2.03,27.4,-,-,61.0
1234,基隆市,1997/07/07,基隆,7.5,1.04,12.9,-,73,-,43.24,14.01,29.23,2.719,0.59,2.13,27.53,-,-,61.0
1235,基隆市,1997/07/06,基隆,6.1,0.96,10.8,-,55,-,39.9,13.03,26.87,2.604,0.48,2.13,26.73,-,-,52.0
1236,基隆市,1997/07/05,基隆,4.0,0.86,9.0,-,58,-,38.12,18.33,19.79,2.715,0.57,2.15,26.77,-,-,54.0
1237,基隆市,1997/07/04,基隆,6.9,0.72,9.1,-,61,-,36.95,20.07,16.88,2.283,0.33,1.95,27.25,-,-,55.0
1238,基隆市,1997/07/03,基隆,5.2,0.82,11.3,-,52,-,39.44,21.24,18.19,2.518,0.49,2.03,26.22,-,-,51.0
1239,基隆市,1997/07/02,基隆,5.1,0.94,8.2,-,58,-,44.63,18.2,26.43,2.923,0.48,2.44,25.17,-,-,54.0
1240,基隆市,1997/07/01,基隆,6.8,0.88,17.9,-,77,-,40.57,13.41,27.16,2.631,0.49,2.14,27.05,-,-,63.0
1241,新竹市,1997/07/31,新竹,0.4,0.59,18.7,-,27,-,15.36,3.82,11.54,-,-,-,31.17,-,-,27.0
1242,新竹市,1997/07/30,新竹,1.4,0.67,19.1,-,45,-,20.53,5.84,14.69,-,-,-,31.06,-,-,48.0
1243,新竹市,1997/07/29,新竹,3.5,0.64,16.7,-,-,-,21.51,4.7,16.81,3.263,0.01,3.25,31.28,-,-,38.0
1244,新竹市,1997/07/28,新竹,4.1,0.83,23.4,-,58,-,26.89,5.0,21.89,3.061,0.0,3.06,30.83,-,-,54.0
1245,新竹市,1997/07/27,新竹,5.4,0.73,30.3,-,53,-,26.3,5.27,21.04,3.299,0.01,3.29,30.28,-,-,67.0
1246,新竹市,1997/07/26,新竹,5.7,0.75,26.7,-,48,-,31.52,11.49,20.03,3.005,0.01,2.99,29.91,-,-,59.0
1247,新竹市,1997/07/25,新竹,5.7,0.64,14.7,-,27,-,28.51,11.31,17.2,2.713,-,2.71,30.15,-,-,34.0
1248,新竹市,1997/07/24,新竹,5.0,0.56,13.3,-,29,-,22.55,5.51,17.04,2.097,0.02,2.08,30.35,-,-,31.0
1249,新竹市,1997/07/23,新竹,5.2,0.61,13.2,-,33,-,30.89,12.43,18.45,2.289,0.24,2.05,30.73,-,-,33.0
1250,新竹市,1997/07/22,新竹,1.7,0.66,17.2,-,31,-,21.29,6.1,15.19,2.195,0.14,2.05,30.96,-,-,55.0
1251,新竹市,1997/07/21,新竹,1.0,0.78,11.3,-,33,-,29.81,15.56,14.25,2.152,0.02,2.14,30.13,-,-,33.0
1252,新竹市,1997/07/20,新竹,1.5,0.77,14.0,-,34,-,30.48,15.06,15.42,2.189,0.05,2.14,29.57,-,-,35.0
1253,新竹市,1997/07/19,新竹,3.5,0.65,10.9,-,26,-,23.5,10.86,12.64,2.323,0.12,2.2,30.66,-,-,26.0
1254,新竹市,1997/07/18,新竹,6.0,0.81,14.8,-,33,-,35.53,17.99,17.53,2.584,0.13,2.46,30.52,-,-,33.0
1255,新竹市,1997/07/17,新竹,5.3,0.71,23.8,-,39,-,31.55,11.41,20.13,2.257,0.03,2.23,30.15,-,-,50.0
1256,新竹市,1997/07/16,新竹,4.3,0.69,22.6,-,46,-,32.11,16.25,15.85,2.855,0.06,2.8,29.72,-,-,50.0
1257,新竹市,1997/07/15,新竹,5.9,0.92,17.0,-,51,-,43.47,20.2,23.27,2.911,0.17,2.74,29.25,-,-,51.0
1258,新竹市,1997/07/14,新竹,3.3,0.93,15.5,-,51,-,57.42,36.69,20.73,2.579,0.14,2.44,29.61,-,-,51.0
1259,新竹市,1997/07/13,新竹,5.2,1.01,6.3,-,41,-,44.28,26.77,17.51,2.781,0.17,2.61,29.38,-,-,41.0
1260,新竹市,1997/07/12,新竹,4.0,0.78,11.0,-,33,-,24.06,8.67,15.39,2.606,0.13,2.48,30.75,-,-,33.0
1261,新竹市,1997/07/11,新竹,5.9,0.72,11.9,-,29,-,28.29,13.33,14.96,2.645,0.07,2.57,30.56,-,-,29.0
1262,新竹市,1997/07/10,新竹,3.3,0.93,12.3,-,42,-,45.1,22.17,22.93,2.846,0.17,2.68,29.98,-,-,42.0
1263,新竹市,1997/07/09,新竹,6.2,0.89,8.7,-,30,-,30.25,11.75,18.5,2.713,0.14,2.57,30.35,-,-,30.0
1264,新竹市,1997/07/08,新竹,7.1,0.76,10.9,-,29,-,25.61,8.46,17.15,2.717,0.06,2.66,30.74,-,-,29.0
1265,新竹市,1997/07/07,新竹,5.7,0.67,12.2,-,28,-,25.3,7.93,17.37,2.589,0.11,2.49,30.69,-,-,28.0
1266,新竹市,1997/07/06,新竹,2.8,0.84,10.5,-,34,-,43.63,29.24,14.39,2.738,0.14,2.6,28.98,-,-,34.0
1267,新竹市,1997/07/05,新竹,2.6,1.07,10.1,-,38,-,52.95,34.68,18.27,2.835,0.19,2.64,27.61,-,-,38.0
1268,新竹市,1997/07/04,新竹,3.6,0.83,9.9,-,27,-,45.48,28.06,17.42,2.754,0.2,2.55,27.75,-,-,27.0
1269,新竹市,1997/07/03,新竹,4.2,1.07,10.1,-,29,-,65.5,43.93,21.57,3.146,0.38,2.77,26.61,-,-,29.0
1270,新竹市,1997/07/02,新竹,3.3,0.58,8.1,-,13,-,30.98,16.27,14.71,2.586,0.1,2.48,26.59,-,-,13.0
1271,新竹市,1997/07/01,新竹,1.8,0.78,10.0,-,34,-,28.23,10.77,17.45,2.585,0.1,2.48,27.76,-,-,34.0
1272,嘉義市,1997/07/31,嘉義,3.0,0.62,31.9,-,73,-,-,-,-,2.852,0.39,2.46,29.79,-,-,78.0
1273,嘉義市,1997/07/30,嘉義,7.7,0.6,28.6,-,52,-,-,-,-,-,-,-,30.48,-,-,75.0
1274,嘉義市,1997/07/29,嘉義,4.8,0.59,27.2,-,53,-,-,-,-,-,-,-,30.7,-,-,64.0
1275,嘉義市,1997/07/28,嘉義,3.1,0.64,29.5,-,54,-,-,-,-,-,-,-,30.25,-,-,54.0
1276,嘉義市,1997/07/27,嘉義,3.8,0.46,37.4,-,61,-,-,-,-,-,-,-,29.92,-,-,66.0
1277,嘉義市,1997/07/26,嘉義,5.1,0.5,34.0,-,62,-,-,-,-,-,-,-,29.42,-,-,67.0
1278,嘉義市,1997/07/25,嘉義,4.4,0.37,34.6,-,44,-,-,-,-,-,-,-,29.51,-,-,65.0
1279,嘉義市,1997/07/24,嘉義,5.2,0.54,44.4,-,46,-,-,-,-,-,-,-,29.2,-,-,85.0
1280,嘉義市,1997/07/23,嘉義,7.0,0.49,43.5,-,60,-,-,-,-,-,-,-,29.84,-,-,78.0
1281,嘉義市,1997/07/22,嘉義,3.8,0.61,30.6,-,43,-,-,-,-,-,-,-,29.22,-,-,54.0
1282,嘉義市,1997/07/21,嘉義,5.3,0.83,15.3,-,-,-,30.69,12.35,18.09,-,-,-,28.82,-,-,44.0
1283,嘉義市,1997/07/20,嘉義,3.3,0.87,24.0,-,-,-,26.3,6.8,19.5,-,-,-,27.81,-,-,53.0
1284,嘉義市,1997/07/19,嘉義,1.6,1.0,16.0,-,-,-,29.62,13.58,16.04,-,-,-,28.0,-,-,33.0
1285,嘉義市,1997/07/18,嘉義,1.9,0.28,21.8,-,30,-,26.12,10.29,15.83,-,-,-,27.99,-,-,59.0
1286,嘉義市,1997/07/17,嘉義,2.1,0.17,18.5,-,33,-,22.95,7.62,15.33,-,-,-,28.68,-,-,59.0
1287,嘉義市,1997/07/16,嘉義,2.8,0.22,29.5,-,29,-,22.8,3.81,18.99,-,-,-,28.0,-,-,74.0
1288,嘉義市,1997/07/15,嘉義,2.0,0.72,27.8,-,-,-,28.71,5.33,23.38,-,-,-,27.13,-,-,77.0
1289,嘉義市,1997/07/14,嘉義,5.3,0.85,29.8,-,42,-,25.27,4.97,20.3,-,-,-,28.32,-,-,66.0
1290,嘉義市,1997/07/13,嘉義,5.4,1.15,14.5,-,41,-,32.92,8.97,23.95,2.396,0.59,1.81,28.66,-,-,41.0
1291,嘉義市,1997/07/12,嘉義,2.9,0.72,18.7,-,27,-,20.71,5.0,15.71,2.239,0.49,1.74,29.2,-,-,57.0
1292,嘉義市,1997/07/11,嘉義,2.0,0.57,19.7,-,29,-,12.86,1.57,11.29,2.082,0.27,1.81,29.49,-,-,57.0
