序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
480,新北市,1998/09/06,新店,2.0,0.66,12.4,-,26,-,24.5,7.44,17.06,-,-,-,27.63,-,-,35.0
481,新北市,1998/09/06,淡水,1.9,0.89,14.0,-,42,-,29.52,11.37,18.15,-,-,-,27.6,-,86.0,42.0
482,新北市,1998/09/06,汐止,2.1,1.17,8.5,-,45,-,51.66,24.98,26.67,-,-,-,26.76,-,-,45.0
483,新北市,1998/09/06,土城,5.1,1.08,8.7,-,42,-,44.82,22.14,22.68,-,-,-,28.72,-,-,42.0
484,新北市,1998/09/06,林口,3.1,0.24,14.8,-,32,-,16.31,5.61,10.69,-,-,-,26.27,-,-,32.0
485,新北市,1998/09/06,萬里,1.3,0.31,21.8,-,19,-,10.62,2.39,8.23,2.151,0.13,2.02,27.69,-,-,32.0
486,新北市,1998/09/05,板橋,11.8,1.42,28.3,-,79,-,58.03,18.8,39.23,3.187,0.86,2.33,28.76,-,-,96.0
487,新北市,1998/09/05,三重,7.5,3.36,-,-,103,65,159.54,102.16,57.38,-,-,-,28.2,-,-,76.0
488,新北市,1998/09/05,菜寮,8.1,1.68,15.5,-,92,-,60.91,20.01,40.9,-,-,-,28.15,-,-,71.0
489,新北市,1998/09/05,永和,7.1,2.4,-,-,96,-,73.62,34.05,39.57,3.246,1.03,2.22,30.72,-,-,73.0
490,新北市,1998/09/05,新莊,10.0,1.28,25.4,-,71,-,27.79,10.89,-,3.03,0.66,2.37,27.18,-,-,83.0
491,新北市,1998/09/05,新店,3.6,0.88,34.6,-,50,-,29.62,3.88,25.74,-,-,-,27.74,-,-,132.0
492,新北市,1998/09/05,淡水,4.9,1.15,17.0,-,78,-,40.68,9.74,30.93,-,-,-,28.37,-,82.0,64.0
493,新北市,1998/09/05,汐止,4.0,1.05,15.9,-,71,-,46.05,16.78,29.27,-,-,-,26.86,-,-,61.0
494,新北市,1998/09/05,土城,6.9,1.32,23.9,-,67,-,54.61,21.45,33.16,-,-,-,28.74,-,-,88.0
495,新北市,1998/09/05,林口,8.8,0.63,17.9,-,56,-,39.2,11.54,27.66,-,-,-,26.22,-,-,53.0
496,新北市,1998/09/05,萬里,2.7,0.45,41.0,-,34,-,11.76,1.38,10.38,1.997,0.04,1.96,27.22,-,-,67.0
497,新北市,1998/09/04,板橋,7.8,1.34,32.7,-,78,-,53.48,14.03,39.45,2.941,0.81,2.13,27.91,-,-,124.0
498,新北市,1998/09/04,三重,9.5,3.25,-,-,96,65,165.58,93.97,71.61,-,-,-,27.71,-,-,73.0
499,新北市,1998/09/04,菜寮,6.7,1.66,25.8,-,74,-,61.73,14.8,46.93,-,-,-,27.65,-,-,91.0
500,新北市,1998/09/04,永和,5.0,2.01,-,-,83,-,66.53,27.74,38.8,2.962,0.73,2.24,30.06,-,-,66.0
501,新北市,1998/09/04,新莊,8.0,1.17,35.0,-,65,-,43.16,8.49,34.67,2.918,0.6,2.32,26.5,-,-,108.0
502,新北市,1998/09/04,新店,2.7,0.69,35.8,-,49,-,21.77,2.32,19.45,-,-,-,26.84,-,-,125.0
503,新北市,1998/09/04,淡水,6.3,0.92,43.7,-,89,-,39.73,4.78,34.95,-,-,-,27.59,-,76.0,105.0
504,新北市,1998/09/04,汐止,5.0,0.95,23.9,-,79,-,49.9,16.23,33.68,-,-,-,26.47,-,-,81.0
505,新北市,1998/09/04,土城,6.2,1.12,31.2,-,72,-,54.75,18.62,36.14,-,-,-,27.53,-,-,108.0
506,新北市,1998/09/04,林口,6.5,0.79,36.8,-,72,-,43.38,8.16,35.22,-,-,-,25.02,-,-,119.0
507,新北市,1998/09/04,萬里,2.8,0.36,37.4,-,36,-,9.59,0.92,8.68,2.004,0.03,1.97,26.41,-,-,62.0
508,新北市,1998/09/03,板橋,8.5,1.18,16.7,-,64,-,54.57,14.52,40.05,2.675,0.63,2.05,28.08,-,-,57.0
509,新北市,1998/09/03,三重,9.1,2.52,-,-,78,57,140.4,85.9,54.5,-,-,-,27.85,-,-,64.0
510,新北市,1998/09/03,菜寮,8.1,1.14,17.2,-,62,-,43.09,9.19,33.9,-,-,-,27.72,-,-,56.0
511,新北市,1998/09/03,永和,6.9,1.8,-,-,62,-,68.96,31.72,37.24,2.922,0.68,2.24,30.1,-,-,56.0
512,新北市,1998/09/03,新莊,9.9,1.06,20.3,-,57,-,48.4,12.16,36.24,2.918,0.48,2.44,26.88,-,-,54.0
513,新北市,1998/09/03,新店,2.2,0.59,30.0,-,41,-,19.41,1.67,17.74,-,-,-,27.19,-,-,52.0
514,新北市,1998/09/03,淡水,4.1,0.93,37.2,-,73,-,30.73,2.57,28.16,-,-,-,27.76,-,69.0,73.0
515,新北市,1998/09/03,汐止,6.6,1.14,14.8,-,75,-,68.29,34.95,33.35,-,-,-,26.54,-,-,62.0
516,新北市,1998/09/03,土城,4.2,0.83,27.1,-,51,-,28.78,3.11,25.67,-,-,-,28.75,-,-,51.0
517,新北市,1998/09/03,林口,6.4,0.5,31.3,-,44,-,29.76,2.36,27.4,-,-,-,25.55,-,-,53.0
518,新北市,1998/09/03,萬里,0.3,0.34,41.7,-,41,-,4.3,0.36,3.94,2.084,0.05,2.03,26.28,-,-,51.0
519,新北市,1998/09/02,板橋,8.5,1.66,11.8,-,82,-,72.33,24.43,47.9,3.336,1.17,2.16,25.87,-,-,66.0
520,新北市,1998/09/02,三重,9.6,3.71,-,-,130,69,209.69,143.37,66.32,-,-,-,25.4,-,-,90.0
521,新北市,1998/09/02,菜寮,7.4,2.29,5.6,-,99,-,92.76,40.68,52.09,-,-,-,25.6,-,-,75.0
522,新北市,1998/09/02,永和,5.4,2.6,-,-,102,-,94.9,53.8,41.1,3.921,1.32,2.6,28.2,-,-,76.0
523,新北市,1998/09/02,新莊,5.6,1.51,14.4,-,75,-,53.64,14.22,39.42,3.244,0.78,2.46,24.66,-,-,62.0
524,新北市,1998/09/02,新店,2.4,0.94,17.3,-,53,-,33.48,4.73,28.75,-,-,-,25.18,-,-,52.0
525,新北市,1998/09/02,淡水,3.7,1.42,18.7,-,83,-,53.68,10.21,43.47,-,-,-,25.21,-,83.0,67.0
526,新北市,1998/09/02,汐止,8.5,1.28,9.7,-,89,-,85.23,40.34,44.89,-,-,-,24.91,-,-,69.0
527,新北市,1998/09/02,土城,4.9,1.25,20.8,-,71,-,46.57,12.64,33.93,-,-,-,25.9,-,-,60.0
528,新北市,1998/09/02,林口,5.1,1.08,19.9,-,73,-,57.49,18.25,39.24,-,-,-,23.01,-,-,62.0
529,新北市,1998/09/02,萬里,0.6,0.48,40.6,-,55,-,7.93,0.92,7.01,2.133,0.03,2.1,25.21,-,-,70.0
530,新北市,1998/09/01,板橋,3.1,1.14,21.2,-,32,-,44.22,6.79,37.42,2.869,0.63,2.24,25.5,-,-,39.0
531,新北市,1998/09/01,三重,15.5,5.54,-,-,81,52,258.41,175.1,65.97,-,-,-,25.28,-,-,92.0
532,新北市,1998/09/01,菜寮,5.2,1.98,10.2,-,46,-,72.33,27.55,44.78,-,-,-,25.09,-,-,46.0
533,新北市,1998/09/01,永和,5.0,2.62,-,-,58,-,83.42,43.81,39.61,3.857,1.33,2.52,28.01,-,-,54.0
534,新北市,1998/09/01,新莊,2.6,0.87,26.9,-,29,-,30.63,3.27,27.36,2.694,0.67,2.08,24.3,-,-,46.0
535,新北市,1998/09/01,新店,1.5,0.7,27.2,-,24,-,27.25,2.62,24.63,-,-,-,24.89,-,-,44.0
536,新北市,1998/09/01,淡水,0.7,0.61,43.0,-,28,-,14.14,2.91,11.22,-,-,-,25.21,-,88.0,46.0
537,新北市,1998/09/01,汐止,1.0,0.9,22.8,-,42,-,42.86,10.87,31.99,-,-,-,24.62,-,-,42.0
538,新北市,1998/09/01,土城,1.6,0.82,21.1,-,27,-,34.62,5.05,29.58,-,-,-,24.74,-,-,36.0
539,新北市,1998/09/01,林口,0.5,0.2,43.1,-,-,-,10.04,-,8.61,-,-,-,22.93,-,-,46.0
540,新北市,1998/09/01,萬里,0.2,0.2,63.2,-,49,-,1.48,0.2,1.3,2.131,0.02,2.11,26.25,-,-,56.0
541,臺中市,1998/09/30,西屯,1.4,0.34,33.4,-,27,-,16.88,2.13,14.04,2.144,0.2,1.95,26.39,-,-,51.0
542,臺中市,1998/09/30,忠明,2.9,0.84,29.0,-,34,30,37.48,7.33,30.15,-,-,-,27.0,-,-,67.0
543,臺中市,1998/09/30,豐原,2.1,0.71,33.5,-,24,-,26.62,2.53,24.09,-,-,-,25.9,-,-,62.0
544,臺中市,1998/09/30,沙鹿,4.9,0.58,24.9,-,21,-,25.78,2.12,23.66,-,-,-,26.43,-,-,46.0
545,臺中市,1998/09/30,大里,2.2,0.79,27.8,-,42,-,41.77,12.02,29.75,-,-,-,-,-,-,66.0
546,臺中市,1998/09/29,西屯,2.9,0.46,20.3,-,26,-,23.29,6.04,17.25,2.152,0.17,1.94,25.35,-,-,27.0
547,臺中市,1998/09/29,忠明,2.8,0.82,20.8,-,20,19,25.84,5.69,20.15,-,-,-,25.52,-,-,30.0
548,臺中市,1998/09/29,豐原,1.8,0.8,21.0,-,18,-,21.96,3.0,18.96,-,-,-,23.87,-,-,28.0
549,臺中市,1998/09/29,沙鹿,-,0.63,19.9,-,-,-,-,-,-,-,-,-,25.46,-,-,25.0
550,臺中市,1998/09/29,大里,0.9,0.67,22.4,-,28,-,20.29,3.25,17.04,-,-,-,-,-,-,35.0
551,臺中市,1998/09/28,西屯,0.6,0.26,8.2,-,24,-,13.4,5.4,8.0,1.81,0.04,1.78,25.37,-,-,24.0
552,臺中市,1998/09/28,忠明,1.4,0.62,6.4,-,18,15,21.94,9.21,12.74,-,-,-,25.82,-,-,19.0
553,臺中市,1998/09/28,豐原,0.9,0.58,7.3,-,17,-,19.77,8.16,11.61,-,-,-,24.48,-,-,20.0
554,臺中市,1998/09/28,沙鹿,-,0.35,12.1,-,-,-,9.5,2.46,7.04,-,-,-,25.56,-,-,24.0
555,臺中市,1998/09/28,大里,1.2,0.58,3.9,-,24,-,25.04,9.9,15.14,-,-,-,25.87,-,-,24.0
556,臺中市,1998/09/27,西屯,1.1,0.42,20.0,-,41,-,21.34,5.41,15.92,1.945,0.05,1.89,28.68,-,-,62.0
557,臺中市,1998/09/27,忠明,1.4,0.68,24.0,-,40,-,26.35,6.2,20.15,-,-,-,-,-,-,76.0
558,臺中市,1998/09/27,豐原,1.0,0.64,28.8,-,33,-,20.89,4.39,-,-,-,-,-,-,-,94.0
559,臺中市,1998/09/27,沙鹿,-,0.41,11.1,-,-,-,13.62,2.13,11.5,-,-,-,28.09,-,-,53.0
560,臺中市,1998/09/27,大里,1.2,0.6,23.5,-,52,-,26.55,8.01,18.53,-,-,-,-,-,-,76.0
561,臺中市,1998/09/26,西屯,2.0,0.5,22.5,-,55,-,29.95,7.27,22.68,2.015,0.19,1.83,28.18,-,-,66.0
562,臺中市,1998/09/26,忠明,2.3,0.88,24.2,-,54,-,40.3,13.55,26.74,-,-,-,-,-,-,82.0
563,臺中市,1998/09/26,豐原,2.0,0.75,25.7,-,46,-,29.64,6.36,-,-,-,-,-,-,-,66.0
564,臺中市,1998/09/26,沙鹿,4.8,0.58,12.1,-,67,-,28.32,5.26,23.05,-,-,-,27.15,-,-,59.0
565,臺中市,1998/09/26,大里,2.9,0.85,32.0,-,74,-,42.29,13.41,28.88,-,-,-,-,-,-,78.0
566,臺中市,1998/09/25,西屯,3.1,0.54,26.8,-,65,-,35.29,7.97,27.32,2.213,0.31,1.92,26.9,-,-,64.0
567,臺中市,1998/09/25,忠明,3.9,0.88,26.5,-,63,41,43.54,12.56,30.97,-,-,-,27.18,-,-,81.0
568,臺中市,1998/09/25,豐原,4.2,0.86,23.7,-,61,-,38.98,8.37,30.61,-,-,-,26.27,-,-,62.0
569,臺中市,1998/09/25,沙鹿,8.3,0.57,18.4,-,42,-,31.44,4.0,27.44,-,-,-,26.16,-,-,42.0
570,臺中市,1998/09/25,大里,3.5,0.9,31.4,-,81,-,49.66,13.43,36.23,-,-,-,27.58,-,-,92.0
571,臺中市,1998/09/24,西屯,4.3,0.6,32.1,-,81,-,32.67,4.98,27.68,2.363,0.41,1.96,27.37,-,-,80.0
572,臺中市,1998/09/24,忠明,4.6,1.06,39.6,-,88,57,49.0,9.91,39.09,-,-,-,27.69,-,-,106.0
573,臺中市,1998/09/24,豐原,4.5,1.0,36.3,-,79,-,39.55,7.59,31.96,-,-,-,26.56,-,-,87.0
574,臺中市,1998/09/24,沙鹿,5.0,0.65,17.5,-,53,-,32.31,3.99,28.32,-,-,-,26.44,-,-,52.0
575,臺中市,1998/09/24,大里,4.3,1.12,40.0,-,101,-,50.05,11.43,38.62,-,-,-,27.97,-,-,111.0
576,臺中市,1998/09/23,西屯,3.1,0.59,36.3,-,71,-,19.73,1.64,18.09,2.181,0.3,1.88,26.27,-,-,65.0
577,臺中市,1998/09/23,忠明,4.3,0.94,33.4,-,87,61,41.24,4.91,36.33,-,-,-,26.64,-,-,89.0
578,臺中市,1998/09/23,豐原,4.2,0.91,-,-,79,-,38.22,5.74,32.48,-,-,-,25.67,-,-,64.0
579,臺中市,1998/09/23,沙鹿,11.2,0.64,30.9,-,70,-,29.26,2.08,27.18,-,-,-,25.79,-,-,60.0
580,臺中市,1998/09/23,大里,3.7,1.01,32.6,-,96,-,46.45,8.2,38.24,-,-,-,27.29,-,-,92.0
581,臺中市,1998/09/22,西屯,2.2,0.62,43.9,-,68,-,19.5,1.67,17.82,2.343,0.27,2.08,26.54,-,-,67.0
582,臺中市,1998/09/22,忠明,3.3,1.03,34.7,-,75,68,41.99,4.06,37.94,-,-,-,27.12,-,-,77.0
583,臺中市,1998/09/22,豐原,2.7,0.92,-,-,61,-,28.73,1.59,27.14,-,-,-,25.9,-,-,55.0
584,臺中市,1998/09/22,沙鹿,5.5,0.69,44.0,-,62,-,-,-,-,-,-,-,26.16,-,-,70.0
585,臺中市,1998/09/22,大里,2.7,1.14,41.4,-,80,-,41.02,5.08,35.94,-,-,-,27.11,-,-,81.0
586,臺中市,1998/09/21,西屯,3.1,0.82,26.9,-,55,-,32.01,9.18,22.83,3.161,0.43,2.73,26.08,-,-,52.0
587,臺中市,1998/09/21,忠明,4.4,1.28,28.3,-,102,65,45.18,8.71,36.47,-,-,-,26.75,-,-,76.0
588,臺中市,1998/09/21,豐原,5.3,0.98,-,-,66,-,32.15,3.33,28.83,-,-,-,25.11,-,-,58.0
589,臺中市,1998/09/21,沙鹿,6.8,0.82,32.3,-,64,-,-,-,-,-,-,-,26.49,-,-,57.0
590,臺中市,1998/09/21,大里,2.6,0.88,35.7,-,79,-,27.19,1.96,25.23,-,-,-,26.24,-,-,65.0
591,臺中市,1998/09/20,西屯,9.6,1.08,33.1,-,91,-,46.67,12.25,34.42,4.139,0.73,3.28,26.7,-,-,89.0
592,臺中市,1998/09/20,忠明,7.2,1.53,42.5,-,107,78,62.86,18.88,43.98,-,-,-,26.94,-,-,100.0
593,臺中市,1998/09/20,豐原,4.0,1.03,56.3,-,92,-,30.15,0.96,29.19,-,-,-,25.7,-,-,104.0
594,臺中市,1998/09/20,沙鹿,8.1,0.99,43.7,-,75,-,-,-,-,-,-,-,26.29,-,-,96.0
595,臺中市,1998/09/20,大里,7.7,0.91,38.5,-,90,-,35.6,3.11,32.49,-,-,-,26.16,-,-,96.0
596,臺中市,1998/09/19,西屯,2.5,0.55,41.1,-,59,-,22.7,2.88,19.82,2.356,0.27,2.09,25.81,-,-,68.0
597,臺中市,1998/09/19,忠明,3.3,0.93,37.7,-,54,51,38.39,5.12,33.27,-,-,-,26.48,-,-,77.0
598,臺中市,1998/09/19,豐原,2.8,0.76,42.2,-,48,-,28.84,1.49,27.34,-,-,-,25.28,-,-,72.0
599,臺中市,1998/09/19,沙鹿,5.6,0.53,47.8,-,42,-,-,-,-,-,-,-,25.93,-,-,80.0
600,臺中市,1998/09/19,大里,2.6,0.86,38.9,-,66,-,35.46,3.01,32.45,-,-,-,26.35,-,-,82.0
601,臺中市,1998/09/18,西屯,1.6,0.39,35.8,-,37,-,17.0,1.26,15.74,2.191,0.18,2.02,26.29,-,-,60.0
602,臺中市,1998/09/18,忠明,2.9,0.72,31.0,-,47,34,32.71,3.85,28.86,-,-,-,26.95,-,-,73.0
603,臺中市,1998/09/18,豐原,2.5,0.63,31.2,-,43,-,27.46,3.08,24.38,-,-,-,25.74,-,-,68.0
604,臺中市,1998/09/18,沙鹿,7.2,0.41,34.0,-,37,-,21.87,1.62,20.25,-,-,-,26.18,-,-,47.0
605,臺中市,1998/09/18,大里,2.6,0.64,37.6,-,55,-,33.88,3.85,30.03,-,-,-,27.2,-,-,77.0
606,臺中市,1998/09/17,西屯,1.7,0.35,38.1,-,42,-,13.63,0.88,12.75,2.114,0.12,2.0,26.79,-,-,54.0
607,臺中市,1998/09/17,忠明,2.5,0.65,30.6,-,43,28,25.08,1.85,23.22,-,-,-,27.5,-,-,76.0
608,臺中市,1998/09/17,豐原,2.7,0.5,36.4,-,34,-,22.99,2.34,20.65,-,-,-,26.68,-,-,53.0
609,臺中市,1998/09/17,沙鹿,7.2,0.36,38.7,-,43,-,18.34,1.76,16.58,-,-,-,26.75,-,-,71.0
610,臺中市,1998/09/17,大里,2.0,0.56,33.6,-,45,-,29.43,2.61,26.82,-,-,-,28.12,-,-,63.0
611,臺中市,1998/09/16,西屯,2.1,0.46,34.4,-,58,-,51.71,39.08,12.63,2.173,0.25,1.92,28.37,-,-,78.0
612,臺中市,1998/09/16,忠明,2.6,0.8,30.9,-,61,46,37.37,9.13,28.24,-,-,-,29.11,-,-,81.0
613,臺中市,1998/09/16,豐原,2.7,0.7,28.7,-,56,-,25.11,3.08,22.03,-,-,-,27.92,-,-,61.0
614,臺中市,1998/09/16,沙鹿,8.1,0.46,28.7,-,58,-,22.65,3.67,18.98,-,-,-,27.98,-,-,62.0
615,臺中市,1998/09/16,大里,2.7,0.88,34.4,-,70,-,41.35,9.89,31.46,-,-,-,29.36,-,-,83.0
616,臺中市,1998/09/15,西屯,4.3,0.62,36.9,-,84,-,80.28,71.32,8.96,2.375,0.23,2.14,29.57,-,-,83.0
617,臺中市,1998/09/15,忠明,4.4,0.92,36.4,-,89,66,34.23,5.63,28.6,-,-,-,29.79,-,-,96.0
618,臺中市,1998/09/15,豐原,6.5,0.86,34.8,-,88,-,27.52,3.99,23.53,-,-,-,28.49,-,-,75.0
619,臺中市,1998/09/15,沙鹿,7.4,0.58,29.1,-,91,-,24.78,2.94,21.84,-,-,-,29.38,-,-,75.0
620,臺中市,1998/09/15,大里,2.5,1.02,31.8,-,96,-,34.24,5.24,29.0,-,-,-,28.95,-,-,82.0
621,臺中市,1998/09/14,西屯,16.9,0.72,27.7,-,84,-,61.46,43.47,17.98,2.484,0.15,2.3,30.65,-,-,72.0
622,臺中市,1998/09/14,忠明,15.2,1.08,37.1,-,89,63,47.75,6.9,40.85,-,-,-,30.45,-,-,74.0
623,臺中市,1998/09/14,豐原,9.1,0.86,40.8,-,90,-,26.59,2.75,23.84,-,-,-,29.2,-,-,82.0
624,臺中市,1998/09/14,沙鹿,11.2,0.65,26.9,-,83,-,29.02,3.98,25.04,-,-,-,30.12,-,-,77.0
625,臺中市,1998/09/14,大里,8.0,0.83,34.5,-,84,-,29.78,3.33,26.45,-,-,-,29.94,-,-,94.0
626,臺中市,1998/09/13,西屯,5.8,0.72,48.1,-,111,-,16.12,4.66,11.5,2.354,0.2,2.15,30.26,-,-,84.0
627,臺中市,1998/09/13,忠明,7.4,0.99,44.3,-,120,70,33.23,3.12,29.32,-,-,-,30.0,-,-,89.0
628,臺中市,1998/09/13,豐原,10.2,0.87,49.1,-,103,-,23.61,0.42,23.19,-,-,-,28.7,-,-,106.0
629,臺中市,1998/09/13,沙鹿,11.0,0.66,37.6,-,99,-,19.33,1.02,18.31,-,-,-,29.9,-,-,75.0
630,臺中市,1998/09/13,大里,3.3,0.72,40.5,-,95,-,23.24,2.08,21.16,-,-,-,29.84,-,-,88.0
631,臺中市,1998/09/12,西屯,3.2,0.68,34.1,-,72,-,32.77,13.28,19.49,2.632,0.28,2.37,28.84,-,-,61.0
632,臺中市,1998/09/12,忠明,2.4,1.13,28.9,-,75,52,38.51,3.98,34.53,-,-,-,28.93,-,-,63.0
633,臺中市,1998/09/12,豐原,4.0,1.0,28.7,-,68,-,29.74,2.57,27.17,-,-,-,27.63,-,-,64.0
634,臺中市,1998/09/12,沙鹿,4.8,0.57,38.7,-,59,-,18.92,0.52,18.4,-,-,-,28.87,-,-,68.0
635,臺中市,1998/09/12,大里,1.9,0.88,24.4,-,73,-,34.15,5.03,29.11,-,-,-,28.25,-,-,61.0
636,臺中市,1998/09/11,西屯,6.2,0.7,13.0,-,85,-,49.86,19.77,30.08,2.435,0.37,2.08,29.4,-,-,68.0
637,臺中市,1998/09/11,忠明,6.8,1.08,16.4,-,75,44,36.16,8.13,28.03,-,-,-,29.56,-,-,62.0
638,臺中市,1998/09/11,豐原,5.8,0.9,19.1,-,59,-,26.44,3.74,22.71,-,-,-,28.38,-,-,54.0
639,臺中市,1998/09/11,沙鹿,4.0,0.55,19.4,-,56,-,21.22,3.22,17.6,-,-,-,29.55,-,-,53.0
640,臺中市,1998/09/11,大里,3.5,0.76,18.5,-,79,-,27.35,4.82,22.53,-,-,-,29.0,-,-,64.0
641,臺中市,1998/09/10,西屯,4.8,0.79,22.4,-,67,-,38.37,8.49,29.87,2.732,0.52,2.22,28.45,-,-,58.0
642,臺中市,1998/09/10,忠明,6.4,1.28,26.8,-,68,46,44.56,6.22,38.34,-,-,-,-,-,-,76.0
643,臺中市,1998/09/10,豐原,8.1,1.26,27.2,-,62,-,36.84,5.81,31.02,-,-,-,27.64,-,-,72.0
644,臺中市,1998/09/10,沙鹿,1.2,0.88,18.0,-,58,-,29.29,3.95,25.34,-,-,-,28.5,-,-,62.0
645,臺中市,1998/09/10,大里,3.1,0.97,33.5,-,69,-,34.69,2.77,31.93,-,-,-,28.05,-,-,99.0
646,臺中市,1998/09/09,西屯,3.2,0.85,14.7,-,55,-,37.65,15.07,22.57,2.98,0.45,2.53,27.88,-,-,52.0
647,臺中市,1998/09/09,忠明,4.0,1.47,20.8,-,47,38,54.62,20.53,34.09,-,-,-,-,-,-,59.0
648,臺中市,1998/09/09,豐原,4.0,1.03,19.5,-,45,-,31.69,8.66,23.03,-,-,-,26.88,-,-,56.0
649,臺中市,1998/09/09,沙鹿,0.9,0.81,14.8,-,40,-,30.11,9.41,20.71,-,-,-,27.85,-,-,43.0
650,臺中市,1998/09/09,大里,2.1,0.78,24.1,-,52,-,28.88,6.36,22.52,-,-,-,27.23,-,-,75.0
651,臺中市,1998/09/08,西屯,2.5,0.69,10.1,-,47,-,35.56,13.34,22.22,2.496,0.27,2.22,27.68,-,-,47.0
652,臺中市,1998/09/08,忠明,2.5,1.2,11.6,-,37,29,42.89,15.32,27.57,-,-,-,-,-,-,37.0
653,臺中市,1998/09/08,豐原,6.1,0.99,11.9,-,31,-,34.94,12.35,22.59,-,-,-,26.78,-,-,43.0
654,臺中市,1998/09/08,沙鹿,5.9,0.58,9.2,-,25,-,27.71,10.66,17.05,-,-,-,27.54,-,-,25.0
655,臺中市,1998/09/08,大里,1.7,0.74,11.7,-,46,-,26.56,9.8,16.76,-,-,-,27.31,-,-,46.0
656,臺中市,1998/09/07,西屯,2.6,0.61,4.8,-,39,-,37.46,20.1,17.36,2.207,0.2,2.01,26.98,-,-,39.0
657,臺中市,1998/09/07,忠明,3.2,1.23,6.0,-,26,24,45.39,21.41,23.98,-,-,-,-,-,-,26.0
658,臺中市,1998/09/07,豐原,1.9,0.66,10.1,-,26,-,21.33,4.79,16.54,-,-,-,26.21,-,-,31.0
659,臺中市,1998/09/07,沙鹿,1.0,0.41,8.3,-,25,-,21.66,8.72,13.28,-,-,-,27.37,-,-,25.0
660,臺中市,1998/09/07,大里,2.2,0.77,7.9,-,29,-,25.3,10.11,15.84,-,-,-,27.11,-,-,36.0
661,臺中市,1998/09/06,西屯,1.4,0.4,6.6,-,24,-,18.29,7.39,10.9,2.059,0.06,2.0,27.84,-,-,24.0
662,臺中市,1998/09/06,忠明,1.3,0.83,7.4,-,23,30,28.87,11.43,17.44,-,-,-,-,-,-,23.0
663,臺中市,1998/09/06,豐原,1.4,0.47,10.9,-,19,-,13.67,2.2,11.47,-,-,-,26.79,-,-,25.0
664,臺中市,1998/09/06,沙鹿,0.5,0.34,9.6,-,20,-,11.43,2.29,9.14,-,-,-,27.84,-,-,20.0
665,臺中市,1998/09/06,大里,0.4,0.52,8.8,-,28,-,14.4,3.52,10.89,-,-,-,27.44,-,-,28.0
666,臺中市,1998/09/05,西屯,2.1,0.48,14.1,-,40,-,23.63,7.97,15.66,2.105,0.05,2.06,29.0,-,-,40.0
667,臺中市,1998/09/05,忠明,2.3,0.9,18.6,-,36,32,27.41,6.32,21.08,-,-,-,29.68,-,-,44.0
668,臺中市,1998/09/05,豐原,2.5,0.65,25.4,-,33,-,18.51,1.3,17.22,-,-,-,28.24,-,-,52.0
669,臺中市,1998/09/05,沙鹿,2.3,0.44,18.8,-,30,-,12.04,1.01,11.03,-,-,-,29.0,-,-,37.0
670,臺中市,1998/09/05,大里,1.1,0.6,18.9,-,41,-,16.62,2.67,13.95,-,-,-,28.63,-,-,41.0
671,臺中市,1998/09/04,西屯,2.8,0.67,21.9,-,76,-,27.08,6.2,20.88,2.512,0.25,2.26,29.07,-,-,63.0
672,臺中市,1998/09/04,忠明,2.3,1.14,30.5,-,60,55,34.91,4.78,30.13,-,-,-,29.54,-,-,62.0
673,臺中市,1998/09/04,豐原,2.9,0.9,43.8,-,74,-,18.37,0.37,18.0,-,-,-,28.3,-,-,69.0
674,臺中市,1998/09/04,沙鹿,2.8,0.61,36.6,-,66,-,15.68,0.78,14.9,-,-,-,29.14,-,-,62.0
675,臺中市,1998/09/04,大里,1.3,0.77,27.7,-,61,-,22.62,3.25,19.37,-,-,-,28.56,-,-,56.0
676,臺中市,1998/09/03,西屯,11.6,0.85,29.8,-,135,-,40.27,8.7,31.58,2.593,0.21,2.38,29.32,-,-,93.0
677,臺中市,1998/09/03,忠明,15.1,1.23,38.4,-,99,65,48.7,4.96,43.74,-,-,-,30.53,-,-,90.0
678,臺中市,1998/09/03,豐原,10.8,1.09,41.2,-,83,-,38.23,4.44,33.79,-,-,-,28.31,-,-,75.0
679,臺中市,1998/09/03,沙鹿,10.0,0.91,33.3,-,77,-,34.84,5.08,29.76,-,-,-,28.79,-,-,71.0
680,臺中市,1998/09/03,大里,7.3,0.81,48.7,-,94,-,33.07,2.08,30.98,-,-,-,29.33,-,-,102.0
681,臺中市,1998/09/02,西屯,1.4,0.75,24.1,-,64,-,27.81,7.03,20.78,2.791,0.39,2.4,27.8,-,-,57.0
682,臺中市,1998/09/02,忠明,2.9,1.11,23.0,-,64,48,46.31,11.17,35.14,-,-,-,28.17,-,-,57.0
683,臺中市,1998/09/02,豐原,2.5,1.13,19.2,-,55,-,36.73,7.59,29.14,-,-,-,26.77,-,-,53.0
684,臺中市,1998/09/02,沙鹿,6.6,0.8,24.7,-,52,-,30.71,4.11,26.61,-,-,-,27.24,-,-,55.0
