序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
173,新北市,2017/06/30,土城,5.4,0.48,-,29.7,45,25,30.26,7.11,23.15,2.13,0.27,1.86,1.26,0.83,28.83,-,-,79.61,-
174,新北市,2017/06/30,林口,4.9,0.33,-,33.3,42,23,24.36,5.06,19.29,-,-,-,1.69,1.38,27.5,-,-,82.28,-
175,新北市,2017/06/30,萬里,3.9,0.28,-,37.4,37,27,11.63,1.65,9.97,-,-,-,2.82,2.67,28.59,0,0,76.68,0
176,新北市,2017/06/26,板橋,4.4,0.34,-,19.9,31,10,18.77,3.63,15.14,1.949,0.151,1.798,2.7,2.23,31.69,0,0,63.05,0
177,新北市,2017/06/26,三重,3.3,1.32,-,-,43,13,88.89,59.89,29,2.316,0.477,1.839,-,-,32.23,-,-,56.68,-
178,新北市,2017/06/26,菜寮,2.6,0.35,-,22,26,10,-,-,-,-,-,-,2.73,2,32.11,-,-,62.26,-
179,新北市,2017/06/26,永和,2.1,0.71,-,20.9,26,12,26,9.72,16.28,2.026,0.216,1.81,1.87,1.44,31.48,-,-,64.15,-
180,新北市,2017/06/26,新莊,3.4,0.29,-,22.4,29,8,15.31,3.27,12.04,-,-,-,2.83,2.32,31.73,-,-,59.34,-
181,新北市,2017/06/26,新店,1.9,0.27,-,24.7,28,13,12.43,2.63,9.81,-,-,-,2,1.44,31.54,-,-,66.55,-
182,新北市,2017/06/26,淡水,1.9,0.17,-,19.7,26,9,9.82,2.3,7.52,-,-,-,-,-,-,-,-,-,-
183,新北市,2017/06/26,汐止,2.8,0.35,-,19.4,28,15,21.72,6.24,15.48,-,-,-,1.55,1.27,30.5,-,-,68.5,-
184,新北市,2017/06/26,土城,2,0.32,-,21,31,11,17.33,4.56,12.76,1.964,0.146,1.818,1.83,1.15,31.47,-,-,68.83,-
185,新北市,2017/06/26,林口,1.6,0.16,-,19.7,28,7,14.07,3.74,10.32,-,-,-,3.56,3.3,28.7,-,-,72.08,-
186,新北市,2017/06/26,萬里,2.2,0.17,-,26,26,13,7.37,1.02,6.35,-,-,-,2.33,2.08,29.98,0,0,72.28,0
187,新北市,2017/06/25,板橋,3.4,0.29,-,19.1,28,10,15.88,3.92,11.97,1.882,0.106,1.776,3.12,2.58,31.18,0,0,63.41,0
188,新北市,2017/06/25,三重,3,1.33,-,-,42,7,86.99,62.46,24.53,2.315,0.471,1.843,-,-,31.99,-,-,56.65,-
189,新北市,2017/06/25,菜寮,2.8,0.32,-,18.4,21,7,14.3,3.63,10.67,-,-,-,2.46,2.06,31.84,-,-,62.52,-
190,新北市,2017/06/25,永和,1.6,0.55,-,18.4,23,11,20.51,7.3,13.2,1.983,0.152,1.831,2.26,1.71,31.05,-,-,65.6,-
191,新北市,2017/06/25,新莊,3.4,0.22,-,18.3,24,7,12.67,2.39,10.28,-,-,-,2.98,2.61,31.31,-,-,59.67,-
192,新北市,2017/06/25,新店,2.2,0.25,-,23.6,25,11,9.54,2,7.54,-,-,-,2.05,1.77,31.07,-,-,68.1,-
193,新北市,2017/06/25,淡水,1.4,0.16,-,16.1,21,8,8.19,1.58,6.61,-,-,-,-,-,-,-,-,-,-
194,新北市,2017/06/25,汐止,1.9,0.39,-,18.1,24,10,19.26,6.01,13.25,-,-,-,1.96,1.67,30.69,-,-,66.32,-
195,新北市,2017/06/25,土城,2.1,0.29,-,19.1,27,8,15.06,4.56,10.5,1.886,0.08,1.806,1.78,1.19,30.88,-,-,69.48,-
196,新北市,2017/06/25,林口,2.2,0.15,-,16.1,18,7,12.06,2.77,9.29,-,-,-,4.14,3.93,28.47,-,-,71.02,-
197,新北市,2017/06/25,萬里,1.8,0.19,-,23.4,16,10,8.07,1.15,6.92,-,-,-,2.58,2,31.23,0,0,62.7,0
198,新北市,2017/06/24,板橋,4.2,0.37,-,19.2,28,10,17.02,3.19,13.87,1.997,0.183,1.814,2.84,2.34,31.05,0,0,65.15,0
199,新北市,2017/06/24,三重,3.3,1.49,-,-,43,11,92.77,64.53,28.24,2.457,0.536,1.921,-,-,31.63,-,-,59.85,-
200,新北市,2017/06/24,菜寮,2.3,0.36,-,19.2,23,9,16.71,3.94,12.77,-,-,-,2.55,2.16,31.51,-,-,65.64,-
201,新北市,2017/06/24,永和,2.1,0.65,-,20.7,26,13,24.54,8.57,15.97,2.043,0.206,1.837,1.98,1.51,30.91,-,-,65.74,-
202,新北市,2017/06/24,新莊,3.3,0.35,-,17.2,26,10,18.58,5.35,13.23,-,-,-,2.72,2.53,31.13,-,-,62.07,-
203,新北市,2017/06/24,新店,1.6,0.24,-,28.7,23,13,10.75,2.56,8.18,-,-,-,2.28,1.79,31.11,-,-,67.86,-
204,新北市,2017/06/24,淡水,3.4,0.25,-,13.1,23,8,13.04,3.56,9.48,-,-,-,-,-,-,-,-,-,-
205,新北市,2017/06/24,汐止,2.3,0.44,-,19.5,29,13,23.51,9.51,14,-,-,-,1.54,1.19,30.16,-,-,71.16,-
206,新北市,2017/06/24,土城,2.8,0.36,-,19.2,29,11,20.98,7.7,13.28,1.996,0.151,1.844,1.81,1.22,30.7,-,-,71.18,-
207,新北市,2017/06/24,林口,2,0.18,-,15.6,19,7,14.49,3.63,10.85,-,-,-,3.6,3.49,28.47,-,-,71.78,-
208,新北市,2017/06/24,萬里,3.1,0.23,-,33.1,26,16,10.68,2.02,8.66,-,-,-,2.65,2.21,29.5,0,0,72.43,0
209,新北市,2017/06/22,板橋,9.3,0.65,-,23.7,41,17,33.62,6.91,26.7,2.207,0.34,1.866,1.75,1.26,30.66,0,0,67.28,0
210,新北市,2017/06/22,三重,3.8,1.36,-,-,51,13,79.91,43.3,36.6,2.454,0.479,1.974,-,-,30.53,-,-,63.24,-
211,新北市,2017/06/22,菜寮,3.2,0.59,-,23.3,31,14,27.25,5.23,22.03,-,-,-,1.97,1.5,30.77,-,-,68.07,-
212,新北市,2017/06/22,永和,11.3,0.86,-,19.5,32,18,39.68,12,27.69,2.166,0.3,1.866,1.73,1.22,29.92,-,-,67.36,-
213,新北市,2017/06/22,新莊,4.3,0.52,-,21.4,32,12,28.61,8.13,20.48,-,-,-,2.03,1.56,30.52,-,-,65.04,-
214,新北市,2017/06/22,新店,6.6,0.37,-,30,34,18,22.24,3.39,18.84,-,-,-,1.6,1.32,30.45,-,-,68.26,-
215,新北市,2017/06/22,淡水,3.1,0.35,-,13.5,32,13,18.15,4.97,13.18,-,-,-,-,-,-,-,-,-,-
216,新北市,2017/06/22,汐止,7.2,0.43,-,21.3,33,19,-,-,-,-,-,-,1.35,0.99,28.82,-,-,74.47,-
217,新北市,2017/06/22,土城,7.7,0.52,-,23.3,39,18,30.96,8.61,22.34,2.126,0.255,1.871,1.32,0.87,30.2,-,-,74.13,-
218,新北市,2017/06/22,林口,4,0.27,-,17.6,25,10,20.95,6.17,14.78,-,-,-,2.54,2.28,28.4,-,-,77.51,-
219,新北市,2017/06/22,萬里,3.5,0.19,-,21.6,28,15,9.94,2.37,7.57,-,-,-,2.3,2.13,27.31,0,0,81.46,0
220,新北市,2017/06/21,板橋,2.6,0.57,-,19.4,30,10,29.25,7.66,21.59,2.153,0.326,1.827,1.66,1.35,30.11,0,0,66.77,0
221,新北市,2017/06/21,三重,3.4,1.77,-,-,46,13,101.8,65.7,36.1,2.641,0.661,1.98,-,-,30.44,-,-,63.06,-
222,新北市,2017/06/21,菜寮,2.6,0.59,-,16.7,26,12,26.76,6.78,19.97,-,-,-,1.85,1.48,30.3,-,-,69.04,-
223,新北市,2017/06/21,永和,3.3,0.97,-,21.2,27,14,34.99,14.23,20.76,2.212,0.323,1.889,1.52,1.07,29.54,-,-,69.04,-
224,新北市,2017/06/21,新莊,3.4,0.56,-,15.9,28,12,27.4,8.45,18.95,-,-,-,1.86,1.4,29.53,-,-,67.13,-
225,新北市,2017/06/21,新店,1.8,0.39,-,26,31,14,18.06,3.47,14.59,-,-,-,1.66,1.53,28.78,-,-,71.13,-
226,新北市,2017/06/21,淡水,1.8,0.35,-,14.2,27,10,16.44,4.04,12.39,-,-,-,-,-,-,-,-,-,-
227,新北市,2017/06/21,汐止,3.8,0.52,-,18.7,28,14,-,-,-,-,-,-,1.22,0.78,28.76,-,-,75.07,-
228,新北市,2017/06/21,土城,2.9,0.49,-,25.7,35,14,27.21,10.15,17.06,2.152,0.26,1.892,1.4,0.84,31.09,-,-,69.75,-
229,新北市,2017/06/21,林口,2.5,0.24,-,15,23,9,19.59,6.23,13.36,-,-,-,2.58,2.43,27.72,-,-,76.33,-
230,新北市,2017/06/21,萬里,4.2,0.23,-,16.3,29,14,13.41,3.65,9.77,-,-,-,1.72,1.56,26.89,0,0,85.94,0
231,新北市,2017/06/19,板橋,3.8,1.08,-,7.4,29,9,48.39,27.4,20.99,2.624,0.538,2.086,1.15,0.76,27.15,0.5,6.13,78.85,10.35
232,新北市,2017/06/19,菜寮,2.9,1.06,-,8.5,24,11,52.28,29.93,22.36,-,-,-,1.17,0.87,27.37,-,-,81.57,-
233,新北市,2017/06/19,永和,3.8,1.28,-,-,23,11,48.49,28.44,20.05,2.665,0.464,2.2,1.12,0.75,26.56,-,-,79.47,-
234,新北市,2017/06/19,新莊,3.1,0.9,-,9.6,30,12,40.85,19.91,20.94,-,-,-,1.34,0.98,26.86,-,-,78.8,-
235,新北市,2017/06/19,新店,1.4,0.53,-,14,24,10,24.3,8.62,15.68,-,-,-,1.29,1.22,26.37,-,-,78.38,-
236,新北市,2017/06/19,淡水,2,0.61,-,12.5,27,12,27.8,13.4,14.4,-,-,-,-,-,-,-,-,-,-
237,新北市,2017/06/19,汐止,2.2,0.72,-,7.2,22,13,40.43,20.92,19.51,-,-,-,1.08,0.72,26.43,-,-,83.31,-
238,新北市,2017/06/19,土城,2.5,0.8,-,7.6,27,11,40.52,22.29,18.24,2.436,0.379,2.058,0.98,0.63,26.92,-,-,85.32,-
239,新北市,2017/06/19,林口,3.5,0.41,-,12.5,23,12,29.84,10.81,19.03,-,-,-,2.42,2.21,25.43,-,-,88.57,-
240,新北市,2017/06/19,萬里,3.1,0.33,-,10,22,11,16.98,5.24,11.74,-,-,-,1.89,1.54,25.54,0.5,5.11,87.04,12.26
241,新北市,2017/06/18,板橋,1.5,0.63,-,22.3,13,5,29.83,10.43,19.4,2.205,0.246,1.959,0.79,0.6,24.79,2,5.52,87.58,4.78
242,新北市,2017/06/18,三重,2.4,1.3,-,-,22,5,90.09,58.97,31.12,2.48,0.42,2.06,-,-,24.82,-,-,84.46,-
243,新北市,2017/06/18,菜寮,1.6,0.6,-,25.1,8,4,28.81,11.79,17.01,-,-,-,1.74,1.44,25.01,-,-,90.81,-
244,新北市,2017/06/18,永和,2.7,0.9,-,22.4,12,7,42.88,22.8,20.08,2.258,0.272,1.986,1.36,1.05,24.28,-,-,87.38,-
245,新北市,2017/06/18,新莊,2.1,0.46,-,26,11,6,21.34,5.65,15.69,-,-,-,1.52,0.9,24.53,-,-,86.84,-
246,新北市,2017/06/18,新店,1.9,0.47,-,23.9,16,7,23.1,6.79,16.32,-,-,-,1.16,1.05,24.54,-,-,84.25,-
247,新北市,2017/06/18,淡水,2.3,0.27,-,21.8,15,5,13.28,3.15,10.12,-,-,-,-,-,-,-,-,-,-
248,新北市,2017/06/18,汐止,2.9,0.43,-,19.9,8,8,23.09,6.35,16.74,-,-,-,1.05,0.86,24.13,-,-,92.48,-
249,新北市,2017/06/18,土城,2.1,0.5,-,24.6,11,5,22.76,7.02,15.74,2.189,0.19,1.999,0.98,0.63,25.3,-,-,90.86,-
250,新北市,2017/06/18,林口,1.4,0.23,-,30.7,6,4,13.42,2.74,10.68,-,-,-,2.62,2.46,23.23,-,-,95.15,-
251,新北市,2017/06/18,萬里,4.9,0.19,-,31,10,5,11.56,2.22,9.34,-,-,-,1.45,1.09,24.02,2.67,4.69,93.71,18.19
252,新北市,2017/06/17,板橋,2.9,0.57,-,21.4,12,5,27.84,7.52,20.32,2.169,0.233,1.936,1.43,1.01,24.28,3.19,4.92,89.63,10.67
253,新北市,2017/06/17,三重,2.7,1.49,-,-,25,6,89.29,53.4,35.89,2.612,0.538,2.074,-,-,24.29,-,-,86.96,-
254,新北市,2017/06/17,菜寮,2,0.58,-,20.9,10,5,29.85,8.16,21.69,-,-,-,1.93,1.73,24.41,-,-,94.67,-
255,新北市,2017/06/17,永和,2.6,0.72,-,21.2,9,5,33,12.42,20.58,2.247,0.263,1.984,1.5,1.06,23.4,-,-,89.63,-
256,新北市,2017/06/17,新莊,2.5,0.48,-,24.2,11,6,26.12,7.34,18.78,-,-,-,1.6,1.28,24.17,-,-,88.87,-
257,新北市,2017/06/17,新店,1.6,0.34,-,25.4,15,4,17.59,2.67,14.92,-,-,-,1.25,0.98,23.71,-,-,86.27,-
258,新北市,2017/06/17,淡水,1.8,0.23,-,31.3,13,4,11.25,0.96,10.29,-,-,-,-,-,-,-,-,-,-
259,新北市,2017/06/17,汐止,1.3,0.35,-,23.9,9,5,18.68,3.18,15.49,-,-,-,1.45,1.21,23.55,-,-,92.5,-
260,新北市,2017/06/17,土城,1.8,0.38,-,25.5,12,3,19.13,3.16,15.95,2.114,0.177,1.936,1.03,0.56,24.68,-,-,92.95,-
261,新北市,2017/06/17,林口,1.8,0.19,-,36.7,5,2,11.94,0.95,10.97,-,-,-,2.56,2.26,23,-,-,97.59,-
262,新北市,2017/06/17,萬里,1,0.19,-,39.1,19,5,8.06,1.22,6.84,-,-,-,3.09,2.27,23.56,5.78,4.98,93.53,21.68
263,新北市,2017/06/16,板橋,3.1,0.91,-,15.9,17,6,45.72,15.95,29.77,2.469,0.472,1.997,1.21,0.67,24.7,2.3,4.78,88.57,14.04
264,新北市,2017/06/16,三重,3.5,1.78,-,-,29,9,111.67,71.53,40.14,2.841,0.647,2.194,-,-,24.58,-,-,86.55,-
265,新北市,2017/06/16,菜寮,2,0.96,-,13.4,13,7,48.05,18.47,29.58,-,-,-,1.2,0.81,24.79,-,-,93.93,-
266,新北市,2017/06/16,永和,2.9,1.17,-,15.9,13,7,51.02,23.1,27.92,2.56,0.34,2.22,1.13,0.75,23.78,-,-,88.8,-
267,新北市,2017/06/16,新莊,1.9,0.86,-,16.7,16,9,42.06,13.49,28.56,-,-,-,1.27,0.7,24.57,-,-,87.75,-
268,新北市,2017/06/16,新店,2,0.55,-,19.2,18,7,29.95,7.97,21.98,-,-,-,0.99,0.8,24.11,-,-,85.16,-
269,新北市,2017/06/16,淡水,0.8,0.34,-,20.5,15,5,17.98,3.85,14.13,-,-,-,-,-,-,-,-,-,-
270,新北市,2017/06/16,汐止,3.3,0.54,-,16.9,11,9,34.49,10.72,23.77,-,-,-,1.03,0.82,23.83,-,-,92.42,-
271,新北市,2017/06/16,土城,2,0.65,-,17.3,17,6,31.21,9.02,22.19,2.316,0.347,1.969,0.93,0.42,25.09,-,-,91.88,-
272,新北市,2017/06/16,林口,1.8,0.19,-,26.1,11,3,15.43,2.95,12.49,-,-,-,2.61,2.25,23.67,-,-,96.48,-
273,新北市,2017/06/16,萬里,2.6,0.22,-,35.2,15,7,12.85,2.34,10.51,-,-,-,2.05,1.83,23.29,4.43,4.45,96.42,24.77
274,新北市,2017/06/15,板橋,2.9,0.48,-,31,14,6,28.34,3.46,24.89,2.071,0.189,1.881,1.62,1.23,23.29,2.1,4.91,88.34,11.8
275,新北市,2017/06/15,三重,2.8,1.11,-,-,22,6,69.63,32.75,36.87,2.323,0.344,1.979,-,-,23.19,-,-,86.51,-
276,新北市,2017/06/15,菜寮,3.1,0.45,-,35.5,7,4,21.64,2.68,18.96,-,-,-,2.48,2.22,23.35,-,-,93.69,-
277,新北市,2017/06/15,永和,1.7,0.57,-,33.6,9,6,28.56,7.03,21.53,1.993,0.162,1.831,1.8,1.63,22.56,-,-,88.49,-
278,新北市,2017/06/15,新莊,3.1,0.43,-,34.5,9,5,24.3,2.42,21.88,-,-,-,1.94,1.61,23.09,-,-,87.84,-
279,新北市,2017/06/15,新店,2.2,0.35,-,34.7,15,7,19.48,2.36,17.12,-,-,-,1.12,0.69,22.97,-,-,85.36,-
280,新北市,2017/06/15,淡水,1.3,0.28,-,29.6,16,7,13.94,1.2,12.74,-,-,-,-,-,-,-,-,-,-
281,新北市,2017/06/15,汐止,2.6,0.23,-,37.4,7,9,20.18,2.4,17.78,-,-,-,1.77,1.47,22.59,-,-,92.5,-
282,新北市,2017/06/15,土城,2.2,0.45,-,35.3,11,6,20.66,1.84,18.82,2.137,0.197,1.94,1.1,0.6,23.93,-,-,91.36,-
283,新北市,2017/06/15,林口,3.5,0.26,-,38.8,7,5,20.84,3.68,17.16,-,-,-,2.42,2.01,21.77,-,-,97.6,-
284,新北市,2017/06/15,萬里,1.6,0.13,-,56.4,13,6,4.95,1.09,3.86,-,-,-,2.64,2.19,22.23,4.75,4.78,-,14.28
285,新北市,2017/06/14,板橋,3,0.38,-,16,19,6,21.12,4.79,16.33,2.06,0.218,1.842,2.2,1.47,25.87,3.78,4.88,85.82,8.19
286,新北市,2017/06/14,三重,2.1,1.31,-,-,31,8,96.15,64.34,31.81,2.452,0.471,1.98,-,-,25.85,-,-,83.15,-
287,新北市,2017/06/14,菜寮,1.2,0.4,-,16.6,13,5,23.11,5.42,17.68,-,-,-,2.03,1.51,26.01,-,-,89.98,-
288,新北市,2017/06/14,永和,1.4,0.89,-,15.1,16,9,38.78,19.88,18.9,1.954,0.283,1.671,1.58,1.1,25.06,-,-,86.54,-
289,新北市,2017/06/14,新莊,1.5,0.36,-,18.5,15,7,19.53,5.07,14.46,-,-,-,2.54,1.98,25.68,-,-,84.2,-
290,新北市,2017/06/14,新店,2,0.31,-,20.5,21,9,17.7,4.54,13.16,-,-,-,1.53,1.15,25.27,-,-,82.47,-
291,新北市,2017/06/14,淡水,1,0.29,-,26.1,19,6,13.67,4.9,8.77,-,-,-,-,-,-,-,-,-,-
292,新北市,2017/06/14,汐止,1,0.4,-,14.8,14,10,25.65,9.72,15.93,-,-,-,1.68,1.3,24.85,-,-,92.22,-
293,新北市,2017/06/14,土城,1.7,0.41,-,15.7,23,7,25.94,9.7,16.25,2.176,0.264,1.912,1.57,0.86,26.02,-,-,91.33,-
294,新北市,2017/06/14,林口,1.5,0.18,-,26.6,12,4,12.16,2.38,9.76,-,-,-,3.29,2.87,24.4,-,-,93.63,-
295,新北市,2017/06/14,萬里,1.5,0.16,-,31.1,21,7,6.82,1.62,5.2,-,-,-,3.13,2.14,24.33,5.81,5.05,88.89,16.06
296,新北市,2017/06/13,板橋,3.7,0.83,-,19,31,11,40.9,16.09,24.8,2.348,0.412,1.936,1.58,1.08,28.55,15.83,4.23,77.26,22.73
297,新北市,2017/06/13,三重,3.6,1.4,-,-,49,10,89.44,57.18,32.26,2.573,0.508,2.065,-,-,28.56,-,-,72.97,-
298,新北市,2017/06/13,菜寮,2.4,0.73,-,18.9,23,9,36.15,14.97,21.19,-,-,-,1.71,0.91,28.88,-,-,78.64,-
299,新北市,2017/06/13,永和,2.9,0.92,-,13.4,26,13,39.08,16.73,22.35,1.949,0.313,1.636,1.37,1.07,28.12,-,-,76.73,-
300,新北市,2017/06/13,新莊,3,0.83,-,19,32,13,46.07,19.33,26.73,-,-,-,1.88,1.09,28.31,-,-,75.86,-
301,新北市,2017/06/13,新店,3.2,0.34,-,17.8,25,10,17.98,4.47,13.5,-,-,-,1.7,0.94,27.82,-,-,75.81,-
302,新北市,2017/06/13,淡水,2,0.5,-,17.1,32,10,23.68,8.15,15.53,-,-,-,-,-,-,-,-,-,-
303,新北市,2017/06/13,汐止,4.7,0.45,-,11.4,24,14,32.55,14.86,17.68,-,-,-,1.34,0.75,27.87,-,-,83.97,-
304,新北市,2017/06/13,土城,2.2,0.54,-,21.2,31,11,28.98,9.89,19.08,2.164,0.268,1.896,1.2,0.8,28.59,-,-,82.8,-
305,新北市,2017/06/13,林口,3.4,0.34,-,19.9,24,14,26.22,7.71,18.5,-,-,-,2.18,1.48,27.66,-,-,81.35,-
306,新北市,2017/06/13,萬里,2,0.21,-,16.9,23,12,12.11,3.23,8.87,-,-,-,2.02,1.86,26.46,12.5,4.27,84.62,17.16
307,新北市,2017/06/12,板橋,3.5,0.67,-,13,29,11,32.38,10.24,22.13,2.26,0.335,1.925,1.52,1.09,28.35,3.67,4.83,78.69,43.28
308,新北市,2017/06/12,三重,3.8,1.32,-,-,53,11,89.16,58.3,30.85,2.462,0.454,2.008,-,-,28.52,-,-,73.64,-
309,新北市,2017/06/12,菜寮,2.7,0.61,-,16.8,24,10,28.91,10.53,18.39,-,-,-,1.6,1.09,28.74,-,-,80.38,-
310,新北市,2017/06/12,永和,3.1,0.86,-,16.1,25,12,35.41,16.54,18.86,1.929,0.28,1.649,1.4,0.99,27.31,-,-,77.41,-
311,新北市,2017/06/12,新莊,3.2,0.57,-,15.4,29,11,28.54,7.63,20.91,-,-,-,1.63,1.15,28.36,-,-,76.38,-
312,新北市,2017/06/12,新店,1.7,0.32,-,23.3,25,9,14.68,3.96,10.73,-,-,-,1.66,1.3,27.25,-,-,75.36,-
313,新北市,2017/06/12,淡水,2.4,0.34,-,16.1,28,8,16.84,4.76,12.09,-,-,-,-,-,-,-,-,-,-
314,新北市,2017/06/12,汐止,2.8,0.46,-,16.9,26,15,26.15,9.6,16.55,-,-,-,1.26,0.87,27.5,-,-,83.24,-
315,新北市,2017/06/12,土城,2.9,0.57,-,17,29,9,29.06,10.5,18.57,2.15,0.25,1.9,1.2,0.8,28.27,-,-,84.78,-
316,新北市,2017/06/12,林口,6.4,0.3,-,17,20,12,21.59,5.05,16.55,-,-,-,2.39,1.94,27.03,-,-,86.88,-
317,新北市,2017/06/12,萬里,3,0.19,-,22.7,24,12,8.81,2.45,6.35,-,-,-,2.46,2.2,26.72,2.9,4.28,82.37,60.13
318,新北市,2017/06/11,板橋,2.4,0.49,-,20.2,34,15,23.23,4.25,18.98,2.094,0.213,1.881,1.59,0.99,29.52,0.8,4.13,76.32,24.36
319,新北市,2017/06/11,三重,2.6,1,-,-,51,13,60.28,35.1,25.18,2.224,0.32,1.904,-,-,29.6,-,-,71.42,-
320,新北市,2017/06/11,菜寮,3,0.41,-,19.9,27,14,17.9,2.78,15.12,-,-,-,1.9,1.4,29.9,-,-,77.68,-
321,新北市,2017/06/11,永和,1.1,0.61,-,21.3,31,17,23.01,7.45,15.56,1.818,0.191,1.627,1.53,1,28.26,-,-,76.91,-
322,新北市,2017/06/11,新莊,3.4,0.44,-,19,31,15,20.22,2.95,17.26,-,-,-,1.76,1.2,29.69,-,-,72.63,-
323,新北市,2017/06/11,新店,1.8,0.29,-,28.3,30,16,11.31,1.9,9.41,-,-,-,2.04,1.39,28.18,-,-,74.52,-
324,新北市,2017/06/11,淡水,2.7,0.34,-,14.8,33,14,14.22,1.92,12.31,-,-,-,-,-,-,-,-,-,-
325,新北市,2017/06/11,汐止,6.4,0.46,-,16.1,31,19,22.98,6.57,16.41,-,-,-,1.37,0.9,28.55,-,-,82.66,-
326,新北市,2017/06/11,土城,3.2,0.42,-,22,34,14,20.22,5.36,14.85,2.021,0.135,1.886,1.2,0.82,28.92,-,-,83.48,-
327,新北市,2017/06/11,林口,3.6,0.23,-,20.8,23,15,15.26,2.76,12.5,-,-,-,2.6,2.21,28.04,-,-,83.1,-
328,新北市,2017/06/11,萬里,3.6,0.21,-,25.8,31,19,8.66,2.25,6.4,-,-,-,2.6,2.21,27.7,1.25,4.36,81.38,54.53
329,新北市,2017/06/09,板橋,4.2,0.48,-,29.4,46,24,23.24,4.08,19.16,2.083,0.221,1.861,2.11,1.69,30.36,0,0,68.33,0
330,新北市,2017/06/09,三重,4.9,1.19,-,-,66,27,83.12,46.89,36.23,2.356,0.393,1.963,-,-,30.28,-,-,66.88,-
331,新北市,2017/06/09,菜寮,4.1,0.46,-,29,42,24,20.2,3.06,17.14,-,-,-,1.87,1.17,30.37,-,-,72.95,-
332,新北市,2017/06/09,永和,3.8,0.88,-,24.9,45,27,37.3,10.94,26.35,2.086,0.258,1.829,1.5,1.12,30.21,-,-,69.48,-
333,新北市,2017/06/09,新莊,4.2,0.44,-,23.6,43,21,22.07,2.96,19.1,-,-,-,1.92,1.54,30.31,-,-,66.16,-
334,新北市,2017/06/09,新店,3.2,0.38,-,34.2,39,24,15.07,2.71,12.36,-,-,-,2.07,1.41,29.05,-,-,68.24,-
335,新北市,2017/06/09,淡水,3.8,0.33,-,25.4,45,24,13.89,2.63,11.26,-,-,-,-,-,-,-,-,-,-
336,新北市,2017/06/09,汐止,8.1,0.45,-,30.3,46,30,26.63,4.3,22.34,-,-,-,1.52,1.17,29.23,-,-,77.21,-
337,新北市,2017/06/09,土城,3,0.39,-,31.7,42,21,19.58,3.82,15.76,2.019,0.145,1.874,1.57,0.98,30.26,-,-,73.13,-
338,新北市,2017/06/09,林口,3,0.31,-,27.1,43,26,18.74,3.42,15.33,-,-,-,2.07,1.7,27.57,-,-,84.66,-
339,新北市,2017/06/09,萬里,4.4,0.25,-,33.6,44,29,8.74,1.81,6.93,-,-,-,2.36,2.44,26.71,0,0,83.46,0
340,新北市,2017/06/08,板橋,4.4,0.53,-,27,40,18,24.98,4.91,20.07,2.068,0.218,1.85,1.74,1.25,30.05,0,0,71.32,0
341,新北市,2017/06/08,三重,8.6,1.1,-,-,63,24,71.03,38.92,32.12,2.322,0.357,1.966,-,-,30.17,-,-,68.06,-
342,新北市,2017/06/08,菜寮,8.3,0.45,-,26.1,35,21,-,-,-,-,-,-,2.24,1.57,30.31,-,-,74.08,-
343,新北市,2017/06/08,永和,5,0.67,-,20.3,35,21,27.28,9.53,17.75,1.823,0.199,1.624,1.62,1.4,29.73,-,-,72.72,-
344,新北市,2017/06/08,新莊,5.1,0.48,-,28.4,42,21,24.06,4.52,19.53,-,-,-,1.91,1.49,30.25,-,-,67.97,-
345,新北市,2017/06/08,新店,5.5,0.37,-,23.3,36,22,17.5,3.56,13.95,-,-,-,1.68,1.12,28.87,-,-,71.39,-
346,新北市,2017/06/08,淡水,3.4,0.37,-,22.2,44,20,14.6,3.38,11.22,-,-,-,-,-,-,-,-,-,-
347,新北市,2017/06/08,汐止,10.7,0.3,-,18.3,35,23,21.17,6.74,14.43,-,-,-,1.89,1.51,29.13,-,-,79.95,-
348,新北市,2017/06/08,土城,2.9,0.46,-,27.9,40,20,22.16,5.84,16.32,2.068,0.194,1.874,1.28,0.8,29.84,-,-,77.31,-
349,新北市,2017/06/08,林口,4.4,0.33,-,25.9,34,21,21.02,5.57,15.45,-,-,-,1.97,1.3,27.81,-,-,84.08,-
350,新北市,2017/06/08,萬里,3.9,0.22,-,37,29,19,5.74,1.13,4.61,-,-,-,2.96,2.69,26.85,0,0,85.86,0
351,新北市,2017/06/07,板橋,5.2,0.48,-,22.9,37,18,22.55,5.12,17.42,2.16,0.286,1.875,1.95,1.47,30.89,0,0,68.62,0
352,新北市,2017/06/07,三重,3.4,1.04,-,-,53,13,76.56,49.57,26.98,2.235,0.36,1.876,-,-,30.5,-,-,66.1,-
353,新北市,2017/06/07,菜寮,3.1,0.39,-,19.6,27,13,19.49,4.15,15.34,-,-,-,1.65,0.96,30.73,-,-,71.21,-
