序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
1212,基隆市,2015/03/29,基隆,1.5,0.36,-,36.2,21,14,11.04,2.27,8.77,1.65,20.51,79.26
1213,基隆市,2015/03/28,基隆,1.3,0.96,-,32.6,17,9,12.69,2.0,10.7,0.78,16.77,83.71
1214,基隆市,2015/03/27,基隆,2.5,0.47,-,18.8,16,12,26.71,4.25,22.46,1.02,17.87,96.39
1215,基隆市,2015/03/26,基隆,1.0,0.52,-,27.1,16,12,24.42,7.23,17.19,1.09,19.07,95.14
1216,基隆市,2015/03/25,基隆,0.8,0.2,-,50.7,25,11,5.62,1.17,4.45,1.75,15.89,94.34
1217,基隆市,2015/03/24,基隆,1.2,0.21,-,53.7,32,13,5.69,1.35,4.33,2.49,16.34,89.68
1218,基隆市,2015/03/23,基隆,1.2,0.3,-,61.3,63,26,6.37,0.83,5.52,1.78,18.23,88.57
1219,基隆市,2015/03/22,基隆,2.0,0.41,-,65.6,74,37,6.61,0.9,5.71,1.52,19.47,76.78
1220,基隆市,2015/03/21,基隆,1.0,0.36,-,47.4,18,9,6.55,0.84,5.71,0.88,19.7,98.5
1221,基隆市,2015/03/20,基隆,5.8,0.42,-,40.5,49,27,14.8,1.9,12.9,0.96,22.37,91.45
1222,基隆市,2015/03/19,基隆,1.6,0.35,-,27.1,43,22,15.48,3.24,12.24,1.47,23.72,83.58
1223,基隆市,2015/03/18,基隆,4.9,0.48,-,17.5,39,28,25.96,7.01,18.94,0.94,24.15,86.75
1224,基隆市,2015/03/17,基隆,5.3,0.54,-,17.4,31,28,32.22,12.01,20.21,0.78,22.69,94.22
1225,基隆市,2015/03/16,基隆,6.3,0.43,-,21.6,44,37,29.76,7.13,22.63,0.66,21.8,95.89
1226,基隆市,2015/03/15,基隆,6.7,0.51,-,25.6,39,34,24.78,5.61,19.18,0.72,20.85,89.38
1227,基隆市,2015/03/14,基隆,4.6,0.57,-,26.3,33,27,29.27,8.5,20.77,0.72,18.9,91.45
1228,基隆市,2015/03/13,基隆,3.0,0.65,-,14.0,20,12,36.97,13.26,23.71,0.74,18.0,91.63
1229,基隆市,2015/03/12,基隆,0.5,0.42,-,34.8,15,10,16.11,2.81,13.3,0.69,14.47,96.77
1230,基隆市,2015/03/11,基隆,0.5,0.22,-,45.2,16,9,6.01,1.02,4.99,1.39,13.84,94.74
1231,基隆市,2015/03/10,基隆,1.3,0.29,-,49.9,52,33,5.55,0.87,4.66,2.2,14.2,81.92
1232,基隆市,2015/03/09,基隆,1.0,0.36,-,40.1,29,16,10.0,1.48,8.52,2.16,17.67,78.87
1233,基隆市,2015/03/08,基隆,3.5,0.49,-,21.9,14,11,22.86,3.61,19.25,1.12,18.64,97.23
1234,基隆市,2015/03/07,基隆,0.5,0.27,-,40.9,13,8,6.6,0.93,5.66,0.87,16.48,97.72
1235,基隆市,2015/03/06,基隆,0.9,0.28,-,38.0,7,3,8.32,1.12,7.2,0.87,16.12,96.6
1236,基隆市,2015/03/05,基隆,0.6,0.29,-,38.4,7,5,8.29,1.27,7.03,1.0,16.68,98.2
1237,基隆市,2015/03/04,基隆,1.3,0.45,-,43.4,29,22,7.79,1.4,6.39,1.49,14.85,93.32
1238,基隆市,2015/03/03,基隆,3.0,0.61,-,33.6,40,32,22.58,6.56,16.02,1.57,18.9,85.54
1239,基隆市,2015/03/02,基隆,1.2,0.64,-,24.2,43,38,21.69,6.93,14.75,0.86,15.22,91.38
1240,基隆市,2015/03/01,基隆,0.9,0.3,-,34.2,17,10,6.21,1.16,5.05,1.27,13.98,89.12
1241,新竹市,2015/03/31,新竹,4.0,0.55,-,23.1,41,25,22.27,4.99,17.27,1.89,25.05,75.28
1242,新竹市,2015/03/30,新竹,3.1,0.76,-,23.1,49,32,30.62,6.31,24.31,1.11,23.2,70.19
1243,新竹市,2015/03/29,新竹,2.5,0.57,-,34.7,42,27,23.49,3.1,20.38,1.23,21.35,67.36
1244,新竹市,2015/03/28,新竹,2.5,0.46,-,35.6,38,23,25.14,3.24,21.91,2.26,18.8,65.46
1245,新竹市,2015/03/27,新竹,1.6,0.47,-,28.2,28,20,22.84,2.01,20.83,1.26,17.77,88.33
1246,新竹市,2015/03/26,新竹,2.6,0.91,-,9.2,31,23,53.58,20.34,33.24,0.88,17.56,90.16
1247,新竹市,2015/03/25,新竹,1.4,0.29,-,41.3,19,13,14.45,1.09,13.36,3.67,15.42,83.77
1248,新竹市,2015/03/24,新竹,4.6,0.26,-,49.2,31,17,10.59,1.25,9.33,5.66,17.36,74.91
1249,新竹市,2015/03/23,新竹,2.2,0.37,-,50.5,57,26,15.39,0.8,14.56,2.91,17.76,78.3
1250,新竹市,2015/03/22,新竹,3.1,0.52,-,55.9,78,39,13.48,0.76,12.7,3.64,19.9,68.68
1251,新竹市,2015/03/21,新竹,1.7,0.44,-,37.6,41,25,15.93,1.07,14.86,2.44,19.71,85.49
1252,新竹市,2015/03/20,新竹,3.2,0.53,-,26.4,73,39,22.82,1.84,20.98,1.57,21.8,84.81
1253,新竹市,2015/03/19,新竹,2.4,0.46,-,20.1,46,22,21.45,3.54,17.91,1.51,24.6,73.32
1254,新竹市,2015/03/18,新竹,2.5,0.33,-,26.7,48,20,14.33,1.63,12.71,2.58,24.83,74.02
1255,新竹市,2015/03/17,新竹,4.6,0.7,-,16.9,70,47,36.32,7.87,28.44,1.14,23.13,81.94
1256,新竹市,2015/03/16,新竹,6.8,0.72,-,18.6,70,46,31.06,5.05,26.01,1.07,22.04,81.59
1257,新竹市,2015/03/15,新竹,3.6,0.7,-,23.7,74,52,31.15,5.71,25.45,1.08,21.71,78.14
1258,新竹市,2015/03/14,新竹,3.4,0.72,-,28.1,69,45,35.71,11.55,24.16,1.18,19.9,80.01
1259,新竹市,2015/03/13,新竹,3.6,0.66,-,20.9,46,27,41.02,15.98,25.04,1.1,17.84,80.04
1260,新竹市,2015/03/12,新竹,2.2,0.43,-,31.3,31,18,23.38,2.1,21.26,2.25,13.89,85.36
1261,新竹市,2015/03/11,新竹,2.0,0.4,-,26.2,20,15,24.33,2.07,22.25,2.27,12.78,89.72
1262,新竹市,2015/03/10,新竹,2.0,0.36,-,41.9,53,30,13.83,1.01,12.82,4.91,14.12,75.04
1263,新竹市,2015/03/09,新竹,2.5,0.43,-,33.8,46,25,15.81,2.02,13.79,3.06,17.75,74.18
1264,新竹市,2015/03/08,新竹,3.1,0.47,-,19.6,32,23,24.76,3.51,21.26,1.16,18.01,84.6
1265,新竹市,2015/03/07,新竹,3.1,0.38,-,27.1,34,21,19.65,2.15,17.5,2.33,16.63,83.88
1266,新竹市,2015/03/06,新竹,2.2,0.41,-,29.3,22,16,19.24,2.38,16.86,2.5,15.76,85.75
1267,新竹市,2015/03/05,新竹,3.0,0.47,-,22.6,26,17,24.96,4.28,20.68,1.67,16.16,83.96
1268,新竹市,2015/03/04,新竹,2.8,0.55,-,35.1,40,25,14.72,1.3,13.4,3.57,14.76,80.62
1269,新竹市,2015/03/03,新竹,3.1,0.68,-,34.4,82,49,24.0,7.53,16.47,1.71,18.06,79.9
1270,新竹市,2015/03/02,新竹,3.2,0.83,-,17.8,58,36,38.25,15.78,22.47,1.68,15.17,77.59
1271,新竹市,2015/03/01,新竹,1.3,0.34,-,28.4,26,15,11.32,1.24,10.07,3.51,14.13,79.03
1272,嘉義市,2015/03/31,嘉義,2.9,0.42,-,27.6,52,20,-,-,-,1.85,26.65,72.0
1273,嘉義市,2015/03/30,嘉義,4.2,0.48,-,44.2,62,32,13.13,2.05,11.07,1.59,26.2,63.53
1274,嘉義市,2015/03/29,嘉義,3.3,0.56,-,45.6,79,44,17.42,2.8,14.62,1.57,24.19,64.48
1275,嘉義市,2015/03/28,嘉義,4.9,0.64,-,25.5,70,34,28.4,4.87,23.53,1.98,22.54,67.47
1276,嘉義市,2015/03/27,嘉義,3.3,0.52,-,25.9,66,33,20.84,2.92,17.92,2.69,22.19,78.74
1277,嘉義市,2015/03/26,嘉義,4.6,0.53,-,24.9,56,28,23.67,4.16,19.5,2.38,21.21,76.31
1278,嘉義市,2015/03/25,嘉義,3.5,0.51,-,16.9,56,28,26.27,3.67,22.6,1.97,18.78,80.55
1279,嘉義市,2015/03/24,嘉義,4.3,0.47,-,32.8,63,25,19.28,2.47,16.83,2.17,21.09,72.94
1280,嘉義市,2015/03/23,嘉義,3.2,0.55,-,27.8,97,48,20.17,2.21,17.96,2.5,20.55,74.56
1281,嘉義市,2015/03/22,嘉義,4.4,0.65,-,31.9,95,53,19.29,1.72,17.56,2.09,22.95,71.99
1282,嘉義市,2015/03/21,嘉義,3.7,0.71,-,26.1,118,60,21.97,3.15,18.82,2.3,23.65,79.57
1283,嘉義市,2015/03/20,嘉義,2.2,0.54,-,25.1,97,57,16.58,3.95,12.64,1.91,23.7,82.87
1284,嘉義市,2015/03/19,嘉義,2.8,0.38,-,28.4,54,23,13.78,2.98,10.8,1.95,26.5,67.07
1285,嘉義市,2015/03/18,嘉義,3.2,0.28,-,31.5,49,18,10.98,0.93,10.02,2.12,25.95,68.82
1286,嘉義市,2015/03/17,嘉義,2.9,0.35,-,22.1,45,15,12.61,2.14,10.43,1.84,25.93,77.03
1287,嘉義市,2015/03/16,嘉義,1.7,0.43,-,15.7,52,18,17.54,4.57,12.97,1.63,25.1,80.37
1288,嘉義市,2015/03/15,嘉義,2.3,0.52,-,34.6,78,45,14.99,0.94,14.05,1.82,25.0,73.04
1289,嘉義市,2015/03/14,嘉義,3.4,0.59,-,39.5,115,67,21.12,2.68,18.46,1.54,22.65,72.19
1290,嘉義市,2015/03/13,嘉義,3.8,0.61,-,36.9,95,52,25.02,3.49,21.59,1.75,20.31,73.85
1291,嘉義市,2015/03/12,嘉義,2.1,0.58,-,12.2,52,28,30.81,6.2,24.61,2.04,16.93,82.04
1292,嘉義市,2015/03/11,嘉義,-,-,-,-,-,-,-,-,-,-,-,-
1293,嘉義市,2015/03/09,嘉義,-,-,-,-,-,-,-,-,-,-,-,-
1294,嘉義市,2015/03/08,嘉義,3.1,0.53,-,21.1,75,38,-,-,-,2.17,20.43,78.09
1295,嘉義市,2015/03/07,嘉義,5.0,0.64,-,20.7,79,35,26.7,4.69,22.01,2.26,21.05,73.52
1296,嘉義市,2015/03/06,嘉義,3.6,0.55,-,22.8,72,32,24.05,3.95,20.11,2.41,20.8,74.22
1297,嘉義市,2015/03/05,嘉義,3.4,0.64,-,24.9,77,37,24.31,4.78,19.53,2.25,20.33,72.74
1298,嘉義市,2015/03/04,嘉義,3.7,0.7,-,25.6,100,51,-,-,-,2.44,20.08,71.33
1299,嘉義市,2015/03/03,嘉義,4.3,0.78,-,29.9,102,52,30.71,5.7,25.01,2.22,23.35,68.42
1300,嘉義市,2015/03/02,嘉義,3.6,0.63,-,22.1,72,38,25.68,2.95,22.72,1.81,19.01,66.64
1301,嘉義市,2015/03/01,嘉義,2.6,0.49,-,20.9,74,29,-,-,-,2.87,20.1,71.33
1302,宜蘭縣,2015/03/31,宜蘭,2.2,0.39,428.26,22.4,40,21,10.04,1.87,8.17,1.32,24.9,73.73
1303,宜蘭縣,2015/03/31,冬山,3.0,0.36,-,21.2,40,22,15.8,4.71,11.09,1.33,24.9,78.44
1304,宜蘭縣,2015/03/30,宜蘭,1.8,0.38,423.36,33.4,40,23,9.85,1.28,8.57,1.42,23.45,74.97
1305,宜蘭縣,2015/03/30,冬山,1.9,0.31,-,30.7,34,22,14.41,3.19,11.22,1.34,23.26,80.24
1306,宜蘭縣,2015/03/29,宜蘭,1.7,0.37,418.25,39.4,40,22,9.21,1.29,7.93,1.58,21.26,72.01
1307,宜蘭縣,2015/03/29,冬山,2.5,0.32,-,35.1,31,20,13.33,3.53,9.8,1.56,20.71,79.3
1308,宜蘭縣,2015/03/28,宜蘭,1.3,0.35,415.29,38.8,36,14,8.53,1.01,7.53,1.24,18.12,68.67
1309,宜蘭縣,2015/03/28,冬山,2.6,0.29,-,37.4,29,17,13.96,3.25,10.7,1.37,18.05,75.29
1310,宜蘭縣,2015/03/27,宜蘭,1.8,0.46,422.3,27.4,23,9,14.83,2.89,11.94,1.64,19.49,78.55
1311,宜蘭縣,2015/03/27,冬山,2.3,0.36,-,27.6,16,11,-,-,-,1.5,19.23,85.7
1312,宜蘭縣,2015/03/26,宜蘭,1.7,0.39,418.59,27.4,24,10,16.11,2.74,13.39,0.93,17.66,90.63
1313,宜蘭縣,2015/03/26,冬山,2.6,0.34,-,26.4,13,10,-,-,-,1.08,17.47,96.37
1314,宜蘭縣,2015/03/25,宜蘭,0.8,0.27,409.47,43.4,19,9,8.45,0.74,7.69,1.23,15.92,90.55
1315,宜蘭縣,2015/03/25,冬山,1.5,0.23,-,43.5,6,4,11.01,2.37,8.64,1.76,15.73,96.29
1316,宜蘭縣,2015/03/24,宜蘭,1.6,0.3,410.53,46.0,21,10,8.34,1.28,7.07,1.1,15.94,90.42
1317,宜蘭縣,2015/03/24,冬山,1.4,0.21,-,52.7,8,6,8.74,2.06,6.69,2.06,15.9,96.38
1318,宜蘭縣,2015/03/23,宜蘭,1.7,0.39,416.84,49.5,55,29,8.77,0.8,7.95,1.23,17.59,85.17
1319,宜蘭縣,2015/03/23,冬山,1.9,0.36,-,42.8,44,27,16.96,3.73,13.23,1.48,17.44,92.47
1320,宜蘭縣,2015/03/22,宜蘭,2.0,0.45,414.7,58.4,84,49,5.33,0.44,4.82,1.31,18.73,78.61
1321,宜蘭縣,2015/03/22,冬山,2.3,0.42,-,51.4,82,40,20.15,4.01,16.14,1.55,18.48,84.62
1322,宜蘭縣,2015/03/21,宜蘭,1.8,0.41,416.98,36.2,41,27,8.55,1.13,7.42,1.63,21.88,82.09
1323,宜蘭縣,2015/03/21,冬山,1.8,0.35,-,40.4,36,21,12.88,4.22,8.66,1.67,21.11,90.38
1324,宜蘭縣,2015/03/20,宜蘭,2.1,0.33,411.5,39.1,67,40,8.77,1.47,7.3,1.46,24.73,78.21
1325,宜蘭縣,2015/03/20,冬山,2.9,0.37,-,42.9,71,32,13.61,3.18,10.43,1.58,24.58,82.54
1326,宜蘭縣,2015/03/19,宜蘭,1.6,0.31,417.52,30.6,66,34,7.71,1.18,6.51,1.6,25.06,73.74
1327,宜蘭縣,2015/03/19,冬山,2.3,0.31,-,27.4,60,29,17.54,5.49,12.04,1.53,24.46,81.35
1328,宜蘭縣,2015/03/18,宜蘭,1.4,0.29,414.45,27.3,57,21,8.7,1.4,7.3,1.42,25.24,72.04
1329,宜蘭縣,2015/03/18,冬山,2.3,0.29,-,20.1,46,22,16.48,4.74,11.73,1.36,25.07,77.15
1330,宜蘭縣,2015/03/17,宜蘭,1.8,0.36,422.76,21.8,53,27,10.63,2.08,8.55,1.47,24.88,76.54
1331,宜蘭縣,2015/03/17,冬山,1.5,0.36,-,16.2,44,26,19.52,7.82,11.7,1.25,24.94,81.75
1332,宜蘭縣,2015/03/16,宜蘭,2.5,0.4,424.06,27.1,51,30,9.48,1.7,7.77,1.25,23.99,77.85
1333,宜蘭縣,2015/03/16,冬山,3.4,0.46,-,18.4,54,31,24.65,8.27,16.38,1.25,23.48,84.82
1334,宜蘭縣,2015/03/15,宜蘭,2.6,0.37,424.21,34.5,51,37,7.85,0.75,7.09,1.28,22.96,75.64
1335,宜蘭縣,2015/03/15,冬山,2.2,0.39,-,25.0,49,32,15.42,3.29,12.11,1.21,21.92,86.23
1336,宜蘭縣,2015/03/14,宜蘭,2.9,0.37,418.06,36.8,48,28,9.53,1.31,8.22,1.39,21.42,75.49
1337,宜蘭縣,2015/03/14,冬山,3.0,0.36,-,29.9,42,24,15.26,3.99,11.27,1.32,20.1,86.42
1338,宜蘭縣,2015/03/13,宜蘭,1.5,0.3,413.71,35.3,23,7,7.46,1.36,6.1,1.3,19.79,72.27
1339,宜蘭縣,2015/03/13,冬山,2.4,0.29,-,28.3,22,8,15.11,6.02,9.09,1.61,19.08,79.77
1340,宜蘭縣,2015/03/12,宜蘭,1.8,0.32,413.62,35.5,22,5,9.24,1.69,7.56,1.06,15.16,83.01
1341,宜蘭縣,2015/03/12,冬山,2.0,0.22,-,37.9,13,5,11.11,2.77,8.34,1.2,14.92,90.23
1342,宜蘭縣,2015/03/11,宜蘭,1.5,0.26,410.36,35.8,19,8,8.84,1.23,7.62,1.05,13.15,89.32
1343,宜蘭縣,2015/03/11,冬山,1.7,0.2,-,39.5,8,4,10.03,2.21,7.81,1.83,13.21,94.14
1344,宜蘭縣,2015/03/10,宜蘭,1.3,0.31,410.08,44.4,44,22,7.23,0.6,6.6,1.24,13.44,82.96
1345,宜蘭縣,2015/03/10,冬山,1.6,0.24,-,46.3,33,19,8.15,1.21,6.92,1.8,13.42,90.35
1346,宜蘭縣,2015/03/09,宜蘭,1.2,0.43,423.16,29.6,39,20,10.06,1.88,8.18,1.67,18.16,73.44
1347,宜蘭縣,2015/03/09,冬山,1.9,0.37,-,32.4,49,19,15.29,4.51,10.78,2.18,17.62,78.02
1348,宜蘭縣,2015/03/08,宜蘭,0.9,0.41,418.04,27.0,25,12,10.02,1.49,8.53,1.02,19.46,84.55
1349,宜蘭縣,2015/03/08,冬山,2.5,0.32,-,24.8,19,11,10.99,1.94,9.06,1.13,19.19,86.3
1350,宜蘭縣,2015/03/07,宜蘭,1.0,0.32,414.46,28.8,25,11,7.67,1.04,6.62,1.14,17.65,83.32
1351,宜蘭縣,2015/03/07,冬山,-,0.25,-,33.4,15,7,10.39,1.6,8.81,1.36,17.23,86.7
1352,宜蘭縣,2015/03/06,宜蘭,0.8,0.35,414.06,27.3,27,12,10.95,1.35,9.6,0.94,17.36,83.44
1353,宜蘭縣,2015/03/06,冬山,0.8,0.26,-,31.7,14,6,9.4,3.25,6.16,1.47,17.05,84.14
1354,宜蘭縣,2015/03/05,宜蘭,1.6,0.4,410.18,31.2,22,9,10.08,1.38,8.69,0.94,16.71,88.68
1355,宜蘭縣,2015/03/05,冬山,1.6,0.32,-,31.3,11,6,12.62,3.67,8.95,1.37,16.5,91.04
1356,宜蘭縣,2015/03/04,宜蘭,2.0,0.54,413.27,40.6,34,19,7.82,0.86,6.95,1.48,15.45,81.61
1357,宜蘭縣,2015/03/04,冬山,2.2,0.47,-,40.4,31,18,8.96,0.97,7.96,1.77,15.12,86.49
1358,宜蘭縣,2015/03/03,宜蘭,2.3,0.46,419.0,32.2,38,22,10.63,2.06,8.57,1.51,20.01,72.19
1359,宜蘭縣,2015/03/03,冬山,3.6,0.42,-,28.0,45,20,16.9,5.49,11.39,1.74,18.83,78.22
1360,宜蘭縣,2015/03/02,宜蘭,1.8,0.44,413.62,27.4,45,24,8.44,0.93,7.49,0.96,15.17,78.95
1361,宜蘭縣,2015/03/02,冬山,1.6,0.34,-,26.7,30,14,8.48,1.45,7.03,1.69,14.92,79.12
1362,宜蘭縣,2015/03/01,宜蘭,1.3,0.34,411.92,29.0,25,10,6.22,0.83,5.38,1.71,16.8,70.01
1363,宜蘭縣,2015/03/01,冬山,1.8,0.32,-,31.0,26,9,8.37,2.48,5.89,2.59,15.75,75.98
1364,桃園市,2015/03/31,桃園,8.7,0.69,-,21.3,56,29,31.97,7.69,24.28,1.31,25.26,78.4
1365,桃園市,2015/03/31,中壢,5.5,1.53,-,12.2,66,18,65.49,32.73,32.77,1.29,25.05,72.27
1366,桃園市,2015/03/31,大園,6.4,0.52,-,22.6,58,27,28.11,7.95,20.16,2.83,24.85,73.78
1367,桃園市,2015/03/31,龍潭,3.1,0.46,-,29.6,60,21,15.09,2.27,12.89,1.97,24.38,75.13
1368,桃園市,2015/03/31,平鎮,5.2,0.52,-,20.7,52,26,24.13,3.54,20.6,2.11,25.11,76.35
1369,桃園市,2015/03/31,觀音,4.7,0.48,-,27.1,64,31,26.64,6.45,20.19,2.55,24.69,76.79
1370,桃園市,2015/03/30,桃園,13.1,0.89,-,26.7,64,36,43.2,8.24,34.96,0.78,23.99,73.93
1371,桃園市,2015/03/30,中壢,4.5,1.46,-,22.2,67,23,63.79,26.04,37.75,0.88,23.86,65.86
1372,桃園市,2015/03/30,大園,5.9,0.55,-,28.0,52,32,29.98,4.3,25.68,1.72,23.22,66.44
1373,桃園市,2015/03/30,龍潭,3.1,0.6,-,40.2,61,27,22.93,4.68,18.26,1.3,23.29,68.12
1374,桃園市,2015/03/30,平鎮,5.0,0.67,-,30.3,50,31,30.34,5.11,25.23,1.25,23.87,69.68
1375,桃園市,2015/03/30,觀音,4.3,0.43,-,32.9,66,27,18.78,1.31,17.45,1.6,22.85,69.98
1376,桃園市,2015/03/29,桃園,4.2,0.56,-,39.8,30,18,21.16,2.49,18.67,1.29,22.16,67.77
1377,桃園市,2015/03/29,中壢,4.5,1.32,-,24.3,58,20,61.41,24.95,36.46,0.98,21.66,60.89
1378,桃園市,2015/03/29,大園,5.0,0.51,-,30.4,44,23,26.93,5.0,21.93,2.61,20.89,63.19
1379,桃園市,2015/03/29,龍潭,2.5,0.58,-,39.4,49,25,22.7,3.6,19.1,1.34,21.16,62.67
1380,桃園市,2015/03/29,平鎮,3.9,0.66,-,31.0,43,26,30.21,3.07,27.14,1.69,21.5,64.32
1381,桃園市,2015/03/29,觀音,9.6,0.53,-,26.6,57,21,27.97,4.29,23.66,2.27,20.17,70.81
1382,桃園市,2015/03/28,桃園,3.5,0.6,-,31.1,29,14,24.91,2.15,22.76,1.2,18.11,72.54
1383,桃園市,2015/03/28,中壢,4.5,1.2,-,23.4,53,16,59.51,23.85,35.66,1.04,17.8,67.15
1384,桃園市,2015/03/28,大園,4.2,0.4,-,31.8,36,15,34.03,9.46,24.56,3.69,17.24,67.82
1385,桃園市,2015/03/28,龍潭,2.9,0.52,-,38.0,49,20,27.38,4.35,23.04,2.07,17.25,71.28
1386,桃園市,2015/03/28,平鎮,4.7,0.53,-,31.7,38,16,26.55,2.73,23.8,2.17,17.6,70.84
1387,桃園市,2015/03/28,觀音,5.1,0.34,-,35.3,42,12,18.93,2.2,16.73,3.47,16.94,71.13
1388,桃園市,2015/03/27,桃園,2.5,0.68,-,20.9,22,10,33.19,7.24,25.95,0.84,17.33,88.17
1389,桃園市,2015/03/27,中壢,3.1,1.08,-,15.8,36,10,61.62,25.85,35.76,0.81,17.14,88.62
1390,桃園市,2015/03/27,大園,2.8,0.39,-,28.0,36,17,29.82,5.67,24.15,3.21,17.26,88.34
1391,桃園市,2015/03/27,龍潭,2.0,0.55,-,22.2,35,13,27.62,4.05,23.56,1.42,16.68,93.26
1392,桃園市,2015/03/27,平鎮,2.9,0.58,-,20.4,26,12,34.94,5.92,29.01,1.54,16.98,93.46
1393,桃園市,2015/03/27,觀音,4.0,0.29,-,36.2,30,10,17.13,1.82,15.31,2.59,17.08,87.78
1394,桃園市,2015/03/26,桃園,3.2,0.6,-,23.8,22,12,29.93,5.08,24.84,2.02,18.46,88.13
1395,桃園市,2015/03/26,中壢,4.4,1.83,-,11.9,39,11,97.88,56.79,41.09,0.78,18.17,87.82
1396,桃園市,2015/03/26,大園,2.9,0.51,-,21.6,28,14,35.82,7.96,27.86,2.86,18.83,87.52
1397,桃園市,2015/03/26,龍潭,2.4,0.68,-,15.5,31,12,41.2,13.47,27.72,0.92,17.27,92.69
1398,桃園市,2015/03/26,平鎮,4.1,0.79,-,15.9,26,10,47.74,14.0,33.73,1.21,18.01,92.02
1399,桃園市,2015/03/26,觀音,4.4,0.43,-,19.9,40,15,31.1,3.69,27.43,2.3,18.64,86.91
1400,桃園市,2015/03/25,桃園,1.9,0.31,-,40.3,14,5,15.54,1.84,13.7,2.22,14.74,88.36
1401,桃園市,2015/03/25,中壢,2.6,0.57,-,31.9,31,6,35.96,10.31,25.66,1.89,14.38,86.36
1402,桃園市,2015/03/25,大園,2.2,0.23,-,40.3,29,11,17.52,3.13,14.38,6.93,14.49,91.8
1403,桃園市,2015/03/25,龍潭,1.7,0.25,-,43.6,24,8,14.49,2.26,12.22,5.81,13.87,91.61
1404,桃園市,2015/03/25,平鎮,2.3,0.33,-,36.9,25,7,17.99,1.02,16.94,4.48,14.24,90.61
1405,桃園市,2015/03/25,觀音,4.6,0.26,-,40.3,34,14,14.31,0.62,13.67,6.55,14.37,85.95
1406,桃園市,2015/03/24,桃園,2.9,0.31,-,45.4,25,10,13.89,1.84,12.04,2.81,16.08,83.54
1407,桃園市,2015/03/24,中壢,3.0,0.58,-,38.5,40,9,27.9,7.15,20.74,2.09,15.82,80.2
1408,桃園市,2015/03/24,大園,2.5,0.24,-,45.5,42,12,13.68,2.3,11.38,8.13,16.37,76.69
1409,桃園市,2015/03/24,龍潭,2.0,0.27,-,49.1,35,11,11.66,3.16,8.51,7.65,15.23,86.61
1410,桃園市,2015/03/24,平鎮,1.9,0.32,-,42.5,35,10,14.27,1.24,13.03,4.95,15.81,84.34
1411,桃園市,2015/03/24,觀音,-,-,-,-,-,-,-,-,-,-,-,-
1412,桃園市,2015/03/23,桃園,2.8,0.42,-,51.9,57,22,15.67,1.67,14.0,2.71,17.01,84.37
1413,桃園市,2015/03/23,中壢,2.6,0.75,-,39.4,70,17,39.11,10.02,29.09,1.76,16.76,81.41
1414,桃園市,2015/03/23,大園,3.0,0.31,-,54.3,71,23,13.43,1.46,11.95,7.68,16.95,83.95
1415,桃園市,2015/03/23,龍潭,2.6,0.41,-,50.9,63,21,15.7,1.17,14.53,3.85,16.19,85.83
1416,桃園市,2015/03/23,平鎮,2.6,0.42,-,46.0,61,22,18.92,1.06,17.85,3.97,16.63,85.14
1417,桃園市,2015/03/23,觀音,-,-,-,-,-,-,-,-,-,-,-,-
1418,桃園市,2015/03/22,桃園,4.4,0.47,-,61.4,76,35,11.51,1.45,10.06,2.96,19.46,73.42
1419,桃園市,2015/03/22,中壢,4.6,0.74,-,48.3,102,29,26.84,4.91,21.92,1.83,18.81,70.46
1420,桃園市,2015/03/22,大園,4.1,0.39,-,61.3,89,35,11.17,1.06,10.1,6.52,19.32,65.65
1421,桃園市,2015/03/22,龍潭,2.7,0.44,-,61.9,86,35,10.44,1.53,8.91,5.29,18.0,76.25
1422,桃園市,2015/03/22,平鎮,3.4,0.49,-,56.0,82,37,12.63,0.54,12.06,4.04,18.76,74.7
1423,桃園市,2015/03/22,觀音,5.9,0.5,-,61.0,96,31,11.04,0.66,10.35,5.99,19.5,67.22
1424,桃園市,2015/03/21,桃園,1.0,0.48,-,36.7,27,12,16.03,1.81,14.21,1.32,20.26,84.54
1425,桃園市,2015/03/21,中壢,2.8,0.79,-,24.0,52,-,37.08,10.55,26.52,1.21,18.96,87.0
1426,桃園市,2015/03/21,大園,2.2,0.34,-,44.9,36,13,10.32,1.73,8.6,5.7,18.71,92.27
1427,桃園市,2015/03/21,龍潭,3.3,0.5,-,33.9,55,18,18.56,2.32,16.24,2.43,18.65,91.22
1428,桃園市,2015/03/21,平鎮,3.0,0.46,-,33.5,37,14,18.55,1.12,17.43,2.73,18.52,93.55
1429,桃園市,2015/03/21,觀音,3.5,0.41,-,44.7,40,14,9.07,0.62,8.4,4.36,18.97,88.42
1430,桃園市,2015/03/20,桃園,3.9,0.65,-,30.2,74,36,22.79,1.93,20.86,1.19,23.25,83.03
1431,桃園市,2015/03/20,中壢,4.1,0.97,-,21.1,101,-,38.96,11.31,27.64,1.02,21.55,85.08
1432,桃園市,2015/03/20,大園,3.9,0.42,-,42.6,80,29,15.37,2.46,12.9,3.75,20.79,91.7
