序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
521,新北市,2014/09/02,菜寮,5.6,0.49,-,27.3,44,27,26.7,4.24,22.46,1.72,30.92,62.52
522,新北市,2014/09/02,永和,3.6,1.01,-,20.5,40,21,41.38,15.15,26.23,1.72,31.2,67.25
523,新北市,2014/09/02,新莊,8.3,0.45,-,28.0,36,23,25.76,5.13,20.63,1.61,30.92,64.12
524,新北市,2014/09/02,新店,6.5,0.41,-,37.1,36,20,20.8,2.48,18.31,1.99,30.83,62.89
525,新北市,2014/09/02,淡水,4.4,0.36,-,19.5,36,20,18.8,4.18,14.62,-,-,-
526,新北市,2014/09/02,汐止,10.0,0.43,-,32.6,38,23,32.9,6.82,26.08,1.29,30.24,69.48
527,新北市,2014/09/02,土城,4.2,0.41,-,30.9,51,23,25.83,6.41,19.42,1.49,30.95,65.92
528,新北市,2014/09/02,林口,5.6,0.34,-,22.4,50,33,29.56,6.4,23.16,1.7,29.21,70.43
529,新北市,2014/09/02,萬里,4.4,0.25,-,34.4,36,20,13.33,2.56,10.77,2.87,28.44,75.86
530,新北市,2014/09/01,板橋,6.0,0.47,-,26.8,43,20,24.91,4.76,20.15,1.9,30.92,66.23
531,新北市,2014/09/01,三重,4.4,1.3,-,-,54,27,89.66,53.22,36.43,-,31.04,62.11
532,新北市,2014/09/01,菜寮,4.3,0.46,-,27.4,42,27,22.91,3.52,19.39,1.7,30.69,62.9
533,新北市,2014/09/01,永和,3.7,0.89,-,19.7,37,20,33.45,11.83,21.62,1.51,30.94,68.84
534,新北市,2014/09/01,新莊,6.0,0.46,-,23.9,35,23,21.99,3.7,18.29,2.01,30.83,64.82
535,新北市,2014/09/01,新店,3.7,0.37,-,38.6,33,18,15.41,2.46,12.96,2.0,30.35,65.73
536,新北市,2014/09/01,淡水,3.7,0.31,-,24.3,39,23,14.98,2.76,12.22,-,-,-
537,新北市,2014/09/01,汐止,8.3,0.42,-,34.1,39,24,26.71,4.47,22.24,1.38,29.85,73.4
538,新北市,2014/09/01,土城,4.1,0.48,-,25.9,49,24,27.05,5.86,21.18,1.45,30.58,67.54
539,新北市,2014/09/01,林口,4.8,0.26,-,26.3,45,31,21.47,3.92,17.55,1.42,29.14,71.33
540,新北市,2014/09/01,萬里,4.5,0.24,-,42.8,40,25,11.31,2.15,9.16,2.81,28.59,76.14
541,臺中市,2014/09/30,西屯,4.2,0.44,-,36.3,79,41,21.12,1.88,19.24,1.95,27.54,73.05
542,臺中市,2014/09/30,忠明,5.6,0.64,-,38.3,82,52,24.8,2.15,22.66,1.57,29.91,65.04
543,臺中市,2014/09/30,豐原,3.6,0.53,-,45.7,74,45,13.45,1.22,12.23,1.66,27.42,75.3
544,臺中市,2014/09/30,沙鹿,4.1,0.46,-,31.4,70,42,20.94,1.81,19.13,2.62,28.38,72.65
545,臺中市,2014/09/30,大里,4.7,0.66,425.8,41.6,87,56,23.17,2.93,20.24,1.67,28.92,68.46
546,臺中市,2014/09/29,西屯,4.9,0.66,-,46.1,81,49,29.29,3.23,26.05,1.74,27.75,73.08
547,臺中市,2014/09/29,忠明,5.5,0.77,-,51.2,83,55,27.6,1.89,25.71,1.43,30.06,64.18
548,臺中市,2014/09/29,豐原,4.5,0.53,-,64.6,91,56,13.79,1.72,12.07,1.95,27.77,73.78
549,臺中市,2014/09/29,沙鹿,4.8,0.58,-,43.1,85,51,23.41,1.49,21.9,2.04,28.3,73.15
550,臺中市,2014/09/29,大里,5.2,0.71,454.49,55.1,97,60,21.67,2.02,19.65,1.53,28.86,68.12
551,臺中市,2014/09/28,西屯,2.6,0.4,-,37.5,66,33,16.26,1.59,14.67,1.84,27.55,75.49
552,臺中市,2014/09/28,忠明,4.0,0.54,-,42.0,65,42,18.16,1.39,16.76,1.55,29.92,66.18
553,臺中市,2014/09/28,豐原,4.8,0.43,-,46.8,65,38,12.41,1.27,11.13,1.86,27.59,73.82
554,臺中市,2014/09/28,沙鹿,3.8,0.43,-,31.6,74,42,18.95,1.66,17.29,2.57,28.1,76.07
555,臺中市,2014/09/28,大里,3.5,0.47,439.21,42.9,85,44,16.33,1.4,14.93,1.63,29.04,68.02
556,臺中市,2014/09/27,西屯,2.9,0.41,-,32.8,60,28,23.17,4.58,18.59,1.8,27.8,76.57
557,臺中市,2014/09/27,忠明,3.8,0.53,-,36.5,60,33,22.15,1.41,20.72,1.56,30.11,67.27
558,臺中市,2014/09/27,豐原,3.5,0.4,-,40.1,62,29,12.97,1.54,11.42,1.88,27.8,75.07
559,臺中市,2014/09/27,沙鹿,3.4,0.42,-,30.6,73,38,20.8,1.83,18.97,2.6,28.34,77.58
560,臺中市,2014/09/27,大里,3.0,0.5,441.61,39.1,76,37,19.65,1.78,17.87,1.5,29.27,69.27
561,臺中市,2014/09/26,西屯,3.1,0.31,-,30.8,52,27,17.27,2.08,15.19,2.01,27.93,76.54
562,臺中市,2014/09/26,忠明,3.2,0.51,-,21.0,53,29,21.17,2.16,19.01,1.58,30.14,67.74
563,臺中市,2014/09/26,豐原,2.9,0.34,-,42.1,58,27,11.57,1.07,10.49,1.89,28.49,72.16
564,臺中市,2014/09/26,沙鹿,3.2,0.37,-,30.9,60,32,16.6,1.01,15.56,2.59,28.7,77.19
565,臺中市,2014/09/26,大里,3.3,0.53,445.86,33.9,63,33,20.06,2.32,17.73,1.64,29.34,69.83
566,臺中市,2014/09/25,西屯,3.9,0.3,-,30.4,36,18,15.8,2.96,12.83,1.88,27.76,77.46
567,臺中市,2014/09/25,忠明,3.4,0.41,-,33.7,31,18,17.28,2.56,14.71,1.52,30.07,68.23
568,臺中市,2014/09/25,豐原,3.3,0.29,-,33.5,40,19,9.71,1.95,7.76,2.02,27.52,76.97
569,臺中市,2014/09/25,沙鹿,3.1,0.28,-,33.4,37,20,13.97,1.89,12.08,2.04,28.83,76.04
570,臺中市,2014/09/25,大里,3.1,0.41,436.21,33.8,42,22,14.75,2.15,12.59,1.73,29.01,70.27
571,臺中市,2014/09/24,西屯,3.3,0.33,-,22.2,32,10,16.06,2.81,13.25,1.75,27.51,80.39
572,臺中市,2014/09/24,忠明,3.3,0.44,-,28.1,25,12,16.71,2.48,14.23,1.53,29.74,70.1
573,臺中市,2014/09/24,豐原,4.2,0.3,-,29.3,33,13,10.23,1.58,8.66,2.09,27.65,76.82
574,臺中市,2014/09/24,沙鹿,3.8,0.31,-,26.3,35,18,14.73,2.05,12.68,2.23,28.86,77.01
575,臺中市,2014/09/24,大里,2.8,0.37,433.6,27.2,31,15,13.69,2.44,11.24,1.74,28.13,72.68
576,臺中市,2014/09/23,西屯,2.0,0.36,-,28.3,39,15,19.12,2.76,16.37,1.66,27.37,80.48
577,臺中市,2014/09/23,忠明,2.5,0.5,-,37.0,31,20,18.66,2.04,16.62,1.37,29.46,70.48
578,臺中市,2014/09/23,豐原,8.5,0.41,-,41.3,41,26,13.73,2.16,11.57,2.52,26.88,79.46
579,臺中市,2014/09/23,沙鹿,3.1,0.37,-,37.1,42,25,13.74,1.22,12.51,2.16,28.46,78.53
580,臺中市,2014/09/23,大里,2.4,0.44,431.71,34.7,45,20,13.72,2.13,11.58,1.6,27.75,73.25
581,臺中市,2014/09/22,西屯,3.0,0.23,-,36.9,25,8,12.74,2.1,10.64,2.11,26.18,85.45
582,臺中市,2014/09/22,忠明,2.5,0.34,-,40.6,17,10,13.23,1.68,11.54,1.58,28.02,77.82
583,臺中市,2014/09/22,豐原,5.1,0.49,-,42.1,32,14,11.7,1.81,9.89,2.75,25.56,87.37
584,臺中市,2014/09/22,沙鹿,3.7,0.29,-,35.6,29,12,13.61,1.65,11.97,2.2,27.15,86.64
585,臺中市,2014/09/22,大里,2.4,0.33,409.91,38.4,30,15,10.92,1.52,9.4,2.03,25.62,77.53
586,臺中市,2014/09/21,西屯,1.1,0.23,-,18.7,37,7,12.72,2.15,10.57,3.22,26.67,87.2
587,臺中市,2014/09/21,忠明,1.9,0.29,-,21.1,30,9,12.91,1.46,11.45,1.82,28.54,78.34
588,臺中市,2014/09/21,豐原,3.9,0.21,-,21.5,30,11,8.49,1.53,6.95,2.92,26.5,86.11
589,臺中市,2014/09/21,沙鹿,1.5,0.18,-,23.8,45,14,8.21,0.72,7.45,3.73,27.87,89.05
590,臺中市,2014/09/21,大里,1.5,0.26,407.96,22.0,39,15,10.69,1.53,9.16,2.43,25.93,77.94
591,臺中市,2014/09/20,西屯,3.2,0.32,-,23.1,57,21,15.8,2.37,13.43,2.73,28.4,79.12
592,臺中市,2014/09/20,忠明,2.9,0.4,-,26.4,59,29,17.78,1.9,15.87,1.78,30.76,70.37
593,臺中市,2014/09/20,豐原,4.2,0.34,-,28.4,62,28,12.17,1.61,10.55,1.89,27.83,80.75
594,臺中市,2014/09/20,沙鹿,2.7,0.25,-,21.3,50,19,14.31,1.87,12.41,4.3,29.14,81.22
595,臺中市,2014/09/20,大里,3.3,0.41,423.63,33.0,74,44,13.51,1.42,12.08,2.04,28.8,72.76
596,臺中市,2014/09/19,西屯,5.7,0.45,-,41.6,68,32,19.71,2.15,17.56,1.75,29.74,73.56
597,臺中市,2014/09/19,忠明,5.9,0.55,-,49.2,66,38,19.6,1.51,18.1,1.42,32.14,65.22
598,臺中市,2014/09/19,豐原,4.0,0.41,-,49.7,68,38,12.26,1.97,10.29,1.89,28.64,76.32
599,臺中市,2014/09/19,沙鹿,4.6,0.43,-,37.5,65,34,18.52,1.14,17.37,1.9,30.81,74.0
600,臺中市,2014/09/19,大里,6.1,0.57,433.35,46.3,78,47,19.18,1.35,17.81,1.88,30.69,67.99
601,臺中市,2014/09/18,西屯,3.7,0.36,-,39.6,58,28,17.12,1.32,15.78,1.7,30.16,72.68
602,臺中市,2014/09/18,忠明,4.5,0.47,-,43.0,63,35,19.8,2.44,17.36,1.66,32.62,64.62
603,臺中市,2014/09/18,豐原,3.2,0.76,-,50.1,69,36,12.53,2.09,10.44,2.03,29.15,74.15
604,臺中市,2014/09/18,沙鹿,4.4,0.31,-,35.5,58,29,17.32,2.63,14.68,2.05,30.86,75.42
605,臺中市,2014/09/18,大里,4.0,0.48,426.54,40.6,74,49,17.75,2.38,15.37,1.54,30.77,69.32
606,臺中市,2014/09/17,西屯,2.8,0.25,-,30.3,48,21,12.71,2.23,10.47,1.99,29.19,76.79
607,臺中市,2014/09/17,忠明,3.1,0.36,-,31.1,46,23,16.56,2.64,13.92,1.53,31.62,67.48
608,臺中市,2014/09/17,豐原,3.1,0.29,-,28.8,52,23,11.36,1.93,9.41,1.94,28.1,78.74
609,臺中市,2014/09/17,沙鹿,3.4,0.25,-,29.8,58,28,12.12,1.16,10.94,2.62,30.19,79.7
610,臺中市,2014/09/17,大里,4.1,0.41,422.65,32.4,60,31,16.4,1.97,14.43,1.75,30.14,69.29
611,臺中市,2014/09/16,西屯,4.1,0.3,-,27.5,47,16,15.97,2.39,13.58,1.89,29.88,69.29
612,臺中市,2014/09/16,忠明,3.8,0.29,-,35.0,41,15,14.39,1.71,12.67,1.69,32.57,59.98
613,臺中市,2014/09/16,豐原,4.0,0.29,-,35.0,46,18,10.2,1.07,9.12,2.08,28.82,71.0
614,臺中市,2014/09/16,沙鹿,4.9,0.27,-,32.9,52,23,14.51,1.82,12.67,2.46,31.09,72.05
615,臺中市,2014/09/16,大里,3.4,0.35,421.96,29.0,47,24,15.17,2.72,12.46,1.89,30.67,64.86
616,臺中市,2014/09/15,西屯,4.0,0.27,-,31.6,54,20,18.78,3.11,15.66,2.12,30.89,65.03
617,臺中市,2014/09/15,忠明,4.3,0.38,-,37.9,46,25,17.74,1.86,15.87,1.65,33.58,58.05
618,臺中市,2014/09/15,豐原,5.0,0.64,-,45.7,58,25,11.22,1.53,9.69,2.37,30.34,65.4
619,臺中市,2014/09/15,沙鹿,4.8,0.35,-,29.2,53,25,19.83,3.36,16.47,2.35,31.74,67.11
620,臺中市,2014/09/15,大里,3.2,0.4,428.67,37.9,55,35,15.22,2.28,12.94,1.88,32.14,62.96
621,臺中市,2014/09/14,西屯,2.6,0.26,-,28.5,43,14,14.47,2.47,12.0,1.92,29.78,71.35
622,臺中市,2014/09/14,忠明,3.1,0.35,-,31.4,37,18,15.96,1.59,14.37,1.59,32.28,63.2
623,臺中市,2014/09/14,豐原,3.2,0.28,-,35.5,32,13,9.16,1.33,7.82,1.77,28.9,72.08
624,臺中市,2014/09/14,沙鹿,2.9,0.29,-,24.0,51,22,14.97,1.87,13.1,2.56,30.63,73.05
625,臺中市,2014/09/14,大里,2.7,0.34,423.44,32.4,44,27,12.4,2.06,10.34,1.83,30.29,67.83
626,臺中市,2014/09/13,西屯,1.8,0.2,-,17.4,25,8,14.19,4.69,9.5,2.22,28.64,72.79
627,臺中市,2014/09/13,忠明,2.5,0.25,-,18.3,22,10,15.79,3.77,12.02,1.68,31.04,64.26
628,臺中市,2014/09/13,豐原,2.3,0.22,-,16.8,30,8,10.19,2.23,7.96,1.81,26.99,78.78
629,臺中市,2014/09/13,沙鹿,2.5,0.19,-,19.9,28,14,10.68,1.86,8.83,2.58,29.78,73.56
630,臺中市,2014/09/13,大里,2.8,0.32,417.58,19.7,27,15,13.04,1.91,11.13,1.85,28.89,66.31
631,臺中市,2014/09/12,西屯,5.9,0.3,-,13.4,37,16,20.07,5.04,15.04,1.87,28.67,75.89
632,臺中市,2014/09/12,忠明,6.6,0.4,-,14.7,34,17,22.11,5.54,16.57,1.75,30.87,67.66
633,臺中市,2014/09/12,豐原,4.7,0.27,-,17.7,-,19,11.16,1.82,9.33,2.08,27.38,81.68
634,臺中市,2014/09/12,沙鹿,3.9,0.26,-,19.7,36,18,13.62,2.5,11.12,2.16,29.63,75.86
635,臺中市,2014/09/12,大里,4.5,0.32,417.61,18.1,37,22,15.48,2.44,13.05,2.0,29.09,69.79
636,臺中市,2014/09/11,西屯,2.2,0.31,-,22.3,37,18,16.12,3.92,12.2,1.97,28.87,74.91
637,臺中市,2014/09/11,忠明,3.2,0.39,-,22.6,32,22,20.32,3.35,16.97,1.73,31.28,65.95
638,臺中市,2014/09/11,豐原,3.1,0.33,-,23.1,-,19,14.5,2.69,11.81,2.04,27.92,78.43
639,臺中市,2014/09/11,沙鹿,3.4,0.21,-,26.3,34,20,11.08,1.58,9.5,2.69,29.82,77.47
640,臺中市,2014/09/11,大里,3.2,0.4,430.17,26.1,46,25,17.57,2.5,15.07,1.79,29.53,69.53
641,臺中市,2014/09/10,西屯,3.8,0.26,-,13.2,32,13,18.48,4.79,13.69,1.9,29.04,70.22
642,臺中市,2014/09/10,忠明,4.6,0.34,-,17.3,26,14,18.36,4.05,14.29,1.66,31.48,61.61
643,臺中市,2014/09/10,豐原,3.4,0.29,-,19.6,34,11,12.98,2.6,10.37,1.89,27.77,75.26
644,臺中市,2014/09/10,沙鹿,3.9,0.21,-,14.6,30,13,14.2,2.93,11.28,2.08,30.15,71.55
645,臺中市,2014/09/10,大里,5.1,0.42,435.13,16.4,34,-,18.46,5.27,13.19,1.87,29.63,66.84
646,臺中市,2014/09/09,西屯,4.7,0.21,-,15.6,30,10,14.21,3.31,10.89,1.72,28.87,70.89
647,臺中市,2014/09/09,忠明,3.8,0.32,-,20.1,21,11,16.51,4.46,12.04,1.71,31.37,61.87
648,臺中市,2014/09/09,豐原,3.9,0.27,-,18.4,28,15,14.11,3.17,10.94,1.94,28.1,73.34
649,臺中市,2014/09/09,沙鹿,4.2,0.22,-,13.9,32,13,14.26,3.33,10.93,2.03,30.04,71.93
650,臺中市,2014/09/09,大里,3.0,0.28,417.26,21.2,30,-,14.01,3.59,10.41,1.8,29.39,67.07
651,臺中市,2014/09/08,西屯,3.6,0.21,-,19.4,36,16,10.57,1.35,9.22,1.73,29.07,71.41
652,臺中市,2014/09/08,忠明,2.6,0.29,-,24.5,26,19,11.7,1.99,9.71,1.65,31.51,61.79
653,臺中市,2014/09/08,豐原,2.9,0.27,-,24.0,27,15,9.37,2.02,7.35,2.04,27.82,73.59
654,臺中市,2014/09/08,沙鹿,6.1,0.35,-,16.7,35,19,14.61,4.63,9.99,2.02,30.23,73.01
655,臺中市,2014/09/08,大里,2.9,0.29,422.37,24.4,34,-,10.94,1.42,9.51,1.72,29.69,65.57
656,臺中市,2014/09/07,西屯,3.2,0.27,-,35.0,45,23,10.91,1.04,9.87,2.27,29.38,72.52
657,臺中市,2014/09/07,忠明,4.0,0.3,-,40.6,37,22,11.64,1.54,10.1,1.86,31.87,63.2
658,臺中市,2014/09/07,豐原,4.0,0.35,-,41.1,41,24,9.97,1.45,8.52,2.87,28.91,72.2
659,臺中市,2014/09/07,沙鹿,4.3,0.32,-,38.3,50,28,12.91,1.74,11.17,2.71,30.3,74.13
660,臺中市,2014/09/07,大里,3.2,0.31,415.31,38.2,46,-,9.94,1.27,8.67,2.09,30.26,66.63
661,臺中市,2014/09/06,西屯,3.2,0.33,-,30.5,51,26,15.53,2.94,12.59,2.44,29.41,72.44
662,臺中市,2014/09/06,忠明,3.2,0.38,-,35.1,44,26,16.31,2.79,13.52,1.93,31.85,63.82
663,臺中市,2014/09/06,豐原,3.1,0.34,-,36.5,43,25,11.26,1.63,9.63,2.01,28.24,76.06
664,臺中市,2014/09/06,沙鹿,3.1,0.31,-,30.8,50,27,14.49,2.18,12.32,2.86,30.34,73.51
665,臺中市,2014/09/06,大里,2.8,0.4,430.01,37.8,50,-,13.87,1.75,12.08,1.9,30.58,65.95
666,臺中市,2014/09/05,西屯,3.1,0.32,-,30.7,47,20,18.13,3.3,14.84,1.92,28.96,73.24
667,臺中市,2014/09/05,忠明,2.5,0.45,-,38.4,40,22,18.76,2.92,15.84,1.79,31.45,64.2
668,臺中市,2014/09/05,豐原,2.4,0.32,-,38.1,47,22,10.23,1.49,8.73,1.95,28.12,74.11
669,臺中市,2014/09/05,沙鹿,2.9,0.32,-,26.5,45,24,15.32,1.76,13.53,2.48,29.91,75.58
670,臺中市,2014/09/05,大里,2.2,0.43,432.96,40.2,48,-,15.94,2.74,13.2,1.72,30.15,65.88
671,臺中市,2014/09/04,西屯,3.1,0.32,-,30.3,47,20,17.32,3.68,13.64,2.39,28.79,73.42
672,臺中市,2014/09/04,忠明,3.5,0.36,-,35.2,39,23,18.0,3.12,14.88,1.81,31.14,64.86
673,臺中市,2014/09/04,豐原,3.9,0.37,-,32.6,37,21,12.57,1.83,10.73,2.07,27.69,76.74
674,臺中市,2014/09/04,沙鹿,3.7,0.29,-,28.1,42,22,15.24,1.85,13.36,2.76,29.82,73.3
675,臺中市,2014/09/04,大里,3.2,0.39,425.02,38.8,43,-,14.27,2.35,11.92,2.08,29.61,67.43
676,臺中市,2014/09/03,西屯,3.3,0.24,-,17.2,31,13,15.74,4.3,11.44,1.81,28.93,72.06
677,臺中市,2014/09/03,忠明,2.6,0.29,-,20.4,23,12,15.82,2.75,13.07,1.73,31.42,62.8
678,臺中市,2014/09/03,豐原,2.2,0.31,-,25.1,38,16,12.92,2.37,10.54,2.38,27.71,73.34
679,臺中市,2014/09/03,沙鹿,3.3,0.2,-,16.4,30,14,13.09,1.9,11.19,2.43,29.72,74.1
680,臺中市,2014/09/03,大里,2.2,0.29,417.86,22.1,32,-,13.47,2.93,10.54,1.96,29.55,66.58
681,臺中市,2014/09/02,西屯,2.1,0.3,-,18.9,38,19,17.13,3.86,13.27,1.69,28.75,73.54
682,臺中市,2014/09/02,忠明,3.2,0.35,-,22.7,30,15,16.35,2.74,13.61,1.51,31.28,63.93
683,臺中市,2014/09/02,豐原,4.2,0.4,-,22.9,45,20,17.61,3.47,14.14,1.98,27.46,77.21
684,臺中市,2014/09/02,沙鹿,4.4,0.23,-,19.6,34,19,15.35,2.8,12.55,2.01,29.79,72.05
685,臺中市,2014/09/02,大里,3.2,0.33,421.88,25.4,36,-,14.05,2.71,11.34,1.82,29.56,67.18
686,臺中市,2014/09/01,西屯,3.4,0.28,-,21.1,36,19,14.37,1.6,12.75,1.72,28.68,72.81
687,臺中市,2014/09/01,忠明,3.3,0.35,-,23.0,29,19,17.38,3.28,14.09,1.57,31.16,63.65
688,臺中市,2014/09/01,豐原,2.7,0.28,-,21.8,37,18,12.88,2.87,10.01,1.97,27.45,75.91
689,臺中市,2014/09/01,沙鹿,3.5,0.22,-,23.6,37,21,13.11,1.74,11.36,2.05,29.78,72.19
690,臺中市,2014/09/01,大里,3.3,0.37,427.38,26.0,42,29,16.57,2.96,13.62,1.68,29.74,66.21
691,臺南市,2014/09/30,新營,4.2,0.4,-,53.2,77,43,12.88,1.09,11.8,1.75,29.25,70.67
692,臺南市,2014/09/30,善化,3.9,0.34,434.63,48.5,59,38,11.25,1.22,10.03,2.03,29.25,75.63
693,臺南市,2014/09/30,安南,3.7,0.4,-,53.6,67,40,14.11,1.05,13.03,2.1,29.88,74.98
694,臺南市,2014/09/30,臺南,5.3,0.46,-,55.1,55,34,14.19,1.07,13.12,1.81,29.58,70.25
695,臺南市,2014/09/29,新營,4.2,0.4,-,58.6,76,44,9.84,1.15,8.7,1.78,29.39,69.5
696,臺南市,2014/09/29,善化,3.4,0.36,430.39,50.8,60,40,10.34,1.03,9.31,1.84,29.26,74.67
697,臺南市,2014/09/29,安南,2.4,0.38,-,55.7,64,37,11.46,1.16,10.29,2.0,30.02,72.89
698,臺南市,2014/09/29,臺南,3.5,0.51,-,58.3,59,37,11.77,1.13,10.63,1.51,29.6,68.58
699,臺南市,2014/09/28,新營,4.0,0.4,-,57.4,80,44,9.44,1.15,8.28,1.75,29.38,71.36
700,臺南市,2014/09/28,善化,3.5,0.36,428.48,56.2,62,45,8.33,0.67,7.64,1.77,29.39,76.28
701,臺南市,2014/09/28,安南,3.5,0.37,-,66.7,71,41,8.73,1.37,7.36,2.01,29.99,76.78
702,臺南市,2014/09/28,臺南,3.3,0.45,-,69.6,63,39,9.91,1.42,8.49,1.94,29.6,73.53
703,臺南市,2014/09/27,新營,4.6,0.39,-,58.8,73,38,11.64,0.89,10.72,1.61,29.65,72.19
704,臺南市,2014/09/27,善化,3.7,0.33,431.66,56.8,56,38,8.98,0.96,8.02,1.95,29.68,76.3
705,臺南市,2014/09/27,安南,3.9,0.4,-,55.9,67,39,12.31,1.71,10.6,2.04,30.31,76.69
706,臺南市,2014/09/27,臺南,4.6,0.47,-,56.5,62,37,12.65,1.28,11.37,1.85,30.02,72.38
707,臺南市,2014/09/26,新營,3.2,0.29,-,37.7,43,19,10.15,1.15,8.99,1.79,29.49,72.07
708,臺南市,2014/09/26,善化,2.6,0.24,423.14,38.1,37,20,8.3,1.35,6.95,2.17,29.51,76.08
709,臺南市,2014/09/26,安南,2.4,0.27,-,36.5,44,19,11.6,2.1,9.5,2.09,29.97,76.43
710,臺南市,2014/09/26,臺南,3.6,0.38,-,37.8,37,17,11.66,1.4,10.26,1.86,29.79,70.67
711,臺南市,2014/09/25,新營,2.3,0.25,-,21.4,28,9,8.92,1.31,7.59,1.58,29.12,72.59
712,臺南市,2014/09/25,善化,3.0,0.2,426.82,19.5,33,13,8.08,1.61,6.46,1.47,29.72,77.31
713,臺南市,2014/09/25,安南,1.3,0.23,-,21.7,35,13,11.1,3.02,8.08,1.68,29.68,78.16
714,臺南市,2014/09/25,臺南,2.9,0.36,-,24.5,28,13,14.04,4.16,9.89,1.73,29.36,74.62
715,臺南市,2014/09/24,新營,2.6,0.29,-,24.3,30,9,7.77,1.41,6.34,1.52,29.16,73.05
716,臺南市,2014/09/24,善化,3.0,0.21,423.62,21.6,35,10,10.73,2.3,8.44,2.35,29.77,77.99
717,臺南市,2014/09/24,安南,2.7,0.27,-,24.4,33,11,11.85,2.64,9.21,2.75,29.65,78.03
718,臺南市,2014/09/24,臺南,2.8,0.3,-,20.5,24,10,12.32,2.59,9.73,1.7,29.02,78.19
719,臺南市,2014/09/23,新營,2.9,0.35,-,34.4,33,15,6.9,1.18,5.7,1.86,27.98,78.26
720,臺南市,2014/09/23,善化,4.6,0.29,419.45,31.6,30,14,8.86,1.95,6.9,2.81,29.12,80.73
721,臺南市,2014/09/23,安南,4.8,0.48,-,23.5,48,18,21.08,4.02,17.06,2.74,28.23,84.35
722,臺南市,2014/09/23,臺南,4.2,0.44,-,27.4,30,14,16.86,2.39,14.47,1.92,27.95,84.42
723,臺南市,2014/09/22,新營,2.4,0.4,-,37.7,27,10,11.15,1.48,9.67,1.39,26.92,82.12
724,臺南市,2014/09/22,善化,2.9,0.3,413.61,38.4,25,11,10.02,1.23,8.79,1.74,28.64,81.72
725,臺南市,2014/09/22,安南,2.1,0.38,-,42.9,32,13,12.64,1.55,11.08,1.79,27.66,85.03
726,臺南市,2014/09/22,臺南,3.1,0.46,-,44.1,27,13,13.01,1.79,11.22,1.5,27.83,81.89
727,臺南市,2014/09/21,新營,2.4,0.2,-,29.5,33,6,7.65,1.33,6.32,2.89,26.69,87.92
728,臺南市,2014/09/21,善化,1.5,0.16,415.08,28.9,31,6,5.87,1.18,4.69,4.42,28.19,86.93
729,臺南市,2014/09/21,安南,1.2,0.16,-,32.8,29,4,-,-,-,3.95,27.01,92.73
730,臺南市,2014/09/21,臺南,1.5,0.22,-,32.9,31,6,8.53,1.17,7.36,3.7,28.21,89.8
731,臺南市,2014/09/20,新營,3.6,0.32,-,31.6,74,31,10.52,1.64,8.87,1.89,28.99,78.77
732,臺南市,2014/09/20,善化,2.9,0.27,432.54,33.5,60,32,8.64,0.79,7.85,2.06,29.9,81.63
733,臺南市,2014/09/20,安南,3.3,0.34,-,33.9,61,29,13.12,1.17,11.93,1.95,29.29,84.17
734,臺南市,2014/09/20,臺南,3.6,0.47,-,33.2,54,30,15.88,1.65,14.23,1.77,29.31,81.53
735,臺南市,2014/09/19,新營,2.9,0.3,-,40.8,69,29,9.56,1.42,8.14,1.41,30.47,74.29
736,臺南市,2014/09/19,善化,3.8,0.31,432.89,37.9,65,30,10.94,1.18,9.75,1.64,30.96,78.81
737,臺南市,2014/09/19,安南,3.1,0.35,-,42.1,65,32,13.87,2.22,11.64,1.74,30.94,79.57
738,臺南市,2014/09/19,臺南,4.0,0.39,-,45.3,56,28,11.51,1.28,10.23,1.49,30.88,74.62
739,臺南市,2014/09/18,新營,2.9,0.31,-,36.7,70,30,10.12,1.3,8.81,1.54,30.27,76.09
740,臺南市,2014/09/18,善化,3.2,0.28,434.13,35.0,58,32,10.25,1.89,8.36,1.55,30.93,79.84
741,臺南市,2014/09/18,安南,3.2,0.29,-,37.5,62,27,10.48,0.85,9.61,1.76,30.7,81.53
742,臺南市,2014/09/18,臺南,4.0,0.39,-,41.4,54,29,11.36,1.52,9.84,1.72,30.55,76.79
743,臺南市,2014/09/17,新營,2.8,0.24,-,31.6,48,19,8.76,1.89,6.87,2.0,30.28,74.62
744,臺南市,2014/09/17,善化,3.2,0.2,429.11,27.1,47,17,7.71,1.92,5.79,2.37,30.97,78.31
745,臺南市,2014/09/17,安南,2.6,0.2,-,29.9,45,17,8.7,2.1,6.6,2.3,30.91,78.94
746,臺南市,2014/09/17,臺南,3.0,0.3,-,30.7,38,19,9.65,1.59,8.06,2.15,30.67,74.46
747,臺南市,2014/09/16,新營,2.5,0.24,-,26.0,46,14,9.2,0.9,8.27,1.77,30.2,74.51
748,臺南市,2014/09/16,善化,5.2,0.2,432.37,24.7,46,14,10.05,1.92,8.13,1.95,30.94,78.23
749,臺南市,2014/09/16,安南,3.2,0.22,-,25.7,54,13,11.98,2.73,9.25,1.86,31.15,78.36
