序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1243,新竹市,2015/12/29,新竹,3.1,0.29,-,37.1,49,20,15.55,2.09,13.46,1.932,0.099,1.833,3.5,2.86,17.74,-,-,64.92,-
1244,新竹市,2015/12/28,新竹,2.5,0.44,-,38.0,48,22,16.38,2.68,13.7,1.973,0.107,1.866,4.09,3.25,16.29,-,-,72.41,-
1245,新竹市,2015/12/27,新竹,1.8,0.46,-,40.7,39,21,14.08,1.64,12.44,2.029,0.098,1.931,2.31,1.67,16.75,-,-,87.3,-
1246,新竹市,2015/12/26,新竹,3.1,0.68,-,36.1,69,40,18.25,2.34,15.91,2.111,0.155,1.956,2.51,2.0,17.39,-,-,76.24,-
1247,新竹市,2015/12/25,新竹,2.1,0.53,-,32.1,24,13,14.32,1.73,12.59,1.999,0.117,1.882,3.33,2.47,17.32,-,-,85.02,-
1248,新竹市,2015/12/24,新竹,3.1,0.77,-,8.8,51,26,38.73,14.55,24.17,2.411,0.323,2.088,1.44,0.91,20.65,-,-,86.95,-
1249,新竹市,2015/12/23,新竹,3.7,0.73,-,15.2,47,24,40.34,15.09,25.24,2.301,0.342,1.959,1.16,0.84,21.81,-,-,81.05,-
1250,新竹市,2015/12/22,新竹,3.1,0.51,-,20.3,51,23,27.31,9.52,17.79,2.145,0.202,1.943,1.43,1.14,21.55,-,-,84.08,-
1251,新竹市,2015/12/21,新竹,3.1,0.35,-,15.9,52,21,21.73,3.32,18.39,2.021,0.148,1.873,1.96,1.55,20.36,-,-,84.05,-
1252,新竹市,2015/12/20,新竹,2.9,0.55,-,20.8,49,23,28.7,6.33,22.35,2.266,0.278,1.989,1.03,0.7,18.96,-,-,78.65,-
1253,新竹市,2015/12/19,新竹,2.9,0.3,-,30.2,20,8,14.76,2.09,12.66,1.907,0.086,1.821,3.28,2.66,19.09,-,-,71.1,-
1254,新竹市,2015/12/18,新竹,3.0,0.3,-,25.6,31,12,19.5,3.75,15.75,1.972,0.128,1.844,3.86,2.97,15.47,-,-,63.6,-
1255,新竹市,2015/12/17,新竹,4.4,0.37,-,29.8,60,26,15.13,2.71,12.45,1.962,0.103,1.859,5.0,4.14,12.26,-,-,56.71,-
1256,新竹市,2015/12/16,新竹,5.7,0.63,-,40.5,99,58,13.66,0.81,12.91,2.072,0.121,1.951,4.42,3.58,14.84,-,-,61.96,-
1257,新竹市,2015/12/15,新竹,3.4,0.72,-,33.7,84,54,14.38,0.78,13.61,2.124,0.137,1.987,4.1,3.24,17.27,-,-,79.57,-
1258,新竹市,2015/12/14,新竹,2.0,0.45,-,25.7,36,13,18.02,2.37,15.66,2.08,0.138,1.942,2.61,2.03,21.04,-,-,80.96,-
1259,新竹市,2015/12/13,新竹,3.2,0.5,-,23.0,35,17,22.84,3.07,19.77,2.175,0.174,2.001,1.54,0.99,21.12,-,-,76.94,-
1260,新竹市,2015/12/12,新竹,2.3,0.48,-,28.3,28,13,18.54,1.91,16.66,2.093,0.139,1.954,2.7,2.23,19.38,-,-,75.68,-
1261,新竹市,2015/12/11,新竹,2.0,0.42,-,25.3,40,16,19.19,2.57,16.6,2.116,0.167,1.948,3.09,2.45,19.03,-,-,75.21,-
1262,新竹市,2015/12/10,新竹,2.1,0.46,-,22.5,20,9,25.46,4.08,21.36,2.118,0.184,1.934,1.57,1.07,20.12,-,-,80.85,-
1263,新竹市,2015/12/09,新竹,4.1,0.65,-,15.4,39,17,37.79,11.33,26.47,2.435,0.316,2.119,1.19,0.76,21.42,-,-,78.29,-
1264,新竹市,2015/12/08,新竹,2.9,0.3,-,33.1,28,8,15.41,3.97,11.44,1.978,0.092,1.886,3.64,3.15,20.56,-,-,71.9,-
1265,新竹市,2015/12/07,新竹,3.2,0.4,-,28.8,38,15,15.81,2.96,12.85,2.034,0.108,1.926,4.06,3.26,18.83,-,-,71.21,-
1266,新竹市,2015/12/06,新竹,1.7,0.37,-,27.2,19,5,13.32,1.88,11.44,2.02,0.082,1.938,3.22,2.43,17.44,-,-,85.95,-
1267,新竹市,2015/12/05,新竹,4.0,0.43,-,34.5,34,16,18.67,2.81,15.86,2.085,0.123,1.962,1.59,1.07,21.12,-,-,73.63,-
1268,新竹市,2015/12/04,新竹,3.8,0.39,-,34.6,59,18,15.07,1.94,13.13,2.024,0.095,1.929,3.69,3.24,17.75,-,-,63.93,-
1269,新竹市,2015/12/03,新竹,4.0,0.5,-,30.1,74,24,17.14,3.32,13.83,2.098,0.129,1.969,4.31,3.51,18.65,-,-,65.99,-
1270,新竹市,2015/12/02,新竹,3.2,0.45,-,29.1,39,18,23.26,5.53,17.73,2.213,0.194,2.02,1.5,1.01,22.36,-,-,75.93,-
1271,新竹市,2015/12/01,新竹,4.2,0.43,-,27.5,33,12,23.53,2.22,21.3,2.134,0.179,1.956,2.08,1.61,22.63,-,-,73.61,-
1272,嘉義市,2015/12/31,嘉義,8.4,0.51,-,26.6,74,26,22.55,2.32,20.21,1.922,0.196,1.726,2.48,1.19,18.89,-,-,69.7,-
1273,嘉義市,2015/12/30,嘉義,9.5,0.59,-,15.1,79,34,32.3,6.26,26.04,2.092,0.309,1.783,2.12,1.06,18.94,-,-,74.6,-
1274,嘉義市,2015/12/29,嘉義,9.3,0.53,-,23.9,74,24,24.79,3.09,21.72,1.938,0.207,1.731,2.17,1.18,19.12,-,-,68.76,-
1275,嘉義市,2015/12/28,嘉義,-,-,-,-,68,26,-,-,-,-,-,-,3.09,-,-,-,-,-,-
1276,嘉義市,2015/12/27,嘉義,8.3,0.67,-,21.1,74,23,18.57,1.58,17.04,1.948,0.189,1.759,2.9,1.18,19.71,-,-,80.69,-
1277,嘉義市,2015/12/26,嘉義,8.7,0.89,-,16.6,89,30,25.48,2.63,22.86,-,-,-,2.12,1.06,19.46,-,-,77.32,-
1278,嘉義市,2015/12/25,嘉義,8.1,0.76,-,11.5,59,22,30.04,7.6,22.44,2.087,0.287,1.799,2.84,1.04,20.86,-,-,81.41,-
1279,嘉義市,2015/12/24,嘉義,7.1,0.96,-,18.4,113,41,41.03,12.64,28.43,2.359,0.388,1.971,1.83,1.03,24.55,-,-,77.89,-
1280,嘉義市,2015/12/23,嘉義,3.9,0.66,-,20.3,97,37,-,-,-,2.093,0.282,1.811,1.45,0.96,24.08,-,-,76.35,-
1281,嘉義市,2015/12/22,嘉義,2.9,0.6,-,26.3,110,47,31.02,8.04,23.08,2.054,0.266,1.788,1.79,1.13,22.17,-,-,85.51,-
1282,嘉義市,2015/12/21,嘉義,3.0,0.64,-,15.7,110,45,30.4,5.25,25.16,2.071,0.29,1.781,1.86,0.88,21.6,-,-,81.03,-
1283,嘉義市,2015/12/20,嘉義,3.8,0.56,-,25.4,85,38,18.86,0.74,18.15,1.943,0.195,1.748,1.2,0.74,19.38,-,-,80.04,-
1284,嘉義市,2015/12/19,嘉義,4.0,0.63,-,20.6,74,21,27.61,5.17,22.43,2.103,0.28,1.823,1.59,1.05,18.62,-,-,71.6,-
1285,嘉義市,2015/12/18,嘉義,3.9,0.56,-,18.1,77,25,29.45,6.58,22.86,2.057,0.269,1.788,2.39,1.06,16.5,-,-,60.0,-
1286,嘉義市,2015/12/17,嘉義,4.4,0.48,-,23.7,81,36,19.81,2.11,17.71,1.941,0.167,1.774,3.35,0.99,14.55,-,-,53.38,-
1287,嘉義市,2015/12/16,嘉義,5.4,0.75,-,34.5,139,62,19.08,2.22,16.86,2.051,0.187,1.863,3.86,0.82,17.04,-,-,63.4,-
1288,嘉義市,2015/12/15,嘉義,3.4,0.73,-,21.4,82,38,24.24,4.66,19.59,2.049,0.23,1.82,3.03,1.1,20.37,-,-,78.25,-
1289,嘉義市,2015/12/14,嘉義,3.4,0.57,-,25.6,68,28,20.86,3.18,17.69,1.944,0.197,1.747,2.39,1.34,23.06,-,-,78.81,-
1290,嘉義市,2015/12/13,嘉義,3.7,0.65,-,23.0,66,32,25.85,6.33,19.52,2.048,0.225,1.823,2.15,1.04,22.42,-,-,78.79,-
1291,嘉義市,2015/12/12,嘉義,3.5,0.62,-,22.2,60,28,24.79,3.28,21.5,2.043,0.233,1.81,2.17,1.49,21.93,-,-,76.52,-
1292,嘉義市,2015/12/11,嘉義,4.3,0.6,-,20.7,57,24,27.14,5.36,21.77,2.053,0.272,1.781,2.28,1.11,21.09,-,-,76.66,-
1293,嘉義市,2015/12/10,嘉義,1.9,0.39,-,23.0,28,9,17.64,1.24,16.41,1.867,0.165,1.701,2.81,1.44,21.09,-,-,83.12,-
1294,嘉義市,2015/12/09,嘉義,3.9,0.52,-,21.1,73,27,22.66,2.75,19.91,2.033,0.237,1.796,1.9,1.15,22.54,-,-,81.04,-
1295,嘉義市,2015/12/08,嘉義,5.1,0.53,-,20.8,68,25,26.75,4.76,22.02,2.042,0.248,1.794,2.12,1.25,22.31,-,-,71.41,-
1296,嘉義市,2015/12/07,嘉義,3.0,0.51,-,18.7,50,20,22.98,3.81,19.17,1.974,0.195,1.78,2.14,1.06,21.08,-,-,72.7,-
1297,嘉義市,2015/12/06,嘉義,1.5,0.45,-,20.7,40,15,15.76,3.42,12.34,1.877,0.127,1.75,3.41,1.1,20.83,-,-,75.99,-
1298,嘉義市,2015/12/05,嘉義,4.5,0.58,-,26.9,92,37,28.12,6.22,21.9,2.144,0.269,1.875,2.16,1.07,22.06,-,-,72.8,-
1299,嘉義市,2015/12/04,嘉義,4.8,0.62,-,23.9,106,39,30.17,4.54,25.62,2.114,0.267,1.847,1.93,1.22,22.22,-,-,61.77,-
1300,嘉義市,2015/12/03,嘉義,3.4,0.63,-,23.3,95,42,24.98,2.85,22.11,2.114,0.278,1.836,2.12,1.17,22.34,-,-,71.11,-
1301,嘉義市,2015/12/02,嘉義,3.8,0.58,-,31.2,84,36,24.82,4.47,20.35,2.111,0.285,1.827,1.97,1.11,23.81,-,-,79.27,-
1302,嘉義市,2015/12/01,嘉義,5.2,0.57,-,28.9,79,34,26.65,5.93,20.72,2.151,0.274,1.877,1.7,1.07,24.04,-,-,76.16,-
1303,宜蘭縣,2015/12/31,宜蘭,1.5,0.34,414.54,35.6,40,17,7.88,0.78,7.08,-,-,-,1.05,0.61,15.77,-,-,88.9,-
1304,宜蘭縣,2015/12/31,冬山,2.2,0.34,-,38.1,40,21,12.4,3.58,8.82,-,-,-,1.75,1.52,16.52,0.5,5.57,83.81,37.59
1305,宜蘭縣,2015/12/30,宜蘭,2.4,0.27,411.16,28.7,32,8,7.92,1.11,6.79,-,-,-,1.03,0.75,16.27,-,-,93.91,-
1306,宜蘭縣,2015/12/30,冬山,1.0,0.26,-,27.3,22,5,11.92,2.7,9.22,-,-,-,1.51,1.29,17.15,1.0,4.92,89.59,21.36
1307,宜蘭縣,2015/12/29,宜蘭,2.7,0.3,409.12,29.2,56,17,9.32,1.26,8.06,-,-,-,1.14,0.73,16.05,-,-,83.31,-
1308,宜蘭縣,2015/12/29,冬山,1.2,0.27,-,30.4,46,13,12.98,3.42,9.55,-,-,-,2.03,1.72,16.94,0.5,3.45,79.01,339.63
1309,宜蘭縣,2015/12/28,宜蘭,2.5,0.36,413.26,35.5,42,14,8.24,1.23,7.01,-,-,-,1.25,0.78,16.14,-,-,85.15,-
1310,宜蘭縣,2015/12/28,冬山,1.9,0.33,-,35.2,30,14,13.25,3.31,9.94,-,-,-,1.91,1.63,16.72,0.94,3.56,82.11,179.42
1311,宜蘭縣,2015/12/27,宜蘭,1.8,0.45,422.72,30.2,34,10,8.43,1.14,7.29,-,-,-,1.17,0.87,18.57,-,-,86.43,-
1312,宜蘭縣,2015/12/27,冬山,1.1,0.39,-,34.0,27,7,8.94,1.7,7.24,-,-,-,1.71,0.93,18.95,0.5,3.68,87.04,70.39
1313,宜蘭縣,2015/12/26,宜蘭,2.0,0.6,426.94,31.0,54,22,9.54,1.0,8.54,-,-,-,1.04,0.69,17.68,-,-,85.97,-
1314,宜蘭縣,2015/12/26,冬山,1.3,0.51,-,33.1,42,17,7.42,0.91,6.5,-,-,-,1.33,1.12,18.19,0.5,3.16,84.61,253.21
1315,宜蘭縣,2015/12/25,宜蘭,1.5,0.48,416.32,31.6,29,5,10.23,1.51,8.73,-,-,-,1.51,1.17,19.29,-,-,84.33,-
1316,宜蘭縣,2015/12/25,冬山,0.9,0.4,-,32.6,19,3,11.57,2.35,9.22,-,-,-,1.84,1.05,19.42,0.8,3.72,84.09,44.19
1317,宜蘭縣,2015/12/24,宜蘭,3.4,0.42,424.94,22.1,51,19,13.24,2.22,11.02,-,-,-,1.15,0.96,23.59,-,-,81.73,-
1318,宜蘭縣,2015/12/24,冬山,4.8,0.45,-,17.8,41,16,23.1,7.09,16.01,-,-,-,1.57,1.22,23.3,0.0,0.0,80.96,0.0
1319,宜蘭縣,2015/12/23,宜蘭,2.6,0.41,425.8,18.9,49,15,12.78,2.24,10.53,-,-,-,1.21,0.91,22.93,-,-,82.17,-
1320,宜蘭縣,2015/12/23,冬山,4.3,0.42,-,14.4,39,13,23.49,6.31,17.18,-,-,-,1.41,1.15,22.79,0.0,0.0,82.53,0.0
1321,宜蘭縣,2015/12/22,宜蘭,2.2,0.38,422.78,17.4,46,9,12.44,2.35,10.07,-,-,-,1.19,0.72,23.05,-,-,84.49,-
1322,宜蘭縣,2015/12/22,冬山,3.1,0.39,-,15.8,41,13,20.3,7.6,12.67,-,-,-,1.28,0.89,23.37,0.0,0.0,79.59,0.0
1323,宜蘭縣,2015/12/21,宜蘭,3.1,0.49,424.86,13.0,44,10,19.7,4.84,14.84,-,-,-,0.85,0.52,21.26,-,-,83.47,-
1324,宜蘭縣,2015/12/21,冬山,3.4,0.41,-,10.9,44,11,27.87,9.76,18.11,-,-,-,0.88,0.68,21.56,0.0,0.0,81.25,0.0
1325,宜蘭縣,2015/12/20,宜蘭,2.1,0.27,414.68,23.6,37,6,11.27,2.19,9.1,-,-,-,1.08,0.77,20.57,-,-,82.19,-
1326,宜蘭縣,2015/12/20,冬山,1.9,0.27,-,22.0,23,5,13.71,3.77,9.94,-,-,-,1.26,0.92,21.23,0.0,0.0,76.76,0.0
1327,宜蘭縣,2015/12/19,宜蘭,1.7,0.24,409.34,26.2,26,4,9.93,0.82,9.13,-,-,-,1.28,0.76,17.33,-,-,90.15,-
1328,宜蘭縣,2015/12/19,冬山,2.2,0.28,-,20.5,17,5,18.51,5.22,13.29,-,-,-,1.64,1.28,18.2,1.22,4.57,87.18,26.66
1329,宜蘭縣,2015/12/18,宜蘭,1.7,0.26,411.93,24.9,36,10,8.16,1.09,7.06,-,-,-,1.33,0.84,14.44,-,-,70.93,-
1330,宜蘭縣,2015/12/18,冬山,1.5,0.25,-,26.1,31,7,12.52,4.8,7.72,-,-,-,2.09,1.84,15.6,0.0,0.0,67.38,0.0
1331,宜蘭縣,2015/12/17,宜蘭,3.1,0.31,415.88,29.3,68,23,7.88,1.13,6.72,-,-,-,1.9,0.82,12.38,-,-,58.79,-
1332,宜蘭縣,2015/12/17,冬山,3.5,0.31,-,27.8,65,18,14.03,3.57,10.45,-,-,-,2.77,2.42,13.1,0.0,0.0,54.48,0.0
1333,宜蘭縣,2015/12/16,宜蘭,5.0,0.56,427.88,36.6,103,54,8.68,0.57,8.08,-,-,-,1.87,0.6,15.19,-,-,65.75,-
1334,宜蘭縣,2015/12/16,冬山,6.7,0.64,-,31.5,106,55,19.51,5.1,14.41,-,-,-,2.47,2.13,15.54,0.0,0.0,67.15,0.0
1335,宜蘭縣,2015/12/15,宜蘭,2.4,0.67,428.59,27.3,60,26,11.88,1.5,10.38,-,-,-,1.41,1.07,18.26,-,-,85.76,-
1336,宜蘭縣,2015/12/15,冬山,2.6,0.59,-,30.1,57,42,12.54,2.38,10.16,-,-,-,2.02,1.16,18.19,0.7,3.93,86.82,25.8
1337,宜蘭縣,2015/12/14,宜蘭,1.7,0.35,411.76,27.0,-,-,9.71,1.88,7.83,-,-,-,1.11,0.86,20.81,-,-,93.56,-
1338,宜蘭縣,2015/12/14,冬山,1.4,0.3,-,28.9,12,5,10.28,2.3,7.97,-,-,-,1.56,1.03,21.02,1.75,4.79,92.97,18.37
1339,宜蘭縣,2015/12/13,宜蘭,2.6,0.38,413.55,30.5,-,-,9.15,2.28,6.87,-,-,-,1.16,0.92,21.41,-,-,87.97,-
1340,宜蘭縣,2015/12/13,冬山,1.7,0.32,-,26.8,24,12,10.88,3.64,7.25,-,-,-,1.32,0.94,21.5,3.0,4.1,86.13,23.88
1341,宜蘭縣,2015/12/12,宜蘭,2.3,0.32,412.98,30.8,-,-,7.71,1.01,6.68,-,-,-,1.14,0.88,17.65,-,-,93.43,-
1342,宜蘭縣,2015/12/12,冬山,1.3,0.27,-,30.9,21,6,10.31,1.39,8.93,-,-,-,1.51,1.3,18.56,1.0,3.89,89.56,59.05
1343,宜蘭縣,2015/12/11,宜蘭,1.7,0.34,414.78,23.3,-,-,8.7,0.95,7.71,-,-,-,1.03,0.63,18.53,-,-,84.49,-
1344,宜蘭縣,2015/12/11,冬山,1.1,0.33,-,24.8,28,5,14.17,2.54,11.62,-,-,-,1.65,1.05,19.37,0.88,3.9,79.71,79.66
1345,宜蘭縣,2015/12/10,宜蘭,1.6,0.24,408.38,29.2,-,-,7.45,1.31,6.14,-,-,-,2.28,1.67,21.58,-,-,75.67,-
1346,宜蘭縣,2015/12/10,冬山,1.3,0.26,-,18.8,16,2,15.58,3.91,11.67,-,-,-,1.92,1.64,21.3,1.5,5.09,81.47,3.22
1347,宜蘭縣,2015/12/09,宜蘭,2.2,0.4,414.24,20.5,32,11,16.6,2.27,14.33,-,-,-,1.17,0.65,20.22,-,-,93.44,-
1348,宜蘭縣,2015/12/09,冬山,1.1,0.3,-,21.1,21,7,15.66,2.93,12.74,-,-,-,1.86,1.66,21.03,3.78,5.46,88.33,7.15
1349,宜蘭縣,2015/12/08,宜蘭,1.9,0.27,406.71,28.9,22,6,8.87,1.03,7.84,-,-,-,1.23,0.83,18.14,-,-,95.78,-
1350,宜蘭縣,2015/12/08,冬山,1.7,0.22,-,29.2,12,4,9.46,1.4,8.06,-,-,-,1.76,1.61,18.88,2.24,4.43,92.78,49.28
1351,宜蘭縣,2015/12/07,宜蘭,2.1,0.29,409.32,28.2,30,9,6.66,1.65,5.01,-,-,-,1.18,0.77,18.04,-,-,85.72,-
1352,宜蘭縣,2015/12/07,冬山,1.8,0.3,-,27.2,26,7,12.56,4.21,8.35,-,-,-,1.71,1.43,18.81,0.5,3.47,80.24,174.49
1353,宜蘭縣,2015/12/06,宜蘭,1.7,0.29,408.82,28.8,22,6,7.65,1.67,5.97,-,-,-,1.61,0.87,19.61,-,-,82.17,-
1354,宜蘭縣,2015/12/06,冬山,1.0,0.27,-,27.3,14,3,9.66,2.25,7.41,-,-,-,2.07,0.99,19.88,0.5,4.57,81.24,20.31
1355,宜蘭縣,2015/12/05,宜蘭,2.6,0.41,419.12,22.0,36,12,13.2,1.72,11.48,-,-,-,1.1,0.67,18.88,-,-,90.6,-
1356,宜蘭縣,2015/12/05,冬山,3.1,0.42,-,19.5,44,21,15.19,3.97,11.22,-,-,-,1.36,1.17,19.31,0.5,3.71,86.55,99.37
1357,宜蘭縣,2015/12/04,宜蘭,3.5,0.3,413.68,31.3,70,21,8.2,1.13,7.07,-,-,-,1.33,0.92,16.68,-,-,79.19,-
1358,宜蘭縣,2015/12/04,冬山,2.3,0.31,-,27.7,64,13,13.47,3.38,10.08,-,-,-,1.83,1.61,17.35,0.5,3.48,77.44,166.37
1359,宜蘭縣,2015/12/03,宜蘭,2.2,0.41,418.32,29.2,72,23,8.71,1.05,7.66,-,-,-,1.74,1.3,18.64,-,-,74.45,-
1360,宜蘭縣,2015/12/03,冬山,2.6,0.39,-,28.4,75,20,12.31,2.86,9.46,-,-,-,2.12,1.31,18.75,0.5,3.19,74.93,216.11
1361,宜蘭縣,2015/12/02,宜蘭,2.0,0.3,410.56,31.4,36,13,9.36,1.55,7.79,-,-,-,1.6,1.18,22.76,-,-,79.67,-
1362,宜蘭縣,2015/12/02,冬山,2.4,0.29,-,30.5,29,12,13.4,4.58,8.82,-,-,-,1.93,1.34,22.54,0.5,3.71,79.39,97.29
1363,宜蘭縣,2015/12/01,宜蘭,2.1,0.32,408.78,26.7,24,6,9.55,1.36,8.2,-,-,-,1.0,0.7,20.99,-,-,91.65,-
1364,宜蘭縣,2015/12/01,冬山,1.4,0.24,-,29.2,-,-,10.24,2.35,7.89,-,-,-,1.32,1.13,21.25,1.19,4.26,89.36,21.47
1365,桃園市,2015/12/31,桃園,5.5,0.53,-,38.0,62,38,18.5,1.58,16.92,2.038,0.136,1.903,2.23,1.87,15.69,-,-,77.23,-
1366,桃園市,2015/12/31,中壢,4.8,0.92,-,31.8,73,33,40.1,13.16,26.94,2.343,0.302,2.041,1.69,0.41,15.89,-,-,72.42,-
1367,桃園市,2015/12/31,大園,4.3,0.41,-,39.8,88,38,20.98,4.37,16.61,-,-,-,6.89,6.45,16.61,-,-,69.86,-
1368,桃園市,2015/12/31,龍潭,3.2,0.39,-,42.8,62,32,11.23,2.06,9.16,-,-,-,6.94,6.59,15.16,-,-,78.39,-
1369,桃園市,2015/12/31,平鎮,5.1,0.5,-,34.5,73,37,19.44,2.52,16.92,-,-,-,4.08,3.44,15.72,-,-,76.61,-
1370,桃園市,2015/12/31,觀音,5.4,0.43,-,46.1,98,34,14.66,1.23,13.43,-,-,-,7.18,6.93,16.65,0.0,0.0,67.94,0.0
1371,桃園市,2015/12/30,桃園,3.9,0.37,-,28.8,21,10,18.24,2.57,15.66,1.974,0.123,1.851,1.81,1.41,15.74,-,-,87.57,-
1372,桃園市,2015/12/30,中壢,3.0,0.6,-,23.7,36,10,37.62,12.6,25.02,2.271,0.275,1.996,1.56,0.38,15.69,-,-,82.1,-
1373,桃園市,2015/12/30,大園,2.7,0.21,-,30.8,37,15,20.86,4.95,15.92,-,-,-,5.9,5.07,16.28,-,-,83.38,-
1374,桃園市,2015/12/30,龍潭,3.1,0.29,-,31.8,32,12,14.07,2.38,11.69,-,-,-,4.43,4.13,15.01,-,-,89.12,-
1375,桃園市,2015/12/30,平鎮,2.3,0.3,-,25.3,31,12,20.21,2.08,18.13,-,-,-,3.82,3.12,15.36,-,-,87.41,-
1376,桃園市,2015/12/30,觀音,2.9,0.2,-,37.8,43,15,10.81,1.2,9.61,-,-,-,6.14,5.84,16.42,0.5,5.81,78.82,38.18
1377,桃園市,2015/12/29,桃園,2.9,0.33,-,37.6,51,21,12.11,1.99,10.12,1.942,0.086,1.856,2.74,2.44,16.62,-,-,71.48,-
1378,桃園市,2015/12/29,中壢,3.9,0.69,-,30.4,64,18,33.13,12.45,20.67,2.224,0.24,1.983,1.64,0.42,16.78,-,-,67.61,-
1379,桃園市,2015/12/29,大園,2.7,0.25,-,32.9,63,21,20.33,4.3,16.03,-,-,-,5.12,4.92,17.75,-,-,63.88,-
1380,桃園市,2015/12/29,龍潭,1.5,0.27,-,37.8,50,20,9.39,1.83,7.57,-,-,-,5.25,5.19,16.03,-,-,72.33,-
1381,桃園市,2015/12/29,平鎮,3.3,0.33,-,33.2,-,-,13.57,1.76,11.81,-,-,-,3.76,3.32,16.65,-,-,71.26,-
1382,桃園市,2015/12/29,觀音,3.8,0.23,-,38.1,69,22,13.35,1.42,11.9,-,-,-,5.76,5.7,17.55,0.0,0.0,64.89,0.0
1383,桃園市,2015/12/28,桃園,3.3,0.49,-,30.1,42,20,20.75,3.52,17.23,2.038,0.139,1.898,1.56,1.23,14.98,-,-,82.87,-
1384,桃園市,2015/12/28,中壢,4.4,0.96,-,24.4,58,23,47.85,19.17,28.68,2.395,0.352,2.043,1.43,0.43,15.41,-,-,75.64,-
1385,桃園市,2015/12/28,大園,2.5,0.3,-,35.5,58,23,17.19,3.52,13.66,-,-,-,6.31,5.93,16.26,-,-,75.52,-
1386,桃園市,2015/12/28,龍潭,2.4,0.35,-,38.0,47,23,11.07,1.96,9.11,-,-,-,5.7,5.48,14.38,-,-,83.56,-
1387,桃園市,2015/12/28,平鎮,4.3,0.49,-,28.8,-,-,20.83,2.68,18.14,-,-,-,3.39,2.99,15.21,-,-,79.67,-
1388,桃園市,2015/12/28,觀音,3.6,0.29,-,41.1,67,17,10.9,0.77,10.09,-,-,-,7.22,6.76,16.35,1.5,4.15,73.97,198.94
1389,桃園市,2015/12/27,桃園,3.7,0.51,-,34.5,30,21,16.51,1.98,14.54,2.247,0.146,2.101,1.16,0.53,16.1,-,-,93.37,-
1390,桃園市,2015/12/27,中壢,2.7,0.76,-,27.0,50,21,37.48,11.26,26.22,2.295,0.211,2.085,1.26,0.35,16.14,-,-,88.79,-
1391,桃園市,2015/12/27,大園,2.3,0.39,-,39.2,41,23,13.49,1.86,11.62,-,-,-,5.08,4.07,16.94,-,-,93.26,-
1392,桃園市,2015/12/27,龍潭,2.8,0.54,-,32.0,45,22,16.9,1.82,15.08,-,-,-,2.87,2.14,15.67,-,-,94.04,-
1393,桃園市,2015/12/27,平鎮,2.6,0.48,-,32.5,-,-,17.19,1.55,15.63,-,-,-,2.79,1.85,15.95,-,-,93.04,-
1394,桃園市,2015/12/27,觀音,2.2,0.39,-,45.3,51,17,10.25,0.99,9.26,-,-,-,4.62,4.11,16.87,1.96,4.39,88.61,54.04
1395,桃園市,2015/12/26,桃園,4.1,0.75,-,28.2,58,37,22.11,2.68,19.43,2.138,0.152,1.986,1.15,0.85,16.81,-,-,83.2,-
1396,桃園市,2015/12/26,中壢,4.5,1.05,-,24.4,76,36,43.34,13.24,30.1,2.436,0.304,2.132,1.22,0.23,16.94,-,-,77.59,-
1397,桃園市,2015/12/26,大園,3.3,0.56,-,38.2,75,35,15.25,2.28,12.97,-,-,-,5.11,4.41,17.79,-,-,75.87,-
1398,桃園市,2015/12/26,龍潭,5.1,0.76,-,28.5,73,47,21.79,2.52,19.27,-,-,-,2.9,2.74,15.93,-,-,86.42,-
1399,桃園市,2015/12/26,平鎮,4.4,0.71,-,27.6,-,-,22.7,1.52,21.18,-,-,-,2.55,2.09,16.65,-,-,82.33,-
1400,桃園市,2015/12/26,觀音,4.1,0.54,-,42.1,76,14,11.97,1.01,10.95,-,-,-,5.01,4.72,17.63,0.0,0.0,75.21,0.0
1401,桃園市,2015/12/25,桃園,1.6,0.5,-,31.5,16,10,13.94,1.95,11.99,2.004,0.1,1.905,1.42,0.6,16.52,-,-,89.84,-
1402,桃園市,2015/12/25,中壢,3.1,0.79,-,22.8,-,-,35.36,10.93,24.43,2.325,0.276,2.049,1.73,0.45,16.53,-,-,86.65,-
1403,桃園市,2015/12/25,大園,2.6,0.44,-,32.5,31,13,16.01,3.72,12.3,-,-,-,6.56,5.53,17.13,-,-,90.77,-
1404,桃園市,2015/12/25,龍潭,2.5,0.58,-,25.8,27,13,17.49,2.1,15.39,-,-,-,3.39,2.9,15.99,-,-,93.46,-
1405,桃園市,2015/12/25,平鎮,1.1,0.52,-,26.7,-,-,18.12,2.22,15.9,-,-,-,3.82,2.89,16.21,-,-,92.15,-
1406,桃園市,2015/12/25,觀音,2.3,0.43,-,36.7,37,9,9.95,1.59,8.37,-,-,-,6.43,5.99,17.14,1.29,4.71,86.89,71.45
