序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
522,新北市,1998/07/04,汐止,1.8,0.72,6.8,-,38,-,47.84,31.05,16.79,-,-,-,29.61,-,-,38.0
523,新北市,1998/07/04,土城,4.0,0.56,9.9,-,39,-,38.3,18.67,19.63,-,-,-,30.1,-,-,70.0
524,新北市,1998/07/04,林口,6.7,0.73,12.2,-,36,-,40.28,17.26,23.02,-,-,-,27.37,-,-,49.0
525,新北市,1998/07/04,萬里,2.3,0.25,12.4,-,16,-,16.79,5.69,11.1,1.994,0.2,1.79,29.22,-,-,21.0
526,新北市,1998/07/03,板橋,11.5,1.23,22.9,-,69,-,59.43,23.38,36.04,3.495,1.03,2.46,29.89,-,-,95.0
527,新北市,1998/07/03,三重,19.0,2.8,-,-,66,60,165.68,115.82,49.87,-,-,-,29.96,-,-,58.0
528,新北市,1998/07/03,菜寮,7.8,1.26,19.0,-,54,-,48.9,18.31,30.59,-,-,-,29.54,-,-,55.0
529,新北市,1998/07/03,永和,7.7,2.2,-,-,64,-,-,-,-,2.977,0.91,2.06,32.19,-,-,57.0
530,新北市,1998/07/03,新莊,12.2,1.19,25.5,-,64,-,52.78,23.4,29.37,3.124,0.78,2.35,28.66,-,-,84.0
531,新北市,1998/07/03,新店,4.3,0.61,27.6,-,39,-,25.63,5.54,20.09,-,-,-,29.39,-,-,97.0
532,新北市,1998/07/03,淡水,3.7,1.09,23.8,-,59,-,37.56,11.8,25.77,-,-,-,29.49,-,80.0,55.0
533,新北市,1998/07/03,汐止,3.7,0.96,15.8,-,57,-,48.51,22.8,25.71,-,-,-,28.77,-,-,53.0
534,新北市,1998/07/03,土城,9.2,1.15,24.0,-,67,-,62.76,27.52,35.23,-,-,-,29.52,-,-,103.0
535,新北市,1998/07/03,林口,8.1,0.91,21.6,-,60,-,46.31,18.06,28.25,-,-,-,27.6,-,-,55.0
536,新北市,1998/07/03,萬里,4.0,0.23,32.0,-,26,-,13.83,2.91,10.91,2.392,0.19,2.2,28.63,-,-,66.0
537,新北市,1998/07/02,板橋,16.0,1.67,30.0,-,84,-,79.24,32.19,47.05,4.102,1.59,2.51,28.59,-,-,123.0
538,新北市,1998/07/02,三重,19.5,3.09,-,-,76,69,166.59,107.86,58.72,-,-,-,28.96,-,-,63.0
539,新北市,1998/07/02,菜寮,6.9,1.67,17.8,-,59,-,63.2,23.91,39.29,-,-,-,28.62,-,-,62.0
540,新北市,1998/07/02,永和,7.7,2.19,-,-,-,-,-,-,-,3.166,1.02,2.15,31.1,-,-,58.0
541,新北市,1998/07/02,新莊,13.8,1.51,27.6,-,68,-,64.13,24.25,39.88,4.073,1.43,2.65,27.38,-,-,98.0
542,新北市,1998/07/02,新店,2.3,0.71,25.5,-,42,-,30.33,5.17,25.15,-,-,-,28.21,-,-,89.0
543,新北市,1998/07/02,淡水,3.3,1.32,17.7,-,65,-,50.69,13.91,36.78,-,-,-,28.54,-,84.0,58.0
544,新北市,1998/07/02,汐止,8.0,0.92,17.1,-,66,-,49.04,15.93,33.11,-,-,-,28.37,-,-,58.0
545,新北市,1998/07/02,土城,7.8,1.04,29.2,-,63,-,58.99,24.29,34.71,-,-,-,28.37,-,-,101.0
546,新北市,1998/07/02,林口,10.0,1.0,19.1,-,57,-,49.91,13.8,36.11,-,-,-,27.01,-,-,53.0
547,新北市,1998/07/02,萬里,3.1,0.2,38.5,-,20,-,11.54,1.38,10.17,1.986,0.03,1.96,28.42,-,-,68.0
548,新北市,1998/07/01,板橋,13.9,1.39,27.0,-,74,-,60.67,23.03,37.64,3.134,1.09,2.05,28.72,-,-,97.0
549,新北市,1998/07/01,三重,20.5,3.23,-,-,84,71,168.14,109.51,58.63,-,-,-,29.15,-,-,67.0
550,新北市,1998/07/01,菜寮,4.6,1.61,26.1,-,65,-,58.47,19.43,39.03,-,-,-,28.78,-,-,86.0
551,新北市,1998/07/01,永和,5.8,2.24,-,-,-,-,83.57,39.72,43.84,3.451,1.21,2.24,31.39,-,-,39.0
552,新北市,1998/07/01,新莊,10.9,1.33,24.4,-,71,-,53.79,19.47,34.32,3.812,1.26,2.55,27.56,-,-,85.0
553,新北市,1998/07/01,新店,1.8,0.67,40.3,-,47,-,24.12,2.57,21.55,-,-,-,28.42,-,-,154.0
554,新北市,1998/07/01,淡水,0.8,1.48,20.1,-,70,-,55.49,18.95,36.54,-,-,-,29.14,-,85.0,60.0
555,新北市,1998/07/01,汐止,9.1,1.16,18.9,-,88,-,65.17,27.48,37.69,-,-,-,28.83,-,-,69.0
556,新北市,1998/07/01,土城,8.1,1.1,24.1,-,65,-,62.21,28.25,33.96,-,-,-,28.36,-,-,102.0
557,新北市,1998/07/01,林口,6.0,0.92,22.1,-,64,-,43.9,13.64,30.26,-,-,-,27.04,-,-,57.0
558,新北市,1998/07/01,萬里,2.6,0.28,39.2,-,31,-,15.61,1.85,13.76,2.103,0.21,1.9,28.49,-,-,78.0
559,臺中市,1998/07/31,西屯,1.3,0.28,7.7,-,21,-,19.92,10.4,9.53,2.133,0.07,2.07,30.74,-,-,21.0
560,臺中市,1998/07/31,忠明,0.1,0.71,-,-,29,35,24.21,9.21,15.0,-,-,-,30.78,-,-,29.0
561,臺中市,1998/07/31,豐原,2.4,0.51,20.4,-,32,-,16.94,2.5,14.44,-,-,-,29.81,-,-,49.0
562,臺中市,1998/07/31,沙鹿,2.1,0.31,9.5,-,16,-,12.46,4.0,8.46,-,-,-,30.36,-,-,18.0
563,臺中市,1998/07/31,大里,1.1,0.45,15.3,-,36,-,15.71,3.99,11.72,-,-,-,30.76,-,-,36.0
564,臺中市,1998/07/30,西屯,1.2,0.3,6.9,-,25,-,25.9,12.94,12.96,1.943,0.09,1.86,29.92,-,-,25.0
565,臺中市,1998/07/30,忠明,0.8,0.73,14.1,-,27,32,26.88,10.93,15.95,-,-,-,30.67,-,-,30.0
566,臺中市,1998/07/30,豐原,1.9,0.56,15.1,-,31,-,18.69,3.57,15.12,-,-,-,29.06,-,-,41.0
567,臺中市,1998/07/30,沙鹿,2.9,0.34,8.9,-,16,-,15.6,5.74,9.86,-,-,-,29.84,-,-,25.0
568,臺中市,1998/07/30,大里,1.3,0.44,12.1,-,35,-,20.46,7.22,13.24,-,-,-,30.11,-,-,35.0
569,臺中市,1998/07/29,西屯,0.7,0.46,3.5,-,30,-,41.03,18.15,22.88,2.224,0.3,1.92,27.77,-,-,30.0
570,臺中市,1998/07/29,忠明,-,1.15,8.8,-,31,35,43.08,16.9,26.19,-,-,-,29.66,-,-,31.0
571,臺中市,1998/07/29,豐原,2.1,0.72,12.2,-,29,-,24.18,4.04,20.14,-,-,-,27.8,-,-,29.0
572,臺中市,1998/07/29,沙鹿,1.9,0.42,8.6,-,17,-,19.72,4.97,14.75,-,-,-,28.83,-,-,17.0
573,臺中市,1998/07/29,大里,1.5,0.67,8.4,-,35,-,26.74,9.43,17.31,-,-,-,27.87,-,-,35.0
574,臺中市,1998/07/28,西屯,0.2,0.37,2.8,-,30,-,37.1,20.49,16.61,1.995,0.24,1.76,28.5,-,-,30.0
575,臺中市,1998/07/28,忠明,-,0.91,5.4,-,31,26,30.26,12.57,17.69,-,-,-,30.06,-,-,31.0
576,臺中市,1998/07/28,豐原,1.9,0.61,9.2,-,25,-,19.51,3.53,15.98,-,-,-,27.68,-,-,25.0
577,臺中市,1998/07/28,沙鹿,0.3,0.45,6.1,-,32,-,18.7,3.75,14.96,-,-,-,28.26,-,-,32.0
578,臺中市,1998/07/28,大里,1.4,0.5,6.0,-,28,-,21.77,6.96,14.81,-,-,-,28.37,-,-,28.0
579,臺中市,1998/07/27,西屯,1.2,0.39,-,-,-,-,-,-,-,-,-,-,29.18,-,-,51.0
580,臺中市,1998/07/27,忠明,0.1,0.64,12.7,-,39,30,24.98,7.97,17.02,-,-,-,32.83,-,-,39.0
581,臺中市,1998/07/27,豐原,1.9,0.63,17.1,-,37,-,19.76,3.09,16.67,-,-,-,30.01,-,-,41.0
582,臺中市,1998/07/27,沙鹿,0.3,0.33,10.6,-,26,-,12.5,2.13,10.37,-,-,-,30.63,-,-,26.0
583,臺中市,1998/07/27,大里,1.3,0.38,14.2,-,29,-,17.78,4.45,13.33,-,-,-,31.11,-,-,34.0
584,臺中市,1998/07/26,西屯,0.6,0.27,6.4,-,26,-,30.12,13.34,16.77,-,-,-,30.81,-,-,26.0
585,臺中市,1998/07/26,忠明,0.0,0.67,10.7,-,33,62,22.96,8.36,14.6,-,-,-,-,-,-,33.0
586,臺中市,1998/07/26,豐原,1.0,0.48,13.9,-,31,-,14.64,2.45,12.19,-,-,-,29.66,-,-,31.0
587,臺中市,1998/07/26,沙鹿,0.3,0.34,10.0,-,22,-,12.44,3.83,8.61,-,-,-,30.08,-,-,22.0
588,臺中市,1998/07/26,大里,0.8,0.4,11.8,-,32,-,14.59,3.27,11.32,-,-,-,30.9,-,-,32.0
589,臺中市,1998/07/25,西屯,1.9,0.23,5.6,-,15,-,23.14,9.71,13.43,-,-,-,31.06,-,-,15.0
590,臺中市,1998/07/25,忠明,0.8,0.57,10.9,-,33,37,25.46,11.02,14.44,-,-,-,32.85,-,-,33.0
591,臺中市,1998/07/25,豐原,2.2,0.48,13.4,-,28,-,16.86,3.54,13.32,-,-,-,29.89,-,-,35.0
592,臺中市,1998/07/25,沙鹿,1.5,0.3,8.8,-,21,-,13.45,4.29,9.15,-,-,-,30.56,-,-,22.0
593,臺中市,1998/07/25,大里,2.0,0.39,12.7,-,39,-,17.67,5.59,12.08,-,-,-,31.14,-,-,39.0
594,臺中市,1998/07/24,西屯,2.1,0.17,5.2,-,21,-,25.45,13.68,11.76,-,-,-,30.91,-,-,21.0
595,臺中市,1998/07/24,忠明,0.5,0.62,11.4,-,26,46,24.57,8.13,13.45,-,-,-,32.26,-,-,26.0
596,臺中市,1998/07/24,豐原,1.9,0.55,13.9,-,31,-,16.78,3.4,13.38,-,-,-,30.05,-,-,31.0
597,臺中市,1998/07/24,沙鹿,0.8,0.29,7.6,-,32,-,13.26,4.28,8.98,-,-,-,30.74,-,-,32.0
598,臺中市,1998/07/24,大里,1.3,0.45,10.1,-,32,-,18.08,6.17,11.91,-,-,-,31.25,-,-,32.0
599,臺中市,1998/07/23,西屯,2.5,0.22,6.0,-,20,-,36.68,20.79,15.27,-,-,-,30.58,-,-,20.0
600,臺中市,1998/07/23,忠明,0.9,0.65,10.5,-,31,40,22.73,8.67,14.06,-,-,-,32.9,-,-,31.0
601,臺中市,1998/07/23,豐原,2.1,0.47,15.1,-,30,-,16.44,2.71,13.73,-,-,-,29.92,-,-,38.0
602,臺中市,1998/07/23,沙鹿,2.2,0.3,8.5,-,24,-,13.64,4.23,9.41,-,-,-,30.48,-,-,24.0
603,臺中市,1998/07/23,大里,1.4,0.41,11.7,-,29,-,15.0,3.73,11.27,-,-,-,30.93,-,-,29.0
604,臺中市,1998/07/22,西屯,1.8,0.25,5.9,-,16,-,30.87,17.46,13.41,-,-,-,30.56,-,-,16.0
605,臺中市,1998/07/22,忠明,0.7,0.66,12.3,-,29,45,23.84,9.6,14.23,-,-,-,32.2,-,-,29.0
606,臺中市,1998/07/22,豐原,2.4,0.48,14.5,-,27,-,16.79,2.92,13.87,-,-,-,29.68,-,-,36.0
607,臺中市,1998/07/22,沙鹿,1.3,0.3,10.0,-,21,-,13.45,4.45,9.0,-,-,-,30.52,-,-,25.0
608,臺中市,1998/07/22,大里,2.0,0.38,11.6,-,23,-,15.72,4.0,11.71,-,-,-,30.84,-,-,33.0
609,臺中市,1998/07/21,西屯,2.4,0.16,6.9,-,23,-,19.34,9.3,10.04,-,-,-,30.55,-,-,23.0
610,臺中市,1998/07/21,忠明,1.3,0.63,12.0,-,40,44,21.89,7.86,14.03,-,-,-,32.17,-,-,40.0
611,臺中市,1998/07/21,豐原,1.6,0.47,15.8,-,36,-,15.3,2.33,12.97,-,-,-,29.5,-,-,37.0
612,臺中市,1998/07/21,沙鹿,0.5,0.32,9.7,-,25,-,11.72,2.86,8.86,-,-,-,30.34,-,-,25.0
613,臺中市,1998/07/21,大里,1.4,0.39,14.3,-,27,-,12.43,2.29,10.14,-,-,-,30.76,-,-,30.0
614,臺中市,1998/07/20,西屯,1.3,0.13,7.0,-,29,-,17.39,9.0,8.39,-,-,-,30.58,-,-,29.0
615,臺中市,1998/07/20,忠明,0.8,0.62,13.1,-,34,70,20.6,7.02,13.57,-,-,-,32.15,-,-,35.0
616,臺中市,1998/07/20,豐原,1.1,0.45,20.3,-,-,-,13.23,1.95,11.27,-,-,-,29.71,-,-,44.0
617,臺中市,1998/07/20,沙鹿,0.3,0.31,11.0,-,28,-,12.16,2.7,9.46,-,-,-,30.63,-,-,28.0
618,臺中市,1998/07/20,大里,1.2,0.4,14.2,-,33,-,13.3,3.31,9.99,-,-,-,30.61,-,-,37.0
619,臺中市,1998/07/19,西屯,0.7,0.1,7.2,-,17,-,13.51,4.54,8.97,-,-,-,30.96,-,-,17.0
620,臺中市,1998/07/19,忠明,0.2,0.58,11.8,-,34,34,19.02,5.38,13.63,-,-,-,32.48,-,-,34.0
621,臺中市,1998/07/19,豐原,1.0,0.49,18.4,-,-,-,13.07,1.44,11.64,-,-,-,29.98,-,-,24.0
622,臺中市,1998/07/19,沙鹿,0.1,0.27,13.7,-,21,-,8.63,1.05,7.58,-,-,-,30.95,-,-,22.0
623,臺中市,1998/07/19,大里,1.0,0.4,14.6,-,36,-,11.91,2.08,9.83,-,-,-,31.12,-,-,36.0
624,臺中市,1998/07/18,西屯,0.5,0.09,6.5,-,24,-,13.18,3.26,9.92,-,-,-,30.88,-,-,24.0
625,臺中市,1998/07/18,忠明,0.4,0.66,11.9,-,32,50,21.14,6.46,14.68,-,-,-,32.25,-,-,32.0
626,臺中市,1998/07/18,豐原,1.4,0.46,20.2,-,-,-,15.04,1.69,13.35,-,-,-,29.87,-,-,24.0
627,臺中市,1998/07/18,沙鹿,0.1,0.3,12.0,-,29,-,11.4,2.12,9.28,-,-,-,30.76,-,-,29.0
628,臺中市,1998/07/18,大里,0.7,0.41,15.4,-,31,-,11.85,2.54,9.31,-,-,-,31.05,-,-,31.0
629,臺中市,1998/07/17,西屯,0.9,0.1,8.8,-,25,-,15.57,6.19,9.38,-,-,-,30.5,-,-,25.0
630,臺中市,1998/07/17,忠明,0.4,0.63,18.2,-,45,34,18.44,4.24,14.2,-,-,-,32.26,-,-,45.0
631,臺中市,1998/07/17,豐原,1.1,0.49,24.3,-,-,-,12.1,1.03,11.07,-,-,-,29.7,-,-,31.0
632,臺中市,1998/07/17,沙鹿,0.1,0.33,18.2,-,36,-,9.47,1.26,8.2,-,-,-,30.55,-,-,36.0
633,臺中市,1998/07/17,大里,1.3,0.43,21.1,-,38,-,10.82,1.55,9.27,-,-,-,30.81,-,-,38.0
634,臺中市,1998/07/16,西屯,2.1,0.21,8.6,-,35,-,37.33,20.29,17.04,-,-,-,30.57,-,-,35.0
635,臺中市,1998/07/16,忠明,0.2,0.63,17.5,-,39,27,20.27,5.12,15.15,-,-,-,32.33,-,-,39.0
636,臺中市,1998/07/16,豐原,1.4,0.49,21.4,-,-,-,14.33,1.27,13.05,-,-,-,29.7,-,-,32.0
637,臺中市,1998/07/16,沙鹿,0.6,0.29,15.5,-,29,-,11.26,1.63,9.63,-,-,-,30.4,-,-,30.0
638,臺中市,1998/07/16,大里,1.6,0.43,18.7,-,29,-,13.17,2.45,10.72,-,-,-,30.79,-,-,38.0
639,臺中市,1998/07/15,西屯,3.5,0.22,6.5,-,23,-,-,-,-,1.893,0.09,1.8,30.69,-,-,25.0
640,臺中市,1998/07/15,忠明,0.9,0.61,11.7,-,37,29,25.15,7.93,17.21,-,-,-,32.16,-,-,37.0
641,臺中市,1998/07/15,豐原,2.0,0.55,18.7,-,27,-,17.42,2.43,14.99,-,-,-,29.87,-,-,29.0
642,臺中市,1998/07/15,沙鹿,0.8,0.34,9.6,-,21,-,11.67,2.94,8.73,-,-,-,30.39,-,-,21.0
643,臺中市,1998/07/15,大里,1.4,0.49,14.1,-,41,-,17.9,4.78,13.13,-,-,-,30.89,-,-,41.0
644,臺中市,1998/07/14,西屯,-,0.24,6.8,-,21,-,-,-,-,2.036,0.08,1.95,30.76,-,-,21.0
645,臺中市,1998/07/14,忠明,1.4,0.67,12.2,-,31,37,26.73,7.96,18.77,-,-,-,33.05,-,-,31.0
646,臺中市,1998/07/14,豐原,1.8,0.47,20.5,-,24,-,17.75,2.86,14.88,-,-,-,29.86,-,-,37.0
647,臺中市,1998/07/14,沙鹿,0.1,0.35,10.9,-,23,-,11.01,1.67,9.34,-,-,-,30.39,-,-,23.0
648,臺中市,1998/07/14,大里,1.7,0.5,15.5,-,40,-,17.63,4.17,13.47,-,-,-,30.84,-,-,40.0
649,臺中市,1998/07/13,西屯,4.6,0.28,9.6,-,25,-,-,-,-,1.837,0.04,1.8,30.36,-,-,25.0
650,臺中市,1998/07/13,忠明,1.8,0.66,17.7,-,36,23,18.09,5.11,12.99,-,-,-,33.72,-,-,45.0
651,臺中市,1998/07/13,豐原,2.6,0.51,24.0,-,23,-,15.69,1.48,14.21,-,-,-,29.31,-,-,49.0
652,臺中市,1998/07/13,沙鹿,0.2,0.32,15.3,-,28,-,10.49,1.42,9.06,-,-,-,30.44,-,-,37.0
653,臺中市,1998/07/13,大里,2.1,0.41,20.0,-,42,-,16.77,3.1,13.67,-,-,-,30.52,-,-,47.0
654,臺中市,1998/07/12,西屯,4.0,0.32,10.8,-,31,-,-,-,-,2.246,0.07,2.18,30.23,-,-,31.0
655,臺中市,1998/07/12,忠明,2.1,0.6,18.3,-,34,24,14.91,3.6,11.31,-,-,-,-,-,-,37.0
656,臺中市,1998/07/12,豐原,2.2,0.61,24.2,-,26,-,17.05,1.89,15.17,-,-,-,28.56,-,-,58.0
657,臺中市,1998/07/12,沙鹿,0.0,0.38,18.7,-,23,-,8.97,0.85,8.12,-,-,-,30.27,-,-,30.0
658,臺中市,1998/07/12,大里,1.0,0.53,18.7,-,34,-,15.62,2.39,13.23,-,-,-,29.74,-,-,37.0
659,臺中市,1998/07/11,西屯,4.7,0.32,12.2,-,41,-,-,-,-,2.237,0.1,2.13,28.85,-,-,41.0
660,臺中市,1998/07/11,忠明,3.8,0.82,16.6,-,68,44,28.26,6.56,21.69,-,-,-,32.36,-,-,59.0
661,臺中市,1998/07/11,豐原,3.8,0.82,23.5,-,59,-,30.65,6.4,24.25,-,-,-,27.51,-,-,56.0
662,臺中市,1998/07/11,沙鹿,0.0,0.46,21.5,-,39,-,15.14,2.04,13.1,-,-,-,28.49,-,-,39.0
663,臺中市,1998/07/11,大里,2.4,0.66,21.8,-,40,-,22.53,3.84,18.69,-,-,-,28.53,-,-,48.0
664,臺中市,1998/07/10,西屯,3.9,0.38,13.0,-,17,-,-,-,-,2.338,0.14,2.2,29.01,-,-,21.0
665,臺中市,1998/07/10,忠明,2.3,0.75,22.3,-,34,25,24.86,4.26,20.6,-,-,-,32.06,-,-,37.0
666,臺中市,1998/07/10,豐原,2.2,0.69,29.8,-,34,-,21.21,2.1,19.11,-,-,-,27.97,-,-,56.0
667,臺中市,1998/07/10,沙鹿,0.1,0.42,24.5,-,26,-,13.64,0.79,12.85,-,-,-,29.27,-,-,40.0
668,臺中市,1998/07/10,大里,1.5,0.54,23.9,-,35,-,15.99,1.64,14.35,-,-,-,28.83,-,-,36.0
669,臺中市,1998/07/09,西屯,8.0,0.63,11.4,-,50,-,-,-,-,2.226,0.15,2.07,29.13,-,-,50.0
670,臺中市,1998/07/09,忠明,7.1,0.82,19.8,-,69,48,32.37,4.77,27.6,-,-,-,32.12,-,-,60.0
671,臺中市,1998/07/09,豐原,8.1,0.85,21.3,-,56,-,32.76,7.02,25.74,-,-,-,27.6,-,-,58.0
672,臺中市,1998/07/09,沙鹿,7.1,0.46,19.7,-,44,-,23.3,3.98,19.32,-,-,-,29.09,-,-,45.0
673,臺中市,1998/07/09,大里,5.1,0.68,24.6,-,60,-,24.25,2.6,21.66,-,-,-,28.73,-,-,55.0
674,臺中市,1998/07/08,西屯,4.4,0.48,13.0,-,32,-,32.7,8.65,24.05,2.058,0.07,1.98,28.72,-,-,32.0
675,臺中市,1998/07/08,忠明,4.0,0.8,23.2,-,48,37,31.42,5.26,26.16,-,-,-,31.76,-,-,55.0
676,臺中市,1998/07/08,豐原,4.8,0.75,27.9,-,44,-,27.18,4.62,22.56,-,-,-,27.1,-,-,54.0
677,臺中市,1998/07/08,沙鹿,5.2,0.52,22.3,-,34,-,20.25,2.73,17.52,-,-,-,28.41,-,-,52.0
678,臺中市,1998/07/08,大里,4.3,0.6,27.2,-,45,-,26.83,3.86,22.97,-,-,-,28.25,-,-,91.0
679,臺中市,1998/07/07,西屯,4.1,0.72,8.0,-,41,-,40.61,17.6,23.01,2.293,0.29,2.01,27.76,-,-,41.0
680,臺中市,1998/07/07,忠明,3.5,1.01,13.5,-,43,32,43.71,15.44,28.27,-,-,-,30.82,-,-,43.0
681,臺中市,1998/07/07,豐原,3.2,0.72,13.3,-,38,-,28.89,6.54,22.35,-,-,-,26.18,-,-,38.0
682,臺中市,1998/07/07,沙鹿,2.6,0.47,15.4,-,22,-,17.82,2.66,15.16,-,-,-,27.88,-,-,26.0
683,臺中市,1998/07/07,大里,3.7,0.73,14.4,-,45,-,30.33,6.56,23.78,-,-,-,27.2,-,-,45.0
684,臺中市,1998/07/06,西屯,2.6,0.66,8.2,-,31,-,32.42,13.68,18.74,1.983,0.13,1.85,27.8,-,-,31.0
685,臺中市,1998/07/06,忠明,1.2,0.98,14.6,-,58,-,-,-,-,-,-,-,30.34,-,-,40.0
686,臺中市,1998/07/06,豐原,4.9,0.85,11.3,-,39,-,32.49,10.46,22.03,-,-,-,26.28,-,-,39.0
687,臺中市,1998/07/06,沙鹿,3.2,0.66,12.1,-,32,-,24.46,6.0,18.46,-,-,-,27.39,-,-,32.0
688,臺中市,1998/07/06,大里,3.1,0.69,14.4,-,39,-,27.39,6.03,21.37,-,-,-,27.58,-,-,39.0
689,臺中市,1998/07/05,西屯,4.4,0.63,7.1,-,38,-,33.12,12.49,20.63,1.991,0.1,1.89,28.1,-,-,38.0
690,臺中市,1998/07/05,忠明,2.3,0.93,8.0,-,38,33,-,-,-,-,-,-,29.19,-,-,38.0
691,臺中市,1998/07/05,豐原,2.2,0.76,17.3,-,32,-,24.96,5.39,19.57,-,-,-,26.66,-,-,56.0
692,臺中市,1998/07/05,沙鹿,4.9,0.6,14.3,-,35,-,25.79,5.29,20.5,-,-,-,28.04,-,-,35.0
693,臺中市,1998/07/05,大里,3.9,0.54,14.0,-,39,-,23.51,4.89,18.62,-,-,-,27.28,-,-,44.0
694,臺中市,1998/07/04,西屯,4.6,0.76,11.2,-,70,-,34.62,12.83,21.79,2.002,0.23,1.77,29.92,-,-,60.0
695,臺中市,1998/07/04,忠明,3.1,0.79,17.4,-,43,39,-,-,-,-,-,-,30.86,-,-,43.0
696,臺中市,1998/07/04,豐原,5.1,0.71,16.7,-,42,-,26.19,5.63,20.56,-,-,-,28.22,-,-,42.0
697,臺中市,1998/07/04,沙鹿,5.1,0.45,14.0,-,28,-,21.91,5.14,16.78,-,-,-,29.38,-,-,28.0
698,臺中市,1998/07/04,大里,2.7,0.66,19.2,-,53,-,26.97,6.14,20.83,-,-,-,-,-,-,52.0
699,臺中市,1998/07/03,西屯,4.8,0.57,13.3,-,48,-,24.08,7.85,16.22,2.116,0.3,1.82,30.22,-,-,48.0
700,臺中市,1998/07/03,忠明,0.3,0.78,20.9,-,48,37,-,-,-,-,-,-,31.07,-,-,48.0
701,臺中市,1998/07/03,豐原,7.2,0.57,23.4,-,41,-,23.38,5.97,17.42,-,-,-,28.94,-,-,45.0
702,臺中市,1998/07/03,沙鹿,15.6,0.39,24.9,-,28,-,28.09,13.21,14.88,-,-,-,29.98,-,-,65.0
703,臺中市,1998/07/03,大里,3.1,0.56,22.0,-,47,-,24.3,4.93,19.37,-,-,-,-,-,-,60.0
704,臺中市,1998/07/02,西屯,3.2,0.48,9.9,-,-,-,23.54,8.63,14.91,2.047,0.16,1.88,29.32,-,-,30.0
705,臺中市,1998/07/02,忠明,0.7,0.9,15.9,-,34,-,18.39,11.71,6.68,-,-,-,30.35,-,-,49.0
706,臺中市,1998/07/02,豐原,7.2,0.75,20.4,-,32,-,30.84,8.68,22.16,-,-,-,28.39,-,-,61.0
707,臺中市,1998/07/02,沙鹿,13.1,0.42,15.0,-,21,-,28.99,11.02,17.98,-,-,-,29.39,-,-,46.0
708,臺中市,1998/07/02,大里,2.6,0.55,18.5,-,39,-,22.56,6.35,16.21,-,-,-,-,-,-,49.0
709,臺中市,1998/07/01,西屯,3.1,0.58,9.6,-,28,-,25.76,7.39,18.37,1.916,0.17,1.75,28.35,-,-,28.0
710,臺中市,1998/07/01,忠明,0.2,0.99,16.7,-,-,34,-,-,-,-,-,-,29.17,-,-,47.0
711,臺中市,1998/07/01,豐原,4.8,0.77,20.1,-,34,-,26.93,5.3,21.63,-,-,-,27.48,-,-,63.0
712,臺中市,1998/07/01,沙鹿,9.4,0.43,16.9,-,20,-,21.77,5.44,16.33,-,-,-,28.73,-,-,40.0
713,臺中市,1998/07/01,大里,1.7,0.71,18.6,-,46,-,22.19,4.63,17.56,-,-,-,30.01,-,-,56.0
714,臺南市,1998/07/31,新營,1.5,0.35,10.9,-,16,-,9.28,1.55,7.73,2.288,0.09,2.2,31.1,-,-,20.0
715,臺南市,1998/07/31,善化,-,0.31,8.4,-,15,-,10.09,3.63,6.46,-,-,-,30.0,-,-,19.0
716,臺南市,1998/07/31,安南,3.0,0.34,13.3,-,22,-,14.51,6.04,8.47,-,-,-,30.48,-,-,22.0
717,臺南市,1998/07/31,臺南,4.7,0.51,9.9,-,28,-,18.45,9.54,8.91,2.093,0.1,2.0,29.67,-,-,28.0
718,臺南市,1998/07/30,新營,2.0,0.36,12.7,-,16,-,9.37,1.73,7.64,2.428,0.18,2.24,31.04,-,-,43.0
719,臺南市,1998/07/30,善化,3.6,0.31,10.7,-,19,-,12.09,4.49,7.6,-,-,-,29.63,-,-,42.0
720,臺南市,1998/07/30,安南,2.9,0.37,15.6,-,20,-,14.98,5.93,9.05,-,-,-,30.06,-,-,38.0
721,臺南市,1998/07/30,臺南,6.4,0.41,10.2,-,35,-,20.13,10.67,9.47,2.2,0.14,2.06,29.31,-,-,35.0
722,臺南市,1998/07/29,新營,3.3,0.41,9.4,-,18,-,14.95,5.21,9.75,2.659,0.19,2.47,29.95,-,-,37.0
723,臺南市,1998/07/29,善化,4.8,0.3,6.0,-,20,-,16.27,7.52,8.75,-,-,-,28.39,-,-,22.0
724,臺南市,1998/07/29,安南,3.9,0.56,9.1,-,28,-,21.77,8.72,13.06,-,-,-,28.66,-,-,28.0
725,臺南市,1998/07/29,臺南,6.5,0.53,6.7,-,27,-,22.39,10.83,11.56,2.249,0.2,2.05,28.23,-,-,27.0
726,臺南市,1998/07/28,新營,1.4,0.39,8.8,-,18,-,11.4,2.56,8.84,2.372,0.09,2.28,29.69,-,-,18.0
727,臺南市,1998/07/28,善化,4.1,0.31,6.4,-,20,-,11.3,3.21,8.08,-,-,-,28.74,-,-,20.0
