序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1077,高雄市,1998/04/08,前金,7.6,0.55,9.4,-,29,-,27.48,9.92,17.56,-,-,-,27.13,-,-,29.0
1078,高雄市,1998/04/08,前鎮,21.1,-,-,-,38,-,35.92,16.44,19.48,3.077,0.94,2.13,27.19,-,-,38.0
1079,高雄市,1998/04/08,復興,9.6,0.55,-,-,27,-,31.12,12.5,18.62,2.149,0.21,1.94,26.89,-,-,27.0
1080,高雄市,1998/04/08,小港,13.1,0.49,10.3,-,41,-,29.32,12.71,16.62,2.337,0.27,2.06,27.04,-,-,41.0
1081,高雄市,1998/04/08,鳳山,8.9,0.68,9.0,-,31,13,29.72,9.68,20.04,-,-,-,27.32,-,-,31.0
1082,高雄市,1998/04/08,林園,0.3,0.19,12.0,-,31,41,5.3,1.22,4.2,1.971,0.14,1.84,26.48,-,-,31.0
1083,高雄市,1998/04/08,大寮,1.5,0.52,14.2,-,37,-,11.86,2.32,9.54,2.384,0.16,2.22,27.26,-,-,37.0
1084,高雄市,1998/04/08,仁武,4.0,0.4,13.0,-,26,-,22.22,4.74,17.48,2.45,0.15,2.3,26.69,-,-,26.0
1085,高雄市,1998/04/08,橋頭,6.8,0.51,12.6,-,39,-,29.31,10.67,18.63,2.48,0.26,2.22,26.36,-,-,39.0
1086,高雄市,1998/04/08,美濃,0.5,0.35,18.0,-,37,-,9.87,1.24,8.63,-,-,-,26.99,-,-,37.0
1087,高雄市,1998/04/07,左營,7.3,0.71,11.1,-,38,-,43.29,20.65,22.64,2.601,0.52,2.08,27.13,-,-,38.0
1088,高雄市,1998/04/07,楠梓,7.3,0.51,11.8,-,39,-,41.55,19.18,22.37,2.412,0.41,2.0,26.96,-,-,40.0
1089,高雄市,1998/04/07,前金,7.8,0.63,8.4,-,34,-,33.08,14.27,18.81,-,-,-,26.83,-,-,34.0
1090,高雄市,1998/04/07,前鎮,18.4,-,-,-,38,-,44.8,24.2,20.6,3.042,1.0,2.04,27.07,-,-,38.0
1091,高雄市,1998/04/07,復興,10.3,0.53,-,-,33,-,33.93,15.38,18.55,2.07,0.4,1.67,26.72,-,-,33.0
1092,高雄市,1998/04/07,小港,16.0,0.55,8.1,-,43,-,36.45,17.63,18.82,2.303,0.19,2.11,26.88,-,-,43.0
1093,高雄市,1998/04/07,鳳山,9.7,0.77,9.5,-,37,15,35.45,15.25,20.2,-,-,-,27.3,-,-,37.0
1094,高雄市,1998/04/07,林園,1.4,0.27,11.2,-,33,38,9.5,2.75,6.65,1.841,0.07,1.77,26.49,-,-,33.0
1095,高雄市,1998/04/07,大寮,7.4,0.38,14.0,-,39,-,14.23,4.75,9.49,2.327,0.2,2.13,27.28,-,-,39.0
1096,高雄市,1998/04/07,仁武,5.5,0.58,12.7,-,38,-,23.83,2.63,21.19,2.719,0.38,2.34,26.55,-,-,41.0
1097,高雄市,1998/04/07,橋頭,5.1,0.51,11.5,-,34,-,28.44,12.92,15.52,2.367,0.17,2.2,25.56,-,-,34.0
1098,高雄市,1998/04/07,美濃,1.0,0.37,18.7,-,38,-,11.62,1.33,10.29,-,-,-,26.75,-,-,45.0
1099,高雄市,1998/04/06,左營,8.5,0.74,13.3,-,30,-,41.71,20.03,21.67,2.546,0.46,2.08,27.33,-,-,36.0
1100,高雄市,1998/04/06,楠梓,7.0,0.6,14.5,-,35,-,41.97,20.8,21.17,2.561,0.48,2.08,27.28,-,-,49.0
1101,高雄市,1998/04/06,前金,8.3,0.66,10.9,-,31,-,32.88,14.19,18.69,-,-,-,27.06,-,-,31.0
1102,高雄市,1998/04/06,前鎮,21.6,-,-,-,36,-,44.72,23.29,21.44,3.347,1.13,2.22,27.35,-,-,36.0
1103,高雄市,1998/04/06,復興,7.7,0.62,-,-,30,-,31.4,10.98,20.41,2.059,0.36,1.7,26.96,-,-,30.0
1104,高雄市,1998/04/06,小港,19.4,0.83,9.9,-,39,-,36.48,16.47,20.01,2.305,0.15,2.16,27.49,-,-,39.0
1105,高雄市,1998/04/06,鳳山,13.6,0.91,8.6,-,43,20,41.85,18.69,23.16,-,-,-,27.55,-,-,43.0
1106,高雄市,1998/04/06,林園,0.7,0.28,11.3,-,29,44,9.41,2.29,7.12,2.215,0.13,2.08,26.85,-,-,29.0
1107,高雄市,1998/04/06,大寮,3.1,0.48,15.1,-,35,-,19.05,8.54,10.5,2.513,0.17,2.34,27.27,-,-,36.0
1108,高雄市,1998/04/06,仁武,7.6,0.7,14.3,-,39,-,27.18,2.87,24.31,2.817,0.38,2.43,26.83,-,-,44.0
1109,高雄市,1998/04/06,橋頭,3.4,0.54,12.4,-,34,-,24.62,11.92,12.69,-,-,-,25.81,-,-,34.0
1110,高雄市,1998/04/06,美濃,1.3,0.43,22.8,-,43,-,12.2,1.18,11.02,-,-,-,27.24,-,-,46.0
1111,高雄市,1998/04/05,左營,7.4,0.99,37.8,-,110,-,43.1,12.98,30.13,2.634,0.39,2.25,26.87,-,-,104.0
1112,高雄市,1998/04/05,楠梓,5.9,0.78,37.3,-,91,-,37.4,11.43,25.97,2.599,0.35,2.25,26.69,-,-,101.0
1113,高雄市,1998/04/05,前金,8.1,0.98,33.2,-,94,-,38.02,10.29,27.73,-,-,-,26.77,-,-,89.0
1114,高雄市,1998/04/05,前鎮,14.5,-,-,-,93,-,45.57,12.76,32.81,2.806,0.51,2.3,27.17,-,-,72.0
1115,高雄市,1998/04/05,復興,7.9,1.05,-,-,105,-,39.62,9.53,30.09,2.357,0.52,1.84,26.77,-,-,77.0
1116,高雄市,1998/04/05,小港,12.2,0.9,38.3,-,106,-,33.71,7.59,26.12,2.614,0.28,2.33,27.17,-,-,117.0
1117,高雄市,1998/04/05,鳳山,12.1,1.07,35.0,-,111,48,39.38,8.05,31.33,-,-,-,27.42,-,-,99.0
1118,高雄市,1998/04/05,林園,3.4,0.49,38.8,-,81,51,10.72,0.61,10.11,2.247,0.07,2.18,26.47,-,-,96.0
1119,高雄市,1998/04/05,大寮,9.0,0.85,41.1,-,108,-,25.3,4.82,20.48,2.904,0.42,2.49,27.38,-,-,109.0
1120,高雄市,1998/04/05,仁武,7.7,0.87,37.9,-,105,-,-,-,-,3.029,0.41,2.62,26.53,-,-,100.0
1121,高雄市,1998/04/05,橋頭,8.2,0.73,50.3,-,126,-,26.9,6.41,20.49,2.72,0.22,2.5,25.68,-,-,146.0
1122,高雄市,1998/04/05,美濃,2.8,0.62,39.8,-,107,-,13.12,0.67,12.46,-,-,-,26.88,-,-,79.0
1123,高雄市,1998/04/04,左營,7.9,0.79,49.0,-,122,-,38.61,5.92,32.69,3.036,0.27,2.59,25.08,-,-,97.0
1124,高雄市,1998/04/04,楠梓,3.3,1.2,37.4,-,103,-,36.84,7.12,29.72,2.576,0.38,2.19,25.21,-,-,90.0
1125,高雄市,1998/04/04,前金,8.4,0.9,49.3,-,133,-,34.26,3.06,31.21,-,-,-,25.22,-,-,96.0
1126,高雄市,1998/04/04,前鎮,11.1,-,-,-,114,-,62.96,12.61,50.36,2.955,0.42,2.54,25.79,-,-,82.0
1127,高雄市,1998/04/04,復興,11.4,1.59,-,-,146,-,71.26,19.09,52.17,3.128,0.9,2.23,25.76,-,-,98.0
1128,高雄市,1998/04/04,小港,14.4,0.92,58.4,-,142,-,56.6,13.49,43.11,2.889,0.56,2.33,26.15,-,-,120.0
1129,高雄市,1998/04/04,鳳山,11.2,1.16,49.1,-,154,64,46.17,6.87,39.3,-,-,-,26.29,-,-,108.0
1130,高雄市,1998/04/04,林園,11.2,0.6,54.3,-,131,61,16.98,0.93,16.06,2.506,0.28,2.23,25.3,-,-,92.0
1131,高雄市,1998/04/04,大寮,11.7,0.96,58.7,-,150,-,28.83,1.28,27.55,2.674,0.4,2.28,26.57,-,-,163.0
1132,高雄市,1998/04/04,仁武,16.0,0.9,35.3,-,140,-,56.71,9.36,47.35,3.095,0.67,2.43,25.38,-,-,95.0
1133,高雄市,1998/04/04,橋頭,4.8,0.78,45.1,-,132,-,34.12,6.99,27.13,2.808,0.23,2.57,24.62,-,-,91.0
1134,高雄市,1998/04/04,美濃,1.6,0.6,39.9,-,114,-,-,-,-,-,-,-,26.1,-,-,82.0
1135,高雄市,1998/04/03,左營,7.5,0.86,41.7,-,94,-,45.56,14.58,30.98,2.591,0.31,2.28,22.73,-,-,92.0
1136,高雄市,1998/04/03,楠梓,4.1,1.23,34.7,-,86,-,46.33,13.61,32.72,3.276,0.62,2.65,22.86,-,-,76.0
1137,高雄市,1998/04/03,前金,8.4,0.89,37.5,-,102,-,41.81,15.4,26.41,-,-,-,22.95,-,-,76.0
1138,高雄市,1998/04/03,前鎮,8.7,-,-,-,94,-,60.32,20.36,39.96,2.665,0.3,2.36,23.63,-,-,72.0
1139,高雄市,1998/04/03,復興,8.8,1.3,-,-,105,-,66.4,25.81,40.6,2.854,0.71,2.15,23.63,-,-,78.0
1140,高雄市,1998/04/03,小港,11.2,0.84,35.3,-,111,-,68.7,26.46,42.24,3.008,0.62,2.39,24.33,-,-,87.0
1141,高雄市,1998/04/03,鳳山,13.2,1.23,31.1,-,130,50,72.03,26.33,45.7,-,-,-,23.77,-,-,90.0
1142,高雄市,1998/04/03,林園,8.4,0.58,34.9,-,101,56,25.56,5.49,20.07,2.257,0.2,2.06,24.08,-,-,75.0
1143,高雄市,1998/04/03,大寮,12.5,0.91,36.8,-,130,-,51.67,18.58,33.09,3.094,0.7,2.39,24.54,-,-,90.0
1144,高雄市,1998/04/03,仁武,12.4,0.82,29.3,-,109,-,66.12,17.27,48.85,3.525,0.86,2.67,23.07,-,-,79.0
1145,高雄市,1998/04/03,橋頭,5.5,0.76,34.7,-,95,-,41.74,14.28,27.46,2.662,0.19,2.47,22.12,-,-,77.0
1146,高雄市,1998/04/03,美濃,4.3,0.67,33.5,-,110,-,22.73,1.34,21.39,-,-,-,24.23,-,-,80.0
1147,高雄市,1998/04/02,左營,7.1,0.73,21.5,-,84,-,36.52,5.25,31.26,2.376,0.24,2.12,24.89,-,-,67.0
1148,高雄市,1998/04/02,楠梓,4.4,0.91,11.9,-,85,-,45.09,11.59,33.5,2.973,0.22,2.18,24.91,-,-,68.0
1149,高雄市,1998/04/02,前金,9.3,0.83,21.9,-,109,-,38.45,7.01,31.44,-,-,-,24.82,-,-,79.0
1150,高雄市,1998/04/02,前鎮,9.0,-,-,-,90,-,50.07,9.86,40.21,2.558,0.37,2.19,25.81,-,-,70.0
1151,高雄市,1998/04/02,復興,11.4,1.39,-,-,108,-,59.93,20.16,39.78,2.972,0.87,2.1,25.86,-,-,79.0
1152,高雄市,1998/04/02,小港,11.9,0.74,23.6,-,84,-,54.12,14.18,39.93,2.638,0.42,2.22,26.42,-,-,67.0
1153,高雄市,1998/04/02,鳳山,18.6,1.0,15.2,-,109,38,70.37,25.18,45.19,-,-,-,25.96,-,-,80.0
1154,高雄市,1998/04/02,林園,15.5,0.46,22.7,-,89,56,26.44,5.06,21.38,2.619,0.42,2.2,25.7,-,-,69.0
1155,高雄市,1998/04/02,大寮,13.7,0.7,27.3,-,-,-,38.58,10.84,27.74,2.84,0.52,2.32,26.23,-,-,112.0
1156,高雄市,1998/04/02,仁武,16.0,0.67,18.2,-,88,-,55.87,13.0,42.87,3.019,0.56,2.46,25.19,-,-,69.0
1157,高雄市,1998/04/02,橋頭,6.9,0.69,16.1,-,96,-,40.72,9.38,31.35,2.688,0.23,2.46,24.05,-,-,73.0
1158,高雄市,1998/04/02,美濃,1.7,0.54,22.3,-,72,-,17.14,1.33,15.8,-,-,-,25.34,-,-,61.0
1159,高雄市,1998/04/01,左營,2.1,0.53,22.5,-,36,-,24.65,5.5,19.15,2.133,0.14,1.99,26.81,-,-,36.0
1160,高雄市,1998/04/01,楠梓,6.0,0.51,18.3,-,48,-,38.04,14.33,23.72,3.986,0.58,3.41,26.83,-,-,48.0
1161,高雄市,1998/04/01,前金,5.4,0.55,20.9,-,40,-,19.46,3.79,15.67,-,-,-,27.0,-,-,40.0
1162,高雄市,1998/04/01,前鎮,16.0,-,-,-,44,-,27.46,7.1,20.36,2.693,0.71,1.98,27.34,-,-,44.0
1163,高雄市,1998/04/01,復興,7.3,0.64,-,-,44,-,21.13,3.73,17.4,2.18,0.31,1.87,27.0,-,-,44.0
1164,高雄市,1998/04/01,小港,22.7,1.22,17.2,-,54,-,35.2,12.29,22.9,2.095,0.1,1.99,27.52,-,-,52.0
1165,高雄市,1998/04/01,鳳山,6.2,0.88,16.5,-,55,25,27.86,5.31,22.55,-,-,-,27.29,-,-,52.0
1166,高雄市,1998/04/01,林園,1.6,0.24,21.7,-,36,47,4.44,0.33,4.11,1.91,0.11,1.8,27.04,-,-,36.0
1167,高雄市,1998/04/01,大寮,2.1,0.55,18.3,-,-,-,16.34,1.61,14.74,2.717,0.38,2.34,27.04,-,-,29.0
1168,高雄市,1998/04/01,仁武,3.6,0.6,20.5,-,45,-,25.79,3.55,22.25,2.597,0.14,2.45,26.46,-,-,45.0
1169,高雄市,1998/04/01,橋頭,4.4,0.63,18.9,-,59,-,24.89,6.58,18.31,2.346,0.14,2.2,25.71,-,-,55.0
1170,高雄市,1998/04/01,美濃,1.1,0.39,25.5,-,62,-,11.74,0.75,11.0,-,-,-,26.34,-,-,56.0
1171,基隆市,1998/04/30,基隆,13.3,1.14,20.9,-,61,-,59.1,23.46,35.63,2.996,0.37,2.62,25.47,-,-,56.0
1172,基隆市,1998/04/29,基隆,9.4,1.14,10.4,-,38,-,63.65,30.01,33.64,3.154,0.42,2.73,23.98,-,-,38.0
1173,基隆市,1998/04/28,基隆,6.4,1.09,20.0,-,43,-,53.02,25.23,27.79,2.802,0.38,2.42,23.71,-,-,43.0
1174,基隆市,1998/04/27,基隆,5.7,0.85,25.6,-,33,-,34.14,8.37,25.77,2.623,0.34,2.29,22.77,-,-,39.0
1175,基隆市,1998/04/26,基隆,2.9,0.68,33.9,-,25,-,21.02,1.5,19.52,2.421,0.17,2.25,21.13,-,-,36.0
1176,基隆市,1998/04/25,基隆,1.6,0.68,29.9,-,36,-,16.94,1.95,14.99,2.293,0.08,2.21,21.76,-,-,36.0
1177,基隆市,1998/04/24,基隆,10.0,0.91,28.0,-,50,-,41.03,14.44,26.59,2.56,0.37,2.19,28.63,-,-,71.0
1178,基隆市,1998/04/23,基隆,16.7,1.13,16.7,-,54,-,58.29,25.01,33.28,3.146,0.61,2.53,26.48,-,-,57.0
1179,基隆市,1998/04/22,基隆,10.5,1.21,16.5,-,40,-,61.08,23.56,37.51,3.164,0.64,2.53,25.02,-,-,54.0
1180,基隆市,1998/04/21,基隆,15.9,1.27,7.5,-,47,-,69.65,35.12,34.53,3.39,0.82,2.57,23.43,-,-,47.0
1181,基隆市,1998/04/20,基隆,2.6,0.74,31.2,-,52,-,32.0,12.32,19.68,2.428,0.43,2.0,22.93,-,-,51.0
1182,基隆市,1998/04/19,基隆,0.6,0.41,52.1,-,143,-,8.21,0.76,7.45,2.108,0.11,2.0,26.52,-,-,97.0
1183,基隆市,1998/04/18,基隆,14.6,1.13,41.1,-,110,-,46.93,11.48,35.45,2.962,0.4,2.56,24.37,-,-,80.0
1184,基隆市,1998/04/17,基隆,15.9,1.34,30.5,-,101,-,68.35,19.51,48.84,3.293,0.75,2.54,23.27,-,-,75.0
1185,基隆市,1998/04/16,基隆,8.7,1.18,39.5,-,94,-,49.83,12.08,37.76,3.049,0.67,2.37,22.3,-,-,72.0
1186,基隆市,1998/04/15,基隆,4.3,0.78,49.2,-,72,-,22.89,1.88,21.01,2.488,0.11,2.38,20.46,-,-,61.0
1187,基隆市,1998/04/14,基隆,4.2,0.87,36.5,-,38,-,26.98,3.03,23.95,2.483,0.16,2.32,21.15,-,-,45.0
1188,基隆市,1998/04/13,基隆,4.2,0.86,20.5,-,34,-,32.05,6.13,25.92,2.554,0.34,2.21,23.31,-,-,34.0
1189,基隆市,1998/04/12,基隆,8.8,0.81,14.2,-,38,-,42.78,12.13,30.65,2.413,0.34,2.07,25.34,-,-,38.0
1190,基隆市,1998/04/11,基隆,21.7,0.98,13.7,-,64,-,63.68,23.27,40.41,2.898,0.48,2.42,25.17,-,-,57.0
1191,基隆市,1998/04/10,基隆,19.6,0.73,10.9,-,73,-,51.15,17.41,33.74,2.589,0.45,2.14,24.73,-,-,61.0
1192,基隆市,1998/04/09,基隆,14.4,0.74,16.4,-,63,-,43.16,14.12,29.04,2.227,0.4,1.82,24.29,-,-,57.0
1193,基隆市,1998/04/08,基隆,8.5,0.9,31.4,-,75,-,40.18,11.99,28.19,2.751,0.57,2.22,25.54,-,-,63.0
1194,基隆市,1998/04/07,基隆,13.0,1.06,25.7,-,79,-,47.93,14.16,33.78,2.639,0.48,2.16,24.62,-,-,68.0
1195,基隆市,1998/04/06,基隆,11.2,0.92,32.2,-,60,-,40.25,8.69,31.56,2.641,0.4,2.24,25.52,-,-,72.0
1196,基隆市,1998/04/05,基隆,22.1,1.15,18.3,-,64,-,65.8,21.82,43.98,2.868,0.5,2.37,24.03,-,-,57.0
1197,基隆市,1998/04/04,基隆,20.6,0.97,30.7,-,67,-,62.85,22.99,39.86,2.768,0.59,2.17,22.85,-,-,66.0
1198,基隆市,1998/04/03,基隆,4.6,0.76,35.6,-,56,-,30.43,10.15,20.27,2.374,0.36,2.01,19.55,-,-,53.0
1199,基隆市,1998/04/02,基隆,0.8,0.65,38.1,-,46,-,17.37,1.76,15.61,2.261,0.26,2.0,15.6,-,-,46.0
1200,基隆市,1998/04/01,基隆,16.2,1.3,27.9,-,92,-,66.12,26.72,39.4,2.889,0.46,2.43,24.23,-,-,78.0
1201,新竹市,1998/04/30,新竹,7.0,0.94,28.4,-,60,-,46.92,18.83,28.09,3.069,0.56,2.51,26.4,-,-,73.0
1202,新竹市,1998/04/29,新竹,8.9,1.02,17.6,-,42,-,55.58,22.28,33.3,3.099,0.63,2.47,24.74,-,-,57.0
1203,新竹市,1998/04/28,新竹,7.6,1.03,19.4,-,43,-,50.9,20.23,30.67,2.954,0.47,2.49,25.07,-,-,81.0
1204,新竹市,1998/04/27,新竹,5.5,0.88,22.5,-,32,-,41.89,14.55,27.34,2.862,0.44,2.43,24.78,-,-,61.0
1205,新竹市,1998/04/26,新竹,6.0,0.73,24.8,-,44,-,29.28,5.01,24.27,2.686,0.27,2.41,22.71,-,-,47.0
1206,新竹市,1998/04/25,新竹,4.8,0.58,18.0,-,27,-,23.03,3.65,19.38,2.324,0.17,2.15,23.9,-,-,28.0
1207,新竹市,1998/04/24,新竹,4.5,0.42,24.8,-,26,-,14.29,2.29,12.0,2.103,0.1,2.0,29.38,-,-,50.0
1208,新竹市,1998/04/23,新竹,5.9,0.56,16.0,-,34,-,24.61,7.55,17.05,2.396,0.25,2.14,28.39,-,-,43.0
1209,新竹市,1998/04/22,新竹,7.2,0.81,23.2,-,37,-,43.89,22.53,21.37,3.142,0.58,2.56,26.85,-,-,72.0
1210,新竹市,1998/04/21,新竹,8.6,1.29,26.8,-,77,-,68.18,34.05,34.13,3.436,0.78,2.66,24.36,-,-,63.0
1211,新竹市,1998/04/20,新竹,5.4,0.95,31.4,-,130,-,43.22,10.44,32.78,2.881,0.52,2.36,22.44,-,-,90.0
1212,新竹市,1998/04/19,新竹,3.6,0.79,47.5,-,240,-,22.75,1.68,21.06,2.641,0.26,2.39,24.1,-,-,145.0
1213,新竹市,1998/04/18,新竹,9.8,0.89,43.9,-,147,-,55.63,21.59,34.05,2.972,0.42,2.55,25.17,-,-,119.0
1214,新竹市,1998/04/17,新竹,8.1,1.23,28.6,-,101,-,69.25,29.76,39.49,3.542,0.75,2.79,24.47,-,-,76.0
1215,新竹市,1998/04/16,新竹,8.3,1.28,30.1,-,97,-,56.5,22.2,34.3,3.464,0.76,2.71,23.31,-,-,77.0
1216,新竹市,1998/04/15,新竹,6.2,0.72,35.6,-,115,-,34.65,4.35,30.31,2.611,0.28,2.33,22.3,-,-,83.0
1217,新竹市,1998/04/14,新竹,3.7,0.66,31.0,-,40,-,26.59,2.45,24.13,2.457,0.24,2.22,22.39,-,-,42.0
1218,新竹市,1998/04/13,新竹,4.6,0.58,24.0,-,23,-,25.53,3.5,22.03,2.388,0.23,2.16,25.11,-,-,44.0
1219,新竹市,1998/04/12,新竹,3.7,0.56,19.3,-,36,-,24.29,10.07,14.22,2.511,0.18,2.33,27.28,-,-,40.0
1220,新竹市,1998/04/11,新竹,5.5,0.73,22.5,-,40,-,37.67,18.7,18.97,2.756,0.35,2.41,26.91,-,-,55.0
1221,新竹市,1998/04/10,新竹,5.2,0.96,25.6,-,73,-,40.85,17.13,23.71,2.905,0.41,2.5,26.24,-,-,61.0
1222,新竹市,1998/04/09,新竹,5.8,0.69,21.4,-,51,-,36.13,14.19,21.94,2.603,0.28,2.32,26.16,-,-,51.0
1223,新竹市,1998/04/08,新竹,7.1,0.67,20.1,-,35,-,35.32,16.74,18.58,2.719,0.37,2.35,26.67,-,-,42.0
1224,新竹市,1998/04/07,新竹,6.0,0.74,16.2,-,52,-,36.93,16.82,20.11,2.741,0.36,2.38,25.9,-,-,51.0
1225,新竹市,1998/04/06,新竹,4.6,0.74,21.2,-,48,-,29.59,10.44,19.14,2.771,0.37,2.4,26.2,-,-,48.0
1226,新竹市,1998/04/05,新竹,7.3,1.36,30.4,-,100,-,63.36,30.2,33.16,3.657,0.72,2.94,25.4,-,-,75.0
1227,新竹市,1998/04/04,新竹,7.3,1.13,26.5,-,109,-,64.64,31.37,33.27,3.421,0.66,2.76,22.07,-,-,80.0
1228,新竹市,1998/04/03,新竹,6.5,-,26.3,-,77,-,51.14,20.98,30.16,2.909,0.56,2.35,20.55,-,-,63.0
1229,新竹市,1998/04/02,新竹,3.7,0.44,30.1,-,42,-,21.53,2.48,19.04,2.293,0.14,2.16,17.12,-,-,42.0
1230,新竹市,1998/04/01,新竹,5.4,-,24.0,-,63,-,22.33,4.67,17.65,2.587,0.26,2.33,26.59,-,-,60.0
1231,嘉義市,1998/04/30,嘉義,5.8,1.6,22.7,-,84,-,43.36,11.73,31.63,3.396,0.74,2.65,26.78,-,-,73.0
1232,嘉義市,1998/04/29,嘉義,6.9,1.44,13.2,-,91,-,52.12,14.41,37.71,3.197,0.72,2.48,24.25,-,-,70.0
1233,嘉義市,1998/04/28,嘉義,8.8,1.23,23.1,-,94,-,38.88,4.94,33.94,3.004,0.56,2.44,25.89,-,-,72.0
1234,嘉義市,1998/04/27,嘉義,5.2,0.97,22.6,-,41,-,29.22,4.43,24.79,2.629,0.46,2.17,25.34,-,-,41.0
1235,嘉義市,1998/04/26,嘉義,1.4,0.92,21.1,-,24,-,23.5,2.71,20.79,2.385,0.21,2.17,24.82,-,-,34.0
1236,嘉義市,1998/04/25,嘉義,1.7,0.72,20.2,-,40,-,18.97,2.27,16.7,2.333,0.13,2.2,27.19,-,-,40.0
1237,嘉義市,1998/04/24,嘉義,3.2,0.67,19.7,-,39,-,20.45,2.61,17.84,2.46,0.27,2.19,28.4,-,-,53.0
1238,嘉義市,1998/04/23,嘉義,2.0,0.69,17.1,-,28,-,16.72,2.78,13.94,2.362,0.26,2.1,28.01,-,-,48.0
1239,嘉義市,1998/04/22,嘉義,-,-,21.4,-,59,-,26.51,5.78,20.74,-,-,-,27.38,-,-,59.0
1240,嘉義市,1998/04/21,嘉義,-,-,14.5,-,73,-,49.17,14.51,34.65,-,-,-,25.24,-,-,62.0
1241,嘉義市,1998/04/20,嘉義,-,-,12.3,-,75,-,46.17,13.3,32.87,-,-,-,21.53,-,-,62.0
1242,嘉義市,1998/04/19,嘉義,8.7,1.12,33.6,-,184,-,32.66,1.03,31.63,-,-,-,24.02,-,-,117.0
1243,嘉義市,1998/04/18,嘉義,13.9,1.13,33.4,-,144,-,39.05,3.48,35.57,2.271,0.04,2.23,26.01,-,-,97.0
1244,嘉義市,1998/04/17,嘉義,5.5,0.95,29.5,-,99,-,34.54,5.45,29.1,2.37,0.03,2.34,25.55,-,-,74.0
1245,嘉義市,1998/04/16,嘉義,-,-,15.9,-,-,-,-,-,-,-,-,-,13.35,-,-,73.0
1246,嘉義市,1998/04/15,嘉義,5.4,-,29.3,-,-,-,-,-,-,-,-,-,20.35,-,-,63.0
1247,嘉義市,1998/04/14,嘉義,8.9,-,29.4,-,-,-,38.16,7.48,30.68,-,-,-,24.29,-,-,55.0
1248,嘉義市,1998/04/13,嘉義,5.5,-,19.9,-,-,-,26.45,7.53,18.92,-,-,-,23.95,-,-,27.0
1249,嘉義市,1998/04/12,嘉義,3.7,0.6,17.2,-,39,-,19.0,4.36,14.64,2.194,0.11,2.08,27.14,-,-,39.0
1250,嘉義市,1998/04/11,嘉義,5.5,0.68,18.7,-,47,-,22.64,5.4,17.24,2.439,0.31,2.13,27.15,-,-,49.0
1251,嘉義市,1998/04/10,嘉義,4.7,0.77,24.2,-,46,-,23.89,3.67,20.23,2.658,0.36,2.3,27.06,-,-,48.0
1252,嘉義市,1998/04/09,嘉義,6.5,0.76,26.1,-,53,-,27.1,5.59,21.5,2.716,0.43,2.29,27.47,-,-,56.0
1253,嘉義市,1998/04/08,嘉義,6.8,0.72,21.1,-,55,-,28.82,7.26,21.56,2.685,0.35,2.33,26.79,-,-,60.0
1254,嘉義市,1998/04/07,嘉義,5.3,0.62,16.8,-,48,-,19.71,3.06,16.66,2.279,0.23,2.05,26.85,-,-,48.0
1255,嘉義市,1998/04/06,嘉義,5.4,0.78,28.4,-,58,-,23.84,3.77,20.06,2.407,0.19,2.22,27.3,-,-,67.0
1256,嘉義市,1998/04/05,嘉義,8.2,1.13,34.0,-,121,-,38.39,6.56,31.84,2.827,0.34,2.49,26.32,-,-,85.0
1257,嘉義市,1998/04/04,嘉義,12.7,1.11,27.7,-,144,-,47.6,7.92,39.68,2.842,0.39,2.46,24.08,-,-,97.0
1258,嘉義市,1998/04/03,嘉義,11.2,1.0,14.4,-,102,-,55.2,12.5,42.7,2.873,0.44,2.43,21.31,-,-,76.0
1259,嘉義市,1998/04/02,嘉義,6.0,0.9,12.4,-,72,-,39.81,7.66,32.15,2.698,0.25,2.44,21.44,-,-,61.0
1260,嘉義市,1998/04/01,嘉義,1.6,0.71,25.4,-,69,-,19.93,2.51,17.42,2.53,0.15,2.38,26.71,-,-,60.0
1261,宜蘭縣,1998/04/30,宜蘭,1.4,0.57,7.1,-,27,-,21.83,6.56,15.27,-,-,-,24.31,-,-,27.0
1262,宜蘭縣,1998/04/30,冬山,1.9,0.62,4.6,-,35,-,26.09,11.59,14.5,2.386,0.15,2.24,24.98,-,-,35.0
1263,宜蘭縣,1998/04/29,宜蘭,1.5,0.62,10.3,-,29,-,21.69,5.25,16.44,-,-,-,23.48,-,-,29.0
1264,宜蘭縣,1998/04/29,冬山,1.9,0.62,4.4,-,32,-,32.34,14.16,18.18,2.485,0.16,2.29,24.03,-,-,32.0
1265,宜蘭縣,1998/04/28,宜蘭,2.3,0.77,18.4,-,26,-,20.58,2.55,18.03,-,-,-,22.84,-,-,39.0
1266,宜蘭縣,1998/04/28,冬山,1.5,0.71,8.3,-,26,-,30.1,10.84,19.27,-,-,-,23.28,-,-,29.0
