序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1144,高雄市,1998/08/06,鳳山,8.2,1.1,8.9,-,31,22,34.51,16.67,17.84,-,-,-,28.81,-,-,31.0
1145,高雄市,1998/08/06,林園,2.4,0.26,15.9,-,52,29,7.7,1.37,6.33,2.022,0.23,1.8,28.21,-,-,63.0
1146,高雄市,1998/08/06,大寮,4.4,0.65,8.5,-,31,-,20.09,8.18,11.91,2.608,0.39,2.22,28.78,-,-,31.0
1147,高雄市,1998/08/06,仁武,3.4,0.55,16.4,-,24,-,20.77,7.84,12.93,2.55,0.19,2.36,28.61,-,-,49.0
1148,高雄市,1998/08/06,橋頭,3.3,0.52,10.1,-,22,-,25.44,12.18,13.26,2.418,0.16,2.26,27.67,-,-,25.0
1149,高雄市,1998/08/06,美濃,1.0,0.44,12.8,-,24,-,9.65,1.7,7.96,-,-,-,28.53,-,-,26.0
1150,高雄市,1998/08/05,左營,5.5,0.78,16.2,-,38,-,31.78,16.34,15.44,2.143,0.4,1.74,27.86,-,-,38.0
1151,高雄市,1998/08/05,楠梓,11.6,0.53,13.2,-,25,-,38.18,17.19,21.0,3.703,0.7,3.0,28.15,-,-,27.0
1152,高雄市,1998/08/05,前金,10.5,0.94,13.5,-,24,-,38.82,19.94,18.88,-,-,-,27.54,-,-,36.0
1153,高雄市,1998/08/05,前鎮,11.6,-,-,-,29,-,36.7,18.16,18.54,2.511,0.48,2.03,27.41,-,-,29.0
1154,高雄市,1998/08/05,復興,8.2,0.85,-,-,30,-,34.68,18.1,16.59,2.671,0.64,2.03,27.14,-,-,30.0
1155,高雄市,1998/08/05,小港,13.0,0.68,9.2,-,39,-,32.85,17.02,15.83,2.091,0.23,1.86,27.81,-,-,39.0
1156,高雄市,1998/08/05,鳳山,5.6,0.86,12.9,-,29,15,26.99,10.93,16.05,-,-,-,27.62,-,-,29.0
1157,高雄市,1998/08/05,林園,2.6,0.21,13.8,-,47,29,5.65,0.61,5.04,2.26,0.25,2.01,27.27,-,-,47.0
1158,高雄市,1998/08/05,大寮,1.7,0.55,14.6,-,21,-,-,-,-,2.179,0.16,2.02,27.69,-,-,36.0
1159,高雄市,1998/08/05,仁武,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1160,高雄市,1998/08/05,橋頭,3.3,0.53,14.6,-,20,-,22.73,10.07,12.66,2.648,0.32,2.32,27.2,-,-,45.0
1161,高雄市,1998/08/05,美濃,2.2,0.5,18.4,-,24,-,11.0,2.58,8.42,-,-,-,28.13,-,-,40.0
1162,高雄市,1998/08/04,左營,4.2,0.43,15.4,-,32,-,16.12,4.7,11.42,2.182,0.18,2.0,26.71,-,-,32.0
1163,高雄市,1998/08/04,楠梓,2.6,0.35,10.1,-,22,-,19.13,5.38,13.75,2.926,0.59,2.33,26.65,-,-,22.0
1164,高雄市,1998/08/04,前金,5.1,0.56,13.8,-,34,-,19.66,6.49,13.17,-,-,-,26.9,-,-,34.0
1165,高雄市,1998/08/04,前鎮,5.4,-,-,-,30,-,25.02,7.93,17.09,2.152,0.18,1.95,26.64,-,-,30.0
1166,高雄市,1998/08/04,復興,3.1,0.75,-,-,32,-,27.99,12.61,15.38,2.178,0.36,1.82,26.48,-,-,32.0
1167,高雄市,1998/08/04,小港,6.3,0.55,10.9,-,29,-,27.49,11.15,16.34,2.262,0.22,2.04,26.16,-,-,29.0
1168,高雄市,1998/08/04,鳳山,4.2,0.65,8.7,-,23,16,22.32,6.58,15.74,-,-,-,26.13,-,-,23.0
1169,高雄市,1998/08/04,林園,7.7,0.24,15.8,-,62,33,11.36,5.42,5.94,2.192,0.31,1.88,25.75,-,-,56.0
1170,高雄市,1998/08/04,大寮,3.2,0.51,10.4,-,21,-,-,-,-,2.357,0.31,2.04,26.07,-,-,21.0
1171,高雄市,1998/08/04,仁武,4.4,0.41,14.3,-,27,-,23.45,8.72,14.74,2.589,0.26,2.33,26.78,-,-,27.0
1172,高雄市,1998/08/04,橋頭,0.7,0.4,11.7,-,20,-,15.89,5.21,10.68,2.174,0.13,2.05,25.79,-,-,24.0
1173,高雄市,1998/08/04,美濃,0.4,0.38,9.2,-,13,-,8.26,1.5,6.75,-,-,-,25.11,-,-,16.0
1174,高雄市,1998/08/03,左營,6.0,0.56,14.3,-,61,-,29.54,12.01,17.53,2.433,0.32,2.12,29.23,-,-,56.0
1175,高雄市,1998/08/03,楠梓,2.5,0.32,14.1,-,37,-,23.97,7.65,16.32,2.221,0.29,1.93,28.99,-,-,37.0
1176,高雄市,1998/08/03,前金,6.0,0.77,11.9,-,35,-,30.39,11.0,19.39,-,-,-,29.39,-,-,35.0
1177,高雄市,1998/08/03,前鎮,9.5,-,-,-,42,-,42.32,18.78,23.54,2.303,0.29,1.92,29.51,-,-,42.0
1178,高雄市,1998/08/03,復興,10.6,1.22,-,-,43,-,46.0,24.79,21.2,2.9,0.93,1.97,29.43,-,-,43.0
1179,高雄市,1998/08/03,小港,6.5,0.6,9.5,-,41,-,38.32,13.96,24.37,2.386,0.31,2.07,28.89,-,-,41.0
1180,高雄市,1998/08/03,鳳山,5.3,0.72,11.0,-,36,22,26.53,7.06,19.46,-,-,-,29.16,-,-,36.0
1181,高雄市,1998/08/03,林園,7.5,0.4,16.3,-,47,41,15.87,3.43,12.44,2.294,0.33,1.96,28.21,-,-,47.0
1182,高雄市,1998/08/03,大寮,4.3,0.54,14.7,-,23,-,28.76,-,-,2.332,0.21,2.12,28.79,-,-,37.0
1183,高雄市,1998/08/03,仁武,11.1,0.49,16.3,-,33,-,34.37,14.71,19.66,2.56,0.33,2.23,29.17,-,-,33.0
1184,高雄市,1998/08/03,橋頭,2.1,0.27,14.4,-,24,-,18.8,5.84,12.96,2.173,0.07,2.11,28.27,-,-,28.0
1185,高雄市,1998/08/03,美濃,0.3,0.36,20.1,-,24,-,7.6,1.09,6.51,-,-,-,28.72,-,-,44.0
1186,高雄市,1998/08/02,左營,6.6,0.66,17.8,-,55,-,27.06,10.57,16.49,2.142,0.25,1.89,30.46,-,-,75.0
1187,高雄市,1998/08/02,楠梓,3.9,0.36,14.7,-,32,-,23.78,7.49,16.29,2.441,0.34,2.1,30.34,-,-,44.0
1188,高雄市,1998/08/02,前金,3.4,0.67,14.3,-,29,-,21.95,7.3,14.66,-,-,-,30.42,-,-,59.0
1189,高雄市,1998/08/02,前鎮,5.6,-,-,-,31,-,25.44,8.02,17.42,1.963,0.2,1.76,30.7,-,-,31.0
1190,高雄市,1998/08/02,復興,6.0,0.75,-,-,33,-,24.88,9.69,15.18,2.232,0.35,1.88,30.47,-,-,33.0
1191,高雄市,1998/08/02,小港,6.3,0.46,12.7,-,35,-,25.31,8.03,17.28,2.325,0.19,2.14,30.49,-,-,35.0
1192,高雄市,1998/08/02,鳳山,6.0,0.7,13.5,-,34,19,23.13,5.1,18.03,-,-,-,30.57,-,-,42.0
1193,高雄市,1998/08/02,林園,1.5,0.33,19.3,-,43,38,9.09,1.26,7.83,2.151,0.17,1.98,29.97,-,-,55.0
1194,高雄市,1998/08/02,大寮,4.0,0.73,14.2,-,22,-,30.8,-,-,2.47,0.22,2.25,30.56,-,-,44.0
1195,高雄市,1998/08/02,仁武,1.5,0.45,22.9,-,29,-,15.81,3.44,12.37,2.345,0.13,2.21,30.09,-,-,62.0
1196,高雄市,1998/08/02,橋頭,1.2,0.52,13.7,-,18,-,26.59,14.24,12.34,2.197,0.1,2.1,29.31,-,-,35.0
1197,高雄市,1998/08/02,美濃,0.8,0.39,22.1,-,25,-,9.25,1.08,8.18,-,-,-,29.53,-,-,54.0
1198,高雄市,1998/08/01,左營,4.0,0.44,16.8,-,43,-,13.44,5.62,7.82,2.053,0.19,1.87,30.8,-,-,43.0
1199,高雄市,1998/08/01,楠梓,1.2,0.26,11.6,-,24,-,18.45,7.31,11.14,2.794,0.44,2.36,31.11,-,-,24.0
1200,高雄市,1998/08/01,前金,1.3,0.31,14.2,-,-,-,10.1,3.04,7.07,-,-,-,30.66,-,-,27.0
1201,高雄市,1998/08/01,前鎮,2.7,-,-,-,31,-,14.01,4.01,10.0,1.894,0.06,1.84,30.99,-,-,31.0
1202,高雄市,1998/08/01,復興,4.6,0.75,-,-,25,-,18.72,8.05,10.67,2.111,0.33,1.78,30.84,-,-,25.0
1203,高雄市,1998/08/01,小港,2.8,0.36,10.9,-,28,-,18.96,6.67,12.28,2.077,0.15,1.93,31.17,-,-,28.0
1204,高雄市,1998/08/01,鳳山,5.0,0.56,11.2,-,22,12,18.07,6.29,11.78,-,-,-,31.83,-,-,25.0
1205,高雄市,1998/08/01,林園,1.3,0.26,15.1,-,48,32,6.51,0.85,5.66,2.075,0.17,1.9,30.33,-,-,48.0
1206,高雄市,1998/08/01,大寮,5.2,0.65,12.6,-,20,-,-,-,-,2.478,0.24,2.24,31.67,-,-,48.0
1207,高雄市,1998/08/01,仁武,1.7,0.34,14.7,-,23,-,16.73,6.19,10.55,2.503,0.28,2.23,30.62,-,-,29.0
1208,高雄市,1998/08/01,橋頭,1.2,0.39,10.5,-,18,-,13.46,5.73,7.73,2.226,0.07,2.16,29.89,-,-,22.0
1209,高雄市,1998/08/01,美濃,1.3,0.34,17.3,-,24,-,9.9,1.71,8.19,-,-,-,30.98,-,-,37.0
1210,基隆市,1998/08/31,基隆,1.8,0.74,40.3,-,30,-,19.09,1.67,17.42,-,-,-,26.26,-,-,43.0
1211,基隆市,1998/08/30,基隆,1.1,0.59,38.7,-,25,-,14.66,1.14,13.52,-,-,-,26.43,-,-,41.0
1212,基隆市,1998/08/29,基隆,5.5,0.86,21.2,-,36,-,32.79,6.53,26.26,-,-,-,26.78,-,-,36.0
1213,基隆市,1998/08/28,基隆,7.1,0.97,24.4,-,49,-,45.35,11.41,33.94,2.671,0.43,2.26,28.28,-,-,57.0
1214,基隆市,1998/08/27,基隆,6.5,0.82,34.2,-,52,-,35.8,6.59,29.21,2.548,0.27,2.26,30.54,-,-,82.0
1215,基隆市,1998/08/26,基隆,7.3,0.84,40.5,-,55,-,34.8,5.77,29.03,2.61,0.37,2.24,30.82,-,-,86.0
1216,基隆市,1998/08/25,基隆,9.7,0.77,46.1,-,66,-,35.88,8.85,27.03,2.451,0.41,2.04,30.82,-,-,89.0
1217,基隆市,1998/08/24,基隆,9.0,0.84,44.9,-,58,-,31.36,5.44,25.92,2.593,0.3,2.3,30.34,-,-,88.0
1218,基隆市,1998/08/23,基隆,7.0,0.83,39.1,-,51,-,31.65,7.33,24.31,2.583,0.27,2.32,30.73,-,-,78.0
1219,基隆市,1998/08/22,基隆,6.3,0.63,34.5,-,47,-,22.61,5.8,16.81,2.291,0.27,2.02,30.14,-,-,80.0
1220,基隆市,1998/08/21,基隆,0.8,0.45,12.4,-,18,-,11.63,5.09,6.54,2.269,0.12,2.15,30.68,-,-,18.0
1221,基隆市,1998/08/20,基隆,2.8,0.51,13.0,-,20,-,15.86,8.23,7.63,2.412,0.21,2.21,28.5,-,-,20.0
1222,基隆市,1998/08/19,基隆,6.2,0.66,26.3,-,41,-,25.52,7.13,18.39,2.46,0.22,2.24,30.48,-,-,60.0
1223,基隆市,1998/08/18,基隆,6.7,0.71,45.7,-,51,-,27.84,6.53,21.31,2.578,0.29,2.29,30.15,-,-,127.0
1224,基隆市,1998/08/17,基隆,5.9,0.84,26.4,-,38,-,33.28,10.08,23.2,2.402,0.21,2.19,30.46,-,-,73.0
1225,基隆市,1998/08/16,基隆,7.2,0.76,25.9,-,41,-,36.91,14.69,22.22,2.368,0.27,2.1,30.34,-,-,61.0
1226,基隆市,1998/08/15,基隆,5.7,1.01,26.8,-,53,-,46.07,19.58,26.5,2.97,0.45,2.52,30.0,-,-,59.0
1227,基隆市,1998/08/14,基隆,5.2,0.87,30.7,-,59,-,43.93,12.02,31.91,2.696,0.44,2.25,29.24,-,-,99.0
1228,基隆市,1998/08/13,基隆,9.8,0.66,33.9,-,54,-,38.47,12.2,26.27,2.616,0.29,2.33,30.01,-,-,84.0
1229,基隆市,1998/08/12,基隆,8.6,0.64,21.5,-,33,-,33.75,11.1,22.64,2.434,0.21,2.23,29.77,-,-,35.0
1230,基隆市,1998/08/11,基隆,7.1,0.59,27.3,-,42,-,29.55,7.19,22.36,2.296,0.16,2.14,30.13,-,-,55.0
1231,基隆市,1998/08/10,基隆,7.2,0.76,32.8,-,51,-,36.03,11.33,24.7,2.49,0.3,2.19,30.33,-,-,63.0
1232,基隆市,1998/08/09,基隆,5.4,0.65,29.0,-,35,-,28.45,11.05,17.4,2.289,0.3,1.99,30.5,-,-,76.0
1233,基隆市,1998/08/08,基隆,7.1,0.73,17.0,-,34,-,31.3,15.74,15.56,2.315,0.22,2.09,30.53,-,-,34.0
1234,基隆市,1998/08/07,基隆,4.2,0.96,23.7,-,42,-,40.62,16.03,24.59,-,-,-,29.73,-,-,60.0
1235,基隆市,1998/08/06,基隆,9.3,1.04,11.6,-,54,-,54.89,27.27,27.61,-,-,-,28.81,-,-,52.0
1236,基隆市,1998/08/05,基隆,7.6,0.79,17.2,-,41,-,37.05,14.72,22.34,2.607,0.34,2.27,29.33,-,-,41.0
1237,基隆市,1998/08/04,基隆,0.1,0.26,23.8,-,26,-,5.14,1.77,3.37,1.788,0.03,1.76,28.97,-,-,26.0
1238,基隆市,1998/08/03,基隆,2.1,0.38,18.8,-,31,-,14.42,5.87,8.56,2.055,0.13,1.92,31.02,-,-,31.0
1239,基隆市,1998/08/02,基隆,7.4,0.6,22.8,-,33,-,30.92,12.29,18.63,2.292,0.18,2.11,30.34,-,-,46.0
1240,基隆市,1998/08/01,基隆,6.0,0.7,25.3,-,48,-,31.12,10.19,20.94,2.405,0.3,2.1,30.52,-,-,63.0
1241,新竹市,1998/08/31,新竹,2.9,0.77,27.5,-,20,-,22.64,3.68,18.96,2.375,0.23,2.15,26.39,-,-,44.0
1242,新竹市,1998/08/30,新竹,1.3,0.75,23.1,-,34,-,26.56,8.24,18.32,2.432,0.28,2.16,27.33,-,-,38.0
1243,新竹市,1998/08/29,新竹,1.9,0.91,14.6,-,26,-,37.85,17.7,20.14,2.611,0.39,2.22,28.02,-,-,32.0
1244,新竹市,1998/08/28,新竹,4.7,0.69,16.9,-,20,-,30.85,12.05,18.8,2.371,0.26,2.12,30.08,-,-,34.0
1245,新竹市,1998/08/27,新竹,6.1,0.52,14.8,-,19,-,20.91,5.69,15.22,2.202,0.21,2.0,31.57,-,-,24.0
1246,新竹市,1998/08/26,新竹,5.5,0.55,16.9,-,19,-,21.05,4.48,16.57,2.328,0.21,2.12,31.39,-,-,42.0
1247,新竹市,1998/08/25,新竹,5.3,0.55,16.7,-,23,-,22.49,6.0,16.49,2.342,0.21,2.13,31.09,-,-,34.0
1248,新竹市,1998/08/24,新竹,3.3,0.53,14.4,-,21,-,18.0,5.62,12.37,2.231,0.19,2.04,31.09,-,-,28.0
1249,新竹市,1998/08/23,新竹,3.5,0.48,19.6,-,16,-,17.69,5.11,12.57,2.197,0.19,2.02,31.16,-,-,48.0
1250,新竹市,1998/08/22,新竹,5.4,0.59,21.1,-,39,-,20.75,3.67,17.08,2.254,0.19,2.07,31.65,-,-,39.0
1251,新竹市,1998/08/21,新竹,11.3,0.75,42.5,-,59,-,38.42,14.23,24.2,2.581,0.4,2.19,31.93,-,-,108.0
1252,新竹市,1998/08/20,新竹,7.9,0.7,12.3,-,40,-,38.23,19.31,18.92,2.561,0.38,2.18,30.24,-,-,41.0
1253,新竹市,1998/08/19,新竹,3.4,0.56,25.8,-,31,-,21.52,6.39,15.13,2.264,0.19,2.08,30.73,-,-,50.0
1254,新竹市,1998/08/18,新竹,4.2,0.64,24.4,-,22,-,23.52,8.78,14.73,2.408,0.35,2.06,31.23,-,-,58.0
1255,新竹市,1998/08/17,新竹,3.5,0.57,14.1,-,20,-,21.97,9.27,12.71,2.294,0.18,2.11,30.99,-,-,34.0
1256,新竹市,1998/08/16,新竹,6.2,0.54,13.2,-,22,-,20.52,8.71,11.8,2.19,0.23,1.96,31.22,-,-,34.0
1257,新竹市,1998/08/15,新竹,6.2,0.62,12.3,-,24,-,25.29,12.65,12.64,2.295,0.21,2.08,31.34,-,-,34.0
1258,新竹市,1998/08/14,新竹,4.7,0.59,14.4,-,21,-,24.26,10.44,13.82,2.372,0.23,2.15,30.63,-,-,38.0
1259,新竹市,1998/08/13,新竹,5.5,0.65,21.7,-,26,-,25.51,8.18,17.33,2.354,0.27,2.09,31.0,-,-,60.0
1260,新竹市,1998/08/12,新竹,3.3,0.52,17.8,-,19,-,18.53,6.44,12.09,2.252,0.21,2.05,30.67,-,-,40.0
1261,新竹市,1998/08/11,新竹,4.5,0.56,18.2,-,21,-,28.69,11.36,17.33,2.379,0.25,2.13,30.3,-,-,46.0
1262,新竹市,1998/08/10,新竹,3.0,0.69,24.5,-,30,-,21.91,5.2,16.7,2.334,0.28,2.05,29.96,-,-,52.0
1263,新竹市,1998/08/09,新竹,3.1,0.47,13.1,-,18,-,20.44,9.53,10.91,2.224,0.15,2.08,31.33,-,-,24.0
1264,新竹市,1998/08/08,新竹,2.4,0.52,20.8,-,16,-,20.31,9.11,11.21,2.408,0.21,2.2,30.56,-,-,45.0
1265,新竹市,1998/08/07,新竹,3.7,0.7,14.0,-,19,-,29.03,14.23,14.8,2.34,0.29,2.05,30.5,-,-,37.0
1266,新竹市,1998/08/06,新竹,6.2,0.6,14.5,-,18,-,24.52,9.41,15.11,2.269,0.23,2.04,30.8,-,-,35.0
1267,新竹市,1998/08/05,新竹,3.7,0.5,20.1,-,16,-,16.02,4.08,11.94,2.099,0.13,1.96,30.91,-,-,36.0
1268,新竹市,1998/08/04,新竹,3.6,0.69,8.8,-,41,-,39.19,17.52,21.67,2.582,0.3,2.28,28.98,-,-,41.0
1269,新竹市,1998/08/03,新竹,2.3,0.53,15.3,-,26,-,21.02,6.75,14.28,2.225,0.2,2.02,30.72,-,-,29.0
1270,新竹市,1998/08/02,新竹,3.3,0.48,14.7,-,20,-,21.68,8.71,12.97,2.285,0.19,2.09,31.59,-,-,36.0
1271,新竹市,1998/08/01,新竹,6.7,0.53,12.0,-,16,-,21.95,9.46,12.49,2.153,0.16,1.99,31.88,-,-,25.0
1272,嘉義市,1998/08/31,嘉義,5.3,0.96,21.1,-,-,-,29.37,4.13,25.23,2.582,0.15,2.43,27.54,-,-,47.0
1273,嘉義市,1998/08/30,嘉義,1.7,0.98,19.8,-,56,-,24.28,3.06,21.22,2.612,0.24,2.37,27.87,-,-,53.0
1274,嘉義市,1998/08/29,嘉義,2.2,0.69,12.8,-,29,-,20.44,5.16,15.27,2.459,0.34,2.12,28.39,-,-,29.0
1275,嘉義市,1998/08/28,嘉義,1.8,0.67,12.8,-,30,-,19.77,3.69,16.08,2.36,0.21,2.15,29.65,-,-,30.0
1276,嘉義市,1998/08/27,嘉義,1.5,0.57,14.1,-,33,-,15.65,2.29,13.36,2.351,0.3,2.05,29.92,-,-,33.0
1277,嘉義市,1998/08/26,嘉義,1.1,0.55,15.9,-,24,-,16.29,2.37,13.92,2.295,0.31,1.99,30.04,-,-,34.0
1278,嘉義市,1998/08/25,嘉義,2.0,0.63,13.9,-,28,-,20.67,3.42,17.25,2.407,0.35,2.06,29.62,-,-,32.0
1279,嘉義市,1998/08/24,嘉義,1.5,0.58,17.9,-,28,-,17.82,3.24,14.58,2.326,0.16,2.17,30.44,-,-,44.0
1280,嘉義市,1998/08/23,嘉義,2.0,0.67,16.4,-,30,-,19.09,2.66,16.43,2.411,0.35,2.06,29.35,-,-,33.0
1281,嘉義市,1998/08/22,嘉義,2.1,0.62,25.2,-,40,-,16.36,1.29,15.06,2.376,0.13,2.24,29.13,-,-,46.0
1282,嘉義市,1998/08/21,嘉義,1.4,0.74,28.3,-,55,-,17.02,1.14,15.88,2.359,0.17,2.19,29.28,-,-,53.0
1283,嘉義市,1998/08/20,嘉義,2.2,0.82,38.7,-,74,-,17.32,0.65,16.67,2.507,0.32,2.19,30.31,-,-,65.0
1284,嘉義市,1998/08/19,嘉義,3.3,0.79,20.4,-,43,-,25.0,3.71,21.29,2.509,0.25,2.26,29.21,-,-,43.0
1285,嘉義市,1998/08/18,嘉義,2.0,0.66,20.3,-,28,-,19.23,2.83,16.4,2.218,0.11,2.11,29.66,-,-,54.0
1286,嘉義市,1998/08/17,嘉義,3.6,0.71,18.2,-,25,-,22.73,5.32,17.41,2.305,0.11,2.19,29.62,-,-,51.0
1287,嘉義市,1998/08/16,嘉義,1.2,0.59,11.5,-,31,-,15.17,2.76,12.41,2.186,0.19,2.0,30.0,-,-,31.0
1288,嘉義市,1998/08/15,嘉義,2.1,0.55,12.2,-,27,-,15.25,3.98,11.27,2.179,0.24,1.94,30.57,-,-,35.0
1289,嘉義市,1998/08/14,嘉義,3.2,0.7,16.8,-,31,-,20.2,3.83,16.38,2.522,0.26,2.26,29.53,-,-,51.0
1290,嘉義市,1998/08/13,嘉義,2.6,0.76,19.9,-,32,-,20.71,2.66,18.06,2.383,0.14,2.24,28.12,-,-,43.0
1291,嘉義市,1998/08/12,嘉義,1.7,0.62,18.8,-,31,-,22.38,4.28,18.1,2.263,0.11,2.15,28.6,-,-,41.0
1292,嘉義市,1998/08/11,嘉義,2.0,0.54,17.3,-,26,-,20.04,6.23,13.81,2.288,0.19,2.1,29.74,-,-,52.0
1293,嘉義市,1998/08/10,嘉義,2.4,0.7,21.2,-,36,-,22.71,3.8,18.91,2.494,0.33,2.16,29.87,-,-,48.0
1294,嘉義市,1998/08/09,嘉義,4.3,0.75,21.8,-,44,-,25.34,4.18,21.17,2.451,0.26,2.19,29.72,-,-,53.0
1295,嘉義市,1998/08/08,嘉義,2.7,0.62,24.0,-,31,-,21.37,3.7,17.67,2.212,0.17,2.04,29.82,-,-,51.0
1296,嘉義市,1998/08/07,嘉義,2.7,0.75,16.6,-,23,-,-,-,-,2.27,0.25,2.02,28.74,-,-,48.0
1297,嘉義市,1998/08/06,嘉義,4.2,0.67,13.0,-,26,-,-,-,-,2.345,0.18,2.17,29.25,-,-,27.0
1298,嘉義市,1998/08/05,嘉義,2.0,0.61,12.7,-,19,-,16.39,5.19,11.2,2.178,0.13,2.05,28.35,-,-,31.0
1299,嘉義市,1998/08/04,嘉義,2.7,0.6,8.8,-,34,-,21.7,5.66,16.04,2.333,0.23,2.11,26.9,-,-,34.0
1300,嘉義市,1998/08/03,嘉義,3.0,0.6,15.5,-,33,-,22.44,4.73,17.71,2.378,0.24,2.14,31.29,-,-,41.0
1301,嘉義市,1998/08/02,嘉義,1.1,0.56,10.7,-,28,-,17.81,4.62,13.19,2.2,0.18,2.02,30.6,-,-,28.0
1302,嘉義市,1998/08/01,嘉義,0.3,0.43,11.9,-,22,-,12.1,2.16,9.93,2.233,0.19,2.05,30.98,-,-,24.0
1303,宜蘭縣,1998/08/31,宜蘭,0.9,0.69,23.9,-,18,-,16.27,2.04,14.23,-,-,-,24.65,-,-,30.0
1304,宜蘭縣,1998/08/31,冬山,0.3,0.66,24.8,-,20,-,22.89,5.56,17.33,2.41,0.27,2.14,25.27,-,-,34.0
1305,宜蘭縣,1998/08/30,宜蘭,0.5,0.46,25.1,-,19,-,9.61,0.57,9.04,-,-,-,25.86,-,-,31.0
1306,宜蘭縣,1998/08/30,冬山,0.1,0.38,24.6,-,16,-,9.13,1.56,7.57,2.296,0.14,2.16,26.49,-,-,35.0
1307,宜蘭縣,1998/08/29,宜蘭,2.4,0.37,23.7,-,28,-,12.14,1.13,11.02,-,-,-,26.6,-,-,40.0
1308,宜蘭縣,1998/08/29,冬山,1.2,0.52,21.6,-,21,-,17.24,4.42,12.82,2.25,0.11,2.14,27.14,-,-,45.0
1309,宜蘭縣,1998/08/28,宜蘭,2.8,0.41,31.0,-,44,-,12.59,0.6,11.99,-,-,-,28.58,-,-,50.0
1310,宜蘭縣,1998/08/28,冬山,3.5,0.67,22.0,-,31,-,22.85,5.14,17.71,2.176,0.12,2.05,29.32,-,-,48.0
1311,宜蘭縣,1998/08/27,宜蘭,2.1,0.46,33.8,-,47,-,13.85,1.06,12.79,-,-,-,29.09,-,-,55.0
1312,宜蘭縣,1998/08/27,冬山,1.9,0.62,28.0,-,29,-,19.58,4.34,15.24,2.311,0.15,2.16,30.21,-,-,57.0
1313,宜蘭縣,1998/08/26,宜蘭,3.4,0.41,37.1,-,36,-,12.33,0.99,11.33,-,-,-,29.52,-,-,58.0
1314,宜蘭縣,1998/08/26,冬山,1.8,0.55,26.3,-,31,-,16.1,3.2,12.9,2.315,0.17,2.14,29.98,-,-,59.0
1315,宜蘭縣,1998/08/25,宜蘭,2.5,0.38,31.5,-,38,-,11.98,1.06,10.93,-,-,-,29.58,-,-,48.0
1316,宜蘭縣,1998/08/25,冬山,1.6,0.47,27.3,-,32,-,14.69,2.5,12.19,2.237,0.13,2.1,29.77,-,-,60.0
1317,宜蘭縣,1998/08/24,宜蘭,2.5,0.41,33.8,-,48,-,10.88,1.13,9.75,-,-,-,29.61,-,-,55.0
1318,宜蘭縣,1998/08/24,冬山,1.2,0.62,29.3,-,30,-,11.99,2.01,9.98,2.173,0.14,2.03,29.67,-,-,53.0
1319,宜蘭縣,1998/08/23,宜蘭,2.0,0.4,35.5,-,37,-,11.74,1.37,10.37,-,-,-,29.12,-,-,59.0
1320,宜蘭縣,1998/08/23,冬山,2.7,0.43,25.2,-,30,-,15.97,3.02,12.95,2.278,0.17,2.11,29.89,-,-,40.0
1321,宜蘭縣,1998/08/22,宜蘭,2.1,0.46,15.5,-,32,-,19.0,6.58,12.42,-,-,-,28.66,-,-,40.0
1322,宜蘭縣,1998/08/22,冬山,1.4,0.62,14.3,-,22,-,15.1,6.05,9.05,2.21,0.15,2.06,29.36,-,-,46.0
1323,宜蘭縣,1998/08/21,宜蘭,0.8,0.37,6.7,-,24,-,16.36,8.25,8.1,-,-,-,29.1,-,-,24.0
1324,宜蘭縣,1998/08/21,冬山,6.0,0.57,3.4,-,25,-,35.44,24.37,11.08,2.422,0.34,2.08,28.87,-,-,25.0
1325,宜蘭縣,1998/08/20,宜蘭,1.7,0.42,5.5,-,20,-,18.61,6.07,12.54,-,-,-,27.49,-,-,20.0
1326,宜蘭縣,1998/08/20,冬山,1.9,0.58,2.2,-,20,-,24.31,13.87,10.44,2.393,0.24,2.15,27.79,-,-,20.0
1327,宜蘭縣,1998/08/19,宜蘭,1.9,0.35,25.1,-,32,-,9.97,1.35,8.62,-,-,-,29.85,-,-,54.0
1328,宜蘭縣,1998/08/19,冬山,3.1,0.5,22.3,-,38,-,16.86,6.44,10.42,2.199,0.13,2.07,29.72,-,-,72.0
1329,宜蘭縣,1998/08/18,宜蘭,1.3,0.33,15.7,-,28,-,13.64,2.71,10.92,-,-,-,29.7,-,-,33.0
1330,宜蘭縣,1998/08/18,冬山,2.2,0.6,12.5,-,26,-,16.77,6.27,10.5,2.152,0.14,2.01,29.93,-,-,43.0
1331,宜蘭縣,1998/08/17,宜蘭,0.8,0.34,14.0,-,23,-,11.3,2.29,9.01,-,-,-,29.76,-,-,26.0
1332,宜蘭縣,1998/08/17,冬山,1.6,0.7,15.4,-,21,-,17.43,6.87,10.56,2.11,0.16,1.95,30.83,-,-,39.0
