序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
211,新北市,1995/02/27,汐止,8.4,1.04,6.7,-,36,88,40.1,47.77,-,-,-,12.1,-,-,36.0
212,新北市,1995/02/27,土城,6.4,1.11,7.4,-,27,67,26.62,40.5,-,-,-,12.62,-,-,27.0
213,新北市,1995/02/27,林口,6.2,0.7,28.6,-,29,40,14.55,25.11,-,-,-,10.93,-,-,38.0
214,新北市,1995/02/27,萬里,9.6,-,42.5,-,19,8,0.56,7.22,2.05,0.09,1.95,12.21,-,-,45.0
215,新北市,1995/02/26,板橋,5.8,1.34,7.3,-,68,65,18.79,46.11,2.62,0.52,2.1,12.14,-,-,59.0
216,新北市,1995/02/26,菜寮,5.8,1.53,0.8,-,81,79,33.22,46.02,-,-,-,12.02,-,-,65.0
217,新北市,1995/02/26,新莊,5.5,1.14,12.3,-,57,44,6.01,38.06,2.54,0.32,2.22,11.56,-,-,53.0
218,新北市,1995/02/26,新店,3.3,0.75,19.4,-,46,20,1.68,18.55,-,-,-,12.03,-,-,46.0
219,新北市,1995/02/26,淡水,3.1,0.91,26.1,-,73,27,5.33,21.95,-,-,-,11.88,-,90.0,61.0
220,新北市,1995/02/26,汐止,5.9,1.05,9.9,-,78,68,24.12,43.87,-,-,-,11.52,-,-,64.0
221,新北市,1995/02/26,土城,3.6,0.86,18.2,-,51,32,2.89,28.97,-,-,-,12.12,-,-,50.0
222,新北市,1995/02/26,林口,3.0,0.71,33.3,-,63,25,2.9,21.61,-,-,-,9.81,-,-,57.0
223,新北市,1995/02/26,萬里,2.8,0.4,48.1,-,93,5,0.06,4.49,2.06,0.08,1.98,12.77,-,-,71.0
224,新北市,1995/02/25,板橋,9.4,1.17,11.0,-,37,60,22.53,37.3,3.04,0.62,2.42,12.93,-,-,37.0
225,新北市,1995/02/25,菜寮,7.8,1.54,1.3,-,42,74,36.41,38.05,-,-,-,12.84,-,-,42.0
226,新北市,1995/02/25,新莊,7.2,0.83,16.5,-,31,34,9.22,24.96,2.32,-,1.98,12.41,-,-,31.0
227,新北市,1995/02/25,新店,4.1,1.11,9.9,-,22,45,13.8,31.33,-,-,-,12.98,-,-,22.0
228,新北市,1995/02/25,淡水,1.3,0.85,27.6,-,28,24,4.73,18.97,-,-,-,12.59,-,94.0,34.0
229,新北市,1995/02/25,汐止,3.5,1.15,12.2,-,29,66,28.07,37.85,-,-,-,12.86,-,-,29.0
230,新北市,1995/02/25,土城,8.4,0.87,13.0,-,21,46,14.2,31.81,-,-,-,12.87,-,-,27.0
231,新北市,1995/02/25,林口,0.3,0.38,49.3,-,22,5,0.35,4.8,-,-,-,10.81,-,-,47.0
232,新北市,1995/02/25,萬里,0.7,0.39,44.7,-,24,5,0.27,4.75,2.04,0.04,1.99,12.82,-,-,41.0
233,新北市,1995/02/24,板橋,4.9,1.44,7.4,-,35,70,26.57,43.84,2.7,0.66,2.04,14.98,-,-,35.0
234,新北市,1995/02/24,菜寮,6.8,1.61,0.9,-,39,78,36.05,42.1,-,-,-,15.03,-,-,39.0
235,新北市,1995/02/24,新莊,6.9,1.06,11.7,-,32,50,14.17,36.26,2.66,0.52,2.14,14.49,-,-,66.0
236,新北市,1995/02/24,新店,3.5,0.79,11.9,-,15,31,4.59,26.62,-,-,-,14.61,-,-,16.0
237,新北市,1995/02/24,淡水,1.1,0.76,26.3,-,18,21,5.02,16.08,-,-,-,14.19,-,94.0,32.0
238,新北市,1995/02/24,汐止,4.6,0.97,9.1,-,19,69,27.18,41.49,-,-,-,13.92,-,-,20.0
239,新北市,1995/02/24,土城,3.3,0.75,11.9,-,21,40,6.36,33.26,-,-,-,14.89,-,-,23.0
240,新北市,1995/02/24,林口,1.1,0.42,42.1,-,18,13,2.59,10.12,-,-,-,12.26,-,-,43.0
241,新北市,1995/02/24,萬里,0.1,0.28,43.1,-,14,5,0.46,4.74,2.02,0.07,1.95,14.0,-,-,40.0
242,新北市,1995/02/23,板橋,6.9,1.39,7.6,-,24,72,28.04,44.39,2.61,0.66,1.95,14.81,-,-,24.0
243,新北市,1995/02/23,菜寮,5.3,1.59,1.1,-,34,78,34.3,43.52,-,-,-,14.74,-,-,34.0
244,新北市,1995/02/23,新莊,7.0,1.29,6.4,-,31,61,19.77,41.12,2.68,0.57,2.11,14.37,-,-,31.0
245,新北市,1995/02/23,新店,3.9,0.71,14.1,-,15,29,3.63,25.31,-,-,-,14.73,-,-,21.0
246,新北市,1995/02/23,淡水,1.0,0.65,27.7,-,15,18,3.36,15.13,-,-,-,14.33,-,95.0,33.0
247,新北市,1995/02/23,汐止,8.0,0.96,10.3,-,26,72,30.02,41.57,-,-,-,13.9,-,-,29.0
248,新北市,1995/02/23,土城,4.8,0.76,14.9,-,15,37,6.03,30.84,-,-,-,14.8,-,-,27.0
249,新北市,1995/02/23,林口,1.5,0.46,33.1,-,15,18,3.68,14.73,-,-,-,12.5,-,-,41.0
250,新北市,1995/02/23,萬里,0.2,0.23,46.4,-,23,3,0.38,2.62,2.03,0.02,2.01,14.43,-,-,41.0
251,新北市,1995/02/22,板橋,7.5,0.92,12.3,-,15,50,12.74,37.04,2.24,0.36,1.88,14.19,-,-,20.0
252,新北市,1995/02/22,菜寮,5.3,1.22,8.7,-,26,54,16.7,37.62,-,-,-,14.32,-,-,26.0
253,新北市,1995/02/22,新莊,7.9,1.06,11.8,-,22,43,7.69,35.02,2.29,0.32,1.98,13.75,-,-,26.0
254,新北市,1995/02/22,新店,2.9,0.77,15.9,-,15,29,5.5,23.37,-,-,-,14.14,-,-,23.0
255,新北市,1995/02/22,淡水,1.2,0.54,25.1,-,14,23,5.54,17.69,-,-,-,14.1,-,97.0,29.0
256,新北市,1995/02/22,汐止,9.8,0.72,14.3,-,17,52,16.25,36.2,-,-,-,13.43,-,-,25.0
257,新北市,1995/02/22,土城,5.5,0.63,17.1,-,12,31,3.29,27.42,-,-,-,14.25,-,-,24.0
258,新北市,1995/02/22,林口,3.9,0.64,24.8,-,20,32,5.49,26.02,-,-,-,12.24,-,-,35.0
259,新北市,1995/02/22,萬里,0.2,0.16,47.3,-,20,2,0.25,1.8,1.95,0.02,1.93,14.05,-,-,41.0
260,新北市,1995/02/21,板橋,3.8,0.93,12.6,-,19,55,14.68,40.03,2.45,0.35,2.1,12.88,-,-,27.0
261,新北市,1995/02/21,菜寮,4.9,0.9,13.8,-,22,45,10.47,34.18,-,-,-,12.98,-,-,25.0
262,新北市,1995/02/21,新莊,7.1,0.96,13.6,-,20,43,6.3,36.8,2.33,0.31,2.02,12.52,-,-,26.0
263,新北市,1995/02/21,新店,1.2,0.64,17.9,-,18,25,3.17,22.25,-,-,-,13.01,-,-,25.0
264,新北市,1995/02/21,淡水,1.5,0.6,29.2,-,17,23,5.83,16.97,-,-,-,13.03,-,95.0,36.0
265,新北市,1995/02/21,汐止,7.1,0.63,16.5,-,24,49,12.81,35.77,-,-,-,12.51,-,-,26.0
266,新北市,1995/02/21,土城,1.9,0.69,17.6,-,16,36,2.68,33.42,-,-,-,12.97,-,-,28.0
267,新北市,1995/02/21,林口,3.4,0.58,22.3,-,19,32,3.38,28.5,-,-,-,11.14,-,-,32.0
268,新北市,1995/02/21,萬里,0.3,0.22,48.9,-,36,2,0.04,2.07,1.97,0.02,1.95,13.2,-,-,42.0
269,新北市,1995/02/20,板橋,6.4,1.17,10.1,-,28,61,16.65,44.27,2.65,0.49,2.16,15.01,-,-,28.0
270,新北市,1995/02/20,菜寮,3.9,1.22,13.9,-,29,52,17.2,34.96,-,-,-,15.12,-,-,29.0
271,新北市,1995/02/20,新莊,6.3,1.12,13.8,-,25,49,11.38,37.98,2.54,0.36,2.18,14.64,-,-,25.0
272,新北市,1995/02/20,新店,3.9,-,17.4,-,20,29,6.23,22.75,-,-,-,14.95,-,-,24.0
273,新北市,1995/02/20,淡水,0.6,0.59,30.6,-,18,16,1.75,14.0,-,-,-,14.66,-,92.0,38.0
274,新北市,1995/02/20,汐止,8.2,0.81,11.1,-,28,64,21.09,42.83,-,-,-,14.04,-,-,28.0
275,新北市,1995/02/20,土城,3.0,0.74,19.2,-,18,31,4.0,27.72,-,-,-,15.03,-,-,27.0
276,新北市,1995/02/20,林口,1.8,0.57,32.0,-,24,22,2.27,19.56,-,-,-,12.9,-,-,44.0
277,新北市,1995/02/20,萬里,0.4,0.22,50.8,-,41,3,0.16,2.68,1.96,0.03,1.93,14.94,-,-,47.0
278,新北市,1995/02/19,板橋,4.4,0.97,9.8,-,28,50,11.71,38.12,2.4,0.31,2.09,15.38,-,-,28.0
279,新北市,1995/02/19,菜寮,3.3,1.23,6.6,-,35,60,21.33,38.7,-,-,-,15.49,-,-,35.0
280,新北市,1995/02/19,新莊,3.0,1.03,13.6,-,21,39,6.11,32.47,2.28,0.31,1.99,14.96,-,-,27.0
281,新北市,1995/02/19,新店,2.4,-,15.8,-,19,22,1.84,20.54,-,-,-,15.19,-,-,21.0
282,新北市,1995/02/19,淡水,0.5,0.58,28.7,-,18,12,1.54,10.85,-,-,-,15.05,-,90.0,30.0
283,新北市,1995/02/19,汐止,2.9,0.87,15.6,-,22,40,10.36,29.6,-,-,-,14.65,-,-,24.0
284,新北市,1995/02/19,土城,3.4,0.66,18.0,-,21,25,1.36,23.58,-,-,-,15.32,-,-,23.0
285,新北市,1995/02/19,林口,0.5,0.57,30.2,-,21,21,2.18,19.01,-,-,-,12.97,-,-,42.0
286,新北市,1995/02/19,萬里,0.2,0.27,43.8,-,38,4,0.75,3.58,1.99,0.07,1.92,15.3,-,-,40.0
287,新北市,1995/02/18,板橋,20.1,2.32,9.7,-,109,120,68.07,52.3,4.31,1.65,3.04,16.35,-,-,88.0
288,新北市,1995/02/18,菜寮,18.7,2.4,8.0,-,91,131,85.24,46.12,-,-,-,16.33,-,-,78.0
289,新北市,1995/02/18,新莊,25.3,1.79,12.0,-,87,96,55.06,43.8,3.56,1.19,2.43,15.87,-,-,75.0
290,新北市,1995/02/18,新店,5.4,1.25,14.7,-,52,51,14.36,36.15,-,-,-,16.57,-,-,68.0
291,新北市,1995/02/18,淡水,10.2,1.34,12.8,-,65,58,25.0,32.94,-,-,-,15.41,-,94.0,64.0
292,新北市,1995/02/18,汐止,8.6,2.01,11.8,-,87,118,63.69,50.29,-,-,-,15.95,-,-,65.0
293,新北市,1995/02/18,土城,15.0,1.68,11.8,-,78,95,50.9,43.76,-,-,-,16.35,-,-,68.0
294,新北市,1995/02/18,林口,10.6,0.84,25.7,-,69,47,15.56,28.41,-,-,-,14.32,-,-,111.0
295,新北市,1995/02/18,萬里,3.9,0.61,27.3,-,-,18,3.35,14.5,2.34,0.21,2.13,16.17,-,-,42.0
296,新北市,1995/02/17,板橋,8.9,1.66,10.5,-,47,86,39.9,46.21,3.24,0.81,2.42,14.12,-,-,47.0
297,新北市,1995/02/17,菜寮,8.7,1.72,11.1,-,38,75,32.99,42.41,-,-,-,14.48,-,-,38.0
298,新北市,1995/02/17,新莊,12.2,1.71,13.2,-,42,77,34.92,41.8,3.52,0.95,2.91,13.81,-,-,42.0
299,新北市,1995/02/17,新店,2.7,0.67,18.7,-,22,37,9.37,27.38,-,-,-,14.39,-,-,30.0
300,新北市,1995/02/17,淡水,3.6,0.77,28.3,-,18,27,5.77,20.88,-,-,-,15.15,-,89.0,35.0
301,新北市,1995/02/17,汐止,13.9,1.42,8.9,-,49,121,72.89,48.57,-,-,-,13.26,-,-,49.0
302,新北市,1995/02/17,土城,5.6,1.22,14.0,-,35,80,36.9,43.41,-,-,-,14.08,-,-,35.0
303,新北市,1995/02/17,林口,4.6,0.75,23.7,-,26,-,-,-,-,-,-,12.49,-,-,34.0
304,新北市,1995/02/17,萬里,2.9,0.35,38.2,-,35,12,1.49,10.4,2.03,0.06,1.97,13.94,-,-,47.0
305,新北市,1995/02/16,板橋,9.5,1.06,13.6,-,68,52,10.86,40.97,2.57,0.43,2.14,14.67,-,-,59.0
306,新北市,1995/02/16,菜寮,8.4,1.25,11.2,-,86,59,16.26,43.02,-,-,-,14.81,-,-,68.0
307,新北市,1995/02/16,新莊,7.9,1.49,13.5,-,65,47,6.42,40.66,2.82,0.49,2.33,14.3,-,-,58.0
308,新北市,1995/02/16,新店,3.4,0.62,24.4,-,38,18,1.16,17.0,-,-,-,14.53,-,-,38.0
309,新北市,1995/02/16,淡水,2.7,0.64,35.5,-,71,15,1.63,13.49,-,-,-,14.65,-,85.0,61.0
310,新北市,1995/02/16,汐止,13.8,1.08,7.0,-,87,101,53.2,48.26,-,-,-,13.47,-,-,69.0
311,新北市,1995/02/16,土城,7.7,0.57,28.4,-,50,-,-,-,-,-,-,14.88,-,-,50.0
312,新北市,1995/02/16,林口,5.8,0.78,23.3,-,71,33,4.28,28.94,-,-,-,12.48,-,-,61.0
313,新北市,1995/02/16,萬里,2.4,0.34,52.5,-,75,3,0.21,3.11,2.01,0.03,1.97,15.08,-,-,62.0
314,新北市,1995/02/15,板橋,6.3,0.99,13.4,-,44,54,11.41,42.24,2.66,0.41,2.26,13.81,-,-,44.0
315,新北市,1995/02/15,菜寮,7.0,1.11,14.0,-,50,53,14.81,38.59,-,-,-,13.95,-,-,50.0
316,新北市,1995/02/15,新莊,7.2,1.06,14.7,-,43,44,5.59,38.88,2.44,0.39,2.05,13.47,-,-,43.0
317,新北市,1995/02/15,新店,3.4,0.54,22.4,-,31,22,1.58,20.3,-,-,-,13.9,-,-,31.0
318,新北市,1995/02/15,淡水,3.2,0.91,20.7,-,40,31,6.28,24.51,-,-,-,13.57,-,91.0,40.0
319,新北市,1995/02/15,汐止,7.7,0.76,11.7,-,50,66,23.9,41.93,-,-,-,13.02,-,-,50.0
320,新北市,1995/02/15,土城,3.0,0.58,25.7,-,31,29,-,27.36,-,-,-,13.97,-,-,31.0
321,新北市,1995/02/15,林口,5.4,0.71,21.8,-,43,36,5.85,30.61,-,-,-,11.43,-,-,43.0
322,新北市,1995/02/15,萬里,1.2,0.3,45.8,-,49,6,0.27,5.36,-,0.05,2.0,13.72,-,-,49.0
323,新北市,1995/02/14,板橋,5.1,1.12,12.0,-,27,55,15.69,38.89,2.71,0.52,2.19,14.87,-,-,28.0
324,新北市,1995/02/14,菜寮,4.6,1.26,10.3,-,30,55,15.65,39.02,-,-,-,15.02,-,-,30.0
325,新北市,1995/02/14,新莊,3.9,1.05,14.3,-,30,42,8.49,33.34,2.4,0.36,2.04,14.31,-,-,35.0
326,新北市,1995/02/14,新店,3.8,0.73,15.6,-,18,26,2.37,23.99,-,-,-,14.68,-,-,26.0
327,新北市,1995/02/14,淡水,1.2,0.8,25.8,-,19,23,5.85,17.46,-,-,-,14.3,-,95.0,35.0
328,新北市,1995/02/14,汐止,6.5,0.92,12.0,-,28,72,31.93,40.01,-,-,-,14.05,-,-,31.0
329,新北市,1995/02/14,土城,3.3,0.57,20.0,-,19,24,1.59,22.75,-,-,-,14.89,-,-,27.0
330,新北市,1995/02/14,林口,0.8,0.53,35.6,-,16,19,3.2,15.8,-,-,-,12.31,-,-,42.0
331,新北市,1995/02/14,萬里,0.2,0.27,47.9,-,36,2,0.01,1.5,-,0.04,1.98,14.55,-,-,44.0
332,新北市,1995/02/13,板橋,9.5,0.97,14.0,-,58,48,9.01,38.5,2.9,0.63,2.26,19.19,-,-,54.0
333,新北市,1995/02/13,菜寮,12.7,1.16,15.7,-,40,46,12.24,33.99,-,-,-,19.66,-,-,40.0
334,新北市,1995/02/13,新莊,13.1,0.99,20.6,-,47,34,4.13,29.44,2.41,0.32,2.1,18.73,-,-,47.0
335,新北市,1995/02/13,新店,1.3,0.8,20.2,-,39,29,3.05,25.7,-,-,-,19.27,-,-,39.0
336,新北市,1995/02/13,淡水,5.0,0.92,26.3,-,53,22,3.35,18.89,-,-,-,18.95,-,86.0,52.0
337,新北市,1995/02/13,汐止,5.6,0.88,14.8,-,51,49,13.08,36.0,-,-,-,17.96,-,-,51.0
338,新北市,1995/02/13,土城,5.2,0.88,20.9,-,48,30,2.34,27.91,-,-,-,19.31,-,-,48.0
339,新北市,1995/02/13,林口,6.8,0.6,33.5,-,54,17,2.01,15.34,-,-,-,16.79,-,-,52.0
340,新北市,1995/02/13,萬里,1.7,0.49,40.5,-,56,9,0.47,8.34,-,0.13,2.39,17.56,-,-,53.0
341,新北市,1995/02/12,板橋,18.6,0.9,13.0,-,86,64,13.92,50.46,3.07,0.6,2.47,19.63,-,-,68.0
342,新北市,1995/02/12,菜寮,21.2,1.06,12.1,-,69,63,18.82,43.72,-,-,-,19.26,-,-,60.0
343,新北市,1995/02/12,新莊,23.1,0.87,18.4,-,65,45,7.24,37.36,2.48,0.32,2.16,19.21,-,-,57.0
344,新北市,1995/02/12,新店,1.9,0.89,18.3,-,65,41,5.46,35.8,-,-,-,19.59,-,-,58.0
345,新北市,1995/02/12,淡水,7.8,0.81,24.4,-,77,28,5.3,23.0,-,-,-,18.12,-,89.0,64.0
346,新北市,1995/02/12,汐止,22.0,0.95,10.6,-,92,65,20.11,45.19,-,-,-,18.43,-,-,71.0
347,新北市,1995/02/12,土城,14.6,0.97,18.6,-,79,54,8.83,45.54,-,-,-,19.56,-,-,89.0
348,新北市,1995/02/12,林口,11.9,0.52,26.9,-,43,27,4.45,22.15,-,-,-,17.22,-,-,46.0
349,新北市,1995/02/12,萬里,5.6,0.53,30.1,-,42,22,3.88,17.91,3.35,0.35,3.0,18.12,-,-,51.0
350,新北市,1995/02/11,板橋,11.7,0.82,16.2,-,72,60,13.54,46.25,3.17,0.7,2.47,19.07,-,-,61.0
351,新北市,1995/02/11,菜寮,8.2,1.44,21.0,-,69,63,25.86,37.5,-,-,-,19.32,-,-,60.0
352,新北市,1995/02/11,新莊,21.9,1.07,25.6,-,59,49,12.5,36.65,2.75,0.63,2.12,18.81,-,-,54.0
353,新北市,1995/02/11,新店,1.5,0.77,24.1,-,34,28,5.06,22.94,-,-,-,19.17,-,-,34.0
354,新北市,1995/02/11,淡水,4.2,0.73,33.0,-,39,21,2.76,18.04,-,-,-,19.14,-,81.0,39.0
355,新北市,1995/02/11,汐止,7.0,0.86,15.7,-,45,60,23.57,36.57,-,-,-,18.24,-,-,45.0
356,新北市,1995/02/11,土城,7.5,0.81,23.2,-,62,51,11.16,39.62,-,-,-,18.92,-,-,56.0
357,新北市,1995/02/11,林口,7.2,0.73,33.5,-,55,40,8.18,32.25,-,-,-,16.94,-,-,52.0
358,新北市,1995/02/11,萬里,4.6,0.45,35.3,-,35,14,2.28,11.62,2.86,0.17,2.69,17.75,-,-,52.0
359,新北市,1995/02/10,板橋,5.0,0.78,27.7,-,67,37,5.08,31.84,2.37,0.31,2.06,16.69,-,-,59.0
360,新北市,1995/02/10,菜寮,7.8,0.72,27.8,-,72,32,1.28,30.36,-,-,-,16.72,-,-,61.0
361,新北市,1995/02/10,新莊,7.9,0.79,32.6,-,55,27,2.26,24.51,2.18,0.21,1.96,16.24,-,-,52.0
362,新北市,1995/02/10,新店,1.1,0.53,34.7,-,48,16,1.11,15.02,-,-,-,16.56,-,-,48.0
363,新北市,1995/02/10,淡水,1.9,0.52,43.5,-,59,11,1.1,10.14,-,-,-,16.41,-,76.0,55.0
364,新北市,1995/02/10,汐止,8.3,0.86,16.7,-,82,63,17.66,45.13,-,-,-,15.46,-,-,66.0
365,新北市,1995/02/10,土城,1.7,0.48,39.0,-,62,19,1.18,18.1,-,-,-,17.01,-,-,56.0
366,新北市,1995/02/10,林口,7.3,0.46,49.1,-,65,18,0.97,16.77,-,-,-,14.42,-,-,105.0
367,新北市,1995/02/10,萬里,1.5,0.28,60.0,-,72,3,0.39,2.57,2.66,0.06,2.6,16.29,-,-,61.0
368,新北市,1995/02/09,板橋,11.3,1.11,15.7,-,77,60,18.96,40.74,3.59,0.66,2.94,16.02,-,-,64.0
369,新北市,1995/02/09,菜寮,5.6,1.31,17.5,-,-,68,30.65,37.76,-,-,-,15.89,-,-,68.0
370,新北市,1995/02/09,新莊,14.9,1.07,24.8,-,66,45,17.63,27.64,2.57,0.48,2.09,15.63,-,-,58.0
371,新北市,1995/02/09,新店,3.2,0.74,21.7,-,45,32,5.95,26.48,-,-,-,15.66,-,-,45.0
372,新北市,1995/02/09,淡水,1.7,0.74,35.8,-,53,17,3.08,13.88,-,-,-,15.86,-,79.0,51.0
373,新北市,1995/02/09,汐止,5.5,1.15,14.7,-,74,78,38.02,39.71,-,-,-,14.43,-,-,62.0
374,新北市,1995/02/09,土城,8.0,0.86,22.9,-,52,47,23.37,28.27,-,-,-,15.78,-,-,51.0
375,新北市,1995/02/09,林口,2.5,0.42,48.5,-,50,10,0.54,9.41,-,-,-,13.77,-,-,50.0
376,新北市,1995/02/09,萬里,1.5,0.31,49.3,-,49,5,0.32,4.34,2.62,0.06,2.56,15.41,-,-,54.0
377,新北市,1995/02/08,板橋,25.1,1.47,15.5,-,120,88,36.97,51.19,4.25,1.24,3.01,15.53,-,-,85.0
378,新北市,1995/02/08,菜寮,24.5,2.82,10.5,-,-,144,84.1,60.16,-,-,-,15.65,-,-,42.0
379,新北市,1995/02/08,新莊,30.2,1.63,16.7,-,123,88,44.75,42.85,4.14,1.3,3.94,15.05,-,-,87.0
380,新北市,1995/02/08,新店,8.2,1.21,16.9,-,64,58,17.71,40.75,-,-,-,15.97,-,-,57.0
381,新北市,1995/02/08,淡水,10.6,1.25,18.5,-,90,60,19.04,40.65,-,-,-,15.29,-,81.0,70.0
382,新北市,1995/02/08,汐止,8.2,1.56,13.4,-,110,137,86.35,50.59,-,-,-,14.08,-,-,81.0
383,新北市,1995/02/08,土城,19.3,0.96,15.7,-,86,81,43.29,37.54,-,-,-,14.94,-,-,68.0
384,新北市,1995/02/08,林口,10.9,0.56,34.1,-,65,35,6.27,28.46,-,-,-,14.74,-,-,61.0
385,新北市,1995/02/08,萬里,3.5,0.37,36.0,-,38,15,2.11,12.85,2.67,0.08,2.59,15.86,-,-,59.0
386,新北市,1995/02/07,板橋,2.5,0.92,16.7,-,32,51,16.39,34.44,2.64,0.44,2.2,15.15,-,-,32.0
387,新北市,1995/02/07,菜寮,3.8,1.06,16.3,-,-,48,13.55,34.55,-,-,-,15.02,-,-,30.0
388,新北市,1995/02/07,新莊,4.2,1.03,20.3,-,31,45,15.4,29.7,2.59,0.38,2.21,14.54,-,-,38.0
389,新北市,1995/02/07,新店,1.6,0.37,25.8,-,22,15,2.32,12.46,-,-,-,14.57,-,-,28.0
390,新北市,1995/02/07,淡水,5.6,0.5,30.0,-,25,17,2.75,14.31,-,-,-,15.32,-,69.0,32.0
391,新北市,1995/02/07,汐止,21.4,0.83,13.0,-,50,99,67.45,31.45,-,-,-,12.3,-,-,50.0
392,新北市,1995/02/07,土城,1.5,0.45,23.6,-,29,32,5.07,21.13,-,-,-,15.02,-,-,33.0
393,新北市,1995/02/07,林口,3.0,0.5,26.3,-,28,29,3.48,25.47,-,-,-,12.66,-,-,39.0
394,新北市,1995/02/07,萬里,2.1,0.19,30.8,-,25,10,1.22,8.97,2.55,0.06,2.47,12.83,-,-,40.0
395,新北市,1995/02/06,板橋,7.0,0.8,15.8,-,41,44,11.82,32.64,2.42,0.33,2.08,11.46,-,-,41.0
396,新北市,1995/02/06,菜寮,8.3,1.38,14.2,-,-,90,53.97,36.44,-,-,-,11.27,-,-,35.0
397,新北市,1995/02/06,新莊,6.4,0.85,21.1,-,39,33,6.71,25.98,2.48,0.28,2.21,10.84,-,-,39.0
398,新北市,1995/02/06,新店,2.4,0.48,23.5,-,23,19,2.49,16.09,-,-,-,11.13,-,-,29.0
399,新北市,1995/02/06,淡水,1.9,0.74,23.5,-,38,30,10.02,19.88,-,-,-,11.11,-,74.0,38.0
400,新北市,1995/02/06,汐止,8.6,0.9,14.0,-,60,94,61.87,32.46,-,-,-,10.01,-,-,55.0
401,新北市,1995/02/06,土城,2.9,0.31,31.4,-,28,18,1.47,16.94,-,-,-,12.07,-,-,33.0
402,新北市,1995/02/06,林口,4.5,0.49,28.6,-,36,28,5.02,22.78,-,-,-,9.05,-,-,43.0
403,新北市,1995/02/06,萬里,1.1,0.2,46.2,-,57,3,0.21,2.47,2.54,0.07,2.47,12.01,-,-,53.0
404,新北市,1995/02/05,板橋,4.6,1.18,15.4,-,61,67,35.0,31.85,4.08,0.62,3.46,9.77,-,-,56.0
405,新北市,1995/02/05,菜寮,4.2,1.28,19.4,-,-,70,38.53,28.91,-,-,-,9.95,-,-,34.0
406,新北市,1995/02/05,新莊,3.3,1.1,25.9,-,48,45,25.06,19.44,2.73,0.38,2.17,9.17,-,-,48.0
407,新北市,1995/02/05,新店,3.1,0.57,20.6,-,31,19,2.54,16.49,-,-,-,9.5,-,-,31.0
408,新北市,1995/02/05,淡水,1.8,0.6,31.2,-,51,17,3.72,13.53,-,-,-,9.96,-,74.0,50.0
409,新北市,1995/02/05,汐止,2.7,0.71,23.0,-,47,35,11.98,23.3,-,-,-,9.26,-,-,47.0
410,新北市,1995/02/05,土城,2.8,0.61,21.3,-,36,41,22.27,21.21,-,-,-,9.38,-,-,36.0
411,新北市,1995/02/05,林口,1.9,0.39,42.3,-,43,11,2.35,8.83,-,-,-,7.87,-,-,43.0
412,新北市,1995/02/05,萬里,1.9,0.27,47.9,-,66,3,0.79,2.2,2.16,0.06,2.11,10.63,-,-,58.0
413,新北市,1995/02/04,板橋,2.4,1.38,10.2,-,36,74,37.71,36.7,3.53,0.58,2.95,10.55,-,-,36.0
414,新北市,1995/02/04,菜寮,3.3,1.91,5.2,-,35,104,62.44,41.71,-,-,-,10.59,-,-,36.0
415,新北市,1995/02/04,新莊,1.8,0.96,19.7,-,26,40,16.63,23.83,2.44,0.27,2.16,10.1,-,-,34.0
416,新北市,1995/02/04,新店,1.6,0.61,14.2,-,-,27,3.36,23.5,-,-,-,10.13,-,-,23.0
417,新北市,1995/02/04,淡水,0.6,0.52,30.0,-,23,14,2.06,12.39,-,-,-,10.51,-,88.0,32.0
418,新北市,1995/02/04,汐止,1.2,0.79,13.8,-,29,58,29.12,29.15,-,-,-,9.98,-,-,29.0
419,新北市,1995/02/04,土城,1.1,0.55,11.6,-,17,40,12.33,27.82,-,-,-,10.17,-,-,23.0
420,新北市,1995/02/04,林口,0.2,0.19,43.4,-,16,-,-,-,-,-,-,8.78,-,-,40.0
421,新北市,1995/02/04,萬里,0.5,0.18,45.9,-,34,1,0.06,1.39,1.82,0.02,1.8,11.83,-,-,41.0
422,新北市,1995/02/03,板橋,2.4,0.71,13.2,-,21,40,8.86,30.97,2.23,0.21,2.02,12.02,-,-,21.0
423,新北市,1995/02/03,菜寮,3.4,0.78,14.7,-,24,45,13.68,31.36,-,-,-,12.29,-,-,24.0
424,新北市,1995/02/03,新莊,2.8,0.63,19.6,-,22,24,2.04,22.07,2.17,0.06,2.11,11.64,-,-,27.0
425,新北市,1995/02/03,新店,1.4,0.4,21.6,-,18,16,0.67,15.58,-,-,-,12.05,-,-,24.0
426,新北市,1995/02/03,淡水,0.2,0.33,35.2,-,17,7,0.81,6.33,-,-,-,11.94,-,79.0,34.0
427,新北市,1995/02/03,汐止,1.9,0.52,19.9,-,24,31,6.91,23.98,-,-,-,11.6,-,-,26.0
428,新北市,1995/02/03,土城,1.1,0.32,25.3,-,16,18,0.79,17.39,-,-,-,12.11,-,-,29.0
