序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
537,臺中市,2014/02/22,豐原,2.1,0.41,-,36.9,49,20,14.13,2.56,11.57,1.83,14.73,66.61
538,臺中市,2014/02/22,沙鹿,3.1,0.52,-,-,62,32,29.74,7.64,22.09,2.0,15.11,79.65
539,臺中市,2014/02/22,大里,2.7,0.58,430.34,29.0,79,-,26.51,4.43,22.07,1.41,-,64.54
540,臺中市,2014/02/21,西屯,2.9,0.46,-,33.6,65,33,27.07,7.54,19.54,2.37,14.29,60.37
541,臺中市,2014/02/21,忠明,3.5,0.63,-,32.3,63,34,34.23,11.1,23.13,1.6,14.33,57.21
542,臺中市,2014/02/21,豐原,2.6,0.4,-,34.3,42,24,14.98,3.86,11.11,1.73,12.56,59.71
543,臺中市,2014/02/21,沙鹿,3.1,0.41,-,29.9,60,30,21.96,5.29,16.67,3.23,13.27,61.34
544,臺中市,2014/02/21,大里,3.4,0.63,430.23,29.7,82,-,30.48,8.56,21.91,1.36,13.89,62.59
545,臺中市,2014/02/20,西屯,1.9,0.32,-,40.5,55,29,9.82,1.54,8.28,6.05,13.02,63.37
546,臺中市,2014/02/20,忠明,2.4,0.35,-,36.4,49,31,16.06,2.97,13.09,2.79,12.91,59.06
547,臺中市,2014/02/20,豐原,1.9,0.34,-,38.6,42,22,9.8,2.14,7.66,2.57,11.02,63.84
548,臺中市,2014/02/20,沙鹿,2.6,0.34,-,43.4,56,32,11.49,1.6,9.89,7.19,11.79,64.25
549,臺中市,2014/02/20,大里,2.7,0.4,419.34,37.0,55,27,16.84,2.91,13.94,3.08,12.94,58.32
550,臺中市,2014/02/19,西屯,1.7,0.32,-,26.5,23,5,12.01,1.54,10.47,6.06,12.75,81.17
551,臺中市,2014/02/19,忠明,1.5,0.4,-,22.9,8,8,16.37,1.78,14.59,2.51,12.61,76.38
552,臺中市,2014/02/19,豐原,0.8,0.35,-,24.2,10,8,11.0,1.3,9.7,2.69,11.13,85.34
553,臺中市,2014/02/19,沙鹿,1.5,0.32,-,30.1,20,11,11.66,1.53,10.12,7.1,12.03,80.22
554,臺中市,2014/02/19,大里,1.4,0.45,424.3,20.4,16,7,18.84,1.93,16.9,2.94,12.18,75.54
555,臺中市,2014/02/18,西屯,3.4,0.72,-,19.3,85,44,43.28,16.05,27.23,2.63,19.71,78.37
556,臺中市,2014/02/18,忠明,3.2,0.97,-,18.1,80,45,45.94,16.61,29.33,1.74,19.7,73.19
557,臺中市,2014/02/18,豐原,2.8,0.53,-,29.6,53,34,15.46,2.43,13.03,2.37,18.63,79.96
558,臺中市,2014/02/18,沙鹿,3.5,0.53,-,27.0,80,49,21.81,3.24,18.56,3.49,18.88,80.8
559,臺中市,2014/02/18,大里,3.3,0.69,445.85,19.9,90,43,31.25,7.67,23.58,1.72,21.33,73.16
560,臺中市,2014/02/17,西屯,3.8,0.72,-,26.5,88,46,-,-,-,1.33,20.37,75.55
561,臺中市,2014/02/17,忠明,4.1,0.95,-,27.7,82,45,43.3,13.76,29.54,1.06,20.56,71.22
562,臺中市,2014/02/17,豐原,2.9,0.5,-,37.7,57,29,15.26,2.29,12.97,2.04,19.92,70.64
563,臺中市,2014/02/17,沙鹿,4.2,0.58,-,47.0,86,54,23.47,3.42,20.05,1.82,20.68,72.66
564,臺中市,2014/02/17,大里,3.6,0.82,449.45,23.9,93,46,40.53,14.23,26.3,1.52,21.72,71.17
565,臺中市,2014/02/16,西屯,3.0,0.56,-,20.5,68,36,30.63,7.83,22.81,1.47,17.59,79.92
566,臺中市,2014/02/16,忠明,3.2,0.71,-,19.0,65,38,35.6,9.69,25.92,1.06,17.31,75.54
567,臺中市,2014/02/16,豐原,3.9,0.56,-,19.1,54,36,21.67,3.69,17.98,1.51,16.28,81.57
568,臺中市,2014/02/16,沙鹿,3.3,0.48,-,27.6,66,37,21.41,3.23,18.18,2.28,16.98,80.41
569,臺中市,2014/02/16,大里,3.1,0.76,440.33,20.1,81,38,35.85,9.71,26.14,1.37,18.14,74.74
570,臺中市,2014/02/15,西屯,2.9,0.35,-,26.2,38,19,18.8,3.74,15.06,2.6,14.46,74.06
571,臺中市,2014/02/15,忠明,3.3,0.5,-,20.0,33,18,27.49,6.24,21.26,1.32,14.18,69.71
572,臺中市,2014/02/15,豐原,2.1,0.4,-,22.9,23,14,15.49,3.59,11.91,1.66,12.84,77.63
573,臺中市,2014/02/15,沙鹿,2.0,0.38,-,29.4,41,22,18.89,2.63,16.26,3.51,13.4,74.44
574,臺中市,2014/02/15,大里,2.9,0.62,428.82,17.9,51,22,33.04,9.36,23.68,1.22,14.36,70.06
575,臺中市,2014/02/14,西屯,1.5,0.26,-,31.4,25,13,9.84,0.98,8.85,5.37,12.98,80.66
576,臺中市,2014/02/14,忠明,1.8,0.38,-,26.0,20,15,18.52,3.19,15.33,2.34,12.78,75.38
577,臺中市,2014/02/14,豐原,1.4,0.29,-,29.5,17,14,8.75,1.39,7.36,2.29,10.86,85.56
578,臺中市,2014/02/14,沙鹿,1.6,0.28,-,36.3,30,16,10.36,1.34,9.01,6.99,12.19,79.9
579,臺中市,2014/02/14,大里,2.3,0.4,425.23,25.0,33,16,18.48,4.55,13.93,2.72,-,73.8
580,臺中市,2014/02/13,西屯,1.2,0.29,-,27.4,25,11,13.97,1.89,12.07,4.53,14.9,82.53
581,臺中市,2014/02/13,忠明,2.2,0.36,-,21.2,22,13,21.71,3.4,18.31,2.1,14.66,77.31
582,臺中市,2014/02/13,豐原,1.4,0.28,-,26.0,15,11,8.89,1.57,7.33,1.99,13.03,85.81
583,臺中市,2014/02/13,沙鹿,1.8,0.25,-,31.6,25,15,13.08,1.43,11.65,5.6,14.19,84.49
584,臺中市,2014/02/13,大里,-,-,428.17,17.3,33,15,-,-,-,2.16,-,76.94
585,臺中市,2014/02/12,西屯,1.2,0.32,-,24.3,31,14,13.81,2.2,11.61,4.01,13.88,77.24
586,臺中市,2014/02/12,忠明,1.9,0.42,-,19.4,23,16,21.01,3.8,17.22,1.93,13.66,71.94
587,臺中市,2014/02/12,豐原,1.4,0.33,-,25.4,20,11,8.73,1.92,6.8,2.23,12.23,76.59
588,臺中市,2014/02/12,沙鹿,1.7,0.3,-,28.6,32,19,12.46,1.75,10.71,5.14,12.88,79.06
589,臺中市,2014/02/12,大里,2.5,0.52,426.46,16.9,37,16,26.21,6.6,19.62,1.69,-,70.17
590,臺中市,2014/02/11,西屯,2.7,0.26,-,25.6,36,20,11.85,1.53,10.35,4.87,9.75,76.82
591,臺中市,2014/02/11,忠明,2.8,0.4,-,20.4,28,21,19.43,3.42,16.0,2.08,9.7,72.01
592,臺中市,2014/02/11,豐原,1.3,0.29,-,26.0,18,10,8.34,1.58,6.76,2.58,7.52,79.85
593,臺中市,2014/02/11,沙鹿,1.8,0.29,-,29.7,32,22,12.13,1.75,10.38,6.09,8.69,75.65
594,臺中市,2014/02/11,大里,2.0,0.44,424.93,18.6,42,17,23.32,4.77,18.55,2.31,-,70.78
595,臺中市,2014/02/10,西屯,1.9,0.32,-,28.7,22,7,8.21,1.49,6.72,6.45,10.68,79.85
596,臺中市,2014/02/10,忠明,1.7,0.41,-,23.8,13,7,16.01,2.27,13.74,2.64,10.61,74.85
597,臺中市,2014/02/10,豐原,1.1,0.34,-,27.4,11,8,8.12,1.6,6.52,2.8,8.57,85.32
598,臺中市,2014/02/10,沙鹿,1.7,0.32,-,32.1,17,11,10.34,1.94,8.4,8.35,9.74,78.55
599,臺中市,2014/02/10,大里,1.8,0.43,422.1,23.5,22,9,17.07,2.64,14.42,2.83,-,73.67
600,臺中市,2014/02/09,西屯,1.4,0.33,-,24.8,14,4,11.37,1.73,9.64,4.28,14.57,87.15
601,臺中市,2014/02/09,忠明,1.8,0.42,-,19.3,10,6,18.04,2.88,15.17,2.26,14.3,83.78
602,臺中市,2014/02/09,豐原,1.6,0.36,-,21.1,6,7,11.48,2.49,8.99,2.37,13.14,90.51
603,臺中市,2014/02/09,沙鹿,1.2,0.33,-,28.5,8,8,10.84,1.39,9.45,5.37,14.69,88.46
604,臺中市,2014/02/09,大里,1.7,0.47,427.07,15.5,35,10,21.74,3.18,18.55,2.02,-,80.71
605,臺中市,2014/02/08,西屯,1.5,0.35,-,18.1,29,14,13.88,2.25,11.64,3.66,17.31,79.51
606,臺中市,2014/02/08,忠明,1.9,0.41,-,13.5,25,14,20.4,4.28,16.11,1.98,17.23,75.13
607,臺中市,2014/02/08,豐原,1.4,0.32,-,15.3,20,11,11.47,2.74,8.74,2.19,16.25,82.91
608,臺中市,2014/02/08,沙鹿,1.8,0.31,-,20.4,25,17,14.13,1.92,12.21,5.16,16.72,78.73
609,臺中市,2014/02/08,大里,2.2,0.51,427.67,10.9,43,21,26.39,6.81,19.58,1.85,-,74.0
610,臺中市,2014/02/07,西屯,1.4,0.37,-,17.3,48,24,23.09,4.64,18.45,2.2,20.65,84.21
611,臺中市,2014/02/07,忠明,2.4,0.5,-,15.0,44,29,27.87,6.56,21.31,1.42,20.54,79.16
612,臺中市,2014/02/07,豐原,2.4,0.38,-,15.4,54,26,19.02,4.07,14.94,1.49,19.19,88.59
613,臺中市,2014/02/07,沙鹿,2.0,0.33,-,20.0,38,27,18.04,2.74,15.3,2.46,20.73,85.88
614,臺中市,2014/02/07,大里,2.7,0.58,430.92,15.5,63,32,29.79,7.2,22.58,1.5,-,76.93
615,臺中市,2014/02/06,西屯,2.3,0.46,-,18.1,52,28,25.49,3.76,21.74,2.23,21.02,81.74
616,臺中市,2014/02/06,忠明,3.0,0.67,-,17.2,50,30,35.02,10.99,24.04,1.24,21.0,77.23
617,臺中市,2014/02/06,豐原,2.6,0.51,-,16.1,50,26,23.16,6.28,16.88,1.37,19.8,85.28
618,臺中市,2014/02/06,沙鹿,2.2,0.41,-,20.2,44,29,21.46,3.92,17.54,2.85,20.56,86.58
619,臺中市,2014/02/06,大里,3.3,0.71,435.35,20.0,70,31,33.92,8.87,25.04,1.36,-,75.18
620,臺中市,2014/02/05,西屯,2.0,0.36,-,24.5,25,10,17.55,2.81,14.74,2.39,18.74,83.21
621,臺中市,2014/02/05,忠明,2.4,0.49,-,22.0,23,12,21.97,3.42,18.55,1.48,18.51,79.85
622,臺中市,2014/02/05,豐原,2.1,0.45,-,18.4,26,12,16.96,2.94,14.02,1.41,17.49,87.78
623,臺中市,2014/02/05,沙鹿,1.9,0.31,-,29.3,24,15,13.97,1.98,11.99,3.14,18.38,85.51
624,臺中市,2014/02/05,大里,2.1,0.61,427.51,20.2,33,19,26.99,5.43,21.56,-,-,77.32
625,臺中市,2014/02/04,西屯,0.9,0.4,-,37.8,41,21,9.84,1.21,8.64,4.14,18.45,72.94
626,臺中市,2014/02/04,忠明,1.7,0.47,-,34.3,35,18,13.2,1.64,11.56,2.12,18.55,69.19
627,臺中市,2014/02/04,豐原,1.3,0.4,-,35.6,25,15,7.15,1.24,5.9,2.27,17.7,72.89
628,臺中市,2014/02/04,沙鹿,1.6,0.39,-,41.8,47,24,9.17,1.0,8.17,5.92,17.39,74.39
629,臺中市,2014/02/04,大里,1.7,0.51,419.07,30.8,43,22,15.3,2.18,13.12,2.29,-,68.06
630,臺中市,2014/02/03,西屯,3.4,0.49,-,23.3,57,32,28.13,9.26,18.87,2.3,22.92,70.99
631,臺中市,2014/02/03,忠明,2.4,0.65,-,22.0,47,32,35.8,14.26,21.54,1.59,22.98,68.62
632,臺中市,2014/02/03,豐原,3.2,0.35,-,26.6,42,25,12.97,2.59,10.38,2.12,21.69,72.29
633,臺中市,2014/02/03,沙鹿,3.3,0.33,-,29.2,43,31,16.67,2.17,14.5,3.26,22.28,72.24
634,臺中市,2014/02/03,大里,2.3,0.52,430.05,25.2,50,32,24.5,5.55,18.96,1.44,-,67.42
635,臺中市,2014/02/02,西屯,1.3,0.41,-,25.9,47,29,25.05,6.35,18.7,1.72,22.58,59.72
636,臺中市,2014/02/02,忠明,1.9,0.59,-,22.3,40,27,31.05,7.26,23.8,1.26,22.92,55.79
637,臺中市,2014/02/02,豐原,3.0,0.34,-,33.3,32,22,12.54,1.33,11.21,1.64,21.19,56.42
638,臺中市,2014/02/02,沙鹿,2.4,0.36,-,33.4,36,27,17.29,2.1,15.19,2.04,22.49,57.95
639,臺中市,2014/02/02,大里,2.2,0.44,427.21,29.8,44,24,21.39,4.19,17.19,1.22,-,59.04
640,臺中市,2014/02/01,西屯,1.6,0.55,-,29.6,62,45,24.92,6.04,18.88,1.77,20.03,62.93
641,臺中市,2014/02/01,忠明,2.3,0.73,-,28.0,58,40,37.17,13.91,23.26,1.14,20.54,57.94
642,臺中市,2014/02/01,豐原,1.8,0.34,-,45.5,38,26,9.56,1.87,7.68,1.94,18.52,53.43
643,臺中市,2014/02/01,沙鹿,3.0,0.33,-,42.3,60,46,15.28,1.81,13.48,2.13,20.26,64.26
644,臺中市,2014/02/01,大里,2.2,0.49,430.3,33.2,52,34,19.75,3.62,16.13,1.36,-,58.84
645,臺南市,2014/02/28,新營,2.8,0.46,-,35.4,116,52,18.31,2.22,16.09,1.81,20.96,81.07
646,臺南市,2014/02/28,善化,3.0,0.45,436.66,36.1,108,48,17.32,1.38,15.93,2.19,19.91,79.12
647,臺南市,2014/02/28,安南,-,0.5,-,38.1,102,49,17.53,2.93,14.6,2.04,20.92,79.1
648,臺南市,2014/02/28,臺南,2.7,0.65,-,36.0,102,45,22.1,2.22,19.88,1.87,21.29,79.77
649,臺南市,2014/02/27,新營,4.0,0.51,-,29.5,113,52,25.89,5.21,20.68,2.33,21.03,78.23
650,臺南市,2014/02/27,善化,3.5,0.48,442.35,31.4,121,46,22.41,3.19,19.18,2.49,20.11,76.17
651,臺南市,2014/02/27,安南,7.7,0.5,-,32.6,122,52,24.99,5.3,19.68,2.43,21.29,75.46
652,臺南市,2014/02/27,臺南,4.1,0.66,-,33.4,110,47,28.68,4.83,23.85,2.24,21.75,75.17
653,臺南市,2014/02/26,新營,5.8,0.47,-,38.0,96,52,21.02,3.28,17.75,1.79,21.69,68.42
654,臺南市,2014/02/26,善化,3.9,0.4,452.89,37.4,85,41,18.85,1.24,17.59,2.18,20.35,70.08
655,臺南市,2014/02/26,安南,6.8,0.5,-,35.9,100,49,28.54,5.26,23.28,1.9,21.93,65.8
656,臺南市,2014/02/26,臺南,3.6,0.68,-,42.7,88,45,25.72,2.4,23.32,1.72,21.95,65.64
657,臺南市,2014/02/25,新營,2.5,0.5,-,28.7,149,82,22.49,3.09,19.39,1.92,19.05,77.39
658,臺南市,2014/02/25,善化,3.5,0.49,458.94,31.4,141,70,22.18,2.48,19.7,2.03,17.94,76.1
659,臺南市,2014/02/25,安南,3.0,0.5,-,32.7,149,77,28.37,4.41,23.98,2.0,19.25,74.35
660,臺南市,2014/02/25,臺南,4.3,0.73,-,33.9,134,71,30.48,3.7,26.77,1.84,19.81,72.68
661,臺南市,2014/02/24,新營,1.8,0.37,-,41.5,113,53,13.83,0.92,12.9,2.0,18.4,77.5
662,臺南市,2014/02/24,善化,2.5,0.36,442.47,39.5,104,52,15.5,1.0,14.5,2.35,17.43,75.5
663,臺南市,2014/02/24,安南,-,0.36,-,40.2,109,53,14.9,2.58,12.32,2.22,18.46,74.22
664,臺南市,2014/02/24,臺南,3.1,0.53,-,37.6,105,49,19.0,1.7,17.3,1.93,18.68,74.94
665,臺南市,2014/02/23,新營,2.4,0.37,-,32.0,92,36,17.26,3.86,13.4,2.24,17.43,82.11
666,臺南市,2014/02/23,善化,2.3,0.36,442.44,31.7,89,41,16.58,2.5,14.08,2.95,16.63,78.74
667,臺南市,2014/02/23,安南,-,0.32,-,36.3,93,43,15.56,3.15,12.42,2.86,17.49,79.99
668,臺南市,2014/02/23,臺南,1.8,0.43,-,36.1,86,40,17.36,2.62,14.73,2.47,17.96,79.62
669,臺南市,2014/02/22,新營,3.5,0.43,-,34.9,96,40,19.72,5.19,14.53,2.08,16.78,73.89
670,臺南市,2014/02/22,善化,3.2,0.37,453.33,34.8,84,34,16.7,1.88,14.83,2.77,15.14,75.04
671,臺南市,2014/02/22,安南,5.0,0.41,-,35.4,94,35,22.85,4.24,18.6,2.54,16.58,73.51
672,臺南市,2014/02/22,臺南,4.4,0.56,-,35.0,90,39,25.23,3.08,22.15,2.41,17.17,71.7
673,臺南市,2014/02/21,新營,4.2,0.46,-,34.9,96,48,20.98,2.69,18.29,1.8,14.72,64.15
674,臺南市,2014/02/21,善化,4.2,0.4,446.74,35.8,89,48,19.96,2.23,17.71,1.97,13.03,68.48
675,臺南市,2014/02/21,安南,3.9,0.45,-,37.1,99,46,22.94,4.86,18.08,1.72,14.3,63.04
676,臺南市,2014/02/21,臺南,4.1,0.59,-,37.8,89,46,23.68,3.31,20.36,1.99,14.54,61.24
677,臺南市,2014/02/20,新營,2.5,0.39,-,37.8,76,34,14.45,2.01,12.44,4.01,13.76,69.13
678,臺南市,2014/02/20,善化,3.2,0.36,437.98,36.4,70,35,14.67,1.57,13.09,5.55,12.86,69.7
679,臺南市,2014/02/20,安南,5.0,0.36,-,36.8,91,33,13.07,1.4,11.65,4.34,13.74,65.02
680,臺南市,2014/02/20,臺南,3.1,0.43,-,37.8,90,28,14.47,1.82,12.65,4.07,14.0,63.72
681,臺南市,2014/02/19,新營,1.9,0.4,-,20.7,34,9,16.89,2.41,14.48,4.26,14.06,80.79
682,臺南市,2014/02/19,善化,2.6,0.39,437.85,18.8,30,9,16.13,1.11,15.02,6.2,13.05,79.37
683,臺南市,2014/02/19,安南,5.6,0.4,-,22.7,34,10,14.48,2.62,11.85,5.06,14.16,76.2
684,臺南市,2014/02/19,臺南,1.2,0.46,-,21.1,37,6,16.1,1.91,14.18,4.31,14.53,75.6
685,臺南市,2014/02/18,新營,3.5,0.44,-,26.6,73,30,17.43,2.15,15.28,2.15,21.73,78.09
686,臺南市,2014/02/18,善化,5.0,0.33,450.13,23.9,55,23,17.1,2.4,14.69,3.0,20.76,78.13
687,臺南市,2014/02/18,安南,-,0.44,-,22.3,74,25,26.04,8.2,17.84,2.54,22.09,76.98
688,臺南市,2014/02/18,臺南,3.0,0.49,-,23.9,58,19,20.41,2.84,17.58,2.21,22.49,78.03
689,臺南市,2014/02/17,新營,5.3,0.59,-,34.7,86,36,21.98,3.85,18.12,1.29,21.43,75.08
690,臺南市,2014/02/17,善化,4.8,0.4,452.53,34.4,70,31,18.64,2.51,16.11,1.66,19.86,76.53
691,臺南市,2014/02/17,安南,4.6,0.58,-,34.2,87,40,33.97,9.54,24.41,1.75,21.12,75.83
692,臺南市,2014/02/17,臺南,4.1,0.68,-,34.6,78,40,25.29,3.57,21.72,1.61,21.55,76.31
693,臺南市,2014/02/16,新營,3.4,0.47,-,28.9,79,40,19.91,2.72,17.2,1.83,18.07,80.23
694,臺南市,2014/02/16,善化,2.4,0.45,450.04,29.8,67,38,19.38,2.65,16.73,1.93,17.04,77.86
695,臺南市,2014/02/16,安南,2.6,0.42,-,33.2,77,33,17.06,1.8,15.27,1.79,17.95,76.8
696,臺南市,2014/02/16,臺南,3.9,0.55,-,35.1,67,34,21.59,1.99,19.6,1.89,18.45,74.72
697,臺南市,2014/02/15,新營,3.9,0.45,-,22.3,64,31,21.22,2.8,18.42,2.26,15.42,77.9
698,臺南市,2014/02/15,善化,4.0,0.43,449.48,21.9,59,32,20.58,2.12,18.46,3.12,14.74,75.86
699,臺南市,2014/02/15,安南,7.3,0.42,-,25.3,62,29,19.65,2.13,17.53,2.7,15.56,73.7
700,臺南市,2014/02/15,臺南,3.8,0.53,-,22.3,57,31,23.19,2.75,20.44,2.44,15.77,73.29
701,臺南市,2014/02/14,新營,1.7,0.35,-,26.3,48,20,17.62,2.43,15.19,3.31,13.69,83.77
702,臺南市,2014/02/14,善化,3.8,0.35,426.57,24.3,41,21,-,-,-,4.46,12.6,82.03
703,臺南市,2014/02/14,安南,-,0.35,-,29.0,46,19,16.57,2.95,13.61,3.83,13.6,79.64
704,臺南市,2014/02/14,臺南,2.9,0.45,-,26.4,42,21,18.06,2.34,15.71,3.22,14.04,79.94
705,臺南市,2014/02/13,新營,1.8,0.37,-,20.9,53,23,19.89,2.85,17.04,2.97,15.72,85.27
706,臺南市,2014/02/13,善化,3.0,0.37,423.58,19.5,49,24,22.04,2.65,19.39,3.94,14.88,82.06
707,臺南市,2014/02/13,安南,-,0.37,-,20.0,50,24,20.88,3.36,17.52,3.15,15.72,81.55
708,臺南市,2014/02/13,臺南,2.1,0.47,-,19.5,43,23,22.59,2.13,20.46,2.98,16.16,81.6
709,臺南市,2014/02/12,新營,3.4,0.42,-,19.9,59,26,21.1,3.12,17.98,2.63,14.62,77.3
710,臺南市,2014/02/12,善化,2.4,0.41,426.17,19.3,52,28,21.79,2.74,19.05,3.35,13.91,75.05
711,臺南市,2014/02/12,安南,2.3,0.39,-,20.5,62,32,20.75,2.68,18.04,2.79,14.6,73.45
712,臺南市,2014/02/12,臺南,3.5,0.55,-,17.6,60,29,25.82,3.65,22.17,2.51,14.8,73.18
713,臺南市,2014/02/11,新營,2.3,0.36,-,20.9,50,25,18.55,2.63,15.93,3.22,11.23,79.37
714,臺南市,2014/02/11,善化,3.4,0.36,416.8,20.8,47,27,18.15,1.98,16.18,4.75,10.34,78.09
715,臺南市,2014/02/11,安南,0.9,0.36,-,24.5,49,25,16.97,1.45,15.57,3.91,11.32,74.39
716,臺南市,2014/02/11,臺南,2.2,0.44,-,22.5,46,24,18.26,2.62,15.64,3.41,11.67,74.52
717,臺南市,2014/02/10,新營,1.9,0.4,-,23.0,35,11,14.93,1.5,13.4,3.96,11.83,84.18
718,臺南市,2014/02/10,善化,2.1,0.38,416.83,20.3,29,13,15.37,1.33,14.02,5.55,10.83,82.48
719,臺南市,2014/02/10,安南,1.9,0.39,-,23.7,35,13,15.65,2.22,13.43,4.53,11.87,79.76
720,臺南市,2014/02/10,臺南,1.9,0.46,-,21.3,31,12,16.02,2.04,13.98,3.95,12.35,80.47
721,臺南市,2014/02/09,新營,3.4,0.42,-,14.8,48,19,18.48,2.65,15.81,2.74,17.07,82.61
722,臺南市,2014/02/09,善化,3.4,0.44,431.51,14.0,49,24,20.76,2.82,17.93,3.42,16.92,78.43
723,臺南市,2014/02/09,安南,5.1,0.43,-,18.3,45,21,-,-,-,3.03,18.09,75.79
724,臺南市,2014/02/09,臺南,3.2,0.54,-,17.6,48,22,22.32,3.42,18.9,2.48,18.82,74.34
725,臺南市,2014/02/08,新營,5.0,0.44,-,15.1,70,28,21.74,3.57,18.17,2.55,19.52,79.83
726,臺南市,2014/02/08,善化,4.2,0.45,435.75,16.5,62,32,21.69,2.41,19.28,3.19,19.19,77.21
727,臺南市,2014/02/08,安南,8.4,0.43,-,20.7,66,29,17.52,2.06,15.46,2.95,20.27,75.38
728,臺南市,2014/02/08,臺南,4.0,0.52,-,20.1,65,27,20.94,2.96,17.97,2.55,20.74,75.19
729,臺南市,2014/02/07,新營,2.9,0.39,-,18.0,76,34,19.79,2.84,16.94,2.07,21.69,85.93
730,臺南市,2014/02/07,善化,3.2,0.39,439.81,19.0,71,29,20.54,4.79,15.74,2.71,20.83,82.77
731,臺南市,2014/02/07,安南,3.4,0.38,-,22.2,72,29,18.32,4.88,13.44,2.35,22.13,81.17
732,臺南市,2014/02/07,臺南,3.0,0.57,-,21.0,68,32,22.78,4.43,18.34,2.2,22.85,80.66
733,臺南市,2014/02/06,新營,2.9,0.46,-,27.0,90,40,21.07,2.83,18.24,1.67,21.86,85.03
734,臺南市,2014/02/06,善化,3.8,0.4,433.78,20.7,70,32,19.94,2.2,17.74,2.74,21.76,80.65
735,臺南市,2014/02/06,安南,2.5,0.46,-,21.2,81,30,22.29,4.95,17.35,2.22,22.69,81.6
736,臺南市,2014/02/06,臺南,4.6,0.58,-,20.6,80,33,24.91,3.59,21.32,1.99,23.28,81.92
737,臺南市,2014/02/05,新營,3.6,0.46,-,26.1,52,21,18.48,3.31,15.17,2.19,19.61,82.52
738,臺南市,2014/02/05,善化,3.4,0.48,436.42,27.0,54,25,18.1,1.74,16.35,2.42,19.08,79.25
739,臺南市,2014/02/05,安南,2.8,0.51,-,28.7,52,21,-,-,-,2.32,20.08,77.45
740,臺南市,2014/02/05,臺南,3.3,0.61,-,30.5,53,22,20.97,2.18,18.79,2.05,20.54,76.49
741,臺南市,2014/02/04,新營,2.4,0.51,-,31.7,97,36,14.21,1.55,12.66,2.89,19.25,79.03
742,臺南市,2014/02/04,善化,3.0,0.48,435.63,30.1,91,38,14.25,1.31,12.94,3.48,18.58,78.74
743,臺南市,2014/02/04,安南,4.3,0.49,-,34.4,105,39,13.31,2.6,10.71,3.13,19.75,76.6
744,臺南市,2014/02/04,臺南,3.1,0.58,-,32.4,103,38,14.87,1.36,13.51,2.73,20.19,76.25
745,臺南市,2014/02/03,新營,2.3,0.36,-,30.7,75,35,15.94,2.0,13.94,1.98,23.18,82.09
746,臺南市,2014/02/03,善化,2.6,0.29,435.19,32.8,62,34,13.18,1.11,12.03,2.47,22.26,80.4
747,臺南市,2014/02/03,安南,2.0,0.28,-,34.5,62,30,11.87,2.6,9.27,2.37,23.29,79.02
748,臺南市,2014/02/03,臺南,2.8,0.39,-,32.2,56,28,14.17,0.83,13.32,2.13,23.66,79.27
749,臺南市,2014/02/02,新營,2.8,0.45,-,31.4,71,-,19.14,2.18,16.96,1.91,21.49,73.83
750,臺南市,2014/02/02,善化,2.4,0.41,439.13,33.2,59,36,14.96,1.01,13.93,2.32,20.38,74.99
751,臺南市,2014/02/02,安南,1.4,0.43,-,34.5,69,38,-,-,-,2.36,22.04,70.76
752,臺南市,2014/02/02,臺南,2.7,0.52,-,36.4,65,36,19.08,1.48,17.6,2.29,22.85,65.2
753,臺南市,2014/02/01,新營,3.1,0.44,-,37.2,91,49,16.18,1.93,14.25,2.0,20.85,69.57
754,臺南市,2014/02/01,善化,2.3,0.4,440.28,38.3,67,38,13.76,0.79,12.92,2.64,19.18,70.19
755,臺南市,2014/02/01,安南,2.6,0.46,-,39.0,77,45,18.98,5.19,13.79,2.29,20.83,69.33
756,臺南市,2014/02/01,臺南,2.7,0.6,-,38.2,81,50,21.5,2.26,19.23,2.2,21.88,64.91
757,高雄市,2014/02/28,左營,4.2,0.63,-,28.2,103,40,24.67,2.48,22.2,2.03,21.86,76.1
758,高雄市,2014/02/28,楠梓,5.1,0.55,-,28.9,112,46,26.49,4.79,21.7,2.04,21.67,79.56
759,高雄市,2014/02/28,前金,5.0,0.6,-,27.0,97,44,27.06,4.35,22.7,2.09,22.32,76.06
760,高雄市,2014/02/28,前鎮,9.2,0.65,-,21.9,90,42,35.55,6.17,29.38,1.5,22.46,73.7
761,高雄市,2014/02/28,復興,7.2,0.74,-,23.4,93,39,35.33,7.14,28.19,0.92,23.01,73.5
762,高雄市,2014/02/28,小港,8.6,0.56,-,25.3,99,36,32.64,6.05,26.58,1.86,23.16,72.94
763,高雄市,2014/02/28,鳳山,6.8,0.77,-,24.8,100,40,30.07,5.17,24.9,1.51,22.98,71.65
764,高雄市,2014/02/28,林園,4.4,0.37,-,34.1,50,38,14.62,1.62,13.0,2.74,22.65,74.31
765,高雄市,2014/02/28,大寮,6.2,0.51,-,27.5,79,41,24.67,3.57,21.1,1.94,22.47,75.04
766,高雄市,2014/02/28,仁武,6.7,0.6,-,25.4,91,51,34.33,7.94,26.39,1.9,21.92,76.14
