序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1066,高雄市,1997/05/12,左營,14.4,0.37,-,-,20,-,29.11,13.76,15.34,2.192,0.27,1.92,28.83,-,-,24.0
1067,高雄市,1997/05/12,楠梓,14.5,0.49,6.8,-,40,-,43.29,19.16,24.13,2.552,0.44,2.11,29.6,-,-,40.0
1068,高雄市,1997/05/12,前金,10.2,0.45,8.8,-,33,-,19.97,6.47,13.5,-,-,-,28.36,-,-,33.0
1069,高雄市,1997/05/12,前鎮,26.1,-,-,-,43,-,28.51,14.24,14.27,3.417,1.32,2.1,27.85,-,-,43.0
1070,高雄市,1997/05/12,復興,-,0.24,-,-,23,-,-,-,-,2.271,0.33,1.94,28.23,-,-,23.0
1071,高雄市,1997/05/12,小港,25.8,1.28,7.4,-,51,-,38.4,22.44,15.96,2.177,0.19,1.99,28.7,-,-,50.0
1072,高雄市,1997/05/12,鳳山,12.7,0.67,8.5,-,33,17,29.91,13.9,16.01,-,-,-,29.31,-,-,33.0
1073,高雄市,1997/05/12,林園,0.5,0.23,12.9,-,-,14,4.91,1.46,3.45,2.088,0.07,2.01,28.46,-,-,32.0
1074,高雄市,1997/05/12,大寮,2.1,-,11.7,-,-,-,8.99,3.0,5.98,-,-,-,29.17,-,-,20.0
1075,高雄市,1997/05/12,仁武,7.9,0.45,13.7,-,35,-,19.2,6.64,12.56,2.336,0.13,2.21,28.58,-,-,35.0
1076,高雄市,1997/05/12,橋頭,9.6,0.52,10.3,-,28,-,25.06,9.46,15.6,2.219,0.14,2.07,27.75,-,-,28.0
1077,高雄市,1997/05/12,美濃,0.6,0.16,18.3,-,30,-,8.41,0.6,7.81,-,-,-,29.16,-,-,32.0
1078,高雄市,1997/05/11,左營,7.3,0.45,-,-,43,-,19.69,4.39,15.3,2.467,0.33,2.14,28.57,-,-,43.0
1079,高雄市,1997/05/11,楠梓,14.9,0.67,20.3,-,78,-,39.27,14.12,25.14,2.477,0.21,2.26,29.01,-,-,84.0
1080,高雄市,1997/05/11,前金,7.4,0.58,26.8,-,49,-,17.97,3.66,14.31,-,-,-,28.23,-,-,63.0
1081,高雄市,1997/05/11,前鎮,21.3,-,-,-,55,-,26.4,7.87,18.53,3.006,0.8,2.21,27.84,-,-,52.0
1082,高雄市,1997/05/11,復興,-,0.25,-,-,44,-,-,-,-,2.308,0.34,1.97,27.97,-,-,44.0
1083,高雄市,1997/05/11,小港,15.6,0.71,22.5,-,51,-,23.65,7.6,16.05,2.326,0.15,2.17,28.37,-,-,57.0
1084,高雄市,1997/05/11,鳳山,12.6,0.7,20.4,-,51,30,28.38,9.55,18.83,-,-,-,29.16,-,-,64.0
1085,高雄市,1997/05/11,林園,1.3,0.37,28.9,-,49,33,6.92,0.37,6.55,2.276,0.12,2.15,28.1,-,-,52.0
1086,高雄市,1997/05/11,大寮,2.4,-,24.6,-,-,-,8.18,0.52,7.66,-,-,-,29.12,-,-,56.0
1087,高雄市,1997/05/11,仁武,13.6,0.52,27.7,-,59,-,21.77,7.11,14.67,2.375,0.17,2.21,28.38,-,-,85.0
1088,高雄市,1997/05/11,橋頭,6.6,0.56,24.9,-,46,-,22.94,5.8,17.14,2.316,0.07,2.23,27.04,-,-,84.0
1089,高雄市,1997/05/11,美濃,1.6,0.41,35.1,-,67,-,8.55,0.18,8.37,-,-,-,28.96,-,-,58.0
1090,高雄市,1997/05/10,左營,11.6,0.67,-,-,88,-,33.9,8.81,25.09,2.819,0.48,2.34,26.77,-,-,69.0
1091,高雄市,1997/05/10,楠梓,10.5,0.62,39.1,-,88,-,50.05,13.9,36.15,3.04,0.39,2.65,27.05,-,-,79.0
1092,高雄市,1997/05/10,前金,17.9,0.72,41.8,-,92,-,31.24,6.71,24.53,-,-,-,26.97,-,-,81.0
1093,高雄市,1997/05/10,前鎮,16.5,-,-,-,90,-,35.74,5.35,30.38,2.498,0.26,2.24,26.7,-,-,70.0
1094,高雄市,1997/05/10,復興,-,0.67,-,-,102,-,-,-,-,2.614,0.55,2.07,27.17,-,-,76.0
1095,高雄市,1997/05/10,小港,14.6,0.72,44.8,-,89,-,41.7,7.99,33.71,2.687,0.43,2.27,27.63,-,-,75.0
1096,高雄市,1997/05/10,鳳山,20.3,0.94,37.8,-,111,51,59.56,17.28,42.28,-,-,-,28.0,-,-,87.0
1097,高雄市,1997/05/10,林園,11.4,0.51,48.0,-,91,47,23.21,7.38,15.83,2.598,0.29,2.31,27.02,-,-,77.0
1098,高雄市,1997/05/10,大寮,22.3,-,43.8,-,-,-,40.25,13.93,26.32,-,-,-,28.29,-,-,97.0
1099,高雄市,1997/05/10,仁武,17.5,0.71,33.8,-,116,-,56.68,20.52,36.16,2.818,0.53,2.28,26.89,-,-,83.0
1100,高雄市,1997/05/10,橋頭,10.7,0.75,42.7,-,85,-,37.49,11.62,25.86,2.538,0.18,2.36,25.64,-,-,85.0
1101,高雄市,1997/05/10,美濃,4.6,0.51,47.7,-,94,-,-,1.01,16.32,-,-,-,28.15,-,-,88.0
1102,高雄市,1997/05/09,左營,6.3,-,-,-,90,-,-,-,-,-,-,-,-,-,-,70.0
1103,高雄市,1997/05/09,楠梓,6.5,0.42,23.7,-,84,-,41.88,10.41,31.47,2.73,0.33,2.4,27.6,-,-,67.0
1104,高雄市,1997/05/09,前金,8.9,0.63,31.0,-,106,-,21.07,3.42,17.65,-,-,-,27.1,-,-,78.0
1105,高雄市,1997/05/09,前鎮,8.0,-,-,-,81,-,30.96,6.45,24.52,2.565,0.3,2.26,27.21,-,-,66.0
1106,高雄市,1997/05/09,復興,-,0.76,-,-,92,-,-,-,-,2.438,0.52,1.91,27.85,-,-,71.0
1107,高雄市,1997/05/09,小港,8.8,0.45,26.5,-,57,-,31.16,10.32,20.84,2.446,0.29,2.16,28.16,-,-,54.0
1108,高雄市,1997/05/09,鳳山,9.7,0.74,24.8,-,91,42,36.48,9.19,27.3,-,-,-,28.27,-,-,70.0
1109,高雄市,1997/05/09,林園,11.2,0.38,32.4,-,78,72,17.72,6.57,11.15,2.418,0.28,2.14,27.67,-,-,64.0
1110,高雄市,1997/05/09,大寮,15.9,-,25.4,-,-,-,27.52,5.73,21.79,-,-,-,28.75,-,-,59.0
1111,高雄市,1997/05/09,仁武,12.4,0.54,19.1,-,93,-,45.36,15.41,29.95,2.783,0.41,2.37,27.51,-,-,72.0
1112,高雄市,1997/05/09,橋頭,6.3,0.51,23.7,-,79,-,29.54,6.61,22.93,2.446,0.1,2.35,26.25,-,-,65.0
1113,高雄市,1997/05/09,美濃,3.0,0.39,32.6,-,81,-,14.28,1.12,13.15,-,-,-,27.76,-,-,66.0
1114,高雄市,1997/05/08,左營,8.1,-,-,-,33,-,-,-,-,-,-,-,-,-,-,33.0
1115,高雄市,1997/05/08,楠梓,5.9,0.48,6.2,-,39,-,36.93,16.65,20.29,2.817,0.29,2.52,28.37,-,-,39.0
1116,高雄市,1997/05/08,前金,10.3,0.46,8.0,-,27,-,23.15,11.51,11.63,-,-,-,27.99,-,-,27.0
1117,高雄市,1997/05/08,前鎮,22.8,-,-,-,32,-,31.13,15.66,15.47,2.859,0.9,1.96,27.65,-,-,38.0
1118,高雄市,1997/05/08,復興,-,0.45,-,-,23,-,-,-,-,1.97,0.35,1.62,27.84,-,-,23.0
1119,高雄市,1997/05/08,小港,20.6,1.25,5.9,-,56,-,37.9,22.69,15.21,2.25,0.2,2.05,28.41,-,-,53.0
1120,高雄市,1997/05/08,鳳山,10.8,0.71,7.9,-,28,17,35.18,16.71,18.47,-,-,-,28.69,-,-,28.0
1121,高雄市,1997/05/08,林園,1.0,0.24,11.7,-,32,41,8.1,2.93,5.16,2.184,0.09,2.09,27.92,-,-,32.0
1122,高雄市,1997/05/08,大寮,3.6,-,8.4,-,-,-,24.07,14.97,9.1,-,-,-,28.56,-,-,22.0
1123,高雄市,1997/05/08,仁武,6.2,0.46,10.2,-,38,-,29.01,14.61,14.4,2.468,0.31,2.17,27.89,-,-,38.0
1124,高雄市,1997/05/08,橋頭,11.1,0.5,10.7,-,39,-,22.2,9.52,12.68,2.177,0.12,2.05,-,-,-,39.0
1125,高雄市,1997/05/08,美濃,1.8,0.31,17.1,-,33,-,12.48,1.62,10.85,-,-,-,28.28,-,-,37.0
1126,高雄市,1997/05/07,左營,24.3,-,-,-,35,-,-,-,-,-,-,-,-,-,-,35.0
1127,高雄市,1997/05/07,楠梓,13.8,0.7,5.3,-,50,-,56.99,33.19,23.8,2.95,0.74,2.21,28.8,-,-,50.0
1128,高雄市,1997/05/07,前金,17.8,0.56,3.0,-,35,-,35.84,20.13,15.72,-,-,-,28.52,-,-,35.0
1129,高雄市,1997/05/07,前鎮,30.3,-,-,-,46,-,33.31,17.23,16.08,3.844,1.71,2.13,28.12,-,-,50.0
1130,高雄市,1997/05/07,復興,-,0.53,-,-,30,-,42.33,26.85,15.47,1.978,0.38,1.6,28.21,-,-,30.0
1131,高雄市,1997/05/07,小港,47.3,2.77,4.5,-,56,-,63.58,44.9,18.67,2.208,0.18,2.03,28.88,-,-,58.0
1132,高雄市,1997/05/07,鳳山,5.0,0.8,8.2,-,34,19,23.42,8.71,14.71,-,-,-,28.85,-,-,34.0
1133,高雄市,1997/05/07,林園,0.4,0.19,12.1,-,26,17,3.21,0.59,2.62,1.954,0.05,1.9,28.19,-,-,26.0
1134,高雄市,1997/05/07,大寮,0.6,-,7.8,-,-,-,9.71,3.22,6.49,-,-,-,28.87,-,-,11.0
1135,高雄市,1997/05/07,仁武,6.4,0.54,8.9,-,32,-,20.18,7.09,13.09,2.404,0.32,2.08,27.96,-,-,32.0
1136,高雄市,1997/05/07,橋頭,16.6,0.7,6.9,-,40,-,36.97,19.75,17.23,2.606,0.38,2.23,-,-,-,40.0
1137,高雄市,1997/05/07,美濃,0.2,0.34,12.7,-,36,-,10.21,1.64,8.57,-,-,-,27.34,-,-,41.0
1138,高雄市,1997/05/06,左營,-,-,-,-,61,-,-,-,-,-,-,-,25.79,-,-,55.0
1139,高雄市,1997/05/06,楠梓,7.3,0.5,8.2,-,50,-,48.62,21.27,27.34,2.508,0.3,2.21,25.22,-,-,50.0
1140,高雄市,1997/05/06,前金,23.0,1.24,6.2,-,66,-,56.22,29.17,27.06,-,-,-,26.25,-,-,58.0
1141,高雄市,1997/05/06,前鎮,23.7,-,-,-,62,-,51.47,24.29,27.18,-,-,-,25.58,-,-,56.0
1142,高雄市,1997/05/06,復興,-,0.97,-,-,56,-,57.29,33.03,24.26,2.361,0.65,1.71,25.86,-,-,53.0
1143,高雄市,1997/05/06,小港,22.7,0.97,6.9,-,62,-,46.53,21.13,25.4,2.533,0.35,2.18,26.14,-,-,56.0
1144,高雄市,1997/05/06,鳳山,6.4,0.91,10.8,-,55,28,35.22,10.14,25.08,-,-,-,25.73,-,-,52.0
1145,高雄市,1997/05/06,林園,0.9,0.26,13.7,-,41,25,7.47,0.6,6.86,2.206,0.09,2.11,26.07,-,-,41.0
1146,高雄市,1997/05/06,大寮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1147,高雄市,1997/05/06,仁武,6.4,0.6,15.4,-,59,-,30.77,9.83,20.95,2.742,0.5,2.24,25.24,-,-,55.0
1148,高雄市,1997/05/06,橋頭,9.6,0.48,10.2,-,33,-,32.4,11.0,21.4,2.458,0.18,2.28,-,-,-,38.0
1149,高雄市,1997/05/06,美濃,0.7,0.34,13.7,-,34,-,12.68,2.15,10.52,-,-,-,24.73,-,-,41.0
1150,高雄市,1997/05/05,左營,17.7,-,-,-,49,-,-,-,-,-,-,-,28.09,-,-,49.0
1151,高雄市,1997/05/05,楠梓,8.5,0.6,19.3,-,76,-,41.41,12.49,28.91,2.577,0.24,2.34,27.77,-,-,77.0
1152,高雄市,1997/05/05,前金,17.1,0.91,13.8,-,69,-,40.77,12.27,28.5,-,-,-,27.81,-,-,59.0
1153,高雄市,1997/05/05,前鎮,22.3,-,-,-,70,-,46.77,17.05,29.72,-,-,-,27.38,-,-,60.0
1154,高雄市,1997/05/05,復興,-,1.0,-,-,66,-,53.2,27.59,25.61,2.416,0.56,1.86,27.56,-,-,58.0
1155,高雄市,1997/05/05,小港,22.8,1.0,11.6,-,101,-,42.47,15.28,27.19,2.532,0.35,2.18,27.61,-,-,75.0
1156,高雄市,1997/05/05,鳳山,8.5,0.87,16.4,-,60,32,32.07,7.47,24.6,-,-,-,28.27,-,-,58.0
1157,高雄市,1997/05/05,林園,2.9,0.4,20.8,-,49,56,12.93,1.38,11.55,2.697,0.3,2.39,27.03,-,-,90.0
1158,高雄市,1997/05/05,大寮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1159,高雄市,1997/05/05,仁武,13.4,0.69,18.1,-,69,-,37.55,10.3,27.25,2.664,0.45,2.21,27.6,-,-,71.0
1160,高雄市,1997/05/05,橋頭,7.5,0.64,17.9,-,55,-,30.38,7.5,22.88,2.462,0.13,2.33,-,-,-,67.0
1161,高雄市,1997/05/05,美濃,0.5,0.45,31.1,-,43,-,11.94,0.75,11.19,-,-,-,26.46,-,-,97.0
1162,高雄市,1997/05/04,左營,-,-,-,-,75,-,-,-,-,-,-,-,26.74,-,-,62.0
1163,高雄市,1997/05/04,楠梓,7.9,0.63,30.1,-,80,-,37.83,11.67,26.16,3.365,0.63,2.74,26.66,-,-,65.0
1164,高雄市,1997/05/04,前金,11.4,1.0,23.5,-,78,-,34.74,3.58,31.16,-,-,-,26.68,-,-,64.0
1165,高雄市,1997/05/04,前鎮,19.4,-,-,-,69,-,52.8,9.09,43.71,-,-,-,26.45,-,-,59.0
1166,高雄市,1997/05/04,復興,-,1.49,-,-,97,-,48.64,21.25,27.39,2.482,0.74,1.74,26.51,-,-,74.0
1167,高雄市,1997/05/04,小港,13.9,0.9,23.1,-,78,-,54.51,8.82,45.69,2.749,0.47,2.27,26.88,-,-,64.0
1168,高雄市,1997/05/04,鳳山,8.6,1.1,18.1,-,98,45,47.67,5.44,42.23,-,-,-,26.8,-,-,74.0
1169,高雄市,1997/05/04,林園,7.6,0.5,43.5,-,66,45,14.32,0.52,13.8,2.493,0.27,2.22,27.2,-,-,79.0
1170,高雄市,1997/05/04,大寮,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1171,高雄市,1997/05/04,仁武,8.8,0.73,21.1,-,90,-,38.24,6.19,32.05,2.778,0.43,2.35,26.54,-,-,70.0
1172,高雄市,1997/05/04,橋頭,4.2,0.72,25.6,-,70,-,29.91,5.54,24.37,2.428,0.13,2.29,-,-,-,60.0
1173,高雄市,1997/05/04,美濃,1.1,0.45,23.7,-,56,-,14.15,0.91,13.24,-,-,-,26.18,-,-,53.0
1174,高雄市,1997/05/03,左營,7.3,0.66,-,-,-,-,26.96,7.86,19.1,3.006,0.7,2.31,26.94,-,-,34.0
1175,高雄市,1997/05/03,楠梓,12.0,0.49,-,-,83,-,36.48,15.69,20.79,3.071,0.35,2.73,26.78,-,-,67.0
1176,高雄市,1997/05/03,前金,8.0,0.7,31.0,-,57,-,27.3,7.28,20.01,-,-,-,26.97,-,-,61.0
1177,高雄市,1997/05/03,前鎮,12.4,-,-,-,53,-,38.49,12.1,26.39,-,-,-,26.64,-,-,52.0
1178,高雄市,1997/05/03,復興,-,0.97,-,-,56,-,37.5,17.96,19.63,2.244,0.64,1.61,26.83,-,-,53.0
1179,高雄市,1997/05/03,小港,8.0,0.51,35.2,-,47,-,31.35,7.34,24.0,2.4,0.23,2.17,26.87,-,-,64.0
1180,高雄市,1997/05/03,鳳山,8.4,0.77,25.7,-,51,35,34.12,4.64,29.48,-,-,-,27.51,-,-,51.0
1181,高雄市,1997/05/03,林園,4.9,0.41,42.3,-,57,73,14.23,2.01,12.22,2.341,0.19,2.16,26.74,-,-,87.0
1182,高雄市,1997/05/03,大寮,17.0,-,33.0,-,80,-,30.02,6.93,23.09,-,-,-,27.8,-,-,76.0
1183,高雄市,1997/05/03,仁武,8.6,0.51,20.2,-,57,-,35.12,8.88,26.24,2.517,0.33,2.19,26.78,-,-,53.0
1184,高雄市,1997/05/03,橋頭,4.7,0.52,26.7,-,35,-,23.76,7.17,16.59,2.17,0.07,2.1,-,-,-,65.0
1185,高雄市,1997/05/03,美濃,1.6,0.41,27.6,-,42,-,13.52,0.88,12.64,-,-,-,26.72,-,-,60.0
1186,高雄市,1997/05/02,左營,4.1,0.52,-,-,-,-,14.5,2.03,12.47,2.49,0.39,2.1,27.15,-,-,20.0
1187,高雄市,1997/05/02,楠梓,5.5,0.48,-,-,43,-,30.37,10.21,20.16,2.771,0.57,2.2,27.17,-,-,43.0
1188,高雄市,1997/05/02,前金,5.2,0.61,16.1,-,31,-,18.03,3.28,14.76,-,-,-,27.25,-,-,31.0
1189,高雄市,1997/05/02,前鎮,14.4,-,-,-,51,-,26.18,7.17,19.02,-,-,-,26.98,-,-,50.0
1190,高雄市,1997/05/02,復興,-,0.83,-,-,34,-,21.13,9.35,11.8,2.142,0.41,1.74,27.25,-,-,34.0
1191,高雄市,1997/05/02,小港,19.5,0.98,9.7,-,42,-,44.12,16.79,27.33,2.373,0.31,2.07,27.62,-,-,42.0
1192,高雄市,1997/05/02,鳳山,6.4,0.79,12.9,-,38,22,30.72,7.76,22.96,-,-,-,27.66,-,-,38.0
1193,高雄市,1997/05/02,林園,2.2,0.34,17.1,-,29,50,9.12,1.58,7.61,-,-,-,27.23,-,-,29.0
1194,高雄市,1997/05/02,大寮,17.0,-,11.9,-,43,-,27.35,6.8,20.54,-,-,-,27.85,-,-,43.0
1195,高雄市,1997/05/02,仁武,10.4,0.57,10.0,-,43,-,52.12,28.87,23.25,2.369,0.21,2.16,26.99,-,-,43.0
1196,高雄市,1997/05/02,橋頭,5.0,0.56,13.7,-,29,-,26.12,9.71,16.41,2.398,0.21,2.19,-,-,-,30.0
1197,高雄市,1997/05/02,美濃,0.7,0.41,18.0,-,35,-,10.73,1.01,9.72,-,-,-,26.52,-,-,40.0
1198,高雄市,1997/05/01,左營,6.5,0.52,-,-,30,-,20.24,3.77,16.47,2.552,0.47,2.08,27.21,-,-,30.0
1199,高雄市,1997/05/01,楠梓,6.6,0.49,-,-,54,-,32.12,10.29,21.83,2.699,0.3,2.4,27.31,-,-,52.0
1200,高雄市,1997/05/01,前金,9.8,0.53,20.6,-,40,-,19.19,2.93,16.26,-,-,-,26.91,-,-,40.0
1201,高雄市,1997/05/01,前鎮,15.9,-,-,-,43,-,24.17,5.35,18.82,-,-,-,26.69,-,-,43.0
1202,高雄市,1997/05/01,復興,-,0.7,-,-,29,-,11.22,4.88,6.45,2.348,0.34,2.01,26.91,-,-,29.0
1203,高雄市,1997/05/01,小港,15.5,0.45,9.6,-,-,-,-,-,-,-,-,-,27.12,-,-,45.0
1204,高雄市,1997/05/01,鳳山,15.7,0.65,12.6,-,44,32,40.71,16.55,24.17,-,-,-,27.71,-,-,44.0
1205,高雄市,1997/05/01,林園,11.5,0.37,17.9,-,45,45,17.63,7.4,10.23,2.23,0.19,2.04,27.15,-,-,45.0
1206,高雄市,1997/05/01,大寮,7.8,0.51,20.8,-,48,-,17.34,4.37,12.97,-,-,-,27.98,-,-,53.0
1207,高雄市,1997/05/01,仁武,11.5,0.51,19.5,-,57,-,26.63,9.35,17.28,2.366,0.19,2.18,26.98,-,-,53.0
1208,高雄市,1997/05/01,橋頭,3.7,0.5,19.3,-,31,-,19.91,6.59,13.32,2.293,0.12,2.17,-,-,-,38.0
1209,高雄市,1997/05/01,美濃,3.3,0.4,29.9,-,55,-,11.59,0.66,10.94,-,-,-,27.52,-,-,80.0
1210,基隆市,1997/05/31,基隆,7.8,0.9,35.8,-,97,-,29.14,6.46,22.68,2.676,0.31,2.36,26.57,-,-,73.0
1211,基隆市,1997/05/30,基隆,8.5,0.85,19.8,-,58,-,35.19,10.67,24.52,2.643,0.29,2.35,24.67,-,-,54.0
1212,基隆市,1997/05/29,基隆,10.6,0.71,22.4,-,47,-,26.73,5.19,21.54,2.446,0.39,2.06,24.97,-,-,47.0
1213,基隆市,1997/05/28,基隆,3.8,0.67,24.8,-,49,-,21.22,5.16,16.06,2.559,0.35,2.21,25.26,-,-,49.0
1214,基隆市,1997/05/27,基隆,3.8,0.63,36.2,-,50,-,21.49,3.57,17.92,2.508,0.29,2.21,25.38,-,-,50.0
1215,基隆市,1997/05/26,基隆,2.8,0.58,45.2,-,44,-,17.79,2.23,15.56,2.619,0.26,2.36,24.95,-,-,52.0
1216,基隆市,1997/05/25,基隆,3.2,0.5,51.5,-,51,-,16.99,1.55,15.44,2.385,0.14,2.25,22.92,-,-,54.0
1217,基隆市,1997/05/24,基隆,3.7,0.69,60.0,-,65,-,20.92,1.65,19.27,2.626,0.59,2.03,23.38,-,-,67.0
1218,基隆市,1997/05/23,基隆,4.3,0.99,26.7,-,26,-,44.06,9.43,34.63,2.818,0.45,2.37,21.19,-,-,36.0
1219,基隆市,1997/05/22,基隆,2.1,0.81,39.8,-,40,-,33.31,8.3,25.01,2.422,0.29,2.13,20.25,-,-,52.0
1220,基隆市,1997/05/21,基隆,9.8,0.6,47.2,-,76,-,20.72,1.8,18.92,2.275,0.13,2.15,23.54,-,-,63.0
1221,基隆市,1997/05/20,基隆,7.6,0.88,43.9,-,97,-,28.17,5.79,22.38,2.678,0.4,2.28,24.11,-,-,73.0
1222,基隆市,1997/05/19,基隆,7.2,0.93,15.1,-,56,-,41.75,13.57,28.19,2.576,0.48,2.09,24.86,-,-,53.0
1223,基隆市,1997/05/18,基隆,4.1,0.97,43.0,-,57,-,28.75,5.42,23.34,2.561,0.3,2.26,24.6,-,-,69.0
1224,基隆市,1997/05/17,基隆,2.8,0.88,35.7,-,46,-,25.6,4.8,20.81,2.373,0.21,2.17,23.62,-,-,46.0
1225,基隆市,1997/05/16,基隆,8.0,0.77,30.2,-,76,-,38.04,11.25,26.78,2.494,0.5,1.99,27.7,-,-,94.0
1226,基隆市,1997/05/15,基隆,17.2,0.91,30.3,-,93,-,59.84,20.85,38.99,2.666,0.45,2.21,28.04,-,-,72.0
1227,基隆市,1997/05/14,基隆,13.3,0.87,33.9,-,85,-,49.45,14.56,34.9,2.686,0.3,2.39,27.16,-,-,83.0
1228,基隆市,1997/05/13,基隆,13.0,1.0,26.9,-,100,-,47.9,17.48,30.43,3.125,0.96,2.16,26.84,-,-,75.0
1229,基隆市,1997/05/12,基隆,14.2,0.97,31.2,-,100,-,38.17,10.59,27.59,2.863,0.61,2.25,26.73,-,-,75.0
1230,基隆市,1997/05/11,基隆,12.4,1.1,30.5,-,65,-,46.43,15.36,31.07,3.122,0.78,2.34,25.32,-,-,66.0
1231,基隆市,1997/05/10,基隆,12.6,1.17,25.2,-,56,-,55.79,17.23,38.55,3.289,0.88,2.4,23.47,-,-,55.0
1232,基隆市,1997/05/09,基隆,1.5,0.56,41.2,-,46,-,29.69,9.95,19.74,2.343,0.29,2.06,19.78,-,-,46.0
1233,基隆市,1997/05/08,基隆,12.0,1.07,24.2,-,106,-,47.95,12.81,35.14,3.056,0.72,2.34,25.54,-,-,78.0
1234,基隆市,1997/05/07,基隆,9.7,0.94,17.2,-,83,-,55.84,25.22,30.63,2.849,0.68,2.17,25.17,-,-,67.0
1235,基隆市,1997/05/06,基隆,10.8,0.74,22.0,-,82,-,40.54,15.1,25.44,2.522,0.48,2.04,26.19,-,-,66.0
1236,基隆市,1997/05/05,基隆,8.5,0.59,26.5,-,78,-,26.56,5.25,21.31,2.434,0.38,2.05,25.9,-,-,64.0
1237,基隆市,1997/05/04,基隆,13.0,0.79,42.8,-,102,-,30.91,5.69,25.22,2.685,0.46,2.23,25.27,-,-,76.0
1238,基隆市,1997/05/03,基隆,11.4,0.88,33.4,-,75,-,42.44,13.12,29.31,2.708,0.54,2.17,25.24,-,-,71.0
1239,基隆市,1997/05/02,基隆,10.4,0.97,24.7,-,64,-,39.22,12.11,27.12,2.762,0.54,2.22,25.96,-,-,57.0
1240,基隆市,1997/05/01,基隆,5.9,0.74,22.3,-,51,-,29.59,6.69,22.9,2.487,0.45,2.03,25.09,-,-,50.0
1241,新竹市,1997/05/31,新竹,10.7,1.04,32.1,-,106,-,44.13,13.25,30.88,3.256,0.25,3.0,27.38,-,-,78.0
1242,新竹市,1997/05/30,新竹,15.4,0.85,13.8,-,70,-,51.73,19.97,31.76,3.303,0.34,2.96,26.55,-,-,60.0
1243,新竹市,1997/05/29,新竹,8.5,0.64,13.5,-,30,-,29.22,7.85,21.37,2.669,0.16,2.51,26.72,-,-,30.0
1244,新竹市,1997/05/28,新竹,8.3,0.78,20.3,-,49,-,42.8,15.28,27.52,2.768,0.23,2.55,26.73,-,-,59.0
1245,新竹市,1997/05/27,新竹,8.7,0.8,28.4,-,71,-,40.57,9.9,30.67,2.66,0.17,2.49,26.64,-,-,70.0
1246,新竹市,1997/05/26,新竹,7.5,0.76,27.1,-,37,-,38.17,8.14,30.03,2.571,0.27,2.3,26.47,-,-,71.0
1247,新竹市,1997/05/25,新竹,4.4,0.51,29.0,-,26,-,24.12,3.23,20.89,2.377,0.04,2.34,25.86,-,-,36.0
1248,新竹市,1997/05/24,新竹,7.2,0.74,40.7,-,58,-,26.88,1.43,25.45,2.329,0.08,2.25,24.76,-,-,58.0
1249,新竹市,1997/05/23,新竹,1.7,0.88,18.0,-,17,-,37.72,10.13,27.59,2.785,0.29,2.5,22.4,-,-,29.0
1250,新竹市,1997/05/22,新竹,4.3,0.9,14.8,-,32,-,41.55,9.54,32.01,2.85,0.25,2.61,22.6,-,-,32.0
1251,新竹市,1997/05/21,新竹,10.8,0.79,19.5,-,48,-,35.28,3.98,31.29,2.974,0.34,2.63,25.07,-,-,48.0
1252,新竹市,1997/05/20,新竹,9.9,0.91,28.1,-,81,-,42.23,6.95,35.28,2.992,0.47,2.53,26.11,-,-,75.0
1253,新竹市,1997/05/19,新竹,1.9,0.7,15.4,-,27,-,20.67,2.95,17.72,2.65,0.13,2.52,27.41,-,-,27.0
1254,新竹市,1997/05/18,新竹,2.8,0.6,29.8,-,44,-,14.4,0.52,13.88,2.561,0.1,2.46,26.51,-,-,45.0
1255,新竹市,1997/05/17,新竹,2.9,0.65,14.4,-,21,-,22.66,6.9,15.76,2.695,0.21,2.49,25.24,-,-,30.0
1256,新竹市,1997/05/16,新竹,7.2,0.52,12.0,-,26,-,19.99,5.92,14.07,2.346,0.1,2.24,29.59,-,-,26.0
1257,新竹市,1997/05/15,新竹,10.9,0.75,9.3,-,38,-,38.92,19.43,19.49,2.759,0.18,2.58,29.34,-,-,38.0
1258,新竹市,1997/05/14,新竹,5.9,0.69,11.3,-,30,-,27.63,12.24,15.39,2.785,0.08,2.71,29.12,-,-,30.0
1259,新竹市,1997/05/13,新竹,4.5,0.71,10.5,-,28,-,27.21,10.88,16.33,2.977,0.16,2.82,28.98,-,-,30.0
1260,新竹市,1997/05/12,新竹,7.4,0.84,13.4,-,34,-,28.63,10.39,18.24,3.246,0.2,3.05,28.8,-,-,36.0
1261,新竹市,1997/05/11,新竹,4.7,0.87,18.7,-,56,-,32.2,12.5,19.7,3.146,0.14,3.01,27.57,-,-,53.0
