序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1143,高雄市,2015/10/06,林園,3.4,0.25,-,28.1,32,21,9.5,1.36,8.14,2.12,0.018,2.106,2.21,1.92,27.97,-,-,79.72,-
1144,高雄市,2015/10/06,大寮,5.7,0.33,-,22.1,60,36,19.01,4.23,14.77,2.303,0.179,2.124,-,-,28.4,-,-,77.06,-
1145,高雄市,2015/10/06,仁武,3.4,0.29,-,35.6,52,22,11.9,1.85,10.05,1.898,0.075,1.823,2.32,1.97,29.24,-,-,71.77,-
1146,高雄市,2015/10/06,橋頭,2.4,0.34,-,27.7,-,15,13.61,3.66,9.94,-,-,-,2.16,1.96,28.92,0.0,0.0,73.47,0.0
1147,高雄市,2015/10/06,美濃,1.5,0.24,-,33.2,33,19,6.1,1.16,4.95,-,-,-,1.26,0.96,27.45,-,-,70.68,-
1148,高雄市,2015/10/05,左營,2.9,0.33,-,40.3,51,25,11.87,0.84,11.07,1.906,0.091,1.815,2.16,1.85,28.47,-,-,81.25,-
1149,高雄市,2015/10/05,楠梓,1.4,0.38,-,37.5,61,20,12.77,2.0,10.77,1.948,0.149,1.8,1.83,1.54,29.13,-,-,79.0,-
1150,高雄市,2015/10/05,前金,2.8,0.35,-,40.6,49,24,8.8,0.87,7.92,1.871,0.085,1.786,2.32,1.93,28.91,-,-,76.82,-
1151,高雄市,2015/10/05,前鎮,3.3,0.39,-,33.9,56,16,16.39,3.1,13.29,1.881,0.106,1.775,1.59,1.16,29.22,-,-,74.38,-
1152,高雄市,2015/10/05,復興,3.0,0.63,-,7.3,48,23,16.29,1.95,14.34,2.202,0.345,1.857,0.9,0.68,29.71,-,-,75.76,-
1153,高雄市,2015/10/05,小港,5.5,0.37,-,32.8,49,28,17.86,2.42,15.44,1.878,0.115,1.763,2.19,1.86,29.09,0.0,0.0,77.14,0.0
1154,高雄市,2015/10/05,鳳山,3.2,0.44,-,37.2,65,26,13.54,2.75,10.79,2.054,0.144,1.91,1.85,1.57,29.48,0.0,0.0,74.49,0.0
1155,高雄市,2015/10/05,林園,3.8,0.29,-,39.9,38,28,9.5,1.34,8.15,2.134,0.029,2.11,2.48,2.3,28.65,-,-,78.88,-
1156,高雄市,2015/10/05,大寮,6.0,0.4,-,29.5,-,-,19.11,3.65,15.45,2.25,0.227,2.023,-,-,29.01,-,-,77.26,-
1157,高雄市,2015/10/05,仁武,3.7,0.38,-,36.1,67,28,13.89,1.88,12.01,1.993,0.106,1.887,1.74,1.47,28.76,-,-,76.86,-
1158,高雄市,2015/10/05,橋頭,2.7,0.38,-,32.4,-,21,11.45,1.27,10.15,-,-,-,2.05,1.88,29.01,0.0,0.0,75.71,0.0
1159,高雄市,2015/10/05,美濃,1.9,0.29,-,31.8,42,23,6.12,0.96,5.16,-,-,-,1.33,1.12,27.67,-,-,72.85,-
1160,高雄市,2015/10/04,左營,3.0,0.41,-,51.8,63,37,10.89,1.72,9.17,1.967,0.083,1.884,2.4,2.05,28.05,-,-,84.62,-
1161,高雄市,2015/10/04,楠梓,4.0,0.42,-,51.0,73,26,7.83,0.8,7.01,1.967,0.115,1.852,1.98,1.49,28.84,-,-,81.65,-
1162,高雄市,2015/10/04,前金,2.9,0.45,-,51.5,74,35,9.79,1.21,8.57,1.971,0.096,1.875,2.27,1.84,28.72,-,-,78.93,-
1163,高雄市,2015/10/04,前鎮,4.5,0.52,-,43.9,74,31,19.17,2.84,16.33,2.018,0.153,1.865,1.61,1.15,28.98,-,-,77.32,-
1164,高雄市,2015/10/04,復興,3.8,0.66,-,10.8,65,37,16.63,1.77,14.87,2.243,0.281,1.962,0.83,0.66,29.59,-,-,78.11,-
1165,高雄市,2015/10/04,小港,8.3,0.48,-,40.7,66,38,23.02,4.02,18.99,1.992,0.168,1.824,2.0,1.72,29.04,0.0,0.0,79.1,0.0
1166,高雄市,2015/10/04,鳳山,4.3,0.55,-,48.9,78,34,14.39,2.5,11.89,2.121,0.163,1.957,1.81,1.36,29.36,0.0,0.0,76.9,0.0
1167,高雄市,2015/10/04,林園,6.0,0.38,-,48.3,50,37,10.72,0.97,9.75,2.087,0.035,2.054,2.2,2.03,28.53,-,-,81.83,-
1168,高雄市,2015/10/04,大寮,13.0,0.5,-,41.2,-,-,15.86,1.96,13.9,2.278,0.253,2.026,-,-,28.82,-,-,79.02,-
1169,高雄市,2015/10/04,仁武,4.5,0.46,-,45.9,84,41,14.82,1.68,13.14,2.112,0.158,1.954,1.85,1.48,28.55,-,-,79.29,-
1170,高雄市,2015/10/04,橋頭,2.6,0.42,-,45.6,69,29,9.74,1.71,8.03,-,-,-,2.2,1.91,28.79,0.0,0.0,77.69,0.0
1171,高雄市,2015/10/04,美濃,1.4,0.29,-,35.8,45,25,5.34,0.73,4.59,-,-,-,1.06,0.74,27.6,-,-,75.66,-
1172,高雄市,2015/10/03,左營,3.4,0.52,-,42.3,63,32,13.49,1.79,11.7,2.085,0.134,1.951,2.19,1.74,28.31,-,-,81.1,-
1173,高雄市,2015/10/03,楠梓,1.2,0.52,-,43.0,73,21,12.15,1.2,10.94,2.043,0.13,1.913,1.99,1.28,28.83,-,-,80.27,-
1174,高雄市,2015/10/03,前金,3.8,0.54,-,41.5,75,30,12.85,0.62,12.2,2.068,0.143,1.925,2.01,1.59,29.03,-,-,74.93,-
1175,高雄市,2015/10/03,前鎮,4.8,0.61,-,35.3,72,23,23.46,3.36,20.1,2.104,0.194,1.91,1.6,1.11,29.27,-,-,73.51,-
1176,高雄市,2015/10/03,復興,4.4,0.8,-,6.9,67,35,23.93,3.75,20.18,2.372,0.367,2.005,0.82,0.64,29.96,-,-,74.34,-
1177,高雄市,2015/10/03,小港,6.7,0.56,-,30.8,64,37,26.99,3.31,23.68,2.063,0.219,1.844,1.81,1.43,29.44,0.0,0.0,74.76,0.0
1178,高雄市,2015/10/03,鳳山,6.7,0.66,-,39.3,95,36,21.97,2.75,19.22,2.271,0.251,2.02,1.78,1.21,29.7,0.0,0.0,73.97,0.0
1179,高雄市,2015/10/03,林園,5.8,0.47,-,37.6,49,38,14.28,1.24,13.04,2.227,0.085,2.144,2.2,1.73,28.98,-,-,77.3,-
1180,高雄市,2015/10/03,大寮,12.0,0.54,-,35.7,18,12,19.26,3.02,16.24,2.4,0.341,2.059,-,-,29.09,-,-,76.93,-
1181,高雄市,2015/10/03,仁武,4.7,0.55,-,39.9,87,37,18.38,1.84,16.54,2.214,0.204,2.01,1.9,1.58,28.63,-,-,77.2,-
1182,高雄市,2015/10/03,橋頭,3.5,0.51,-,38.7,70,24,12.99,1.85,11.14,-,-,-,2.12,1.76,28.84,0.0,0.0,76.41,0.0
1183,高雄市,2015/10/03,美濃,2.1,0.45,-,39.9,55,27,7.29,1.02,6.26,-,-,-,1.15,0.83,27.67,-,-,74.44,-
1184,高雄市,2015/10/02,左營,3.3,0.49,-,44.5,54,28,14.0,1.98,12.01,2.015,0.111,1.905,2.48,2.17,28.52,-,-,82.91,-
1185,高雄市,2015/10/02,楠梓,2.4,0.54,-,42.8,66,23,15.12,2.08,13.04,2.035,0.138,1.897,1.94,1.23,29.1,-,-,81.1,-
1186,高雄市,2015/10/02,前金,2.9,0.51,-,46.4,42,22,11.05,1.05,9.95,2.005,0.128,1.878,2.74,2.0,29.11,-,-,77.22,-
1187,高雄市,2015/10/02,前鎮,4.2,0.59,-,36.7,62,29,21.33,3.63,17.7,1.992,0.143,1.849,1.49,1.12,29.37,-,-,75.44,-
1188,高雄市,2015/10/02,復興,3.4,0.8,-,7.7,53,29,19.26,4.11,15.15,2.274,0.349,1.925,0.71,0.58,29.95,-,-,76.71,-
1189,高雄市,2015/10/02,小港,8.8,0.5,-,30.0,57,30,28.68,2.58,26.08,2.008,0.213,1.796,1.94,1.6,29.34,0.0,0.0,77.14,0.0
1190,高雄市,2015/10/02,鳳山,3.1,0.71,-,39.9,72,30,18.87,2.2,16.67,2.207,0.222,1.985,1.93,1.29,29.51,0.0,0.0,77.1,0.0
1191,高雄市,2015/10/02,林園,2.7,0.44,-,50.6,45,33,9.41,1.31,8.1,2.18,0.015,2.165,2.1,1.85,28.59,-,-,79.77,-
1192,高雄市,2015/10/02,大寮,6.3,0.56,-,32.9,-,-,18.42,2.44,15.98,2.384,0.251,2.133,-,-,28.71,-,-,78.34,-
1193,高雄市,2015/10/02,仁武,4.5,0.62,-,38.9,71,31,21.38,3.47,17.9,2.126,0.161,1.965,2.22,1.86,28.91,-,-,78.02,-
1194,高雄市,2015/10/02,橋頭,3.2,0.55,-,39.0,62,24,16.45,1.94,14.52,-,-,-,2.16,1.66,29.45,0.0,0.0,75.78,0.0
1195,高雄市,2015/10/02,美濃,1.7,0.47,-,40.5,53,28,8.12,1.91,6.21,-,-,-,1.37,1.02,27.86,-,-,73.39,-
1196,高雄市,2015/10/01,左營,5.0,0.51,-,33.1,47,24,16.65,2.86,13.78,1.983,0.162,1.821,1.7,1.22,29.14,-,-,79.65,-
1197,高雄市,2015/10/01,楠梓,5.4,0.49,-,29.8,51,17,15.13,3.68,11.45,1.929,0.179,1.751,1.51,1.23,29.28,-,-,79.8,-
1198,高雄市,2015/10/01,前金,5.6,0.49,-,29.5,23,-,15.85,2.56,13.29,1.927,0.138,1.789,2.47,2.11,29.36,-,-,76.24,-
1199,高雄市,2015/10/01,前鎮,6.6,0.55,-,22.2,45,21,22.87,6.67,16.19,1.98,0.177,1.802,1.23,0.89,29.11,-,-,77.22,-
1200,高雄市,2015/10/01,復興,5.9,0.62,-,5.0,38,19,21.59,6.53,15.07,2.245,0.358,1.887,0.72,0.6,29.77,-,-,77.75,-
1201,高雄市,2015/10/01,小港,10.1,0.43,-,20.1,42,22,19.72,4.38,15.35,1.917,0.16,1.756,1.77,1.61,29.22,0.0,0.0,77.84,0.0
1202,高雄市,2015/10/01,鳳山,6.7,0.67,-,24.9,56,22,21.27,4.56,16.7,2.199,0.289,1.91,1.65,1.45,29.78,0.5,6.31,75.18,6.2
1203,高雄市,2015/10/01,林園,2.8,0.33,-,24.4,30,27,8.06,1.26,6.79,2.184,0.014,2.172,2.01,1.82,28.43,-,-,81.16,-
1204,高雄市,2015/10/01,大寮,5.9,0.44,-,21.2,35,19,17.57,5.72,11.85,2.321,0.199,2.123,-,-,28.72,-,-,79.89,-
1205,高雄市,2015/10/01,仁武,5.3,0.54,-,30.1,49,19,21.15,4.82,16.33,2.089,0.205,1.885,1.47,1.15,29.29,-,-,76.1,-
1206,高雄市,2015/10/01,橋頭,3.1,0.45,-,27.7,39,19,12.89,3.69,9.2,-,-,-,2.03,1.88,29.07,0.0,0.0,77.7,0.0
1207,高雄市,2015/10/01,美濃,1.6,0.37,-,36.3,34,20,5.75,1.08,4.66,-,-,-,1.21,0.87,27.46,-,-,74.02,-
1208,基隆市,2015/10/31,基隆,0.6,0.19,-,43.9,29,11,4.01,1.16,2.85,1.692,0.031,1.661,2.19,1.91,22.06,-,-,79.36,-
1209,基隆市,2015/10/30,基隆,2.0,0.4,-,32.9,36,25,11.9,2.03,9.87,1.882,0.129,1.753,1.34,0.96,23.32,-,-,85.93,-
1210,基隆市,2015/10/29,基隆,7.1,0.61,-,28.8,45,32,24.4,4.49,19.91,2.064,0.203,1.861,0.86,0.4,25.34,-,-,78.84,-
1211,基隆市,2015/10/28,基隆,1.2,0.68,-,33.6,39,25,14.49,1.61,12.86,1.998,0.183,1.815,1.15,0.96,23.39,-,-,86.87,-
1212,基隆市,2015/10/27,基隆,2.7,0.49,-,31.8,43,28,18.84,2.9,15.94,2.004,0.185,1.819,1.36,0.96,24.49,-,-,79.75,-
1213,基隆市,2015/10/26,基隆,1.4,0.34,-,35.4,39,24,10.11,1.72,8.39,1.818,0.096,1.722,1.57,1.31,24.26,-,-,71.99,-
1214,基隆市,2015/10/25,基隆,1.2,0.22,-,47.7,42,24,4.47,0.77,3.69,1.745,0.046,1.699,1.76,1.61,24.08,-,-,78.01,-
1215,基隆市,2015/10/24,基隆,1.8,0.23,-,38.0,34,20,5.96,1.1,4.86,1.734,0.051,1.682,1.11,0.84,24.02,-,-,88.58,-
1216,基隆市,2015/10/23,基隆,1.4,0.23,-,42.3,42,22,6.1,1.18,4.91,1.714,0.054,1.66,1.2,0.71,24.29,-,-,87.83,-
1217,基隆市,2015/10/22,基隆,1.2,0.21,-,50.5,42,23,4.14,1.33,2.82,1.694,0.046,1.648,1.78,1.47,23.77,-,-,84.97,-
1218,基隆市,2015/10/21,基隆,1.4,0.2,-,39.4,28,13,6.26,0.89,5.35,1.716,0.058,1.658,1.66,1.47,23.44,-,-,84.22,-
1219,基隆市,2015/10/20,基隆,0.5,0.15,-,41.4,26,8,4.59,0.84,3.72,1.685,0.042,1.643,2.6,2.59,25.49,-,-,70.65,-
1220,基隆市,2015/10/19,基隆,0.9,0.22,-,41.9,27,13,6.65,1.48,5.17,1.793,0.065,1.728,2.03,1.87,23.67,-,-,85.41,-
1221,基隆市,2015/10/18,基隆,1.4,0.2,-,51.5,33,18,4.79,0.94,3.84,1.719,0.051,1.668,1.61,1.35,22.92,-,-,79.96,-
1222,基隆市,2015/10/17,基隆,1.6,0.19,-,51.3,37,19,4.65,0.8,3.85,1.714,0.043,1.67,1.86,1.67,24.09,-,-,70.8,-
1223,基隆市,2015/10/16,基隆,1.2,0.19,-,42.6,33,18,5.11,0.77,4.32,1.711,0.049,1.662,1.83,1.57,23.94,-,-,76.26,-
1224,基隆市,2015/10/15,基隆,0.8,0.29,-,38.1,25,12,10.71,3.25,7.45,1.871,0.141,1.73,1.43,1.11,23.04,-,-,72.3,-
1225,基隆市,2015/10/14,基隆,1.5,0.22,-,50.7,22,12,5.62,0.99,4.63,1.759,0.058,1.701,1.87,1.63,23.21,-,-,60.48,-
1226,基隆市,2015/10/13,基隆,2.8,0.29,-,72.5,46,26,7.55,1.34,6.21,1.83,0.081,1.749,1.9,1.77,23.15,-,-,54.29,-
1227,基隆市,2015/10/12,基隆,2.7,0.32,-,74.5,55,27,-,-,-,1.867,0.073,1.794,2.17,1.97,23.15,-,-,51.4,-
1228,基隆市,2015/10/11,基隆,2.6,0.29,-,54.4,47,25,6.7,0.41,6.2,1.844,0.076,1.768,1.6,1.26,22.61,-,-,64.48,-
1229,基隆市,2015/10/10,基隆,1.5,0.31,-,36.4,29,16,10.07,1.34,8.72,1.846,0.105,1.741,0.99,0.65,22.94,-,-,81.38,-
1230,基隆市,2015/10/09,基隆,1.1,0.2,-,46.2,14,8,4.89,0.71,4.16,1.739,0.042,1.697,1.6,1.33,22.8,-,-,88.48,-
1231,基隆市,2015/10/08,基隆,3.7,0.32,-,22.9,26,15,18.05,3.04,15.02,1.879,0.125,1.753,0.97,0.6,25.17,-,-,80.98,-
1232,基隆市,2015/10/07,基隆,1.4,0.22,-,42.0,21,6,6.66,1.6,5.06,1.753,0.069,1.685,1.95,1.82,26.09,-,-,65.77,-
1233,基隆市,2015/10/06,基隆,1.5,0.23,-,39.9,26,14,5.4,1.23,4.18,1.742,0.055,1.687,2.16,1.95,26.78,-,-,75.4,-
1234,基隆市,2015/10/05,基隆,1.5,0.17,-,13.9,11,6,6.32,3.03,3.29,1.697,0.055,1.641,1.88,1.69,28.18,-,-,76.61,-
1235,基隆市,2015/10/04,基隆,0.6,0.2,-,10.3,9,5,5.78,2.58,3.2,1.7,0.055,1.645,1.76,1.37,28.6,-,-,74.59,-
1236,基隆市,2015/10/03,基隆,1.1,0.19,-,11.7,9,5,5.9,2.23,3.67,1.754,0.056,1.698,2.05,1.81,28.32,-,-,73.69,-
1237,基隆市,2015/10/02,基隆,1.5,0.44,-,42.6,34,21,7.85,1.04,6.81,1.863,0.079,1.784,1.6,1.44,24.49,-,-,87.88,-
1238,基隆市,2015/10/01,基隆,5.1,0.56,-,20.3,39,24,26.59,8.24,18.35,1.949,0.196,1.753,1.02,0.68,28.24,-,-,78.88,-
1239,新竹市,2015/10/31,新竹,2.1,0.29,-,39.8,32,15,11.98,1.27,10.73,1.969,0.073,1.896,4.07,3.2,23.42,-,-,71.91,-
1240,新竹市,2015/10/30,新竹,2.6,0.44,-,33.0,50,30,20.82,3.09,17.77,2.214,0.197,2.018,2.01,1.31,24.99,-,-,73.95,-
1241,新竹市,2015/10/29,新竹,3.9,0.77,-,40.8,83,50,20.45,1.74,18.71,2.32,0.217,2.103,1.36,1.12,26.3,-,-,73.3,-
1242,新竹市,2015/10/28,新竹,2.3,0.67,-,37.9,54,35,22.54,1.35,21.19,2.225,0.198,2.027,1.59,1.17,26.87,-,-,67.15,-
1243,新竹市,2015/10/27,新竹,3.1,0.43,-,39.4,61,37,16.28,1.13,15.13,2.097,0.122,1.975,1.53,1.09,26.83,-,-,70.36,-
1244,新竹市,2015/10/26,新竹,3.3,0.52,-,43.8,53,34,20.34,3.18,17.16,2.136,0.142,1.994,1.18,0.91,27.03,-,-,65.08,-
1245,新竹市,2015/10/25,新竹,2.6,0.34,-,40.7,45,26,12.72,1.61,11.11,2.0,0.086,1.914,2.78,2.21,26.31,-,-,65.66,-
1246,新竹市,2015/10/24,新竹,2.4,0.32,-,35.2,37,20,13.28,2.2,11.08,1.978,0.094,1.884,2.99,2.33,25.7,-,-,76.76,-
1247,新竹市,2015/10/23,新竹,2.1,0.3,-,39.9,40,21,11.44,1.21,10.23,1.97,0.102,1.869,3.19,2.52,25.67,-,-,76.61,-
1248,新竹市,2015/10/22,新竹,2.4,0.23,-,48.2,44,24,10.45,1.85,8.6,1.945,0.088,1.857,4.85,3.82,25.3,-,-,70.99,-
1249,新竹市,2015/10/21,新竹,2.6,0.23,-,39.2,29,15,11.4,2.0,9.4,1.92,0.071,1.849,5.06,4.17,25.64,-,-,67.25,-
1250,新竹市,2015/10/20,新竹,2.2,0.27,-,37.2,24,10,12.37,1.9,10.47,1.924,0.07,1.854,2.9,2.32,27.72,-,-,56.04,-
1251,新竹市,2015/10/19,新竹,2.2,0.26,-,43.0,24,13,10.38,2.28,8.1,1.914,0.062,1.852,4.07,3.45,26.73,-,-,62.64,-
1252,新竹市,2015/10/18,新竹,2.3,0.27,-,53.0,39,20,9.21,1.48,7.72,1.918,0.055,1.863,4.72,3.77,24.86,-,-,66.12,-
1253,新竹市,2015/10/17,新竹,2.5,0.28,-,50.4,49,22,10.89,1.7,9.19,1.937,0.069,1.868,5.34,4.21,25.02,-,-,61.55,-
1254,新竹市,2015/10/16,新竹,2.8,0.29,-,39.0,46,23,13.86,2.19,11.68,1.994,0.107,1.887,4.59,3.58,25.02,-,-,66.01,-
1255,新竹市,2015/10/15,新竹,3.6,0.31,-,42.4,40,17,15.34,1.95,13.39,2.018,0.117,1.902,3.71,2.77,24.37,-,-,61.59,-
1256,新竹市,2015/10/14,新竹,3.5,0.35,-,46.4,41,19,17.21,2.32,14.89,2.048,0.131,1.917,3.31,2.61,23.99,-,-,59.43,-
1257,新竹市,2015/10/13,新竹,4.3,0.43,-,73.5,63,33,14.59,0.63,13.96,2.065,0.114,1.951,3.86,3.11,23.78,-,-,54.43,-
1258,新竹市,2015/10/12,新竹,3.6,0.31,-,66.6,57,27,12.43,1.24,11.18,1.995,0.068,1.928,4.02,3.33,23.68,-,-,52.57,-
1259,新竹市,2015/10/11,新竹,2.3,0.38,-,49.5,55,30,13.49,1.04,12.45,2.02,0.081,1.939,3.56,2.93,22.83,-,-,65.89,-
1260,新竹市,2015/10/10,新竹,2.9,0.33,-,47.8,44,25,15.2,1.24,13.95,1.998,0.098,1.9,2.56,2.02,25.02,-,-,64.4,-
1261,新竹市,2015/10/09,新竹,1.6,0.29,-,38.5,18,11,14.35,1.1,13.24,1.993,0.088,1.904,2.63,2.04,23.44,-,-,82.65,-
1262,新竹市,2015/10/08,新竹,3.5,0.38,-,33.7,36,19,14.4,1.23,13.16,2.047,0.117,1.93,1.77,1.43,26.68,-,-,76.92,-
1263,新竹市,2015/10/07,新竹,4.5,0.45,-,34.3,45,23,20.97,1.69,19.27,2.132,0.176,1.956,1.75,1.31,28.84,-,-,60.3,-
1264,新竹市,2015/10/06,新竹,3.1,0.38,-,25.8,32,19,17.24,2.49,14.75,2.005,0.122,1.884,2.24,1.71,29.44,-,-,62.98,-
1265,新竹市,2015/10/05,新竹,2.3,0.48,-,23.9,46,26,19.2,4.34,14.87,2.077,0.147,1.93,1.31,0.89,29.85,-,-,69.32,-
1266,新竹市,2015/10/04,新竹,2.9,0.49,-,31.4,52,33,17.23,2.93,14.3,2.132,0.158,1.974,1.27,0.88,29.64,-,-,70.9,-
1267,新竹市,2015/10/03,新竹,2.7,0.59,-,27.8,44,29,20.8,4.47,16.33,2.158,0.182,1.976,1.29,0.89,28.67,-,-,71.19,-
1268,新竹市,2015/10/02,新竹,2.4,0.69,-,30.9,38,26,20.04,2.67,17.37,2.184,0.17,2.014,2.73,2.12,26.64,-,-,74.43,-
1269,新竹市,2015/10/01,新竹,2.5,0.62,-,22.8,45,27,20.16,6.7,13.45,2.195,0.208,1.987,1.64,1.34,29.45,-,-,72.88,-
1270,嘉義市,2015/10/31,嘉義,3.5,0.46,-,30.0,67,27,19.71,3.46,16.25,2.019,0.193,1.826,2.02,1.31,25.58,-,-,78.17,-
1271,嘉義市,2015/10/30,嘉義,3.3,0.49,-,36.6,61,29,17.32,3.77,13.56,1.989,0.181,1.808,2.31,1.06,26.85,-,-,72.25,-
1272,嘉義市,2015/10/29,嘉義,3.5,0.57,-,46.6,89,39,15.52,2.24,13.34,2.1,0.256,1.844,1.8,1.13,26.93,-,-,77.83,-
1273,嘉義市,2015/10/28,嘉義,3.6,0.5,-,44.2,76,38,14.9,2.02,12.88,2.025,0.161,1.864,1.64,1.31,26.79,-,-,77.51,-
1274,嘉義市,2015/10/27,嘉義,3.4,0.37,-,40.9,60,28,11.96,1.46,10.5,1.888,0.119,1.769,1.68,1.2,27.53,-,-,75.71,-
1275,嘉義市,2015/10/26,嘉義,3.1,0.45,-,34.8,72,33,13.65,1.98,11.69,2.003,0.141,1.862,1.53,1.3,27.03,-,-,79.66,-
1276,嘉義市,2015/10/25,嘉義,3.5,0.53,-,30.9,79,36,17.12,2.23,14.89,2.034,0.158,1.876,1.62,1.14,27.68,-,-,78.89,-
1277,嘉義市,2015/10/24,嘉義,4.1,0.55,-,29.3,72,29,21.22,4.24,16.97,2.037,0.215,1.822,1.59,1.15,27.7,-,-,80.8,-
1278,嘉義市,2015/10/23,嘉義,3.5,0.48,-,26.5,65,27,19.55,2.49,17.06,2.0,0.217,1.782,2.14,1.22,26.81,-,-,81.23,-
1279,嘉義市,2015/10/22,嘉義,1.8,0.38,-,25.3,41,22,15.38,2.28,13.1,1.935,0.156,1.779,1.55,1.13,26.27,-,-,86.63,-
1280,嘉義市,2015/10/21,嘉義,2.7,0.47,-,22.3,63,34,15.45,1.77,13.67,2.07,0.185,1.885,1.07,0.83,25.56,-,-,96.4,-
1281,嘉義市,2015/10/20,嘉義,4.5,0.6,-,33.8,86,44,19.5,2.06,17.44,2.169,0.259,1.91,1.09,0.72,26.93,-,-,85.54,-
1282,嘉義市,2015/10/19,嘉義,4.9,0.56,-,34.0,71,30,20.98,2.83,18.14,2.054,0.217,1.837,1.53,1.11,26.71,-,-,77.86,-
1283,嘉義市,2015/10/18,嘉義,3.4,0.47,-,35.6,71,27,19.08,2.4,16.67,2.021,0.18,1.841,2.3,1.23,25.97,-,-,72.02,-
1284,嘉義市,2015/10/17,嘉義,5.8,0.47,-,32.5,84,37,24.49,4.87,19.62,2.093,0.234,1.859,2.09,1.21,26.23,-,-,70.64,-
1285,嘉義市,2015/10/16,嘉義,3.1,0.49,-,32.3,77,26,23.01,2.64,20.38,2.089,0.266,1.823,2.02,1.21,26.19,-,-,71.01,-
1286,嘉義市,2015/10/15,嘉義,4.3,0.5,-,33.6,69,30,25.99,4.37,21.61,2.101,0.254,1.847,2.21,1.2,25.32,-,-,69.79,-
1287,嘉義市,2015/10/14,嘉義,6.4,0.61,-,39.2,89,42,25.6,2.63,22.96,2.174,0.273,1.901,1.86,1.2,25.1,-,-,68.89,-
1288,嘉義市,2015/10/13,嘉義,5.2,0.63,-,47.8,103,50,25.01,2.64,22.37,2.176,0.264,1.912,2.31,1.44,26.15,-,-,65.89,-
1289,嘉義市,2015/10/12,嘉義,4.4,0.56,-,30.4,63,26,22.96,2.04,20.97,2.099,0.199,1.9,1.74,1.23,25.61,-,-,71.04,-
1290,嘉義市,2015/10/11,嘉義,3.8,0.47,-,35.6,62,33,14.9,0.86,14.03,2.005,0.158,1.848,2.44,1.13,25.19,-,-,70.01,-
1291,嘉義市,2015/10/10,嘉義,3.6,0.46,-,35.5,48,22,15.86,1.08,14.74,2.02,0.191,1.829,2.31,1.15,26.89,-,-,72.15,-
1292,嘉義市,2015/10/09,嘉義,2.7,0.33,-,26.7,25,10,12.35,1.75,10.6,1.903,0.143,1.761,2.06,1.32,27.48,-,-,78.81,-
1293,嘉義市,2015/10/08,嘉義,1.9,0.27,-,27.6,38,-,8.89,3.04,5.85,1.8,0.082,1.719,1.68,1.41,28.12,-,-,75.3,-
1294,嘉義市,2015/10/07,嘉義,1.9,0.32,-,44.2,52,19,9.28,2.4,6.88,1.878,0.095,1.783,1.82,1.62,28.55,-,-,76.31,-
1295,嘉義市,2015/10/06,嘉義,2.5,0.3,-,34.7,48,17,8.52,1.65,6.87,1.846,0.104,1.741,1.62,1.35,28.94,-,-,76.26,-
1296,嘉義市,2015/10/05,嘉義,2.0,0.32,-,37.4,54,20,8.58,1.62,6.96,1.832,0.09,1.742,1.76,1.44,29.45,-,-,77.13,-
1297,嘉義市,2015/10/04,嘉義,3.0,0.34,-,41.3,51,22,9.54,1.91,7.64,1.844,0.104,1.74,1.75,1.17,29.52,-,-,76.41,-
1298,嘉義市,2015/10/03,嘉義,3.0,0.56,-,49.8,78,27,11.86,1.31,10.55,1.98,0.148,1.832,1.79,1.31,29.09,-,-,79.83,-
1299,嘉義市,2015/10/02,嘉義,4.1,0.62,-,39.8,62,24,16.0,1.81,14.19,1.955,0.155,1.8,2.58,1.46,29.05,-,-,80.32,-
1300,嘉義市,2015/10/01,嘉義,2.0,0.47,-,23.0,33,14,9.21,1.35,7.86,1.841,0.133,1.708,1.73,1.4,29.41,-,-,78.68,-
1301,宜蘭縣,2015/10/31,宜蘭,1.7,0.22,404.79,38.7,24,4,5.06,0.93,4.14,-,-,-,1.46,0.96,21.95,-,-,90.43,-
1302,宜蘭縣,2015/10/31,冬山,1.4,0.22,-,38.1,15,9,11.16,2.03,9.13,-,-,-,1.85,1.38,22.15,3.47,4.24,89.36,77.14
1303,宜蘭縣,2015/10/30,宜蘭,2.3,0.38,422.29,35.4,45,18,8.08,1.34,6.73,-,-,-,1.66,1.28,24.87,-,-,85.32,-
1304,宜蘭縣,2015/10/30,冬山,2.5,0.37,-,31.5,39,23,16.41,5.11,11.3,-,-,-,2.14,1.25,24.96,3.75,4.47,83.83,39.42
1305,宜蘭縣,2015/10/29,宜蘭,2.4,0.41,419.77,30.7,41,13,7.13,0.74,6.38,-,-,-,1.27,0.67,25.59,-,-,84.65,-
