序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
532,新北市,1997/12/03,淡水,0.3,0.45,31.1,-,14,-,13.28,2.27,11.0,-,-,-,14.79,-,86.0,34.0
533,新北市,1997/12/03,汐止,2.4,0.7,13.8,-,25,-,51.22,17.58,33.64,-,-,-,13.8,-,-,27.0
534,新北市,1997/12/03,土城,0.9,0.51,16.8,-,18,-,20.74,2.5,18.24,-,-,-,14.92,-,-,26.0
535,新北市,1997/12/03,林口,1.6,0.45,15.9,-,13,-,36.74,4.03,32.71,-,-,-,12.58,-,-,27.0
536,新北市,1997/12/03,萬里,0.2,-,43.6,-,-,-,1.41,0.1,1.31,2.163,0.13,2.03,15.39,-,-,38.0
537,新北市,1997/12/02,板橋,2.3,0.89,12.2,-,27,-,42.16,14.43,27.72,2.371,0.65,1.73,15.42,-,-,27.0
538,新北市,1997/12/02,三重,2.8,1.43,-,-,39,24,83.24,54.29,28.94,-,-,-,15.52,-,-,39.0
539,新北市,1997/12/02,菜寮,2.0,0.73,16.4,-,22,-,23.12,4.38,18.74,-,-,-,15.96,-,-,22.0
540,新北市,1997/12/02,永和,3.1,1.01,-,-,31,-,52.33,26.73,25.61,2.427,0.4,2.03,17.99,-,-,31.0
541,新北市,1997/12/02,新莊,2.2,0.61,16.2,-,20,-,26.45,6.86,19.6,2.319,0.24,2.08,14.89,-,-,27.0
542,新北市,1997/12/02,新店,1.8,0.53,23.8,-,14,-,19.25,1.42,17.83,-,-,-,14.1,-,-,31.0
543,新北市,1997/12/02,淡水,0.6,0.41,33.0,-,19,-,8.01,1.23,6.78,-,-,-,13.36,-,88.0,38.0
544,新北市,1997/12/02,汐止,2.2,0.53,21.4,-,26,-,28.83,7.74,21.09,-,-,-,13.21,-,-,28.0
545,新北市,1997/12/02,土城,1.3,0.52,16.7,-,22,-,24.08,2.54,21.54,-,-,-,14.77,-,-,24.0
546,新北市,1997/12/02,林口,0.3,0.35,31.3,-,11,-,7.01,0.16,6.88,-,-,-,11.88,-,-,29.0
547,新北市,1997/12/02,萬里,0.3,0.11,39.7,-,-,-,1.63,0.04,1.59,2.274,0.13,2.15,14.41,-,-,37.0
548,新北市,1997/12/01,板橋,4.4,1.09,10.3,-,37,-,44.66,13.79,30.88,2.5,0.74,1.76,21.03,-,-,37.0
549,新北市,1997/12/01,三重,5.9,2.57,-,-,61,36,142.33,107.9,34.43,-,-,-,20.82,-,-,55.0
550,新北市,1997/12/01,菜寮,4.2,1.11,11.3,-,43,-,31.97,10.6,21.37,-,-,-,21.08,-,-,43.0
551,新北市,1997/12/01,永和,5.8,1.34,-,-,71,-,60.62,30.16,30.46,2.532,0.51,2.02,23.46,-,-,60.0
552,新北市,1997/12/01,新莊,2.9,0.73,18.6,-,28,-,21.48,3.06,19.01,2.102,0.16,1.94,20.46,-,-,28.0
553,新北市,1997/12/01,新店,2.2,0.69,22.4,-,17,-,21.5,3.03,18.73,-,-,-,20.44,-,-,28.0
554,新北市,1997/12/01,淡水,1.1,0.64,28.4,-,26,-,13.14,2.24,10.9,-,-,-,19.67,-,85.0,28.0
555,新北市,1997/12/01,汐止,4.6,0.77,15.1,-,26,-,41.34,13.3,28.04,-,-,-,19.03,-,-,30.0
556,新北市,1997/12/01,土城,3.4,0.77,13.5,-,27,-,32.63,4.86,27.77,-,-,-,20.61,-,-,27.0
557,新北市,1997/12/01,林口,0.7,0.38,30.1,-,12,-,9.91,0.86,9.12,-,-,-,17.7,-,-,32.0
558,新北市,1997/12/01,萬里,0.3,0.16,43.3,-,41,-,2.26,0.38,1.87,2.095,0.08,2.02,19.62,-,-,41.0
559,臺中市,1997/12/31,西屯,4.4,0.59,23.2,-,61,-,28.78,4.7,24.08,2.137,0.19,1.95,19.84,-,-,56.0
560,臺中市,1997/12/31,忠明,5.0,1.06,14.7,-,67,37,51.41,12.48,38.92,-,-,-,19.03,-,-,58.0
561,臺中市,1997/12/31,豐原,4.7,0.88,15.9,-,59,-,39.61,9.82,29.79,-,-,-,18.67,-,-,54.0
562,臺中市,1997/12/31,沙鹿,7.2,0.55,24.0,-,43,-,25.44,4.68,20.76,-,-,-,18.75,-,-,52.0
563,臺中市,1997/12/31,大里,5.5,1.03,20.3,-,80,-,55.87,19.61,36.26,-,-,-,19.9,-,-,65.0
564,臺中市,1997/12/30,西屯,4.1,0.87,13.4,-,81,-,38.12,11.67,26.46,2.85,0.52,2.33,20.49,-,-,66.0
565,臺中市,1997/12/30,忠明,5.0,1.38,9.6,-,109,53,78.26,39.6,38.66,-,-,-,20.19,-,-,79.0
566,臺中市,1997/12/30,豐原,4.4,0.9,14.0,-,65,-,39.7,11.6,28.1,-,-,-,20.07,-,-,57.0
567,臺中市,1997/12/30,沙鹿,9.1,0.77,17.2,-,76,-,37.45,9.98,27.47,-,-,-,20.27,-,-,63.0
568,臺中市,1997/12/30,大里,3.3,1.01,12.4,-,89,-,44.39,14.25,30.14,-,-,-,21.06,-,-,70.0
569,臺中市,1997/12/29,西屯,11.3,1.02,20.5,-,126,-,59.87,18.86,41.0,2.806,0.63,2.18,21.93,-,-,88.0
570,臺中市,1997/12/29,忠明,8.6,1.42,20.4,-,126,63,62.05,15.05,46.99,-,-,-,21.24,-,-,88.0
571,臺中市,1997/12/29,豐原,4.7,0.92,28.9,-,106,-,35.88,5.35,30.52,-,-,-,20.91,-,-,83.0
572,臺中市,1997/12/29,沙鹿,7.7,0.71,25.6,-,77,-,41.65,10.75,30.9,-,-,-,21.17,-,-,64.0
573,臺中市,1997/12/29,大里,6.3,1.23,23.3,-,125,-,53.54,19.3,34.24,-,-,-,21.84,-,-,88.0
574,臺中市,1997/12/28,西屯,6.1,0.61,20.4,-,55,-,41.14,16.32,24.82,2.427,0.23,2.2,20.47,-,-,52.0
575,臺中市,1997/12/28,忠明,7.4,1.22,14.5,-,88,42,69.27,27.85,41.42,-,-,-,19.98,-,-,69.0
576,臺中市,1997/12/28,豐原,2.8,0.87,17.9,-,67,-,39.79,10.79,29.0,-,-,-,19.81,-,-,76.0
577,臺中市,1997/12/28,沙鹿,4.2,0.58,18.0,-,41,-,39.71,18.36,21.34,-,-,-,19.8,-,-,41.0
578,臺中市,1997/12/28,大里,7.4,0.89,17.4,-,132,-,47.88,17.28,30.6,-,-,-,20.45,-,-,77.0
579,臺中市,1997/12/27,西屯,3.9,0.62,20.8,-,67,-,38.7,15.66,23.04,2.304,0.29,2.01,20.36,-,-,59.0
580,臺中市,1997/12/27,忠明,4.2,0.97,18.6,-,71,39,53.14,20.24,32.9,-,-,-,19.76,-,-,60.0
581,臺中市,1997/12/27,豐原,4.0,0.7,16.8,-,56,-,35.06,9.42,25.64,-,-,-,19.44,-,-,53.0
582,臺中市,1997/12/27,沙鹿,6.8,0.47,18.4,-,42,-,51.49,27.97,23.52,-,-,-,20.19,-,-,43.0
583,臺中市,1997/12/27,大里,3.5,1.12,29.6,-,103,-,47.44,17.32,30.11,-,-,-,20.08,-,-,95.0
584,臺中市,1997/12/26,西屯,5.8,1.18,17.1,-,75,-,49.7,22.35,27.34,2.611,0.48,2.13,19.44,-,-,63.0
585,臺中市,1997/12/26,忠明,5.1,1.42,14.2,-,98,49,76.46,37.8,38.65,-,-,-,18.92,-,-,74.0
586,臺中市,1997/12/26,豐原,7.7,0.99,13.8,-,75,-,47.49,16.33,31.16,-,-,-,18.99,-,-,63.0
587,臺中市,1997/12/26,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
588,臺中市,1997/12/26,大里,4.5,1.01,13.3,-,113,-,55.43,20.33,35.1,-,-,-,19.43,-,-,82.0
589,臺中市,1997/12/25,西屯,5.5,0.67,19.2,-,59,-,42.12,16.98,25.14,2.338,0.3,2.04,19.45,-,-,54.0
590,臺中市,1997/12/25,忠明,5.5,1.12,18.3,-,67,37,60.86,26.79,34.07,-,-,-,18.77,-,-,58.0
591,臺中市,1997/12/25,豐原,5.9,0.87,18.6,-,61,-,40.41,12.03,28.38,-,-,-,18.46,-,-,56.0
592,臺中市,1997/12/25,沙鹿,6.6,0.46,19.6,-,43,-,30.81,7.87,22.94,-,-,-,19.03,-,-,49.0
593,臺中市,1997/12/25,大里,5.5,1.0,19.6,-,70,-,52.73,19.98,32.74,-,-,-,19.21,-,-,60.0
594,臺中市,1997/12/24,西屯,2.8,0.37,23.5,-,39,-,20.02,1.98,18.04,2.012,0.14,1.87,18.11,-,-,40.0
595,臺中市,1997/12/24,忠明,3.3,0.71,16.8,-,38,28,36.25,7.61,28.64,-,-,-,17.44,-,-,38.0
596,臺中市,1997/12/24,豐原,7.1,0.64,17.3,-,28,-,28.62,5.72,22.9,-,-,-,17.12,-,-,33.0
597,臺中市,1997/12/24,沙鹿,9.1,0.48,17.8,-,38,-,30.26,4.74,25.52,-,-,-,17.82,-,-,38.0
598,臺中市,1997/12/24,大里,2.9,0.83,13.9,-,59,-,44.18,17.78,26.4,-,-,-,18.41,-,-,54.0
599,臺中市,1997/12/23,西屯,2.1,0.6,11.5,-,50,-,27.73,7.98,19.76,2.197,0.24,1.95,16.84,-,-,50.0
600,臺中市,1997/12/23,忠明,2.7,0.84,5.3,-,46,29,43.14,16.57,26.57,-,-,-,16.4,-,-,46.0
601,臺中市,1997/12/23,豐原,3.0,0.71,6.5,-,30,-,37.42,12.78,24.64,-,-,-,15.88,-,-,30.0
602,臺中市,1997/12/23,沙鹿,5.7,0.56,11.5,-,32,-,29.99,8.68,21.3,-,-,-,16.65,-,-,32.0
603,臺中市,1997/12/23,大里,2.9,0.92,5.4,-,54,-,45.75,15.05,30.7,-,-,-,18.08,-,-,52.0
604,臺中市,1997/12/22,西屯,1.6,0.44,16.5,-,35,-,19.94,2.65,17.29,1.958,0.07,1.89,19.67,-,-,35.0
605,臺中市,1997/12/22,忠明,2.9,0.68,9.0,-,45,30,33.54,7.1,26.44,-,-,-,19.12,-,-,45.0
606,臺中市,1997/12/22,豐原,3.1,0.59,10.0,-,42,-,32.6,8.3,24.29,-,-,-,18.56,-,-,42.0
607,臺中市,1997/12/22,沙鹿,7.8,0.43,18.0,-,33,-,25.59,4.18,21.41,-,-,-,19.13,-,-,33.0
608,臺中市,1997/12/22,大里,2.5,0.78,10.2,-,66,-,40.64,13.15,27.49,-,-,-,20.53,-,-,58.0
609,臺中市,1997/12/21,西屯,2.9,0.87,17.3,-,69,-,32.21,8.77,23.44,2.181,0.23,1.95,22.08,-,-,60.0
610,臺中市,1997/12/21,忠明,4.1,1.1,15.3,-,88,50,54.71,24.73,29.98,-,-,-,21.32,-,-,69.0
611,臺中市,1997/12/21,豐原,3.6,1.06,12.9,-,78,-,45.3,16.66,28.64,-,-,-,21.24,-,-,64.0
612,臺中市,1997/12/21,沙鹿,5.3,0.78,15.3,-,61,-,30.57,6.19,24.37,-,-,-,21.23,-,-,55.0
613,臺中市,1997/12/21,大里,3.4,1.22,19.5,-,123,-,53.76,22.24,31.51,-,-,-,22.29,-,-,86.0
614,臺中市,1997/12/20,西屯,10.4,1.54,17.4,-,159,-,78.49,39.5,38.98,3.446,1.09,2.36,23.13,-,-,104.0
615,臺中市,1997/12/20,忠明,10.6,2.0,14.9,-,168,78,97.19,49.59,47.6,-,-,-,22.36,-,-,109.0
616,臺中市,1997/12/20,豐原,8.1,1.25,15.9,-,105,-,53.62,15.02,38.6,-,-,-,22.41,-,-,77.0
617,臺中市,1997/12/20,沙鹿,13.7,1.23,13.2,-,117,-,61.09,22.92,38.17,-,-,-,22.1,-,-,84.0
618,臺中市,1997/12/20,大里,7.8,1.42,17.8,-,138,-,63.67,20.26,43.41,-,-,-,22.89,-,-,94.0
619,臺中市,1997/12/19,西屯,12.1,1.5,20.9,-,174,-,84.01,40.74,43.28,3.385,1.03,2.36,22.87,-,-,112.0
620,臺中市,1997/12/19,忠明,9.5,2.2,19.3,-,156,76,99.43,42.66,57.43,-,-,-,21.92,-,-,103.0
621,臺中市,1997/12/19,豐原,12.4,1.69,19.6,-,129,-,73.33,25.96,47.37,-,-,-,22.05,-,-,89.0
622,臺中市,1997/12/19,沙鹿,10.4,1.37,17.8,-,128,-,62.62,25.26,37.36,-,-,-,21.59,-,-,79.0
623,臺中市,1997/12/19,大里,9.6,1.55,25.2,-,159,-,69.45,27.78,41.68,-,-,-,22.31,-,-,105.0
624,臺中市,1997/12/18,西屯,7.3,0.97,12.3,-,106,-,63.75,23.13,40.63,-,-,-,21.14,-,-,78.0
625,臺中市,1997/12/18,忠明,8.4,1.42,9.8,-,131,62,89.8,42.06,47.74,-,-,-,20.53,-,-,91.0
626,臺中市,1997/12/18,豐原,6.4,1.33,15.4,-,116,-,59.13,18.59,40.54,-,-,-,20.6,-,-,83.0
627,臺中市,1997/12/18,沙鹿,14.9,1.08,16.0,-,105,-,57.53,19.53,38.0,-,-,-,20.11,-,-,78.0
628,臺中市,1997/12/18,大里,8.0,1.46,19.2,-,153,-,84.41,30.73,53.68,-,-,-,21.44,-,-,101.0
629,臺中市,1997/12/17,西屯,11.8,1.78,16.6,-,122,-,89.31,50.98,38.33,-,-,-,22.35,-,-,97.0
630,臺中市,1997/12/17,忠明,11.3,2.35,15.6,-,155,75,128.04,76.12,51.91,-,-,-,21.5,-,-,102.0
631,臺中市,1997/12/17,豐原,16.1,1.29,16.4,-,85,-,65.9,26.16,39.73,-,-,-,21.53,-,-,67.0
632,臺中市,1997/12/17,沙鹿,12.1,1.14,14.9,-,109,-,66.44,30.27,36.17,-,-,-,20.72,-,-,79.0
633,臺中市,1997/12/17,大里,10.1,1.47,20.1,-,149,-,72.96,34.91,38.06,-,-,-,21.97,-,-,99.0
634,臺中市,1997/12/16,西屯,5.9,1.28,15.2,-,91,-,63.94,26.48,37.46,-,-,-,21.65,-,-,70.0
635,臺中市,1997/12/16,忠明,6.9,2.01,17.6,-,134,62,107.89,55.75,52.14,-,-,-,21.09,-,-,92.0
636,臺中市,1997/12/16,豐原,8.3,1.52,18.6,-,110,-,69.22,32.5,36.72,-,-,-,20.99,-,-,80.0
637,臺中市,1997/12/16,沙鹿,9.8,0.92,19.3,-,79,-,50.83,22.56,28.27,-,-,-,20.12,-,-,65.0
638,臺中市,1997/12/16,大里,9.3,1.81,19.8,-,108,-,78.65,36.45,42.2,-,-,-,21.7,-,-,88.0
639,臺中市,1997/12/15,西屯,5.8,0.87,14.9,-,84,-,45.63,15.49,30.14,2.446,0.39,2.05,20.54,-,-,67.0
640,臺中市,1997/12/15,忠明,5.3,1.2,13.7,-,97,46,69.56,33.16,36.4,-,-,-,19.55,-,-,74.0
641,臺中市,1997/12/15,豐原,3.8,1.16,14.7,-,81,-,54.61,23.54,31.08,-,-,-,19.54,-,-,66.0
642,臺中市,1997/12/15,沙鹿,9.1,0.66,13.1,-,53,-,40.92,10.69,30.23,-,-,-,19.3,-,-,51.0
643,臺中市,1997/12/15,大里,7.0,2.28,16.6,-,131,-,-,-,-,-,-,-,19.91,-,-,90.0
644,臺中市,1997/12/14,西屯,3.7,0.71,19.5,-,88,-,28.32,4.4,23.91,2.268,0.21,2.06,18.21,-,-,69.0
645,臺中市,1997/12/14,忠明,3.6,0.92,14.9,-,74,40,46.81,18.57,28.23,-,-,-,17.32,-,-,62.0
646,臺中市,1997/12/14,豐原,3.1,0.8,13.1,-,59,-,34.42,9.92,24.5,-,-,-,17.19,-,-,54.0
647,臺中市,1997/12/14,沙鹿,4.4,0.72,17.4,-,50,-,30.36,6.92,23.44,-,-,-,17.65,-,-,50.0
648,臺中市,1997/12/14,大里,5.0,1.88,17.8,-,88,-,-,-,-,-,-,-,18.09,-,-,69.0
649,臺中市,1997/12/13,西屯,1.7,0.61,16.3,-,44,-,26.87,3.54,23.34,2.427,0.35,2.08,16.44,-,-,44.0
650,臺中市,1997/12/13,忠明,3.5,0.83,8.5,-,40,25,43.53,12.61,30.92,-,-,-,15.87,-,-,40.0
651,臺中市,1997/12/13,豐原,2.8,0.71,9.3,-,30,-,34.93,10.51,24.43,-,-,-,15.44,-,-,30.0
652,臺中市,1997/12/13,沙鹿,6.7,0.65,13.8,-,34,-,33.62,6.88,26.74,-,-,-,16.07,-,-,34.0
653,臺中市,1997/12/13,大里,4.0,1.34,7.4,-,73,-,-,-,-,-,-,-,17.47,-,-,61.0
654,臺中市,1997/12/12,西屯,4.3,0.7,8.3,-,48,-,41.89,12.57,29.32,2.454,0.37,2.09,15.13,-,-,48.0
655,臺中市,1997/12/12,忠明,5.1,1.13,1.8,-,58,29,70.27,33.84,36.43,-,-,-,14.43,-,-,54.0
656,臺中市,1997/12/12,豐原,4.5,1.08,2.7,-,53,-,62.87,32.66,30.21,-,-,-,14.21,-,-,52.0
657,臺中市,1997/12/12,沙鹿,10.3,0.67,7.4,-,36,-,45.56,12.06,33.5,-,-,-,14.81,-,-,36.0
658,臺中市,1997/12/12,大里,5.4,1.68,2.0,-,62,-,-,-,-,-,-,-,15.61,-,-,56.0
659,臺中市,1997/12/11,西屯,1.4,0.28,12.3,-,40,-,28.56,4.78,23.78,2.228,0.3,1.93,11.98,-,-,40.0
660,臺中市,1997/12/11,忠明,4.4,0.89,5.2,-,35,23,50.95,18.51,32.44,-,-,-,11.62,-,-,35.0
661,臺中市,1997/12/11,豐原,2.2,0.69,7.1,-,30,-,37.07,13.11,23.96,-,-,-,11.0,-,-,30.0
662,臺中市,1997/12/11,沙鹿,5.7,0.36,14.5,-,27,-,30.92,5.38,25.54,-,-,-,11.95,-,-,27.0
663,臺中市,1997/12/11,大里,3.1,1.18,3.3,-,57,-,-,-,-,-,-,-,13.3,-,-,54.0
664,臺中市,1997/12/10,西屯,3.5,0.42,22.5,-,33,-,22.95,2.85,20.1,2.121,0.18,1.94,13.37,-,-,33.0
665,臺中市,1997/12/10,忠明,3.0,0.56,15.7,-,38,24,30.79,4.2,26.6,-,-,-,12.7,-,-,38.0
666,臺中市,1997/12/10,豐原,3.2,0.52,17.8,-,30,-,26.92,6.02,20.9,-,-,-,11.91,-,-,30.0
667,臺中市,1997/12/10,沙鹿,7.7,0.37,25.1,-,36,-,23.83,3.54,20.29,-,-,-,13.34,-,-,36.0
668,臺中市,1997/12/10,大里,3.0,0.67,-,-,55,-,-,-,-,-,-,-,14.34,-,-,53.0
669,臺中市,1997/12/09,西屯,4.0,0.53,21.7,-,49,-,23.17,3.89,19.28,2.041,0.17,1.87,13.47,-,-,49.0
670,臺中市,1997/12/09,忠明,3.6,0.56,17.1,-,40,29,27.7,3.57,24.14,-,-,-,12.91,-,-,40.0
671,臺中市,1997/12/09,豐原,4.3,0.57,18.2,-,37,-,24.45,4.2,20.25,-,-,-,11.98,-,-,37.0
672,臺中市,1997/12/09,沙鹿,7.4,0.41,24.7,-,44,-,21.07,2.63,18.44,-,-,-,13.48,-,-,44.0
673,臺中市,1997/12/09,大里,3.0,0.67,-,-,54,-,-,-,-,-,-,-,14.64,-,-,52.0
674,臺中市,1997/12/08,西屯,2.2,0.65,17.0,-,30,-,16.15,3.06,13.09,1.998,0.05,1.95,15.49,-,-,30.0
675,臺中市,1997/12/08,忠明,1.9,0.69,13.0,-,23,16,24.44,4.1,20.34,-,-,-,15.01,-,-,23.0
676,臺中市,1997/12/08,豐原,3.4,0.53,13.5,-,20,-,20.75,4.78,15.98,-,-,-,14.17,-,-,20.0
677,臺中市,1997/12/08,沙鹿,5.5,0.56,18.5,-,27,-,18.32,3.53,14.79,-,-,-,15.62,-,-,27.0
678,臺中市,1997/12/08,大里,1.8,0.72,-,-,31,-,-,-,-,-,-,-,16.74,-,-,31.0
679,臺中市,1997/12/07,西屯,3.3,0.9,10.1,-,108,-,39.8,13.75,26.05,2.514,0.36,2.15,19.82,-,-,79.0
680,臺中市,1997/12/07,忠明,4.0,1.13,6.5,-,113,47,49.24,16.63,32.61,-,-,-,19.29,-,-,82.0
681,臺中市,1997/12/07,豐原,2.9,0.84,7.9,-,47,-,38.73,11.34,27.4,-,-,-,19.01,-,-,47.0
682,臺中市,1997/12/07,沙鹿,3.6,0.82,10.6,-,66,-,37.17,10.83,26.34,-,-,-,19.72,-,-,58.0
683,臺中市,1997/12/07,大里,2.4,0.9,-,-,87,-,-,-,-,-,-,-,20.6,-,-,233.0
684,臺中市,1997/12/06,西屯,8.4,1.38,19.8,-,153,-,68.94,35.4,33.54,2.978,0.79,2.19,22.34,-,-,101.0
685,臺中市,1997/12/06,忠明,9.0,2.15,21.6,-,199,92,93.99,49.77,44.22,-,-,-,22.05,-,-,124.0
686,臺中市,1997/12/06,豐原,7.0,1.58,17.8,-,132,-,57.71,21.35,36.36,-,-,-,21.61,-,-,91.0
687,臺中市,1997/12/06,沙鹿,7.5,1.18,17.1,-,101,-,56.85,27.85,28.99,-,-,-,21.61,-,-,75.0
688,臺中市,1997/12/06,大里,7.9,1.5,26.3,-,181,-,-,-,-,-,-,-,22.55,-,-,116.0
689,臺中市,1997/12/05,西屯,3.1,0.8,14.9,-,77,-,39.72,16.97,22.75,2.621,0.49,2.13,20.97,-,-,64.0
690,臺中市,1997/12/05,忠明,4.0,1.33,13.7,-,105,45,63.09,28.17,34.92,-,-,-,20.69,-,-,77.0
691,臺中市,1997/12/05,豐原,3.8,1.03,10.9,-,58,-,41.39,14.8,26.59,-,-,-,20.71,-,-,54.0
692,臺中市,1997/12/05,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
693,臺中市,1997/12/05,大里,3.6,1.25,20.4,-,135,-,-,-,-,-,-,-,21.24,-,-,106.0
694,臺中市,1997/12/04,西屯,3.8,0.61,17.6,-,58,-,37.79,13.67,24.12,2.401,0.32,2.08,20.06,-,-,54.0
695,臺中市,1997/12/04,忠明,3.9,0.82,16.0,-,62,35,45.95,17.8,28.15,-,-,-,19.53,-,-,56.0
696,臺中市,1997/12/04,豐原,5.2,0.84,11.5,-,65,-,46.97,17.17,29.79,-,-,-,19.59,-,-,57.0
697,臺中市,1997/12/04,沙鹿,11.1,-,-,-,-,-,-,-,-,-,-,-,19.73,-,-,18.0
698,臺中市,1997/12/04,大里,4.4,1.0,16.6,-,102,-,-,-,-,-,-,-,20.72,-,-,76.0
699,臺中市,1997/12/03,西屯,3.6,0.5,13.7,-,45,-,30.72,6.14,24.58,2.212,0.27,1.94,16.81,-,-,45.0
700,臺中市,1997/12/03,忠明,4.4,0.84,6.9,-,63,31,52.45,19.57,32.88,-,-,-,16.51,-,-,56.0
701,臺中市,1997/12/03,豐原,6.8,0.8,6.7,-,56,-,43.76,16.47,27.29,-,-,-,16.01,-,-,53.0
702,臺中市,1997/12/03,沙鹿,8.3,0.5,14.2,-,33,-,32.63,7.08,25.55,-,-,-,16.58,-,-,33.0
703,臺中市,1997/12/03,大里,4.1,0.95,5.4,-,78,-,58.39,22.77,35.62,-,-,-,18.04,-,-,64.0
704,臺中市,1997/12/02,西屯,2.3,0.4,22.3,-,38,-,18.26,2.93,15.33,1.939,0.14,1.8,16.65,-,-,38.0
705,臺中市,1997/12/02,忠明,2.2,0.51,18.3,-,27,15,23.03,3.09,19.94,-,-,-,16.48,-,-,27.0
706,臺中市,1997/12/02,豐原,1.4,0.48,19.0,-,18,-,19.99,3.53,16.47,-,-,-,15.77,-,-,22.0
707,臺中市,1997/12/02,沙鹿,4.9,0.42,23.5,-,41,-,19.77,4.23,15.54,-,-,-,16.74,-,-,41.0
708,臺中市,1997/12/02,大里,1.6,0.55,17.7,-,39,-,20.73,2.17,18.56,-,-,-,18.5,-,-,39.0
709,臺中市,1997/12/01,西屯,3.6,0.59,15.5,-,54,-,22.92,2.75,20.17,2.07,0.13,1.94,21.48,-,-,52.0
710,臺中市,1997/12/01,忠明,2.8,0.94,9.1,-,56,34,37.28,9.09,28.19,-,-,-,21.13,-,-,53.0
711,臺中市,1997/12/01,豐原,2.6,0.68,9.7,-,48,-,34.77,8.86,25.91,-,-,-,20.54,-,-,48.0
712,臺中市,1997/12/01,沙鹿,8.0,0.57,15.3,-,54,-,28.09,4.33,23.76,-,-,-,21.47,-,-,52.0
713,臺中市,1997/12/01,大里,2.9,0.82,10.6,-,68,-,42.64,15.74,28.95,-,-,-,22.56,-,-,59.0
714,臺南市,1997/12/31,新營,7.9,0.72,24.8,-,57,-,33.12,7.87,25.25,2.477,0.14,2.34,20.24,-,-,65.0
715,臺南市,1997/12/31,善化,8.4,0.65,20.6,-,76,-,30.29,8.8,21.49,-,-,-,19.53,-,-,63.0
716,臺南市,1997/12/31,安南,7.1,0.66,24.7,-,54,-,30.84,7.62,23.22,-,-,-,19.52,-,-,52.0
717,臺南市,1997/12/31,臺南,8.1,1.13,17.8,-,89,-,50.53,16.64,33.88,2.187,0.45,1.74,19.86,-,-,69.0
718,臺南市,1997/12/30,新營,9.3,0.69,24.1,-,66,-,31.81,7.23,24.58,2.499,0.2,2.3,22.15,-,-,58.0
719,臺南市,1997/12/30,善化,8.5,0.54,21.0,-,69,-,24.42,5.82,18.6,-,-,-,21.28,-,-,60.0
720,臺南市,1997/12/30,安南,11.5,0.74,22.6,-,85,-,44.0,17.64,26.37,-,-,-,21.3,-,-,67.0
721,臺南市,1997/12/30,臺南,7.1,0.98,20.3,-,92,-,44.42,14.1,30.32,2.127,0.42,1.71,21.54,-,-,71.0
722,臺南市,1997/12/29,新營,6.9,0.75,34.5,-,96,-,27.65,1.91,25.74,2.614,0.26,2.35,22.99,-,-,73.0
723,臺南市,1997/12/29,善化,6.2,0.57,28.4,-,100,-,22.29,1.35,20.95,-,-,-,21.76,-,-,75.0
724,臺南市,1997/12/29,安南,8.7,0.86,30.1,-,96,-,43.03,13.14,29.89,-,-,-,21.71,-,-,73.0
725,臺南市,1997/12/29,臺南,7.3,1.24,26.2,-,128,-,43.44,11.13,32.31,2.345,0.58,1.77,21.68,-,-,89.0
726,臺南市,1997/12/28,新營,7.7,0.74,29.8,-,86,-,43.54,19.15,24.39,2.618,0.24,2.38,20.81,-,-,72.0
727,臺南市,1997/12/28,善化,5.7,0.58,28.9,-,95,-,28.77,-,16.84,-,-,-,20.24,-,-,72.0
728,臺南市,1997/12/28,安南,7.4,0.61,30.8,-,70,-,35.96,14.23,21.72,-,-,-,20.24,-,-,74.0
729,臺南市,1997/12/28,臺南,7.2,0.95,27.2,-,105,-,49.91,20.97,28.94,2.33,0.46,1.87,20.46,-,-,78.0
730,臺南市,1997/12/27,新營,6.0,0.71,29.7,-,85,-,35.6,9.11,26.49,2.565,0.23,2.33,20.88,-,-,91.0
731,臺南市,1997/12/27,善化,7.0,0.57,26.3,-,107,-,28.37,5.96,22.41,-,-,-,20.39,-,-,79.0
732,臺南市,1997/12/27,安南,7.9,0.53,25.6,-,86,-,37.68,11.55,26.13,-,-,-,-,-,-,68.0
733,臺南市,1997/12/27,臺南,7.2,1.02,20.6,-,137,-,48.93,15.8,33.13,2.255,0.58,1.68,20.62,-,-,94.0
734,臺南市,1997/12/26,新營,5.7,0.76,27.4,-,84,-,54.51,12.29,35.35,2.731,0.27,2.46,20.27,-,-,68.0
735,臺南市,1997/12/26,善化,5.5,0.39,22.0,-,91,-,26.18,7.92,18.27,-,-,-,19.21,-,-,70.0
736,臺南市,1997/12/26,安南,7.7,0.65,27.5,-,76,-,37.54,10.58,26.96,-,-,-,-,-,-,72.0
