序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
568,臺中市,2014/10/30,大里,5.0,0.72,444.86,42.0,104,63,27.48,2.19,25.28,1.33,24.97,68.52
569,臺中市,2014/10/29,西屯,4.1,0.55,-,36.0,79,40,30.92,5.6,25.32,1.28,25.48,73.04
570,臺中市,2014/10/29,忠明,3.8,0.7,-,36.3,81,41,35.06,6.06,29.01,1.39,26.19,63.13
571,臺中市,2014/10/29,豐原,2.9,0.48,-,51.7,73,37,15.31,2.37,12.94,1.77,24.04,73.43
572,臺中市,2014/10/29,沙鹿,3.8,0.5,-,35.3,83,-,28.66,4.57,24.08,1.94,25.07,75.52
573,臺中市,2014/10/29,大里,3.4,0.64,438.6,38.5,83,47,28.87,3.96,24.92,1.42,25.02,66.9
574,臺中市,2014/10/28,西屯,2.5,0.36,-,39.4,58,31,18.05,2.12,15.94,2.34,24.89,65.88
575,臺中市,2014/10/28,忠明,3.4,0.46,-,36.9,57,28,25.75,4.39,21.36,1.54,25.49,58.05
576,臺中市,2014/10/28,豐原,3.0,0.37,-,40.6,47,23,13.65,2.62,11.03,1.62,24.24,66.34
577,臺中市,2014/10/28,沙鹿,2.1,0.28,-,44.9,60,23,15.93,1.57,14.37,4.08,24.29,67.13
578,臺中市,2014/10/28,大里,3.4,0.56,423.79,35.5,71,40,29.44,3.65,25.79,1.59,24.56,62.44
579,臺中市,2014/10/27,西屯,2.3,0.3,-,33.0,56,25,13.53,2.8,10.73,3.34,25.79,71.5
580,臺中市,2014/10/27,忠明,2.7,0.4,-,29.6,55,28,17.91,2.52,15.39,2.0,26.39,63.43
581,臺中市,2014/10/27,豐原,2.3,0.29,-,33.7,42,22,8.88,1.58,7.31,1.97,24.66,71.36
582,臺中市,2014/10/27,沙鹿,2.1,0.24,-,38.2,71,26,13.1,1.6,11.51,4.9,25.64,72.78
583,臺中市,2014/10/27,大里,3.1,0.48,421.69,29.0,58,29,20.76,2.85,17.92,1.83,25.89,65.87
584,臺中市,2014/10/26,西屯,3.4,0.51,-,26.8,61,33,24.46,5.38,19.07,1.87,25.63,81.16
585,臺中市,2014/10/26,忠明,3.2,0.58,-,27.0,67,38,28.02,5.41,22.61,1.52,26.12,71.58
586,臺中市,2014/10/26,豐原,3.8,0.44,-,34.7,59,32,14.65,1.83,12.83,1.76,24.42,81.13
587,臺中市,2014/10/26,沙鹿,2.9,0.37,-,25.1,61,24,19.97,3.89,16.07,2.89,25.23,84.53
588,臺中市,2014/10/26,大里,3.0,0.58,435.53,33.5,74,43,22.72,2.35,20.37,1.63,25.08,72.88
589,臺中市,2014/10/25,西屯,3.0,0.48,-,29.9,56,27,28.57,5.99,22.58,1.22,24.72,78.8
590,臺中市,2014/10/25,忠明,3.3,0.63,-,29.3,64,33,34.03,5.82,28.2,1.25,25.32,69.15
591,臺中市,2014/10/25,豐原,3.4,0.46,-,38.0,60,33,16.3,1.88,14.41,1.54,23.43,79.2
592,臺中市,2014/10/25,沙鹿,3.2,0.45,-,24.8,57,23,26.77,4.86,21.9,1.97,24.23,81.01
593,臺中市,2014/10/25,大里,3.9,0.75,443.81,36.0,76,44,36.06,6.59,29.47,1.36,23.89,72.15
594,臺中市,2014/10/24,西屯,3.8,0.38,-,34.7,48,20,23.68,2.52,21.16,2.01,24.36,72.73
595,臺中市,2014/10/24,忠明,3.7,0.57,-,34.9,49,21,29.38,3.38,26.0,1.42,24.99,63.28
596,臺中市,2014/10/24,豐原,3.2,0.43,-,40.0,53,24,14.77,1.52,13.26,1.69,23.36,73.32
597,臺中市,2014/10/24,沙鹿,2.8,0.31,-,33.4,51,-,18.75,1.17,17.58,3.02,23.95,74.11
598,臺中市,2014/10/24,大里,3.9,0.66,431.18,36.2,65,30,31.49,5.59,25.9,1.47,23.76,67.17
599,臺中市,2014/10/23,西屯,1.2,0.23,-,43.9,39,13,10.38,1.49,8.89,3.98,23.91,64.92
600,臺中市,2014/10/23,忠明,3.0,0.33,-,39.8,35,14,15.82,1.65,14.18,2.22,24.46,57.02
601,臺中市,2014/10/23,豐原,1.9,0.24,-,42.4,28,12,5.82,1.12,4.7,2.18,22.91,64.7
602,臺中市,2014/10/23,沙鹿,2.7,0.21,-,44.8,52,17,11.73,0.89,10.82,5.41,23.6,65.83
603,臺中市,2014/10/23,大里,3.0,0.41,414.1,37.3,39,15,18.01,1.2,16.81,2.11,23.77,59.77
604,臺中市,2014/10/22,西屯,3.2,0.46,-,34.1,54,20,21.28,5.68,15.6,3.7,24.89,69.23
605,臺中市,2014/10/22,忠明,4.0,0.49,-,32.4,49,26,23.35,4.0,19.35,2.27,26.66,60.0
606,臺中市,2014/10/22,豐原,2.1,0.3,-,38.3,29,15,8.04,1.38,6.66,2.31,24.19,66.89
607,臺中市,2014/10/22,沙鹿,2.3,0.39,-,39.7,65,31,19.51,3.82,15.69,5.38,25.31,68.17
608,臺中市,2014/10/22,大里,3.6,0.57,436.68,31.0,53,28,23.72,3.56,20.13,2.39,25.07,64.33
609,臺中市,2014/10/21,西屯,7.0,0.73,-,27.3,79,44,47.49,14.14,33.35,1.25,26.45,62.82
610,臺中市,2014/10/21,忠明,6.6,0.81,-,30.2,73,41,41.95,8.75,33.2,1.22,28.87,55.01
611,臺中市,2014/10/21,豐原,3.6,0.39,-,41.2,42,22,12.99,2.42,10.57,2.05,25.25,61.43
612,臺中市,2014/10/21,沙鹿,7.6,0.79,-,33.1,110,62,40.73,5.93,34.79,1.32,27.01,68.03
613,臺中市,2014/10/21,大里,5.9,0.75,457.21,31.5,84,42,36.21,6.53,29.67,1.49,26.55,59.98
614,臺中市,2014/10/20,西屯,3.9,0.61,-,41.8,92,54,23.17,1.85,21.32,1.52,25.48,71.08
615,臺中市,2014/10/20,忠明,4.1,0.76,-,44.4,88,52,28.53,2.67,25.87,1.35,27.86,60.08
616,臺中市,2014/10/20,豐原,4.5,0.43,-,53.5,65,37,13.95,1.59,12.36,2.15,24.26,68.53
617,臺中市,2014/10/20,沙鹿,4.8,0.6,-,53.7,110,65,19.49,0.8,18.67,2.19,25.58,76.97
618,臺中市,2014/10/20,大里,4.0,0.74,453.62,44.7,86,45,29.18,2.87,26.3,1.27,25.98,61.96
619,臺中市,2014/10/19,西屯,3.2,0.61,-,49.8,86,51,19.65,1.37,18.28,1.2,24.95,70.96
620,臺中市,2014/10/19,忠明,3.7,0.65,-,49.0,84,49,25.72,2.46,23.26,1.25,27.18,61.59
621,臺中市,2014/10/19,豐原,2.5,0.47,-,63.8,72,40,11.28,1.76,9.51,1.89,23.94,68.41
622,臺中市,2014/10/19,沙鹿,3.7,0.57,-,49.6,97,53,22.44,1.23,21.2,1.8,25.43,70.75
623,臺中市,2014/10/19,大里,3.7,0.61,442.34,49.8,91,49,23.74,2.12,21.62,1.38,24.89,65.35
624,臺中市,2014/10/18,西屯,2.7,0.52,-,35.2,70,35,26.53,5.31,21.21,1.65,24.42,71.35
625,臺中市,2014/10/18,忠明,3.7,0.63,-,35.0,71,42,30.88,5.0,25.88,1.41,26.46,62.27
626,臺中市,2014/10/18,豐原,2.8,0.44,-,47.0,62,31,15.29,1.95,13.34,2.0,23.7,69.74
627,臺中市,2014/10/18,沙鹿,3.1,0.52,-,30.6,78,41,29.86,6.02,23.84,2.38,24.5,75.18
628,臺中市,2014/10/18,大里,3.2,0.59,433.84,40.8,79,41,26.22,2.63,23.58,1.55,24.04,66.49
629,臺中市,2014/10/17,西屯,2.7,0.51,-,34.3,63,33,34.34,7.96,26.38,1.45,23.59,66.74
630,臺中市,2014/10/17,忠明,3.6,0.74,-,35.1,64,38,39.22,6.43,32.78,1.31,25.81,56.88
631,臺中市,2014/10/17,豐原,2.9,0.4,-,54.6,62,28,13.86,1.92,11.94,2.08,23.52,63.28
632,臺中市,2014/10/17,沙鹿,3.1,0.46,-,34.5,69,35,26.4,3.44,22.97,2.22,23.71,69.6
633,臺中市,2014/10/17,大里,2.8,0.69,432.04,41.9,79,43,33.96,4.04,29.92,1.6,23.26,61.63
634,臺中市,2014/10/16,西屯,3.2,0.39,-,47.7,65,37,15.69,1.29,14.4,2.81,21.92,59.71
635,臺中市,2014/10/16,忠明,3.4,0.54,-,40.9,65,38,24.89,1.73,23.16,1.62,23.9,52.62
636,臺中市,2014/10/16,豐原,1.7,0.36,-,52.1,55,27,10.87,1.59,9.28,1.91,22.31,56.82
637,臺中市,2014/10/16,沙鹿,2.7,0.33,-,51.5,67,36,15.29,0.98,14.3,4.38,21.68,61.11
638,臺中市,2014/10/16,大里,4.9,0.65,427.91,39.8,-,49,31.86,4.35,27.52,1.73,21.11,58.6
639,臺中市,2014/10/15,西屯,4.0,0.42,-,56.5,77,47,15.1,0.75,14.31,2.99,21.97,58.88
640,臺中市,2014/10/15,忠明,4.2,0.58,-,51.0,72,48,22.9,1.64,21.26,1.8,23.95,51.7
641,臺中市,2014/10/15,豐原,2.8,0.38,-,59.5,62,36,10.78,1.3,9.48,1.81,22.4,55.72
642,臺中市,2014/10/15,沙鹿,3.7,0.41,-,63.8,87,49,14.66,0.66,13.98,4.21,21.85,60.36
643,臺中市,2014/10/15,大里,4.3,0.72,429.78,46.6,-,53,31.78,2.9,28.87,1.68,21.38,58.47
644,臺中市,2014/10/14,西屯,2.1,0.37,-,55.9,69,37,12.41,1.28,11.13,3.58,22.7,55.31
645,臺中市,2014/10/14,忠明,2.9,0.46,-,51.1,60,35,19.53,1.4,18.13,1.91,24.79,48.58
646,臺中市,2014/10/14,豐原,1.7,0.34,-,52.2,49,27,7.74,0.67,7.02,2.13,22.87,53.45
647,臺中市,2014/10/14,沙鹿,2.8,0.39,-,56.0,81,43,14.63,0.59,13.99,4.54,22.38,61.62
648,臺中市,2014/10/14,大里,3.6,0.61,428.39,41.0,74,43,29.1,3.28,25.82,1.86,22.16,57.96
649,臺中市,2014/10/13,西屯,2.8,0.33,-,52.1,63,31,13.57,2.52,11.05,3.85,24.02,57.36
650,臺中市,2014/10/13,忠明,3.0,0.39,-,48.6,55,31,19.42,1.76,17.66,2.04,26.3,50.64
651,臺中市,2014/10/13,豐原,1.8,0.29,-,54.4,49,28,7.85,1.56,6.3,2.16,24.26,52.64
652,臺中市,2014/10/13,沙鹿,2.1,0.28,-,57.8,65,33,10.86,0.57,10.27,4.74,24.58,55.49
653,臺中市,2014/10/13,大里,2.6,0.56,430.33,39.7,60,30,25.62,3.11,22.52,1.97,23.82,60.97
654,臺中市,2014/10/12,西屯,1.9,0.27,-,39.7,46,20,11.19,1.78,9.41,4.4,23.96,68.14
655,臺中市,2014/10/12,忠明,2.2,0.34,-,40.9,41,21,15.8,2.6,13.21,2.29,26.27,58.78
656,臺中市,2014/10/12,豐原,1.4,0.19,-,45.0,33,17,5.41,1.09,4.31,2.52,24.19,61.7
657,臺中市,2014/10/12,沙鹿,1.8,0.19,-,47.6,53,25,8.12,0.75,7.37,5.34,25.13,64.11
658,臺中市,2014/10/12,大里,1.8,0.29,408.35,42.3,38,21,14.57,1.44,13.15,3.16,24.24,61.5
659,臺中市,2014/10/11,西屯,0.6,0.2,-,38.3,49,16,7.01,1.54,5.48,6.93,24.18,78.29
660,臺中市,2014/10/11,忠明,1.2,0.21,-,37.0,42,18,9.23,1.51,7.73,3.29,25.98,68.88
661,臺中市,2014/10/11,豐原,1.4,0.16,-,37.2,37,13,5.42,1.02,4.4,4.13,23.45,76.68
662,臺中市,2014/10/11,沙鹿,1.6,0.14,-,41.4,61,23,6.59,0.43,6.15,8.96,24.73,79.58
663,臺中市,2014/10/11,大里,2.2,0.2,402.89,37.0,37,21,9.91,0.68,9.25,4.5,24.64,67.51
664,臺中市,2014/10/10,西屯,2.1,0.18,-,28.8,39,11,8.23,1.48,6.75,5.44,25.4,76.58
665,臺中市,2014/10/10,忠明,2.3,0.22,-,26.7,33,12,11.95,2.2,9.75,2.66,27.63,66.17
666,臺中市,2014/10/10,豐原,1.8,0.15,-,29.2,29,8,4.91,0.73,4.14,3.03,25.83,69.01
667,臺中市,2014/10/10,沙鹿,1.4,0.14,-,33.4,51,19,7.97,0.95,7.02,7.64,25.45,80.8
668,臺中市,2014/10/10,大里,2.1,0.28,411.91,25.0,30,12,14.62,2.35,12.27,3.01,26.03,67.34
669,臺中市,2014/10/09,西屯,2.0,0.21,-,33.4,35,14,9.8,1.79,8.02,3.88,24.99,66.93
670,臺中市,2014/10/09,忠明,2.2,0.28,-,29.3,27,10,15.82,1.95,13.87,2.24,27.12,58.43
671,臺中市,2014/10/09,豐原,1.9,0.21,-,31.0,24,11,6.56,1.09,5.44,2.17,25.45,60.18
672,臺中市,2014/10/09,沙鹿,1.7,0.17,-,37.6,40,18,10.55,1.67,8.88,5.48,25.55,70.33
673,臺中市,2014/10/09,大里,2.2,0.49,424.38,28.6,41,23,22.14,3.17,18.96,2.08,25.33,63.71
674,臺中市,2014/10/08,西屯,1.0,0.24,-,33.2,44,15,15.09,1.91,13.15,3.01,24.23,62.85
675,臺中市,2014/10/08,忠明,2.0,0.37,-,33.2,36,17,19.31,2.79,16.52,1.92,26.34,55.04
676,臺中市,2014/10/08,豐原,2.1,0.26,-,36.4,37,16,8.91,1.92,7.0,2.06,24.43,57.58
677,臺中市,2014/10/08,沙鹿,2.0,0.2,-,39.4,46,20,10.99,1.38,9.61,4.3,24.74,64.9
678,臺中市,2014/10/08,大里,2.2,0.46,420.21,36.0,44,22,19.86,1.69,18.17,1.87,24.33,59.64
679,臺中市,2014/10/07,西屯,1.8,0.25,-,50.0,51,21,11.01,1.28,9.73,3.98,23.65,58.19
680,臺中市,2014/10/07,忠明,2.2,0.34,-,48.4,44,22,15.85,1.29,14.55,2.57,25.64,50.94
681,臺中市,2014/10/07,豐原,1.6,0.26,-,49.8,37,19,7.58,1.28,6.3,2.48,23.71,52.65
682,臺中市,2014/10/07,沙鹿,1.6,0.2,-,53.6,53,21,9.36,1.32,8.03,5.22,24.17,59.35
683,臺中市,2014/10/07,大里,2.2,0.45,418.76,44.8,50,27,17.43,1.72,15.7,1.98,23.92,55.92
684,臺中市,2014/10/06,西屯,1.9,0.26,-,52.2,67,29,10.21,1.16,9.04,4.46,24.35,57.09
685,臺中市,2014/10/06,忠明,2.9,0.34,-,50.8,56,29,14.62,1.61,13.0,2.75,26.43,49.58
686,臺中市,2014/10/06,豐原,1.3,0.26,-,51.9,59,27,6.95,1.17,5.77,2.49,24.41,51.44
687,臺中市,2014/10/06,沙鹿,1.7,0.25,-,58.7,67,32,7.64,1.15,6.49,5.82,25.21,56.26
688,臺中市,2014/10/06,大里,2.3,0.37,417.03,44.0,54,25,13.43,1.53,11.86,2.34,24.91,54.4
689,臺中市,2014/10/05,西屯,2.0,0.22,-,49.6,50,15,9.27,0.88,8.38,4.58,24.5,63.19
690,臺中市,2014/10/05,忠明,1.8,0.29,-,48.7,43,16,12.4,1.14,11.26,2.59,26.55,54.64
691,臺中市,2014/10/05,豐原,1.1,0.21,-,51.1,43,12,5.29,0.33,4.94,3.2,24.63,54.61
692,臺中市,2014/10/05,沙鹿,1.7,0.22,-,52.9,51,22,8.61,0.97,7.62,6.37,25.11,65.5
693,臺中市,2014/10/05,大里,1.1,0.27,406.61,48.7,37,16,10.21,1.47,8.74,2.8,25.11,54.29
694,臺中市,2014/10/04,西屯,1.8,0.24,-,51.7,57,20,9.49,1.61,7.88,5.3,24.19,58.6
695,臺中市,2014/10/04,忠明,1.9,0.28,-,50.9,51,22,13.33,1.38,11.94,3.06,26.33,50.79
696,臺中市,2014/10/04,豐原,1.4,0.22,-,52.9,46,18,6.01,0.89,5.13,2.93,24.31,51.7
697,臺中市,2014/10/04,沙鹿,1.8,0.23,-,51.5,57,24,9.21,0.87,8.34,7.57,24.8,59.94
698,臺中市,2014/10/04,大里,2.1,0.29,407.02,52.5,49,24,10.2,1.43,8.76,3.18,24.8,52.48
699,臺中市,2014/10/03,西屯,2.1,0.31,-,46.8,53,19,10.79,1.03,9.74,4.52,25.97,61.27
700,臺中市,2014/10/03,忠明,2.9,0.42,-,43.7,50,24,16.19,1.43,14.75,2.31,28.26,54.0
701,臺中市,2014/10/03,豐原,1.6,0.31,-,44.1,42,18,7.1,0.87,6.22,2.8,26.23,59.27
702,臺中市,2014/10/03,沙鹿,1.9,0.31,-,50.9,61,27,11.48,1.11,10.36,6.29,26.6,62.51
703,臺中市,2014/10/03,大里,2.9,0.49,422.9,40.8,58,28,19.85,2.91,16.94,2.57,27.33,57.79
704,臺中市,2014/10/02,西屯,2.8,0.29,-,34.6,38,20,13.85,1.76,12.09,2.94,26.51,74.16
705,臺中市,2014/10/02,忠明,3.2,0.46,-,32.7,40,22,19.87,2.71,17.16,1.81,28.83,65.37
706,臺中市,2014/10/02,豐原,1.8,0.36,-,38.3,43,18,9.97,1.57,8.4,2.1,27.12,69.68
707,臺中市,2014/10/02,沙鹿,2.2,0.31,-,35.2,44,22,13.28,1.25,12.03,4.11,26.82,76.23
708,臺中市,2014/10/02,大里,2.6,0.55,426.25,37.4,51,30,20.66,2.97,17.68,1.72,28.03,67.67
709,臺中市,2014/10/01,西屯,2.6,0.26,-,32.7,47,22,15.06,2.3,12.76,2.74,26.99,74.35
710,臺中市,2014/10/01,忠明,2.9,0.42,-,30.8,47,24,20.16,2.67,17.49,1.7,29.24,65.92
711,臺中市,2014/10/01,豐原,3.1,0.36,-,32.9,50,27,10.28,1.44,8.83,1.73,27.45,71.88
712,臺中市,2014/10/01,沙鹿,2.2,0.27,-,34.9,48,23,12.3,0.95,11.35,4.41,27.48,75.5
713,臺中市,2014/10/01,大里,3.2,0.5,426.47,38.3,59,36,19.06,2.37,16.69,1.86,28.88,66.83
714,臺南市,2014/10/31,新營,3.7,0.37,-,44.2,86,42,11.98,0.86,11.11,1.47,26.11,73.14
715,臺南市,2014/10/31,善化,2.9,0.31,428.82,35.8,61,37,11.82,1.25,10.58,1.52,26.68,75.15
716,臺南市,2014/10/31,安南,2.5,0.36,-,42.6,77,39,14.95,1.32,13.62,1.46,26.52,77.44
717,臺南市,2014/10/31,臺南,2.9,0.45,-,48.8,58,35,16.78,1.48,15.3,1.34,26.62,71.58
718,臺南市,2014/10/30,新營,5.4,0.39,-,51.9,88,42,12.21,1.43,10.78,1.31,25.97,73.72
719,臺南市,2014/10/30,善化,2.5,0.32,431.65,43.8,67,37,10.28,1.07,9.18,1.45,26.67,75.92
720,臺南市,2014/10/30,安南,3.8,0.4,-,48.2,87,42,16.85,1.75,15.06,1.53,26.64,77.0
721,臺南市,2014/10/30,臺南,2.8,0.41,-,56.0,61,34,13.78,1.51,12.27,1.51,26.48,73.11
722,臺南市,2014/10/29,新營,4.3,0.39,-,46.5,78,31,14.43,1.35,13.07,1.32,25.81,70.15
723,臺南市,2014/10/29,善化,2.9,0.31,422.01,42.7,65,26,11.04,1.59,9.45,1.45,26.67,73.63
724,臺南市,2014/10/29,安南,2.2,0.3,-,45.9,74,25,12.43,1.33,11.1,1.67,26.08,76.7
725,臺南市,2014/10/29,臺南,2.4,0.38,-,50.6,57,25,12.29,0.92,11.37,1.63,26.3,70.59
726,臺南市,2014/10/28,新營,3.0,0.39,-,41.4,94,40,17.33,2.83,14.5,1.79,25.6,68.02
727,臺南市,2014/10/28,善化,3.0,0.36,431.12,37.8,87,41,14.63,1.76,12.87,1.66,26.64,71.59
728,臺南市,2014/10/28,安南,3.7,0.35,-,44.3,91,38,17.12,2.48,14.64,2.01,26.39,72.87
729,臺南市,2014/10/28,臺南,3.7,0.53,-,48.0,74,39,18.27,1.85,16.41,1.9,26.57,66.05
730,臺南市,2014/10/27,新營,3.1,0.41,-,39.4,109,47,15.62,1.79,13.83,2.05,26.45,73.34
731,臺南市,2014/10/27,善化,3.6,0.39,429.28,36.0,81,47,13.91,1.26,12.63,2.26,27.62,74.7
732,臺南市,2014/10/27,安南,2.7,0.38,-,39.3,111,43,15.76,2.25,13.51,2.26,27.19,79.43
733,臺南市,2014/10/27,臺南,3.9,0.53,-,41.0,89,44,17.93,2.06,15.87,1.91,27.45,73.5
734,臺南市,2014/10/26,新營,3.7,0.4,-,41.8,86,38,14.85,2.4,12.45,1.85,25.9,76.89
735,臺南市,2014/10/26,善化,3.8,0.38,432.3,36.8,69,40,12.98,2.01,10.97,2.0,27.14,77.6
736,臺南市,2014/10/26,安南,3.9,0.34,-,40.1,70,36,15.77,3.35,12.42,1.99,26.34,83.16
737,臺南市,2014/10/26,臺南,5.2,0.51,-,40.5,63,40,19.84,2.23,17.61,2.01,26.72,77.26
738,臺南市,2014/10/25,新營,5.4,0.45,-,42.0,80,35,21.63,4.2,17.43,1.71,25.7,73.59
739,臺南市,2014/10/25,善化,5.1,0.41,437.39,39.4,73,37,18.06,2.66,15.4,1.78,26.95,74.68
740,臺南市,2014/10/25,安南,5.1,0.4,-,40.2,71,34,21.38,4.06,17.31,1.81,26.26,78.8
741,臺南市,2014/10/25,臺南,5.6,0.59,-,41.8,70,-,25.35,3.25,22.11,1.71,26.47,72.61
742,臺南市,2014/10/24,新營,3.5,0.38,-,40.4,72,27,17.81,1.67,16.08,2.09,25.04,69.99
743,臺南市,2014/10/24,善化,4.1,0.34,425.17,39.7,61,25,15.94,1.96,13.98,2.32,26.63,71.28
744,臺南市,2014/10/24,安南,3.0,0.35,-,40.9,69,22,18.31,1.91,16.42,2.27,25.89,73.78
745,臺南市,2014/10/24,臺南,5.1,0.51,-,39.6,56,25,21.75,2.07,19.67,2.14,26.01,67.43
746,臺南市,2014/10/23,新營,3.7,0.34,-,41.3,61,17,15.99,1.17,14.77,2.65,24.74,67.24
747,臺南市,2014/10/23,善化,5.1,0.35,421.51,38.3,61,21,17.8,2.0,15.8,3.41,26.79,68.19
748,臺南市,2014/10/23,安南,3.9,0.31,-,44.6,75,24,15.8,2.57,13.24,2.54,26.05,70.34
749,臺南市,2014/10/23,臺南,4.0,0.46,-,46.0,67,24,17.19,1.67,15.52,2.3,26.22,63.93
750,臺南市,2014/10/22,新營,3.4,0.46,-,34.9,98,35,18.63,2.99,15.64,2.5,26.41,68.59
751,臺南市,2014/10/22,善化,4.5,0.39,435.98,36.0,86,35,15.7,1.93,13.77,3.15,27.59,70.85
752,臺南市,2014/10/22,安南,4.4,0.4,-,38.7,100,40,19.73,3.03,16.69,2.73,27.3,73.54
753,臺南市,2014/10/22,臺南,5.3,0.54,-,44.2,85,39,18.44,1.43,17.01,2.39,27.69,64.85
754,臺南市,2014/10/21,新營,4.2,0.49,-,46.3,100,51,16.93,1.64,15.3,1.73,27.34,68.41
755,臺南市,2014/10/21,善化,3.9,0.39,440.96,42.4,72,44,14.97,1.47,13.5,1.72,28.02,69.82
756,臺南市,2014/10/21,安南,4.0,0.43,-,43.9,92,50,17.77,2.18,15.59,1.66,27.79,74.6
757,臺南市,2014/10/21,臺南,4.6,0.6,-,50.9,71,49,19.33,1.86,17.47,1.61,27.97,66.61
758,臺南市,2014/10/20,新營,4.1,0.44,-,48.3,100,47,14.85,1.08,13.75,1.82,26.8,69.98
759,臺南市,2014/10/20,善化,4.4,0.4,447.94,46.7,82,46,15.3,1.62,13.68,1.82,27.61,73.04
760,臺南市,2014/10/20,安南,4.4,0.39,-,50.3,91,-,16.38,1.97,14.41,1.81,27.21,79.24
761,臺南市,2014/10/20,臺南,5.1,0.57,-,55.7,68,44,19.54,1.69,17.85,1.7,27.52,72.64
762,臺南市,2014/10/19,新營,4.0,0.39,-,53.7,92,40,12.31,1.09,11.23,1.38,26.09,69.52
763,臺南市,2014/10/19,善化,3.3,0.37,434.93,47.6,75,39,13.43,1.97,11.47,1.38,26.87,71.94
764,臺南市,2014/10/19,安南,3.0,0.38,-,47.2,81,-,13.37,1.55,11.81,1.35,25.81,79.73
765,臺南市,2014/10/19,臺南,3.8,0.48,-,59.6,71,39,13.85,1.28,12.57,1.56,26.77,69.72
766,臺南市,2014/10/18,新營,4.1,0.45,-,53.3,104,43,16.26,1.39,14.85,1.54,25.25,70.53
767,臺南市,2014/10/18,善化,3.8,0.37,433.66,48.7,77,43,14.38,1.93,12.46,1.53,26.31,71.49
768,臺南市,2014/10/18,安南,4.1,0.4,-,50.8,88,44,18.14,2.48,15.66,1.7,25.92,73.65
769,臺南市,2014/10/18,臺南,3.3,0.56,-,56.7,81,44,16.76,1.28,15.49,1.64,26.19,65.64
770,臺南市,2014/10/17,新營,4.2,0.52,-,48.2,102,47,21.67,2.49,19.16,1.5,24.63,63.86
771,臺南市,2014/10/17,善化,4.1,0.47,444.23,46.4,89,50,21.22,2.74,18.48,1.5,25.71,68.45
772,臺南市,2014/10/17,安南,3.8,0.47,-,50.4,100,53,24.92,2.67,22.25,1.66,25.1,69.47
773,臺南市,2014/10/17,臺南,4.8,0.7,-,56.7,91,53,25.17,1.83,23.34,1.58,25.44,61.72
774,臺南市,2014/10/16,新營,5.4,0.58,-,51.0,132,65,22.44,2.21,20.22,1.82,23.39,64.85
775,臺南市,2014/10/16,善化,5.0,0.55,446.25,50.4,120,72,20.91,1.49,19.42,1.82,25.21,68.44
776,臺南市,2014/10/16,安南,5.1,0.56,-,54.9,130,71,26.0,2.2,23.79,1.77,24.54,68.56
777,臺南市,2014/10/16,臺南,5.6,0.67,-,62.7,113,66,22.13,1.84,20.29,1.78,24.86,61.46
778,臺南市,2014/10/15,新營,5.1,0.58,-,58.4,129,66,20.6,1.91,18.65,1.88,23.47,64.54
779,臺南市,2014/10/15,善化,6.0,0.59,438.99,56.9,118,70,21.71,1.77,19.93,1.73,25.32,67.4
780,臺南市,2014/10/15,安南,5.5,0.58,-,61.4,125,69,23.86,3.26,20.6,1.85,24.57,66.35
781,臺南市,2014/10/15,臺南,6.3,0.75,-,65.1,110,73,23.44,2.12,21.32,1.66,24.76,60.24
782,臺南市,2014/10/14,新營,4.6,0.48,-,47.9,112,51,22.61,2.39,20.22,2.22,23.6,65.38
783,臺南市,2014/10/14,善化,5.3,0.5,437.91,48.8,109,56,21.99,2.7,19.28,2.31,25.76,68.78
784,臺南市,2014/10/14,安南,4.3,0.46,-,55.1,105,51,20.13,2.64,17.5,2.36,24.9,67.92
785,臺南市,2014/10/14,臺南,6.2,0.6,-,51.3,96,51,23.37,2.24,21.13,2.14,24.9,62.19
786,臺南市,2014/10/13,新營,3.9,0.47,-,39.3,98,43,20.56,2.63,17.93,2.41,25.21,64.83
787,臺南市,2014/10/13,善化,3.8,0.42,433.61,39.8,91,43,18.45,2.44,16.01,2.23,26.57,69.1
788,臺南市,2014/10/13,安南,4.3,0.39,-,45.9,93,42,17.98,1.94,16.03,2.25,26.15,69.15
789,臺南市,2014/10/13,臺南,3.6,0.53,-,49.5,86,42,18.19,1.39,16.78,2.12,26.5,61.54
790,臺南市,2014/10/12,新營,3.2,0.28,-,46.2,67,25,10.7,1.2,9.5,3.16,25.49,67.6
791,臺南市,2014/10/12,善化,3.4,0.25,411.07,43.9,61,27,10.48,1.32,9.16,4.86,27.09,68.49
792,臺南市,2014/10/12,安南,2.2,0.23,-,47.2,64,22,8.59,0.71,7.85,3.91,26.33,71.02
793,臺南市,2014/10/12,臺南,2.2,0.33,-,47.5,58,25,10.38,1.27,9.11,3.28,26.35,65.04
794,臺南市,2014/10/11,新營,1.8,0.23,-,35.2,68,18,9.64,1.23,8.39,3.67,26.2,72.8
795,臺南市,2014/10/11,善化,3.0,0.19,406.23,32.8,64,22,9.69,1.31,8.38,5.29,27.71,72.66
