序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
511,新北市,1997/08/05,汐止,7.2,1.01,18.2,-,65,-,54.15,20.22,33.93,-,-,-,28.33,-,-,58.0
512,新北市,1997/08/05,土城,10.5,1.01,15.9,-,72,-,43.88,14.06,29.82,-,-,-,29.3,-,-,61.0
513,新北市,1997/08/05,林口,10.1,0.7,15.8,-,44,-,34.99,8.94,26.05,-,-,-,27.39,-,-,44.0
514,新北市,1997/08/05,萬里,2.1,0.41,20.3,-,30,-,11.9,2.0,9.9,1.941,0.07,1.87,28.09,-,-,44.0
515,新北市,1997/08/04,板橋,18.5,1.22,16.4,-,85,-,64.77,19.27,45.5,-,-,-,29.87,-,-,67.0
516,新北市,1997/08/04,三重,12.5,3.41,-,-,114,63,170.51,121.05,49.46,-,-,-,30.12,-,-,82.0
517,新北市,1997/08/04,菜寮,9.5,1.57,10.2,-,78,-,60.05,22.61,37.44,-,-,-,29.62,-,-,64.0
518,新北市,1997/08/04,永和,13.5,3.01,-,-,85,-,98.01,51.6,46.41,3.552,1.07,2.48,31.78,-,-,67.0
519,新北市,1997/08/04,新莊,12.2,1.05,14.1,-,58,-,42.59,9.29,33.29,2.802,0.45,2.35,29.59,-,-,54.0
520,新北市,1997/08/04,新店,7.4,0.91,30.0,-,51,-,27.45,3.05,24.4,-,-,-,29.48,-,-,92.0
521,新北市,1997/08/04,淡水,2.5,0.99,13.4,-,59,-,29.54,6.68,22.86,-,-,-,29.24,-,76.0,55.0
522,新北市,1997/08/04,汐止,-,1.06,21.7,-,66,-,47.49,16.03,31.46,-,-,-,28.4,-,-,58.0
523,新北市,1997/08/04,土城,12.2,1.08,21.2,-,73,-,45.83,12.08,33.75,-,-,-,28.95,-,-,73.0
524,新北市,1997/08/04,林口,6.7,0.72,28.1,-,52,-,29.1,5.68,23.42,-,-,-,27.16,-,-,56.0
525,新北市,1997/08/04,萬里,3.0,0.37,38.2,-,41,-,8.25,0.79,7.45,1.856,0.02,1.83,28.19,-,-,73.0
526,新北市,1997/08/03,板橋,9.9,1.04,16.6,-,50,-,58.19,26.72,31.47,-,-,-,30.13,-,-,50.0
527,新北市,1997/08/03,三重,7.7,2.96,-,-,66,48,132.1,90.29,41.81,-,-,-,30.67,-,-,58.0
528,新北市,1997/08/03,菜寮,4.9,1.35,13.5,-,45,-,45.21,16.76,28.45,-,-,-,30.39,-,-,45.0
529,新北市,1997/08/03,永和,5.7,2.22,-,-,50,-,78.49,47.88,30.61,3.32,0.84,2.47,32.33,-,-,50.0
530,新北市,1997/08/03,新莊,7.9,0.91,20.9,-,41,-,40.17,17.68,22.5,2.814,0.72,2.09,30.2,-,-,53.0
531,新北市,1997/08/03,新店,0.8,0.66,24.3,-,25,-,16.56,2.15,14.4,-,-,-,29.85,-,-,61.0
532,新北市,1997/08/03,淡水,2.9,0.97,19.1,-,41,-,31.66,8.78,22.88,-,-,-,29.93,-,69.0,44.0
533,新北市,1997/08/03,汐止,-,0.72,14.5,-,34,-,26.55,9.17,17.38,-,-,-,29.4,-,-,34.0
534,新北市,1997/08/03,土城,5.7,0.84,20.0,-,45,-,36.7,15.12,21.59,-,-,-,29.08,-,-,58.0
535,新北市,1997/08/03,林口,5.8,0.74,24.0,-,27,-,34.7,13.84,20.86,-,-,-,27.61,-,-,65.0
536,新北市,1997/08/03,萬里,1.0,0.42,19.5,-,23,-,10.68,2.37,8.31,1.867,0.04,1.83,29.44,-,-,44.0
537,新北市,1997/08/02,板橋,3.9,1.0,3.9,-,31,-,43.04,20.65,22.39,-,-,-,29.81,-,-,31.0
538,新北市,1997/08/02,三重,4.0,1.79,-,-,42,38,79.6,56.42,23.18,-,-,-,30.3,-,-,42.0
539,新北市,1997/08/02,菜寮,2.6,1.09,2.3,-,31,-,36.69,16.22,20.47,-,-,-,30.21,-,-,31.0
540,新北市,1997/08/02,永和,2.6,1.44,-,-,31,-,51.19,34.0,17.19,2.896,0.53,2.37,31.84,-,-,31.0
541,新北市,1997/08/02,新莊,2.0,0.69,4.8,-,24,-,26.93,8.3,18.63,2.442,0.34,2.1,30.03,-,-,24.0
542,新北市,1997/08/02,新店,0.6,0.51,11.9,-,16,-,13.32,2.4,10.93,-,-,-,29.47,-,-,17.0
543,新北市,1997/08/02,淡水,1.4,0.64,9.0,-,38,-,19.91,5.26,14.65,-,-,-,29.67,-,62.0,38.0
544,新北市,1997/08/02,汐止,0.8,0.69,7.9,-,33,-,36.53,19.86,16.67,-,-,-,28.6,-,-,33.0
545,新北市,1997/08/02,土城,2.3,0.66,5.7,-,21,-,23.93,8.67,15.27,-,-,-,29.33,-,-,21.0
546,新北市,1997/08/02,林口,3.4,0.64,9.3,-,32,-,30.36,9.94,20.42,-,-,-,27.08,-,-,32.0
547,新北市,1997/08/02,萬里,0.3,0.37,13.9,-,20,-,7.32,2.03,5.29,1.843,0.02,1.82,28.44,-,-,20.0
548,新北市,1997/08/01,板橋,10.1,1.08,20.6,-,58,-,46.74,17.67,29.07,-,-,-,30.73,-,-,78.0
549,新北市,1997/08/01,三重,8.8,2.71,-,-,66,47,121.14,76.91,44.24,-,-,-,31.39,-,-,58.0
550,新北市,1997/08/01,菜寮,5.3,1.48,13.2,-,62,-,50.95,21.13,29.83,-,-,-,31.13,-,-,56.0
551,新北市,1997/08/01,永和,4.7,1.97,-,-,44,-,62.62,34.13,28.5,3.417,0.86,2.55,32.7,-,-,44.0
552,新北市,1997/08/01,新莊,9.9,0.96,22.4,-,49,-,40.52,13.12,27.39,2.681,0.49,2.19,30.94,-,-,77.0
553,新北市,1997/08/01,新店,1.4,0.63,19.8,-,31,-,18.11,3.07,15.04,-,-,-,30.06,-,-,85.0
554,新北市,1997/08/01,淡水,3.9,1.0,19.1,-,53,-,35.23,11.28,23.95,-,-,-,30.28,-,69.0,51.0
555,新北市,1997/08/01,汐止,0.9,0.68,10.7,-,39,-,39.65,20.77,18.88,-,-,-,29.49,-,-,39.0
556,新北市,1997/08/01,土城,5.9,0.76,21.8,-,53,-,32.48,12.05,20.43,-,-,-,29.97,-,-,86.0
557,新北市,1997/08/01,林口,8.7,0.7,28.7,-,54,-,36.99,10.25,26.74,-,-,-,28.33,-,-,88.0
558,新北市,1997/08/01,萬里,-,0.48,12.8,-,27,-,-,51.54,8.36,2.051,0.16,1.89,29.47,-,-,41.0
559,臺中市,1997/08/31,西屯,0.7,0.54,9.9,-,28,-,22.01,8.07,13.94,2.087,0.08,2.02,27.24,-,-,28.0
560,臺中市,1997/08/31,忠明,1.9,0.97,10.2,-,30,23,28.59,9.72,18.88,-,-,-,27.09,-,-,30.0
561,臺中市,1997/08/31,豐原,0.8,0.62,14.7,-,35,-,15.72,1.8,13.92,-,-,-,27.08,-,-,35.0
562,臺中市,1997/08/31,沙鹿,1.1,0.57,-,-,24,-,15.88,5.13,10.75,-,-,-,27.82,-,-,24.0
563,臺中市,1997/08/31,大里,0.1,0.65,11.3,-,35,-,-,-,-,-,-,-,28.06,-,-,35.0
564,臺中市,1997/08/30,西屯,2.3,0.55,12.4,-,31,-,27.38,8.63,18.75,2.167,0.19,1.98,27.53,-,-,32.0
565,臺中市,1997/08/30,忠明,3.1,1.07,13.3,-,29,21,32.73,10.49,22.25,-,-,-,27.5,-,-,40.0
566,臺中市,1997/08/30,豐原,2.1,0.65,21.4,-,28,-,17.94,1.81,16.13,-,-,-,27.41,-,-,60.0
567,臺中市,1997/08/30,沙鹿,3.6,0.43,-,-,16,-,15.08,2.15,12.93,-,-,-,28.07,-,-,16.0
568,臺中市,1997/08/30,大里,0.6,0.74,15.1,-,42,-,-,-,-,-,-,-,27.88,-,-,49.0
569,臺中市,1997/08/29,西屯,2.2,0.46,11.9,-,31,-,18.24,4.49,13.75,1.957,0.07,1.88,25.65,-,-,31.0
570,臺中市,1997/08/29,忠明,1.4,-,11.8,-,27,22,20.17,4.85,15.31,-,-,-,24.79,-,-,27.0
571,臺中市,1997/08/29,豐原,1.2,0.47,14.0,-,26,-,11.56,0.82,10.75,-,-,-,24.34,-,-,26.0
572,臺中市,1997/08/29,沙鹿,1.1,0.39,16.2,-,26,-,8.91,0.33,8.58,-,-,-,26.05,-,-,26.0
573,臺中市,1997/08/29,大里,0.2,0.47,12.9,-,43,-,-,-,-,-,-,-,26.09,-,-,43.0
574,臺中市,1997/08/28,西屯,3.9,0.66,32.5,-,98,-,29.57,6.88,22.68,2.716,0.26,2.46,29.81,-,-,98.0
575,臺中市,1997/08/28,忠明,5.5,1.19,43.2,-,120,74,38.62,8.82,29.8,-,-,-,29.86,-,-,144.0
576,臺中市,1997/08/28,豐原,6.7,0.95,36.4,-,112,-,26.44,4.34,22.1,-,-,-,29.28,-,-,87.0
577,臺中市,1997/08/28,沙鹿,7.1,0.64,32.5,-,86,-,18.55,1.39,17.16,-,-,-,30.08,-,-,94.0
578,臺中市,1997/08/28,大里,0.6,0.97,48.8,-,125,-,-,-,-,-,-,-,30.23,-,-,142.0
579,臺中市,1997/08/27,西屯,8.3,0.59,28.5,-,107,-,31.12,5.88,25.24,2.468,0.18,2.29,-,-,-,78.0
580,臺中市,1997/08/27,忠明,9.3,0.96,35.0,-,122,61,32.63,2.66,29.96,-,-,-,29.07,-,-,86.0
581,臺中市,1997/08/27,豐原,11.7,0.69,42.1,-,95,-,-,-,21.31,-,-,-,28.63,-,-,73.0
582,臺中市,1997/08/27,沙鹿,8.9,0.53,28.8,-,68,-,20.84,1.68,19.15,-,-,-,29.05,-,-,59.0
583,臺中市,1997/08/27,大里,1.1,0.85,33.6,-,108,-,28.07,2.93,25.14,-,-,-,29.35,-,-,79.0
584,臺中市,1997/08/26,西屯,3.9,0.52,31.4,-,69,-,26.17,5.17,21.0,2.506,0.38,2.22,-,-,-,70.0
585,臺中市,1997/08/26,忠明,4.8,0.83,28.3,-,70,44,33.68,5.47,28.21,-,-,-,28.76,-,-,69.0
586,臺中市,1997/08/26,豐原,5.0,0.7,24.1,-,72,-,26.17,2.36,23.8,-,-,-,27.95,-,-,61.0
587,臺中市,1997/08/26,沙鹿,4.0,0.46,34.1,-,45,-,16.07,1.24,14.82,-,-,-,28.41,-,-,71.0
588,臺中市,1997/08/26,大里,0.4,0.79,29.9,-,84,-,25.65,2.67,22.98,-,-,-,29.14,-,-,74.0
589,臺中市,1997/08/25,西屯,1.7,0.43,25.2,-,63,-,16.65,2.96,13.68,2.493,0.12,2.37,28.23,-,-,56.0
590,臺中市,1997/08/25,忠明,2.5,0.78,23.1,-,57,41,23.83,2.57,21.26,-,-,-,27.95,-,-,53.0
591,臺中市,1997/08/25,豐原,3.7,0.76,18.0,-,65,-,24.75,4.2,20.56,-,-,-,27.31,-,-,57.0
592,臺中市,1997/08/25,沙鹿,3.9,0.51,22.7,-,44,-,17.53,2.19,15.35,-,-,-,28.4,-,-,44.0
593,臺中市,1997/08/25,大里,0.3,0.63,23.1,-,57,-,19.43,2.44,16.99,-,-,-,28.58,-,-,54.0
594,臺中市,1997/08/24,西屯,1.4,0.42,17.8,-,44,-,17.31,4.06,13.25,2.093,0.09,2.0,-,-,-,44.0
595,臺中市,1997/08/24,忠明,2.1,0.68,19.3,-,52,36,19.02,3.2,15.82,-,-,-,28.13,-,-,51.0
596,臺中市,1997/08/24,豐原,2.6,0.64,13.9,-,52,-,21.13,3.81,17.32,-,-,-,27.47,-,-,51.0
597,臺中市,1997/08/24,沙鹿,0.6,0.48,22.1,-,38,-,11.48,0.76,10.72,-,-,-,28.51,-,-,38.0
598,臺中市,1997/08/24,大里,0.0,0.57,18.3,-,59,-,14.76,1.67,13.09,-,-,-,28.87,-,-,55.0
599,臺中市,1997/08/23,西屯,3.3,0.47,14.8,-,34,-,26.35,9.46,16.9,2.239,0.13,2.11,-,-,-,34.0
600,臺中市,1997/08/23,忠明,5.2,0.82,12.7,-,33,29,32.03,9.64,22.39,-,-,-,28.54,-,-,33.0
601,臺中市,1997/08/23,豐原,3.9,0.73,12.7,-,43,-,25.17,6.03,19.14,-,-,-,27.58,-,-,43.0
602,臺中市,1997/08/23,沙鹿,3.2,0.44,21.7,-,28,-,13.99,1.39,12.6,-,-,-,28.97,-,-,37.0
603,臺中市,1997/08/23,大里,0.1,0.59,14.1,-,62,-,21.79,4.78,17.01,-,-,-,28.97,-,-,56.0
604,臺中市,1997/08/22,西屯,3.9,0.73,20.6,-,63,-,36.39,13.22,23.17,2.909,0.35,2.55,28.18,-,-,66.0
605,臺中市,1997/08/22,忠明,4.4,1.26,19.1,-,62,47,47.9,17.09,30.81,-,-,-,27.82,-,-,74.0
606,臺中市,1997/08/22,豐原,6.3,0.95,24.5,-,65,-,29.36,4.42,24.95,-,-,-,27.01,-,-,87.0
607,臺中市,1997/08/22,沙鹿,8.8,0.63,18.6,-,56,-,25.71,5.11,20.6,-,-,-,28.32,-,-,57.0
608,臺中市,1997/08/22,大里,0.2,0.7,21.8,-,82,-,22.36,4.81,17.55,-,-,-,28.22,-,-,70.0
609,臺中市,1997/08/21,西屯,3.1,0.7,22.3,-,93,-,31.99,7.2,24.79,2.666,0.29,2.37,28.83,-,-,71.0
610,臺中市,1997/08/21,忠明,6.3,1.04,22.5,-,78,48,36.82,10.32,26.5,-,-,-,28.58,-,-,64.0
611,臺中市,1997/08/21,豐原,7.6,0.92,26.0,-,81,-,29.75,5.7,24.05,-,-,-,27.77,-,-,100.0
612,臺中市,1997/08/21,沙鹿,2.8,0.58,30.0,-,69,-,17.77,2.2,15.57,-,-,-,28.83,-,-,69.0
613,臺中市,1997/08/21,大里,0.4,0.8,21.1,-,79,-,24.07,5.8,18.26,-,-,-,29.24,-,-,65.0
614,臺中市,1997/08/20,西屯,6.4,0.49,30.4,-,47,-,22.71,6.16,16.55,2.632,0.32,2.33,28.94,-,-,61.0
615,臺中市,1997/08/20,忠明,10.2,0.76,24.7,-,47,39,31.29,6.12,25.17,-,-,-,28.69,-,-,58.0
616,臺中市,1997/08/20,豐原,6.8,0.78,23.3,-,73,-,26.22,3.17,23.05,-,-,-,27.79,-,-,61.0
617,臺中市,1997/08/20,沙鹿,7.1,0.5,36.2,-,39,-,13.29,1.87,11.89,-,-,-,29.19,-,-,70.0
618,臺中市,1997/08/20,大里,0.5,-,22.1,-,66,-,25.79,4.76,21.03,-,-,-,29.36,-,-,61.0
619,臺中市,1997/08/19,西屯,3.2,0.55,31.8,-,57,-,21.59,3.35,18.24,2.231,0.09,2.14,29.17,-,-,62.0
620,臺中市,1997/08/19,忠明,2.6,0.8,30.5,-,56,43,25.74,5.26,20.48,-,-,-,28.64,-,-,56.0
621,臺中市,1997/08/19,豐原,2.4,0.65,34.0,-,59,-,16.1,0.66,15.45,-,-,-,28.48,-,-,60.0
622,臺中市,1997/08/19,沙鹿,3.2,0.44,36.1,-,59,-,13.33,0.48,12.85,-,-,-,29.33,-,-,60.0
623,臺中市,1997/08/19,大里,0.4,0.46,31.0,-,44,-,15.49,2.11,13.39,-,-,-,29.73,-,-,54.0
624,臺中市,1997/08/18,西屯,1.7,0.83,7.7,-,33,-,-,-,-,2.397,0.29,2.1,24.79,-,-,33.0
625,臺中市,1997/08/18,忠明,2.2,1.44,8.5,-,30,25,50.12,25.03,25.08,-,-,-,23.43,-,-,30.0
626,臺中市,1997/08/18,豐原,0.9,0.63,13.7,-,31,-,22.89,4.32,18.57,-,-,-,23.52,-,-,31.0
627,臺中市,1997/08/18,沙鹿,3.9,0.51,16.1,-,28,-,17.68,2.34,15.35,-,-,-,25.89,-,-,28.0
628,臺中市,1997/08/18,大里,1.0,0.84,11.5,-,36,-,28.51,11.05,17.46,-,-,-,25.24,-,-,36.0
629,臺中市,1997/08/17,西屯,1.3,0.23,26.7,-,29,-,-,-,-,1.804,0.03,1.77,27.18,-,-,29.0
630,臺中市,1997/08/17,忠明,0.6,0.46,24.5,-,39,26,9.73,1.36,8.38,-,-,-,26.57,-,-,39.0
631,臺中市,1997/08/17,豐原,1.1,0.34,20.5,-,33,-,10.62,1.0,9.71,-,-,-,25.54,-,-,33.0
632,臺中市,1997/08/17,沙鹿,1.7,0.43,27.1,-,36,-,8.72,0.76,8.1,-,-,-,27.59,-,-,36.0
633,臺中市,1997/08/17,大里,0.3,0.31,22.2,-,34,-,9.6,0.87,8.73,-,-,-,27.77,-,-,34.0
634,臺中市,1997/08/16,西屯,4.1,0.38,16.8,-,38,-,20.8,5.59,15.21,2.132,0.17,1.96,28.58,-,-,38.0
635,臺中市,1997/08/16,忠明,2.3,0.57,17.3,-,42,37,22.56,5.19,17.37,-,-,-,28.54,-,-,42.0
636,臺中市,1997/08/16,豐原,2.7,0.55,14.1,-,47,-,21.46,5.16,16.3,-,-,-,27.76,-,-,47.0
637,臺中市,1997/08/16,沙鹿,6.1,0.47,13.1,-,34,-,20.03,4.29,15.74,-,-,-,28.67,-,-,34.0
638,臺中市,1997/08/16,大里,0.4,0.48,18.8,-,68,-,17.4,2.43,14.98,-,-,-,29.09,-,-,59.0
639,臺中市,1997/08/15,西屯,5.8,0.43,15.0,-,29,-,23.98,8.11,15.87,2.107,0.11,2.0,28.84,-,-,53.0
640,臺中市,1997/08/15,忠明,3.6,0.75,14.6,-,31,23,24.21,6.17,18.04,-,-,-,28.88,-,-,51.0
641,臺中市,1997/08/15,豐原,2.6,0.56,18.7,-,34,-,17.15,2.33,14.82,-,-,-,28.38,-,-,50.0
642,臺中市,1997/08/15,沙鹿,5.0,0.44,14.7,-,26,-,18.27,4.11,14.16,-,-,-,29.18,-,-,47.0
643,臺中市,1997/08/15,大里,0.4,0.65,13.8,-,41,-,17.49,4.49,13.0,-,-,-,29.21,-,-,43.0
644,臺中市,1997/08/14,西屯,2.5,0.49,14.9,-,-,-,23.32,6.2,17.12,2.166,0.12,2.05,28.68,-,-,40.0
645,臺中市,1997/08/14,忠明,0.6,0.98,15.2,-,38,29,32.79,10.13,22.66,-,-,-,28.65,-,-,40.0
646,臺中市,1997/08/14,豐原,1.2,0.55,23.1,-,38,-,16.32,1.42,14.89,-,-,-,28.28,-,-,48.0
647,臺中市,1997/08/14,沙鹿,1.8,0.48,14.9,-,27,-,15.22,1.72,13.51,-,-,-,29.11,-,-,28.0
648,臺中市,1997/08/14,大里,0.3,0.51,18.2,-,86,-,15.11,3.85,11.26,-,-,-,28.95,-,-,68.0
649,臺中市,1997/08/13,西屯,1.0,0.39,14.1,-,-,-,24.47,6.8,17.67,2.171,0.09,2.08,28.87,-,-,37.0
650,臺中市,1997/08/13,忠明,0.6,0.89,16.2,-,41,31,28.16,7.17,20.99,-,-,-,28.76,-,-,47.0
651,臺中市,1997/08/13,豐原,1.6,0.59,20.0,-,46,-,17.72,1.96,15.75,-,-,-,28.35,-,-,57.0
652,臺中市,1997/08/13,沙鹿,1.3,0.43,15.6,-,31,-,15.06,1.4,13.66,-,-,-,28.96,-,-,37.0
653,臺中市,1997/08/13,大里,0.2,0.53,17.2,-,52,-,17.15,4.34,12.82,-,-,-,29.42,-,-,51.0
654,臺中市,1997/08/12,西屯,1.8,0.43,13.2,-,-,-,20.27,6.84,13.43,2.18,0.15,2.03,28.61,-,-,28.0
655,臺中市,1997/08/12,忠明,0.8,0.86,14.4,-,33,27,26.05,6.15,19.9,-,-,-,28.3,-,-,33.0
656,臺中市,1997/08/12,豐原,2.1,0.63,17.9,-,42,-,17.97,2.08,15.89,-,-,-,28.12,-,-,42.0
657,臺中市,1997/08/12,沙鹿,1.1,0.39,15.3,-,23,-,10.15,1.21,8.94,-,-,-,28.63,-,-,28.0
658,臺中市,1997/08/12,大里,0.3,0.52,16.3,-,44,-,14.44,2.91,11.53,-,-,-,29.24,-,-,44.0
659,臺中市,1997/08/11,西屯,2.1,0.91,3.0,-,-,-,50.92,24.5,26.42,2.424,0.34,2.08,26.13,-,-,15.0
660,臺中市,1997/08/11,忠明,1.9,1.55,4.1,-,36,21,50.57,23.5,27.07,-,-,-,25.74,-,-,36.0
661,臺中市,1997/08/11,豐原,2.6,0.74,6.7,-,34,-,24.03,5.76,18.27,-,-,-,25.69,-,-,34.0
662,臺中市,1997/08/11,沙鹿,3.4,0.57,8.4,-,25,-,21.03,3.0,18.04,-,-,-,26.45,-,-,25.0
663,臺中市,1997/08/11,大里,0.8,0.96,3.6,-,42,-,35.31,18.72,16.58,-,-,-,26.66,-,-,42.0
664,臺中市,1997/08/10,西屯,1.3,0.53,7.0,-,-,-,24.91,9.96,14.95,1.967,0.06,1.9,26.48,-,-,18.0
665,臺中市,1997/08/10,忠明,1.5,1.0,6.6,-,27,16,31.37,12.22,19.15,-,-,-,26.26,-,-,27.0
666,臺中市,1997/08/10,豐原,1.3,0.56,10.8,-,23,-,13.86,1.93,11.93,-,-,-,25.87,-,-,23.0
667,臺中市,1997/08/10,沙鹿,1.7,0.4,10.8,-,20,-,13.74,1.37,12.36,-,-,-,27.19,-,-,20.0
668,臺中市,1997/08/10,大里,0.2,0.5,8.6,-,29,-,15.65,5.17,10.48,-,-,-,27.22,-,-,29.0
669,臺中市,1997/08/09,西屯,1.4,0.54,3.2,-,-,-,29.7,12.81,16.89,2.03,0.08,1.95,26.01,-,-,8.0
670,臺中市,1997/08/09,忠明,1.3,1.15,4.4,-,24,12,39.06,18.36,20.7,-,-,-,25.8,-,-,24.0
671,臺中市,1997/08/09,豐原,1.6,0.54,8.5,-,20,-,17.66,3.61,14.05,-,-,-,25.73,-,-,20.0
672,臺中市,1997/08/09,沙鹿,1.3,0.24,9.5,-,15,-,14.07,1.29,12.78,-,-,-,26.93,-,-,15.0
673,臺中市,1997/08/09,大里,0.1,0.55,5.0,-,30,-,21.42,8.7,12.72,-,-,-,26.63,-,-,30.0
674,臺中市,1997/08/08,西屯,1.9,0.48,5.4,-,-,-,27.13,10.76,16.37,1.948,0.07,1.88,25.87,-,-,11.0
675,臺中市,1997/08/08,忠明,1.3,1.01,6.7,-,17,11,32.96,12.83,20.13,-,-,-,25.5,-,-,17.0
676,臺中市,1997/08/08,豐原,0.4,0.4,13.2,-,18,-,12.15,1.72,10.43,-,-,-,25.66,-,-,18.0
677,臺中市,1997/08/08,沙鹿,0.6,0.34,12.3,-,14,-,16.64,2.34,14.29,-,-,-,26.67,-,-,16.0
678,臺中市,1997/08/08,大里,0.3,0.47,8.2,-,25,-,18.55,7.32,11.23,-,-,-,26.69,-,-,25.0
679,臺中市,1997/08/07,西屯,2.4,0.56,3.2,-,-,-,30.85,11.29,19.57,2.006,0.08,1.93,25.78,-,-,8.0
680,臺中市,1997/08/07,忠明,1.8,1.22,5.8,-,18,14,31.47,12.46,19.01,-,-,-,25.49,-,-,19.0
681,臺中市,1997/08/07,豐原,0.7,0.51,10.1,-,21,-,14.18,2.03,12.15,-,-,-,25.66,-,-,21.0
682,臺中市,1997/08/07,沙鹿,0.3,0.34,10.8,-,21,-,15.3,2.1,13.2,-,-,-,26.47,-,-,25.0
683,臺中市,1997/08/07,大里,0.4,0.67,5.8,-,26,-,25.48,12.13,13.35,-,-,-,26.56,-,-,26.0
684,臺中市,1997/08/06,西屯,0.5,0.42,15.1,-,-,-,18.47,4.97,13.5,1.789,0.05,1.74,29.2,-,-,30.0
685,臺中市,1997/08/06,忠明,1.4,0.77,12.1,-,33,18,24.63,6.24,18.39,-,-,-,28.76,-,-,33.0
686,臺中市,1997/08/06,豐原,1.7,0.51,14.9,-,35,-,16.73,1.69,15.04,-,-,-,28.5,-,-,35.0
687,臺中市,1997/08/06,沙鹿,0.2,0.4,17.0,-,43,-,12.91,1.6,11.31,-,-,-,29.41,-,-,43.0
688,臺中市,1997/08/06,大里,0.2,0.58,11.6,-,41,-,15.74,5.67,10.08,-,-,-,29.77,-,-,41.0
689,臺中市,1997/08/05,西屯,2.0,0.33,11.0,-,-,-,19.45,5.65,13.79,1.972,0.1,1.87,29.52,-,-,22.0
690,臺中市,1997/08/05,忠明,2.7,0.77,10.1,-,34,22,28.2,8.88,19.32,-,-,-,28.9,-,-,34.0
691,臺中市,1997/08/05,豐原,2.0,0.61,11.0,-,40,-,20.75,2.87,17.88,-,-,-,27.99,-,-,40.0
692,臺中市,1997/08/05,沙鹿,1.1,0.35,11.1,-,22,-,13.73,2.19,11.54,-,-,-,29.38,-,-,22.0
693,臺中市,1997/08/05,大里,0.1,0.55,9.9,-,44,-,18.31,5.73,12.58,-,-,-,29.78,-,-,44.0
694,臺中市,1997/08/04,西屯,1.9,0.53,13.0,-,-,-,24.66,8.93,15.73,2.085,0.17,1.92,29.39,-,-,39.0
695,臺中市,1997/08/04,忠明,2.7,0.98,13.2,-,49,26,32.38,10.74,21.64,-,-,-,29.18,-,-,49.0
696,臺中市,1997/08/04,豐原,2.7,0.81,14.4,-,60,-,22.85,4.43,18.42,-,-,-,28.45,-,-,55.0
697,臺中市,1997/08/04,沙鹿,1.2,0.5,11.7,-,37,-,15.81,2.43,13.37,-,-,-,29.5,-,-,37.0
698,臺中市,1997/08/04,大里,0.2,0.61,13.4,-,44,-,20.47,7.0,13.47,-,-,-,29.75,-,-,44.0
699,臺中市,1997/08/03,西屯,1.9,0.86,19.2,-,-,-,33.9,8.88,25.02,2.192,0.28,1.91,28.66,-,-,51.0
700,臺中市,1997/08/03,忠明,3.0,1.32,20.7,-,70,44,41.5,11.62,29.88,-,-,-,28.41,-,-,60.0
701,臺中市,1997/08/03,豐原,3.8,1.09,18.8,-,63,-,28.73,5.25,23.48,-,-,-,28.05,-,-,56.0
702,臺中市,1997/08/03,沙鹿,3.4,0.74,21.3,-,54,-,23.11,2.3,20.81,-,-,-,29.17,-,-,52.0
703,臺中市,1997/08/03,大里,0.1,0.78,23.4,-,69,-,20.36,4.71,15.65,-,-,-,28.76,-,-,80.0
704,臺中市,1997/08/02,西屯,4.0,0.75,18.2,-,-,-,40.56,12.36,28.2,2.872,0.66,2.21,28.1,-,-,64.0
705,臺中市,1997/08/02,忠明,4.5,1.15,20.1,-,60,35,43.55,8.61,34.94,-,-,-,27.94,-,-,58.0
706,臺中市,1997/08/02,豐原,3.0,0.88,18.3,-,55,-,28.15,5.48,22.67,-,-,-,27.2,-,-,53.0
707,臺中市,1997/08/02,沙鹿,5.0,0.65,14.9,-,38,-,26.07,4.47,21.6,-,-,-,28.02,-,-,38.0
708,臺中市,1997/08/02,大里,1.1,0.92,16.9,-,59,-,31.08,6.44,24.64,-,-,-,28.12,-,-,59.0
709,臺中市,1997/08/01,西屯,8.1,0.84,19.9,-,-,-,42.68,12.46,30.22,2.701,0.5,2.2,28.11,-,-,72.0
710,臺中市,1997/08/01,忠明,6.6,1.5,24.4,-,57,38,54.51,18.27,36.23,-,-,-,28.17,-,-,77.0
711,臺中市,1997/08/01,豐原,3.9,0.93,22.1,-,59,-,29.76,7.26,22.5,-,-,-,27.71,-,-,69.0
712,臺中市,1997/08/01,沙鹿,6.6,0.69,18.8,-,41,-,27.23,4.4,22.83,-,-,-,28.49,-,-,46.0
713,臺中市,1997/08/01,大里,1.9,0.79,30.2,-,52,-,28.0,4.81,23.19,-,-,-,28.76,-,-,99.0
714,臺南市,1997/08/31,新營,1.3,0.56,14.9,-,21,-,8.85,1.22,7.63,2.157,0.12,2.04,28.0,-,-,21.0
715,臺南市,1997/08/31,善化,2.0,0.35,12.7,-,16,-,7.18,1.12,6.06,-,-,-,26.98,-,-,19.0
