序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
503,臺中市,1993/07/30,豐原,8.2,0.79,28.5,-,62,34,4.65,29.6,-,-,-,28.3,-,-,56.0
504,臺中市,1993/07/30,沙鹿,4.3,0.53,29.5,-,67,21,4.21,16.52,-,-,-,29.33,-,-,61.0
505,臺中市,1993/07/30,大里,6.3,0.88,29.4,-,51,23,1.47,21.65,-,-,-,28.61,-,-,73.0
506,臺中市,1993/07/29,西屯,5.4,0.42,17.7,-,39,22,11.62,12.48,0.84,0.09,0.82,30.06,-,-,48.0
507,臺中市,1993/07/29,忠明,4.8,0.89,17.1,-,48,27,8.08,18.94,-,-,-,30.1,-,-,50.0
508,臺中市,1993/07/29,豐原,4.2,0.62,22.0,-,37,24,4.19,19.96,-,-,-,29.21,-,-,63.0
509,臺中市,1993/07/29,沙鹿,6.0,0.39,14.8,-,37,16,5.88,10.15,-,-,-,30.3,-,-,37.0
510,臺中市,1993/07/29,大里,4.3,0.82,18.4,-,52,22,4.3,18.01,-,-,-,30.37,-,-,51.0
511,臺中市,1993/07/28,西屯,5.3,0.44,14.0,-,35,24,11.96,13.49,0.0,0.0,0.0,29.5,-,-,41.0
512,臺中市,1993/07/28,忠明,4.0,0.95,14.1,-,37,28,9.18,18.44,-,-,-,29.49,-,-,44.0
513,臺中市,1993/07/28,豐原,2.9,0.57,18.0,-,28,22,2.87,18.92,-,-,-,28.67,-,-,53.0
514,臺中市,1993/07/28,沙鹿,3.8,0.42,11.5,-,31,21,9.06,11.78,-,-,-,29.66,-,-,32.0
515,臺中市,1993/07/28,大里,6.8,0.63,14.4,-,32,22,5.48,16.96,-,-,-,29.68,-,-,48.0
516,臺中市,1993/07/27,西屯,4.4,0.47,13.1,-,34,25,11.77,13.93,1.0,0.04,0.91,28.98,-,-,37.0
517,臺中市,1993/07/27,忠明,3.2,0.92,12.4,-,47,29,10.29,19.19,-,-,-,29.15,-,-,47.0
518,臺中市,1993/07/27,豐原,2.9,0.54,17.7,-,34,22,2.71,19.67,-,-,-,28.22,-,-,55.0
519,臺中市,1993/07/27,沙鹿,3.9,0.44,11.2,-,30,18,7.04,11.92,-,-,-,28.94,-,-,30.0
520,臺中市,1993/07/27,大里,4.3,0.67,12.8,-,41,23,6.07,16.95,-,-,-,29.53,-,-,41.0
521,臺中市,1993/07/26,西屯,3.6,0.48,8.9,-,33,23,8.53,14.44,1.74,0.13,1.61,29.05,-,-,32.0
522,臺中市,1993/07/26,忠明,3.1,1.0,11.3,-,37,30,10.42,19.61,-,-,-,29.2,-,-,37.0
523,臺中市,1993/07/26,豐原,2.6,0.64,16.3,-,34,23,4.13,19.18,-,-,-,28.43,-,-,37.0
524,臺中市,1993/07/26,沙鹿,1.9,0.36,12.6,-,33,12,2.72,9.27,-,-,-,29.82,-,-,32.0
525,臺中市,1993/07/26,大里,3.2,0.66,13.0,-,38,23,5.43,17.5,-,-,-,29.57,-,-,38.0
526,臺中市,1993/07/25,西屯,2.6,0.51,11.9,-,35,24,10.84,14.1,1.78,0.06,1.7,28.87,-,-,35.0
527,臺中市,1993/07/25,忠明,2.0,1.01,10.8,-,39,29,9.01,19.93,-,-,-,28.53,-,-,39.0
528,臺中市,1993/07/25,豐原,1.4,0.62,15.7,-,26,19,1.96,17.51,-,-,-,27.87,-,-,38.0
529,臺中市,1993/07/25,沙鹿,2.7,0.41,14.1,-,33,16,3.65,12.19,-,-,-,29.67,-,-,33.0
530,臺中市,1993/07/25,大里,1.9,0.68,13.0,-,37,21,3.29,17.53,-,-,-,29.11,-,-,37.0
531,臺中市,1993/07/24,西屯,-,0.46,14.4,-,44,24,9.95,15.29,1.56,0.03,1.53,29.36,-,-,44.0
532,臺中市,1993/07/24,忠明,2.9,0.9,14.4,-,45,27,6.96,19.65,-,-,-,29.19,-,-,45.0
533,臺中市,1993/07/24,豐原,3.3,0.73,21.3,-,47,24,2.12,21.55,-,-,-,28.57,-,-,49.0
534,臺中市,1993/07/24,沙鹿,3.4,0.44,14.6,-,44,16,2.93,12.59,-,-,-,29.63,-,-,44.0
535,臺中市,1993/07/24,大里,2.5,0.71,15.9,-,43,22,3.85,18.38,-,-,-,28.94,-,-,43.0
536,臺中市,1993/07/23,西屯,-,0.58,21.6,-,75,29,8.23,21.16,2.0,0.16,1.81,29.2,-,-,73.0
537,臺中市,1993/07/23,忠明,8.8,1.11,23.2,-,77,39,11.98,27.41,-,-,-,29.2,-,-,65.0
538,臺中市,1993/07/23,豐原,6.9,1.0,32.6,-,85,35,4.91,30.51,-,-,-,28.28,-,-,88.0
539,臺中市,1993/07/23,沙鹿,12.3,0.61,21.3,-,93,34,10.37,24.15,-,-,-,29.25,-,-,71.0
540,臺中市,1993/07/23,大里,8.7,0.84,21.6,-,74,32,7.16,25.18,-,-,-,29.46,-,-,74.0
541,臺中市,1993/07/22,西屯,-,0.67,17.3,-,38,27,11.31,17.13,1.86,0.04,1.73,28.9,-,-,43.0
542,臺中市,1993/07/22,忠明,5.6,1.05,21.7,-,53,35,10.03,24.47,-,-,-,29.04,-,-,64.0
543,臺中市,1993/07/22,豐原,8.4,0.95,22.3,-,59,35,7.1,27.48,-,-,-,28.2,-,-,63.0
544,臺中市,1993/07/22,沙鹿,7.8,0.46,18.0,-,57,22,5.4,16.96,-,-,-,29.38,-,-,54.0
545,臺中市,1993/07/22,大里,5.9,0.85,20.9,-,51,28,5.58,22.78,-,-,-,29.16,-,-,53.0
546,臺中市,1993/07/21,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
547,臺中市,1993/07/21,忠明,1.1,1.07,11.3,-,49,33,11.95,21.11,-,-,-,29.09,-,-,49.0
548,臺中市,1993/07/21,豐原,4.8,0.74,12.9,-,35,29,7.0,22.41,-,-,-,28.41,-,-,38.0
549,臺中市,1993/07/21,沙鹿,3.7,0.39,13.9,-,39,17,4.11,12.6,-,-,-,29.67,-,-,39.0
550,臺中市,1993/07/21,大里,3.1,0.67,11.9,-,52,22,4.55,17.44,-,-,-,29.32,-,-,51.0
551,臺中市,1993/07/20,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
552,臺中市,1993/07/20,忠明,3.2,0.94,8.9,-,48,30,12.39,18.0,-,-,-,29.06,-,-,48.0
553,臺中市,1993/07/20,豐原,4.2,0.58,15.2,-,34,22,3.57,18.2,-,-,-,28.91,-,-,38.0
554,臺中市,1993/07/20,沙鹿,4.1,0.43,11.4,-,38,17,4.68,12.23,-,-,-,29.83,-,-,38.0
555,臺中市,1993/07/20,大里,3.7,0.72,11.5,-,35,25,8.53,16.66,-,-,-,29.73,-,-,39.0
556,臺中市,1993/07/19,西屯,4.7,0.71,6.0,-,60,36,16.31,19.99,1.52,0.12,1.4,27.79,-,-,55.0
557,臺中市,1993/07/19,忠明,3.8,1.19,8.2,-,35,33,13.06,20.16,-,-,-,28.18,-,-,35.0
558,臺中市,1993/07/19,豐原,3.2,0.55,12.3,-,21,19,3.15,16.1,-,-,-,27.75,-,-,23.0
559,臺中市,1993/07/19,沙鹿,4.8,0.45,13.7,-,33,16,2.71,13.27,-,-,-,29.13,-,-,36.0
560,臺中市,1993/07/19,大里,5.0,0.67,7.5,-,37,29,9.95,18.89,-,-,-,28.35,-,-,37.0
561,臺中市,1993/07/18,西屯,3.5,0.45,14.4,-,59,20,8.42,12.04,1.53,0.01,1.51,29.88,-,-,55.0
562,臺中市,1993/07/18,忠明,2.2,0.79,15.4,-,50,20,4.89,15.05,-,-,-,29.63,-,-,50.0
563,臺中市,1993/07/18,豐原,1.9,0.46,20.0,-,32,15,0.97,14.29,-,-,-,28.73,-,-,40.0
564,臺中市,1993/07/18,沙鹿,2.7,0.39,15.2,-,42,13,2.13,10.88,-,-,-,30.11,-,-,42.0
565,臺中市,1993/07/18,大里,2.2,0.47,15.5,-,39,15,2.19,12.75,-,-,-,30.07,-,-,39.0
566,臺中市,1993/07/17,西屯,5.2,0.45,15.4,-,42,22,10.7,12.69,1.7,0.06,1.63,29.77,-,-,42.0
567,臺中市,1993/07/17,忠明,3.0,0.91,15.0,-,50,27,7.82,18.74,-,-,-,29.69,-,-,50.0
568,臺中市,1993/07/17,豐原,3.7,0.64,21.3,-,47,23,2.53,20.51,-,-,-,28.94,-,-,47.0
569,臺中市,1993/07/17,沙鹿,4.0,0.36,11.5,-,37,15,3.46,11.27,-,-,-,30.14,-,-,37.0
570,臺中市,1993/07/17,大里,3.9,0.67,15.0,-,50,21,4.31,16.69,-,-,-,30.04,-,-,50.0
571,臺中市,1993/07/16,西屯,6.2,0.53,13.4,-,43,26,12.23,14.99,1.73,0.13,1.6,29.31,-,-,43.0
572,臺中市,1993/07/16,忠明,3.6,1.0,14.4,-,50,30,9.53,20.76,-,-,-,29.33,-,-,50.0
573,臺中市,1993/07/16,豐原,4.4,0.67,17.9,-,47,21,2.1,19.08,-,-,-,28.29,-,-,47.0
574,臺中市,1993/07/16,沙鹿,4.1,0.39,11.7,-,41,16,2.97,13.45,-,-,-,29.72,-,-,41.0
575,臺中市,1993/07/16,大里,4.5,0.63,16.5,-,48,22,4.08,18.37,-,-,-,29.6,-,-,48.0
576,臺中市,1993/07/15,西屯,6.8,0.57,14.8,-,53,27,11.22,15.75,1.82,0.16,1.65,29.53,-,-,52.0
577,臺中市,1993/07/15,忠明,3.8,0.93,19.7,-,52,27,6.69,20.39,-,-,-,29.48,-,-,51.0
578,臺中市,1993/07/15,豐原,5.1,0.58,17.9,-,56,26,3.21,22.95,-,-,-,28.46,-,-,53.0
579,臺中市,1993/07/15,沙鹿,8.5,0.26,11.5,-,35,20,5.44,14.93,-,-,-,29.85,-,-,35.0
580,臺中市,1993/07/15,大里,4.3,0.64,19.4,-,45,21,2.23,18.5,-,-,-,29.74,-,-,48.0
581,臺中市,1993/07/14,西屯,8.2,0.53,22.1,-,59,23,6.83,16.42,1.84,0.12,1.73,29.1,-,-,61.0
582,臺中市,1993/07/14,忠明,7.3,1.08,27.0,-,65,32,7.53,24.6,-,-,-,29.13,-,-,71.0
583,臺中市,1993/07/14,豐原,5.3,0.51,27.4,-,35,40,6.99,32.55,-,-,-,28.07,-,-,80.0
584,臺中市,1993/07/14,沙鹿,6.6,0.44,22.3,-,35,19,3.1,15.86,-,-,-,29.71,-,-,47.0
585,臺中市,1993/07/14,大里,6.2,0.8,26.9,-,57,24,2.83,20.87,-,-,-,29.3,-,-,74.0
586,臺中市,1993/07/13,西屯,7.2,0.58,19.5,-,70,26,7.61,18.79,1.64,0.17,1.45,28.73,-,-,60.0
587,臺中市,1993/07/13,忠明,6.3,1.17,19.2,-,55,32,7.04,25.28,-,-,-,28.85,-,-,53.0
588,臺中市,1993/07/13,豐原,9.8,0.41,20.8,-,39,42,6.14,35.8,-,-,-,27.72,-,-,47.0
589,臺中市,1993/07/13,沙鹿,18.8,0.52,17.7,-,42,26,6.61,19.28,-,-,-,29.55,-,-,47.0
590,臺中市,1993/07/13,大里,4.1,0.75,20.2,-,55,24,3.45,20.75,-,-,-,28.58,-,-,53.0
591,臺中市,1993/07/12,西屯,5.3,0.59,17.6,-,91,24,4.45,19.57,1.91,0.15,1.77,28.05,-,-,70.0
592,臺中市,1993/07/12,忠明,4.1,1.2,25.3,-,66,35,8.93,26.46,-,-,-,28.26,-,-,72.0
593,臺中市,1993/07/12,豐原,9.8,0.57,21.5,-,36,49,10.34,38.97,-,-,-,27.4,-,-,56.0
594,臺中市,1993/07/12,沙鹿,18.3,0.46,20.1,-,34,24,6.38,17.27,-,-,-,29.39,-,-,42.0
595,臺中市,1993/07/12,大里,3.9,0.74,24.2,-,39,23,2.88,20.49,-,-,-,28.26,-,-,78.0
596,臺中市,1993/07/11,西屯,3.7,0.8,20.1,-,100,28,7.03,21.46,1.63,0.17,1.44,27.27,-,-,75.0
597,臺中市,1993/07/11,忠明,2.8,1.3,17.1,-,71,36,9.89,26.23,-,-,-,27.17,-,-,60.0
598,臺中市,1993/07/11,豐原,6.2,0.87,16.1,-,50,29,4.16,25.1,-,-,-,26.62,-,-,50.0
599,臺中市,1993/07/11,沙鹿,6.1,0.86,22.4,-,76,26,5.58,20.93,-,-,-,28.48,-,-,63.0
600,臺中市,1993/07/11,大里,3.6,0.98,18.8,-,49,29,4.09,24.69,-,-,-,26.79,-,-,65.0
601,臺中市,1993/07/10,西屯,6.3,0.73,17.9,-,92,34,13.68,21.42,1.99,0.28,1.66,28.68,-,-,71.0
602,臺中市,1993/07/10,忠明,4.8,1.37,19.2,-,81,42,17.64,25.93,-,-,-,28.88,-,-,65.0
603,臺中市,1993/07/10,豐原,7.8,0.88,18.2,-,85,35,9.2,26.35,-,-,-,28.22,-,-,67.0
604,臺中市,1993/07/10,沙鹿,9.3,0.75,15.6,-,69,31,11.89,19.09,-,-,-,29.23,-,-,59.0
605,臺中市,1993/07/10,大里,5.5,0.95,21.4,-,69,32,6.15,26.3,-,-,-,28.77,-,-,63.0
606,臺中市,1993/07/09,西屯,12.4,0.54,10.5,-,56,31,15.38,15.84,1.79,0.13,1.68,29.21,-,-,53.0
607,臺中市,1993/07/09,忠明,8.8,0.98,9.4,-,39,37,13.86,22.69,-,-,-,29.17,-,-,39.0
608,臺中市,1993/07/09,豐原,9.2,0.69,13.7,-,46,29,5.98,22.52,-,-,-,28.21,-,-,46.0
609,臺中市,1993/07/09,沙鹿,20.3,0.45,9.5,-,39,28,12.34,15.37,-,-,-,29.58,-,-,39.0
610,臺中市,1993/07/09,大里,6.8,0.73,11.5,-,55,28,8.91,18.65,-,-,-,29.0,-,-,53.0
611,臺中市,1993/07/08,西屯,6.1,0.55,12.3,-,51,28,14.1,14.06,1.65,0.15,1.51,28.92,-,-,50.0
612,臺中市,1993/07/08,忠明,4.1,1.0,10.4,-,60,36,11.85,23.99,-,-,-,29.09,-,-,55.0
613,臺中市,1993/07/08,豐原,4.2,0.59,15.6,-,51,23,3.19,19.75,-,-,-,28.25,-,-,50.0
614,臺中市,1993/07/08,沙鹿,5.5,0.34,11.6,-,29,15,4.68,10.2,-,-,-,29.31,-,-,29.0
615,臺中市,1993/07/08,大里,2.9,0.63,13.5,-,63,24,4.92,19.26,-,-,-,29.09,-,-,56.0
616,臺中市,1993/07/07,西屯,6.0,0.49,12.9,-,48,27,14.62,12.9,1.67,0.19,1.47,29.18,-,-,48.0
617,臺中市,1993/07/07,忠明,4.4,1.0,12.7,-,65,37,12.77,23.73,-,-,-,29.26,-,-,58.0
618,臺中市,1993/07/07,豐原,4.7,0.64,17.8,-,66,27,4.51,22.12,-,-,-,28.45,-,-,58.0
619,臺中市,1993/07/07,沙鹿,5.4,0.35,10.4,-,34,16,5.27,10.62,-,-,-,29.24,-,-,34.0
620,臺中市,1993/07/07,大里,3.2,0.7,13.4,-,69,26,7.82,18.53,-,-,-,29.29,-,-,59.0
621,臺中市,1993/07/06,西屯,5.2,0.34,12.0,-,43,21,9.91,11.12,1.71,0.13,1.55,29.14,-,-,43.0
622,臺中市,1993/07/06,忠明,4.0,0.95,12.6,-,55,35,12.15,23.33,-,-,-,29.47,-,-,52.0
623,臺中市,1993/07/06,豐原,3.9,0.58,17.0,-,43,24,4.46,19.65,-,-,-,28.64,-,-,47.0
624,臺中市,1993/07/06,沙鹿,5.0,0.42,12.0,-,48,16,5.19,10.88,-,-,-,29.31,-,-,48.0
625,臺中市,1993/07/06,大里,4.1,0.61,15.1,-,54,21,5.8,15.66,-,-,-,29.66,-,-,52.0
626,臺中市,1993/07/05,西屯,5.6,0.53,10.5,-,53,27,16.71,12.62,1.8,0.16,1.64,29.24,-,-,51.0
627,臺中市,1993/07/05,忠明,4.5,1.03,11.7,-,64,37,13.61,23.53,-,-,-,29.38,-,-,57.0
628,臺中市,1993/07/05,豐原,4.3,0.61,14.9,-,62,24,4.14,19.67,-,-,-,28.5,-,-,56.0
629,臺中市,1993/07/05,沙鹿,6.7,0.43,9.6,-,37,20,9.41,10.86,-,-,-,29.4,-,-,37.0
630,臺中市,1993/07/05,大里,4.9,0.71,13.4,-,68,23,6.13,16.64,-,-,-,29.62,-,-,59.0
631,臺中市,1993/07/04,西屯,6.0,0.6,16.5,-,63,26,12.65,13.49,1.79,0.11,1.68,29.2,-,-,57.0
632,臺中市,1993/07/04,忠明,5.9,0.94,17.9,-,55,32,10.97,21.44,-,-,-,29.4,-,-,60.0
633,臺中市,1993/07/04,豐原,5.3,0.57,19.6,-,53,21,3.06,18.03,-,-,-,28.54,-,-,59.0
634,臺中市,1993/07/04,沙鹿,7.8,0.56,15.1,-,49,20,8.09,11.71,-,-,-,29.39,-,-,49.0
635,臺中市,1993/07/04,大里,4.8,0.73,18.3,-,82,22,6.06,15.53,-,-,-,29.62,-,-,66.0
636,臺中市,1993/07/03,西屯,7.1,0.64,18.2,-,68,32,16.17,16.85,1.85,0.13,1.72,28.61,-,-,71.0
637,臺中市,1993/07/03,忠明,6.2,1.08,20.7,-,61,36,11.21,24.83,-,-,-,28.71,-,-,70.0
638,臺中市,1993/07/03,豐原,5.8,0.73,23.4,-,61,24,2.59,21.04,-,-,-,27.86,-,-,79.0
639,臺中市,1993/07/03,沙鹿,9.7,0.48,18.7,-,55,19,5.91,12.69,-,-,-,28.9,-,-,61.0
640,臺中市,1993/07/03,大里,6.3,0.71,21.1,-,75,21,5.11,16.5,-,-,-,29.0,-,-,68.0
641,臺中市,1993/07/02,西屯,8.3,0.5,16.1,-,53,31,17.31,15.29,1.95,0.15,1.82,28.66,-,-,54.0
642,臺中市,1993/07/02,忠明,6.6,1.12,17.2,-,61,37,12.83,24.58,-,-,-,28.66,-,-,55.0
643,臺中市,1993/07/02,豐原,6.6,0.77,21.4,-,51,28,5.13,22.68,-,-,-,27.79,-,-,63.0
644,臺中市,1993/07/02,沙鹿,5.2,0.41,12.1,-,34,17,4.67,12.08,-,-,-,28.94,-,-,40.0
645,臺中市,1993/07/02,大里,6.6,0.74,19.4,-,74,25,5.8,18.71,-,-,-,28.93,-,-,62.0
646,臺中市,1993/07/01,西屯,6.3,0.5,13.1,-,63,26,12.11,14.0,1.74,0.08,1.66,28.74,-,-,56.0
647,臺中市,1993/07/01,忠明,7.5,1.06,14.7,-,71,41,14.94,25.63,-,-,-,28.79,-,-,60.0
648,臺中市,1993/07/01,豐原,7.4,0.7,15.4,-,65,30,6.27,24.0,-,-,-,27.89,-,-,70.0
649,臺中市,1993/07/01,沙鹿,4.8,0.34,10.4,-,37,14,3.57,10.83,-,-,-,28.93,-,-,37.0
650,臺中市,1993/07/01,大里,7.2,0.76,19.4,-,98,25,5.41,19.25,-,-,-,29.14,-,-,74.0
651,臺南市,1993/07/31,新營,2.2,0.35,24.8,-,23,11,1.63,10.04,-,-,-,29.51,-,-,40.0
652,臺南市,1993/07/31,善化,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
653,臺南市,1993/07/31,安南,14.3,0.71,13.3,-,-,25,7.0,23.93,-,-,-,30.32,-,-,50.0
654,臺南市,1993/07/31,臺南,-,-,-,-,46,21,6.1,-,2.51,0.16,-,30.2,-,-,46.0
655,臺南市,1993/07/30,新營,1.5,0.62,31.7,-,38,16,2.68,16.02,-,-,-,28.19,-,-,55.0
656,臺南市,1993/07/30,善化,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
657,臺南市,1993/07/30,安南,9.4,0.75,22.7,-,44,21,6.35,23.79,-,-,-,28.76,-,-,56.0
658,臺南市,1993/07/30,臺南,7.7,0.62,22.0,-,66,18,4.47,13.81,2.4,0.42,1.96,29.06,-,-,58.0
659,臺南市,1993/07/29,新營,3.2,0.47,14.0,-,26,19,2.73,18.36,-,-,-,29.75,-,-,37.0
660,臺南市,1993/07/29,善化,2.9,0.27,21.8,-,29,12,3.52,8.09,-,-,-,29.35,-,-,40.0
661,臺南市,1993/07/29,安南,5.2,0.46,11.6,-,36,11,3.59,11.9,-,-,-,29.89,-,-,36.0
662,臺南市,1993/07/29,臺南,6.3,0.58,13.5,-,51,18,6.35,11.54,2.17,0.37,1.79,30.25,-,-,50.0
663,臺南市,1993/07/28,新營,2.7,0.3,12.2,-,24,23,8.92,8.58,-,-,-,29.48,-,-,41.0
664,臺南市,1993/07/28,善化,2.7,0.27,21.9,-,26,10,3.56,6.52,-,-,-,29.01,-,-,43.0
665,臺南市,1993/07/28,安南,6.8,0.53,8.1,-,41,46,34.92,10.31,-,-,-,29.77,-,-,41.0
666,臺南市,1993/07/28,臺南,9.2,0.53,7.4,-,53,19,9.79,9.2,2.21,0.35,1.84,29.72,-,-,51.0
667,臺南市,1993/07/27,新營,2.8,0.51,12.1,-,24,24,7.43,7.96,-,-,-,28.99,-,-,27.0
668,臺南市,1993/07/27,善化,3.1,0.28,24.3,-,31,11,3.53,7.01,-,-,-,28.32,-,-,58.0
669,臺南市,1993/07/27,安南,8.6,0.63,8.5,-,43,-,-,12.3,-,-,-,29.06,-,-,43.0
670,臺南市,1993/07/27,臺南,12.0,0.75,7.9,-,50,30,18.43,11.28,2.36,0.42,1.93,29.58,-,-,50.0
671,臺南市,1993/07/26,新營,2.6,0.54,14.3,-,26,18,4.36,8.45,-,-,-,28.46,-,-,36.0
672,臺南市,1993/07/26,善化,6.8,0.34,21.4,-,34,15,4.94,10.13,-,-,-,28.14,-,-,38.0
673,臺南市,1993/07/26,安南,4.8,1.29,9.8,-,21,-,-,-,-,-,-,29.09,-,-,44.0
674,臺南市,1993/07/26,臺南,12.5,0.63,8.0,-,52,22,9.62,12.48,2.32,0.36,1.95,28.96,-,-,51.0
675,臺南市,1993/07/25,新營,0.8,0.4,13.7,-,20,12,1.39,6.01,-,-,-,28.9,-,-,27.0
676,臺南市,1993/07/25,善化,2.1,0.28,20.6,-,24,10,2.7,7.26,-,-,-,27.81,-,-,37.0
677,臺南市,1993/07/25,安南,3.8,0.62,9.0,-,38,-,-,-,-,-,-,28.33,-,-,38.0
678,臺南市,1993/07/25,臺南,2.5,0.69,8.9,-,43,21,11.82,9.75,2.23,0.41,1.81,28.64,-,-,43.0
679,臺南市,1993/07/24,新營,0.6,0.47,13.1,-,25,15,1.97,9.14,-,-,-,29.05,-,-,25.0
680,臺南市,1993/07/24,善化,2.3,0.36,22.7,-,28,12,3.45,8.22,-,-,-,28.8,-,-,31.0
681,臺南市,1993/07/24,安南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
682,臺南市,1993/07/24,臺南,3.5,0.67,8.5,-,57,20,9.34,10.87,2.25,0.4,1.84,29.57,-,-,54.0
683,臺南市,1993/07/23,新營,1.8,0.47,18.6,-,35,20,2.86,14.23,-,-,-,29.09,-,-,38.0
684,臺南市,1993/07/23,善化,3.0,0.3,25.5,-,13,13,3.27,9.94,-,-,-,28.61,-,-,40.0
685,臺南市,1993/07/23,安南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
686,臺南市,1993/07/23,臺南,2.7,0.7,14.1,-,59,18,5.32,12.54,2.38,0.47,1.91,29.61,-,-,55.0
687,臺南市,1993/07/22,新營,1.8,0.52,16.3,-,38,26,4.47,19.31,-,-,-,28.95,-,-,43.0
688,臺南市,1993/07/22,善化,3.2,0.37,25.9,-,-,25,18.34,8.22,-,-,-,28.57,-,-,47.0
689,臺南市,1993/07/22,安南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
690,臺南市,1993/07/22,臺南,4.5,0.69,11.4,-,55,21,8.11,12.75,2.45,0.52,1.91,29.29,-,-,52.0
691,臺南市,1993/07/21,新營,1.5,0.46,13.6,-,28,30,3.49,26.03,-,-,-,29.31,-,-,49.0
692,臺南市,1993/07/21,善化,2.9,0.36,21.8,-,20,10,1.92,8.0,-,-,-,28.78,-,-,48.0
693,臺南市,1993/07/21,安南,-,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-
694,臺南市,1993/07/21,臺南,7.3,0.91,9.0,-,42,19,8.9,10.43,2.49,0.5,1.97,29.45,-,-,42.0
695,臺南市,1993/07/20,新營,2.7,0.46,12.5,-,23,18,3.14,14.08,-,-,-,29.25,-,-,29.0
696,臺南市,1993/07/20,善化,2.7,0.27,23.1,-,12,8,2.43,5.62,-,-,-,28.61,-,-,43.0
697,臺南市,1993/07/20,安南,-,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-
698,臺南市,1993/07/20,臺南,13.1,0.55,10.9,-,49,19,10.64,9.35,2.56,0.75,1.79,29.23,-,-,48.0
699,臺南市,1993/07/19,新營,4.0,0.37,9.1,-,22,29,12.22,15.28,-,-,-,26.81,-,-,22.0
700,臺南市,1993/07/19,善化,5.4,0.25,19.1,-,15,9,1.87,7.42,-,-,-,26.0,-,-,24.0
701,臺南市,1993/07/19,安南,-,-,-,-,-,0,0.0,0.0,-,-,-,-,-,-,-
702,臺南市,1993/07/19,臺南,11.2,0.71,3.2,-,44,32,19.28,12.82,2.32,0.5,1.8,26.33,-,-,43.0
703,臺南市,1993/07/18,新營,4.3,0.43,12.3,-,20,13,1.43,10.12,-,-,-,27.96,-,-,26.0
704,臺南市,1993/07/18,善化,1.9,0.3,21.8,-,17,9,1.3,7.81,-,-,-,27.59,-,-,30.0
705,臺南市,1993/07/18,安南,-,-,-,-,-,12,7.87,3.77,-,-,-,-,-,-,9.0
706,臺南市,1993/07/18,臺南,5.1,0.69,5.1,-,40,21,12.44,8.89,2.32,0.37,1.93,28.96,-,-,40.0
707,臺南市,1993/07/17,新營,6.0,0.43,10.6,-,24,18,2.56,14.58,-,-,-,29.29,-,-,24.0
708,臺南市,1993/07/17,善化,2.5,0.33,21.0,-,15,10,3.38,6.73,-,-,-,29.02,-,-,28.0
709,臺南市,1993/07/17,安南,5.8,0.38,7.8,-,28,28,18.82,8.62,-,-,-,29.49,-,-,28.0
710,臺南市,1993/07/17,臺南,7.4,0.59,6.9,-,42,18,10.26,7.3,2.21,0.35,1.83,29.78,-,-,42.0
711,臺南市,1993/07/16,新營,5.6,0.39,13.3,-,24,15,2.26,12.62,-,-,-,29.22,-,-,29.0
712,臺南市,1993/07/16,善化,2.8,0.29,24.0,-,15,11,3.87,7.28,-,-,-,28.98,-,-,47.0
713,臺南市,1993/07/16,安南,5.1,0.54,10.8,-,46,18,8.49,9.5,-,-,-,29.52,-,-,46.0
714,臺南市,1993/07/16,臺南,8.3,0.71,9.5,-,50,19,9.71,9.14,2.31,0.39,1.91,29.79,-,-,50.0
715,臺南市,1993/07/15,新營,6.1,0.43,12.2,-,24,16,2.46,12.86,-,-,-,29.3,-,-,24.0
716,臺南市,1993/07/15,善化,2.8,0.28,20.9,-,15,11,2.37,8.23,-,-,-,29.2,-,-,29.0
717,臺南市,1993/07/15,安南,4.7,0.47,7.9,-,33,15,6.46,8.02,-,-,-,30.0,-,-,33.0
718,臺南市,1993/07/15,臺南,9.5,0.63,6.7,-,47,25,13.42,11.33,2.26,0.37,1.83,30.1,-,-,47.0
719,臺南市,1993/07/14,新營,9.3,0.53,16.3,-,33,23,4.04,17.57,-,-,-,29.31,-,-,48.0
720,臺南市,1993/07/14,善化,7.1,0.32,27.1,-,19,15,3.42,11.1,-,-,-,29.12,-,-,51.0
721,臺南市,1993/07/14,安南,6.5,0.44,12.5,-,36,16,6.5,8.68,-,-,-,29.74,-,-,36.0
