序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
548,臺中市,1997/11/29,豐原,3.5,0.95,16.0,-,91,-,36.24,8.68,27.56,-,-,-,23.31,-,-,71.0
549,臺中市,1997/11/29,沙鹿,6.5,0.82,19.8,-,84,-,25.22,3.3,21.92,-,-,-,24.05,-,-,67.0
550,臺中市,1997/11/29,大里,2.7,0.81,16.6,-,104,-,29.28,7.64,21.64,-,-,-,24.87,-,-,77.0
551,臺中市,1997/11/28,西屯,8.2,1.15,22.6,-,110,-,56.0,17.44,38.56,2.752,0.7,2.05,24.57,-,-,80.0
552,臺中市,1997/11/28,忠明,8.9,1.55,27.5,-,129,58,67.31,20.68,46.64,-,-,-,24.44,-,-,96.0
553,臺中市,1997/11/28,豐原,7.2,1.14,27.2,-,91,-,40.38,7.46,32.92,-,-,-,23.94,-,-,70.0
554,臺中市,1997/11/28,沙鹿,11.4,0.93,24.4,-,97,-,42.15,10.61,31.54,-,-,-,24.64,-,-,74.0
555,臺中市,1997/11/28,大里,7.5,1.25,29.9,-,126,-,46.17,11.52,34.65,-,-,-,25.19,-,-,93.0
556,臺中市,1997/11/27,西屯,7.9,1.23,21.8,-,85,-,78.33,46.72,31.61,3.286,0.93,2.36,23.98,-,-,67.0
557,臺中市,1997/11/27,忠明,5.2,1.53,24.8,-,98,44,70.37,29.33,41.04,-,-,-,24.08,-,-,74.0
558,臺中市,1997/11/27,豐原,7.6,1.07,19.7,-,67,-,44.49,13.9,30.6,-,-,-,24.0,-,-,58.0
559,臺中市,1997/11/27,沙鹿,8.0,0.88,21.5,-,63,-,47.28,21.93,25.35,-,-,-,23.88,-,-,64.0
560,臺中市,1997/11/27,大里,5.4,1.12,23.1,-,99,-,48.68,15.8,32.88,-,-,-,24.81,-,-,75.0
561,臺中市,1997/11/26,西屯,6.7,0.83,10.2,-,55,-,51.58,25.16,26.42,2.638,0.66,1.98,24.03,-,-,53.0
562,臺中市,1997/11/26,忠明,5.7,1.23,9.6,-,55,47,61.4,28.88,32.53,-,-,-,24.24,-,-,53.0
563,臺中市,1997/11/26,豐原,5.2,0.95,12.2,-,43,-,37.68,11.68,26.0,-,-,-,24.33,-,-,43.0
564,臺中市,1997/11/26,沙鹿,8.0,0.59,10.5,-,34,-,35.87,10.2,25.67,-,-,-,24.61,-,-,34.0
565,臺中市,1997/11/26,大里,5.3,1.12,11.7,-,91,-,52.54,23.44,29.09,-,-,-,25.05,-,-,70.0
566,臺中市,1997/11/25,西屯,7.4,1.09,14.6,-,141,-,66.3,35.71,30.59,2.613,0.51,2.1,25.46,-,-,96.0
567,臺中市,1997/11/25,忠明,7.3,1.43,13.8,-,161,65,60.16,23.41,36.75,-,-,-,25.31,-,-,105.0
568,臺中市,1997/11/25,豐原,8.6,1.22,17.5,-,113,-,37.25,7.29,29.96,-,-,-,25.32,-,-,81.0
569,臺中市,1997/11/25,沙鹿,6.2,0.85,17.7,-,134,-,32.35,9.52,22.82,-,-,-,25.82,-,-,92.0
570,臺中市,1997/11/25,大里,6.4,0.79,15.7,-,121,-,38.47,12.27,26.2,-,-,-,26.09,-,-,86.0
571,臺中市,1997/11/24,西屯,9.5,1.4,23.4,-,131,-,85.0,43.64,41.36,2.735,0.64,2.1,22.54,-,-,91.0
572,臺中市,1997/11/24,忠明,10.4,1.84,24.8,-,164,71,89.16,38.71,50.45,-,-,-,22.53,-,-,107.0
573,臺中市,1997/11/24,豐原,9.5,1.69,22.2,-,151,-,60.95,14.66,46.29,-,-,-,22.54,-,-,100.0
574,臺中市,1997/11/24,沙鹿,9.6,1.1,24.7,-,111,-,47.34,12.97,34.37,-,-,-,22.37,-,-,81.0
575,臺中市,1997/11/24,大里,9.4,1.55,30.9,-,159,-,68.8,22.72,46.07,-,-,-,23.48,-,-,105.0
576,臺中市,1997/11/23,西屯,2.6,0.56,23.2,-,36,-,20.16,2.1,18.06,1.998,0.08,1.92,20.48,-,-,43.0
577,臺中市,1997/11/23,忠明,3.2,0.78,16.8,-,44,35,34.13,8.37,25.76,-,-,-,20.28,-,-,44.0
578,臺中市,1997/11/23,豐原,3.3,0.81,13.2,-,42,-,35.45,10.51,24.94,-,-,-,19.82,-,-,42.0
579,臺中市,1997/11/23,沙鹿,5.6,0.66,25.6,-,63,-,25.26,2.38,22.89,-,-,-,20.78,-,-,57.0
580,臺中市,1997/11/23,大里,2.8,0.89,15.7,-,73,-,37.66,10.83,26.83,-,-,-,21.61,-,-,62.0
581,臺中市,1997/11/22,西屯,8.2,1.14,21.2,-,111,-,53.67,20.06,33.61,3.156,0.84,2.32,22.65,-,-,81.0
582,臺中市,1997/11/22,忠明,7.8,1.74,20.1,-,125,64,79.25,30.7,48.55,-,-,-,22.74,-,-,87.0
583,臺中市,1997/11/22,豐原,9.9,1.11,17.7,-,78,-,44.92,10.55,34.37,-,-,-,22.56,-,-,64.0
584,臺中市,1997/11/22,沙鹿,10.4,0.96,23.6,-,103,-,32.6,4.21,28.38,-,-,-,23.15,-,-,76.0
585,臺中市,1997/11/22,大里,6.3,1.07,23.3,-,115,-,44.98,9.43,35.55,-,-,-,23.61,-,-,83.0
586,臺中市,1997/11/21,西屯,16.4,2.27,27.6,-,247,-,131.76,71.22,60.54,4.646,1.75,2.9,22.53,-,-,148.0
587,臺中市,1997/11/21,忠明,11.2,2.56,28.3,-,198,93,111.17,43.09,68.08,-,-,-,22.85,-,-,124.0
588,臺中市,1997/11/21,豐原,7.9,1.65,28.8,-,123,-,54.12,10.24,43.88,-,-,-,22.99,-,-,87.0
589,臺中市,1997/11/21,沙鹿,16.0,1.6,30.1,-,187,-,63.9,14.47,49.44,-,-,-,22.86,-,-,118.0
590,臺中市,1997/11/21,大里,10.1,1.49,34.8,-,168,-,62.6,15.94,46.67,-,-,-,23.15,-,-,109.0
591,臺中市,1997/11/20,西屯,10.0,1.31,30.1,-,148,-,68.85,23.71,45.14,3.396,0.84,2.56,21.26,-,-,99.0
592,臺中市,1997/11/20,忠明,10.3,2.17,30.8,-,192,84,101.83,43.97,57.86,-,-,-,21.55,-,-,121.0
593,臺中市,1997/11/20,豐原,9.8,1.51,22.4,-,140,-,58.02,7.86,50.16,-,-,-,21.53,-,-,95.0
594,臺中市,1997/11/20,沙鹿,10.7,1.22,36.6,-,146,-,46.77,6.0,40.76,-,-,-,21.82,-,-,98.0
595,臺中市,1997/11/20,大里,6.9,1.31,36.2,-,-,-,56.67,13.24,43.44,-,-,-,22.17,-,-,125.0
596,臺中市,1997/11/19,西屯,8.4,0.88,22.1,-,73,-,62.41,25.89,36.52,2.905,0.68,2.23,20.59,-,-,61.0
597,臺中市,1997/11/19,忠明,8.2,1.76,19.2,-,100,53,90.06,45.38,44.68,-,-,-,20.54,-,-,75.0
598,臺中市,1997/11/19,豐原,5.8,1.48,20.2,-,86,-,49.87,13.59,36.28,-,-,-,20.52,-,-,68.0
599,臺中市,1997/11/19,沙鹿,8.6,1.09,18.8,-,99,-,54.31,19.04,35.27,-,-,-,20.56,-,-,75.0
600,臺中市,1997/11/19,大里,7.6,1.44,25.9,-,-,-,67.65,25.43,42.22,-,-,-,21.06,-,-,83.0
601,臺中市,1997/11/18,西屯,2.9,0.42,21.2,-,27,-,24.56,3.58,20.97,2.188,0.26,1.92,15.82,-,-,27.0
602,臺中市,1997/11/18,忠明,3.4,0.67,13.6,-,51,50,37.04,8.9,28.14,-,-,-,15.71,-,-,51.0
603,臺中市,1997/11/18,豐原,3.0,0.64,13.6,-,46,-,32.64,8.58,24.06,-,-,-,15.07,-,-,46.0
604,臺中市,1997/11/18,沙鹿,6.7,0.4,23.3,-,35,-,23.49,2.79,20.7,-,-,-,16.12,-,-,35.0
605,臺中市,1997/11/18,大里,3.4,0.72,14.0,-,90,-,39.09,12.12,26.96,-,-,-,17.71,-,-,70.0
606,臺中市,1997/11/17,西屯,1.9,0.55,25.3,-,38,-,15.81,2.04,13.78,1.867,0.11,1.75,17.27,-,-,38.0
607,臺中市,1997/11/17,忠明,2.1,0.71,18.2,-,50,19,32.93,3.48,23.2,-,-,-,17.29,-,-,50.0
608,臺中市,1997/11/17,豐原,3.2,0.65,14.8,-,33,-,26.79,5.35,21.43,-,-,-,16.43,-,-,33.0
609,臺中市,1997/11/17,沙鹿,5.8,0.62,22.0,-,52,-,21.55,3.53,18.02,-,-,-,17.53,-,-,51.0
610,臺中市,1997/11/17,大里,2.0,0.65,18.3,-,51,-,21.2,2.52,18.68,-,-,-,19.24,-,-,50.0
611,臺中市,1997/11/16,西屯,5.0,1.07,28.3,-,109,-,54.73,42.59,21.82,2.639,0.57,2.07,24.25,-,-,80.0
612,臺中市,1997/11/16,忠明,5.7,1.37,25.6,-,130,62,54.18,25.15,31.41,-,-,-,24.5,-,-,90.0
613,臺中市,1997/11/16,豐原,4.3,0.76,26.2,-,77,-,27.58,3.18,24.39,-,-,-,24.04,-,-,64.0
614,臺中市,1997/11/16,沙鹿,6.8,0.87,32.5,-,87,-,29.72,7.72,23.0,-,-,-,24.54,-,-,69.0
615,臺中市,1997/11/16,大里,3.7,0.89,30.4,-,98,-,32.61,4.85,28.18,-,-,-,25.22,-,-,75.0
616,臺中市,1997/11/15,西屯,11.8,1.27,27.2,-,133,-,72.75,32.31,40.44,3.092,0.81,2.28,24.62,-,-,91.0
617,臺中市,1997/11/15,忠明,12.6,1.77,29.7,-,141,74,81.08,30.05,51.02,-,-,-,24.66,-,-,95.0
618,臺中市,1997/11/15,豐原,10.7,1.53,30.7,-,113,-,53.88,15.13,38.75,-,-,-,24.45,-,-,81.0
619,臺中市,1997/11/15,沙鹿,15.5,1.13,31.6,-,117,-,52.55,15.76,36.79,-,-,-,24.87,-,-,84.0
620,臺中市,1997/11/15,大里,9.5,1.18,32.1,-,130,-,47.25,11.07,36.18,-,-,-,25.05,-,-,92.0
621,臺中市,1997/11/14,西屯,8.9,1.31,30.5,-,162,-,59.65,21.6,38.06,3.054,0.83,2.22,24.3,-,-,106.0
622,臺中市,1997/11/14,忠明,9.2,1.93,29.1,-,182,88,85.62,29.03,56.58,-,-,-,24.33,-,-,116.0
623,臺中市,1997/11/14,豐原,9.3,1.28,36.1,-,123,-,44.22,7.01,37.21,-,-,-,24.19,-,-,91.0
624,臺中市,1997/11/14,沙鹿,12.1,-,30.8,-,116,-,45.37,8.54,36.84,-,-,-,24.42,-,-,83.0
625,臺中市,1997/11/14,大里,8.0,1.17,29.5,-,157,-,46.54,12.6,33.94,-,-,-,24.7,-,-,104.0
626,臺中市,1997/11/13,西屯,13.1,1.38,30.5,-,109,-,82.38,39.71,42.67,3.558,0.9,2.66,23.82,-,-,86.0
627,臺中市,1997/11/13,忠明,14.7,1.86,32.2,-,138,69,91.52,36.61,54.91,-,-,-,24.08,-,-,94.0
628,臺中市,1997/11/13,豐原,10.8,1.12,35.6,-,98,-,48.77,7.74,41.02,-,-,-,24.14,-,-,98.0
629,臺中市,1997/11/13,沙鹿,13.8,-,38.2,-,105,-,59.21,18.92,40.3,-,-,-,23.74,-,-,101.0
630,臺中市,1997/11/13,大里,12.1,1.24,38.3,-,139,-,51.43,10.96,40.47,-,-,-,24.62,-,-,114.0
631,臺中市,1997/11/12,西屯,7.6,1.55,21.8,-,117,-,82.68,43.03,39.65,3.624,1.25,2.37,23.9,-,-,83.0
632,臺中市,1997/11/12,忠明,9.7,2.16,25.2,-,119,64,111.37,61.0,50.37,-,-,-,24.42,-,-,85.0
633,臺中市,1997/11/12,豐原,7.3,1.52,22.3,-,83,-,52.48,14.62,37.86,-,-,-,24.61,-,-,67.0
634,臺中市,1997/11/12,沙鹿,7.8,-,31.9,-,109,-,53.22,19.18,34.04,-,-,-,23.7,-,-,80.0
635,臺中市,1997/11/12,大里,6.8,1.13,32.0,-,149,-,53.47,16.79,36.68,-,-,-,24.65,-,-,111.0
636,臺中市,1997/11/11,西屯,12.8,1.65,23.2,-,143,-,97.62,49.3,48.32,4.571,1.37,3.2,22.76,-,-,96.0
637,臺中市,1997/11/11,忠明,13.3,2.08,27.4,-,136,70,104.84,44.42,60.41,-,-,-,23.24,-,-,93.0
638,臺中市,1997/11/11,豐原,9.0,1.46,32.9,-,94,-,53.65,11.91,41.73,-,-,-,23.5,-,-,84.0
639,臺中市,1997/11/11,沙鹿,9.0,1.03,32.9,-,106,-,49.33,11.67,37.66,-,-,-,22.91,-,-,93.0
640,臺中市,1997/11/11,大里,9.5,1.08,29.1,-,146,-,56.26,15.29,40.97,-,-,-,23.51,-,-,98.0
641,臺中市,1997/11/10,西屯,4.5,1.03,30.6,-,118,-,-,-,-,3.129,0.94,2.19,22.09,-,-,84.0
642,臺中市,1997/11/10,忠明,10.2,1.94,34.0,-,136,69,91.68,29.59,62.09,-,-,-,22.49,-,-,93.0
643,臺中市,1997/11/10,豐原,9.1,1.48,29.5,-,101,-,56.52,10.2,46.33,-,-,-,22.73,-,-,75.0
644,臺中市,1997/11/10,沙鹿,9.3,0.86,44.1,-,107,-,45.18,8.05,37.13,-,-,-,22.76,-,-,87.0
645,臺中市,1997/11/10,大里,8.3,1.15,34.7,-,101,-,51.47,8.99,42.47,-,-,-,23.04,-,-,89.0
646,臺中市,1997/11/09,西屯,8.4,0.82,29.4,-,77,-,-,-,-,2.48,0.33,2.15,22.11,-,-,64.0
647,臺中市,1997/11/09,忠明,10.5,1.33,27.4,-,92,47,64.65,23.25,41.4,-,-,-,22.37,-,-,71.0
648,臺中市,1997/11/09,豐原,6.9,1.07,24.4,-,72,-,45.46,8.66,36.8,-,-,-,22.28,-,-,61.0
649,臺中市,1997/11/09,沙鹿,5.1,0.93,31.7,-,79,-,38.48,8.17,30.31,-,-,-,22.44,-,-,74.0
650,臺中市,1997/11/09,大里,8.1,0.86,27.6,-,106,-,41.64,10.8,30.83,-,-,-,22.8,-,-,78.0
651,臺中市,1997/11/08,西屯,7.6,0.95,23.2,-,78,-,-,-,-,2.693,0.65,2.05,21.39,-,-,67.0
652,臺中市,1997/11/08,忠明,7.1,1.4,23.8,-,92,48,83.6,34.13,49.47,-,-,-,21.54,-,-,71.0
653,臺中市,1997/11/08,豐原,5.1,1.28,22.3,-,75,-,48.53,9.36,39.17,-,-,-,21.67,-,-,63.0
654,臺中市,1997/11/08,沙鹿,8.7,0.78,16.5,-,59,-,49.92,15.79,34.13,-,-,-,21.04,-,-,55.0
655,臺中市,1997/11/08,大里,6.9,0.96,28.3,-,-,-,52.79,15.49,37.31,-,-,-,22.19,-,-,84.0
656,臺中市,1997/11/07,西屯,6.1,1.02,23.7,-,63,-,-,-,-,2.79,0.71,2.08,20.76,-,-,56.0
657,臺中市,1997/11/07,忠明,5.5,1.68,22.2,-,83,46,94.15,48.6,45.55,-,-,-,21.08,-,-,66.0
658,臺中市,1997/11/07,豐原,4.5,1.09,21.9,-,76,-,45.63,11.79,33.85,-,-,-,21.12,-,-,63.0
659,臺中市,1997/11/07,沙鹿,6.9,0.83,15.8,-,73,-,46.58,13.48,33.1,-,-,-,20.42,-,-,61.0
660,臺中市,1997/11/07,大里,4.6,1.07,30.9,-,-,-,46.24,12.43,33.8,-,-,-,21.94,-,-,84.0
661,臺中市,1997/11/06,西屯,7.5,0.67,26.0,-,52,-,-,-,-,2.18,0.31,1.87,19.3,-,-,65.0
662,臺中市,1997/11/06,忠明,4.9,1.14,20.2,-,71,40,59.97,18.53,41.44,-,-,-,19.28,-,-,73.0
663,臺中市,1997/11/06,豐原,3.8,0.78,25.8,-,61,-,33.24,5.44,27.8,-,-,-,19.24,-,-,69.0
664,臺中市,1997/11/06,沙鹿,7.7,0.76,27.8,-,93,-,35.05,6.57,28.48,-,-,-,19.72,-,-,71.0
665,臺中市,1997/11/06,大里,4.4,0.91,30.7,-,-,-,42.26,7.88,34.37,-,-,-,20.04,-,-,87.0
666,臺中市,1997/11/05,西屯,3.7,0.39,44.4,-,72,-,17.8,1.05,16.75,2.101,0.23,1.87,18.38,-,-,61.0
667,臺中市,1997/11/05,忠明,4.5,0.6,36.9,-,76,42,29.88,1.63,28.25,-,-,-,18.57,-,-,63.0
668,臺中市,1997/11/05,豐原,4.7,0.42,34.0,-,69,-,25.72,3.39,22.34,-,-,-,18.04,-,-,60.0
669,臺中市,1997/11/05,沙鹿,8.6,0.5,43.8,-,79,-,22.75,2.83,19.92,-,-,-,18.77,-,-,64.0
670,臺中市,1997/11/05,大里,3.9,0.55,41.7,-,-,-,22.19,1.73,20.46,-,-,-,20.29,-,-,67.0
671,臺中市,1997/11/04,西屯,2.5,0.51,27.2,-,60,-,27.22,8.05,19.17,2.209,0.18,2.02,21.91,-,-,55.0
672,臺中市,1997/11/04,忠明,3.2,0.79,21.6,-,71,39,43.1,14.71,28.39,-,-,-,21.82,-,-,61.0
673,臺中市,1997/11/04,豐原,3.2,0.69,21.2,-,67,-,26.44,3.53,22.91,-,-,-,21.5,-,-,58.0
674,臺中市,1997/11/04,沙鹿,8.7,0.5,25.4,-,54,-,30.53,7.88,24.02,-,-,-,22.32,-,-,52.0
675,臺中市,1997/11/04,大里,4.1,0.73,24.3,-,-,-,30.21,6.24,23.98,-,-,-,23.3,-,-,82.0
676,臺中市,1997/11/03,西屯,5.8,1.07,22.2,-,78,-,67.39,37.26,30.13,3.187,0.61,2.57,22.87,-,-,64.0
677,臺中市,1997/11/03,忠明,7.4,1.33,21.3,-,105,51,69.95,29.11,40.84,-,-,-,22.89,-,-,77.0
678,臺中市,1997/11/03,豐原,6.7,1.1,21.9,-,84,-,44.64,12.4,32.24,-,-,-,22.69,-,-,67.0
679,臺中市,1997/11/03,沙鹿,8.7,0.89,19.5,-,61,-,45.05,16.48,28.58,-,-,-,22.65,-,-,57.0
680,臺中市,1997/11/03,大里,7.3,0.98,23.0,-,119,-,44.39,10.81,33.58,-,-,-,23.7,-,-,85.0
681,臺中市,1997/11/02,西屯,5.4,0.86,26.7,-,63,-,45.73,20.04,25.69,2.56,0.3,2.26,22.43,-,-,65.0
682,臺中市,1997/11/02,忠明,7.6,1.31,25.8,-,73,39,70.38,32.94,37.44,-,-,-,22.55,-,-,64.0
683,臺中市,1997/11/02,豐原,7.0,0.99,25.4,-,75,-,35.86,5.27,30.59,-,-,-,22.53,-,-,62.0
684,臺中市,1997/11/02,沙鹿,3.5,0.69,22.7,-,45,-,34.03,11.52,22.52,-,-,-,21.65,-,-,61.0
685,臺中市,1997/11/02,大里,8.7,0.88,27.6,-,72,-,41.74,12.11,29.63,-,-,-,23.34,-,-,69.0
686,臺中市,1997/11/01,西屯,1.0,0.36,27.8,-,30,-,17.87,1.68,16.19,2.072,0.1,1.97,21.01,-,-,45.0
687,臺中市,1997/11/01,忠明,2.3,0.57,21.1,-,35,34,31.72,6.0,25.73,-,-,-,20.91,-,-,48.0
688,臺中市,1997/11/01,豐原,1.3,0.58,20.9,-,40,-,25.36,5.81,19.55,-,-,-,20.55,-,-,40.0
689,臺中市,1997/11/01,沙鹿,4.3,0.39,26.6,-,25,-,23.53,2.41,21.12,-,-,-,21.0,-,-,38.0
690,臺中市,1997/11/01,大里,2.4,0.71,27.6,-,45,-,33.63,9.81,23.82,-,-,-,22.9,-,-,62.0
691,臺南市,1997/11/30,新營,8.2,0.63,22.6,-,65,-,24.67,2.91,21.76,2.414,0.13,2.29,22.94,-,-,57.0
692,臺南市,1997/11/30,善化,8.1,0.57,19.9,-,80,-,21.86,3.44,18.41,-,-,-,22.3,-,-,65.0
693,臺南市,1997/11/30,安南,7.2,0.61,22.5,-,58,-,22.25,3.09,19.16,-,-,-,21.91,-,-,54.0
694,臺南市,1997/11/30,臺南,6.4,0.17,17.1,-,87,-,32.56,7.89,24.66,2.084,0.26,1.82,22.26,-,-,69.0
695,臺南市,1997/11/29,新營,6.8,0.69,18.9,-,94,-,25.77,6.72,19.05,2.531,0.22,2.31,25.96,-,-,72.0
696,臺南市,1997/11/29,善化,5.0,0.48,15.8,-,80,-,19.28,6.2,13.07,-,-,-,24.77,-,-,65.0
697,臺南市,1997/11/29,安南,6.5,0.65,19.5,-,70,-,29.62,11.17,18.44,-,-,-,24.86,-,-,60.0
698,臺南市,1997/11/29,臺南,6.3,0.65,14.1,-,91,-,34.66,14.62,20.04,2.168,0.35,1.82,25.22,-,-,70.0
699,臺南市,1997/11/28,新營,7.5,0.99,43.1,-,129,-,39.25,8.31,30.93,2.819,0.46,2.36,25.77,-,-,95.0
700,臺南市,1997/11/28,善化,6.2,0.73,24.2,-,106,-,27.87,7.4,20.47,-,-,-,24.76,-,-,84.0
701,臺南市,1997/11/28,安南,8.3,0.88,23.8,-,102,-,39.96,11.79,28.17,-,-,-,24.52,-,-,83.0
702,臺南市,1997/11/28,臺南,6.8,0.66,15.7,-,143,-,37.98,12.38,25.6,2.379,0.47,1.9,24.92,-,-,97.0
703,臺南市,1997/11/27,新營,6.5,0.91,28.4,-,128,-,39.55,14.05,25.5,2.92,0.43,2.49,25.52,-,-,89.0
704,臺南市,1997/11/27,善化,5.8,0.83,27.9,-,176,-,28.88,11.01,17.87,-,-,-,24.29,-,-,113.0
705,臺南市,1997/11/27,安南,8.4,0.93,31.4,-,133,-,41.17,17.52,23.66,-,-,-,24.72,-,-,92.0
706,臺南市,1997/11/27,臺南,8.7,1.04,28.1,-,145,-,36.27,11.55,24.72,2.433,0.54,1.89,25.08,-,-,98.0
707,臺南市,1997/11/26,新營,9.6,0.8,19.6,-,98,-,31.6,7.13,24.46,2.846,0.47,2.38,26.88,-,-,74.0
708,臺南市,1997/11/26,善化,6.4,0.62,14.6,-,51,-,29.05,11.16,17.89,-,-,-,25.43,-,-,73.0
709,臺南市,1997/11/26,安南,10.3,0.84,12.6,-,75,-,36.94,14.72,22.22,-,-,-,26.26,-,-,63.0
710,臺南市,1997/11/26,臺南,9.1,1.05,10.7,-,80,-,34.76,13.5,21.26,2.292,0.47,1.82,26.04,-,-,65.0
711,臺南市,1997/11/25,新營,9.4,0.75,16.7,-,92,-,32.65,10.77,21.88,2.91,0.4,2.5,26.64,-,-,71.0
712,臺南市,1997/11/25,善化,13.8,0.41,14.9,-,74,-,23.72,6.7,17.02,-,-,-,25.63,-,-,62.0
713,臺南市,1997/11/25,安南,13.0,0.88,20.6,-,87,-,37.86,11.52,26.34,-,-,-,26.14,-,-,68.0
714,臺南市,1997/11/25,臺南,19.3,0.78,11.3,-,85,-,40.44,16.77,23.67,2.242,0.37,1.87,25.48,-,-,67.0
715,臺南市,1997/11/24,新營,7.2,0.92,40.9,-,124,-,37.1,9.75,27.34,2.892,0.35,2.55,23.92,-,-,109.0
716,臺南市,1997/11/24,善化,8.3,0.74,36.6,-,137,-,29.88,7.49,22.39,-,-,-,22.7,-,-,94.0
717,臺南市,1997/11/24,安南,10.8,0.9,38.9,-,111,-,38.15,10.53,27.62,-,-,-,23.06,-,-,95.0
718,臺南市,1997/11/24,臺南,11.1,1.38,37.0,-,164,-,44.59,11.26,33.33,2.553,0.62,1.93,23.45,-,-,107.0
719,臺南市,1997/11/23,新營,7.0,0.74,31.9,-,87,-,28.56,3.5,25.06,2.501,0.16,2.34,21.91,-,-,81.0
720,臺南市,1997/11/23,善化,7.8,0.71,29.5,-,110,-,25.46,3.28,22.18,-,-,-,21.52,-,-,79.0
721,臺南市,1997/11/23,安南,6.8,0.64,28.1,-,78,-,28.64,3.9,24.74,-,-,-,21.64,-,-,69.0
722,臺南市,1997/11/23,臺南,6.9,1.03,24.2,-,100,-,32.16,6.26,25.91,2.194,0.34,1.86,21.95,-,-,75.0
723,臺南市,1997/11/22,新營,8.2,0.76,27.2,-,98,-,35.3,9.51,25.79,2.781,0.36,2.42,25.02,-,-,74.0
724,臺南市,1997/11/22,善化,6.5,0.61,23.4,-,113,-,24.29,4.19,20.1,-,-,-,23.72,-,-,81.0
725,臺南市,1997/11/22,安南,12.0,0.65,24.1,-,95,-,41.23,13.35,27.88,-,-,-,24.04,-,-,72.0
726,臺南市,1997/11/22,臺南,9.3,1.09,19.4,-,108,-,38.67,9.83,28.83,2.523,0.51,2.01,24.33,-,-,79.0
727,臺南市,1997/11/21,新營,11.5,0.82,39.2,-,145,-,57.53,15.93,41.6,2.863,0.49,2.38,24.37,-,-,98.0
728,臺南市,1997/11/21,善化,9.4,0.65,35.1,-,-,-,30.56,6.77,23.79,-,-,-,23.05,-,-,90.0
729,臺南市,1997/11/21,安南,10.9,0.74,36.1,-,129,-,42.71,14.31,28.4,-,-,-,23.6,-,-,90.0
730,臺南市,1997/11/21,臺南,10.6,1.2,32.2,-,137,-,46.86,12.95,33.91,2.673,0.6,2.07,24.05,-,-,94.0
731,臺南市,1997/11/20,新營,4.1,0.87,29.3,-,86,-,36.53,7.77,28.75,2.665,0.24,2.43,23.08,-,-,71.0
732,臺南市,1997/11/20,善化,4.9,0.56,24.8,-,84,-,25.03,5.71,19.32,-,-,-,21.66,-,-,55.0
733,臺南市,1997/11/20,安南,4.6,0.58,29.5,-,75,-,26.78,4.39,22.39,-,-,-,21.88,-,-,62.0
734,臺南市,1997/11/20,臺南,6.8,0.98,23.2,-,117,-,39.14,9.75,29.39,2.408,0.47,1.93,22.3,-,-,84.0
735,臺南市,1997/11/19,新營,7.5,0.84,36.2,-,105,-,55.9,24.7,31.2,2.794,0.33,2.46,21.06,-,-,97.0
736,臺南市,1997/11/19,善化,7.2,0.73,30.3,-,103,-,39.34,13.94,25.4,-,-,-,20.11,-,-,77.0
737,臺南市,1997/11/19,安南,9.5,0.75,34.2,-,95,-,46.98,16.44,30.54,-,-,-,20.46,-,-,83.0
738,臺南市,1997/11/19,臺南,8.7,1.15,31.8,-,135,-,51.01,16.72,34.29,2.546,0.62,1.92,20.97,-,-,93.0
739,臺南市,1997/11/18,新營,6.2,0.53,29.7,-,71,-,28.04,3.65,24.39,2.456,0.19,2.27,18.62,-,-,71.0
740,臺南市,1997/11/18,善化,8.3,0.48,24.8,-,76,-,27.1,3.02,24.08,-,-,-,18.31,-,-,70.0
741,臺南市,1997/11/18,安南,10.1,0.55,28.5,-,69,-,31.93,5.5,26.43,-,-,-,18.55,-,-,65.0
742,臺南市,1997/11/18,臺南,8.8,0.86,24.8,-,107,-,44.56,10.22,34.34,2.379,0.46,1.92,19.13,-,-,78.0
743,臺南市,1997/11/17,新營,3.5,0.59,29.3,-,86,-,17.23,1.09,16.14,2.304,0.14,2.16,20.43,-,-,68.0
744,臺南市,1997/11/17,善化,3.6,0.54,24.6,-,86,-,15.0,0.65,14.35,-,-,-,20.17,-,-,68.0
745,臺南市,1997/11/17,安南,4.6,0.62,29.7,-,86,-,17.12,0.95,16.17,-,-,-,20.75,-,-,68.0
746,臺南市,1997/11/17,臺南,3.5,0.78,24.5,-,129,-,26.51,4.17,22.34,-,-,-,20.8,-,-,89.0
747,臺南市,1997/11/16,新營,5.0,0.72,36.3,-,114,-,27.26,3.77,23.48,2.688,0.27,2.42,26.0,-,-,82.0
748,臺南市,1997/11/16,善化,4.5,0.46,29.7,-,82,-,16.9,1.36,15.53,-,-,-,24.79,-,-,66.0
749,臺南市,1997/11/16,安南,5.7,0.6,32.2,-,82,-,25.81,4.75,21.06,-,-,-,25.27,-,-,55.0
750,臺南市,1997/11/16,臺南,4.8,0.82,29.9,-,101,-,26.82,3.43,23.39,-,-,-,25.5,-,-,75.0
