序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
487,新北市,1998/06/05,三重,4.2,3.02,-,-,47,50,159.6,105.07,54.53,-,-,-,22.0,-,-,47.0
488,新北市,1998/06/05,菜寮,2.7,1.77,8.7,-,43,-,70.0,22.98,47.02,-,-,-,22.26,-,-,43.0
489,新北市,1998/06/05,永和,2.1,1.7,-,-,-,-,66.01,31.26,34.75,-,-,-,25.11,-,-,59.0
490,新北市,1998/06/05,新莊,2.6,0.88,22.2,-,29,-,-,-,-,2.573,0.51,2.07,21.39,-,-,29.0
491,新北市,1998/06/05,新店,1.2,0.54,29.4,-,28,-,22.97,2.22,20.75,-,-,-,21.95,-,-,41.0
492,新北市,1998/06/05,淡水,1.7,0.98,23.8,-,44,-,35.14,4.14,31.01,-,-,-,22.06,-,92.0,44.0
493,新北市,1998/06/05,汐止,2.8,0.97,14.7,-,54,-,51.24,12.83,38.41,-,-,-,21.68,-,-,52.0
494,新北市,1998/06/05,土城,2.2,0.57,28.6,-,28,-,25.58,1.94,23.64,-,-,-,22.32,-,-,37.0
495,新北市,1998/06/05,林口,0.4,0.6,26.9,-,25,-,26.75,2.1,24.65,-,-,-,19.68,-,-,39.0
496,新北市,1998/06/05,萬里,0.7,0.13,45.2,-,27,-,8.53,0.66,7.87,2.111,0.04,2.08,21.93,-,-,48.0
497,新北市,1998/06/04,板橋,4.7,1.2,18.2,-,33,-,48.75,11.71,37.04,2.748,0.7,2.05,26.64,-,-,33.0
498,新北市,1998/06/04,三重,3.9,2.01,-,-,38,48,105.47,66.61,38.86,-,-,-,26.09,-,-,38.0
499,新北市,1998/06/04,菜寮,4.3,1.07,18.9,-,30,-,35.39,8.04,27.36,-,-,-,26.21,-,-,32.0
500,新北市,1998/06/04,永和,2.7,2.26,-,-,49,-,81.97,49.99,31.98,-,-,-,28.86,-,-,49.0
501,新北市,1998/06/04,新莊,3.2,0.71,25.5,-,24,-,-,-,-,2.417,0.33,2.08,25.34,-,-,40.0
502,新北市,1998/06/04,新店,1.3,0.74,20.5,-,23,-,25.75,2.59,23.16,-,-,-,26.14,-,-,33.0
503,新北市,1998/06/04,淡水,2.9,0.76,29.8,-,29,-,22.41,4.05,18.36,-,-,-,26.68,-,82.0,39.0
504,新北市,1998/06/04,汐止,6.4,0.91,15.7,-,44,-,41.34,8.67,32.67,-,-,-,25.12,-,-,44.0
505,新北市,1998/06/04,土城,3.1,0.9,17.4,-,24,-,38.68,8.38,30.31,-,-,-,26.69,-,-,37.0
506,新北市,1998/06/04,林口,-,0.59,29.2,-,24,-,21.63,2.66,18.97,-,-,-,24.08,-,-,42.0
507,新北市,1998/06/04,萬里,1.1,0.2,43.3,-,26,-,7.9,1.44,6.46,2.094,0.03,2.06,24.69,-,-,47.0
508,新北市,1998/06/03,板橋,6.7,1.11,18.9,-,46,-,48.98,13.12,35.86,2.723,0.7,2.02,26.57,-,-,46.0
509,新北市,1998/06/03,三重,7.4,1.9,-,-,55,53,96.38,58.57,37.82,-,-,-,26.14,-,-,53.0
510,新北市,1998/06/03,菜寮,6.9,0.92,23.9,-,47,-,31.45,6.88,24.57,-,-,-,26.16,-,-,47.0
511,新北市,1998/06/03,永和,4.5,1.72,-,-,64,-,68.47,33.41,35.06,-,-,-,28.57,-,-,57.0
512,新北市,1998/06/03,新莊,11.2,0.92,25.1,-,35,-,-,-,-,2.376,0.41,1.97,25.31,-,-,45.0
513,新北市,1998/06/03,新店,1.8,0.62,31.7,-,30,-,19.37,2.87,16.5,-,-,-,25.71,-,-,49.0
514,新北市,1998/06/03,淡水,2.9,0.7,32.5,-,57,-,17.57,1.85,15.72,-,-,-,26.55,-,77.0,54.0
515,新北市,1998/06/03,汐止,5.7,0.9,17.5,-,48,-,42.13,9.32,32.81,-,-,-,24.82,-,-,48.0
516,新北市,1998/06/03,土城,5.0,0.87,22.0,-,33,-,39.17,12.25,26.92,-,-,-,26.64,-,-,40.0
517,新北市,1998/06/03,林口,2.9,0.52,27.9,-,25,-,22.31,1.91,20.46,-,-,-,23.9,-,-,46.0
518,新北市,1998/06/03,萬里,1.5,0.21,47.8,-,34,-,7.04,0.34,6.71,2.18,0.05,2.13,24.56,-,-,66.0
519,新北市,1998/06/02,板橋,8.3,0.89,14.0,-,69,-,40.89,16.38,24.52,2.898,0.77,2.13,30.41,-,-,60.0
520,新北市,1998/06/02,三重,11.6,3.53,-,-,82,62,187.43,144.32,43.11,-,-,-,30.53,-,-,66.0
521,新北市,1998/06/02,菜寮,7.7,1.26,13.5,-,58,-,49.62,21.74,27.89,-,-,-,29.96,-,-,54.0
522,新北市,1998/06/02,永和,5.5,1.76,-,-,-,-,70.23,46.6,23.63,-,-,-,32.44,-,-,53.0
523,新北市,1998/06/02,新莊,24.6,0.82,15.1,-,44,-,45.26,20.49,24.78,2.9,0.58,2.32,29.28,-,-,44.0
524,新北市,1998/06/02,新店,1.4,0.48,18.1,-,30,-,17.24,3.06,14.18,-,-,-,30.04,-,-,43.0
525,新北市,1998/06/02,淡水,4.0,0.5,18.7,-,61,-,23.92,6.09,17.83,-,-,-,29.71,-,75.0,56.0
526,新北市,1998/06/02,汐止,4.7,1.09,11.1,-,58,-,52.55,22.99,29.56,-,-,-,29.78,-,-,54.0
527,新北市,1998/06/02,土城,5.9,0.63,13.3,-,49,-,37.95,15.92,22.03,-,-,-,30.41,-,-,49.0
528,新北市,1998/06/02,林口,9.7,0.4,14.0,-,23,-,23.05,5.1,17.95,-,-,-,28.02,-,-,45.0
529,新北市,1998/06/02,萬里,2.4,0.22,31.0,-,26,-,15.16,1.61,13.55,2.365,0.23,2.14,29.24,-,-,88.0
530,新北市,1998/06/01,板橋,10.3,1.38,23.4,-,83,-,55.45,17.31,38.14,3.554,1.2,2.35,28.97,-,-,83.0
531,新北市,1998/06/01,三重,6.9,2.87,-,-,78,68,149.66,94.35,55.32,-,-,-,28.31,-,-,64.0
532,新北市,1998/06/01,菜寮,7.1,1.49,20.9,-,59,-,54.64,15.67,38.97,-,-,-,28.27,-,-,79.0
533,新北市,1998/06/01,永和,5.1,2.28,-,-,69,-,77.17,42.13,35.04,-,-,-,30.6,-,-,59.0
534,新北市,1998/06/01,新莊,10.0,1.36,23.7,-,59,-,53.77,15.83,37.94,3.057,0.73,2.33,27.55,-,-,79.0
535,新北市,1998/06/01,新店,2.0,0.74,26.4,-,49,-,24.64,4.04,20.61,-,-,-,28.19,-,-,80.0
536,新北市,1998/06/01,淡水,4.5,1.04,22.7,-,64,-,37.11,8.41,28.7,-,-,-,28.0,-,82.0,57.0
537,新北市,1998/06/01,汐止,5.4,0.96,16.8,-,57,-,51.19,17.69,33.51,-,-,-,27.25,-,-,54.0
538,新北市,1998/06/01,土城,6.7,1.07,20.4,-,54,-,55.96,21.24,34.72,-,-,-,29.15,-,-,59.0
539,新北市,1998/06/01,林口,9.1,0.75,16.4,-,30,-,38.99,12.57,26.41,-,-,-,26.63,-,-,40.0
540,新北市,1998/06/01,萬里,5.6,0.28,37.2,-,38,-,16.33,2.52,13.81,2.235,0.12,2.12,26.27,-,-,81.0
541,臺中市,1998/06/30,西屯,3.5,0.55,13.3,-,42,-,24.77,6.03,18.74,1.966,0.08,1.88,29.99,-,-,41.0
542,臺中市,1998/06/30,忠明,4.1,0.95,22.5,-,37,42,-,-,-,-,-,-,-,-,-,66.0
543,臺中市,1998/06/30,豐原,3.3,0.71,31.6,-,49,-,19.41,2.0,17.41,-,-,-,28.48,-,-,77.0
544,臺中市,1998/06/30,沙鹿,6.5,0.49,21.5,-,36,-,21.45,2.84,18.61,-,-,-,29.74,-,-,50.0
545,臺中市,1998/06/30,大里,2.2,0.61,26.0,-,57,-,19.93,1.94,17.99,-,-,-,29.83,-,-,64.0
546,臺中市,1998/06/29,西屯,6.6,0.35,8.5,-,-,-,15.45,4.06,11.39,-,-,-,29.78,-,-,27.0
547,臺中市,1998/06/29,忠明,-,0.59,17.2,-,43,31,-,-,-,-,-,-,-,-,-,43.0
548,臺中市,1998/06/29,豐原,2.4,1.61,22.4,-,38,-,14.41,1.66,12.75,-,-,-,28.78,-,-,38.0
549,臺中市,1998/06/29,沙鹿,6.3,0.3,16.3,-,24,-,14.59,4.59,10.0,-,-,-,29.42,-,-,24.0
550,臺中市,1998/06/29,大里,6.3,0.5,15.0,-,38,-,24.9,4.97,19.93,-,-,-,30.08,-,-,38.0
551,臺中市,1998/06/28,西屯,2.5,0.43,12.0,-,33,-,12.31,2.08,10.23,-,-,-,30.2,-,-,33.0
552,臺中市,1998/06/28,忠明,2.0,0.53,22.2,-,32,33,-,-,-,-,-,-,29.15,-,-,32.0
553,臺中市,1998/06/28,豐原,2.8,0.58,22.9,-,39,-,16.64,2.22,14.42,-,-,-,28.82,-,-,39.0
554,臺中市,1998/06/28,沙鹿,1.5,0.37,21.7,-,22,-,7.54,0.34,7.2,-,-,-,29.95,-,-,27.0
555,臺中市,1998/06/28,大里,1.5,0.54,22.4,-,56,-,17.49,2.16,15.33,-,-,-,30.51,-,-,53.0
556,臺中市,1998/06/27,西屯,5.7,0.55,19.8,-,40,-,24.57,6.53,18.04,1.747,0.07,1.66,30.76,-,-,43.0
557,臺中市,1998/06/27,忠明,6.4,0.74,37.5,-,46,43,-,-,-,-,-,-,29.88,-,-,64.0
558,臺中市,1998/06/27,豐原,5.2,0.67,41.7,-,42,-,21.28,2.08,19.2,-,-,-,29.51,-,-,90.0
559,臺中市,1998/06/27,沙鹿,9.3,0.44,42.5,-,39,-,20.51,1.72,18.79,-,-,-,30.62,-,-,65.0
560,臺中市,1998/06/27,大里,7.3,0.59,29.6,-,54,-,25.48,2.6,22.88,-,-,-,30.62,-,-,63.0
561,臺中市,1998/06/26,西屯,7.9,0.61,10.7,-,27,-,32.1,10.57,21.53,2.016,0.25,1.77,29.72,-,-,27.0
562,臺中市,1998/06/26,忠明,9.6,0.87,24.0,-,41,33,-,-,-,-,-,-,29.68,-,-,41.0
563,臺中市,1998/06/26,豐原,6.9,0.77,31.0,-,34,-,27.38,5.73,21.65,-,-,-,28.59,-,-,67.0
564,臺中市,1998/06/26,沙鹿,12.0,0.52,20.2,-,30,-,27.53,6.84,20.69,-,-,-,29.6,-,-,50.0
565,臺中市,1998/06/26,大里,8.4,0.82,24.7,-,42,-,34.12,8.45,25.67,-,-,-,29.85,-,-,48.0
566,臺中市,1998/06/25,西屯,3.7,0.8,9.4,-,41,-,38.53,16.2,22.33,2.428,0.36,2.07,28.77,-,-,41.0
567,臺中市,1998/06/25,忠明,1.7,1.28,14.8,-,-,38,22.18,16.25,5.93,-,-,-,28.41,-,-,52.0
568,臺中市,1998/06/25,豐原,3.0,0.79,23.6,-,44,-,24.89,4.39,20.49,-,-,-,27.37,-,-,58.0
569,臺中市,1998/06/25,沙鹿,2.7,0.61,16.1,-,37,-,22.57,5.3,17.27,-,-,-,28.56,-,-,59.0
570,臺中市,1998/06/25,大里,2.1,0.88,16.3,-,52,-,28.45,7.04,21.41,-,-,-,28.93,-,-,53.0
571,臺中市,1998/06/24,西屯,6.5,1.0,7.6,-,45,-,57.84,32.35,25.49,-,-,-,28.74,-,-,45.0
572,臺中市,1998/06/24,忠明,4.0,1.35,20.6,-,-,41,43.13,20.68,22.45,-,-,-,27.93,-,-,59.0
573,臺中市,1998/06/24,豐原,4.9,1.01,20.9,-,52,-,34.64,8.91,25.73,-,-,-,27.6,-,-,76.0
574,臺中市,1998/06/24,沙鹿,4.3,0.66,14.9,-,28,-,26.69,7.37,19.32,-,-,-,28.79,-,-,43.0
575,臺中市,1998/06/24,大里,3.9,1.05,16.7,-,60,-,39.77,12.05,27.71,-,-,-,28.36,-,-,55.0
576,臺中市,1998/06/23,西屯,5.2,0.77,3.5,-,36,-,41.42,15.8,25.62,2.096,0.3,1.8,26.69,-,-,36.0
577,臺中市,1998/06/23,忠明,1.7,1.59,5.0,-,-,43,59.66,25.06,34.6,-,-,-,26.32,-,-,30.0
578,臺中市,1998/06/23,豐原,2.8,0.94,12.5,-,42,-,30.96,5.88,25.09,-,-,-,26.37,-,-,42.0
579,臺中市,1998/06/23,沙鹿,1.0,0.57,10.9,-,31,-,22.45,4.3,18.15,-,-,-,27.56,-,-,31.0
580,臺中市,1998/06/23,大里,2.5,0.86,7.8,-,50,-,32.45,9.96,22.5,-,-,-,26.63,-,-,50.0
581,臺中市,1998/06/22,西屯,4.0,0.45,7.1,-,32,-,26.12,8.29,17.83,1.891,0.12,1.77,28.57,-,-,32.0
582,臺中市,1998/06/22,忠明,-,1.01,11.9,-,-,45,26.31,10.22,16.09,-,-,-,28.84,-,-,40.0
583,臺中市,1998/06/22,豐原,2.8,0.68,21.9,-,30,-,23.04,2.91,20.13,-,-,-,28.07,-,-,60.0
584,臺中市,1998/06/22,沙鹿,0.0,0.44,15.6,-,23,-,12.86,2.03,10.83,-,-,-,29.01,-,-,30.0
585,臺中市,1998/06/22,大里,1.8,0.61,17.4,-,43,-,20.07,3.84,16.23,-,-,-,28.78,-,-,50.0
586,臺中市,1998/06/21,西屯,2.7,0.36,8.1,-,26,-,18.46,8.08,10.38,1.732,0.05,1.68,29.99,-,-,26.0
587,臺中市,1998/06/21,忠明,-,0.65,13.4,-,35,74,12.21,7.06,5.14,-,-,-,30.2,-,-,40.0
588,臺中市,1998/06/21,豐原,1.7,0.42,20.1,-,25,-,13.51,1.89,11.63,-,-,-,29.68,-,-,53.0
589,臺中市,1998/06/21,沙鹿,0.1,0.38,13.5,-,20,-,9.47,1.39,8.08,-,-,-,30.12,-,-,29.0
590,臺中市,1998/06/21,大里,1.0,0.44,16.8,-,40,-,13.94,3.26,10.68,-,-,-,30.59,-,-,53.0
591,臺中市,1998/06/20,西屯,3.3,0.46,6.4,-,34,-,26.6,13.1,13.51,1.882,0.15,1.74,30.07,-,-,34.0
592,臺中市,1998/06/20,忠明,-,0.88,8.2,-,39,38,19.29,12.43,6.87,-,-,-,30.3,-,-,39.0
593,臺中市,1998/06/20,豐原,1.7,0.43,18.7,-,33,-,14.29,2.23,12.06,-,-,-,29.7,-,-,38.0
594,臺中市,1998/06/20,沙鹿,1.8,0.37,11.3,-,34,-,14.4,3.59,10.81,-,-,-,30.43,-,-,34.0
595,臺中市,1998/06/20,大里,1.5,0.69,11.8,-,38,-,22.25,8.43,13.81,-,-,-,30.46,-,-,38.0
596,臺中市,1998/06/19,西屯,3.5,0.52,5.9,-,25,-,33.99,18.5,15.5,1.819,0.1,1.72,29.61,-,-,25.0
597,臺中市,1998/06/19,忠明,-,0.88,10.0,-,38,36,19.26,12.63,6.63,-,-,-,30.37,-,-,38.0
598,臺中市,1998/06/19,豐原,2.5,0.55,18.3,-,29,-,19.43,3.07,16.36,-,-,-,29.19,-,-,35.0
599,臺中市,1998/06/19,沙鹿,0.3,0.46,9.0,-,29,-,19.72,5.34,14.38,-,-,-,30.36,-,-,29.0
600,臺中市,1998/06/19,大里,2.0,0.58,13.7,-,41,-,21.31,7.31,14.01,-,-,-,30.42,-,-,41.0
601,臺中市,1998/06/18,西屯,6.1,0.52,5.7,-,31,-,28.95,13.45,15.49,1.975,0.16,1.82,29.66,-,-,31.0
602,臺中市,1998/06/18,忠明,2.5,0.82,11.1,-,36,36,19.96,10.09,9.87,-,-,-,29.94,-,-,36.0
603,臺中市,1998/06/18,豐原,3.2,0.5,17.4,-,25,-,18.29,2.62,15.66,-,-,-,29.22,-,-,33.0
604,臺中市,1998/06/18,沙鹿,0.3,0.42,10.0,-,24,-,15.61,3.91,11.71,-,-,-,30.36,-,-,24.0
605,臺中市,1998/06/18,大里,2.1,0.51,12.3,-,33,-,19.03,5.08,13.95,-,-,-,30.41,-,-,33.0
606,臺中市,1998/06/17,西屯,5.2,0.58,4.4,-,34,-,35.17,18.13,17.05,1.952,0.17,1.78,29.06,-,-,34.0
607,臺中市,1998/06/17,忠明,2.5,0.87,11.5,-,38,66,24.55,12.02,12.53,-,-,-,29.37,-,-,40.0
608,臺中市,1998/06/17,豐原,3.9,0.52,17.2,-,27,-,19.25,3.27,15.98,-,-,-,28.73,-,-,46.0
609,臺中市,1998/06/17,沙鹿,2.6,0.38,8.6,-,26,-,16.34,3.84,12.5,-,-,-,29.59,-,-,26.0
610,臺中市,1998/06/17,大里,2.2,0.58,12.0,-,40,-,20.35,5.84,14.5,-,-,-,29.64,-,-,40.0
611,臺中市,1998/06/16,西屯,2.4,0.48,5.2,-,28,-,34.04,20.5,13.54,1.858,0.11,1.75,29.6,-,-,28.0
612,臺中市,1998/06/16,忠明,2.2,0.7,10.8,-,26,27,26.84,10.56,16.27,-,-,-,29.82,-,-,32.0
613,臺中市,1998/06/16,豐原,3.2,0.44,17.8,-,25,-,16.25,2.53,13.73,-,-,-,29.37,-,-,43.0
614,臺中市,1998/06/16,沙鹿,2.9,0.32,9.6,-,26,-,13.79,3.54,10.24,-,-,-,29.89,-,-,26.0
615,臺中市,1998/06/16,大里,2.0,0.42,12.7,-,34,-,15.45,4.19,11.26,-,-,-,30.56,-,-,34.0
616,臺中市,1998/06/15,西屯,2.9,0.6,4.1,-,25,-,34.95,19.74,15.22,1.912,0.09,1.83,28.91,-,-,25.0
617,臺中市,1998/06/15,忠明,1.7,0.82,10.5,-,29,27,31.35,10.89,20.46,-,-,-,29.27,-,-,29.0
618,臺中市,1998/06/15,豐原,2.4,0.55,19.3,-,27,-,18.67,2.15,16.52,-,-,-,28.47,-,-,40.0
619,臺中市,1998/06/15,沙鹿,1.0,0.42,8.8,-,21,-,16.34,4.28,12.07,-,-,-,29.28,-,-,21.0
620,臺中市,1998/06/15,大里,1.7,0.46,13.2,-,38,-,16.24,3.14,13.1,-,-,-,29.89,-,-,38.0
621,臺中市,1998/06/14,西屯,3.5,0.49,5.6,-,19,-,23.37,10.5,12.87,1.841,0.04,1.8,29.06,-,-,19.0
622,臺中市,1998/06/14,忠明,1.1,0.64,13.2,-,26,27,24.72,6.97,17.76,-,-,-,29.3,-,-,26.0
623,臺中市,1998/06/14,豐原,1.9,0.47,20.1,-,22,-,13.58,1.37,12.2,-,-,-,28.68,-,-,34.0
624,臺中市,1998/06/14,沙鹿,0.8,0.31,14.0,-,23,-,10.08,1.1,8.97,-,-,-,29.38,-,-,24.0
625,臺中市,1998/06/14,大里,0.6,0.48,15.6,-,33,-,12.27,2.41,9.87,-,-,-,29.79,-,-,33.0
626,臺中市,1998/06/13,西屯,3.4,0.49,6.0,-,21,-,23.77,12.78,10.99,1.935,0.09,1.84,28.99,-,-,21.0
627,臺中市,1998/06/13,忠明,1.9,0.75,12.5,-,24,28,32.19,14.14,18.05,-,-,-,29.18,-,-,34.0
628,臺中市,1998/06/13,豐原,2.2,0.47,16.5,-,-,-,14.31,2.31,12.01,-,-,-,28.88,-,-,39.0
629,臺中市,1998/06/13,沙鹿,1.3,0.33,11.6,-,17,-,10.57,1.75,8.83,-,-,-,29.3,-,-,31.0
630,臺中市,1998/06/13,大里,1.5,0.49,12.0,-,35,-,19.0,7.5,11.5,-,-,-,29.73,-,-,35.0
631,臺中市,1998/06/12,西屯,5.4,0.74,3.7,-,28,-,43.16,21.72,21.44,2.112,0.21,1.9,27.02,-,-,28.0
632,臺中市,1998/06/12,忠明,4.7,1.4,7.9,-,36,26,54.19,23.86,30.33,-,-,-,26.97,-,-,36.0
633,臺中市,1998/06/12,豐原,5.4,0.95,11.6,-,-,-,32.43,8.29,24.14,-,-,-,26.65,-,-,34.0
634,臺中市,1998/06/12,沙鹿,2.8,0.55,12.1,-,29,-,21.27,5.52,15.75,-,-,-,27.55,-,-,35.0
635,臺中市,1998/06/12,大里,4.5,0.85,9.4,-,48,-,36.36,15.4,20.96,-,-,-,27.53,-,-,48.0
636,臺中市,1998/06/11,西屯,3.4,0.78,2.0,-,23,-,45.68,23.71,21.97,2.233,0.29,1.95,25.09,-,-,23.0
637,臺中市,1998/06/11,忠明,2.1,1.52,4.1,-,24,22,56.19,28.54,27.65,-,-,-,25.11,-,-,25.0
638,臺中市,1998/06/11,豐原,3.7,0.97,9.5,-,22,-,34.27,11.4,22.87,-,-,-,24.97,-,-,22.0
639,臺中市,1998/06/11,沙鹿,1.9,0.53,8.8,-,17,-,21.68,4.5,17.18,-,-,-,25.81,-,-,19.0
640,臺中市,1998/06/11,大里,2.0,0.84,5.4,-,29,-,27.89,10.7,17.19,-,-,-,25.74,-,-,29.0
641,臺中市,1998/06/10,西屯,2.8,0.73,2.0,-,23,-,43.53,22.26,21.26,2.17,0.21,1.96,25.54,-,-,23.0
642,臺中市,1998/06/10,忠明,2.3,1.63,5.1,-,24,22,59.93,31.68,28.25,-,-,-,25.61,-,-,31.0
643,臺中市,1998/06/10,豐原,2.5,0.75,10.3,-,18,-,24.61,5.47,19.14,-,-,-,25.34,-,-,19.0
644,臺中市,1998/06/10,沙鹿,1.7,0.46,11.6,-,16,-,16.64,2.54,14.1,-,-,-,26.08,-,-,16.0
645,臺中市,1998/06/10,大里,2.8,1.01,6.3,-,28,-,33.81,16.02,17.79,-,-,-,26.29,-,-,28.0
646,臺中市,1998/06/09,西屯,3.9,0.7,2.3,-,20,-,37.21,19.73,17.48,2.172,0.24,1.94,24.42,-,-,20.0
647,臺中市,1998/06/09,忠明,1.9,1.56,3.2,-,26,21,59.09,33.75,25.33,-,-,-,24.45,-,-,26.0
648,臺中市,1998/06/09,豐原,1.7,0.74,10.9,-,19,-,23.61,9.38,14.23,-,-,-,24.43,-,-,19.0
649,臺中市,1998/06/09,沙鹿,1.1,0.4,11.3,-,12,-,15.4,3.3,12.1,-,-,-,25.1,-,-,14.0
650,臺中市,1998/06/09,大里,2.8,0.98,3.9,-,29,-,38.7,20.97,17.73,-,-,-,25.14,-,-,29.0
651,臺中市,1998/06/08,西屯,3.4,0.7,5.1,-,19,-,35.08,13.78,21.31,2.066,0.14,1.93,24.26,-,-,19.0
652,臺中市,1998/06/08,忠明,0.9,1.22,10.7,-,21,17,43.92,14.96,28.96,-,-,-,23.97,-,-,36.0
653,臺中市,1998/06/08,豐原,1.3,0.7,20.6,-,13,-,20.24,3.0,17.24,-,-,-,23.76,-,-,39.0
654,臺中市,1998/06/08,沙鹿,0.6,0.43,21.9,-,16,-,12.9,1.08,11.82,-,-,-,25.04,-,-,43.0
655,臺中市,1998/06/08,大里,1.8,0.58,14.8,-,20,-,21.03,5.87,15.16,-,-,-,24.73,-,-,39.0
656,臺中市,1998/06/07,西屯,3.9,0.99,5.6,-,39,-,41.45,14.52,26.93,2.369,0.22,2.15,23.78,-,-,39.0
657,臺中市,1998/06/07,忠明,1.9,1.3,10.1,-,33,24,49.42,14.08,35.34,-,-,-,23.34,-,-,33.0
658,臺中市,1998/06/07,豐原,1.3,0.77,19.8,-,28,-,23.71,2.4,21.31,-,-,-,23.11,-,-,28.0
659,臺中市,1998/06/07,沙鹿,2.8,0.71,19.3,-,32,-,23.1,2.01,21.09,-,-,-,23.8,-,-,32.0
660,臺中市,1998/06/07,大里,0.8,0.72,10.7,-,31,-,26.32,5.54,20.78,-,-,-,24.13,-,-,31.0
661,臺中市,1998/06/06,西屯,5.7,1.17,5.6,-,49,-,55.87,20.49,35.38,2.688,0.55,2.13,23.13,-,-,49.0
662,臺中市,1998/06/06,忠明,3.9,1.8,9.0,-,52,39,76.22,25.31,50.92,-,-,-,22.89,-,-,51.0
663,臺中市,1998/06/06,豐原,3.9,1.31,13.1,-,40,-,44.99,9.74,35.25,-,-,-,22.84,-,-,40.0
664,臺中市,1998/06/06,沙鹿,5.2,1.04,15.2,-,44,-,42.55,9.44,33.1,-,-,-,23.5,-,-,44.0
665,臺中市,1998/06/06,大里,3.1,1.05,11.9,-,35,-,39.4,8.11,31.29,-,-,-,23.41,-,-,35.0
666,臺中市,1998/06/05,西屯,4.0,0.77,8.3,-,23,-,35.43,12.71,22.72,2.339,0.37,1.97,23.59,-,-,23.0
667,臺中市,1998/06/05,忠明,1.9,1.25,9.1,-,30,26,52.81,19.24,33.56,-,-,-,23.47,-,-,30.0
668,臺中市,1998/06/05,豐原,2.3,1.04,11.3,-,22,-,36.95,10.97,25.97,-,-,-,22.92,-,-,27.0
669,臺中市,1998/06/05,沙鹿,2.8,0.71,17.3,-,24,-,29.22,4.87,24.35,-,-,-,22.88,-,-,35.0
670,臺中市,1998/06/05,大里,1.9,1.0,9.3,-,33,-,40.05,12.11,27.94,-,-,-,24.8,-,-,33.0
671,臺中市,1998/06/04,西屯,5.2,0.92,2.8,-,33,-,44.53,17.8,26.73,2.235,0.26,1.97,25.62,-,-,33.0
672,臺中市,1998/06/04,忠明,-,1.43,5.8,-,34,30,53.2,17.08,36.12,-,-,-,25.37,-,-,34.0
673,臺中市,1998/06/04,豐原,4.6,0.88,10.2,-,32,-,33.25,8.76,24.5,-,-,-,25.05,-,-,32.0
674,臺中市,1998/06/04,沙鹿,0.5,0.71,8.0,-,24,-,30.65,7.51,23.14,-,-,-,25.73,-,-,24.0
675,臺中市,1998/06/04,大里,2.4,0.98,7.6,-,46,-,37.01,9.61,27.4,-,-,-,25.98,-,-,46.0
676,臺中市,1998/06/03,西屯,3.2,0.65,5.3,-,32,-,28.81,9.94,18.87,2.13,0.25,1.89,26.24,-,-,32.0
677,臺中市,1998/06/03,忠明,-,1.08,8.8,-,27,25,43.09,13.88,29.22,-,-,-,26.55,-,-,27.0
678,臺中市,1998/06/03,豐原,2.6,0.9,14.1,-,29,-,28.75,4.76,23.98,-,-,-,25.86,-,-,29.0
679,臺中市,1998/06/03,沙鹿,0.7,0.68,15.1,-,38,-,24.0,3.89,20.11,-,-,-,26.19,-,-,42.0
680,臺中市,1998/06/03,大里,1.4,0.71,8.2,-,36,-,26.16,6.14,20.02,-,-,-,26.74,-,-,36.0
681,臺中市,1998/06/02,西屯,2.8,0.5,6.0,-,23,-,23.72,9.4,14.32,1.721,0.01,1.71,28.06,-,-,23.0
682,臺中市,1998/06/02,忠明,1.2,0.83,12.6,-,25,-,30.62,8.97,21.65,-,-,-,28.29,-,-,29.0
683,臺中市,1998/06/02,豐原,1.8,0.6,17.9,-,20,-,17.07,2.18,14.89,-,-,-,27.42,-,-,30.0
684,臺中市,1998/06/02,沙鹿,0.1,0.37,16.4,-,21,-,12.14,1.84,10.3,-,-,-,28.63,-,-,32.0
685,臺中市,1998/06/02,大里,1.0,0.48,12.3,-,26,-,16.26,4.21,12.04,-,-,-,28.57,-,-,26.0
686,臺中市,1998/06/01,西屯,4.7,0.7,5.4,-,50,-,29.72,9.32,20.4,2.068,0.12,1.94,26.9,-,-,50.0
687,臺中市,1998/06/01,忠明,3.1,1.05,10.5,-,48,-,40.89,12.38,28.51,-,-,-,27.07,-,-,48.0
688,臺中市,1998/06/01,豐原,4.2,0.77,15.9,-,38,-,23.24,3.83,19.42,-,-,-,26.48,-,-,38.0
689,臺中市,1998/06/01,沙鹿,0.2,0.55,15.9,-,41,-,17.16,2.27,14.89,-,-,-,27.06,-,-,41.0
690,臺中市,1998/06/01,大里,2.2,0.71,11.3,-,38,-,21.85,5.57,16.28,-,-,-,27.17,-,-,38.0
691,臺南市,1998/06/30,新營,3.1,0.48,22.7,-,37,-,13.48,2.65,10.83,2.497,0.1,2.4,30.79,-,-,71.0
