序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1720,彰化縣,1999/01/27,二林,8.0,0.87,25.9,-,186,-,41.35,12.24,29.11,-,-,-,19.22,-,-,118.0,-
1721,彰化縣,1999/01/26,彰化,8.5,1.02,11.4,-,112,-,64.3,25.43,38.87,-,-,-,18.45,-,-,81.0,-
1722,彰化縣,1999/01/26,線西,10.2,-,-,-,89,-,36.87,7.81,29.05,2.698,0.25,2.45,17.87,-,-,69.0,-
1723,彰化縣,1999/01/26,二林,10.8,0.67,22.6,-,105,-,32.5,5.67,26.83,-,-,-,18.66,-,-,77.0,-
1724,彰化縣,1999/01/25,彰化,6.0,0.9,10.6,-,101,-,52.04,18.0,34.04,-,-,-,19.27,-,-,75.0,-
1725,彰化縣,1999/01/25,線西,8.0,-,-,-,54,-,29.42,4.63,24.8,2.258,0.1,2.16,18.3,-,-,52.0,-
1726,彰化縣,1999/01/25,二林,12.0,0.47,21.0,-,85,-,28.73,4.67,24.06,-,-,-,19.35,-,-,68.0,-
1727,彰化縣,1999/01/24,彰化,4.3,0.71,9.6,-,56,-,43.48,14.92,28.56,-,-,-,19.94,-,-,53.0,-
1728,彰化縣,1999/01/24,線西,3.7,-,-,-,30,-,18.41,2.8,15.6,2.046,-,2.04,18.89,-,-,30.0,-
1729,彰化縣,1999/01/24,二林,5.3,0.37,25.2,-,47,-,15.86,2.7,13.16,-,-,-,20.33,-,-,47.0,-
1730,彰化縣,1999/01/23,彰化,6.4,0.83,12.3,-,140,-,60.62,26.52,34.09,-,-,-,19.38,-,-,95.0,-
1731,彰化縣,1999/01/23,線西,7.5,-,-,-,72,-,31.04,6.06,24.98,2.314,0.09,2.23,18.51,-,-,61.0,-
1732,彰化縣,1999/01/23,二林,6.3,0.45,20.2,-,122,-,28.35,5.21,23.14,-,-,-,19.06,-,-,86.0,-
1733,彰化縣,1999/01/22,彰化,9.5,1.01,7.1,-,144,-,77.68,38.39,39.29,-,-,-,18.11,-,-,97.0,-
1734,彰化縣,1999/01/22,線西,5.3,-,-,-,82,-,27.34,3.8,23.54,2.183,0.12,2.06,17.39,-,-,66.0,-
1735,彰化縣,1999/01/22,二林,2.2,0.38,23.6,-,120,-,19.37,1.79,17.58,-,-,-,17.88,-,-,85.0,-
1736,彰化縣,1999/01/21,彰化,6.9,0.65,15.0,-,72,-,48.95,16.68,32.26,2.255,0.15,2.11,17.95,-,-,61.0,-
1737,彰化縣,1999/01/21,線西,6.1,-,-,-,32,-,-,-,-,2.13,0.07,2.06,17.41,-,-,32.0,-
1738,彰化縣,1999/01/21,二林,12.3,0.36,26.3,-,59,-,22.84,3.4,19.45,-,-,-,17.96,-,-,54.0,-
1739,彰化縣,1999/01/20,彰化,3.7,0.61,14.9,-,71,-,39.66,12.48,27.18,2.306,0.27,2.04,18.21,-,-,60.0,-
1740,彰化縣,1999/01/20,線西,5.5,-,-,-,39,-,-,-,-,2.142,0.06,2.08,17.37,-,-,39.0,-
1741,彰化縣,1999/01/20,二林,8.3,0.42,23.4,-,91,-,21.46,1.3,20.16,-,-,-,18.26,-,-,70.0,-
1742,彰化縣,1999/01/19,彰化,7.2,0.72,9.5,-,77,-,57.57,24.77,32.79,2.522,0.33,2.19,19.64,-,-,64.0,-
1743,彰化縣,1999/01/19,線西,6.8,-,-,-,40,-,29.16,6.57,22.59,2.307,0.08,2.22,18.57,-,-,40.0,-
1744,彰化縣,1999/01/19,二林,7.5,0.4,19.8,-,75,-,25.61,4.4,21.21,-,-,-,19.59,-,-,62.0,-
1745,彰化縣,1999/01/18,彰化,5.4,0.98,7.2,-,108,-,69.71,35.94,33.77,2.81,0.48,2.33,16.8,-,-,79.0,-
1746,彰化縣,1999/01/18,線西,2.4,-,-,-,46,-,16.21,2.41,13.8,2.06,0.06,2.0,16.43,-,-,46.0,-
1747,彰化縣,1999/01/18,二林,1.7,0.3,25.4,-,83,-,13.11,1.07,12.04,-,-,-,17.09,-,-,66.0,-
1748,彰化縣,1999/01/17,彰化,6.0,0.97,4.1,-,92,-,70.74,34.81,35.93,2.744,0.39,2.35,15.96,-,-,71.0,-
1749,彰化縣,1999/01/17,線西,6.9,-,-,-,33,-,28.75,6.24,22.51,2.422,0.09,2.33,16.02,-,-,33.0,-
1750,彰化縣,1999/01/17,二林,5.0,0.35,18.5,-,55,-,21.15,3.18,17.97,-,-,-,16.24,-,-,52.0,-
1751,彰化縣,1999/01/16,彰化,4.9,0.84,14.0,-,83,-,52.58,19.01,33.58,2.712,0.41,2.3,14.02,-,-,66.0,-
1752,彰化縣,1999/01/16,線西,10.3,-,-,-,55,-,33.66,4.34,29.32,2.333,0.14,2.2,13.75,-,-,52.0,-
1753,彰化縣,1999/01/16,二林,8.4,0.46,21.0,-,84,-,25.63,1.87,23.76,-,-,-,14.07,-,-,67.0,-
1754,彰化縣,1999/01/15,彰化,3.3,0.72,20.5,-,63,-,36.0,11.6,24.39,2.565,0.23,2.34,12.15,-,-,57.0,-
1755,彰化縣,1999/01/15,線西,6.5,-,-,-,47,-,22.94,2.62,20.33,2.496,0.14,2.35,11.75,-,-,47.0,-
1756,彰化縣,1999/01/15,二林,4.6,0.52,27.8,-,62,-,17.08,1.45,15.62,-,-,-,12.29,-,-,56.0,-
1757,彰化縣,1999/01/14,彰化,4.2,0.62,9.4,-,62,-,48.15,20.0,28.15,-,-,-,16.59,-,-,56.0,-
1758,彰化縣,1999/01/14,線西,2.3,-,-,-,25,-,14.88,1.52,13.36,1.992,0.08,1.91,16.03,-,-,24.0,-
1759,彰化縣,1999/01/14,二林,6.2,0.24,24.0,-,56,-,14.11,0.68,13.43,-,-,-,16.69,-,-,53.0,-
1760,彰化縣,1999/01/13,彰化,6.1,0.63,12.1,-,53,-,51.59,19.95,31.64,2.647,0.4,2.25,17.18,-,-,51.0,-
1761,彰化縣,1999/01/13,線西,6.1,-,-,-,22,-,21.04,2.25,18.79,2.257,0.13,2.13,16.82,-,-,22.0,-
1762,彰化縣,1999/01/13,二林,5.6,0.3,20.7,-,44,-,22.68,2.33,20.35,-,-,-,17.31,-,-,44.0,-
1763,彰化縣,1999/01/12,彰化,2.5,0.49,15.9,-,37,-,37.05,11.4,25.65,2.44,0.22,2.22,15.36,-,-,37.0,-
1764,彰化縣,1999/01/12,線西,6.0,-,-,-,17,-,21.81,2.07,19.74,2.309,0.03,2.28,15.05,-,-,17.0,-
1765,彰化縣,1999/01/12,二林,4.5,0.26,21.1,-,34,-,17.85,0.71,17.14,-,-,-,15.24,-,-,34.0,-
1766,彰化縣,1999/01/11,彰化,5.2,0.55,13.9,-,59,-,46.32,15.69,30.63,2.569,0.31,2.26,16.64,-,-,55.0,-
1767,彰化縣,1999/01/11,線西,6.9,-,-,-,29,-,25.66,3.13,22.53,2.345,0.04,2.3,16.15,-,-,29.0,-
1768,彰化縣,1999/01/11,二林,8.0,0.32,21.9,-,59,-,21.72,1.91,19.81,-,-,-,16.63,-,-,54.0,-
1769,彰化縣,1999/01/10,彰化,2.5,0.41,16.9,-,41,-,35.23,11.41,23.82,2.516,0.22,2.3,15.91,-,-,41.0,-
1770,彰化縣,1999/01/10,線西,5.4,-,-,-,23,-,22.55,2.07,20.48,2.208,0.02,2.2,15.58,-,-,23.0,-
1771,彰化縣,1999/01/10,二林,5.7,0.29,23.5,-,43,-,15.8,0.82,14.99,-,-,-,16.12,-,-,43.0,-
1772,彰化縣,1999/01/09,彰化,3.9,0.53,16.4,-,54,-,40.3,12.56,27.74,2.497,0.26,2.24,15.26,-,-,52.0,-
1773,彰化縣,1999/01/09,線西,8.0,-,-,-,37,-,26.47,2.21,24.26,2.433,0.11,2.32,14.86,-,-,37.0,-
1774,彰化縣,1999/01/09,二林,7.3,0.3,21.4,-,59,-,19.47,0.55,18.92,-,-,-,15.1,-,-,54.0,-
1775,彰化縣,1999/01/08,彰化,2.7,0.46,17.7,-,45,-,37.58,13.33,24.25,2.546,0.26,2.29,14.04,-,-,45.0,-
1776,彰化縣,1999/01/08,線西,6.0,-,-,-,33,-,25.73,3.01,22.72,2.187,0.13,2.05,13.77,-,-,33.0,-
1777,彰化縣,1999/01/08,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1778,彰化縣,1999/01/07,彰化,4.4,0.77,25.2,-,136,-,36.34,9.65,26.69,2.586,0.28,2.31,16.21,-,-,93.0,-
1779,彰化縣,1999/01/07,線西,7.9,-,-,-,129,-,21.82,2.2,19.63,2.091,0.1,1.99,15.61,-,-,89.0,-
1780,彰化縣,1999/01/07,二林,6.4,0.68,35.8,-,153,-,15.78,0.87,14.91,-,-,-,16.11,-,-,101.0,-
1781,彰化縣,1999/01/06,彰化,6.9,0.75,14.2,-,94,-,54.44,23.35,31.09,2.859,0.51,2.35,18.04,-,-,72.0,-
1782,彰化縣,1999/01/06,線西,7.6,-,-,-,83,-,28.33,4.88,23.45,2.503,0.17,2.33,17.79,-,-,67.0,-
1783,彰化縣,1999/01/06,二林,4.0,0.46,23.6,-,100,-,29.13,10.1,19.03,-,-,-,17.61,-,-,75.0,-
1784,彰化縣,1999/01/05,彰化,4.7,0.5,20.7,-,75,-,40.6,11.24,29.36,2.601,0.34,2.27,18.17,-,-,63.0,-
1785,彰化縣,1999/01/05,線西,7.2,-,-,-,48,-,24.41,1.98,22.43,2.237,0.07,2.17,17.78,-,-,48.0,-
1786,彰化縣,1999/01/05,二林,5.6,0.27,32.1,-,75,-,17.25,1.55,15.7,-,-,-,18.09,-,-,63.0,-
1787,彰化縣,1999/01/04,彰化,4.5,0.74,22.5,-,90,-,40.96,10.57,30.39,2.463,0.24,2.23,17.74,-,-,70.0,-
1788,彰化縣,1999/01/04,線西,10.0,-,-,-,65,-,29.78,2.86,26.91,2.239,0.08,2.16,17.34,-,-,58.0,-
1789,彰化縣,1999/01/04,二林,6.5,0.49,32.7,-,90,-,21.71,0.66,21.05,-,-,-,17.7,-,-,70.0,-
1790,彰化縣,1999/01/03,彰化,4.5,0.79,16.2,-,119,-,38.44,10.94,27.5,2.684,0.22,2.46,16.95,-,-,84.0,-
1791,彰化縣,1999/01/03,線西,6.5,-,-,-,81,-,22.37,1.91,20.46,2.235,0.06,2.18,16.49,-,-,65.0,-
1792,彰化縣,1999/01/03,二林,6.1,0.62,24.9,-,104,-,-,-,-,-,-,-,16.75,-,-,77.0,-
1793,彰化縣,1999/01/02,彰化,4.0,0.57,19.8,-,74,-,35.55,10.47,25.09,2.386,0.28,2.11,17.81,-,-,62.0,-
1794,彰化縣,1999/01/02,線西,6.2,-,-,-,48,-,20.89,1.76,19.13,2.284,0.05,2.23,17.11,-,-,48.0,-
1795,彰化縣,1999/01/02,二林,4.9,0.42,27.9,-,79,-,17.97,1.51,16.46,-,-,-,17.58,-,-,65.0,-
1796,彰化縣,1999/01/01,彰化,3.2,0.56,16.7,-,51,-,38.16,11.33,26.82,2.442,0.21,2.23,17.95,-,-,50.0,-
1797,彰化縣,1999/01/01,線西,5.6,-,-,-,33,-,-,-,-,2.152,0.06,2.09,17.72,-,-,33.0,-
1798,彰化縣,1999/01/01,二林,5.0,0.34,28.2,-,56,-,17.94,1.04,16.9,-,-,-,18.15,-,-,53.0,-
1799,南投縣,1999/01/31,南投,3.5,0.77,24.0,-,116,-,32.1,4.61,27.49,2.5,0.26,2.24,18.7,-,-,83.0,-
1800,南投縣,1999/01/31,埔里,1.5,0.9,33.6,-,122,-,15.95,0.78,15.17,-,-,-,17.71,-,-,86.0,-
1801,南投縣,1999/01/31,竹山,1.8,0.61,30.9,-,123,-,28.95,5.06,23.89,-,-,-,19.8,-,-,91.0,-
1802,南投縣,1999/01/30,南投,5.1,0.79,27.6,-,120,-,37.72,6.55,31.17,2.559,0.36,2.2,18.72,-,-,85.0,-
1803,南投縣,1999/01/30,埔里,3.5,0.97,41.2,-,175,-,20.05,2.56,17.49,-,-,-,18.54,-,-,113.0,-
1804,南投縣,1999/01/30,竹山,4.3,0.59,26.4,-,144,-,43.55,9.41,34.14,-,-,-,19.12,-,-,97.0,-
1805,南投縣,1999/01/29,南投,2.9,0.82,20.9,-,97,-,37.93,5.01,32.92,2.557,0.4,2.16,18.18,-,-,73.0,-
1806,南投縣,1999/01/29,埔里,2.8,1.05,38.0,-,159,-,18.35,2.16,16.18,-,-,-,17.75,-,-,105.0,-
1807,南投縣,1999/01/29,竹山,3.7,0.76,24.2,-,132,-,38.95,5.52,33.42,-,-,-,18.65,-,-,91.0,-
1808,南投縣,1999/01/28,南投,2.9,0.9,15.7,-,93,-,40.47,10.22,30.25,2.784,0.48,2.3,17.71,-,-,72.0,-
1809,南投縣,1999/01/28,埔里,8.0,1.09,39.3,-,-,-,24.21,5.45,18.76,-,-,-,17.36,-,-,131.0,-
1810,南投縣,1999/01/28,竹山,3.1,0.87,10.7,-,124,-,43.69,10.27,33.42,-,-,-,18.03,-,-,87.0,-
1811,南投縣,1999/01/27,南投,3.5,0.88,20.1,-,110,-,41.31,11.53,29.78,2.692,0.42,2.28,18.97,-,-,80.0,-
1812,南投縣,1999/01/27,埔里,2.6,1.03,35.6,-,-,-,19.01,2.29,16.72,2.494,0.26,2.24,17.86,-,-,98.0,-
1813,南投縣,1999/01/27,竹山,1.5,0.81,18.7,-,145,-,40.21,10.99,29.23,-,-,-,19.26,-,-,98.0,-
1814,南投縣,1999/01/26,南投,3.1,1.05,14.7,-,113,-,51.29,14.62,36.67,2.801,0.61,2.19,18.57,-,-,81.0,-
1815,南投縣,1999/01/26,埔里,2.5,0.95,30.9,-,-,-,18.58,2.44,16.14,2.25,0.15,2.1,18.04,-,-,84.0,-
1816,南投縣,1999/01/26,竹山,2.2,0.83,26.5,-,141,-,44.87,14.41,30.46,-,-,-,18.78,-,-,95.0,-
1817,南投縣,1999/01/25,南投,2.4,1.02,12.5,-,108,-,49.87,12.35,37.52,2.728,0.49,2.24,19.33,-,-,79.0,-
1818,南投縣,1999/01/25,埔里,2.3,0.94,25.8,-,-,-,16.55,1.64,14.91,2.251,0.19,2.06,20.27,-,-,90.0,-
1819,南投縣,1999/01/25,竹山,2.0,0.83,10.6,-,117,-,44.7,12.87,31.83,-,-,-,19.86,-,-,83.0,-
1820,南投縣,1999/01/24,南投,1.6,0.92,13.6,-,78,-,41.86,11.44,30.43,2.626,0.4,2.23,20.85,-,-,64.0,-
1821,南投縣,1999/01/24,埔里,2.2,0.88,16.5,-,93,-,15.65,2.34,13.31,2.122,0.13,1.99,20.84,-,-,72.0,-
1822,南投縣,1999/01/24,竹山,2.5,0.68,16.4,-,104,-,36.04,9.14,26.9,-,-,-,21.37,-,-,77.0,-
1823,南投縣,1999/01/23,南投,3.0,1.03,16.7,-,144,-,54.26,17.72,36.55,2.897,0.57,2.32,19.12,-,-,97.0,-
1824,南投縣,1999/01/23,埔里,2.2,1.01,23.9,-,255,-,19.5,3.38,16.12,2.448,0.16,2.29,19.2,-,-,153.0,-
1825,南投縣,1999/01/23,竹山,3.3,0.98,16.3,-,197,-,63.74,26.02,37.71,-,-,-,19.81,-,-,123.0,-
1826,南投縣,1999/01/22,南投,7.4,1.17,12.6,-,166,-,77.69,28.74,48.95,3.131,0.67,2.47,18.37,-,-,108.0,-
1827,南投縣,1999/01/22,埔里,2.4,1.07,25.1,-,188,-,18.15,1.61,16.54,2.547,0.3,2.25,18.8,-,-,119.0,-
1828,南投縣,1999/01/22,竹山,3.7,0.91,11.4,-,185,-,61.63,23.07,38.57,-,-,-,18.31,-,-,117.0,-
1829,南投縣,1999/01/21,南投,4.0,0.83,22.4,-,89,-,50.17,14.21,35.95,2.796,0.5,2.29,17.85,-,-,70.0,-
1830,南投縣,1999/01/21,埔里,3.1,0.97,31.6,-,160,-,19.63,1.24,18.39,2.418,0.23,2.19,18.01,-,-,105.0,-
1831,南投縣,1999/01/21,竹山,3.1,0.62,20.4,-,106,-,37.1,6.18,30.93,-,-,-,18.03,-,-,78.0,-
1832,南投縣,1999/01/20,南投,2.4,0.78,9.9,-,68,-,41.8,8.07,33.73,2.631,0.49,2.14,17.63,-,-,59.0,-
1833,南投縣,1999/01/20,埔里,3.0,0.97,23.6,-,111,-,19.06,2.92,16.14,2.401,0.15,2.25,19.59,-,-,80.0,-
1834,南投縣,1999/01/20,竹山,3.4,0.54,11.0,-,90,-,-,-,-,-,-,-,18.1,-,-,70.0,-
1835,南投縣,1999/01/19,南投,2.7,0.98,15.1,-,82,-,50.79,15.06,35.73,2.774,0.57,2.2,19.84,-,-,66.0,-
1836,南投縣,1999/01/19,埔里,2.8,1.0,20.5,-,106,-,19.05,3.89,15.16,2.3,0.19,2.11,20.11,-,-,78.0,-
1837,南投縣,1999/01/19,竹山,5.0,0.9,18.2,-,118,-,-,-,-,-,-,-,20.06,-,-,84.0,-
1838,南投縣,1999/01/18,南投,3.7,1.2,7.3,-,121,-,68.73,29.01,39.72,2.982,0.63,2.36,16.69,-,-,86.0,-
1839,南投縣,1999/01/18,埔里,2.3,1.05,8.5,-,86,-,21.51,8.07,13.64,-,-,-,17.38,-,-,68.0,-
1840,南投縣,1999/01/18,竹山,2.1,0.93,7.2,-,142,-,-,-,-,-,-,-,17.14,-,-,96.0,-
1841,南投縣,1999/01/17,南投,2.4,1.34,6.0,-,103,-,71.99,31.46,40.53,3.277,0.69,2.59,15.24,-,-,76.0,-
1842,南投縣,1999/01/17,埔里,0.8,1.05,12.7,-,135,-,15.75,4.34,11.41,2.4,0.2,2.2,15.73,-,-,93.0,-
1843,南投縣,1999/01/17,竹山,2.2,1.05,4.7,-,123,-,-,-,-,-,-,-,15.62,-,-,86.0,-
1844,南投縣,1999/01/16,南投,2.7,0.95,12.9,-,98,-,47.95,11.28,36.67,2.683,0.51,2.17,12.57,-,-,74.0,-
1845,南投縣,1999/01/16,埔里,-,1.03,17.6,-,114,-,14.19,2.09,12.1,2.273,0.18,2.1,13.94,-,-,82.0,-
1846,南投縣,1999/01/16,竹山,1.7,0.89,5.4,-,122,-,60.92,26.48,34.44,-,-,-,12.47,-,-,86.0,-
1847,南投縣,1999/01/15,南投,2.3,0.82,13.1,-,54,-,36.56,6.09,30.47,2.528,0.39,2.14,12.03,-,-,52.0,-
1848,南投縣,1999/01/15,埔里,-,0.84,11.4,-,96,-,17.2,2.02,15.19,2.296,0.25,2.04,14.87,-,-,73.0,-
1849,南投縣,1999/01/15,竹山,1.4,0.66,10.9,-,53,-,29.31,2.96,26.35,-,-,-,12.89,-,-,51.0,-
1850,南投縣,1999/01/14,南投,3.8,0.83,11.9,-,86,-,53.3,22.93,30.38,2.908,0.62,2.29,16.57,-,-,68.0,-
1851,南投縣,1999/01/14,埔里,-,0.94,26.1,-,168,-,16.97,1.85,15.12,2.326,0.22,2.11,17.48,-,-,109.0,-
1852,南投縣,1999/01/14,竹山,1.8,0.64,12.2,-,107,-,-,-,-,-,-,-,16.93,-,-,79.0,-
1853,南投縣,1999/01/13,南投,3.9,0.86,12.6,-,73,-,52.0,17.36,34.63,2.82,0.57,2.25,16.22,-,-,62.0,-
1854,南投縣,1999/01/13,埔里,-,0.94,17.5,-,93,-,18.16,2.27,15.89,2.258,0.17,2.09,16.52,-,-,71.0,-
1855,南投縣,1999/01/13,竹山,2.6,0.64,6.9,-,90,-,-,-,-,-,-,-,16.08,-,-,70.0,-
1856,南投縣,1999/01/12,南投,2.7,0.7,6.7,-,53,-,44.2,12.85,31.34,2.766,0.6,2.17,14.28,-,-,51.0,-
1857,南投縣,1999/01/12,埔里,-,0.85,16.1,-,126,-,19.54,2.54,17.01,2.309,0.2,2.11,14.86,-,-,88.0,-
1858,南投縣,1999/01/12,竹山,1.8,0.63,7.6,-,61,-,35.13,7.12,28.01,-,-,-,14.86,-,-,55.0,-
1859,南投縣,1999/01/11,南投,1.8,0.74,16.3,-,56,-,44.06,14.97,29.09,2.682,0.46,2.23,14.65,-,-,61.0,-
1860,南投縣,1999/01/11,埔里,-,0.86,26.4,-,124,-,20.62,3.2,17.42,2.382,0.21,2.17,14.85,-,-,87.0,-
1861,南投縣,1999/01/11,竹山,2.1,0.62,15.8,-,97,-,42.29,13.34,28.94,-,-,-,15.66,-,-,74.0,-
1862,南投縣,1999/01/10,南投,0.9,0.62,13.5,-,43,-,37.49,9.62,27.87,2.499,0.33,2.17,15.01,-,-,43.0,-
1863,南投縣,1999/01/10,埔里,-,0.85,22.5,-,113,-,21.0,4.44,16.56,2.4,0.2,2.2,15.73,-,-,82.0,-
1864,南投縣,1999/01/10,竹山,1.0,0.58,17.4,-,78,-,34.49,9.56,24.93,-,-,-,15.56,-,-,64.0,-
1865,南投縣,1999/01/09,南投,2.2,0.7,10.1,-,55,-,43.55,13.71,29.84,2.663,0.41,2.25,14.06,-,-,53.0,-
1866,南投縣,1999/01/09,埔里,-,0.91,24.7,-,134,-,21.8,4.16,17.64,2.32,0.22,2.1,14.77,-,-,92.0,-
1867,南投縣,1999/01/09,竹山,2.0,0.64,13.2,-,73,-,39.61,9.98,29.63,-,-,-,14.58,-,-,61.0,-
1868,南投縣,1999/01/08,南投,2.7,0.7,12.5,-,60,-,41.33,8.78,32.55,2.738,0.49,2.24,13.42,-,-,55.0,-
1869,南投縣,1999/01/08,埔里,2.3,1.13,17.2,-,193,-,22.8,5.94,16.86,2.435,0.21,2.23,14.13,-,-,122.0,-
1870,南投縣,1999/01/08,竹山,1.9,0.58,11.5,-,71,-,34.27,5.86,28.41,-,-,-,13.79,-,-,61.0,-
1871,南投縣,1999/01/07,南投,2.8,1.01,14.5,-,124,-,38.34,6.93,31.4,2.786,0.5,2.28,14.69,-,-,87.0,-
1872,南投縣,1999/01/07,埔里,2.2,0.94,32.0,-,128,-,18.03,2.53,15.5,2.134,0.14,2.0,15.03,-,-,89.0,-
1873,南投縣,1999/01/07,竹山,1.1,0.76,13.1,-,123,-,31.87,6.26,25.62,-,-,-,15.22,-,-,87.0,-
1874,南投縣,1999/01/06,南投,1.7,0.87,19.8,-,79,-,45.24,17.7,27.54,2.746,0.49,2.26,16.32,-,-,65.0,-
1875,南投縣,1999/01/06,埔里,2.4,0.88,31.2,-,101,-,19.92,3.21,16.71,2.288,0.17,2.12,15.75,-,-,76.0,-
1876,南投縣,1999/01/06,竹山,1.8,0.61,20.5,-,89,-,33.58,7.83,25.75,-,-,-,17.29,-,-,81.0,-
1877,南投縣,1999/01/05,南投,1.4,0.92,17.1,-,116,-,43.44,15.31,28.12,2.74,0.44,2.3,-,-,-,83.0,-
1878,南投縣,1999/01/05,埔里,1.8,1.08,27.1,-,117,-,21.83,3.23,18.6,2.269,0.18,2.09,15.79,-,-,83.0,-
1879,南投縣,1999/01/05,竹山,2.5,0.78,20.2,-,101,-,41.29,14.1,27.19,-,-,-,16.34,-,-,81.0,-
1880,南投縣,1999/01/04,南投,2.4,0.96,18.2,-,112,-,42.78,10.71,32.07,2.71,0.46,2.26,-,-,-,81.0,-
1881,南投縣,1999/01/04,埔里,1.4,1.04,25.3,-,144,-,18.88,3.34,15.54,2.382,0.24,2.14,16.45,-,-,97.0,-
1882,南投縣,1999/01/04,竹山,3.5,0.91,14.1,-,117,-,40.47,9.09,31.38,-,-,-,16.4,-,-,84.0,-
1883,南投縣,1999/01/03,南投,1.9,0.98,13.5,-,141,-,35.52,5.15,30.37,2.559,0.36,2.2,-,-,-,96.0,-
1884,南投縣,1999/01/03,埔里,0.7,1.07,20.4,-,146,-,19.34,2.85,16.49,2.299,0.2,2.09,15.64,-,-,98.0,-
1885,南投縣,1999/01/03,竹山,1.5,0.79,12.6,-,126,-,31.77,4.03,27.74,-,-,-,16.3,-,-,88.0,-
1886,南投縣,1999/01/02,南投,1.2,0.77,17.2,-,84,-,32.05,10.25,21.8,2.526,0.3,2.22,-,-,-,67.0,-
1887,南投縣,1999/01/02,埔里,0.3,0.86,24.2,-,96,-,16.11,2.11,14.0,2.252,0.14,2.11,15.8,-,-,73.0,-
1888,南投縣,1999/01/02,竹山,1.2,0.65,22.1,-,84,-,28.21,7.99,20.22,-,-,-,16.88,-,-,67.0,-
1889,南投縣,1999/01/01,南投,1.1,0.75,16.5,-,63,-,37.63,14.66,22.97,2.589,0.35,2.24,-,-,-,56.0,-
1890,南投縣,1999/01/01,埔里,1.7,0.99,25.3,-,107,-,18.55,2.53,16.02,2.212,0.23,1.99,15.95,-,-,79.0,-
1891,南投縣,1999/01/01,竹山,1.3,0.65,19.8,-,74,-,32.79,10.74,22.05,-,-,-,17.02,-,-,62.0,-
1892,雲林縣,1999/01/31,斗六,5.3,0.94,18.5,-,114,-,27.91,5.28,22.63,-,-,-,21.02,-,-,82.0,-
1893,雲林縣,1999/01/31,崙背,3.6,0.56,28.5,-,123,-,26.55,4.51,22.04,2.169,0.16,2.01,20.2,-,-,86.0,-
1894,雲林縣,1999/01/31,臺西,3.4,0.46,34.9,-,94,-,16.29,1.12,15.17,-,-,-,19.14,-,-,72.0,-
1895,雲林縣,1999/01/30,斗六,8.2,0.79,18.9,-,111,-,33.37,6.75,26.62,-,-,-,19.69,-,-,81.0,-
1896,雲林縣,1999/01/30,崙背,6.2,0.37,33.8,-,94,-,21.81,2.29,19.52,1.853,0.09,1.77,18.66,-,-,72.0,-
1897,雲林縣,1999/01/30,臺西,5.0,0.37,40.7,-,77,-,15.46,1.56,13.89,-,-,-,18.01,-,-,67.0,-
1898,雲林縣,1999/01/29,斗六,6.3,0.76,14.0,-,107,-,33.57,6.0,27.56,-,-,-,19.15,-,-,78.0,-
1899,雲林縣,1999/01/29,崙背,8.6,0.42,25.3,-,110,-,25.36,2.11,23.25,1.738,0.04,1.69,18.15,-,-,80.0,-
1900,雲林縣,1999/01/29,臺西,8.9,0.29,36.0,-,-,-,18.93,1.73,17.2,-,-,-,17.73,-,-,65.0,-
1901,雲林縣,1999/01/28,斗六,6.6,1.01,12.3,-,136,-,42.79,14.09,28.7,-,-,-,19.15,-,-,93.0,-
1902,雲林縣,1999/01/28,崙背,11.2,0.88,15.8,-,201,-,45.55,12.33,33.23,2.401,0.38,2.02,18.32,-,-,126.0,-
1903,雲林縣,1999/01/28,臺西,4.6,0.68,28.7,-,215,-,21.51,2.75,18.76,-,-,-,18.31,-,-,133.0,-
1904,雲林縣,1999/01/27,斗六,7.1,1.25,16.1,-,159,-,53.78,23.38,30.4,-,-,-,20.78,-,-,105.0,-
1905,雲林縣,1999/01/27,崙背,6.3,0.92,22.3,-,211,-,57.83,19.5,38.33,2.804,0.41,2.39,19.36,-,-,131.0,-
1906,雲林縣,1999/01/27,臺西,3.2,0.66,34.6,-,190,-,22.51,2.58,19.93,-,-,-,18.6,-,-,120.0,-
1907,雲林縣,1999/01/26,斗六,7.7,1.01,13.5,-,130,-,49.58,15.47,34.11,-,-,-,19.58,-,-,90.0,-
1908,雲林縣,1999/01/26,崙背,7.0,0.63,21.4,-,117,-,30.62,3.96,26.66,1.975,0.07,1.91,18.39,-,-,84.0,-
1909,雲林縣,1999/01/26,臺西,7.6,0.87,35.8,-,108,-,19.94,3.57,16.37,-,-,-,18.09,-,-,79.0,-
1910,雲林縣,1999/01/25,斗六,5.9,0.9,7.1,-,99,-,41.59,11.64,29.95,-,-,-,19.98,-,-,75.0,-
