序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1617,苗栗縣,1998/12/30,頭份,10.1,-,-,-,71,-,48.91,18.15,30.75,2.414,0.26,2.15,18.74,-,-,60.0,-
1618,苗栗縣,1998/12/30,三義,3.2,0.42,45.3,-,109,-,26.42,2.48,23.93,2.391,0.17,2.22,17.32,-,-,99.0,-
1619,苗栗縣,1998/12/29,苗栗,3.6,0.82,17.0,-,-,-,60.74,35.51,25.23,-,-,-,18.54,-,-,41.0,-
1620,苗栗縣,1998/12/29,頭份,9.1,-,-,-,70,-,33.15,13.69,19.47,2.205,0.16,2.05,18.75,-,-,60.0,-
1621,苗栗縣,1998/12/29,三義,1.6,0.38,25.2,-,61,-,22.98,3.29,19.69,2.249,0.1,2.15,16.54,-,-,55.0,-
1622,苗栗縣,1998/12/28,苗栗,4.3,0.83,11.9,-,-,-,57.0,30.29,26.71,-,-,-,18.59,-,-,39.0,-
1623,苗栗縣,1998/12/28,頭份,8.7,-,-,-,59,-,47.32,23.14,24.18,2.52,0.32,2.2,18.51,-,-,54.0,-
1624,苗栗縣,1998/12/28,三義,1.8,0.42,13.6,-,53,-,29.46,4.83,24.62,2.324,0.13,2.19,16.62,-,-,52.0,-
1625,苗栗縣,1998/12/27,苗栗,4.1,0.64,13.4,-,-,-,40.63,17.1,23.53,-,-,-,18.2,-,-,32.0,-
1626,苗栗縣,1998/12/27,頭份,15.0,-,-,-,42,-,36.97,14.12,22.85,2.286,0.15,2.14,18.15,-,-,42.0,-
1627,苗栗縣,1998/12/27,三義,2.3,0.39,12.0,-,59,-,27.54,5.12,22.42,2.372,0.12,2.25,15.97,-,-,54.0,-
1628,苗栗縣,1998/12/26,苗栗,4.2,0.71,10.6,-,-,-,53.4,27.42,25.98,-,-,-,17.4,-,-,38.0,-
1629,苗栗縣,1998/12/26,頭份,8.0,-,-,-,47,-,42.4,15.94,26.45,2.41,0.32,2.09,17.86,-,-,47.0,-
1630,苗栗縣,1998/12/26,三義,1.1,0.37,12.0,-,49,-,23.94,4.82,19.12,2.311,0.11,2.2,15.85,-,-,49.0,-
1631,苗栗縣,1998/12/25,苗栗,5.5,0.88,21.0,-,-,-,31.11,6.67,24.44,-,-,-,18.35,-,-,40.0,-
1632,苗栗縣,1998/12/25,頭份,11.5,-,-,-,43,-,21.77,2.42,19.35,2.082,0.07,2.01,18.46,-,-,43.0,-
1633,苗栗縣,1998/12/25,三義,1.3,0.28,18.2,-,47,-,18.25,1.62,16.63,2.279,0.08,2.19,15.55,-,-,47.0,-
1634,苗栗縣,1998/12/24,苗栗,2.6,0.42,31.6,-,-,-,18.03,2.28,15.74,-,-,-,18.28,-,-,32.0,-
1635,苗栗縣,1998/12/24,頭份,14.1,-,-,-,45,-,19.69,3.54,16.15,2.088,0.02,2.07,18.22,-,-,45.0,-
1636,苗栗縣,1998/12/24,三義,1.7,0.22,22.1,-,48,-,14.22,0.75,13.47,2.169,0.03,2.14,15.67,-,-,48.0,-
1637,苗栗縣,1998/12/23,苗栗,2.8,0.49,22.8,-,26,-,20.35,1.65,18.69,-,-,-,18.95,-,-,26.0,-
1638,苗栗縣,1998/12/23,頭份,27.7,-,-,-,25,-,27.52,9.21,18.31,2.022,0.08,1.95,18.81,-,-,46.0,-
1639,苗栗縣,1998/12/23,三義,0.6,0.26,14.0,-,23,-,19.81,0.5,19.32,2.201,0.04,2.16,17.09,-,-,23.0,-
1640,苗栗縣,1998/12/22,苗栗,3.0,0.75,2.2,-,39,-,58.48,26.9,31.57,-,-,-,21.67,-,-,39.0,-
1641,苗栗縣,1998/12/22,頭份,12.3,-,-,-,31,-,52.45,30.92,21.53,2.611,0.32,2.29,21.79,-,-,31.0,-
1642,苗栗縣,1998/12/22,三義,0.7,0.47,1.2,-,32,-,46.19,20.19,26.01,2.539,0.18,2.36,21.17,-,-,32.0,-
1643,苗栗縣,1998/12/21,苗栗,3.1,0.62,5.8,-,23,-,39.65,10.79,28.85,-,-,-,20.45,-,-,23.0,-
1644,苗栗縣,1998/12/21,頭份,9.0,-,-,-,26,-,34.44,12.07,22.37,2.214,0.16,2.06,20.42,-,-,26.0,-
1645,苗栗縣,1998/12/21,三義,0.4,0.37,2.8,-,19,-,36.45,10.78,25.67,2.442,0.1,2.34,18.99,-,-,19.0,-
1646,苗栗縣,1998/12/20,苗栗,2.3,0.42,11.0,-,34,-,28.3,4.42,23.89,-,-,-,20.94,-,-,34.0,-
1647,苗栗縣,1998/12/20,頭份,9.2,-,-,-,17,-,18.18,3.38,14.8,2.023,0.07,1.96,20.7,-,-,17.0,-
1648,苗栗縣,1998/12/20,三義,0.3,0.37,4.2,-,22,-,26.26,3.11,23.15,2.317,0.03,2.28,19.06,-,-,22.0,-
1649,苗栗縣,1998/12/19,苗栗,4.0,0.55,7.9,-,66,-,34.19,7.69,26.5,-,-,-,21.87,-,-,58.0,-
1650,苗栗縣,1998/12/19,頭份,12.3,-,-,-,45,-,26.78,8.0,18.78,2.281,0.15,2.13,21.79,-,-,45.0,-
1651,苗栗縣,1998/12/19,三義,0.8,0.35,5.0,-,31,-,29.0,9.06,19.94,2.388,0.09,2.29,19.67,-,-,31.0,-
1652,苗栗縣,1998/12/18,苗栗,5.1,0.86,15.1,-,118,-,64.89,35.19,29.7,-,-,-,20.97,-,-,84.0,-
1653,苗栗縣,1998/12/18,頭份,7.3,-,-,-,64,-,46.69,24.81,21.89,2.425,0.15,2.28,20.95,-,-,57.0,-
1654,苗栗縣,1998/12/18,三義,4.4,0.46,15.3,-,93,-,36.26,5.41,30.84,2.461,0.12,2.35,20.21,-,-,72.0,-
1655,苗栗縣,1998/12/17,苗栗,3.4,0.83,12.5,-,77,-,53.67,25.85,27.83,-,-,-,20.59,-,-,63.0,-
1656,苗栗縣,1998/12/17,頭份,7.8,-,-,-,42,-,29.73,9.11,20.62,2.23,0.21,2.02,21.25,-,-,42.0,-
1657,苗栗縣,1998/12/17,三義,1.6,0.28,14.9,-,47,-,30.29,7.91,22.37,2.393,0.12,2.28,18.31,-,-,47.0,-
1658,苗栗縣,1998/12/16,苗栗,4.8,0.47,20.4,-,104,-,25.92,3.97,21.95,-,-,-,18.92,-,-,77.0,-
1659,苗栗縣,1998/12/16,頭份,14.5,-,-,-,78,-,21.52,3.2,18.32,-,-,-,19.14,-,-,64.0,-
1660,苗栗縣,1998/12/16,三義,1.5,0.28,17.0,-,74,-,15.54,1.17,14.37,2.32,0.06,2.26,15.81,-,-,62.0,-
1661,苗栗縣,1998/12/15,苗栗,6.9,0.35,23.5,-,143,-,30.2,4.44,25.75,-,-,-,18.25,-,-,55.0,-
1662,苗栗縣,1998/12/15,頭份,21.6,-,-,-,107,-,30.13,6.39,23.73,-,-,-,18.17,-,-,79.0,-
1663,苗栗縣,1998/12/15,三義,3.4,0.38,18.8,-,103,-,20.02,1.27,18.75,2.332,0.04,2.29,15.46,-,-,76.0,-
1664,苗栗縣,1998/12/14,苗栗,1.2,-,29.3,-,32,-,17.59,3.24,14.35,-,-,-,16.23,-,-,32.0,-
1665,苗栗縣,1998/12/14,頭份,24.5,-,-,-,17,-,22.47,5.96,16.51,2.085,0.12,1.97,16.07,-,-,41.0,-
1666,苗栗縣,1998/12/14,三義,0.4,0.24,16.6,-,19,-,17.99,0.52,17.47,2.247,0.03,2.21,14.02,-,-,21.0,-
1667,苗栗縣,1998/12/13,苗栗,0.3,-,22.4,-,71,-,24.02,2.63,21.39,-,-,-,19.65,-,-,61.0,-
1668,苗栗縣,1998/12/13,頭份,25.2,-,-,-,25,-,20.28,5.52,14.76,2.033,0.21,1.83,19.63,-,-,42.0,-
1669,苗栗縣,1998/12/13,三義,0.6,0.31,14.4,-,31,-,18.43,0.85,17.58,2.359,0.08,2.28,17.25,-,-,31.0,-
1670,苗栗縣,1998/12/12,苗栗,0.7,-,27.6,-,75,-,19.77,2.17,17.61,-,-,-,19.87,-,-,62.0,-
1671,苗栗縣,1998/12/12,頭份,30.0,-,-,-,32,-,23.6,6.01,17.6,2.042,0.08,1.96,20.01,-,-,50.0,-
1672,苗栗縣,1998/12/12,三義,1.4,0.32,18.2,-,31,-,17.28,1.2,16.08,2.312,0.08,2.24,17.03,-,-,31.0,-
1673,苗栗縣,1998/12/11,苗栗,2.9,-,27.0,-,46,-,19.31,2.97,16.34,-,-,-,17.67,-,-,46.0,-
1674,苗栗縣,1998/12/11,頭份,44.3,-,-,-,34,-,30.65,11.22,19.43,2.109,0.05,2.06,17.57,-,-,57.0,-
1675,苗栗縣,1998/12/11,三義,1.5,0.18,18.8,-,24,-,17.48,1.83,15.66,2.28,0.07,2.21,15.23,-,-,24.0,-
1676,苗栗縣,1998/12/10,苗栗,2.9,-,27.1,-,67,-,16.47,1.96,14.51,-,-,-,18.26,-,-,58.0,-
1677,苗栗縣,1998/12/10,頭份,20.1,-,-,-,43,-,20.0,5.68,14.32,2.085,0.17,1.92,18.36,-,-,43.0,-
1678,苗栗縣,1998/12/10,三義,0.9,0.24,19.6,-,22,-,14.83,1.05,13.78,2.221,0.06,2.16,15.02,-,-,24.0,-
1679,苗栗縣,1998/12/09,苗栗,3.6,-,28.0,-,55,-,15.78,1.85,13.93,-,-,-,18.26,-,-,52.0,-
1680,苗栗縣,1998/12/09,頭份,34.8,-,-,-,43,-,23.57,8.14,15.43,2.036,0.12,1.91,18.49,-,-,52.0,-
1681,苗栗縣,1998/12/09,三義,1.0,0.12,30.5,-,23,-,9.69,0.92,8.76,2.169,0.05,2.12,14.77,-,-,33.0,-
1682,苗栗縣,1998/12/08,苗栗,3.4,0.46,32.5,-,91,-,17.36,2.3,15.05,-,-,-,16.99,-,-,70.0,-
1683,苗栗縣,1998/12/08,頭份,28.8,-,-,-,104,-,24.33,6.42,17.91,2.265,0.24,2.03,17.02,-,-,77.0,-
1684,苗栗縣,1998/12/08,三義,2.4,0.32,34.8,-,70,-,12.23,0.8,11.43,2.261,0.06,2.2,13.86,-,-,60.0,-
1685,苗栗縣,1998/12/07,苗栗,4.3,0.54,24.3,-,70,-,19.12,1.79,17.33,-,-,-,19.0,-,-,60.0,-
1686,苗栗縣,1998/12/07,頭份,28.9,-,-,-,53,-,23.75,5.83,17.92,2.098,0.14,1.96,18.9,-,-,52.0,-
1687,苗栗縣,1998/12/07,三義,2.2,0.39,25.9,-,50,-,17.69,1.48,16.22,2.298,0.09,2.2,16.35,-,-,50.0,-
1688,苗栗縣,1998/12/06,苗栗,5.1,0.5,24.7,-,52,-,22.15,2.51,19.64,-,-,-,20.0,-,-,51.0,-
1689,苗栗縣,1998/12/06,頭份,30.4,-,-,-,38,-,21.97,6.1,15.87,2.119,0.17,1.94,19.92,-,-,50.0,-
1690,苗栗縣,1998/12/06,三義,1.7,0.33,28.5,-,39,-,13.99,0.88,13.11,2.245,0.03,2.21,16.88,-,-,39.0,-
1691,苗栗縣,1998/12/05,苗栗,2.7,0.45,25.3,-,25,-,16.86,2.0,14.86,-,-,-,19.99,-,-,30.0,-
1692,苗栗縣,1998/12/05,頭份,18.6,-,-,-,18,-,15.34,3.86,11.48,2.035,0.01,2.03,19.94,-,-,31.0,-
1693,苗栗縣,1998/12/05,三義,0.7,0.31,25.6,-,23,-,14.19,1.38,12.81,2.267,0.08,2.18,17.35,-,-,32.0,-
1694,苗栗縣,1998/12/04,苗栗,5.9,0.79,12.9,-,57,-,41.41,13.06,28.35,-,-,-,19.72,-,-,54.0,-
1695,苗栗縣,1998/12/04,頭份,15.0,-,-,-,31,-,30.4,8.76,21.64,2.339,0.13,2.21,19.48,-,-,31.0,-
1696,苗栗縣,1998/12/04,三義,2.1,0.41,13.0,-,36,-,29.98,5.18,24.79,2.48,0.15,2.33,17.43,-,-,36.0,-
1697,苗栗縣,1998/12/03,苗栗,3.9,0.46,23.5,-,47,-,19.41,1.95,17.46,-,-,-,18.84,-,-,47.0,-
1698,苗栗縣,1998/12/03,頭份,35.6,-,-,-,24,-,24.12,7.5,16.62,1.993,0.12,1.88,18.66,-,-,53.0,-
1699,苗栗縣,1998/12/03,三義,1.4,0.35,19.5,-,19,-,20.47,0.73,19.73,2.312,0.05,2.26,16.35,-,-,22.0,-
1700,苗栗縣,1998/12/02,苗栗,4.9,0.73,16.2,-,98,-,27.62,4.71,22.9,-,-,-,22.12,-,-,74.0,-
1701,苗栗縣,1998/12/02,頭份,24.2,-,-,-,87,-,26.3,8.56,17.74,2.125,0.06,2.06,21.83,-,-,69.0,-
1702,苗栗縣,1998/12/02,三義,2.8,0.45,20.2,-,83,-,22.52,2.77,19.75,2.347,0.07,2.28,20.82,-,-,66.0,-
1703,苗栗縣,1998/12/01,苗栗,10.0,0.74,19.7,-,61,-,47.94,22.1,25.84,-,-,-,23.89,-,-,55.0,-
1704,苗栗縣,1998/12/01,頭份,13.4,-,-,-,95,-,39.03,17.5,21.53,-,-,-,23.35,-,-,72.0,-
1705,苗栗縣,1998/12/01,三義,5.5,0.58,23.4,-,100,-,47.35,15.96,31.39,2.444,0.12,2.32,22.68,-,-,75.0,-
1706,彰化縣,1998/12/31,彰化,3.8,0.62,17.1,-,118,-,42.93,12.42,30.52,2.569,0.36,2.21,18.82,-,-,84.0,-
1707,彰化縣,1998/12/31,線西,6.6,-,-,-,73,-,-,-,-,1.956,0.01,1.95,18.36,-,-,61.0,-
1708,彰化縣,1998/12/31,二林,5.2,0.38,29.3,-,108,-,16.25,1.3,14.95,-,-,-,18.99,-,-,79.0,-
1709,彰化縣,1998/12/30,彰化,6.5,0.87,19.8,-,123,-,58.89,20.96,37.93,2.749,0.41,2.34,19.13,-,-,86.0,-
1710,彰化縣,1998/12/30,線西,7.0,-,-,-,74,-,38.69,10.96,27.73,2.202,0.22,1.99,18.57,-,-,62.0,-
1711,彰化縣,1998/12/30,二林,5.9,0.46,35.9,-,104,-,26.27,4.42,21.84,-,-,-,19.08,-,-,78.0,-
1712,彰化縣,1998/12/29,彰化,8.4,0.84,10.9,-,100,-,67.85,29.43,38.41,2.758,0.4,2.36,19.22,-,-,75.0,-
1713,彰化縣,1998/12/29,線西,10.1,-,-,-,66,-,35.71,6.72,28.99,2.325,0.18,2.15,18.93,-,-,58.0,-
1714,彰化縣,1998/12/29,二林,8.2,0.39,24.5,-,89,-,27.81,2.0,25.81,-,-,-,19.32,-,-,70.0,-
1715,彰化縣,1998/12/28,彰化,7.8,0.85,9.8,-,89,-,60.86,26.51,34.35,2.725,0.49,2.24,19.2,-,-,70.0,-
1716,彰化縣,1998/12/28,線西,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1717,彰化縣,1998/12/28,二林,6.5,0.36,22.3,-,89,-,26.49,2.72,23.77,-,-,-,19.3,-,-,69.0,-
1718,彰化縣,1998/12/27,彰化,5.8,0.73,11.9,-,92,-,51.49,21.1,30.39,2.645,0.27,2.37,18.77,-,-,71.0,-
1719,彰化縣,1998/12/27,線西,9.4,-,-,-,49,-,33.66,7.18,26.49,2.03,0.09,1.94,18.49,-,-,49.0,-
1720,彰化縣,1998/12/27,二林,7.9,0.36,20.0,-,77,-,27.44,3.84,23.6,-,-,-,18.88,-,-,64.0,-
1721,彰化縣,1998/12/26,彰化,6.5,0.84,11.9,-,87,-,61.0,25.37,35.63,2.903,0.43,2.47,18.43,-,-,69.0,-
1722,彰化縣,1998/12/26,線西,9.5,-,-,-,44,-,37.24,8.57,28.68,2.209,0.18,2.02,17.68,-,-,44.0,-
1723,彰化縣,1998/12/26,二林,9.7,0.28,20.7,-,57,-,28.76,4.6,24.15,-,-,-,18.24,-,-,53.0,-
1724,彰化縣,1998/12/25,彰化,4.5,0.48,14.9,-,64,-,44.64,13.96,30.68,2.569,0.33,2.24,18.86,-,-,57.0,-
1725,彰化縣,1998/12/25,線西,8.8,-,-,-,40,-,30.49,3.45,27.05,2.136,0.09,2.04,18.18,-,-,40.0,-
1726,彰化縣,1998/12/25,二林,6.6,0.24,26.3,-,67,-,23.27,1.36,21.91,-,-,-,18.89,-,-,59.0,-
1727,彰化縣,1998/12/24,彰化,2.5,0.58,22.7,-,59,-,38.43,12.46,25.97,2.417,0.27,2.14,18.7,-,-,55.0,-
1728,彰化縣,1998/12/24,線西,6.0,-,-,-,47,-,24.13,2.46,21.67,1.839,0.03,1.81,18.41,-,-,47.0,-
1729,彰化縣,1998/12/24,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1730,彰化縣,1998/12/23,彰化,2.2,0.53,16.3,-,39,-,33.18,9.38,23.8,2.316,0.22,2.1,19.48,-,-,39.0,-
1731,彰化縣,1998/12/23,線西,3.8,-,-,-,20,-,16.31,0.79,15.52,1.88,0.01,1.87,19.01,-,-,19.0,-
1732,彰化縣,1998/12/23,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1733,彰化縣,1998/12/22,彰化,6.2,0.98,4.1,-,72,-,60.22,29.06,31.17,2.682,0.56,2.12,21.2,-,-,61.0,-
1734,彰化縣,1998/12/22,線西,3.3,-,-,-,19,-,22.14,4.29,17.85,2.007,0.05,1.96,20.44,-,-,19.0,-
1735,彰化縣,1998/12/22,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1736,彰化縣,1998/12/21,彰化,4.2,0.97,3.6,-,41,-,58.76,29.22,29.54,2.682,0.42,2.27,20.6,-,-,41.0,-
1737,彰化縣,1998/12/21,線西,4.8,-,-,-,-,-,24.69,3.04,21.66,1.896,0.07,1.82,20.1,-,-,20.0,-
1738,彰化縣,1998/12/21,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1739,彰化縣,1998/12/20,彰化,2.9,0.85,5.9,-,37,-,45.95,19.84,26.12,2.506,0.34,2.17,20.68,-,-,37.0,-
1740,彰化縣,1998/12/20,線西,2.8,-,-,-,-,-,18.31,1.05,17.26,-,-,-,20.32,-,-,5.0,-
1741,彰化縣,1998/12/20,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1742,彰化縣,1998/12/19,彰化,5.9,1.06,5.8,-,90,-,59.87,29.44,30.43,2.684,0.44,2.25,21.36,-,-,70.0,-
1743,彰化縣,1998/12/19,線西,4.0,-,-,-,-,-,25.15,3.28,21.88,1.965,0.02,1.94,20.78,-,-,7.0,-
1744,彰化縣,1998/12/19,二林,6.5,0.31,15.3,-,67,-,23.77,2.94,20.83,-,-,-,21.39,-,-,59.0,-
1745,彰化縣,1998/12/18,彰化,7.6,1.15,12.2,-,143,-,64.29,27.84,36.46,3.288,0.71,2.58,20.73,-,-,97.0,-
1746,彰化縣,1998/12/18,線西,4.1,-,-,-,-,-,39.64,19.46,20.18,-,-,-,20.15,-,-,7.0,-
1747,彰化縣,1998/12/18,二林,4.1,0.49,26.9,-,98,-,27.48,11.1,16.38,-,-,-,20.3,-,-,74.0,-
1748,彰化縣,1998/12/17,彰化,10.9,1.03,13.0,-,99,-,68.85,28.55,40.3,2.834,0.54,2.3,20.77,-,-,74.0,-
1749,彰化縣,1998/12/17,線西,6.3,-,-,-,58,-,32.56,5.63,26.93,2.112,0.12,2.0,20.42,-,-,54.0,-
1750,彰化縣,1998/12/17,二林,7.2,0.36,26.4,-,74,-,23.95,1.96,21.99,-,-,-,20.64,-,-,62.0,-
1751,彰化縣,1998/12/16,彰化,4.6,0.83,15.2,-,91,-,44.05,13.56,30.49,2.439,0.32,2.12,19.43,-,-,71.0,-
1752,彰化縣,1998/12/16,線西,8.0,-,-,-,79,-,31.38,3.43,27.95,2.004,0.03,1.98,19.47,-,-,64.0,-
1753,彰化縣,1998/12/16,二林,7.5,0.32,25.9,-,95,-,21.98,-,20.89,-,-,-,19.58,-,-,72.0,-
1754,彰化縣,1998/12/15,彰化,5.3,0.85,22.3,-,108,-,41.43,11.37,30.06,2.438,0.32,2.12,19.22,-,-,79.0,-
1755,彰化縣,1998/12/15,線西,7.7,-,-,-,93,-,29.19,4.25,24.95,2.108,0.05,2.06,18.89,-,-,72.0,-
1756,彰化縣,1998/12/15,二林,8.7,0.47,31.5,-,108,-,21.86,0.99,20.86,-,-,-,19.28,-,-,79.0,-
1757,彰化縣,1998/12/14,彰化,1.9,0.61,22.2,-,37,-,32.18,8.82,23.35,2.217,0.17,2.05,17.24,-,-,37.0,-
1758,彰化縣,1998/12/14,線西,4.2,-,-,-,14,-,26.42,7.16,19.26,2.001,0.03,1.97,17.36,-,-,14.0,-
1759,彰化縣,1998/12/14,二林,4.2,0.26,30.7,-,26,-,15.38,0.71,14.67,-,-,-,17.54,-,-,33.0,-
1760,彰化縣,1998/12/13,彰化,3.2,0.71,17.7,-,53,-,32.03,7.6,24.43,2.333,0.22,2.11,19.9,-,-,51.0,-
1761,彰化縣,1998/12/13,線西,2.0,-,-,-,23,-,12.63,0.54,12.09,2.033,0.02,2.01,19.77,-,-,23.0,-
1762,彰化縣,1998/12/13,二林,3.8,0.29,28.4,-,50,-,14.19,0.38,13.81,-,-,-,20.11,-,-,50.0,-
1763,彰化縣,1998/12/12,彰化,5.6,0.78,14.8,-,61,-,43.77,13.21,30.56,2.397,0.29,2.11,19.61,-,-,56.0,-
1764,彰化縣,1998/12/12,線西,6.5,-,-,-,38,-,26.17,4.65,21.52,2.076,0.05,2.03,19.59,-,-,38.0,-
1765,彰化縣,1998/12/12,二林,8.1,0.35,23.9,-,64,-,24.13,1.73,22.4,-,-,-,19.91,-,-,57.0,-
1766,彰化縣,1998/12/11,彰化,2.5,0.62,21.3,-,35,-,34.89,11.32,23.57,2.436,0.26,2.17,18.37,-,-,35.0,-
1767,彰化縣,1998/12/11,線西,8.1,-,-,-,34,-,47.92,18.94,28.98,2.079,0.04,2.04,17.98,-,-,34.0,-
1768,彰化縣,1998/12/11,二林,8.0,0.27,26.0,-,49,-,20.88,1.62,19.26,-,-,-,18.25,-,-,49.0,-
1769,彰化縣,1998/12/10,彰化,4.5,0.69,16.2,-,48,-,44.36,15.42,28.94,2.297,0.18,2.11,18.58,-,-,48.0,-
1770,彰化縣,1998/12/10,線西,6.4,-,-,-,36,-,27.1,2.05,25.05,2.195,0.1,2.1,18.53,-,-,36.0,-
1771,彰化縣,1998/12/10,二林,5.5,0.29,27.3,-,38,-,17.25,0.67,16.58,-,-,-,18.46,-,-,40.0,-
1772,彰化縣,1998/12/09,彰化,5.0,0.67,20.1,-,57,-,48.49,19.35,29.14,2.592,0.33,2.26,18.48,-,-,54.0,-
1773,彰化縣,1998/12/09,線西,3.2,-,-,-,33,-,17.52,1.43,16.09,2.23,0.16,2.07,18.51,-,-,33.0,-
1774,彰化縣,1998/12/09,二林,2.4,0.29,32.5,-,50,-,14.01,0.86,13.15,-,-,-,18.41,-,-,52.0,-
1775,彰化縣,1998/12/08,彰化,2.8,0.69,25.6,-,89,-,35.57,10.74,24.84,2.432,0.22,2.2,17.84,-,-,71.0,-
1776,彰化縣,1998/12/08,線西,6.9,-,-,-,82,-,25.9,2.87,23.03,2.098,0.06,2.05,17.37,-,-,66.0,-
1777,彰化縣,1998/12/08,二林,2.1,0.39,35.5,-,95,-,14.27,0.7,13.6,-,-,-,17.69,-,-,72.0,-
1778,彰化縣,1998/12/07,彰化,2.5,0.75,22.2,-,73,-,31.76,9.18,22.58,2.403,0.18,2.22,19.98,-,-,61.0,-
1779,彰化縣,1998/12/07,線西,5.7,-,-,-,54,-,27.46,8.94,18.52,1.969,0.02,1.95,19.89,-,-,52.0,-
1780,彰化縣,1998/12/07,二林,4.2,0.38,30.6,-,81,-,14.32,1.35,13.39,-,-,-,20.25,-,-,66.0,-
1781,彰化縣,1998/12/06,彰化,3.3,0.71,21.1,-,57,-,30.22,6.33,23.89,2.414,0.15,2.27,20.3,-,-,53.0,-
1782,彰化縣,1998/12/06,線西,4.7,-,-,-,32,-,20.94,2.92,18.01,-,-,-,20.16,-,-,32.0,-
1783,彰化縣,1998/12/06,二林,4.8,0.36,33.5,-,53,-,12.83,0.86,11.97,-,-,-,20.38,-,-,51.0,-
1784,彰化縣,1998/12/05,彰化,2.2,0.72,19.5,-,44,-,30.32,7.79,22.53,2.414,0.24,2.17,21.22,-,-,44.0,-
1785,彰化縣,1998/12/05,線西,5.6,-,-,-,27,-,27.0,6.64,20.36,-,-,-,20.46,-,-,27.0,-
1786,彰化縣,1998/12/05,二林,4.2,0.36,27.7,-,47,-,16.85,1.75,15.1,-,-,-,21.14,-,-,47.0,-
1787,彰化縣,1998/12/04,彰化,8.1,0.98,9.9,-,56,-,58.73,22.87,35.85,2.805,0.52,2.28,20.72,-,-,53.0,-
1788,彰化縣,1998/12/04,線西,7.5,-,-,-,27,-,33.17,5.08,28.09,2.186,0.04,2.14,20.32,-,-,27.0,-
1789,彰化縣,1998/12/04,二林,5.5,0.43,20.0,-,40,-,26.15,2.9,23.24,-,-,-,21.01,-,-,40.0,-
1790,彰化縣,1998/12/03,彰化,2.3,0.79,16.6,-,45,-,34.52,10.33,24.19,2.454,0.34,2.12,20.39,-,-,45.0,-
1791,彰化縣,1998/12/03,線西,5.9,-,-,-,23,-,25.0,4.32,20.68,2.051,0.01,2.04,19.89,-,-,25.0,-
1792,彰化縣,1998/12/03,二林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1793,彰化縣,1998/12/02,彰化,6.0,1.07,14.2,-,116,-,44.25,12.82,31.43,2.825,0.46,2.37,23.56,-,-,83.0,-
1794,彰化縣,1998/12/02,線西,6.4,-,-,-,91,-,27.99,4.49,23.51,2.194,0.09,2.1,22.64,-,-,70.0,-
1795,彰化縣,1998/12/02,二林,5.4,0.63,23.6,-,107,-,20.96,2.71,18.24,-,-,-,23.49,-,-,79.0,-
1796,彰化縣,1998/12/01,彰化,7.1,1.17,21.8,-,114,-,53.64,15.49,38.15,3.013,0.59,2.42,24.55,-,-,82.0,-
1797,彰化縣,1998/12/01,線西,7.0,-,-,-,75,-,36.65,11.6,25.05,2.501,0.18,2.32,23.9,-,-,63.0,-
1798,彰化縣,1998/12/01,二林,3.4,0.6,32.1,-,100,-,24.4,5.06,19.33,-,-,-,24.42,-,-,75.0,-
1799,南投縣,1998/12/31,南投,1.9,0.88,15.2,-,115,-,41.65,11.2,30.45,2.756,0.48,2.28,-,-,-,83.0,-
1800,南投縣,1998/12/31,埔里,3.2,-,19.0,-,142,-,22.14,5.04,17.1,2.497,0.28,2.22,16.23,-,-,96.0,-
1801,南投縣,1998/12/31,竹山,2.0,0.73,23.9,-,114,-,33.55,8.52,25.04,-,-,-,17.85,-,-,82.0,-
1802,南投縣,1998/12/30,南投,3.2,0.92,25.8,-,115,-,51.15,21.24,29.91,2.789,0.44,2.35,-,-,-,82.0,-
1803,南投縣,1998/12/30,埔里,5.6,-,30.8,-,185,-,26.53,4.8,21.73,2.604,0.34,2.27,15.93,-,-,117.0,-
1804,南投縣,1998/12/30,竹山,2.0,0.79,31.7,-,147,-,35.89,6.4,29.49,-,-,-,18.56,-,-,99.0,-
1805,南投縣,1998/12/29,南投,2.9,0.84,19.9,-,97,-,49.12,18.31,30.82,2.823,0.52,2.3,-,-,-,73.0,-
1806,南投縣,1998/12/29,埔里,4.2,0.93,26.6,-,135,-,24.18,3.97,20.21,-,-,-,16.46,-,-,93.0,-
