序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
550,臺中市,2014/04/28,西屯,2.5,0.5,-,44.9,53,31,15.47,1.37,14.1,3.49,25.15,68.87
551,臺中市,2014/04/28,忠明,2.8,0.63,-,42.9,56,28,20.05,1.72,18.34,2.09,25.59,63.86
552,臺中市,2014/04/28,豐原,2.1,0.48,-,41.8,31,17,11.76,1.95,9.8,2.08,24.65,66.1
553,臺中市,2014/04/28,沙鹿,3.2,0.5,-,46.2,66,38,16.8,0.77,16.02,4.74,24.18,71.32
554,臺中市,2014/04/28,大里,3.5,0.7,444.38,36.3,59,23,23.09,2.55,20.54,1.64,25.98,62.64
555,臺中市,2014/04/27,西屯,4.7,0.43,-,27.1,42,24,18.84,3.34,15.49,1.93,26.2,74.51
556,臺中市,2014/04/27,忠明,4.1,0.52,-,27.6,38,22,21.91,4.25,17.67,1.49,26.54,69.34
557,臺中市,2014/04/27,豐原,3.4,0.41,-,26.0,33,17,14.3,2.48,11.81,1.76,24.95,73.92
558,臺中市,2014/04/27,沙鹿,4.3,0.4,-,35.4,46,29,16.13,2.3,13.83,2.23,25.73,77.81
559,臺中市,2014/04/27,大里,4.6,0.56,445.41,25.6,45,21,22.76,4.17,18.59,1.7,26.61,67.76
560,臺中市,2014/04/26,西屯,4.1,0.5,-,22.5,67,39,27.73,2.53,25.2,1.66,24.92,85.15
561,臺中市,2014/04/26,忠明,2.5,0.68,-,21.5,81,44,29.56,4.67,24.9,1.27,24.93,80.62
562,臺中市,2014/04/26,豐原,3.3,0.55,-,22.7,77,51,18.57,2.68,15.88,1.55,24.02,83.25
563,臺中市,2014/04/26,沙鹿,3.3,0.44,-,26.3,63,38,20.75,2.62,18.13,2.14,24.76,87.8
564,臺中市,2014/04/26,大里,3.7,0.68,445.85,21.2,84,39,27.83,3.92,23.91,1.23,24.22,78.18
565,臺中市,2014/04/25,西屯,4.4,0.49,-,31.8,72,48,20.57,2.86,17.71,2.19,25.27,79.01
566,臺中市,2014/04/25,忠明,3.4,0.66,-,29.3,81,44,25.91,2.82,23.09,1.6,25.54,73.2
567,臺中市,2014/04/25,豐原,4.4,0.56,-,27.3,84,47,23.1,3.86,19.24,1.75,24.69,77.25
568,臺中市,2014/04/25,沙鹿,2.6,0.42,-,38.7,74,45,16.34,1.69,14.66,3.08,24.54,81.73
569,臺中市,2014/04/25,大里,3.7,0.72,444.63,30.1,91,43,28.03,3.45,24.58,1.58,25.72,70.31
570,臺中市,2014/04/24,西屯,3.5,0.43,-,36.5,62,37,21.02,2.31,18.71,2.41,24.83,75.4
571,臺中市,2014/04/24,忠明,3.3,0.59,-,34.6,66,38,25.95,3.12,22.83,1.73,25.15,70.02
572,臺中市,2014/04/24,豐原,3.6,0.51,-,31.1,68,40,20.52,2.28,18.24,1.82,24.39,73.84
573,臺中市,2014/04/24,沙鹿,3.0,0.44,-,40.2,64,41,19.23,2.07,17.16,3.53,23.6,78.71
574,臺中市,2014/04/24,大里,5.0,0.72,438.35,30.8,83,38,28.92,1.99,26.93,1.6,25.47,67.29
575,臺中市,2014/04/23,西屯,3.2,0.38,-,40.3,56,29,18.25,1.96,16.29,2.86,23.25,70.67
576,臺中市,2014/04/23,忠明,3.4,0.5,-,37.8,56,30,22.51,2.03,20.47,1.82,23.52,65.78
577,臺中市,2014/04/23,豐原,3.5,0.44,-,31.0,46,26,19.16,2.69,16.47,1.88,22.71,70.67
578,臺中市,2014/04/23,沙鹿,2.9,0.37,-,46.4,63,35,16.43,1.15,15.29,4.5,22.2,71.09
579,臺中市,2014/04/23,大里,2.7,0.62,431.55,34.3,60,26,25.26,2.1,23.16,1.58,23.56,63.79
580,臺中市,2014/04/22,西屯,4.6,0.41,-,28.2,65,32,21.4,2.49,18.91,2.76,25.38,74.71
581,臺中市,2014/04/22,忠明,3.8,0.49,-,31.5,55,29,20.65,2.37,18.29,1.9,25.75,68.95
582,臺中市,2014/04/22,豐原,2.7,0.41,-,31.0,49,23,14.86,2.19,12.67,2.03,24.47,72.67
583,臺中市,2014/04/22,沙鹿,3.3,0.37,-,36.1,57,30,16.48,1.26,15.2,3.82,24.45,76.46
584,臺中市,2014/04/22,大里,3.5,0.56,438.26,25.6,72,30,21.5,2.32,19.18,1.78,26.63,67.61
585,臺中市,2014/04/21,西屯,3.7,0.39,-,33.8,65,34,19.73,2.35,17.38,2.05,25.79,72.47
586,臺中市,2014/04/21,忠明,3.7,0.57,-,32.4,58,33,25.14,3.51,21.64,1.46,26.34,66.44
587,臺中市,2014/04/21,豐原,5.3,0.48,-,30.5,70,28,23.52,4.18,19.34,1.55,25.0,72.06
588,臺中市,2014/04/21,沙鹿,2.9,0.36,-,41.9,56,33,15.05,1.4,13.64,3.16,24.61,75.86
589,臺中市,2014/04/21,大里,6.2,0.61,436.61,28.7,72,30,28.36,3.16,25.2,1.54,28.17,65.59
590,臺中市,2014/04/20,西屯,5.0,0.41,-,26.4,65,33,19.71,2.7,17.01,2.15,25.92,74.9
591,臺中市,2014/04/20,忠明,4.5,0.49,-,27.3,61,31,21.2,3.15,18.05,1.72,26.24,69.39
592,臺中市,2014/04/20,豐原,2.6,0.36,-,31.8,56,30,11.53,1.11,10.4,1.9,24.8,73.22
593,臺中市,2014/04/20,沙鹿,3.6,0.34,-,30.8,58,33,15.07,1.63,13.45,2.9,25.42,75.95
594,臺中市,2014/04/20,大里,3.5,0.47,436.42,26.3,63,28,19.69,2.74,16.95,1.72,27.71,68.59
595,臺中市,2014/04/19,西屯,2.3,0.39,-,29.4,63,33,16.55,2.27,14.28,1.52,25.65,78.09
596,臺中市,2014/04/19,忠明,3.4,0.45,-,31.0,62,33,18.16,2.39,15.76,1.37,25.9,72.69
597,臺中市,2014/04/19,豐原,4.7,0.49,-,24.1,67,32,17.16,1.7,15.45,1.55,24.61,75.53
598,臺中市,2014/04/19,沙鹿,5.6,0.46,-,31.1,61,35,16.91,1.98,14.92,2.2,25.53,78.56
599,臺中市,2014/04/19,大里,3.0,0.43,424.83,28.0,71,29,17.61,2.04,15.55,1.43,27.08,71.8
600,臺中市,2014/04/18,西屯,5.1,0.3,-,28.9,50,19,17.68,1.6,16.08,1.35,25.93,75.01
601,臺中市,2014/04/18,忠明,4.8,0.4,-,30.8,49,18,19.4,1.92,17.47,1.29,26.31,69.22
602,臺中市,2014/04/18,豐原,4.4,0.38,-,34.3,55,26,14.8,1.69,13.11,1.55,25.1,72.28
603,臺中市,2014/04/18,沙鹿,4.7,0.29,-,33.4,52,21,15.29,1.24,14.02,1.71,25.83,74.73
604,臺中市,2014/04/18,大里,3.2,0.39,424.31,31.2,58,21,16.9,2.39,14.51,1.35,27.34,70.13
605,臺中市,2014/04/17,西屯,3.1,0.28,-,46.9,59,29,13.15,1.53,11.62,2.11,26.22,67.81
606,臺中市,2014/04/17,忠明,3.0,0.37,-,50.8,52,28,13.58,1.32,12.25,1.74,26.5,63.21
607,臺中市,2014/04/17,豐原,4.0,0.42,-,53.0,58,24,13.21,1.71,11.49,2.34,25.13,64.97
608,臺中市,2014/04/17,沙鹿,3.8,0.28,-,47.8,55,28,11.23,1.22,10.01,2.49,25.59,72.15
609,臺中市,2014/04/17,大里,3.7,0.38,413.6,45.6,65,27,13.6,1.64,11.96,1.85,27.58,64.21
610,臺中市,2014/04/16,西屯,3.5,0.36,-,52.9,73,32,14.62,1.13,13.47,1.82,25.17,65.51
611,臺中市,2014/04/16,忠明,5.0,0.47,-,54.2,71,32,19.04,1.97,17.07,1.59,25.43,61.32
612,臺中市,2014/04/16,豐原,4.1,0.48,-,55.5,75,34,14.47,1.88,12.59,2.12,23.79,67.29
613,臺中市,2014/04/16,沙鹿,5.3,0.37,-,57.2,68,34,15.12,1.32,13.78,1.85,24.51,66.99
614,臺中市,2014/04/16,大里,6.4,0.41,398.95,51.3,75,27,16.43,1.77,14.66,1.76,26.36,61.97
615,臺中市,2014/04/15,西屯,-,0.31,-,55.9,72,30,11.26,0.9,10.36,2.55,22.81,68.43
616,臺中市,2014/04/15,忠明,3.1,0.43,-,54.1,66,33,18.87,2.25,16.61,1.78,23.16,63.47
617,臺中市,2014/04/15,豐原,3.4,0.41,-,48.7,64,37,16.69,2.17,14.53,1.85,22.15,68.34
618,臺中市,2014/04/15,沙鹿,2.6,0.29,-,57.2,61,31,11.95,1.6,10.37,3.71,21.95,69.89
619,臺中市,2014/04/15,大里,4.3,0.5,-,48.7,76,32,22.7,2.22,20.48,1.69,24.16,63.15
620,臺中市,2014/04/14,西屯,-,0.28,-,48.7,52,22,9.71,0.95,8.78,4.55,22.8,67.58
621,臺中市,2014/04/14,忠明,2.4,0.38,-,46.2,45,23,15.53,2.02,13.51,2.44,23.28,62.71
622,臺中市,2014/04/14,豐原,1.8,0.3,-,39.7,48,19,8.46,1.09,7.37,2.21,22.31,67.44
623,臺中市,2014/04/14,沙鹿,2.1,0.29,-,52.7,58,28,10.87,0.56,10.32,6.33,21.84,67.42
624,臺中市,2014/04/14,大里,4.0,0.43,-,38.9,62,22,17.26,1.86,15.4,2.3,25.14,61.07
625,臺中市,2014/04/13,西屯,4.0,0.28,-,33.3,58,27,10.94,1.21,9.72,2.82,26.68,71.67
626,臺中市,2014/04/13,忠明,3.6,0.35,-,36.8,48,28,12.12,1.94,10.18,1.93,27.14,65.98
627,臺中市,2014/04/13,豐原,4.1,0.33,-,39.7,56,29,10.43,1.78,8.65,2.58,25.87,66.74
628,臺中市,2014/04/13,沙鹿,3.4,0.26,-,34.9,54,30,10.66,1.15,9.51,3.29,26.18,72.7
629,臺中市,2014/04/13,大里,2.3,0.33,-,31.9,56,20,12.84,2.05,10.8,2.16,28.8,64.72
630,臺中市,2014/04/12,西屯,3.6,0.41,-,41.9,80,43,18.61,2.97,15.64,1.76,26.25,66.18
631,臺中市,2014/04/12,忠明,4.1,0.51,-,44.2,69,43,20.9,2.75,18.16,1.52,26.58,61.09
632,臺中市,2014/04/12,豐原,3.4,0.45,-,52.8,55,32,13.42,1.46,11.95,2.23,25.01,58.54
633,臺中市,2014/04/12,沙鹿,6.0,0.36,-,45.0,85,48,15.98,1.54,14.44,2.02,25.64,71.71
634,臺中市,2014/04/12,大里,3.6,0.51,-,-,83,-,20.34,2.35,17.97,1.44,26.23,64.6
635,臺中市,2014/04/11,西屯,5.5,0.48,-,39.4,93,47,24.66,1.41,23.26,1.63,24.49,73.34
636,臺中市,2014/04/11,忠明,5.5,0.63,-,36.7,96,50,29.31,2.73,26.59,1.28,24.81,67.58
637,臺中市,2014/04/11,豐原,3.5,0.47,-,43.1,75,43,18.18,2.51,15.67,1.78,22.81,71.16
638,臺中市,2014/04/11,沙鹿,4.5,0.44,-,45.4,85,45,23.24,1.87,21.37,2.1,23.32,78.33
639,臺中市,2014/04/11,大里,6.6,0.67,450.32,36.0,103,46,28.67,3.14,25.53,1.72,25.16,68.48
640,臺中市,2014/04/10,西屯,3.9,0.43,-,33.9,64,33,23.2,2.54,20.66,2.72,24.71,68.03
641,臺中市,2014/04/10,忠明,3.7,0.54,-,33.3,62,36,27.84,4.15,23.69,1.77,25.07,63.73
642,臺中市,2014/04/10,豐原,3.6,0.4,-,35.7,48,19,17.9,3.31,14.59,2.04,23.86,67.12
643,臺中市,2014/04/10,沙鹿,2.9,0.39,-,38.5,60,38,21.15,1.97,19.17,3.57,23.27,74.64
644,臺中市,2014/04/10,大里,3.6,0.61,442.43,33.7,69,32,29.41,5.03,24.38,1.58,26.72,63.21
645,臺中市,2014/04/09,西屯,3.3,0.39,-,34.2,67,39,21.49,3.21,18.26,2.95,24.53,73.24
646,臺中市,2014/04/09,忠明,3.4,0.52,-,32.5,64,39,26.53,3.84,22.7,1.79,24.8,68.22
647,臺中市,2014/04/09,豐原,2.7,0.36,-,39.5,51,28,14.41,2.69,11.72,2.04,23.59,71.8
648,臺中市,2014/04/09,沙鹿,3.3,0.36,-,35.4,72,48,19.75,2.22,17.53,3.86,23.56,77.95
649,臺中市,2014/04/09,大里,3.1,0.58,439.28,30.0,67,33,26.24,2.84,23.4,1.73,26.11,66.96
650,臺中市,2014/04/08,西屯,2.3,0.4,-,33.7,45,26,20.96,2.58,18.38,2.03,23.45,76.31
651,臺中市,2014/04/08,忠明,2.8,0.58,-,30.0,44,24,30.93,5.3,25.63,1.3,23.51,71.73
652,臺中市,2014/04/08,豐原,2.8,0.41,-,33.9,33,17,14.44,2.41,12.03,1.76,22.32,76.55
653,臺中市,2014/04/08,沙鹿,2.2,0.37,-,41.6,53,36,17.55,1.48,16.07,2.72,23.14,81.14
654,臺中市,2014/04/08,大里,3.7,0.58,433.21,32.1,56,25,27.13,3.67,23.46,1.41,24.36,69.29
655,臺中市,2014/04/07,西屯,1.4,0.37,-,37.7,51,30,17.27,0.93,16.32,2.76,20.6,84.0
656,臺中市,2014/04/07,忠明,2.6,0.47,-,34.3,49,30,23.04,2.14,20.91,1.82,20.56,78.09
657,臺中市,2014/04/07,豐原,1.6,0.4,-,34.3,47,29,14.61,1.42,13.19,1.61,19.27,84.57
658,臺中市,2014/04/07,沙鹿,1.8,0.35,-,43.1,55,35,16.91,1.1,15.8,2.86,20.78,87.34
659,臺中市,2014/04/07,大里,2.2,0.52,426.37,32.7,62,30,23.4,2.12,21.29,1.9,20.61,73.67
660,臺中市,2014/04/06,西屯,3.1,0.52,-,41.7,82,53,22.84,2.28,20.55,1.56,23.12,64.95
661,臺中市,2014/04/06,忠明,4.1,0.65,-,41.6,79,52,27.27,2.61,24.66,1.22,23.45,60.14
662,臺中市,2014/04/06,豐原,3.3,0.5,-,49.3,75,47,16.54,1.82,14.71,1.73,21.65,63.89
663,臺中市,2014/04/06,沙鹿,4.3,0.47,-,48.5,84,50,19.79,1.75,18.04,1.96,22.05,64.2
664,臺中市,2014/04/06,大里,4.6,0.58,448.46,41.5,102,51,23.17,2.02,21.15,1.35,23.29,63.46
665,臺中市,2014/04/05,西屯,3.2,0.52,-,43.4,85,53,20.84,2.41,18.42,2.09,22.15,64.28
666,臺中市,2014/04/05,忠明,3.6,0.65,-,41.3,81,53,29.12,3.92,25.19,1.45,22.56,59.07
667,臺中市,2014/04/05,豐原,3.3,0.44,-,51.0,69,46,12.48,2.05,10.43,2.03,20.89,66.05
668,臺中市,2014/04/05,沙鹿,3.2,0.46,-,47.5,80,52,17.63,1.57,16.06,2.49,21.13,65.26
669,臺中市,2014/04/05,大里,3.1,0.69,446.16,40.0,93,52,25.56,3.32,22.24,1.48,22.42,62.05
670,臺中市,2014/04/04,西屯,2.1,0.34,-,46.6,60,32,12.69,1.09,11.6,3.52,21.22,61.08
671,臺中市,2014/04/04,忠明,2.7,0.5,-,41.1,58,35,21.72,1.86,19.86,1.68,21.46,57.28
672,臺中市,2014/04/04,豐原,1.6,0.36,-,47.5,47,24,7.45,0.58,6.82,2.05,20.4,62.31
673,臺中市,2014/04/04,沙鹿,2.7,0.36,-,51.7,68,37,15.09,1.32,13.77,4.62,20.03,61.71
674,臺中市,2014/04/04,大里,3.6,0.57,429.02,33.9,68,32,25.24,1.65,23.59,1.52,21.61,60.07
675,臺中市,2014/04/03,西屯,2.4,0.45,-,27.0,70,41,26.78,4.45,22.33,2.48,21.52,81.8
676,臺中市,2014/04/03,忠明,3.0,0.63,-,26.8,61,41,27.85,4.03,23.82,1.49,21.29,77.16
677,臺中市,2014/04/03,豐原,2.8,0.71,-,34.6,53,38,17.76,2.22,15.55,2.2,20.47,79.07
678,臺中市,2014/04/03,沙鹿,2.5,0.46,-,32.4,66,45,20.45,2.15,18.3,2.62,20.95,82.99
679,臺中市,2014/04/03,大里,2.6,0.62,432.39,28.4,65,38,25.08,2.98,22.11,1.57,21.4,73.53
680,臺中市,2014/04/02,西屯,1.4,0.46,-,28.4,44,22,22.95,3.08,19.87,2.21,20.75,77.84
681,臺中市,2014/04/02,忠明,2.7,0.58,-,23.6,39,21,28.69,4.15,24.54,1.42,20.61,73.23
682,臺中市,2014/04/02,豐原,2.3,0.44,-,29.0,30,21,15.39,1.94,13.46,1.66,19.9,77.15
683,臺中市,2014/04/02,沙鹿,2.5,0.42,-,34.9,48,32,20.23,1.74,18.49,2.96,20.02,77.84
684,臺中市,2014/04/02,大里,3.3,0.69,438.88,18.1,44,21,33.09,5.28,27.81,1.5,20.22,73.04
685,臺中市,2014/04/01,西屯,2.2,0.41,-,39.7,52,25,14.13,1.33,12.8,3.28,20.46,81.71
686,臺中市,2014/04/01,忠明,2.5,0.49,-,35.4,37,22,19.8,2.38,17.42,2.02,20.33,76.95
687,臺中市,2014/04/01,豐原,2.2,0.4,-,36.2,29,18,9.74,0.57,9.16,1.9,19.21,85.55
688,臺中市,2014/04/01,沙鹿,1.7,0.38,-,46.4,44,28,13.6,1.21,12.38,4.08,19.81,81.49
689,臺中市,2014/04/01,大里,3.0,0.62,425.64,31.7,45,24,22.42,2.48,19.95,1.78,20.79,72.66
690,臺南市,2014/04/30,新營,4.6,0.5,-,43.0,123,46,16.12,1.8,14.29,1.79,24.41,72.71
691,臺南市,2014/04/30,善化,5.3,0.43,433.0,49.0,100,46,16.13,1.32,14.81,2.26,24.46,73.23
692,臺南市,2014/04/30,安南,5.4,0.46,-,48.7,105,44,16.64,3.22,13.42,2.13,25.41,69.24
693,臺南市,2014/04/29,新營,4.5,0.52,-,56.2,115,43,15.05,1.86,13.16,1.8,25.48,67.39
694,臺南市,2014/04/29,善化,4.6,0.46,437.57,54.6,95,44,16.77,1.36,15.41,2.09,25.47,68.65
695,臺南市,2014/04/29,安南,5.9,0.49,-,57.3,102,40,14.17,3.04,11.13,2.1,26.27,64.17
696,臺南市,2014/04/28,新營,4.7,0.54,-,49.0,95,38,14.77,1.99,12.78,2.5,25.51,74.5
697,臺南市,2014/04/28,善化,4.6,0.47,433.82,51.4,75,36,14.38,1.18,13.18,3.03,25.89,73.97
698,臺南市,2014/04/28,安南,7.3,0.53,-,57.9,99,38,13.43,3.06,10.36,2.64,26.94,69.74
699,臺南市,2014/04/27,新營,3.3,0.41,-,30.7,77,34,12.52,1.99,10.53,1.97,26.75,75.36
700,臺南市,2014/04/27,善化,3.4,0.34,431.29,30.3,58,32,11.53,1.37,10.13,2.74,26.77,75.42
701,臺南市,2014/04/27,安南,4.4,0.39,-,31.4,69,32,11.71,2.98,8.72,2.41,27.38,74.55
702,臺南市,2014/04/26,新營,4.0,0.52,-,28.3,120,52,15.86,1.36,14.5,1.89,25.92,81.18
703,臺南市,2014/04/26,善化,4.7,0.47,437.91,28.5,86,47,16.09,1.15,14.91,2.49,26.18,79.22
704,臺南市,2014/04/26,安南,4.8,0.46,-,34.7,85,42,14.69,3.03,11.66,2.09,26.95,76.95
705,臺南市,2014/04/25,新營,4.1,0.5,-,43.1,117,51,13.42,1.48,11.94,2.37,25.86,78.87
706,臺南市,2014/04/25,善化,4.7,0.45,436.26,43.4,93,46,13.44,0.93,12.48,3.07,26.25,77.41
707,臺南市,2014/04/25,安南,3.4,0.42,-,44.8,96,43,13.2,3.11,10.1,2.64,26.72,76.11
708,臺南市,2014/04/24,新營,5.2,0.5,-,40.6,107,45,17.8,2.61,15.18,2.33,25.77,74.47
709,臺南市,2014/04/24,善化,5.7,0.46,438.43,39.6,100,45,17.85,1.74,16.08,2.62,25.93,74.59
710,臺南市,2014/04/24,安南,5.4,0.48,-,41.4,102,43,17.17,3.76,13.41,2.24,26.57,71.93
711,臺南市,2014/04/23,新營,5.7,0.45,-,44.0,105,38,17.37,2.45,14.92,2.41,24.24,74.25
712,臺南市,2014/04/23,善化,6.3,0.42,437.66,42.0,92,38,18.02,0.92,17.13,2.77,24.67,74.45
713,臺南市,2014/04/23,安南,5.4,0.44,-,45.5,98,37,16.74,1.78,14.96,2.3,25.36,71.44
714,臺南市,2014/04/22,新營,4.3,0.39,-,34.7,86,32,14.22,1.07,13.14,2.62,26.38,74.78
715,臺南市,2014/04/22,善化,4.0,0.34,442.69,33.1,73,32,13.65,1.46,12.2,3.43,25.74,75.96
716,臺南市,2014/04/22,安南,7.2,0.34,-,36.1,80,34,13.05,1.23,11.81,3.04,26.88,73.53
717,臺南市,2014/04/21,新營,4.7,0.45,-,34.2,90,36,16.9,2.6,14.3,2.11,26.3,74.52
718,臺南市,2014/04/21,善化,5.0,0.4,448.58,37.0,74,35,15.55,2.98,12.58,2.52,25.29,75.63
719,臺南市,2014/04/21,安南,6.7,0.41,-,37.3,78,32,15.29,3.24,12.05,2.27,26.75,74.31
720,臺南市,2014/04/20,新營,1.7,0.28,-,31.3,66,22,9.85,0.92,8.92,1.97,26.16,77.82
721,臺南市,2014/04/20,善化,3.2,0.24,442.13,31.0,49,22,11.39,1.65,9.74,2.23,25.03,77.86
722,臺南市,2014/04/20,安南,-,0.29,-,32.2,57,25,12.99,1.47,11.51,2.01,26.53,76.54
723,臺南市,2014/04/19,新營,1.4,0.26,-,34.5,50,15,9.3,1.27,8.03,1.78,25.54,80.32
724,臺南市,2014/04/19,善化,1.9,0.22,439.28,31.0,35,13,8.6,0.86,7.7,1.74,24.42,79.82
725,臺南市,2014/04/19,安南,4.8,0.29,-,30.1,51,15,12.39,2.38,10.01,1.62,25.8,80.15
726,臺南市,2014/04/18,新營,4.3,0.29,-,32.5,62,18,12.61,1.76,10.86,1.69,25.89,80.1
727,臺南市,2014/04/18,善化,4.8,0.25,415.24,22.9,56,15,16.56,1.45,15.1,1.91,24.83,77.67
728,臺南市,2014/04/18,安南,5.0,0.28,-,37.8,51,13,11.34,0.94,10.38,1.96,26.96,73.9
729,臺南市,2014/04/17,新營,3.9,0.33,-,48.1,62,19,10.1,1.41,8.7,1.51,26.81,66.89
730,臺南市,2014/04/17,善化,5.2,0.3,414.79,44.1,49,22,13.66,0.7,12.98,2.05,25.08,71.46
731,臺南市,2014/04/17,安南,2.4,0.36,-,45.5,61,23,16.57,2.57,14.0,2.08,26.56,70.59
732,臺南市,2014/04/16,新營,3.0,0.33,-,52.2,80,31,12.28,1.88,10.41,2.11,25.13,70.23
733,臺南市,2014/04/16,善化,3.6,0.3,428.15,52.3,71,29,13.38,1.12,12.26,2.76,23.95,72.48
734,臺南市,2014/04/16,安南,4.3,0.33,-,47.2,68,24,14.23,1.83,12.4,2.48,25.36,71.25
735,臺南市,2014/04/15,新營,4.2,0.39,-,53.5,88,37,14.77,2.12,12.65,2.09,23.27,71.11
736,臺南市,2014/04/15,善化,7.6,0.43,442.53,52.4,86,46,18.99,1.62,17.36,3.01,22.31,72.04
737,臺南市,2014/04/15,安南,5.8,0.46,-,51.7,92,42,17.76,1.57,16.17,2.35,23.67,69.28
738,臺南市,2014/04/14,新營,5.9,0.47,-,37.0,112,36,16.71,2.12,14.59,3.04,23.89,74.7
739,臺南市,2014/04/14,善化,5.8,0.45,436.68,39.3,97,39,15.71,1.24,14.43,3.64,23.63,74.56
740,臺南市,2014/04/14,安南,3.5,0.43,-,41.4,109,37,-,-,-,3.01,25.19,71.95
741,臺南市,2014/04/13,新營,3.2,0.26,-,27.6,58,19,10.76,2.07,8.69,1.93,26.85,71.38
742,臺南市,2014/04/13,善化,3.5,0.23,425.4,27.4,41,15,11.15,0.88,10.25,1.93,25.44,73.23
743,臺南市,2014/04/13,安南,2.6,0.25,-,29.2,45,13,9.89,1.18,8.71,2.17,27.23,69.57
744,臺南市,2014/04/12,新營,3.7,0.38,-,44.1,86,36,14.9,2.58,12.32,1.56,26.53,67.0
745,臺南市,2014/04/12,善化,5.3,0.32,433.97,44.6,61,29,15.26,0.88,14.32,2.02,24.83,70.13
746,臺南市,2014/04/12,安南,4.6,0.37,-,44.1,69,30,16.82,2.68,14.15,1.89,26.62,66.49
747,臺南市,2014/04/11,新營,3.8,0.41,-,47.6,95,40,19.34,1.71,17.63,1.67,24.97,70.52
748,臺南市,2014/04/11,善化,4.0,0.35,446.3,38.6,66,29,15.49,0.73,14.76,2.01,23.61,73.63
749,臺南市,2014/04/11,安南,2.7,0.36,-,49.0,76,29,16.19,2.84,13.34,1.95,25.22,69.51
750,臺南市,2014/04/10,新營,4.2,0.47,-,31.8,99,43,-,-,-,1.99,24.64,77.21
751,臺南市,2014/04/10,善化,5.8,0.45,445.01,42.2,91,43,19.71,2.16,17.55,1.94,23.45,79.1
752,臺南市,2014/04/10,安南,4.9,0.46,-,45.7,95,44,21.27,3.2,18.08,2.0,25.02,76.09
753,臺南市,2014/04/09,新營,4.4,0.48,-,27.0,96,43,23.43,4.75,18.67,2.05,24.25,78.01
754,臺南市,2014/04/09,善化,4.7,0.38,436.39,31.1,83,41,19.37,3.16,16.2,2.96,23.21,78.32
755,臺南市,2014/04/09,安南,4.6,0.43,-,34.8,98,43,22.07,6.2,15.87,2.56,24.66,76.0
756,臺南市,2014/04/08,新營,2.7,0.42,-,35.9,84,41,14.99,2.64,12.34,2.06,23.43,79.28
757,臺南市,2014/04/08,善化,3.7,0.43,445.31,33.1,81,41,16.05,1.84,14.17,2.22,22.15,79.32
758,臺南市,2014/04/08,安南,5.0,0.46,-,32.4,85,38,-,-,-,2.11,23.57,77.03
759,臺南市,2014/04/07,新營,2.4,0.44,-,38.4,88,42,13.68,1.13,12.54,2.41,21.44,83.62
760,臺南市,2014/04/07,善化,3.7,0.42,443.35,36.4,90,45,16.97,0.85,16.09,3.26,20.5,82.41
761,臺南市,2014/04/07,安南,3.5,0.44,-,38.5,91,47,18.0,1.23,16.79,2.7,21.78,79.89
762,臺南市,2014/04/06,新營,3.5,0.49,-,49.7,110,52,13.12,1.63,11.48,1.71,22.89,72.95
763,臺南市,2014/04/06,善化,3.8,0.41,440.04,51.0,100,50,12.8,0.53,12.29,1.83,21.65,76.9
764,臺南市,2014/04/06,安南,3.8,0.47,-,49.6,116,56,16.76,2.16,14.61,1.94,23.01,72.38
765,臺南市,2014/04/05,新營,3.4,0.55,-,44.8,121,57,16.94,2.12,14.83,1.74,22.2,72.24
766,臺南市,2014/04/05,善化,2.0,0.47,448.68,46.8,102,53,13.98,0.74,13.21,1.78,20.95,76.74
767,臺南市,2014/04/05,安南,2.5,0.54,-,48.6,118,60,20.23,3.69,16.54,1.7,22.43,72.1
768,臺南市,2014/04/04,新營,3.7,0.48,-,41.3,95,43,14.51,1.47,13.04,1.83,21.2,75.99
769,臺南市,2014/04/04,善化,4.7,0.51,450.63,38.4,93,49,18.11,1.83,16.28,2.15,20.44,79.35
770,臺南市,2014/04/04,安南,2.9,0.51,-,41.9,98,45,18.03,3.04,15.0,1.88,21.76,74.39
771,臺南市,2014/04/03,新營,2.6,0.57,-,22.9,70,32,17.16,2.34,14.82,1.65,20.86,91.24
772,臺南市,2014/04/03,善化,4.4,0.42,444.0,26.0,53,29,17.9,1.18,16.69,2.26,20.51,86.0
773,臺南市,2014/04/03,安南,5.1,0.57,-,24.4,68,33,29.98,4.49,25.49,2.07,21.4,85.62
774,臺南市,2014/04/02,新營,2.7,0.54,-,22.3,59,27,20.52,2.86,17.66,1.91,20.39,86.15
775,臺南市,2014/04/02,善化,3.9,0.51,451.15,22.1,56,28,21.93,1.89,20.01,2.25,19.49,85.04
776,臺南市,2014/04/02,安南,4.9,0.55,-,24.7,68,31,25.3,3.64,21.65,2.3,20.8,82.58
777,臺南市,2014/04/01,新營,2.8,0.51,-,33.5,90,43,13.91,1.47,12.45,2.93,21.25,85.34
778,臺南市,2014/04/01,善化,3.4,0.49,443.03,31.5,95,49,18.02,1.19,16.79,3.83,20.81,83.4
