序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
480,新北市,1998/02/03,土城,6.2,0.69,8.1,-,41,-,34.57,16.2,18.37,-,-,-,17.67,-,-,45.0
481,新北市,1998/02/03,林口,2.6,0.39,23.2,-,22,-,15.27,4.67,11.61,-,-,-,14.81,-,-,28.0
482,新北市,1998/02/03,萬里,31.0,0.32,22.2,-,27,-,-,-,-,2.258,0.08,2.18,16.55,-,-,50.0
483,新北市,1998/02/02,板橋,5.3,1.01,18.4,-,46,-,40.1,10.85,29.25,2.536,0.57,1.97,19.36,-,-,46.0
484,新北市,1998/02/02,三重,6.5,6.37,-,-,57,44,145.79,111.45,34.33,-,-,-,18.72,-,-,54.0
485,新北市,1998/02/02,菜寮,4.3,1.05,16.6,-,38,-,40.75,12.88,27.87,-,-,-,19.01,-,-,38.0
486,新北市,1998/02/02,永和,6.8,1.92,-,-,-,-,97.85,61.44,36.42,3.068,0.86,2.21,21.85,-,-,34.0
487,新北市,1998/02/02,新莊,5.0,0.66,20.2,-,35,-,35.61,8.25,27.36,2.37,0.23,2.14,18.74,-,-,35.0
488,新北市,1998/02/02,新店,2.6,0.84,27.2,-,36,-,29.42,4.5,24.92,-,-,-,19.17,-,-,48.0
489,新北市,1998/02/02,淡水,1.1,0.77,25.1,-,32,-,20.58,4.91,15.67,-,-,-,17.95,-,89.0,32.0
490,新北市,1998/02/02,汐止,4.0,0.89,15.8,-,40,-,59.2,25.91,33.29,-,-,-,18.54,-,-,40.0
491,新北市,1998/02/02,土城,4.3,0.8,18.9,-,36,-,26.99,7.87,19.12,-,-,-,19.39,-,-,36.0
492,新北市,1998/02/02,林口,1.4,0.5,25.2,-,15,-,20.9,5.68,15.22,-,-,-,15.89,-,-,31.0
493,新北市,1998/02/02,萬里,46.2,0.37,16.7,-,33,-,-,-,-,2.231,0.15,2.08,17.98,-,-,57.0
494,新北市,1998/02/01,板橋,2.5,0.76,15.9,-,39,-,30.76,7.51,23.24,2.511,0.41,2.1,17.49,-,-,39.0
495,新北市,1998/02/01,三重,4.7,6.77,-,-,54,37,145.84,111.75,34.1,-,-,-,17.11,-,-,50.0
496,新北市,1998/02/01,菜寮,2.5,0.96,14.7,-,30,-,40.94,15.15,25.79,-,-,-,17.5,-,-,30.0
497,新北市,1998/02/01,永和,2.8,1.5,-,-,92,-,86.92,58.08,28.83,2.894,0.59,2.3,20.07,-,-,26.0
498,新北市,1998/02/01,新莊,1.0,0.46,20.9,-,25,-,24.87,3.92,20.95,2.279,0.13,2.15,17.19,-,-,32.0
499,新北市,1998/02/01,新店,2.9,0.61,20.7,-,26,-,21.58,2.31,19.27,-,-,-,16.47,-,-,27.0
500,新北市,1998/02/01,淡水,0.4,0.47,31.4,-,21,-,12.09,1.83,10.26,-,-,-,16.1,-,92.0,33.0
501,新北市,1998/02/01,汐止,1.5,0.82,12.8,-,29,-,41.15,15.15,26.0,-,-,-,16.48,-,-,29.0
502,新北市,1998/02/01,土城,1.6,0.63,18.2,-,21,-,17.98,4.96,13.02,-,-,-,16.85,-,-,25.0
503,新北市,1998/02/01,林口,0.3,0.25,32.4,-,15,-,6.04,0.13,5.91,-,-,-,14.15,-,-,31.0
504,新北市,1998/02/01,萬里,30.4,0.25,28.0,-,24,-,-,-,-,2.121,0.06,2.06,16.72,-,-,50.0
505,臺中市,1998/02/28,西屯,1.4,0.54,26.9,-,45,-,19.2,1.56,17.64,2.014,0.1,1.92,14.71,-,-,45.0
506,臺中市,1998/02/28,忠明,1.8,0.74,25.5,-,44,28,28.25,2.35,25.9,-,-,-,14.63,-,-,44.0
507,臺中市,1998/02/28,豐原,1.7,0.64,23.9,-,38,-,25.66,2.72,22.94,-,-,-,13.45,-,-,38.0
508,臺中市,1998/02/28,沙鹿,3.1,0.55,42.8,-,46,-,14.3,0.98,13.33,-,-,-,14.86,-,-,46.0
509,臺中市,1998/02/28,大里,1.7,0.85,18.9,-,43,-,33.71,4.39,29.32,-,-,-,17.27,-,-,43.0
510,臺中市,1998/02/27,西屯,2.0,0.65,12.9,-,40,-,32.35,3.58,28.78,2.456,0.31,2.15,14.95,-,-,40.0
511,臺中市,1998/02/27,忠明,2.7,1.06,5.7,-,45,28,56.84,15.98,40.86,-,-,-,14.87,-,-,45.0
512,臺中市,1998/02/27,豐原,2.8,0.83,10.4,-,23,-,42.48,11.43,31.05,-,-,-,14.24,-,-,23.0
513,臺中市,1998/02/27,沙鹿,6.5,0.7,17.8,-,40,-,34.26,4.52,29.74,-,-,-,14.77,-,-,40.0
514,臺中市,1998/02/27,大里,3.0,1.41,3.5,-,52,-,72.38,30.02,42.36,-,-,-,17.62,-,-,51.0
515,臺中市,1998/02/26,西屯,3.0,0.86,10.2,-,79,-,49.54,12.17,37.5,2.65,0.51,2.14,14.78,-,-,64.0
516,臺中市,1998/02/26,忠明,3.8,1.29,4.4,-,80,44,79.61,23.74,55.87,-,-,-,14.6,-,-,65.0
517,臺中市,1998/02/26,豐原,3.1,0.83,12.0,-,56,-,42.83,9.85,32.99,-,-,-,14.12,-,-,53.0
518,臺中市,1998/02/26,沙鹿,7.7,0.83,22.9,-,66,-,35.32,3.07,32.25,-,-,-,14.59,-,-,58.0
519,臺中市,1998/02/26,大里,5.8,1.56,3.7,-,96,-,82.83,30.06,52.77,-,-,-,16.76,-,-,73.0
520,臺中市,1998/02/25,西屯,1.9,0.6,17.2,-,26,-,23.04,2.41,20.63,2.302,0.24,2.07,15.2,-,-,28.0
521,臺中市,1998/02/25,忠明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
522,臺中市,1998/02/25,豐原,3.9,0.79,18.9,-,36,-,28.31,4.8,23.51,-,-,-,13.83,-,-,36.0
523,臺中市,1998/02/25,沙鹿,6.8,0.55,29.8,-,39,-,18.85,2.78,16.07,-,-,-,14.83,-,-,42.0
524,臺中市,1998/02/25,大里,3.6,0.93,17.5,-,41,-,38.92,8.65,30.27,-,-,-,17.82,-,-,42.0
525,臺中市,1998/02/24,西屯,3.3,0.6,9.8,-,31,-,30.3,6.65,23.65,2.378,0.27,2.11,15.17,-,-,31.0
526,臺中市,1998/02/24,忠明,2.7,0.9,6.9,-,27,21,48.29,15.4,32.88,-,-,-,15.07,-,-,27.0
527,臺中市,1998/02/24,豐原,3.5,0.74,7.9,-,28,-,41.96,13.28,28.68,-,-,-,14.04,-,-,28.0
528,臺中市,1998/02/24,沙鹿,6.9,0.65,15.9,-,25,-,29.03,6.18,22.85,-,-,-,15.02,-,-,25.0
529,臺中市,1998/02/24,大里,2.5,0.86,5.9,-,30,-,46.66,15.25,31.4,-,-,-,17.76,-,-,30.0
530,臺中市,1998/02/23,西屯,4.2,0.83,5.8,-,42,-,49.16,18.78,30.38,2.571,0.36,2.21,15.48,-,-,42.0
531,臺中市,1998/02/23,忠明,2.6,1.33,4.5,-,29,21,65.88,31.33,34.56,-,-,-,15.33,-,-,29.0
532,臺中市,1998/02/23,豐原,3.0,-,5.0,-,21,-,54.13,22.81,31.31,-,-,-,14.71,-,-,21.0
533,臺中市,1998/02/23,沙鹿,6.6,0.89,6.4,-,25,-,48.53,18.95,29.58,-,-,-,14.89,-,-,25.0
534,臺中市,1998/02/23,大里,3.1,1.55,4.5,-,36,-,73.36,34.97,38.38,-,-,-,17.69,-,-,36.0
535,臺中市,1998/02/22,西屯,1.9,0.69,12.0,-,47,-,21.06,1.7,19.36,2.18,0.12,2.06,14.6,-,-,47.0
536,臺中市,1998/02/22,忠明,1.9,0.81,10.4,-,35,26,31.94,6.07,25.88,-,-,-,14.81,-,-,35.0
537,臺中市,1998/02/22,豐原,1.9,-,10.2,-,30,-,28.16,6.94,21.22,-,-,-,13.74,-,-,30.0
538,臺中市,1998/02/22,沙鹿,3.7,0.59,21.1,-,-,-,21.42,1.87,19.56,-,-,-,14.41,-,-,47.0
539,臺中市,1998/02/22,大里,1.5,0.91,8.8,-,38,-,37.26,10.77,26.48,-,-,-,17.49,-,-,38.0
540,臺中市,1998/02/21,西屯,3.1,0.79,8.1,-,-,-,31.37,6.87,24.5,2.536,0.33,2.21,18.58,-,-,31.0
541,臺中市,1998/02/21,忠明,2.5,1.16,8.6,-,35,22,46.2,16.47,29.72,-,-,-,19.03,-,-,35.0
542,臺中市,1998/02/21,豐原,2.7,-,8.7,-,29,-,37.39,12.64,24.75,-,-,-,18.08,-,-,29.0
543,臺中市,1998/02/21,沙鹿,5.4,0.78,15.1,-,-,-,26.61,6.67,19.94,-,-,-,17.81,-,-,26.0
544,臺中市,1998/02/21,大里,2.2,1.13,11.8,-,36,-,42.83,13.95,28.89,-,-,-,21.56,-,-,36.0
545,臺中市,1998/02/20,西屯,2.6,0.55,11.7,-,-,-,30.85,7.78,23.07,2.108,0.18,1.94,22.84,-,-,34.0
546,臺中市,1998/02/20,忠明,1.5,1.21,14.0,-,32,25,50.72,18.34,32.38,-,-,-,23.04,-,-,32.0
547,臺中市,1998/02/20,豐原,1.9,-,23.4,-,24,-,23.49,3.62,19.87,-,-,-,22.17,-,-,39.0
548,臺中市,1998/02/20,沙鹿,1.0,0.44,29.7,-,-,-,15.41,2.26,13.15,-,-,-,23.27,-,-,46.0
549,臺中市,1998/02/20,大里,1.8,0.72,22.6,-,37,-,23.75,5.95,17.8,-,-,-,25.11,-,-,41.0
550,臺中市,1998/02/19,西屯,3.8,0.81,4.4,-,-,-,55.22,25.37,30.33,2.379,0.4,1.99,21.63,-,-,29.0
551,臺中市,1998/02/19,忠明,2.9,1.55,4.6,-,43,23,68.65,32.12,36.54,-,-,-,21.64,-,-,43.0
552,臺中市,1998/02/19,豐原,2.2,0.79,13.3,-,25,-,31.7,8.39,23.3,-,-,-,20.95,-,-,25.0
553,臺中市,1998/02/19,沙鹿,2.1,0.66,12.8,-,-,-,28.51,6.73,21.78,-,-,-,21.77,-,-,22.0
554,臺中市,1998/02/19,大里,3.7,0.93,8.5,-,43,-,36.43,13.41,23.1,-,-,-,23.82,-,-,43.0
555,臺中市,1998/02/18,西屯,2.2,0.79,8.7,-,-,-,52.19,19.25,32.94,-,-,-,20.37,-,-,38.0
556,臺中市,1998/02/18,忠明,2.9,1.38,11.2,-,39,19,58.75,24.34,34.4,-,-,-,20.08,-,-,39.0
557,臺中市,1998/02/18,豐原,2.8,0.86,14.8,-,31,-,34.57,9.81,24.77,-,-,-,19.79,-,-,31.0
558,臺中市,1998/02/18,沙鹿,4.0,0.57,19.9,-,-,-,27.93,4.99,22.94,-,-,-,20.35,-,-,37.0
559,臺中市,1998/02/18,大里,5.4,1.09,18.0,-,34,-,47.79,16.75,31.04,-,-,-,22.55,-,-,49.0
560,臺中市,1998/02/17,西屯,7.3,0.69,5.4,-,96,-,42.83,11.74,31.09,2.51,0.38,2.13,19.85,-,-,73.0
561,臺中市,1998/02/17,忠明,5.8,1.31,5.5,-,141,54,68.68,31.66,37.02,-,-,-,19.93,-,-,95.0
562,臺中市,1998/02/17,豐原,5.0,1.07,6.5,-,98,-,65.46,31.5,33.96,-,-,-,19.13,-,-,74.0
563,臺中市,1998/02/17,沙鹿,9.9,0.66,10.2,-,78,-,38.15,9.87,28.28,-,-,-,18.5,-,-,64.0
564,臺中市,1998/02/17,大里,8.0,1.38,6.8,-,112,-,68.13,29.44,38.69,-,-,-,22.55,-,-,81.0
565,臺中市,1998/02/16,西屯,8.0,1.22,11.4,-,110,-,79.79,36.79,43.01,2.86,0.64,2.22,21.36,-,-,80.0
566,臺中市,1998/02/16,忠明,8.4,1.83,16.6,-,140,68,78.95,26.74,52.21,-,-,-,21.24,-,-,95.0
567,臺中市,1998/02/16,豐原,6.5,1.43,16.9,-,123,-,56.74,14.34,42.41,-,-,-,20.24,-,-,86.0
568,臺中市,1998/02/16,沙鹿,7.9,0.9,17.6,-,89,-,39.98,10.37,29.6,-,-,-,19.36,-,-,69.0
569,臺中市,1998/02/16,大里,11.7,1.34,15.5,-,99,-,62.73,20.41,42.31,-,-,-,22.72,-,-,75.0
570,臺中市,1998/02/15,西屯,3.3,0.53,14.7,-,48,-,23.58,3.61,19.97,2.042,0.13,1.91,19.18,-,-,48.0
571,臺中市,1998/02/15,忠明,2.6,0.81,15.6,-,64,32,36.93,8.14,28.8,-,-,-,19.23,-,-,57.0
572,臺中市,1998/02/15,豐原,2.5,0.74,14.1,-,50,-,31.03,7.2,23.83,-,-,-,18.02,-,-,50.0
573,臺中市,1998/02/15,沙鹿,3.8,0.57,25.9,-,47,-,20.21,2.85,17.36,-,-,-,17.82,-,-,47.0
574,臺中市,1998/02/15,大里,5.8,0.89,13.9,-,61,-,44.42,12.16,32.27,-,-,-,21.31,-,-,55.0
575,臺中市,1998/02/14,西屯,3.8,0.57,6.6,-,38,-,36.46,14.36,22.1,2.552,0.34,2.21,21.67,-,-,38.0
576,臺中市,1998/02/14,忠明,2.7,1.41,3.7,-,44,28,67.73,34.01,33.71,-,-,-,21.43,-,-,44.0
577,臺中市,1998/02/14,豐原,2.5,0.84,9.6,-,37,-,32.67,7.53,25.14,-,-,-,21.22,-,-,37.0
578,臺中市,1998/02/14,沙鹿,3.2,0.51,14.2,-,49,-,20.16,2.43,17.73,-,-,-,22.1,-,-,49.0
579,臺中市,1998/02/14,大里,4.4,0.8,7.1,-,43,-,35.62,13.82,21.8,-,-,-,23.56,-,-,43.0
580,臺中市,1998/02/13,西屯,5.7,1.24,13.4,-,122,-,69.98,32.73,37.25,3.433,0.87,2.56,22.48,-,-,86.0
581,臺中市,1998/02/13,忠明,8.4,2.64,18.6,-,136,68,115.57,69.32,46.24,-,-,-,22.37,-,-,109.0
582,臺中市,1998/02/13,豐原,5.5,1.55,25.0,-,114,-,52.37,12.48,39.89,-,-,-,21.78,-,-,82.0
583,臺中市,1998/02/13,沙鹿,5.5,-,21.7,-,105,-,45.13,17.4,27.73,-,-,-,21.89,-,-,78.0
584,臺中市,1998/02/13,大里,5.9,1.13,25.8,-,129,-,41.9,12.4,29.49,-,-,-,24.21,-,-,89.0
585,臺中市,1998/02/12,西屯,6.2,1.66,9.5,-,113,-,90.8,48.23,42.57,3.319,1.12,2.2,21.39,-,-,82.0
586,臺中市,1998/02/12,忠明,8.2,3.4,4.7,-,-,73,-,-,-,-,-,-,20.39,-,-,124.0
587,臺中市,1998/02/12,豐原,10.1,1.48,16.8,-,95,-,57.21,16.82,40.39,-,-,-,20.64,-,-,72.0
588,臺中市,1998/02/12,沙鹿,12.8,-,14.5,-,107,-,57.28,17.81,39.46,-,-,-,20.48,-,-,79.0
589,臺中市,1998/02/12,大里,8.6,1.2,18.0,-,125,-,62.51,24.21,38.31,-,-,-,22.99,-,-,87.0
590,臺中市,1998/02/11,西屯,8.9,1.57,-,-,-,-,-,-,-,-,-,2.05,18.91,-,-,86.0
591,臺中市,1998/02/11,忠明,11.1,2.15,14.0,-,171,79,87.43,40.32,47.11,-,-,-,19.1,-,-,110.0
592,臺中市,1998/02/11,豐原,9.6,1.33,10.4,-,124,-,68.93,27.62,41.3,-,-,-,18.04,-,-,87.0
593,臺中市,1998/02/11,沙鹿,6.9,-,21.5,-,123,-,54.1,27.0,27.1,-,-,-,16.75,-,-,87.0
594,臺中市,1998/02/11,大里,9.4,1.51,12.1,-,153,-,80.28,32.43,47.85,-,-,-,20.99,-,-,102.0
595,臺中市,1998/02/10,西屯,5.5,0.89,12.3,-,83,-,58.02,25.87,32.04,2.795,0.71,2.08,19.03,-,-,66.0
596,臺中市,1998/02/10,忠明,5.9,1.36,15.4,-,127,61,66.28,23.24,38.24,-,-,-,19.09,-,-,88.0
597,臺中市,1998/02/10,豐原,5.0,0.92,16.5,-,90,-,41.04,8.33,32.71,-,-,-,18.46,-,-,70.0
598,臺中市,1998/02/10,沙鹿,11.5,0.78,16.9,-,98,-,41.28,9.1,32.18,-,-,-,17.66,-,-,74.0
599,臺中市,1998/02/10,大里,4.9,1.25,18.1,-,125,-,60.75,21.18,39.57,-,-,-,21.46,-,-,87.0
600,臺中市,1998/02/09,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
601,臺中市,1998/02/09,忠明,10.3,2.31,10.6,-,138,62,126.76,73.37,53.39,-,-,-,18.37,-,-,94.0
602,臺中市,1998/02/09,豐原,6.8,1.5,14.9,-,98,-,61.05,18.31,42.75,-,-,-,17.29,-,-,74.0
603,臺中市,1998/02/09,沙鹿,8.5,1.18,15.0,-,113,-,66.06,30.8,35.26,-,-,-,16.68,-,-,82.0
604,臺中市,1998/02/09,大里,9.1,1.6,12.0,-,101,-,94.42,52.35,42.08,-,-,-,19.78,-,-,75.0
605,臺中市,1998/02/08,西屯,4.6,0.93,13.6,-,54,-,48.77,17.97,30.8,2.83,0.46,2.37,16.34,-,-,52.0
606,臺中市,1998/02/08,忠明,4.5,1.92,12.0,-,75,46,86.89,40.72,46.17,-,-,-,15.93,-,-,63.0
607,臺中市,1998/02/08,豐原,3.2,1.32,16.3,-,60,-,56.11,20.81,35.3,-,-,-,15.12,-,-,55.0
608,臺中市,1998/02/08,沙鹿,4.6,0.95,25.5,-,58,-,47.89,22.53,25.36,-,-,-,15.21,-,-,54.0
609,臺中市,1998/02/08,大里,4.2,1.46,12.5,-,70,-,75.97,38.39,37.58,-,-,-,17.12,-,-,60.0
610,臺中市,1998/02/07,西屯,1.4,0.53,13.2,-,42,-,24.72,3.6,21.12,2.314,0.27,2.05,12.98,-,-,42.0
611,臺中市,1998/02/07,忠明,1.9,0.93,9.0,-,45,28,50.84,17.84,33.0,-,-,-,12.81,-,-,45.0
612,臺中市,1998/02/07,豐原,2.3,0.8,10.3,-,30,-,38.45,10.58,27.87,-,-,-,11.77,-,-,30.0
613,臺中市,1998/02/07,沙鹿,6.0,0.66,14.3,-,34,-,37.02,7.73,29.3,-,-,-,12.28,-,-,34.0
614,臺中市,1998/02/07,大里,2.0,1.04,8.4,-,39,-,60.5,27.75,32.76,-,-,-,15.27,-,-,39.0
615,臺中市,1998/02/06,西屯,1.0,0.53,7.8,-,25,-,36.16,9.2,26.96,2.37,0.36,2.01,10.67,-,-,25.0
616,臺中市,1998/02/06,忠明,1.7,1.08,5.2,-,23,19,62.51,27.68,34.82,-,-,-,10.53,-,-,23.0
617,臺中市,1998/02/06,豐原,1.7,0.85,6.8,-,15,-,46.45,17.41,29.04,-,-,-,9.84,-,-,15.0
618,臺中市,1998/02/06,沙鹿,6.1,0.59,13.0,-,26,-,39.27,9.27,30.01,-,-,-,10.62,-,-,26.0
619,臺中市,1998/02/06,大里,2.0,1.05,3.0,-,29,-,65.51,30.54,34.97,-,-,-,12.97,-,-,29.0
620,臺中市,1998/02/05,西屯,1.6,0.46,14.1,-,27,-,18.41,1.45,16.96,2.147,0.19,1.95,9.53,-,-,27.0
621,臺中市,1998/02/05,忠明,1.4,0.68,11.9,-,18,17,32.5,4.79,27.71,-,-,-,9.48,-,-,20.0
622,臺中市,1998/02/05,豐原,1.8,0.67,14.0,-,12,-,27.69,5.41,22.29,-,-,-,8.52,-,-,22.0
623,臺中市,1998/02/05,沙鹿,6.4,0.48,21.9,-,25,-,23.02,3.21,19.81,-,-,-,9.4,-,-,30.0
624,臺中市,1998/02/05,大里,1.1,0.76,10.4,-,15,-,32.93,5.81,27.12,-,-,-,12.21,-,-,20.0
625,臺中市,1998/02/04,西屯,2.1,0.46,13.9,-,34,-,16.43,1.35,15.09,2.022,0.12,1.9,13.23,-,-,34.0
626,臺中市,1998/02/04,忠明,1.3,0.38,11.9,-,19,16,28.39,2.99,25.4,-,-,-,-,-,-,19.0
627,臺中市,1998/02/04,豐原,1.2,0.58,14.8,-,18,-,22.57,3.15,19.42,-,-,-,12.16,-,-,18.0
628,臺中市,1998/02/04,沙鹿,5.1,0.51,24.5,-,24,-,17.64,2.09,15.55,-,-,-,12.77,-,-,26.0
629,臺中市,1998/02/04,大里,1.0,0.61,12.6,-,27,-,25.41,3.23,22.18,-,-,-,16.24,-,-,27.0
630,臺中市,1998/02/03,西屯,4.6,0.68,11.4,-,43,-,36.14,15.9,20.24,2.171,0.27,1.9,17.99,-,-,43.0
631,臺中市,1998/02/03,忠明,3.5,1.04,14.5,-,52,33,55.01,27.77,27.24,-,-,-,-,-,-,52.0
632,臺中市,1998/02/03,豐原,2.5,0.65,13.9,-,46,-,30.18,7.23,22.96,-,-,-,17.05,-,-,48.0
633,臺中市,1998/02/03,沙鹿,4.4,0.5,18.5,-,27,-,21.46,5.05,16.41,-,-,-,16.74,-,-,32.0
634,臺中市,1998/02/03,大里,3.8,0.77,22.0,-,74,-,38.68,15.33,23.36,-,-,-,20.14,-,-,62.0
635,臺中市,1998/02/02,西屯,4.8,0.79,9.0,-,48,-,41.53,20.34,21.19,2.477,0.46,2.02,17.79,-,-,48.0
636,臺中市,1998/02/02,忠明,2.7,1.36,9.0,-,53,32,68.49,36.24,32.25,-,-,-,17.84,-,-,52.0
637,臺中市,1998/02/02,豐原,2.7,1.1,9.8,-,53,-,45.04,19.87,25.17,-,-,-,17.0,-,-,51.0
638,臺中市,1998/02/02,沙鹿,3.2,0.67,14.1,-,43,-,29.33,10.96,18.37,-,-,-,16.35,-,-,43.0
639,臺中市,1998/02/02,大里,4.2,0.97,-,-,73,-,46.71,18.02,28.69,-,-,-,20.06,-,-,61.0
640,臺中市,1998/02/01,西屯,1.8,0.53,12.2,-,32,-,17.82,3.48,14.34,1.904,0.04,1.87,18.57,-,-,32.0
641,臺中市,1998/02/01,忠明,0.6,0.73,10.6,-,48,29,32.74,9.31,23.43,-,-,-,18.05,-,-,48.0
642,臺中市,1998/02/01,豐原,0.7,0.59,11.1,-,36,-,26.6,6.3,20.3,-,-,-,17.73,-,-,36.0
643,臺中市,1998/02/01,沙鹿,0.7,0.44,22.7,-,33,-,14.28,1.77,12.5,-,-,-,17.24,-,-,33.0
644,臺中市,1998/02/01,大里,1.8,0.86,0.6,-,49,-,37.5,13.92,23.58,-,-,-,21.01,-,-,49.0
645,臺南市,1998/02/28,新營,3.8,0.15,34.4,-,42,-,24.8,2.03,22.77,-,-,-,16.06,-,-,48.0
646,臺南市,1998/02/28,善化,3.0,0.49,28.6,-,46,-,19.61,1.98,18.23,-,-,-,15.44,-,-,46.0
647,臺南市,1998/02/28,安南,5.4,0.65,31.6,-,42,-,29.21,4.32,24.89,-,-,-,15.56,-,-,48.0
648,臺南市,1998/02/28,臺南,3.4,0.97,18.8,-,62,-,39.67,6.73,32.93,2.604,0.39,2.21,15.55,-,-,56.0
649,臺南市,1998/02/27,新營,5.3,0.2,15.6,-,41,-,43.85,10.34,33.51,-,0.16,-,16.5,-,-,41.0
650,臺南市,1998/02/27,善化,6.0,0.7,13.0,-,57,-,35.61,5.56,30.05,-,-,-,16.21,-,-,54.0
651,臺南市,1998/02/27,安南,8.5,0.65,18.2,-,44,-,40.97,6.52,34.45,-,-,-,16.15,-,-,44.0
652,臺南市,1998/02/27,臺南,5.8,1.09,10.1,-,62,-,48.16,13.45,34.71,2.985,0.63,2.35,16.28,-,-,56.0
653,臺南市,1998/02/26,新營,5.9,0.88,5.8,-,65,-,53.61,13.65,39.96,-,-,-,15.22,-,-,57.0
654,臺南市,1998/02/26,善化,7.0,0.82,6.2,-,83,-,45.44,10.16,35.28,-,-,-,15.1,-,-,66.0
655,臺南市,1998/02/26,安南,8.3,0.85,9.7,-,75,-,49.76,10.44,39.32,-,-,-,15.28,-,-,62.0
656,臺南市,1998/02/26,臺南,8.2,1.3,4.0,-,94,-,68.36,23.75,44.61,3.252,0.75,2.5,15.51,-,-,72.0
657,臺南市,1998/02/25,新營,3.8,0.66,30.4,-,48,-,25.74,3.05,22.69,2.438,0.14,2.3,16.75,-,-,62.0
658,臺南市,1998/02/25,善化,6.1,0.59,26.9,-,64,-,20.62,1.77,18.85,-,-,-,16.52,-,-,58.0
659,臺南市,1998/02/25,安南,6.1,0.45,29.4,-,52,-,25.71,2.62,23.1,-,-,-,16.58,-,-,59.0
660,臺南市,1998/02/25,臺南,5.2,0.98,19.6,-,54,-,37.7,7.35,30.35,2.601,0.38,2.22,16.71,-,-,52.0
661,臺南市,1998/02/24,新營,4.3,0.67,14.1,-,24,-,38.04,10.93,27.11,2.195,0.34,1.85,17.41,-,-,40.0
662,臺南市,1998/02/24,善化,6.7,0.66,11.3,-,43,-,30.21,7.65,22.56,-,-,-,17.43,-,-,43.0
663,臺南市,1998/02/24,安南,6.8,0.51,15.9,-,31,-,37.22,9.18,28.03,-,-,-,17.53,-,-,41.0
664,臺南市,1998/02/24,臺南,6.9,0.97,9.7,-,42,-,43.3,15.65,27.65,2.695,0.43,2.26,17.6,-,-,42.0
665,臺南市,1998/02/23,新營,6.3,0.84,9.1,-,38,-,43.03,14.34,28.69,2.231,0.57,1.66,17.69,-,-,38.0
666,臺南市,1998/02/23,善化,8.8,0.81,9.4,-,62,-,33.01,7.86,25.15,-,-,-,18.03,-,-,56.0
667,臺南市,1998/02/23,安南,8.0,-,14.8,-,60,-,43.75,11.1,32.66,-,-,-,18.35,-,-,55.0
668,臺南市,1998/02/23,臺南,8.7,1.28,12.0,-,85,-,56.52,21.04,35.48,3.118,0.67,2.45,18.52,-,-,67.0
669,臺南市,1998/02/22,新營,8.2,0.78,16.9,-,38,-,28.64,4.43,24.21,1.9,0.44,1.46,16.73,-,-,38.0
670,臺南市,1998/02/22,善化,8.0,0.71,13.0,-,50,-,24.64,2.78,21.86,-,-,-,16.62,-,-,50.0
671,臺南市,1998/02/22,安南,6.4,0.73,21.1,-,43,-,27.35,2.52,24.83,-,-,-,16.88,-,-,43.0
672,臺南市,1998/02/22,臺南,5.5,0.98,10.8,-,54,-,36.48,7.34,29.15,2.686,0.39,2.3,16.75,-,-,52.0
673,臺南市,1998/02/21,新營,5.5,0.67,21.8,-,30,-,22.66,3.35,19.31,2.17,0.52,1.65,21.24,-,-,42.0
674,臺南市,1998/02/21,善化,4.6,0.51,21.7,-,41,-,15.41,1.95,13.46,-,-,-,21.03,-,-,41.0
675,臺南市,1998/02/21,安南,5.9,0.8,27.9,-,36,-,25.58,4.58,21.0,-,-,-,21.26,-,-,51.0
676,臺南市,1998/02/21,臺南,4.6,0.97,20.4,-,57,-,31.11,8.99,22.12,2.543,0.35,2.19,21.38,-,-,60.0
677,臺南市,1998/02/20,新營,2.1,0.46,27.8,-,23,-,11.38,0.85,10.52,1.898,0.19,1.7,24.86,-,-,46.0
678,臺南市,1998/02/20,善化,5.2,0.29,17.9,-,23,-,12.04,2.27,9.76,-,-,-,24.58,-,-,31.0
679,臺南市,1998/02/20,安南,5.8,0.41,20.0,-,39,-,20.04,4.5,15.54,-,-,-,25.21,-,-,39.0
680,臺南市,1998/02/20,臺南,5.1,0.57,13.4,-,42,-,25.02,8.39,16.63,2.338,0.19,2.15,24.5,-,-,42.0
681,臺南市,1998/02/19,新營,2.0,0.53,20.8,-,34,-,15.87,1.85,14.03,2.156,0.34,1.81,23.22,-,-,34.0
682,臺南市,1998/02/19,善化,5.7,0.35,13.1,-,29,-,14.36,2.43,11.93,-,-,-,22.48,-,-,29.0
683,臺南市,1998/02/19,安南,10.2,0.8,11.8,-,42,-,40.08,11.3,28.78,-,-,-,23.21,-,-,42.0
