序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1166,高雄市,2015/04/01,林園,2.0,0.2,-,21.8,20,6,6.35,1.73,4.61,2.075,0.004,2.074,2.23,2.17,26.67,-,-,77.46,-
1167,高雄市,2015/04/01,大寮,1.9,0.27,-,19.0,30,12,12.36,3.02,9.35,2.221,0.105,2.116,1.88,1.65,25.87,-,-,79.38,-
1168,高雄市,2015/04/01,仁武,5.1,0.38,-,17.1,55,10,20.88,4.22,16.66,2.071,0.125,1.946,2.11,1.87,26.84,-,-,75.92,-
1169,高雄市,2015/04/01,橋頭,3.4,0.29,-,18.4,31,7,13.28,4.36,8.92,-,-,-,2.96,2.85,26.29,0.0,0.0,-,0.0
1170,高雄市,2015/04/01,美濃,2.4,0.28,-,27.3,36,12,10.14,1.97,8.17,-,-,-,1.51,1.27,27.75,-,-,67.36,-
1171,基隆市,2015/04/30,基隆,1.3,0.32,-,62.8,43,32,7.2,1.54,5.67,1.892,0.052,1.84,1.61,1.42,23.29,-,-,83.75,-
1172,基隆市,2015/04/29,基隆,1.9,0.39,-,31.8,35,28,14.71,2.95,11.75,1.979,0.105,1.873,1.53,1.17,25.79,-,-,86.51,-
1173,基隆市,2015/04/28,基隆,3.4,0.49,-,15.4,47,33,-,-,-,2.059,0.165,1.894,1.24,0.92,25.25,-,-,84.19,-
1174,基隆市,2015/04/27,基隆,2.5,0.46,-,30.4,41,25,18.15,3.37,14.78,2.087,0.148,1.939,1.05,0.69,24.5,-,-,84.14,-
1175,基隆市,2015/04/26,基隆,0.6,0.27,-,46.7,31,16,6.98,1.22,5.76,1.939,0.057,1.882,1.72,1.49,23.92,-,-,75.11,-
1176,基隆市,2015/04/25,基隆,1.2,0.31,-,48.9,38,16,9.22,1.21,8.01,1.956,0.074,1.883,1.23,1.1,21.95,-,-,82.04,-
1177,基隆市,2015/04/24,基隆,3.3,0.32,-,36.2,29,15,16.0,4.58,11.42,1.999,0.094,1.905,1.07,0.8,22.15,-,-,93.91,-
1178,基隆市,2015/04/23,基隆,1.0,0.42,-,39.8,28,12,14.01,2.51,11.47,2.061,0.117,1.944,1.27,1.06,21.87,-,-,85.08,-
1179,基隆市,2015/04/22,基隆,1.1,0.3,-,45.0,23,11,9.75,0.81,8.89,1.896,0.057,1.839,1.02,0.82,19.68,-,-,83.72,-
1180,基隆市,2015/04/21,基隆,0.5,0.32,-,52.1,35,22,7.23,0.56,6.63,1.896,0.063,1.834,1.23,0.92,18.64,-,-,91.13,-
1181,基隆市,2015/04/20,基隆,1.9,0.36,-,29.7,25,14,12.83,2.32,10.51,1.906,0.103,1.804,2.47,2.04,25.95,-,-,72.23,-
1182,基隆市,2015/04/19,基隆,2.5,0.33,-,20.8,24,16,12.85,2.56,10.29,1.956,0.107,1.849,1.56,1.13,26.37,-,-,84.94,-
1183,基隆市,2015/04/18,基隆,5.5,0.54,-,24.6,45,34,24.42,5.01,19.41,2.152,0.195,1.957,0.71,0.39,25.09,-,-,89.27,-
1184,基隆市,2015/04/17,基隆,3.8,0.46,-,28.4,50,33,21.78,4.55,17.23,2.142,0.181,1.961,0.91,0.49,23.4,-,-,89.65,-
1185,基隆市,2015/04/16,基隆,3.3,0.6,-,43.2,53,38,25.39,3.27,22.12,2.155,0.211,1.944,1.09,0.79,22.37,-,-,73.03,-
1186,基隆市,2015/04/15,基隆,2.9,0.56,-,40.2,44,27,28.35,3.55,24.8,2.17,0.2,1.97,1.0,0.53,19.61,-,-,63.45,-
1187,基隆市,2015/04/14,基隆,2.2,0.46,-,44.4,52,26,18.76,2.14,16.62,2.066,0.151,1.914,2.01,1.49,18.26,-,-,57.92,-
1188,基隆市,2015/04/13,基隆,1.3,0.46,-,39.8,38,23,14.12,2.27,11.85,2.023,0.114,1.909,0.87,0.59,18.06,-,-,81.32,-
1189,基隆市,2015/04/12,基隆,1.8,0.41,-,33.7,17,12,17.6,1.94,15.66,2.054,0.117,1.937,0.59,0.28,18.36,-,-,98.55,-
1190,基隆市,2015/04/11,基隆,1.1,0.3,-,49.8,27,18,10.78,1.84,8.94,1.967,0.062,1.905,1.04,0.65,16.91,-,-,92.44,-
1191,基隆市,2015/04/10,基隆,0.5,0.24,-,48.1,10,5,6.75,0.87,5.88,1.891,0.043,1.848,1.17,0.91,17.33,-,-,96.37,-
1192,基隆市,2015/04/09,基隆,1.2,0.3,-,44.7,17,9,7.49,1.05,6.45,1.937,0.062,1.874,0.92,0.78,17.41,-,-,93.96,-
1193,基隆市,2015/04/08,基隆,0.5,0.21,-,47.0,14,5,5.33,1.48,3.84,1.86,0.03,1.829,1.74,1.42,15.55,-,-,90.08,-
1194,基隆市,2015/04/07,基隆,0.5,0.29,-,44.7,10,4,4.91,0.73,4.16,1.875,0.032,1.843,1.73,1.31,18.32,-,-,96.59,-
1195,基隆市,2015/04/06,基隆,4.7,0.28,-,20.9,33,16,12.82,3.22,9.58,1.917,0.099,1.818,1.03,0.58,26.23,-,-,83.9,-
1196,基隆市,2015/04/05,基隆,5.2,0.32,-,23.2,30,19,15.63,4.47,11.17,1.959,0.119,1.84,1.0,0.45,26.42,-,-,81.61,-
1197,基隆市,2015/04/04,基隆,4.2,0.42,-,18.5,38,23,21.26,5.29,15.97,2.038,0.18,1.859,0.92,0.54,25.72,-,-,85.84,-
1198,基隆市,2015/04/03,基隆,4.2,0.39,-,20.2,35,19,17.77,4.32,13.45,2.012,0.134,1.878,0.94,0.62,25.41,-,-,86.71,-
1199,基隆市,2015/04/02,基隆,6.7,0.53,-,22.8,37,28,27.41,9.83,17.58,2.134,0.194,1.94,0.87,0.42,24.92,-,-,90.57,-
1200,基隆市,2015/04/01,基隆,3.4,0.56,-,25.0,37,28,24.19,7.62,16.58,2.211,0.208,2.004,0.91,0.46,25.03,-,-,88.07,-
1201,新竹市,2015/04/30,新竹,3.7,0.49,-,47.3,58,40,19.11,1.55,17.57,2.254,0.158,2.096,1.65,0.99,26.12,-,-,70.49,-
1202,新竹市,2015/04/29,新竹,1.8,0.36,-,25.6,30,19,10.86,1.77,9.09,2.061,0.032,2.03,1.68,1.44,25.45,-,-,78.91,-
1203,新竹市,2015/04/28,新竹,2.8,0.46,-,29.1,42,28,14.75,2.38,12.37,2.157,0.08,2.077,2.0,1.62,25.32,-,-,76.49,-
1204,新竹市,2015/04/27,新竹,2.5,0.51,-,46.3,59,34,15.32,1.48,13.85,2.148,0.094,2.054,1.29,0.84,24.73,-,-,76.35,-
1205,新竹市,2015/04/26,新竹,3.4,0.37,-,44.2,47,26,17.55,1.55,16.0,2.183,0.119,2.064,1.39,0.83,24.43,-,-,68.57,-
1206,新竹市,2015/04/25,新竹,2.8,0.33,-,49.3,46,21,13.29,1.31,11.98,2.103,0.1,2.003,2.63,2.02,23.99,-,-,64.41,-
1207,新竹市,2015/04/24,新竹,3.8,0.51,-,31.3,45,27,26.85,6.14,20.71,2.304,0.216,2.088,1.7,1.16,23.84,-,-,75.94,-
1208,新竹市,2015/04/23,新竹,3.0,0.55,-,37.3,38,22,24.18,3.01,21.17,2.235,0.208,2.027,1.21,0.77,23.28,-,-,69.22,-
1209,新竹市,2015/04/22,新竹,2.8,0.4,-,42.0,38,21,17.05,1.72,15.32,2.118,0.128,1.99,2.83,2.21,20.47,-,-,69.18,-
1210,新竹市,2015/04/21,新竹,2.4,0.44,-,40.8,43,29,16.67,1.25,15.41,2.178,0.157,2.021,2.67,2.09,19.02,-,-,81.62,-
1211,新竹市,2015/04/20,新竹,2.3,0.31,-,21.3,24,12,10.23,2.11,8.12,2.014,0.088,1.926,4.12,3.62,26.52,-,-,66.89,-
1212,新竹市,2015/04/19,新竹,3.1,0.3,-,15.4,27,13,13.97,3.01,10.96,2.03,0.06,1.97,3.65,3.44,27.16,-,-,71.03,-
1213,新竹市,2015/04/18,新竹,3.3,0.48,-,23.9,57,36,20.4,3.62,16.78,2.279,0.192,2.087,1.89,1.54,24.91,-,-,78.94,-
1214,新竹市,2015/04/17,新竹,3.7,0.49,-,28.7,70,42,25.37,2.83,22.53,2.347,0.258,2.088,1.4,0.77,22.54,-,-,74.5,-
1215,新竹市,2015/04/16,新竹,3.3,0.57,-,40.8,62,34,23.7,4.0,19.7,2.348,0.227,2.121,1.76,1.44,23.18,-,-,69.06,-
1216,新竹市,2015/04/15,新竹,3.2,0.57,-,50.6,49,27,26.67,3.48,23.19,2.414,0.259,2.154,1.31,1.06,20.09,-,-,50.69,-
1217,新竹市,2015/04/14,新竹,1.9,0.6,-,41.0,57,28,22.98,2.76,20.22,2.382,0.222,2.16,1.7,1.39,18.41,-,-,54.51,-
1218,新竹市,2015/04/13,新竹,5.8,0.53,-,36.2,60,34,26.71,1.89,24.82,2.336,0.217,2.119,1.9,1.46,20.08,-,-,63.93,-
1219,新竹市,2015/04/12,新竹,1.8,0.45,-,31.5,36,25,21.87,1.8,20.07,2.22,0.152,2.068,1.43,1.07,17.72,-,-,88.13,-
1220,新竹市,2015/04/11,新竹,2.1,0.4,-,37.9,34,22,20.17,1.14,19.0,2.132,0.125,2.007,2.27,1.87,15.87,-,-,87.53,-
1221,新竹市,2015/04/10,新竹,2.0,0.37,-,33.6,22,16,18.83,1.63,17.17,2.139,0.139,2.0,2.65,2.05,17.66,-,-,85.87,-
1222,新竹市,2015/04/09,新竹,2.8,0.42,-,32.5,31,20,20.13,2.27,17.86,2.175,0.165,2.01,2.38,1.91,17.78,-,-,81.6,-
1223,新竹市,2015/04/08,新竹,1.5,0.31,-,39.6,20,12,13.03,1.86,11.16,2.065,0.104,1.961,4.01,3.08,15.76,-,-,77.35,-
1224,新竹市,2015/04/07,新竹,1.6,0.35,-,39.0,21,12,10.66,1.45,9.21,2.055,0.081,1.973,4.0,2.98,19.42,-,-,78.66,-
1225,新竹市,2015/04/06,新竹,2.6,0.33,-,24.7,30,20,14.42,4.43,9.99,2.097,0.126,1.971,1.75,1.1,26.28,-,-,73.08,-
1226,新竹市,2015/04/05,新竹,2.5,0.43,-,22.0,28,22,17.92,4.21,13.71,2.223,0.17,2.053,1.37,1.0,27.07,-,-,67.96,-
1227,新竹市,2015/04/04,新竹,3.3,0.45,-,18.6,30,21,19.22,3.99,15.23,2.167,0.123,2.044,1.69,1.46,26.4,-,-,72.25,-
1228,新竹市,2015/04/03,新竹,2.9,0.45,-,17.3,29,16,17.53,5.03,12.5,2.167,0.141,2.026,2.33,1.98,25.83,-,-,75.91,-
1229,新竹市,2015/04/02,新竹,2.8,0.43,-,13.7,36,21,19.2,5.26,13.93,2.197,0.169,2.028,2.23,1.97,25.42,-,-,79.05,-
1230,新竹市,2015/04/01,新竹,3.2,0.51,-,16.2,37,21,22.12,6.47,15.65,2.258,0.164,2.094,1.67,1.37,25.23,-,-,79.69,-
1231,嘉義市,2015/04/30,嘉義,2.8,0.38,-,47.2,71,37,11.23,2.0,9.23,1.889,0.095,1.794,1.8,1.42,28.11,-,-,72.3,-
1232,嘉義市,2015/04/29,嘉義,2.1,0.24,-,25.4,42,20,8.87,2.62,6.25,1.81,0.063,1.747,1.97,1.7,27.97,-,-,72.68,-
1233,嘉義市,2015/04/28,嘉義,2.3,0.37,-,29.3,52,23,11.23,3.67,7.57,1.901,0.104,1.797,1.97,1.41,27.97,-,-,68.45,-
1234,嘉義市,2015/04/27,嘉義,2.9,0.44,-,39.5,80,36,-,-,-,1.948,0.11,1.838,1.67,1.38,26.94,-,-,69.12,-
1235,嘉義市,2015/04/26,嘉義,4.0,0.46,-,43.4,76,33,15.64,1.42,14.21,2.023,0.14,1.883,2.06,1.44,26.23,-,-,68.18,-
1236,嘉義市,2015/04/25,嘉義,3.0,0.45,-,43.3,95,49,14.12,1.19,12.97,2.003,0.161,1.842,2.37,1.53,25.88,-,-,73.15,-
1237,嘉義市,2015/04/24,嘉義,3.2,0.45,-,44.5,101,40,12.95,0.92,12.04,1.926,0.136,1.79,2.37,1.1,25.29,-,-,78.91,-
1238,嘉義市,2015/04/23,嘉義,3.9,0.45,-,36.3,70,27,20.51,3.0,17.51,2.063,0.188,1.875,2.2,1.27,25.14,-,-,71.87,-
1239,嘉義市,2015/04/22,嘉義,4.7,0.48,-,36.2,71,34,19.6,1.86,17.73,2.051,0.197,1.855,2.57,1.52,24.62,-,-,70.12,-
1240,嘉義市,2015/04/21,嘉義,2.8,0.51,-,25.7,53,32,19.87,1.45,18.44,2.021,0.203,1.818,2.05,1.35,24.32,-,-,81.59,-
1241,嘉義市,2015/04/20,嘉義,2.1,0.23,-,17.8,28,14,9.06,1.38,7.72,1.811,0.087,1.724,2.28,2.07,28.61,-,-,63.84,-
1242,嘉義市,2015/04/19,嘉義,2.3,0.19,-,24.7,31,12,7.19,1.62,5.56,1.761,0.06,1.701,3.25,3.16,29.69,-,-,63.74,-
1243,嘉義市,2015/04/18,嘉義,2.5,0.26,-,20.2,52,15,11.21,2.91,8.29,1.873,0.118,1.756,3.14,3.01,29.05,-,-,67.91,-
1244,嘉義市,2015/04/17,嘉義,2.7,0.36,-,40.9,58,28,11.23,2.13,9.1,1.904,0.109,1.795,1.78,1.48,26.56,-,-,66.73,-
1245,嘉義市,2015/04/16,嘉義,2.0,0.35,-,47.1,64,20,11.32,3.25,8.07,1.906,0.111,1.794,1.95,1.75,26.34,-,-,56.05,-
1246,嘉義市,2015/04/15,嘉義,3.3,0.35,-,62.2,64,28,12.31,1.82,10.49,1.93,0.101,1.828,1.99,1.64,22.7,-,-,50.81,-
1247,嘉義市,2015/04/14,嘉義,2.4,0.35,-,57.6,70,29,12.32,1.26,11.05,1.964,0.135,1.83,3.03,1.61,21.78,-,-,32.47,-
1248,嘉義市,2015/04/13,嘉義,4.1,0.46,-,47.7,71,31,18.44,2.52,15.92,2.013,0.158,1.854,3.45,1.3,22.88,-,-,52.5,-
1249,嘉義市,2015/04/12,嘉義,3.3,0.48,-,30.2,43,25,18.58,3.07,15.51,2.022,0.156,1.866,2.58,1.34,21.54,-,-,79.6,-
1250,嘉義市,2015/04/11,嘉義,2.4,0.49,-,13.8,40,24,25.46,3.16,22.3,2.095,0.206,1.89,2.33,1.13,18.38,-,-,86.8,-
1251,嘉義市,2015/04/10,嘉義,3.5,0.51,-,25.3,50,24,23.18,3.56,19.62,2.051,0.203,1.848,3.24,1.42,23.56,-,-,68.6,-
1252,嘉義市,2015/04/09,嘉義,3.9,0.46,-,28.4,57,26,-,-,-,2.035,0.187,1.848,2.69,1.43,22.53,-,-,67.49,-
1253,嘉義市,2015/04/08,嘉義,2.2,0.38,-,34.4,44,15,-,-,-,1.952,0.149,1.803,3.07,1.38,21.05,-,-,64.65,-
1254,嘉義市,2015/04/07,嘉義,2.9,0.45,-,29.7,78,27,16.79,2.59,14.2,1.97,0.148,1.822,2.88,1.31,25.14,-,-,75.13,-
1255,嘉義市,2015/04/06,嘉義,2.6,0.41,-,25.6,48,19,16.39,1.97,14.42,1.904,0.157,1.747,1.93,1.45,27.08,-,-,77.74,-
1256,嘉義市,2015/04/05,嘉義,2.7,0.3,-,21.3,40,15,9.69,1.3,8.42,1.844,0.111,1.733,2.33,1.45,28.72,-,-,65.52,-
1257,嘉義市,2015/04/04,嘉義,2.4,0.32,-,25.5,45,19,11.65,2.93,8.72,1.849,0.1,1.749,1.89,1.67,27.8,-,-,69.05,-
1258,嘉義市,2015/04/03,嘉義,2.4,0.25,-,24.9,38,12,8.33,1.16,7.16,1.82,0.078,1.742,2.33,2.17,27.64,-,-,69.24,-
1259,嘉義市,2015/04/02,嘉義,3.1,0.32,-,25.5,47,15,12.37,2.92,9.44,1.868,0.105,1.763,2.46,2.37,27.54,-,-,71.3,-
1260,嘉義市,2015/04/01,嘉義,2.0,0.3,-,22.5,41,18,-,-,-,1.833,0.09,1.743,2.05,1.81,27.26,-,-,72.07,-
1261,宜蘭縣,2015/04/30,宜蘭,1.5,0.41,412.27,53.2,64,-,7.77,0.71,7.06,-,-,-,1.43,1.07,23.6,-,-,79.14,-
1262,宜蘭縣,2015/04/30,冬山,1.9,0.33,-,53.1,52,31,12.04,1.46,10.56,-,-,-,1.28,1.05,23.07,0.0,0.0,85.6,0.0
1263,宜蘭縣,2015/04/29,宜蘭,1.9,0.41,426.1,27.2,40,-,9.34,1.43,7.91,-,-,-,1.29,0.88,25.19,-,-,83.09,-
1264,宜蘭縣,2015/04/29,冬山,2.8,0.4,-,22.1,43,28,17.52,3.33,14.19,-,-,-,1.37,1.07,24.75,2.0,4.91,89.97,16.91
1265,宜蘭縣,2015/04/28,宜蘭,2.1,0.49,432.46,32.7,49,-,12.1,1.48,10.61,-,-,-,1.08,0.81,24.58,-,-,78.37,-
1266,宜蘭縣,2015/04/28,冬山,3.5,0.42,-,35.8,56,34,15.97,3.79,12.19,-,-,-,1.31,0.95,24.3,0.0,0.0,84.15,0.0
1267,宜蘭縣,2015/04/27,宜蘭,1.7,0.37,424.35,27.9,35,20,8.49,1.37,7.12,-,-,-,1.26,0.66,24.27,-,-,78.26,-
1268,宜蘭縣,2015/04/27,冬山,1.8,0.34,-,27.8,34,17,10.82,2.62,8.24,-,-,-,1.25,0.79,24.11,0.0,0.0,82.53,0.0
1269,宜蘭縣,2015/04/26,宜蘭,0.9,0.33,415.33,38.0,42,23,7.85,0.81,7.02,-,-,-,0.88,0.69,21.8,-,-,82.48,-
1270,宜蘭縣,2015/04/26,冬山,1.9,0.25,-,36.6,28,14,6.87,1.54,5.33,-,-,-,1.12,0.98,21.44,0.0,0.0,88.9,0.0
1271,宜蘭縣,2015/04/25,宜蘭,1.9,0.26,409.12,47.1,39,22,5.65,0.86,4.8,-,-,-,1.14,0.83,20.35,-,-,86.58,-
1272,宜蘭縣,2015/04/25,冬山,1.9,0.22,-,48.8,25,15,9.24,2.14,7.1,-,-,-,1.42,1.28,20.07,1.0,3.76,94.05,148.82
1273,宜蘭縣,2015/04/24,宜蘭,2.3,0.3,415.83,39.0,33,17,7.13,1.22,5.91,-,-,-,1.41,1.06,22.31,-,-,86.12,-
1274,宜蘭縣,2015/04/24,冬山,2.5,0.32,-,33.7,25,14,14.7,3.6,11.09,-,-,-,1.46,1.11,21.78,4.75,4.32,93.71,48.2
1275,宜蘭縣,2015/04/23,宜蘭,2.0,0.29,413.16,44.9,33,12,6.14,0.99,5.13,-,-,-,1.31,0.94,21.71,-,-,77.98,-
1276,宜蘭縣,2015/04/23,冬山,2.4,0.29,-,39.1,27,11,12.65,2.45,10.19,-,-,-,1.31,1.03,21.27,0.5,6.18,85.46,92.57
1277,宜蘭縣,2015/04/22,宜蘭,1.3,0.33,415.72,41.4,35,14,8.23,0.9,7.33,-,-,-,1.01,0.75,19.4,-,-,81.49,-
1278,宜蘭縣,2015/04/22,冬山,1.6,0.29,-,37.7,23,13,12.27,1.91,10.36,-,-,-,1.2,1.02,19.14,0.0,0.0,87.36,0.0
1279,宜蘭縣,2015/04/21,宜蘭,1.3,0.38,414.82,48.4,35,16,7.53,0.95,6.58,-,-,-,1.36,0.99,19.16,-,-,84.49,-
1280,宜蘭縣,2015/04/21,冬山,1.5,0.33,-,49.4,30,17,13.22,2.2,11.02,-,-,-,1.63,1.08,18.58,2.33,4.88,92.84,31.16
1281,宜蘭縣,2015/04/20,宜蘭,2.0,0.35,420.83,28.0,42,23,7.56,1.37,6.2,-,-,-,1.71,1.21,24.58,-,-,80.56,-
1282,宜蘭縣,2015/04/20,冬山,1.6,0.34,-,24.0,39,21,13.55,4.36,9.19,-,-,-,1.75,1.32,24.18,0.0,0.0,87.49,0.0
1283,宜蘭縣,2015/04/19,宜蘭,2.1,0.31,419.66,22.3,39,27,8.77,1.27,7.49,-,-,-,1.14,0.77,26.27,-,-,80.35,-
1284,宜蘭縣,2015/04/19,冬山,2.9,0.35,-,16.2,31,20,17.47,6.21,11.26,-,-,-,1.29,0.94,25.64,0.5,5.01,88.64,101.11
1285,宜蘭縣,2015/04/18,宜蘭,2.2,0.32,420.05,23.7,40,25,9.08,1.68,7.39,-,-,-,1.45,0.89,26.6,-,-,75.59,-
1286,宜蘭縣,2015/04/18,冬山,2.8,0.34,-,18.4,32,19,17.66,7.73,9.93,-,-,-,1.62,1.12,25.95,0.83,6.5,83.42,38.26
1287,宜蘭縣,2015/04/17,宜蘭,2.2,0.33,414.13,46.6,49,27,6.82,0.79,6.0,-,-,-,1.53,1.22,25.28,-,-,70.1,-
1288,宜蘭縣,2015/04/17,冬山,2.7,0.33,-,43.3,46,25,14.39,3.64,10.75,-,-,-,1.57,1.3,24.36,0.0,0.0,79.62,0.0
1289,宜蘭縣,2015/04/16,宜蘭,2.9,0.38,420.28,57.0,58,27,9.75,1.06,8.69,-,-,-,1.32,0.97,23.89,-,-,61.93,-
1290,宜蘭縣,2015/04/16,冬山,2.6,0.33,-,46.7,47,24,15.39,3.53,11.86,-,-,-,1.45,1.18,22.92,0.0,0.0,74.09,0.0
1291,宜蘭縣,2015/04/15,宜蘭,2.1,0.37,417.48,60.7,58,21,10.58,1.44,9.14,-,-,-,1.66,1.11,21.77,-,-,52.46,-
1292,宜蘭縣,2015/04/15,冬山,1.9,0.32,-,47.9,60,22,12.75,2.29,10.45,-,-,-,2.07,1.75,20.62,0.0,0.0,68.65,0.0
1293,宜蘭縣,2015/04/14,宜蘭,1.9,0.35,418.13,54.4,57,20,8.25,1.1,7.15,-,-,-,1.87,1.42,19.64,-,-,49.83,-
1294,宜蘭縣,2015/04/14,冬山,1.8,0.3,-,52.6,52,19,11.24,3.15,8.09,-,-,-,2.2,1.93,18.93,0.0,0.0,62.14,0.0
1295,宜蘭縣,2015/04/13,宜蘭,2.8,0.43,422.39,46.2,52,23,9.18,1.26,7.93,-,-,-,1.51,0.97,19.2,-,-,65.75,-
1296,宜蘭縣,2015/04/13,冬山,2.2,0.37,-,45.0,45,23,14.12,2.99,11.13,-,-,-,1.67,1.3,18.65,0.0,0.0,77.44,0.0
1297,宜蘭縣,2015/04/12,宜蘭,1.2,0.3,417.44,39.4,19,7,6.7,1.02,5.68,-,-,-,1.18,0.72,20.17,-,-,78.99,-
1298,宜蘭縣,2015/04/12,冬山,2.1,0.29,-,38.8,14,7,11.12,2.04,9.06,-,-,-,1.57,1.27,19.65,1.75,5.42,87.24,49.6
1299,宜蘭縣,2015/04/11,宜蘭,1.1,0.3,413.89,39.6,20,7,8.24,1.24,7.01,-,-,-,0.89,0.68,17.03,-,-,87.51,-
1300,宜蘭縣,2015/04/11,冬山,1.7,0.26,-,43.8,17,8,8.23,0.74,7.45,-,-,-,1.25,1.1,16.98,1.32,4.95,92.76,14.5
1301,宜蘭縣,2015/04/10,宜蘭,1.4,0.36,419.47,32.5,21,6,8.49,1.26,7.23,-,-,-,1.32,0.94,18.61,-,-,82.97,-
1302,宜蘭縣,2015/04/10,冬山,1.3,0.29,-,37.6,15,4,12.93,2.9,10.02,-,-,-,2.05,1.53,18.41,0.5,5.56,88.81,33.85
1303,宜蘭縣,2015/04/09,宜蘭,1.3,0.33,412.75,35.0,26,9,8.92,1.48,7.43,-,-,-,0.98,0.72,18.03,-,-,80.71,-
1304,宜蘭縣,2015/04/09,冬山,1.8,0.27,-,33.8,15,5,10.11,3.24,6.9,-,-,-,1.49,1.26,17.55,0.5,5.57,89.31,87.91
1305,宜蘭縣,2015/04/08,宜蘭,0.9,0.3,408.4,43.4,21,4,5.83,0.75,5.06,-,-,-,1.57,1.26,17.08,-,-,71.91,-
1306,宜蘭縣,2015/04/08,冬山,1.4,0.21,-,46.5,16,5,10.46,1.81,8.65,-,-,-,2.59,1.72,16.45,0.0,0.0,81.01,0.0
1307,宜蘭縣,2015/04/07,宜蘭,1.4,0.37,411.48,38.9,20,5,6.38,0.85,5.5,-,-,-,2.24,1.97,20.56,-,-,77.76,-
1308,宜蘭縣,2015/04/07,冬山,1.4,0.3,-,42.6,17,6,10.16,2.17,7.97,-,-,-,3.07,2.6,19.38,0.0,0.0,88.73,0.0
1309,宜蘭縣,2015/04/06,宜蘭,1.7,0.21,412.51,12.5,32,16,6.48,1.71,4.76,-,-,-,1.76,0.74,27.38,-,-,75.35,-
1310,宜蘭縣,2015/04/06,冬山,2.1,0.2,-,13.7,29,13,9.69,2.61,7.08,-,-,-,1.57,1.08,27.22,0.0,0.0,80.05,0.0
1311,宜蘭縣,2015/04/05,宜蘭,1.8,0.26,415.2,13.9,36,18,6.66,1.38,5.27,-,-,-,1.58,0.79,27.01,-,-,75.23,-
1312,宜蘭縣,2015/04/05,冬山,1.8,0.22,-,19.1,34,15,8.76,2.44,6.32,-,-,-,1.52,1.05,26.89,0.0,0.0,78.77,0.0
1313,宜蘭縣,2015/04/04,宜蘭,2.0,0.28,418.25,20.1,42,20,7.37,1.39,5.99,-,-,-,1.47,0.76,26.54,-,-,73.74,-
1314,宜蘭縣,2015/04/04,冬山,2.7,0.25,-,20.2,35,18,8.83,1.84,6.97,-,-,-,1.56,1.17,26.23,0.0,0.0,78.15,0.0
1315,宜蘭縣,2015/04/03,宜蘭,2.5,0.28,419.24,20.9,39,18,8.98,2.45,6.53,-,-,-,1.5,0.82,26.36,-,-,73.26,-
1316,宜蘭縣,2015/04/03,冬山,2.7,0.28,-,22.6,34,16,10.99,3.02,7.97,-,-,-,1.58,1.16,26.33,0.0,0.0,78.35,0.0
1317,宜蘭縣,2015/04/02,宜蘭,1.9,0.31,420.07,18.5,39,16,7.74,1.84,5.9,-,-,-,1.57,0.84,26.31,-,-,74.73,-
1318,宜蘭縣,2015/04/02,冬山,2.5,0.26,-,18.3,33,17,11.28,3.63,7.65,-,-,-,1.68,1.32,25.87,0.0,0.0,79.17,0.0
1319,宜蘭縣,2015/04/01,宜蘭,1.9,0.35,424.98,18.4,39,21,9.0,2.26,6.74,-,-,-,1.52,0.74,26.16,-,-,78.16,-
1320,宜蘭縣,2015/04/01,冬山,3.8,0.34,-,16.8,34,18,16.07,5.17,10.9,-,-,-,1.55,1.03,26.19,0.0,0.0,81.56,0.0
1321,桃園市,2015/04/30,桃園,6.7,0.53,-,52.1,65,-,21.02,1.82,19.2,2.153,0.174,1.979,1.9,1.65,25.56,-,-,75.51,-
1322,桃園市,2015/04/30,中壢,6.1,1.29,-,34.4,85,37,49.66,16.51,33.16,2.571,0.461,2.11,1.29,0.57,25.12,-,-,73.31,-
1323,桃園市,2015/04/30,大園,5.8,0.43,-,43.9,61,36,22.19,2.73,19.45,-,-,-,3.99,4.05,24.08,-,-,75.29,-
1324,桃園市,2015/04/30,龍潭,4.7,0.54,-,48.7,82,44,20.46,2.16,18.3,-,-,-,2.03,1.39,24.53,-,-,76.23,-
1325,桃園市,2015/04/30,平鎮,6.2,0.51,-,46.1,78,45,21.68,1.5,20.18,-,-,-,2.54,1.61,24.62,-,-,78.91,-
1326,桃園市,2015/04/30,觀音,5.7,0.38,-,50.6,74,33,16.68,1.03,15.6,-,-,-,3.58,3.4,23.45,0.0,0.0,78.01,0.0
1327,桃園市,2015/04/29,桃園,4.3,0.43,-,23.4,49,24,19.54,3.09,16.45,2.079,0.152,1.927,1.32,0.9,25.98,-,-,80.98,-
