序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
575,臺中市,2014/08/28,忠明,2.9,0.36,-,27.1,34,18,18.48,2.73,15.76,1.59,30.74,63.0
576,臺中市,2014/08/28,豐原,2.6,0.27,-,25.4,30,15,11.06,1.85,9.21,1.89,26.88,74.26
577,臺中市,2014/08/28,沙鹿,3.4,0.26,-,26.6,36,20,15.52,1.81,13.66,1.95,30.48,72.32
578,臺中市,2014/08/28,大里,3.1,0.35,426.97,27.8,43,25,16.49,3.58,12.91,1.72,28.43,66.63
579,臺中市,2014/08/27,西屯,3.6,0.26,-,25.7,50,25,17.3,3.23,14.08,2.1,28.8,71.78
580,臺中市,2014/08/27,忠明,4.1,0.37,-,30.8,40,23,16.11,2.15,13.96,1.84,31.14,63.25
581,臺中市,2014/08/27,豐原,3.3,0.32,-,33.6,41,22,10.5,1.42,9.08,2.19,27.8,74.44
582,臺中市,2014/08/27,沙鹿,5.1,0.3,-,27.2,47,28,16.52,2.03,14.48,2.14,31.63,73.02
583,臺中市,2014/08/27,大里,2.1,0.3,421.23,33.1,47,37,12.59,1.82,10.77,1.93,28.91,68.27
584,臺中市,2014/08/26,西屯,2.5,0.19,-,22.7,34,15,11.73,2.94,8.8,2.14,28.8,74.69
585,臺中市,2014/08/26,忠明,3.1,0.29,-,24.7,32,16,14.5,2.77,11.73,1.87,31.09,66.08
586,臺中市,2014/08/26,豐原,2.9,0.22,-,21.7,34,15,11.24,2.59,8.65,2.02,27.81,78.39
587,臺中市,2014/08/26,沙鹿,2.9,0.18,-,22.6,28,16,11.09,2.89,8.18,2.79,31.49,75.6
588,臺中市,2014/08/26,大里,2.7,0.31,418.45,27.7,37,25,14.69,3.78,10.91,1.77,29.73,68.27
589,臺中市,2014/08/25,西屯,7.1,0.28,-,13.6,32,11,17.73,5.13,12.6,1.7,28.95,72.85
590,臺中市,2014/08/25,忠明,6.3,0.39,-,17.0,28,16,17.6,5.05,12.55,1.56,31.36,63.77
591,臺中市,2014/08/25,豐原,3.1,0.28,-,22.9,34,17,10.96,1.94,9.02,2.07,27.77,76.44
592,臺中市,2014/08/25,沙鹿,3.5,0.19,-,15.9,27,13,11.41,2.57,8.82,2.03,31.55,73.26
593,臺中市,2014/08/25,大里,3.4,0.27,411.95,23.1,36,-,11.89,2.75,9.14,1.98,29.77,66.77
594,臺中市,2014/08/24,西屯,2.5,0.2,-,24.1,34,17,11.38,1.97,9.41,1.54,28.52,70.62
595,臺中市,2014/08/24,忠明,3.0,0.29,-,27.2,26,17,12.92,1.63,11.3,1.5,31.11,60.8
596,臺中市,2014/08/24,豐原,3.8,0.3,-,24.2,36,16,12.07,1.63,10.44,1.88,27.25,73.15
597,臺中市,2014/08/24,沙鹿,4.0,0.24,-,22.2,33,17,12.34,1.6,10.73,2.0,31.2,70.94
598,臺中市,2014/08/24,大里,3.0,0.25,415.62,30.7,34,23,11.06,1.79,9.27,1.87,29.28,64.28
599,臺中市,2014/08/23,西屯,4.7,0.27,-,13.5,33,13,18.82,6.54,12.28,1.44,28.56,63.41
600,臺中市,2014/08/23,忠明,4.3,0.38,-,16.8,24,11,19.62,4.85,14.77,1.44,31.16,55.18
601,臺中市,2014/08/23,豐原,4.7,0.31,-,20.3,30,12,13.2,2.01,11.19,1.98,27.38,66.92
602,臺中市,2014/08/23,沙鹿,5.0,0.29,-,13.9,32,13,16.75,3.99,12.75,1.85,31.05,64.53
603,臺中市,2014/08/23,大里,4.2,0.32,423.53,21.8,33,24,16.68,4.47,12.21,1.78,29.02,60.4
604,臺中市,2014/08/22,西屯,4.6,0.28,-,18.7,-,17,20.54,6.58,13.96,1.73,28.34,70.93
605,臺中市,2014/08/22,忠明,4.3,0.4,-,21.8,32,17,22.09,5.14,16.96,1.6,30.74,62.07
606,臺中市,2014/08/22,豐原,4.6,0.32,-,21.7,33,18,14.66,2.71,11.94,2.0,27.24,75.64
607,臺中市,2014/08/22,沙鹿,5.4,0.24,-,15.6,35,17,18.36,4.08,14.29,1.71,30.76,72.28
608,臺中市,2014/08/22,大里,5.7,0.45,432.04,24.6,43,29,21.83,4.87,16.96,1.88,29.08,65.09
609,臺中市,2014/08/21,西屯,5.1,0.24,-,14.1,-,9,18.64,5.31,13.32,1.93,27.89,72.16
610,臺中市,2014/08/21,忠明,4.3,0.34,-,18.6,22,9,18.47,4.79,13.68,1.7,30.32,62.39
611,臺中市,2014/08/21,豐原,3.2,0.25,-,25.2,29,11,10.27,2.24,8.04,2.05,26.94,72.17
612,臺中市,2014/08/21,沙鹿,4.6,0.22,-,15.9,28,14,15.95,3.63,12.33,2.1,30.44,72.41
613,臺中市,2014/08/21,大里,4.8,0.32,424.43,20.9,30,17,17.7,5.14,12.57,1.88,28.19,66.38
614,臺中市,2014/08/20,西屯,2.4,0.17,-,17.7,27,10,13.08,3.27,9.8,2.72,27.71,72.45
615,臺中市,2014/08/20,忠明,2.0,0.24,-,20.7,19,7,12.34,2.88,9.47,1.91,29.91,63.56
616,臺中市,2014/08/20,豐原,2.6,0.2,-,23.7,27,11,8.68,2.17,6.51,3.47,27.17,70.7
617,臺中市,2014/08/20,沙鹿,2.6,0.17,-,20.3,25,11,10.61,1.74,8.87,3.33,30.06,74.42
618,臺中市,2014/08/20,大里,-,-,-,-,31,-,-,-,-,-,-,-
619,臺中市,2014/08/19,西屯,2.5,0.21,-,15.1,31,9,14.59,4.5,10.09,2.83,27.44,75.61
620,臺中市,2014/08/19,忠明,2.8,0.28,-,18.0,20,7,13.75,3.01,10.74,1.8,29.07,66.71
621,臺中市,2014/08/19,豐原,3.2,0.39,-,19.8,28,10,9.08,2.89,6.19,3.18,26.52,76.59
622,臺中市,2014/08/19,沙鹿,2.0,0.2,-,16.8,28,10,11.81,2.44,9.37,3.21,29.94,75.41
623,臺中市,2014/08/19,大里,2.3,0.24,410.79,21.2,30,16,10.36,2.71,7.65,2.12,26.85,69.9
624,臺中市,2014/08/18,西屯,2.5,0.23,-,15.5,30,17,13.99,3.25,10.74,1.76,27.95,77.28
625,臺中市,2014/08/18,忠明,2.7,0.29,-,17.2,22,10,15.39,3.79,11.6,1.48,28.96,68.65
626,臺中市,2014/08/18,豐原,2.3,0.18,-,18.3,29,12,8.19,2.24,5.95,1.94,26.76,80.95
627,臺中市,2014/08/18,沙鹿,2.3,0.22,-,18.2,29,13,12.76,2.21,10.55,2.44,30.54,77.63
628,臺中市,2014/08/18,大里,2.8,0.3,409.67,17.9,28,16,14.23,3.94,10.29,1.87,27.86,71.98
629,臺中市,2014/08/17,西屯,1.9,0.22,-,27.0,37,23,9.38,1.67,7.71,1.95,29.01,75.7
630,臺中市,2014/08/17,忠明,3.1,0.28,-,29.6,32,19,11.36,1.83,9.54,1.67,30.4,66.66
631,臺中市,2014/08/17,豐原,3.3,0.41,-,29.7,39,20,9.51,1.57,7.93,2.25,28.16,77.28
632,臺中市,2014/08/17,沙鹿,3.2,0.23,-,26.7,39,19,10.91,1.56,9.35,2.48,31.55,75.83
633,臺中市,2014/08/17,大里,2.4,0.25,409.22,28.4,38,25,9.3,2.63,6.69,1.7,29.47,69.81
634,臺中市,2014/08/16,西屯,2.2,0.17,-,25.2,39,16,10.22,1.68,8.55,2.22,29.37,74.67
635,臺中市,2014/08/16,忠明,2.8,0.28,-,27.8,31,16,11.87,1.83,10.04,1.92,30.68,66.21
636,臺中市,2014/08/16,豐原,3.3,0.29,-,29.4,36,15,10.89,2.22,8.67,2.44,28.71,75.77
637,臺中市,2014/08/16,沙鹿,2.4,0.22,-,23.5,38,19,10.1,1.26,8.84,2.62,31.75,75.98
638,臺中市,2014/08/16,大里,2.9,0.27,409.56,29.6,41,24,10.97,1.76,9.22,2.07,30.09,69.22
639,臺中市,2014/08/15,西屯,2.7,0.15,-,21.2,42,13,10.83,2.42,8.41,2.59,29.18,75.68
640,臺中市,2014/08/15,忠明,2.1,0.3,-,24.0,33,14,12.32,2.66,9.67,1.91,30.44,67.11
641,臺中市,2014/08/15,豐原,3.1,0.46,-,27.0,39,16,10.39,2.2,8.19,3.46,28.67,75.1
642,臺中市,2014/08/15,沙鹿,2.2,0.2,-,21.2,39,17,9.36,1.58,7.74,3.1,31.57,77.78
643,臺中市,2014/08/15,大里,1.6,0.26,409.74,25.7,37,20,11.05,2.96,8.09,2.27,29.98,68.78
644,臺中市,2014/08/14,西屯,2.7,0.19,-,16.4,32,7,11.9,3.46,8.44,3.35,28.55,73.46
645,臺中市,2014/08/14,忠明,1.8,0.28,-,20.0,17,8,11.05,2.51,8.54,2.37,29.84,64.46
646,臺中市,2014/08/14,豐原,2.4,0.19,-,24.4,27,8,7.54,2.39,5.15,4.22,28.29,70.82
647,臺中市,2014/08/14,沙鹿,1.7,0.19,-,20.5,28,12,9.09,1.49,7.59,4.03,31.42,72.06
648,臺中市,2014/08/14,大里,1.9,0.26,418.16,20.1,28,15,10.87,2.75,8.12,2.47,28.81,67.47
649,臺中市,2014/08/13,西屯,1.5,0.16,-,15.2,23,8,13.22,3.05,10.17,3.59,26.73,82.52
650,臺中市,2014/08/13,忠明,1.9,0.25,-,19.4,11,7,11.3,2.51,8.8,2.27,27.66,73.03
651,臺中市,2014/08/13,豐原,2.7,0.18,-,21.8,15,6,5.99,2.55,3.43,4.62,26.16,82.88
652,臺中市,2014/08/13,沙鹿,1.9,0.21,-,18.8,20,7,11.34,2.36,8.98,4.39,29.48,80.99
653,臺中市,2014/08/13,大里,1.7,0.24,408.86,20.2,18,12,10.04,2.62,7.41,2.52,26.12,74.26
654,臺中市,2014/08/12,西屯,1.8,0.18,-,21.4,21,6,12.65,2.42,10.23,2.75,27.88,81.26
655,臺中市,2014/08/12,忠明,1.6,0.26,-,26.2,13,8,11.22,2.37,8.85,2.04,28.88,72.39
656,臺中市,2014/08/12,豐原,3.9,1.05,-,27.7,31,12,9.25,2.38,6.87,2.7,27.0,84.54
657,臺中市,2014/08/12,沙鹿,2.0,0.21,-,24.4,24,11,10.98,2.14,8.84,3.31,30.46,80.26
658,臺中市,2014/08/12,大里,1.5,0.24,412.83,26.2,22,11,10.14,2.68,7.45,2.13,27.72,74.48
659,臺中市,2014/08/11,西屯,2.0,0.2,-,17.8,28,6,12.87,2.08,10.78,2.48,28.16,79.3
660,臺中市,2014/08/11,忠明,1.8,0.29,-,23.6,16,6,12.18,2.03,10.14,1.84,28.88,70.47
661,臺中市,2014/08/11,豐原,2.4,0.2,-,27.4,26,8,7.58,2.21,5.39,3.2,27.7,79.33
662,臺中市,2014/08/11,沙鹿,2.6,0.21,-,24.8,24,11,9.74,1.59,8.14,3.14,31.01,78.31
663,臺中市,2014/08/11,大里,2.2,0.26,412.4,25.6,22,12,10.63,1.89,8.72,2.09,28.27,72.01
664,臺中市,2014/08/10,西屯,1.8,0.22,-,18.3,22,8,11.0,1.73,9.27,2.78,27.38,82.43
665,臺中市,2014/08/10,忠明,2.4,0.29,-,20.7,16,10,11.57,1.54,10.03,1.79,27.74,73.32
666,臺中市,2014/08/10,豐原,1.7,0.18,-,25.9,17,8,4.61,2.41,2.18,3.86,27.36,79.54
667,臺中市,2014/08/10,沙鹿,2.4,0.22,-,21.9,25,13,8.87,1.28,7.57,3.79,30.13,80.51
668,臺中市,2014/08/10,大里,2.2,0.26,416.63,21.8,24,14,8.95,1.53,7.42,2.18,26.64,76.11
669,臺中市,2014/08/09,西屯,2.0,0.14,-,22.9,24,8,11.67,2.38,9.3,2.64,28.9,77.61
670,臺中市,2014/08/09,忠明,1.8,0.26,-,26.4,17,9,10.57,2.12,8.45,1.87,29.31,69.12
671,臺中市,2014/08/09,豐原,3.2,0.54,-,29.0,28,11,6.25,1.2,5.04,3.29,27.92,81.38
672,臺中市,2014/08/09,沙鹿,2.7,0.2,-,24.4,26,13,9.87,1.28,8.58,3.29,31.38,79.59
673,臺中市,2014/08/09,大里,2.6,0.23,411.33,26.5,23,14,9.93,2.15,7.78,2.05,28.7,73.12
674,臺中市,2014/08/08,西屯,2.8,0.17,-,31.6,26,9,10.84,2.05,8.79,2.2,29.36,75.77
675,臺中市,2014/08/08,忠明,2.4,0.26,-,32.5,17,9,10.77,0.95,9.82,1.8,29.88,70.6
676,臺中市,2014/08/08,豐原,2.7,0.22,-,38.7,36,11,7.7,1.43,6.27,2.36,28.78,79.06
677,臺中市,2014/08/08,沙鹿,2.9,0.18,-,34.1,28,13,9.09,1.01,8.07,2.8,31.89,77.84
678,臺中市,2014/08/08,大里,1.4,0.23,417.48,35.5,28,18,10.86,2.87,7.99,2.28,30.12,69.7
679,臺中市,2014/08/07,西屯,3.2,0.23,-,29.1,35,17,14.31,2.36,11.94,2.03,29.16,74.41
680,臺中市,2014/08/07,忠明,2.7,0.34,-,34.4,30,20,13.13,1.86,11.27,1.75,30.02,69.68
681,臺中市,2014/08/07,豐原,2.7,0.34,-,28.1,36,21,11.16,2.36,8.8,1.83,28.58,81.32
682,臺中市,2014/08/07,沙鹿,5.7,0.32,-,26.1,36,19,16.51,3.41,13.1,2.2,31.93,75.34
683,臺中市,2014/08/07,大里,2.6,0.32,429.94,32.1,41,24,13.25,2.07,11.18,1.69,29.31,70.12
684,臺中市,2014/08/06,西屯,6.1,0.39,-,32.3,41,21,19.65,3.04,16.61,1.44,28.9,74.9
685,臺中市,2014/08/06,忠明,5.5,0.48,-,35.9,35,20,20.68,2.5,18.18,1.38,29.69,69.93
686,臺中市,2014/08/06,豐原,3.8,0.36,-,28.4,43,17,13.12,1.86,11.27,1.63,28.59,78.8
687,臺中市,2014/08/06,沙鹿,4.6,0.35,-,34.7,38,23,17.24,1.95,15.29,1.4,31.27,75.86
688,臺中市,2014/08/06,大里,3.9,0.35,426.72,36.1,38,24,14.62,2.09,12.53,1.71,29.9,67.21
689,臺中市,2014/08/05,西屯,3.7,0.28,-,20.0,27,11,17.47,2.29,15.19,1.79,27.62,81.95
690,臺中市,2014/08/05,忠明,4.1,0.36,-,21.6,13,10,19.11,2.82,16.29,1.51,28.08,79.18
691,臺中市,2014/08/05,豐原,2.1,0.21,-,18.3,24,10,9.17,1.62,7.55,2.03,27.79,82.39
692,臺中市,2014/08/05,沙鹿,4.3,0.24,-,20.0,20,11,14.07,1.72,12.35,1.94,30.44,82.7
693,臺中市,2014/08/05,大里,2.9,0.38,423.3,24.1,26,17,16.29,2.36,13.94,1.75,28.12,72.14
694,臺中市,2014/08/04,西屯,4.5,0.32,-,25.3,26,12,17.32,2.51,14.8,1.63,28.03,83.42
695,臺中市,2014/08/04,忠明,4.0,0.43,-,28.7,17,9,17.73,2.19,15.52,1.36,28.62,81.48
696,臺中市,2014/08/04,豐原,3.1,0.27,-,33.2,29,12,8.7,1.16,7.5,1.71,28.46,82.55
697,臺中市,2014/08/04,沙鹿,4.7,0.29,-,30.5,24,13,15.01,3.18,11.82,1.97,30.69,82.39
698,臺中市,2014/08/04,大里,3.1,0.34,416.56,33.6,24,16,14.52,2.31,12.21,1.85,27.16,78.85
699,臺中市,2014/08/03,西屯,2.9,0.17,-,22.6,32,11,7.6,1.85,5.75,2.48,29.82,70.02
700,臺中市,2014/08/03,忠明,2.3,0.2,-,24.8,23,13,8.53,1.49,7.03,1.9,30.87,65.92
701,臺中市,2014/08/03,豐原,2.7,0.25,-,27.2,36,18,8.89,2.19,6.7,3.1,30.16,70.76
702,臺中市,2014/08/03,沙鹿,2.6,0.16,-,21.2,26,14,6.87,1.37,5.5,3.05,32.41,73.09
703,臺中市,2014/08/03,大里,2.2,0.21,416.9,27.5,32,20,8.29,2.27,6.02,2.25,30.62,66.22
704,臺中市,2014/08/02,西屯,2.7,0.21,-,38.7,49,19,10.18,2.11,8.06,3.61,29.76,71.8
705,臺中市,2014/08/02,忠明,2.2,0.29,-,40.2,31,18,10.16,1.26,8.89,2.55,30.74,66.75
706,臺中市,2014/08/02,豐原,3.4,0.48,-,45.3,47,24,6.46,1.49,4.97,4.22,30.19,69.88
707,臺中市,2014/08/02,沙鹿,2.2,0.23,-,39.1,38,22,9.21,1.77,7.45,4.02,32.3,73.52
708,臺中市,2014/08/02,大里,2.8,0.29,413.6,41.1,38,23,10.15,2.38,7.77,2.52,30.14,67.19
709,臺中市,2014/08/01,西屯,2.3,0.25,-,46.4,-,27,11.41,1.68,9.73,3.24,29.87,72.39
710,臺中市,2014/08/01,忠明,2.7,0.33,-,49.2,47,26,11.99,1.44,10.55,2.26,30.97,67.25
711,臺中市,2014/08/01,豐原,3.1,0.25,-,46.9,52,22,7.19,1.18,5.99,3.76,30.29,71.84
712,臺中市,2014/08/01,沙鹿,3.1,0.23,-,48.0,52,32,9.71,1.07,8.65,3.6,32.49,74.12
713,臺中市,2014/08/01,大里,3.6,0.31,413.57,48.8,56,32,11.21,2.05,9.16,2.27,30.81,67.01
714,臺南市,2014/08/31,新營,4.8,0.26,-,25.0,41,20,7.46,1.44,6.02,1.55,29.6,71.82
715,臺南市,2014/08/31,善化,3.2,0.19,422.99,24.1,32,17,9.66,2.16,7.5,1.64,29.94,77.03
716,臺南市,2014/08/31,安南,1.3,0.25,-,25.5,39,17,10.51,1.8,8.71,1.45,29.4,78.17
717,臺南市,2014/08/31,臺南,2.9,0.32,-,29.6,29,18,10.56,1.35,9.21,1.59,29.6,73.88
718,臺南市,2014/08/30,新營,1.8,0.31,-,32.8,43,22,7.92,1.29,6.63,1.24,28.99,74.11
719,臺南市,2014/08/30,善化,3.7,0.18,423.67,28.6,33,15,9.17,1.88,7.28,1.78,29.67,76.45
720,臺南市,2014/08/30,安南,1.9,0.23,-,27.6,36,15,12.61,2.32,10.29,1.83,29.58,74.53
721,臺南市,2014/08/30,臺南,2.5,0.36,-,31.3,32,16,12.45,1.37,11.08,1.62,29.57,71.69
722,臺南市,2014/08/29,新營,3.5,0.33,-,34.5,51,27,10.99,1.63,9.36,1.55,29.09,77.49
723,臺南市,2014/08/29,善化,4.7,0.2,432.47,32.4,44,23,11.74,2.42,9.32,2.09,29.77,77.88
724,臺南市,2014/08/29,安南,3.3,0.3,-,32.8,49,28,17.27,2.86,14.41,1.84,29.22,78.54
725,臺南市,2014/08/29,臺南,3.5,0.43,-,38.2,43,25,15.98,1.6,14.38,1.83,29.41,74.85
726,臺南市,2014/08/28,新營,2.7,0.27,-,37.5,47,23,8.84,1.19,7.65,1.44,29.26,74.68
727,臺南市,2014/08/28,善化,3.9,0.18,422.49,31.9,36,19,10.25,2.7,7.54,1.92,29.97,74.78
728,臺南市,2014/08/28,安南,4.1,0.3,-,31.0,39,18,16.06,3.03,13.01,1.89,29.76,73.31
729,臺南市,2014/08/28,臺南,3.9,0.34,-,36.6,32,16,12.03,1.27,10.76,1.66,29.92,68.36
730,臺南市,2014/08/27,新營,2.2,0.27,-,25.7,44,22,9.71,1.4,8.31,1.67,29.95,72.31
731,臺南市,2014/08/27,善化,3.8,0.19,427.48,24.3,40,22,10.93,2.19,8.74,1.87,29.71,-
732,臺南市,2014/08/27,安南,3.1,0.27,-,25.9,43,19,12.8,1.59,11.2,2.05,30.26,74.52
733,臺南市,2014/08/27,臺南,3.3,0.32,-,26.5,33,18,11.89,1.39,10.49,1.95,30.23,70.93
734,臺南市,2014/08/26,新營,2.7,0.19,-,25.3,34,15,10.5,3.16,7.34,2.18,30.18,69.1
735,臺南市,2014/08/26,善化,3.2,0.17,424.34,21.3,32,14,9.56,2.71,6.85,2.59,30.43,-
736,臺南市,2014/08/26,安南,3.3,0.17,-,22.2,31,10,10.77,3.45,7.32,2.26,30.57,74.24
737,臺南市,2014/08/26,臺南,3.1,0.28,-,22.7,27,12,10.29,1.48,8.78,2.16,30.35,71.66
738,臺南市,2014/08/25,新營,2.2,0.22,-,14.5,27,10,7.4,1.66,5.73,1.58,30.01,73.34
739,臺南市,2014/08/25,善化,3.0,0.15,416.5,15.4,26,15,7.27,1.28,5.98,2.03,30.42,-
740,臺南市,2014/08/25,安南,2.8,0.15,-,15.8,26,8,9.55,1.53,8.04,1.81,30.24,79.66
741,臺南市,2014/08/25,臺南,1.9,0.23,-,17.3,19,8,6.41,1.48,4.92,1.78,30.16,77.43
742,臺南市,2014/08/24,新營,2.5,0.19,-,20.5,27,10,6.07,0.76,5.25,1.52,30.32,66.44
743,臺南市,2014/08/24,善化,3.5,0.15,420.64,22.8,27,14,7.21,1.4,5.81,1.84,30.47,75.16
744,臺南市,2014/08/24,安南,1.8,0.2,-,27.8,27,13,8.2,1.91,6.29,1.8,30.66,72.94
745,臺南市,2014/08/24,臺南,2.7,0.21,-,30.1,23,13,6.02,1.1,4.91,1.61,30.49,69.51
746,臺南市,2014/08/23,新營,3.2,0.21,-,20.3,27,10,8.66,1.8,6.86,1.76,29.97,63.57
747,臺南市,2014/08/23,善化,2.8,0.16,419.58,20.0,25,9,7.5,1.62,5.88,1.95,30.04,73.9
748,臺南市,2014/08/23,安南,2.2,0.16,-,20.1,28,8,9.51,2.57,6.94,1.83,30.3,70.54
749,臺南市,2014/08/23,臺南,2.4,0.23,-,19.3,22,9,9.9,2.23,7.67,1.96,30.15,65.58
750,臺南市,2014/08/22,新營,2.5,0.22,-,21.0,31,11,8.33,2.02,6.31,1.75,29.61,71.52
751,臺南市,2014/08/22,善化,2.6,0.16,419.93,21.9,29,12,7.33,1.54,5.79,1.91,29.9,77.92
752,臺南市,2014/08/22,安南,2.3,0.19,-,18.7,29,9,11.04,3.58,7.45,2.04,30.07,75.23
753,臺南市,2014/08/22,臺南,3.1,0.23,-,20.8,24,10,9.3,2.16,7.14,1.83,29.92,71.21
754,臺南市,2014/08/21,新營,1.7,0.24,-,17.1,27,11,6.5,1.83,4.68,1.76,29.03,72.11
755,臺南市,2014/08/21,善化,4.3,0.17,418.13,17.2,27,8,7.37,2.18,5.19,1.74,29.12,79.31
756,臺南市,2014/08/21,安南,2.5,0.17,-,16.1,27,8,-,-,-,1.86,29.37,77.36
757,臺南市,2014/08/21,臺南,2.4,0.28,-,18.8,23,8,9.05,1.95,7.1,1.77,29.3,73.36
758,臺南市,2014/08/20,新營,1.9,0.21,-,19.1,22,9,7.22,2.08,5.13,1.75,28.82,71.38
759,臺南市,2014/08/20,善化,2.5,0.15,406.63,18.3,18,8,9.15,2.42,6.73,2.67,28.92,76.37
760,臺南市,2014/08/20,安南,1.7,0.2,-,18.3,23,5,9.1,2.46,6.64,2.32,29.03,75.66
761,臺南市,2014/08/20,臺南,2.2,0.23,-,18.5,16,5,6.89,1.92,4.97,1.87,28.64,75.8
762,臺南市,2014/08/19,新營,2.2,0.14,-,18.8,26,8,4.49,1.74,2.76,2.86,28.85,70.91
763,臺南市,2014/08/19,善化,2.2,0.1,405.46,16.7,24,10,6.56,2.08,4.48,4.82,30.06,77.36
764,臺南市,2014/08/19,安南,5.2,0.27,-,12.2,34,8,15.46,4.35,11.12,3.98,29.06,77.85
765,臺南市,2014/08/19,臺南,4.1,0.23,-,13.4,26,7,11.38,2.95,8.43,2.98,30.03,-
766,臺南市,2014/08/18,新營,2.8,0.26,-,15.0,29,10,10.43,2.65,7.79,1.74,28.6,79.71
767,臺南市,2014/08/18,善化,2.9,0.2,428.3,14.3,27,14,9.89,2.13,7.76,2.15,30.59,85.02
768,臺南市,2014/08/18,安南,2.6,0.31,-,10.3,32,9,17.69,4.89,12.8,1.85,28.6,85.15
769,臺南市,2014/08/18,臺南,2.8,0.38,-,12.8,26,9,14.31,2.17,12.14,1.83,31.18,-
770,臺南市,2014/08/17,新營,3.0,0.24,-,18.8,31,11,7.67,1.96,5.71,1.54,30.11,72.28
771,臺南市,2014/08/17,善化,3.7,0.18,419.97,16.6,27,11,9.96,2.22,7.74,2.27,32.0,78.18
772,臺南市,2014/08/17,安南,2.1,0.18,-,17.9,28,10,9.0,3.02,5.98,2.07,30.41,75.01
773,臺南市,2014/08/17,臺南,3.2,0.22,-,17.4,24,10,8.61,1.89,6.72,1.78,32.78,-
774,臺南市,2014/08/16,新營,3.6,0.25,-,19.9,42,16,7.26,1.64,5.62,1.68,30.01,74.98
775,臺南市,2014/08/16,善化,2.3,0.21,413.15,20.0,32,12,8.29,2.21,6.08,2.28,31.7,80.32
776,臺南市,2014/08/16,安南,1.5,-,-,20.4,37,13,12.19,3.26,8.93,1.9,30.35,78.82
777,臺南市,2014/08/16,臺南,1.8,0.26,-,22.9,33,11,7.51,1.45,6.07,1.7,32.71,-
778,臺南市,2014/08/15,新營,2.0,0.24,-,17.8,38,13,7.7,1.68,6.02,1.58,30.06,76.11
779,臺南市,2014/08/15,善化,2.9,0.28,422.19,14.6,36,15,8.91,1.63,7.25,1.72,-,82.11
780,臺南市,2014/08/15,安南,2.5,0.19,-,19.5,40,13,9.63,3.17,6.44,1.66,29.76,83.39
781,臺南市,2014/08/15,臺南,1.3,0.23,-,22.4,34,14,5.17,1.19,3.98,1.86,32.66,-
782,臺南市,2014/08/14,新營,2.2,0.24,-,20.8,25,8,8.54,1.81,6.73,1.86,29.04,76.33
783,臺南市,2014/08/14,善化,2.8,0.18,409.65,18.0,24,8,10.18,1.82,8.36,2.51,-,82.58
784,臺南市,2014/08/14,安南,2.2,0.26,-,20.0,32,7,11.63,3.75,7.88,2.12,29.04,81.17
785,臺南市,2014/08/14,臺南,2.6,0.26,-,20.4,25,6,8.31,1.97,6.34,1.89,32.06,-
786,臺南市,2014/08/13,新營,2.1,0.22,-,18.3,17,6,6.75,1.9,4.85,2.02,26.89,85.82
787,臺南市,2014/08/13,善化,3.5,0.16,407.82,16.6,16,3,7.78,1.49,6.29,2.92,-,89.14
788,臺南市,2014/08/13,安南,3.2,0.36,-,14.9,26,8,19.13,5.49,13.65,2.5,26.49,91.59
789,臺南市,2014/08/13,臺南,1.5,0.36,-,18.3,14,5,10.59,2.2,8.39,1.92,30.87,-
790,臺南市,2014/08/12,新營,1.9,0.19,-,22.4,14,7,4.91,1.26,3.65,1.81,26.79,88.3
791,臺南市,2014/08/12,善化,3.3,0.15,404.86,19.4,13,4,8.06,1.33,6.73,2.38,-,90.77
792,臺南市,2014/08/12,安南,3.0,0.3,-,14.2,23,8,19.05,3.16,15.88,2.58,26.28,94.61
793,臺南市,2014/08/12,臺南,2.4,0.31,-,15.8,12,5,14.31,2.17,12.14,1.84,31.37,94.85
794,臺南市,2014/08/11,新營,2.7,0.25,-,22.0,24,6,6.88,1.51,5.38,1.7,28.38,81.5
795,臺南市,2014/08/11,善化,4.3,0.18,409.38,20.3,20,8,9.67,1.85,7.82,2.58,-,87.02
796,臺南市,2014/08/11,安南,3.0,0.35,-,17.2,27,8,18.45,3.71,14.74,2.38,27.5,89.21
797,臺南市,2014/08/11,臺南,2.9,0.31,-,18.9,20,8,11.53,1.94,9.58,1.79,29.55,90.39
798,臺南市,2014/08/10,新營,2.4,0.22,-,16.6,22,8,4.86,1.2,3.64,1.44,27.9,87.08
799,臺南市,2014/08/10,善化,3.4,0.14,407.42,16.4,18,6,6.99,1.36,5.62,2.11,26.6,90.21
800,臺南市,2014/08/10,安南,3.4,0.36,-,15.0,28,9,12.99,2.84,10.15,1.89,27.6,92.56
801,臺南市,2014/08/10,臺南,4.0,0.34,-,15.4,21,10,12.23,2.45,9.78,1.57,30.12,90.73
802,臺南市,2014/08/09,新營,3.6,0.24,-,18.6,26,10,8.63,1.84,6.79,1.84,28.69,80.54
803,臺南市,2014/08/09,善化,4.6,0.17,409.05,17.0,19,8,10.45,2.39,8.06,2.52,27.21,85.84
