序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
563,臺中市,2014/12/31,大里,3.1,0.88,443.77,21.8,65,35,45.71,14.98,30.72,1.36,-,68.49
564,臺中市,2014/12/30,西屯,2.8,0.57,-,26.6,66,33,34.03,9.25,24.77,1.91,15.73,64.57
565,臺中市,2014/12/30,忠明,3.9,0.77,-,19.5,63,35,48.42,15.08,33.34,1.2,16.36,57.56
566,臺中市,2014/12/30,豐原,3.3,0.46,-,28.6,41,18,18.46,4.41,14.05,1.7,14.83,65.59
567,臺中市,2014/12/30,沙鹿,3.3,0.5,-,30.1,70,33,27.41,5.16,22.25,2.87,14.97,64.96
568,臺中市,2014/12/30,大里,3.4,0.96,442.91,20.2,81,48,51.77,15.64,36.13,1.26,-,65.71
569,臺中市,2014/12/29,西屯,3.9,0.37,-,41.8,69,40,14.35,1.16,13.18,4.5,14.94,59.83
570,臺中市,2014/12/29,忠明,3.9,0.52,-,34.2,63,39,23.6,2.26,21.33,2.03,15.07,54.34
571,臺中市,2014/12/29,豐原,2.4,0.42,-,38.5,44,26,11.83,1.43,10.39,1.85,13.26,66.22
572,臺中市,2014/12/29,沙鹿,3.9,0.39,-,43.6,67,33,16.14,1.36,14.77,5.43,14.13,58.66
573,臺中市,2014/12/29,大里,3.3,0.6,422.0,33.6,56,35,27.25,3.86,23.38,2.19,-,60.09
574,臺中市,2014/12/28,西屯,1.7,0.22,-,31.4,27,12,9.59,1.19,8.38,4.04,15.34,85.27
575,臺中市,2014/12/28,忠明,1.5,0.33,-,25.5,22,15,16.2,2.24,13.96,1.96,15.21,76.84
576,臺中市,2014/12/28,豐原,1.2,0.26,-,27.3,13,8,8.18,0.82,7.36,2.08,13.77,90.43
577,臺中市,2014/12/28,沙鹿,1.6,0.24,-,35.2,31,13,10.86,1.42,9.44,5.17,15.42,85.05
578,臺中市,2014/12/28,大里,1.5,0.38,415.29,23.4,20,15,19.14,2.68,16.46,2.08,13.5,78.97
579,臺中市,2014/12/27,西屯,1.6,0.27,-,20.1,23,12,17.19,2.26,14.93,2.78,16.61,84.15
580,臺中市,2014/12/27,忠明,1.8,0.39,-,12.7,18,14,26.46,4.54,21.92,1.45,16.53,76.67
581,臺中市,2014/12/27,豐原,1.6,0.31,-,14.3,15,5,14.49,1.89,12.59,1.47,15.38,88.91
582,臺中市,2014/12/27,沙鹿,2.1,0.3,-,22.9,32,15,17.87,2.18,15.69,4.03,16.66,84.99
583,臺中市,2014/12/27,大里,2.1,0.6,423.68,9.8,25,17,35.53,8.59,26.95,1.35,15.18,80.34
584,臺中市,2014/12/26,西屯,2.3,0.36,-,24.5,43,21,17.44,2.2,15.24,2.82,16.64,80.61
585,臺中市,2014/12/26,忠明,2.6,0.46,-,17.6,41,23,26.84,4.9,21.94,1.39,16.59,73.22
586,臺中市,2014/12/26,豐原,1.8,0.37,-,18.1,29,14,15.52,2.55,12.97,1.63,15.33,86.75
587,臺中市,2014/12/26,沙鹿,2.0,0.31,-,28.3,44,20,16.28,1.65,14.64,3.97,16.38,79.18
588,臺中市,2014/12/26,大里,2.8,0.68,423.61,14.6,48,32,35.54,7.66,27.88,1.39,15.3,77.62
589,臺中市,2014/12/25,西屯,2.9,0.52,-,20.0,63,37,26.59,4.09,22.5,3.3,17.13,78.24
590,臺中市,2014/12/25,忠明,2.9,0.64,-,13.9,56,35,38.39,9.72,28.67,1.66,17.26,70.52
591,臺中市,2014/12/25,豐原,2.3,0.41,-,23.2,29,14,17.75,2.8,14.95,1.87,16.57,73.16
592,臺中市,2014/12/25,沙鹿,2.3,0.49,-,26.0,69,36,23.2,2.8,20.4,3.86,16.78,79.71
593,臺中市,2014/12/25,大里,3.2,0.85,435.38,10.0,69,41,47.01,13.44,33.57,1.31,15.95,75.74
594,臺中市,2014/12/24,西屯,3.5,0.44,-,28.7,78,42,22.72,2.77,19.95,3.43,19.82,66.32
595,臺中市,2014/12/24,忠明,4.0,0.57,-,23.7,81,46,31.62,4.13,27.49,1.72,20.0,59.61
596,臺中市,2014/12/24,豐原,3.2,0.47,-,35.1,59,34,17.9,2.25,15.65,1.96,18.84,61.0
597,臺中市,2014/12/24,沙鹿,3.8,0.45,-,29.5,83,41,20.95,1.8,19.15,4.18,18.59,76.15
598,臺中市,2014/12/24,大里,4.4,0.95,437.7,21.8,105,64,50.48,13.29,37.19,1.69,20.11,64.08
599,臺中市,2014/12/23,西屯,5.2,0.84,-,23.6,103,64,59.65,22.89,36.76,1.42,17.1,62.25
600,臺中市,2014/12/23,忠明,5.7,1.15,-,14.9,98,60,83.04,38.84,44.2,0.84,16.84,56.35
601,臺中市,2014/12/23,豐原,4.7,0.69,-,31.0,102,52,29.51,4.65,24.86,1.44,15.35,65.51
602,臺中市,2014/12/23,沙鹿,5.7,0.75,-,22.7,104,59,39.98,9.37,30.62,1.62,15.65,64.01
603,臺中市,2014/12/23,大里,5.2,1.04,457.53,17.3,110,-,54.95,15.48,39.47,1.14,-,65.92
604,臺中市,2014/12/22,西屯,3.3,0.43,-,33.5,74,41,14.99,2.13,12.86,3.98,14.31,56.83
605,臺中市,2014/12/22,忠明,4.5,0.55,-,28.5,69,36,23.77,4.42,19.35,2.18,14.72,51.33
606,臺中市,2014/12/22,豐原,3.9,0.44,-,34.7,54,24,11.89,1.48,10.41,2.58,12.8,59.71
607,臺中市,2014/12/22,沙鹿,5.0,0.44,-,34.9,79,37,16.18,1.6,14.58,5.77,13.46,55.99
608,臺中市,2014/12/22,大里,4.9,0.6,434.65,29.4,64,38,27.23,5.78,21.45,2.44,15.34,56.75
609,臺中市,2014/12/21,西屯,3.3,0.45,-,23.3,52,27,21.78,8.67,13.11,3.76,15.22,73.71
610,臺中市,2014/12/21,忠明,2.7,0.56,-,19.1,41,26,30.99,12.49,18.5,1.83,15.68,64.57
611,臺中市,2014/12/21,豐原,2.5,0.41,-,24.8,34,17,11.82,2.68,9.12,2.37,13.89,75.61
612,臺中市,2014/12/21,沙鹿,2.7,0.41,-,26.4,55,22,17.11,3.17,13.94,5.21,14.69,72.86
613,臺中市,2014/12/21,大里,2.6,0.6,445.38,20.3,54,27,31.42,12.17,19.25,2.33,14.35,71.04
614,臺中市,2014/12/20,西屯,2.1,0.28,-,26.8,43,20,15.52,2.11,13.41,3.95,16.31,71.66
615,臺中市,2014/12/20,忠明,2.4,0.49,-,21.1,41,21,25.81,6.0,19.81,1.86,16.52,64.41
616,臺中市,2014/12/20,豐原,2.2,0.3,-,27.0,25,13,10.23,1.17,9.05,2.32,14.84,75.2
617,臺中市,2014/12/20,沙鹿,2.3,0.29,-,29.2,43,19,14.27,1.19,13.08,4.52,15.72,72.02
618,臺中市,2014/12/20,大里,3.0,0.53,432.45,20.3,39,25,30.66,7.72,22.94,2.26,16.35,69.16
619,臺中市,2014/12/19,西屯,3.7,0.73,-,9.0,59,34,59.29,28.43,30.85,1.57,16.0,77.36
620,臺中市,2014/12/19,忠明,3.6,0.83,-,7.3,58,33,65.62,31.33,34.29,0.82,16.24,67.76
621,臺中市,2014/12/19,豐原,3.0,0.38,-,27.2,44,19,15.84,2.94,12.9,1.73,14.4,75.84
622,臺中市,2014/12/19,沙鹿,3.1,0.65,-,11.5,62,31,42.52,14.71,27.81,1.58,15.7,78.79
623,臺中市,2014/12/19,大里,2.7,0.83,449.71,10.3,59,37,50.26,20.15,30.11,1.26,14.78,75.02
624,臺中市,2014/12/18,西屯,3.0,0.37,-,26.4,58,27,18.77,3.57,15.18,2.58,15.11,56.56
625,臺中市,2014/12/18,忠明,3.0,0.5,-,22.5,52,23,28.77,7.65,21.11,1.36,15.4,51.06
626,臺中市,2014/12/18,豐原,-,0.37,-,27.3,38,19,14.21,2.8,11.41,1.7,13.31,57.83
627,臺中市,2014/12/18,沙鹿,2.6,0.35,-,27.7,53,18,17.74,3.64,14.08,3.58,14.52,57.25
628,臺中市,2014/12/18,大里,2.8,0.75,439.54,18.4,66,34,42.24,16.12,26.11,1.28,-,61.42
629,臺中市,2014/12/17,西屯,3.7,0.28,-,30.6,87,27,13.69,3.93,9.75,5.07,12.19,50.83
630,臺中市,2014/12/17,忠明,5.6,0.37,-,26.3,75,30,17.63,2.4,15.22,2.71,12.61,46.23
631,臺中市,2014/12/17,豐原,-,0.3,-,31.7,-,16,9.4,2.12,7.26,2.73,10.12,52.1
632,臺中市,2014/12/17,沙鹿,4.8,0.29,-,34.3,86,18,11.58,1.19,10.38,7.01,11.53,49.61
633,臺中市,2014/12/17,大里,4.8,0.44,423.8,26.4,73,29,16.73,2.13,14.6,2.44,-,50.07
634,臺中市,2014/12/16,西屯,3.2,0.37,-,31.2,83,40,12.99,1.09,11.88,6.42,16.32,63.33
635,臺中市,2014/12/16,忠明,3.6,0.48,-,27.0,77,33,19.57,2.45,17.1,2.64,16.76,56.52
636,臺中市,2014/12/16,豐原,2.8,0.37,-,29.7,-,23,11.47,1.15,10.3,2.65,14.94,61.4
637,臺中市,2014/12/16,沙鹿,3.9,0.39,-,33.3,83,33,15.53,1.49,14.04,7.48,15.85,62.97
638,臺中市,2014/12/16,大里,3.5,0.48,426.14,26.8,66,33,21.04,2.71,18.34,3.34,-,58.85
639,臺中市,2014/12/15,西屯,2.7,0.52,-,15.2,70,39,30.44,6.39,24.05,2.66,19.85,71.73
640,臺中市,2014/12/15,忠明,3.2,0.63,-,14.4,79,43,35.45,7.15,28.3,1.4,20.08,63.39
641,臺中市,2014/12/15,豐原,2.5,0.47,-,23.7,60,36,19.37,3.24,16.13,1.75,18.6,66.43
642,臺中市,2014/12/15,沙鹿,2.4,0.39,-,22.1,63,29,21.41,2.47,18.94,3.59,19.12,77.16
643,臺中市,2014/12/15,大里,3.2,0.85,-,17.6,83,58,43.28,13.82,29.45,1.43,-,66.03
644,臺中市,2014/12/14,西屯,2.2,0.45,-,30.2,65,39,18.46,2.82,15.64,1.95,17.87,64.54
645,臺中市,2014/12/14,忠明,3.2,0.63,-,25.0,69,38,28.68,5.7,22.98,1.03,18.15,57.68
646,臺中市,2014/12/14,豐原,2.4,0.48,-,28.2,67,38,17.0,2.22,14.78,1.42,16.54,66.17
647,臺中市,2014/12/14,沙鹿,2.9,0.51,-,30.4,66,32,22.15,5.58,16.57,2.69,17.06,65.96
648,臺中市,2014/12/14,大里,2.7,0.66,-,24.8,87,58,32.13,4.75,27.38,1.3,-,62.94
649,臺中市,2014/12/13,西屯,4.1,0.33,-,33.2,80,33,10.49,1.17,9.29,4.45,15.02,58.83
650,臺中市,2014/12/13,忠明,4.6,0.44,-,27.0,77,32,18.18,1.94,16.24,2.34,15.2,53.27
651,臺中市,2014/12/13,豐原,2.6,0.35,-,32.2,63,25,7.85,1.0,6.83,2.69,13.28,61.21
652,臺中市,2014/12/13,沙鹿,4.1,0.33,-,36.5,79,24,11.67,1.56,10.11,6.42,14.3,58.22
653,臺中市,2014/12/13,大里,-,-,-,22.6,-,33,-,-,-,1.93,-,58.56
654,臺中市,2014/12/12,西屯,2.2,0.54,-,24.1,64,33,13.75,1.92,11.84,5.68,14.93,73.58
655,臺中市,2014/12/12,忠明,3.0,0.59,-,19.4,58,29,20.39,3.0,17.38,2.77,14.99,65.78
656,臺中市,2014/12/12,豐原,0.9,0.52,-,23.4,50,20,11.7,1.31,10.35,2.9,13.27,76.99
657,臺中市,2014/12/12,沙鹿,3.1,0.47,-,26.9,75,29,15.87,1.83,14.04,7.69,14.37,71.97
658,臺中市,2014/12/12,大里,1.6,0.59,434.96,19.9,43,28,19.22,2.26,16.95,3.19,-,68.39
659,臺中市,2014/12/11,西屯,1.6,0.4,-,19.8,32,14,16.94,3.87,13.07,4.7,19.07,79.15
660,臺中市,2014/12/11,忠明,2.5,0.53,-,16.3,28,15,22.63,4.97,17.66,2.38,19.28,70.55
661,臺中市,2014/12/11,豐原,0.8,0.39,-,20.0,19,10,13.03,2.38,10.65,2.53,18.08,80.13
662,臺中市,2014/12/11,沙鹿,2.4,0.45,-,20.5,39,16,18.08,3.12,14.95,6.56,18.76,79.51
663,臺中市,2014/12/11,大里,2.0,0.55,429.08,16.6,27,14,24.33,4.19,20.13,2.64,18.58,70.78
664,臺中市,2014/12/10,西屯,1.3,0.32,-,27.0,41,19,15.81,1.71,14.08,3.42,20.51,81.62
665,臺中市,2014/12/10,忠明,2.7,0.45,-,20.7,40,22,22.73,3.19,19.54,1.66,20.62,72.79
666,臺中市,2014/12/10,豐原,2.2,0.4,-,26.8,48,24,15.3,2.18,13.11,1.87,19.2,81.11
667,臺中市,2014/12/10,沙鹿,2.2,0.29,-,29.7,43,19,13.92,1.55,12.37,4.09,20.42,84.69
668,臺中市,2014/12/10,大里,2.0,0.67,443.84,20.4,57,44,30.42,8.01,22.4,2.07,19.51,74.16
669,臺中市,2014/12/09,西屯,2.1,0.42,-,34.4,42,22,15.47,1.15,14.31,2.32,19.63,72.11
670,臺中市,2014/12/09,忠明,2.7,0.58,-,28.2,38,24,24.61,2.53,22.07,1.37,19.78,64.2
671,臺中市,2014/12/09,豐原,2.4,0.5,-,25.9,34,22,16.62,2.04,14.57,1.63,18.12,72.93
672,臺中市,2014/12/09,沙鹿,3.0,0.38,-,34.6,48,22,16.39,1.11,15.26,4.16,19.26,74.6
673,臺中市,2014/12/09,大里,3.9,0.95,450.15,21.9,65,41,44.61,14.59,30.03,1.09,17.7,68.88
674,臺中市,2014/12/08,西屯,2.3,0.36,-,30.2,44,23,14.73,1.69,13.03,4.3,18.65,74.73
675,臺中市,2014/12/08,忠明,2.5,0.51,-,24.6,38,23,23.01,3.77,19.24,2.02,18.8,66.18
676,臺中市,2014/12/08,豐原,0.7,0.38,-,28.6,30,18,12.86,2.24,10.62,2.32,16.95,74.84
677,臺中市,2014/12/08,沙鹿,2.9,0.37,-,33.3,47,23,15.42,1.37,14.04,5.86,18.27,75.84
678,臺中市,2014/12/08,大里,2.2,0.64,440.54,21.7,46,28,27.86,6.21,21.64,1.81,16.6,68.71
679,臺中市,2014/12/07,西屯,3.0,0.73,-,24.4,64,38,44.81,20.08,24.73,1.52,18.73,71.27
680,臺中市,2014/12/07,忠明,2.8,0.84,-,24.2,60,38,51.8,24.18,27.63,1.08,19.25,61.99
681,臺中市,2014/12/07,豐原,2.6,0.43,-,32.9,41,25,15.37,2.24,13.13,1.97,17.05,69.18
682,臺中市,2014/12/07,沙鹿,2.5,0.58,-,28.3,69,36,29.2,6.33,22.87,2.17,18.88,69.93
683,臺中市,2014/12/07,大里,-,-,-,-,-,-,-,-,-,-,-,-
684,臺中市,2014/12/06,西屯,2.5,0.37,-,28.1,54,26,21.36,4.8,16.56,2.54,16.81,59.24
685,臺中市,2014/12/06,忠明,3.5,0.6,-,22.5,48,25,36.14,12.77,23.36,1.38,16.92,53.27
686,臺中市,2014/12/06,豐原,1.7,0.34,-,27.3,31,11,12.84,2.22,10.61,1.9,15.16,63.62
687,臺中市,2014/12/06,沙鹿,2.7,0.41,-,28.9,52,22,21.03,4.28,16.74,3.65,15.9,59.78
688,臺中市,2014/12/06,大里,3.5,0.65,434.39,24.6,65,35,32.64,8.94,23.7,1.35,-,59.44
689,臺中市,2014/12/05,西屯,3.7,0.37,-,28.9,63,30,13.98,2.69,11.29,4.1,15.11,61.62
690,臺中市,2014/12/05,忠明,3.4,0.45,-,22.9,58,29,20.94,2.9,18.03,2.36,14.96,56.86
691,臺中市,2014/12/05,豐原,-,0.37,-,25.9,44,19,11.13,1.38,9.75,2.42,13.58,66.39
692,臺中市,2014/12/05,沙鹿,3.9,0.32,-,33.4,62,26,12.63,1.34,11.3,5.51,14.48,59.77
693,臺中市,2014/12/05,大里,3.5,0.55,421.61,20.8,54,28,24.33,3.27,21.05,1.9,-,62.15
694,臺中市,2014/12/04,西屯,2.7,0.38,-,22.8,35,18,16.16,2.26,13.9,5.45,15.73,80.58
695,臺中市,2014/12/04,忠明,2.9,0.49,-,18.3,29,18,21.52,2.97,18.52,2.71,15.69,72.19
696,臺中市,2014/12/04,豐原,-,0.42,-,17.6,18,18,-,-,-,3.09,14.9,88.47
697,臺中市,2014/12/04,沙鹿,2.5,0.38,-,25.2,35,18,16.24,2.33,13.91,6.89,15.45,80.77
698,臺中市,2014/12/04,大里,2.8,0.55,425.69,16.6,33,17,23.95,3.85,20.1,2.95,13.74,74.57
699,臺中市,2014/12/03,西屯,3.7,0.56,-,18.5,60,25,41.64,19.25,22.39,1.47,20.19,77.36
700,臺中市,2014/12/03,忠明,3.6,0.69,-,16.0,55,25,42.57,15.96,26.62,0.99,20.45,68.22
701,臺中市,2014/12/03,豐原,2.8,0.51,-,21.6,52,23,23.67,5.34,18.33,1.77,19.19,77.91
702,臺中市,2014/12/03,沙鹿,3.6,0.44,-,21.6,56,22,24.42,6.86,17.57,1.95,19.91,78.16
703,臺中市,2014/12/03,大里,3.8,0.81,441.67,15.0,69,34,43.9,16.27,27.63,1.35,18.71,72.44
704,臺中市,2014/12/02,西屯,2.7,0.37,-,23.9,52,25,13.44,1.36,12.06,3.29,16.19,74.65
705,臺中市,2014/12/02,忠明,2.9,0.46,-,17.3,50,23,24.83,4.83,20.0,1.81,16.33,67.32
706,臺中市,2014/12/02,豐原,1.3,0.39,-,19.7,32,14,13.12,2.53,10.6,1.95,14.9,81.54
707,臺中市,2014/12/02,沙鹿,2.4,0.31,-,26.8,53,17,13.03,0.96,12.04,4.57,15.8,71.78
708,臺中市,2014/12/02,大里,3.1,0.62,423.09,16.6,51,26,29.74,8.08,21.66,1.89,13.38,72.34
709,臺中市,2014/12/01,西屯,2.4,0.59,-,25.2,58,23,13.31,2.56,10.75,5.59,20.09,72.21
710,臺中市,2014/12/01,忠明,2.0,0.66,-,21.5,51,21,21.07,5.75,15.32,2.77,20.59,64.06
711,臺中市,2014/12/01,豐原,2.8,0.52,-,25.1,31,15,10.24,1.71,8.52,3.08,19.02,74.36
712,臺中市,2014/12/01,沙鹿,2.3,0.56,-,27.6,65,19,13.12,1.85,11.28,7.18,19.81,71.07
713,臺中市,2014/12/01,大里,2.5,0.64,428.43,23.4,48,24,17.25,3.33,13.91,3.27,20.5,65.57
714,臺南市,2014/12/31,新營,3.1,0.6,-,25.8,98,52,31.18,8.44,22.74,1.63,16.89,70.4
715,臺南市,2014/12/31,善化,3.3,0.51,439.84,26.2,77,46,23.0,5.84,17.16,1.85,17.4,71.82
716,臺南市,2014/12/31,安南,3.8,0.58,-,29.8,96,56,36.74,12.56,24.18,1.89,17.21,74.84
717,臺南市,2014/12/31,臺南,4.0,0.76,-,30.2,88,48,31.72,5.04,26.68,1.78,17.75,68.77
718,臺南市,2014/12/30,新營,4.1,0.57,-,27.4,96,48,30.49,5.18,25.31,1.69,16.12,63.96
719,臺南市,2014/12/30,善化,4.2,0.57,433.14,26.7,88,53,28.33,4.3,24.03,1.79,17.21,66.04
720,臺南市,2014/12/30,安南,5.4,0.58,-,33.2,107,53,29.44,5.48,23.95,1.87,16.38,67.71
721,臺南市,2014/12/30,臺南,5.2,0.76,-,31.3,98,53,35.24,4.92,30.32,1.95,16.64,63.11
722,臺南市,2014/12/29,新營,3.8,0.43,-,37.1,79,44,19.65,2.17,17.48,2.81,15.31,64.39
723,臺南市,2014/12/29,善化,4.0,0.4,420.83,35.8,73,46,18.52,2.23,16.29,4.32,17.09,64.31
724,臺南市,2014/12/29,安南,3.4,0.4,-,42.3,83,42,15.62,2.8,12.82,3.74,15.81,66.06
725,臺南市,2014/12/29,臺南,3.6,0.48,-,42.2,73,40,18.34,1.49,16.85,3.57,16.26,60.42
726,臺南市,2014/12/28,新營,2.1,0.31,-,22.6,36,19,15.37,2.21,13.16,3.21,16.53,82.16
727,臺南市,2014/12/28,善化,2.3,0.32,419.18,17.6,38,24,16.18,2.66,13.52,4.25,17.8,80.28
728,臺南市,2014/12/28,安南,2.8,0.35,-,23.4,-,17,14.91,3.27,11.63,3.61,16.8,84.77
729,臺南市,2014/12/28,臺南,1.5,0.4,-,21.5,32,21,18.13,2.86,15.27,3.04,17.49,81.9
730,臺南市,2014/12/27,新營,3.4,0.4,-,12.1,48,23,24.4,4.36,20.05,2.44,17.44,81.59
731,臺南市,2014/12/27,善化,3.5,0.38,423.57,11.7,45,28,22.78,3.72,19.06,3.28,18.56,78.21
732,臺南市,2014/12/27,安南,3.8,0.41,-,15.5,-,22,23.41,5.06,18.29,2.86,17.82,82.32
733,臺南市,2014/12/27,臺南,2.9,0.52,-,12.8,46,21,28.34,5.02,23.32,2.59,18.27,79.01
734,臺南市,2014/12/26,新營,3.4,0.46,-,16.9,69,37,23.13,2.52,20.6,2.03,17.73,79.26
735,臺南市,2014/12/26,善化,3.8,0.44,426.69,14.9,62,42,21.86,2.2,19.65,3.0,18.63,78.1
736,臺南市,2014/12/26,安南,3.5,0.46,-,18.1,73,37,22.31,2.88,19.42,2.47,17.86,82.64
737,臺南市,2014/12/26,臺南,4.0,0.6,-,14.6,63,37,28.27,3.55,24.72,2.23,18.22,79.82
738,臺南市,2014/12/25,新營,2.9,0.53,-,13.5,85,46,29.44,3.29,26.15,2.08,17.73,78.25
739,臺南市,2014/12/25,善化,3.9,0.5,429.29,12.9,81,49,26.21,2.69,23.52,2.95,18.56,77.19
740,臺南市,2014/12/25,安南,3.6,0.52,-,16.7,94,45,27.26,3.8,23.46,2.61,18.06,80.43
741,臺南市,2014/12/25,臺南,4.9,0.69,-,14.6,78,43,31.84,3.64,28.2,2.35,18.41,76.71
742,臺南市,2014/12/24,新營,4.6,0.52,-,27.3,115,60,25.32,2.4,22.92,2.12,20.03,67.63
743,臺南市,2014/12/24,善化,4.9,0.49,435.97,25.1,110,67,24.24,2.44,21.8,2.85,20.34,67.87
744,臺南市,2014/12/24,安南,3.6,0.51,-,27.8,117,59,23.17,2.41,20.75,2.44,20.0,73.69
745,臺南市,2014/12/24,臺南,4.7,0.69,-,24.6,109,61,28.68,2.62,26.06,2.22,20.15,69.43
746,臺南市,2014/12/23,新營,4.8,0.7,-,26.7,128,73,32.99,6.93,26.06,1.26,17.1,65.84
747,臺南市,2014/12/23,善化,5.5,0.62,453.09,26.0,119,75,28.26,6.04,22.21,1.23,17.86,69.15
748,臺南市,2014/12/23,安南,6.3,0.69,-,26.3,141,72,44.71,13.09,31.62,1.4,17.21,68.5
749,臺南市,2014/12/23,臺南,7.2,1.0,-,24.0,122,72,46.97,8.57,38.4,1.32,17.7,62.69
750,臺南市,2014/12/22,新營,4.8,0.5,-,33.8,109,46,19.2,1.81,17.39,2.81,15.13,59.7
751,臺南市,2014/12/22,善化,4.9,0.48,428.73,29.7,97,50,19.31,2.21,17.09,3.43,16.73,63.01
752,臺南市,2014/12/22,安南,4.0,0.49,-,34.8,110,49,18.86,2.17,16.69,2.93,15.45,63.97
753,臺南市,2014/12/22,臺南,5.3,0.63,-,32.1,101,48,23.64,2.83,20.81,2.65,15.67,60.01
754,臺南市,2014/12/21,新營,3.6,0.52,-,23.5,99,48,27.89,10.64,17.26,2.78,16.35,71.49
755,臺南市,2014/12/21,善化,3.7,0.47,445.8,23.0,85,44,19.71,5.97,13.74,3.83,17.43,72.94
756,臺南市,2014/12/21,安南,3.4,0.5,-,26.5,102,43,26.53,8.99,17.54,3.28,16.79,73.76
757,臺南市,2014/12/21,臺南,3.8,0.66,-,26.8,94,43,30.8,8.78,22.02,2.81,17.48,68.93
758,臺南市,2014/12/20,新營,2.5,0.4,-,25.3,63,27,20.09,2.01,18.08,2.48,17.52,70.57
759,臺南市,2014/12/20,善化,2.7,0.38,426.49,23.8,60,29,18.24,1.93,16.31,3.23,18.22,73.13
760,臺南市,2014/12/20,安南,4.0,0.4,-,27.4,71,26,18.25,2.01,16.24,2.89,17.65,75.56
761,臺南市,2014/12/20,臺南,4.0,0.54,-,21.9,55,26,24.14,2.31,21.84,2.54,17.94,71.83
762,臺南市,2014/12/19,新營,4.0,0.58,-,7.6,101,53,43.3,14.31,28.99,2.0,16.39,75.68
763,臺南市,2014/12/19,善化,4.4,0.53,447.71,8.9,87,52,32.53,7.56,24.98,3.1,17.37,75.64
764,臺南市,2014/12/19,安南,4.2,0.52,-,11.6,88,46,38.34,11.44,26.9,2.52,16.62,77.38
765,臺南市,2014/12/19,臺南,4.9,0.66,-,7.8,80,44,41.25,9.6,31.65,2.35,16.93,73.4
766,臺南市,2014/12/18,新營,4.8,0.5,-,24.2,90,42,27.72,5.43,22.29,1.71,15.46,59.34
767,臺南市,2014/12/18,善化,4.4,0.44,431.75,22.9,84,42,24.63,4.01,20.62,2.18,18.13,61.19
768,臺南市,2014/12/18,安南,4.2,0.45,-,25.3,87,33,27.98,7.16,20.81,1.8,15.87,62.3
769,臺南市,2014/12/18,臺南,5.8,0.66,-,19.9,82,39,37.04,7.85,29.2,1.61,15.89,58.86
770,臺南市,2014/12/17,新營,5.0,0.42,-,27.5,115,39,17.73,2.48,15.24,3.16,13.37,51.71
771,臺南市,2014/12/17,善化,5.7,0.41,420.18,25.9,106,46,17.91,2.11,15.8,4.73,17.83,53.35
772,臺南市,2014/12/17,安南,4.6,0.4,-,29.5,121,43,18.52,2.04,16.42,3.8,14.56,52.33
773,臺南市,2014/12/17,臺南,6.1,0.48,-,26.7,116,42,19.51,1.29,18.23,3.5,14.41,48.53
774,臺南市,2014/12/16,新營,3.6,0.46,-,29.2,117,43,19.22,2.33,16.89,4.12,17.63,64.31
775,臺南市,2014/12/16,善化,3.8,0.42,424.92,26.7,178,45,18.15,2.45,15.7,6.11,20.86,65.81
776,臺南市,2014/12/16,安南,4.5,0.46,-,27.9,136,41,20.62,3.19,17.44,5.0,18.09,67.9
777,臺南市,2014/12/16,臺南,5.4,0.5,-,26.9,-,39,22.65,2.7,19.95,4.37,18.39,63.37
778,臺南市,2014/12/15,新營,4.7,0.53,-,21.7,100,54,28.68,7.1,21.57,2.21,20.12,72.02
779,臺南市,2014/12/15,善化,3.8,0.48,435.52,22.3,95,55,25.23,5.29,19.93,2.78,22.64,71.21
780,臺南市,2014/12/15,安南,3.6,0.42,-,25.6,87,35,18.15,2.83,15.32,2.63,20.33,76.95
781,臺南市,2014/12/15,臺南,4.6,0.55,-,26.4,71,38,23.13,2.55,20.58,2.37,20.53,72.71
782,臺南市,2014/12/14,新營,4.8,0.48,-,30.0,101,53,20.15,2.5,17.66,1.95,17.81,65.79
783,臺南市,2014/12/14,善化,4.6,0.44,426.93,28.0,92,51,20.5,2.93,17.57,2.51,21.14,66.07
784,臺南市,2014/12/14,安南,4.8,0.44,-,33.2,90,37,15.23,2.59,12.64,2.43,18.34,68.05
785,臺南市,2014/12/14,臺南,2.8,0.55,-,30.9,79,45,21.92,2.07,19.85,2.03,18.52,63.31
786,臺南市,2014/12/13,新營,4.1,0.47,-,32.7,114,50,17.41,1.7,15.72,2.61,16.42,59.12
787,臺南市,2014/12/13,善化,4.8,0.45,422.55,30.9,120,53,17.65,1.62,16.03,3.32,20.18,60.75
788,臺南市,2014/12/13,安南,4.4,0.44,-,33.0,119,43,17.62,3.35,14.26,3.05,16.9,62.41
789,臺南市,2014/12/13,臺南,4.3,0.56,-,30.3,107,44,21.43,1.96,19.47,2.64,17.02,58.72
790,臺南市,2014/12/12,新營,3.2,0.6,-,19.0,87,36,18.51,1.95,16.56,3.68,16.03,73.36
791,臺南市,2014/12/12,善化,2.7,0.57,427.38,14.8,81,40,19.12,2.15,16.97,5.35,19.6,73.44
