序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","風速 WIND_SPEED (m/sec)","溫度 AMB_TEMP (℃)","相對濕度 RH (percent)"
1156,高雄市,2015/06/02,美濃,1.7,0.19,-,23.4,26,11,6.79,1.27,5.52,1.11,29.89,69.2
1157,高雄市,2015/06/01,左營,2.7,0.35,-,16.0,40,13,12.92,2.69,10.23,1.78,29.22,75.89
1158,高雄市,2015/06/01,楠梓,2.6,0.33,-,15.3,43,10,17.38,5.77,11.61,1.42,29.33,78.09
1159,高雄市,2015/06/01,前金,4.7,0.35,-,16.3,27,9,14.97,3.01,11.98,1.85,29.18,76.61
1160,高雄市,2015/06/01,前鎮,5.4,0.36,-,13.1,31,8,18.57,5.48,13.09,1.22,28.7,79.42
1161,高雄市,2015/06/01,復興,4.7,0.52,-,4.8,30,10,18.35,5.68,12.67,0.78,28.96,76.91
1162,高雄市,2015/06/01,小港,6.2,0.27,-,12.9,31,10,18.63,7.51,11.12,1.82,28.81,81.03
1163,高雄市,2015/06/01,鳳山,3.1,0.48,-,12.9,40,9,16.19,3.4,12.8,1.61,29.39,74.12
1164,高雄市,2015/06/01,林園,2.0,0.19,-,19.1,25,10,6.3,1.61,4.7,1.82,27.96,88.2
1165,高雄市,2015/06/01,大寮,2.5,0.28,-,8.8,-,13,12.56,3.68,8.87,1.18,28.0,83.88
1166,高雄市,2015/06/01,仁武,4.6,0.3,-,18.3,45,12,15.11,2.78,12.32,1.57,29.14,74.13
1167,高雄市,2015/06/01,橋頭,2.2,0.28,-,18.4,29,5,11.46,3.73,7.73,2.4,28.6,80.08
1168,高雄市,2015/06/01,美濃,2.0,0.21,-,25.3,33,10,6.48,1.4,5.08,1.04,28.71,73.72
1169,基隆市,2015/06/30,基隆,4.7,0.34,-,30.5,30,19,20.01,3.23,16.78,1.46,30.67,75.55
1170,基隆市,2015/06/29,基隆,1.8,0.33,-,28.3,32,19,15.29,2.8,12.5,2.11,31.38,73.73
1171,基隆市,2015/06/28,基隆,3.5,0.29,-,21.4,32,17,16.06,2.93,13.12,1.85,30.83,78.32
1172,基隆市,2015/06/27,基隆,3.0,0.26,-,24.7,31,16,12.86,2.02,10.84,1.9,31.33,72.61
1173,基隆市,2015/06/26,基隆,3.0,0.31,-,28.1,31,16,14.29,2.0,12.27,1.56,30.38,79.82
1174,基隆市,2015/06/25,基隆,2.4,0.34,-,23.8,26,14,16.08,3.08,13.0,1.24,29.67,81.54
1175,基隆市,2015/06/24,基隆,4.3,0.37,-,27.5,24,15,20.2,2.95,17.25,1.16,28.88,84.6
1176,基隆市,2015/06/23,基隆,4.7,0.34,-,21.0,22,15,19.91,3.37,16.54,1.43,29.2,81.63
1177,基隆市,2015/06/22,基隆,5.3,0.3,-,21.7,24,14,16.41,3.32,13.09,1.22,28.97,83.56
1178,基隆市,2015/06/21,基隆,2.6,0.29,-,21.2,24,16,12.15,2.33,9.82,1.21,28.59,86.75
1179,基隆市,2015/06/20,基隆,1.9,0.28,-,25.6,24,15,11.34,1.91,9.44,1.19,28.07,88.83
1180,基隆市,2015/06/19,基隆,3.0,0.27,-,26.8,25,15,13.97,1.94,12.03,1.36,29.14,85.55
1181,基隆市,2015/06/18,基隆,8.2,0.38,-,23.9,31,19,23.48,4.21,19.27,1.55,30.04,76.62
1182,基隆市,2015/06/17,基隆,5.3,0.33,-,21.2,29,17,18.6,3.45,15.14,1.29,29.68,80.04
1183,基隆市,2015/06/16,基隆,5.3,0.35,-,27.9,34,20,21.43,4.64,16.79,1.28,29.46,80.77
1184,基隆市,2015/06/15,基隆,4.5,0.33,-,13.6,29,16,19.61,3.78,15.83,1.21,28.94,84.4
1185,基隆市,2015/06/14,基隆,3.8,0.37,-,29.1,33,20,16.18,1.78,14.39,1.22,28.61,85.95
1186,基隆市,2015/06/13,基隆,2.7,0.37,-,29.5,34,22,16.26,2.56,13.71,1.33,28.7,85.34
1187,基隆市,2015/06/12,基隆,4.3,0.35,-,30.4,33,20,15.93,2.95,12.97,1.15,29.52,79.58
1188,基隆市,2015/06/11,基隆,7.1,0.41,-,29.3,32,22,24.67,5.47,19.2,1.23,30.12,75.53
1189,基隆市,2015/06/10,基隆,4.8,0.31,-,20.1,29,17,17.94,4.68,13.26,1.18,29.05,82.9
1190,基隆市,2015/06/09,基隆,4.0,0.37,-,22.4,28,17,17.85,4.55,13.3,1.11,28.8,81.61
1191,基隆市,2015/06/08,基隆,4.1,0.38,-,27.9,26,15,18.01,2.97,15.03,1.06,28.24,83.62
1192,基隆市,2015/06/07,基隆,3.1,0.41,-,23.8,25,15,15.45,1.97,13.48,0.91,26.45,95.15
1193,基隆市,2015/06/06,基隆,1.4,0.3,-,40.6,27,18,7.97,1.49,6.48,1.4,25.49,96.32
1194,基隆市,2015/06/05,基隆,2.5,0.29,-,30.9,28,18,12.66,2.51,10.15,2.06,28.53,82.43
1195,基隆市,2015/06/04,基隆,1.8,0.24,-,18.0,26,14,10.83,3.18,7.65,0.92,26.65,94.1
1196,基隆市,2015/06/03,基隆,4.5,0.31,-,24.4,25,15,16.03,2.45,13.58,1.45,29.53,78.6
1197,基隆市,2015/06/02,基隆,4.7,0.38,-,18.4,26,17,17.1,3.71,13.39,1.1,28.32,86.12
1198,基隆市,2015/06/01,基隆,5.0,0.43,-,22.2,27,19,18.76,3.37,15.39,0.95,27.31,90.96
1199,新竹市,2015/06/30,新竹,2.5,0.31,-,19.5,29,14,12.38,2.23,10.15,3.83,31.17,63.34
1200,新竹市,2015/06/29,新竹,1.7,0.28,-,16.6,28,14,13.43,3.3,10.13,3.09,31.27,65.15
1201,新竹市,2015/06/28,新竹,1.9,0.29,-,17.7,30,16,10.0,1.88,8.12,3.71,31.18,67.03
1202,新竹市,2015/06/27,新竹,2.4,0.28,-,18.4,32,15,12.82,2.94,9.88,3.68,31.33,65.86
1203,新竹市,2015/06/26,新竹,2.4,0.26,-,19.6,30,13,10.73,2.29,8.44,3.84,31.09,67.24
1204,新竹市,2015/06/25,新竹,3.0,0.3,-,18.7,28,13,14.15,3.22,10.93,3.22,30.77,68.54
1205,新竹市,2015/06/24,新竹,1.9,0.39,-,19.6,19,10,18.73,4.53,14.2,2.0,29.54,74.05
1206,新竹市,2015/06/23,新竹,1.8,0.42,-,24.2,17,12,18.9,3.31,15.59,1.49,28.38,77.12
1207,新竹市,2015/06/22,新竹,2.0,0.36,-,23.4,21,16,14.71,2.37,12.35,1.54,29.03,72.16
1208,新竹市,2015/06/21,新竹,2.3,0.31,-,26.3,23,16,13.13,1.9,11.24,1.48,30.12,69.07
1209,新竹市,2015/06/20,新竹,2.1,0.22,-,33.8,21,14,9.53,1.43,8.08,1.67,29.56,73.05
1210,新竹市,2015/06/19,新竹,2.1,0.3,-,25.4,20,14,12.76,2.32,10.42,1.99,30.39,67.87
1211,新竹市,2015/06/18,新竹,2.9,0.34,-,16.0,23,12,15.27,3.33,11.94,3.17,30.71,62.58
1212,新竹市,2015/06/17,新竹,3.2,0.34,-,13.3,22,11,16.49,4.19,12.3,3.23,30.55,67.01
1213,新竹市,2015/06/16,新竹,3.3,0.32,-,14.2,19,11,15.82,3.73,12.09,2.59,30.08,71.26
1214,新竹市,2015/06/15,新竹,2.8,0.33,-,12.0,19,9,16.51,5.03,11.48,2.09,29.88,70.57
1215,新竹市,2015/06/14,新竹,2.9,0.39,-,15.2,18,12,17.04,4.95,12.1,1.9,30.35,68.76
1216,新竹市,2015/06/13,新竹,3.2,0.36,-,12.5,19,13,18.7,5.88,12.82,2.03,30.22,68.4
1217,新竹市,2015/06/12,新竹,3.0,0.37,-,12.7,20,12,17.92,5.01,12.91,2.4,30.36,67.89
1218,新竹市,2015/06/11,新竹,3.0,0.26,-,17.0,16,10,13.11,3.16,9.95,3.17,30.34,67.77
1219,新竹市,2015/06/10,新竹,2.7,0.33,-,15.1,19,11,14.84,3.54,11.3,2.73,30.19,66.73
1220,新竹市,2015/06/09,新竹,2.6,0.33,-,14.2,18,12,15.78,3.62,12.16,2.84,29.56,67.93
1221,新竹市,2015/06/08,新竹,3.2,0.35,-,12.0,20,14,15.15,3.75,11.4,2.6,29.13,70.67
1222,新竹市,2015/06/07,新竹,2.5,0.33,-,30.4,28,15,11.7,2.3,9.4,1.71,28.23,78.34
1223,新竹市,2015/06/06,新竹,2.4,0.37,-,26.3,21,16,16.29,2.48,13.81,1.45,27.64,78.88
1224,新竹市,2015/06/05,新竹,2.9,0.34,-,16.3,21,12,14.77,2.8,11.97,3.14,29.62,70.16
1225,新竹市,2015/06/04,新竹,2.5,0.26,-,24.4,26,14,12.01,2.94,9.07,1.6,28.12,75.87
1226,新竹市,2015/06/03,新竹,2.7,0.31,-,12.6,17,10,13.37,3.53,9.84,3.0,29.62,69.72
1227,新竹市,2015/06/02,新竹,2.8,0.37,-,18.0,24,14,16.17,4.21,11.96,2.4,29.0,73.09
1228,新竹市,2015/06/01,新竹,2.9,0.42,-,16.7,21,14,19.99,5.05,14.95,1.55,27.36,81.17
1229,嘉義市,2015/06/30,嘉義,2.0,0.18,-,21.1,28,9,6.78,1.26,5.51,2.55,31.53,65.94
1230,嘉義市,2015/06/29,嘉義,2.3,0.18,-,18.4,27,8,7.27,2.15,5.12,1.96,31.04,70.3
1231,嘉義市,2015/06/28,嘉義,1.7,0.15,-,21.2,33,10,6.83,1.69,5.15,2.22,31.95,68.96
1232,嘉義市,2015/06/27,嘉義,2.4,0.2,-,21.9,37,16,6.52,1.38,5.14,2.71,32.23,67.11
1233,嘉義市,2015/06/26,嘉義,3.0,0.18,-,24.5,39,14,6.55,1.33,5.2,3.04,32.16,66.97
1234,嘉義市,2015/06/25,嘉義,1.6,0.17,-,14.5,36,13,5.49,1.26,4.23,2.93,31.87,66.23
1235,嘉義市,2015/06/24,嘉義,2.6,0.19,-,11.5,26,9,6.6,1.33,5.29,2.58,31.36,68.93
1236,嘉義市,2015/06/23,嘉義,2.1,0.19,-,23.3,35,8,7.92,2.6,5.31,1.93,30.59,73.34
1237,嘉義市,2015/06/22,嘉義,2.1,0.3,-,26.5,33,15,8.34,0.99,7.31,1.64,30.33,76.22
1238,嘉義市,2015/06/21,嘉義,2.4,0.28,-,31.7,37,19,7.9,0.9,6.99,1.74,30.47,73.78
1239,嘉義市,2015/06/20,嘉義,2.4,0.23,-,28.6,41,22,9.27,1.67,7.6,1.7,32.26,64.85
1240,嘉義市,2015/06/19,嘉義,1.8,0.17,-,22.3,27,11,7.73,2.12,5.6,1.86,31.73,65.78
1241,嘉義市,2015/06/18,嘉義,2.6,0.22,-,18.2,31,13,7.04,1.26,5.76,1.95,30.99,67.73
1242,嘉義市,2015/06/17,嘉義,1.9,0.19,-,16.6,27,10,6.76,1.19,5.56,2.23,31.38,67.31
1243,嘉義市,2015/06/16,嘉義,2.4,0.21,-,21.9,34,11,7.68,1.88,5.8,2.14,31.37,67.78
1244,嘉義市,2015/06/15,嘉義,2.3,0.2,-,20.1,-,11,6.42,1.69,4.73,1.92,31.24,67.1
1245,嘉義市,2015/06/14,嘉義,2.4,0.19,-,21.5,34,10,5.64,0.89,4.77,2.13,31.51,66.31
1246,嘉義市,2015/06/13,嘉義,2.6,0.19,-,23.3,32,12,7.66,2.05,5.61,2.54,31.22,69.12
1247,嘉義市,2015/06/12,嘉義,1.9,0.18,-,18.1,26,10,6.83,2.06,4.77,1.99,31.22,67.62
1248,嘉義市,2015/06/11,嘉義,1.8,0.21,-,19.1,25,9,8.67,2.39,6.29,2.01,31.16,65.67
1249,嘉義市,2015/06/10,嘉義,2.2,0.2,-,19.5,27,11,6.93,2.32,4.61,2.09,31.11,66.73
1250,嘉義市,2015/06/09,嘉義,1.7,0.17,-,20.0,29,10,7.05,2.88,4.17,2.11,30.52,66.43
1251,嘉義市,2015/06/08,嘉義,2.9,0.24,-,20.6,28,13,8.75,2.17,6.59,1.69,30.02,68.1
1252,嘉義市,2015/06/07,嘉義,-,-,-,-,-,-,-,-,-,-,-,-
1253,嘉義市,2015/06/06,嘉義,2.2,0.37,-,15.3,27,12,12.23,2.8,9.43,1.22,28.1,79.88
1254,嘉義市,2015/06/05,嘉義,2.0,0.21,-,17.5,26,7,6.55,1.57,4.98,1.84,29.82,73.23
1255,嘉義市,2015/06/04,嘉義,4.2,0.19,-,17.6,21,7,6.24,1.89,4.36,1.81,29.7,71.01
1256,嘉義市,2015/06/03,嘉義,2.4,0.21,-,16.0,23,10,7.83,2.41,5.42,1.84,30.17,70.27
1257,嘉義市,2015/06/02,嘉義,1.6,0.23,-,22.4,28,12,6.91,1.52,5.39,2.27,30.14,70.91
1258,嘉義市,2015/06/01,嘉義,2.5,0.26,-,20.9,33,15,8.21,2.74,5.47,1.84,29.14,77.34
1259,宜蘭縣,2015/06/30,宜蘭,2.8,0.25,418.2,25.0,38,14,7.37,1.26,6.11,1.55,30.81,74.35
1260,宜蘭縣,2015/06/30,冬山,3.2,0.27,-,25.2,33,17,13.09,4.11,8.98,1.62,30.52,76.43
1261,宜蘭縣,2015/06/29,宜蘭,2.3,0.24,414.56,26.2,43,16,6.85,1.23,5.63,1.79,30.82,78.58
1262,宜蘭縣,2015/06/29,冬山,2.8,0.23,-,26.6,34,19,11.58,2.78,8.77,2.09,30.9,76.56
1263,宜蘭縣,2015/06/28,宜蘭,2.3,0.23,415.31,28.8,42,15,5.31,0.96,4.33,1.54,30.96,78.52
1264,宜蘭縣,2015/06/28,冬山,2.7,0.27,-,25.3,34,20,12.19,3.94,8.24,1.7,30.8,78.24
1265,宜蘭縣,2015/06/27,宜蘭,4.0,0.24,420.3,27.8,41,16,6.69,0.78,5.88,1.5,30.66,80.0
1266,宜蘭縣,2015/06/27,冬山,2.6,0.29,-,28.0,34,20,10.97,2.31,8.64,1.62,30.67,79.51
1267,宜蘭縣,2015/06/26,宜蘭,3.8,0.26,418.76,30.7,42,14,7.01,1.2,5.81,1.56,30.99,76.37
1268,宜蘭縣,2015/06/26,冬山,4.0,0.28,-,28.3,31,17,13.66,3.61,10.06,1.74,30.64,77.53
1269,宜蘭縣,2015/06/25,宜蘭,3.1,0.22,420.3,27.4,33,13,6.61,1.37,5.25,1.54,30.04,77.42
1270,宜蘭縣,2015/06/25,冬山,3.5,0.25,-,25.1,23,11,14.65,4.71,9.93,1.54,29.92,77.74
1271,宜蘭縣,2015/06/24,宜蘭,2.2,0.24,422.64,17.2,30,5,6.54,1.3,5.23,1.46,29.17,82.13
1272,宜蘭縣,2015/06/24,冬山,3.2,0.26,-,17.3,17,8,15.59,6.99,8.59,1.66,29.45,80.98
1273,宜蘭縣,2015/06/23,宜蘭,3.2,0.24,418.25,16.2,27,8,7.11,1.25,5.85,1.47,29.53,81.36
1274,宜蘭縣,2015/06/23,冬山,3.2,0.23,-,15.8,-,8,12.52,5.21,7.32,1.65,29.76,81.12
1275,宜蘭縣,2015/06/22,宜蘭,3.6,0.23,414.77,18.4,23,7,7.14,1.51,5.62,1.69,29.23,81.38
1276,宜蘭縣,2015/06/22,冬山,2.4,0.24,-,19.7,38,12,15.16,7.1,8.06,1.66,29.67,79.6
1277,宜蘭縣,2015/06/21,宜蘭,2.0,0.23,416.52,23.0,27,10,5.57,0.97,4.6,1.72,28.73,84.16
1278,宜蘭縣,2015/06/21,冬山,2.3,0.21,-,26.3,20,16,8.69,2.76,5.93,1.91,28.86,82.36
1279,宜蘭縣,2015/06/20,宜蘭,1.6,0.24,416.97,31.3,33,15,5.57,0.88,4.68,1.63,29.61,80.2
1280,宜蘭縣,2015/06/20,冬山,3.4,0.25,-,30.5,27,21,8.85,2.13,6.72,1.76,29.04,83.9
1281,宜蘭縣,2015/06/19,宜蘭,2.5,0.23,414.16,34.6,35,15,5.66,0.82,4.82,1.62,30.51,75.11
1282,宜蘭縣,2015/06/19,冬山,2.9,0.23,-,30.3,28,19,12.53,3.87,8.66,1.95,30.0,78.15
1283,宜蘭縣,2015/06/18,宜蘭,2.2,0.3,421.96,27.3,34,11,7.86,0.85,6.99,1.51,30.43,76.21
1284,宜蘭縣,2015/06/18,冬山,4.1,0.35,-,23.3,28,16,15.26,3.87,11.39,1.54,29.9,79.89
1285,宜蘭縣,2015/06/17,宜蘭,1.5,0.24,421.14,26.0,33,12,7.34,1.06,6.26,1.54,30.86,74.45
1286,宜蘭縣,2015/06/17,冬山,2.2,0.27,-,23.6,27,16,12.49,4.15,8.34,1.65,30.7,75.55
1287,宜蘭縣,2015/06/16,宜蘭,2.2,0.26,421.7,19.5,31,11,8.64,1.28,7.35,1.55,30.4,73.94
1288,宜蘭縣,2015/06/16,冬山,-,0.22,-,22.2,23,15,10.08,2.8,7.27,1.59,30.23,75.38
1289,宜蘭縣,2015/06/15,宜蘭,2.1,0.2,417.29,23.7,31,10,6.61,1.07,5.52,1.61,30.28,70.55
1290,宜蘭縣,2015/06/15,冬山,-,0.22,-,19.9,25,13,12.79,5.37,7.42,1.59,29.92,76.74
1291,宜蘭縣,2015/06/14,宜蘭,1.6,0.23,418.8,24.0,28,10,6.8,0.84,5.95,1.56,29.89,72.33
1292,宜蘭縣,2015/06/14,冬山,2.5,0.22,-,19.6,23,16,8.9,2.65,6.24,1.67,29.52,80.83
1293,宜蘭縣,2015/06/13,宜蘭,2.1,0.27,420.55,29.3,31,11,8.18,0.97,7.19,1.42,29.98,70.84
1294,宜蘭縣,2015/06/13,冬山,2.9,0.25,-,25.5,29,18,13.3,2.85,10.44,1.51,29.76,78.79
1295,宜蘭縣,2015/06/12,宜蘭,2.7,0.28,420.76,35.3,32,13,7.52,1.14,6.38,1.47,30.27,68.94
1296,宜蘭縣,2015/06/12,冬山,2.8,0.22,-,28.1,26,18,12.22,2.93,9.29,1.79,29.53,77.11
1297,宜蘭縣,2015/06/11,宜蘭,1.6,0.26,419.79,26.1,30,12,7.38,1.51,5.86,1.47,30.23,68.42
1298,宜蘭縣,2015/06/11,冬山,3.5,0.24,-,24.5,29,17,14.0,5.07,8.93,1.51,29.71,73.73
1299,宜蘭縣,2015/06/10,宜蘭,1.8,0.24,419.68,25.0,32,10,6.6,0.88,5.71,1.54,29.96,69.11
1300,宜蘭縣,2015/06/10,冬山,3.0,0.22,-,22.6,29,16,10.42,4.13,6.3,1.6,29.27,78.85
1301,宜蘭縣,2015/06/09,宜蘭,2.4,0.29,426.68,21.9,34,11,7.97,1.94,6.04,1.34,29.62,74.65
1302,宜蘭縣,2015/06/09,冬山,2.7,0.26,-,22.2,32,16,11.46,4.17,7.29,1.49,28.88,82.79
1303,宜蘭縣,2015/06/08,宜蘭,2.2,0.29,422.34,22.5,30,8,7.65,1.62,6.03,1.35,28.93,75.88
1304,宜蘭縣,2015/06/08,冬山,2.6,0.27,-,22.6,31,14,12.38,4.44,7.94,1.43,28.74,81.53
1305,宜蘭縣,2015/06/07,宜蘭,1.8,0.32,424.74,20.8,31,8,6.33,0.89,5.41,1.13,27.28,84.2
1306,宜蘭縣,2015/06/07,冬山,2.6,0.29,-,21.1,28,13,10.28,3.0,7.29,1.1,26.87,92.9
1307,宜蘭縣,2015/06/06,宜蘭,1.8,0.32,405.34,42.1,28,10,6.51,0.86,5.63,1.36,26.49,87.17
1308,宜蘭縣,2015/06/06,冬山,2.4,0.26,-,37.9,24,16,11.26,2.71,8.57,1.3,25.79,96.14
1309,宜蘭縣,2015/06/05,宜蘭,1.9,0.28,417.79,26.2,32,11,6.74,1.37,5.35,1.65,28.66,78.02
1310,宜蘭縣,2015/06/05,冬山,2.7,0.21,-,25.8,24,13,9.71,2.88,6.85,1.85,28.16,84.66
1311,宜蘭縣,2015/06/04,宜蘭,2.2,0.23,413.48,24.2,31,10,5.73,1.32,4.41,1.67,28.82,78.81
1312,宜蘭縣,2015/06/04,冬山,2.6,0.18,-,22.2,22,13,10.07,3.86,6.21,1.66,27.81,89.06
1313,宜蘭縣,2015/06/03,宜蘭,2.2,0.27,425.53,26.1,31,10,6.85,1.16,5.69,1.44,29.6,73.56
1314,宜蘭縣,2015/06/03,冬山,2.3,0.28,-,18.7,23,11,13.61,5.88,7.73,1.49,29.31,78.89
1315,宜蘭縣,2015/06/02,宜蘭,1.6,0.3,427.52,20.2,31,8,7.65,1.08,6.55,1.54,28.97,75.65
1316,宜蘭縣,2015/06/02,冬山,2.2,0.32,-,18.3,27,13,15.22,6.65,8.56,1.5,28.87,80.86
1317,宜蘭縣,2015/06/01,宜蘭,1.9,0.31,423.87,24.5,27,6,8.17,1.17,6.98,1.24,27.36,81.2
1318,宜蘭縣,2015/06/01,冬山,3.4,0.44,-,16.8,27,12,23.73,8.88,14.85,1.34,27.12,87.19
1319,桃園市,2015/06/30,桃園,3.7,0.31,-,24.9,34,19,14.86,2.14,12.72,2.06,32.25,69.3
1320,桃園市,2015/06/30,中壢,3.5,1.11,-,14.6,51,16,47.86,24.29,23.57,2.12,31.13,65.19
1321,桃園市,2015/06/30,大園,2.6,0.16,-,21.3,41,14,9.78,1.77,8.0,6.2,30.96,65.14
1322,桃園市,2015/06/30,龍潭,2.5,0.25,-,26.7,41,15,10.62,2.06,8.56,3.73,30.39,66.52
1323,桃園市,2015/06/30,平鎮,3.7,0.23,-,18.6,41,15,15.98,3.25,12.73,3.9,30.69,70.09
1324,桃園市,2015/06/30,觀音,3.2,0.15,-,19.0,45,14,9.09,0.8,8.23,7.61,30.21,72.68
1325,桃園市,2015/06/29,桃園,3.3,0.34,-,18.2,37,19,15.62,3.43,12.19,1.92,32.32,70.66
1326,桃園市,2015/06/29,中壢,3.2,1.17,-,10.8,49,16,48.73,28.88,19.85,1.94,31.1,66.88
1327,桃園市,2015/06/29,大園,3.5,0.2,-,18.0,41,17,10.38,1.51,8.87,4.61,30.9,68.29
1328,桃園市,2015/06/29,龍潭,2.2,0.25,-,20.7,39,18,9.87,2.12,7.75,3.28,30.26,68.49
1329,桃園市,2015/06/29,平鎮,1.6,0.23,-,13.1,44,17,16.82,3.22,13.6,3.34,30.84,71.1
1330,桃園市,2015/06/29,觀音,2.6,0.13,-,19.7,46,14,7.06,0.88,6.14,6.3,30.3,75.19
1331,桃園市,2015/06/28,桃園,3.0,0.26,-,20.9,35,17,11.98,1.84,10.15,2.24,32.29,71.48
1332,桃園市,2015/06/28,中壢,3.6,0.87,-,14.7,52,17,39.11,21.17,17.94,2.19,31.18,67.88
1333,桃園市,2015/06/28,大園,2.3,0.15,-,20.3,43,16,7.2,1.29,5.9,5.94,31.0,69.63
1334,桃園市,2015/06/28,龍潭,2.6,0.22,-,22.0,41,16,9.86,1.9,7.96,4.15,30.41,70.12
1335,桃園市,2015/06/28,平鎮,2.9,0.22,-,16.7,42,16,12.63,2.25,10.39,3.82,30.87,72.54
1336,桃園市,2015/06/28,觀音,2.6,0.14,-,20.2,44,13,6.37,0.7,5.64,7.31,30.33,75.43
1337,桃園市,2015/06/27,桃園,2.7,0.28,-,20.0,37,16,12.3,2.32,9.98,2.03,32.24,71.66
1338,桃園市,2015/06/27,中壢,3.4,0.86,-,14.7,49,13,39.42,20.37,19.06,2.28,31.2,67.24
1339,桃園市,2015/06/27,大園,2.8,0.15,-,22.2,42,14,7.59,1.2,6.39,6.26,31.19,67.66
1340,桃園市,2015/06/27,龍潭,2.5,0.22,-,20.6,43,15,9.94,2.31,7.63,3.87,30.54,69.21
1341,桃園市,2015/06/27,平鎮,2.9,0.2,-,18.3,40,12,12.15,2.21,9.94,4.17,31.07,70.99
1342,桃園市,2015/06/27,觀音,2.8,0.13,-,20.8,50,14,8.68,1.54,7.13,7.16,30.52,74.17
1343,桃園市,2015/06/26,桃園,3.4,0.32,-,20.1,38,13,16.09,3.81,12.28,2.1,32.19,72.18
1344,桃園市,2015/06/26,中壢,4.0,1.11,-,13.8,54,15,50.98,30.07,20.91,2.11,31.09,68.07
1345,桃園市,2015/06/26,大園,2.7,0.14,-,22.4,45,15,7.58,1.55,6.03,6.01,30.93,70.04
1346,桃園市,2015/06/26,龍潭,1.9,0.25,-,20.6,41,12,11.72,2.68,9.04,3.46,30.24,71.01
1347,桃園市,2015/06/26,平鎮,2.9,0.2,-,19.2,47,14,12.85,2.71,10.14,3.79,31.01,71.55
1348,桃園市,2015/06/26,觀音,2.6,0.12,-,21.7,48,14,7.6,1.25,6.33,7.22,30.26,75.68
1349,桃園市,2015/06/25,桃園,5.9,0.41,-,17.7,34,16,24.79,7.54,17.25,1.61,30.72,77.65
1350,桃園市,2015/06/25,中壢,3.4,1.17,-,14.7,47,13,45.45,24.25,21.2,1.76,30.26,72.29
1351,桃園市,2015/06/25,大園,3.0,0.19,-,21.7,38,12,9.98,2.01,7.97,4.55,30.57,71.13
1352,桃園市,2015/06/25,龍潭,1.7,0.27,-,21.5,36,9,-,-,-,3.03,29.62,73.25
1353,桃園市,2015/06/25,平鎮,3.2,0.26,-,18.4,43,12,15.49,3.55,11.95,3.16,30.29,75.44
1354,桃園市,2015/06/25,觀音,3.0,0.16,-,18.8,41,14,12.31,2.27,10.02,6.2,29.25,75.49
1355,桃園市,2015/06/24,桃園,9.9,0.57,-,23.6,30,16,25.69,3.51,22.18,1.13,28.59,85.18
1356,桃園市,2015/06/24,中壢,4.2,1.38,-,17.2,38,11,43.75,18.54,25.21,1.41,28.8,78.18
1357,桃園市,2015/06/24,大園,5.2,0.35,-,22.6,35,13,21.27,3.26,18.02,2.45,29.53,79.94
1358,桃園市,2015/06/24,龍潭,1.9,0.31,-,25.5,24,8,11.53,4.77,6.76,1.58,27.88,80.72
1359,桃園市,2015/06/24,平鎮,3.7,0.34,-,23.6,35,11,17.26,2.58,14.68,1.94,28.97,80.81
1360,桃園市,2015/06/24,觀音,3.7,0.2,-,21.0,37,10,17.82,3.25,14.59,3.15,28.06,76.66
1361,桃園市,2015/06/23,桃園,9.4,0.4,-,23.3,28,15,22.74,3.55,19.19,0.93,28.76,83.43
1362,桃園市,2015/06/23,中壢,2.9,1.07,-,19.5,39,15,36.5,15.0,21.5,1.29,28.01,79.25
1363,桃園市,2015/06/23,大園,3.6,0.3,-,23.8,39,14,21.7,3.82,17.87,2.35,28.63,83.56
1364,桃園市,2015/06/23,龍潭,2.3,0.3,-,26.3,31,13,14.83,2.48,12.34,1.59,27.45,80.73
1365,桃園市,2015/06/23,平鎮,4.0,0.33,-,25.4,34,16,19.32,2.95,16.38,1.98,28.07,81.96
1366,桃園市,2015/06/23,觀音,5.9,0.24,-,26.3,37,14,17.87,2.18,15.67,1.97,26.83,79.38
1367,桃園市,2015/06/22,桃園,6.5,0.4,-,21.7,37,20,20.3,3.36,16.94,1.1,30.2,77.17
1368,桃園市,2015/06/22,中壢,2.8,1.03,-,19.5,45,16,34.62,14.63,19.99,1.28,29.47,71.5
1369,桃園市,2015/06/22,大園,3.0,0.23,-,30.7,37,20,13.99,2.28,11.71,2.7,29.28,77.15
1370,桃園市,2015/06/22,龍潭,2.9,0.32,-,24.4,36,17,15.2,2.73,12.46,1.78,28.3,75.23
1371,桃園市,2015/06/22,平鎮,3.3,0.28,-,22.8,39,21,17.59,2.76,14.83,1.93,29.24,75.58
1372,桃園市,2015/06/22,觀音,2.9,0.21,-,28.1,43,18,10.73,0.92,9.8,2.15,27.31,79.27
1373,桃園市,2015/06/21,桃園,5.0,0.32,-,32.6,33,20,11.55,0.59,10.92,1.13,30.32,78.52
1374,桃園市,2015/06/21,中壢,-,-,-,-,46,16,-,-,-,1.49,-,-
1375,桃園市,2015/06/21,大園,2.8,0.2,-,32.8,32,20,9.99,1.45,8.54,2.65,29.55,76.5
