序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1192,基隆市,2015/08/27,基隆,1.8,0.4,-,30.7,21,12,15.29,2.72,12.58,1.964,0.141,1.823,1.02,0.78,24.89,-,-,89.32,-
1193,基隆市,2015/08/26,基隆,1.7,0.31,-,36.1,28,16,10.17,1.64,8.53,1.866,0.099,1.766,1.22,1.09,27.07,-,-,77.06,-
1194,基隆市,2015/08/25,基隆,2.6,0.32,-,34.4,22,13,12.01,1.61,10.4,1.889,0.107,1.782,1.18,0.79,26.83,-,-,79.12,-
1195,基隆市,2015/08/24,基隆,2.6,0.35,-,27.7,24,13,13.92,2.83,11.09,1.868,0.132,1.736,2.28,2.01,29.42,-,-,72.01,-
1196,基隆市,2015/08/23,基隆,2.2,0.13,-,24.8,21,6,4.17,1.25,2.9,1.702,0.024,1.679,1.89,1.46,26.63,-,-,88.85,-
1197,基隆市,2015/08/22,基隆,0.5,0.13,-,19.6,19,5,3.67,1.68,1.99,1.711,0.029,1.682,2.6,2.36,27.9,-,-,82.98,-
1198,基隆市,2015/08/21,基隆,0.5,0.15,-,13.7,19,6,5.43,2.07,3.35,1.728,0.038,1.689,2.62,2.24,29.06,-,-,76.23,-
1199,基隆市,2015/08/20,基隆,0.9,0.15,-,8.2,17,5,6.03,2.84,3.19,1.753,0.055,1.698,2.12,1.89,29.55,-,-,74.02,-
1200,基隆市,2015/08/19,基隆,1.2,0.25,-,25.0,15,12,7.82,1.44,6.39,1.869,0.078,1.791,1.92,1.68,28.71,-,-,78.53,-
1201,基隆市,2015/08/18,基隆,2.5,0.41,-,17.1,-,11,20.05,4.18,15.87,1.975,0.2,1.775,0.94,0.63,27.55,-,-,83.2,-
1202,基隆市,2015/08/17,基隆,1.9,0.33,-,19.2,24,12,15.32,3.07,12.24,1.864,0.156,1.708,1.72,1.4,29.06,-,-,69.5,-
1203,基隆市,2015/08/16,基隆,1.5,0.35,-,14.2,15,6,15.98,3.38,12.6,1.904,0.158,1.745,2.26,1.7,28.4,-,-,68.54,-
1204,基隆市,2015/08/15,基隆,1.8,0.38,-,17.9,22,9,18.91,5.54,13.37,1.924,0.185,1.74,1.24,0.91,29.19,-,-,68.91,-
1205,基隆市,2015/08/14,基隆,2.3,0.34,-,10.7,21,9,18.3,6.84,11.46,1.888,0.168,1.721,1.04,0.6,27.39,-,-,80.98,-
1206,基隆市,2015/08/13,基隆,1.4,0.32,-,11.7,19,10,20.29,4.87,15.41,1.864,0.162,1.702,1.1,0.9,27.46,-,-,82.15,-
1207,基隆市,2015/08/12,基隆,2.8,0.32,-,22.2,28,16,15.51,4.3,11.22,1.864,0.166,1.697,1.13,0.74,28.81,-,-,78.53,-
1208,基隆市,2015/08/11,基隆,3.5,0.32,-,26.2,32,19,14.64,2.99,11.65,1.896,0.188,1.708,0.94,0.59,28.58,-,-,75.31,-
1209,基隆市,2015/08/10,基隆,6.6,0.38,-,20.1,36,22,24.72,9.32,15.4,1.949,0.185,1.764,0.89,0.43,27.92,-,-,79.21,-
1210,基隆市,2015/08/09,基隆,3.0,0.22,-,30.7,21,13,10.9,2.64,8.26,1.757,0.071,1.687,2.97,2.07,27.63,-,-,78.08,-
1211,基隆市,2015/08/08,基隆,1.1,0.05,-,32.0,36,12,1.93,0.78,1.14,1.628,0.002,1.629,8.37,7.52,26.83,-,-,83.68,-
1212,基隆市,2015/08/07,基隆,1.1,0.09,-,10.7,34,9,2.41,1.24,1.16,1.617,0.014,1.604,2.58,2.09,28.4,-,-,80.85,-
1213,基隆市,2015/08/06,基隆,1.1,0.15,-,10.9,18,10,6.41,2.37,4.04,1.701,0.052,1.65,1.4,1.02,28.47,-,-,78.55,-
1214,基隆市,2015/08/05,基隆,3.1,0.23,-,33.5,26,21,10.5,1.86,8.63,1.82,0.15,1.67,1.43,1.21,28.72,-,-,70.16,-
1215,基隆市,2015/08/04,基隆,2.7,0.21,-,28.7,22,15,11.8,1.95,9.84,1.779,0.129,1.65,1.54,1.18,28.77,-,-,68.68,-
1216,基隆市,2015/08/03,基隆,2.0,0.22,-,27.9,19,13,10.68,2.06,8.62,1.798,0.134,1.664,1.3,0.88,28.76,-,-,66.47,-
1217,基隆市,2015/08/02,基隆,3.1,0.19,-,31.0,18,13,10.04,1.9,8.14,1.75,0.089,1.66,1.58,1.23,29.27,-,-,64.18,-
1218,基隆市,2015/08/01,基隆,3.6,0.27,-,30.6,19,12,14.37,3.76,10.61,1.811,0.118,1.693,1.91,1.43,28.85,-,-,65.48,-
1219,新竹市,2015/08/31,新竹,1.6,0.51,-,14.3,15,10,23.62,6.69,16.93,2.164,0.22,1.945,1.12,0.81,25.25,-,-,87.66,-
1220,新竹市,2015/08/30,新竹,1.8,0.35,-,13.6,14,10,17.23,3.94,13.29,1.97,0.122,1.848,1.32,1.01,26.04,-,-,79.92,-
1221,新竹市,2015/08/29,新竹,1.4,0.43,-,10.1,14,11,21.87,6.69,15.18,2.075,0.18,1.895,1.17,1.01,25.88,-,-,81.77,-
1222,新竹市,2015/08/28,新竹,2.6,0.53,-,12.8,28,19,22.49,5.36,17.13,2.225,0.239,1.986,0.95,0.98,26.72,-,-,80.46,-
1223,新竹市,2015/08/27,新竹,2.0,0.53,-,17.9,16,12,22.82,3.7,19.12,2.131,0.18,1.951,1.1,1.11,26.15,-,-,84.6,-
1224,新竹市,2015/08/26,新竹,2.0,0.53,-,27.8,35,25,20.91,2.77,18.14,2.184,0.174,2.01,1.17,1.18,27.32,-,-,78.25,-
1225,新竹市,2015/08/25,新竹,2.6,0.46,-,34.4,27,19,19.17,1.45,17.71,2.161,0.167,1.994,1.88,1.89,27.64,-,-,75.28,-
1226,新竹市,2015/08/24,新竹,2.5,0.3,-,29.0,26,14,10.44,1.79,8.65,1.917,0.058,1.861,2.5,2.23,28.87,-,-,78.39,-
1227,新竹市,2015/08/23,新竹,1.9,0.24,-,22.8,19,9,7.41,1.6,5.82,1.846,0.051,1.794,3.5,2.72,28.58,-,-,77.04,-
1228,新竹市,2015/08/22,新竹,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1229,新竹市,2015/08/21,新竹,1.5,0.2,-,16.1,17,10,10.11,2.37,7.73,1.876,0.079,1.797,2.76,2.18,32.51,-,-,53.34,-
1230,新竹市,2015/08/20,新竹,2.5,0.43,-,32.6,32,23,15.27,2.69,12.58,2.06,0.153,1.907,1.61,1.36,29.94,-,-,65.69,-
1231,新竹市,2015/08/19,新竹,2.4,0.39,-,26.8,28,19,15.81,2.66,13.15,2.057,0.163,1.894,1.6,1.11,29.33,-,-,70.64,-
1232,新竹市,2015/08/18,新竹,2.6,0.37,-,23.3,23,17,13.9,2.24,11.66,1.978,0.121,1.857,1.73,1.48,29.21,-,-,72.03,-
1233,新竹市,2015/08/17,新竹,2.9,0.36,-,20.7,19,15,14.32,2.95,11.36,1.969,0.108,1.861,2.86,2.64,30.08,-,-,65.67,-
1234,新竹市,2015/08/16,新竹,1.5,0.27,-,17.6,11,10,13.45,3.13,10.32,1.917,0.079,1.838,2.84,2.58,29.1,-,-,64.06,-
1235,新竹市,2015/08/15,新竹,1.8,0.32,-,19.4,14,11,12.79,2.34,10.45,1.947,0.101,1.846,3.04,2.63,29.96,-,-,62.15,-
1236,新竹市,2015/08/14,新竹,2.8,0.31,-,23.7,16,12,12.97,2.16,10.82,1.942,0.105,1.837,2.92,2.55,29.96,-,-,64.64,-
1237,新竹市,2015/08/13,新竹,2.2,0.29,-,20.2,17,11,11.25,2.0,9.24,1.907,0.083,1.824,3.21,2.86,30.13,-,-,66.63,-
1238,新竹市,2015/08/12,新竹,2.6,0.36,-,16.4,21,13,17.29,5.05,12.24,2.014,0.132,1.882,2.08,1.87,29.75,-,-,71.34,-
1239,新竹市,2015/08/11,新竹,2.6,0.45,-,16.4,25,15,18.89,5.54,13.35,2.091,0.163,1.928,2.04,1.78,29.62,-,-,70.08,-
1240,新竹市,2015/08/10,新竹,2.2,0.52,-,13.8,31,18,23.44,8.21,15.22,2.22,0.242,1.978,1.64,1.41,29.05,-,-,70.4,-
1241,新竹市,2015/08/09,新竹,2.7,0.59,-,9.5,22,14,27.5,6.84,20.66,2.29,0.251,2.04,1.18,0.71,26.87,-,-,82.61,-
1242,新竹市,2015/08/08,新竹,1.0,0.25,-,19.1,15,7,9.55,2.14,7.41,1.899,0.066,1.833,4.96,3.72,27.29,-,-,80.02,-
1243,新竹市,2015/08/07,新竹,2.3,0.13,-,9.8,28,10,8.45,3.14,5.31,1.805,0.042,1.763,5.3,4.18,29.35,-,-,72.4,-
1244,新竹市,2015/08/06,新竹,2.5,0.22,-,15.7,27,18,16.97,3.94,13.03,2.021,0.174,1.847,2.94,2.14,29.5,-,-,65.36,-
1245,新竹市,2015/08/05,新竹,1.9,0.32,-,27.4,27,22,17.07,2.44,14.63,1.969,0.139,1.83,1.56,1.06,28.57,-,-,70.77,-
1246,新竹市,2015/08/04,新竹,2.7,0.25,-,22.6,23,19,14.11,2.04,12.07,1.948,0.127,1.822,1.62,1.09,29.76,-,-,63.41,-
1247,新竹市,2015/08/03,新竹,2.9,0.26,-,23.4,25,19,13.76,2.09,11.67,1.938,0.109,1.829,1.5,1.1,29.86,-,-,62.99,-
1248,新竹市,2015/08/02,新竹,2.4,0.27,-,31.9,22,18,11.86,1.78,10.07,1.9,0.08,1.82,1.69,1.21,30.64,-,-,58.78,-
1249,新竹市,2015/08/01,新竹,2.4,0.25,-,16.7,16,14,12.1,2.73,9.37,1.911,0.086,1.825,1.64,1.36,29.59,-,-,62.76,-
1250,嘉義市,2015/08/31,嘉義,1.7,0.54,-,6.5,19,6,20.79,8.24,12.56,2.169,0.327,1.842,1.22,0.78,25.4,-,-,91.32,-
1251,嘉義市,2015/08/30,嘉義,1.6,0.32,-,10.5,19,6,13.2,3.94,9.26,1.934,0.157,1.777,1.22,0.95,24.75,-,-,94.85,-
1252,嘉義市,2015/08/29,嘉義,2.2,0.22,-,16.8,13,6,8.54,1.98,6.56,1.73,0.074,1.656,1.67,1.45,24.96,-,-,90.42,-
1253,嘉義市,2015/08/28,嘉義,2.2,0.26,-,16.6,23,8,8.86,1.47,7.39,1.82,0.096,1.724,1.72,1.48,25.76,-,-,91.45,-
1254,嘉義市,2015/08/27,嘉義,1.8,0.28,-,24.4,19,8,8.79,1.62,7.15,1.845,0.127,1.718,1.59,1.37,26.61,-,-,91.6,-
1255,嘉義市,2015/08/26,嘉義,2.4,0.34,-,25.3,25,12,8.77,0.97,7.8,1.899,0.109,1.79,1.39,1.08,27.05,-,-,91.9,-
1256,嘉義市,2015/08/25,嘉義,1.5,0.31,-,37.2,37,19,5.99,0.77,5.26,1.927,0.078,1.849,2.05,1.8,29.66,-,-,79.22,-
1257,嘉義市,2015/08/24,嘉義,2.2,0.26,-,24.0,30,8,7.63,1.68,5.94,1.842,0.086,1.755,1.8,1.52,29.39,-,-,80.87,-
1258,嘉義市,2015/08/23,嘉義,3.5,0.32,-,21.9,49,21,9.37,2.2,7.22,1.868,0.117,1.751,2.95,1.5,29.69,-,-,81.29,-
1259,嘉義市,2015/08/22,嘉義,1.9,0.34,-,39.5,52,27,6.11,0.29,5.96,1.936,0.114,1.822,1.37,1.05,29.98,-,-,82.74,-
1260,嘉義市,2015/08/21,嘉義,3.7,0.33,-,46.4,60,31,9.62,2.33,7.29,1.971,0.104,1.867,1.28,0.96,31.13,-,-,76.34,-
1261,嘉義市,2015/08/20,嘉義,2.5,0.26,-,38.4,41,22,6.96,1.39,5.59,1.88,0.098,1.781,1.59,1.46,29.76,-,-,77.89,-
1262,嘉義市,2015/08/19,嘉義,1.6,0.25,-,25.4,33,13,7.21,0.48,6.8,1.818,0.111,1.708,1.39,1.02,28.68,-,-,83.26,-
1263,嘉義市,2015/08/18,嘉義,2.0,0.27,-,18.2,30,9,8.49,1.94,6.55,1.819,0.131,1.688,1.59,1.25,28.32,-,-,81.46,-
1264,嘉義市,2015/08/17,嘉義,2.1,0.31,-,12.5,24,8,8.45,1.85,6.6,1.826,0.128,1.698,1.3,1.23,27.09,-,-,86.73,-
1265,嘉義市,2015/08/16,嘉義,2.1,0.28,-,13.8,23,9,9.66,2.64,7.02,1.868,0.13,1.739,1.68,1.4,27.58,-,-,85.69,-
1266,嘉義市,2015/08/15,嘉義,1.8,0.27,-,20.3,24,8,8.07,1.99,6.09,1.826,0.109,1.717,1.51,1.22,27.85,-,-,84.03,-
1267,嘉義市,2015/08/14,嘉義,2.9,0.2,-,17.7,20,9,8.15,2.18,5.98,1.754,0.08,1.674,2.11,1.81,28.67,-,-,78.98,-
1268,嘉義市,2015/08/13,嘉義,2.4,0.19,-,18.5,18,7,6.56,0.85,5.67,1.773,0.076,1.697,2.32,2.2,29.52,-,-,75.59,-
1269,嘉義市,2015/08/12,嘉義,1.6,0.2,-,20.8,26,14,6.66,1.93,4.73,1.746,0.079,1.667,2.52,2.47,30.13,-,-,74.05,-
1270,嘉義市,2015/08/11,嘉義,2.8,0.22,-,20.6,28,11,6.42,2.57,3.84,1.785,0.085,1.7,2.32,2.14,30.28,-,-,72.48,-
1271,嘉義市,2015/08/10,嘉義,1.9,0.2,-,23.7,27,16,6.92,1.04,5.87,1.753,0.085,1.668,2.98,2.75,29.95,-,-,70.75,-
1272,嘉義市,2015/08/09,嘉義,9.4,0.21,-,23.2,-,21,42.94,22.28,20.66,1.734,0.058,1.676,3.3,2.92,26.92,-,-,88.09,-
1273,嘉義市,2015/08/08,嘉義,2.2,0.12,-,21.3,-,17,6.74,3.19,3.55,1.661,0.022,1.639,6.74,5.3,25.61,-,-,94.13,-
1274,嘉義市,2015/08/07,嘉義,2.3,0.3,-,25.8,69,25,11.03,2.44,8.59,1.857,0.12,1.737,3.24,0.91,30.78,-,-,73.16,-
1275,嘉義市,2015/08/06,嘉義,3.5,0.33,-,30.7,53,30,11.44,2.67,8.77,1.831,0.105,1.726,1.99,1.13,30.74,-,-,69.67,-
1276,嘉義市,2015/08/05,嘉義,2.6,0.26,-,33.4,46,24,10.92,3.26,7.67,1.838,0.117,1.722,2.15,1.32,30.83,-,-,64.45,-
1277,嘉義市,2015/08/04,嘉義,3.2,0.29,-,31.4,43,26,11.84,3.03,8.81,1.844,0.134,1.71,2.19,1.54,31.39,-,-,60.05,-
1278,嘉義市,2015/08/03,嘉義,3.6,0.25,-,31.7,42,21,10.28,2.39,7.89,1.863,0.123,1.74,2.02,1.31,31.43,-,-,61.97,-
1279,嘉義市,2015/08/02,嘉義,-,0.22,-,29.2,36,22,-,-,-,1.788,0.085,1.703,2.1,1.49,31.17,-,-,65.21,-
1280,嘉義市,2015/08/01,嘉義,3.0,0.23,-,25.3,30,21,10.48,0.75,9.83,1.782,0.098,1.684,2.26,1.7,30.8,-,-,68.88,-
1281,宜蘭縣,2015/08/31,宜蘭,1.6,0.28,408.41,22.1,19,3,8.83,1.78,7.05,-,-,-,0.96,0.78,26.55,-,-,90.54,-
1282,宜蘭縣,2015/08/31,冬山,2.1,0.22,-,20.5,-,21,-,-,-,-,-,-,1.27,1.01,26.67,2.61,4.55,88.35,8.99
1283,宜蘭縣,2015/08/30,宜蘭,1.5,0.25,415.13,20.8,21,4,6.53,0.79,5.72,-,-,-,0.93,0.67,26.81,-,-,89.97,-
1284,宜蘭縣,2015/08/30,冬山,3.2,0.25,-,18.5,-,21,-,-,-,-,-,-,1.25,1.03,26.91,3.3,5.22,89.05,7.5
1285,宜蘭縣,2015/08/29,宜蘭,1.6,0.24,413.66,26.0,18,4,6.18,0.78,5.38,-,-,-,1.14,0.81,26.27,-,-,91.51,-
1286,宜蘭縣,2015/08/29,冬山,1.8,0.19,-,26.8,-,22,-,-,-,-,-,-,1.2,0.88,26.29,1.43,4.49,90.86,20.34
1287,宜蘭縣,2015/08/28,宜蘭,2.4,0.3,409.13,26.7,17,4,7.16,1.17,5.98,-,-,-,0.99,0.81,25.95,-,-,91.54,-
1288,宜蘭縣,2015/08/28,冬山,2.2,0.23,-,26.1,-,16,9.28,3.45,5.85,-,-,-,1.34,1.07,25.72,6.15,4.67,91.85,4.19
1289,宜蘭縣,2015/08/27,宜蘭,1.2,0.36,403.38,36.2,18,4,8.28,0.89,7.33,-,-,-,1.04,0.69,25.19,-,-,94.45,-
1290,宜蘭縣,2015/08/27,冬山,2.4,0.27,-,34.3,22,-,12.95,3.51,9.42,-,-,-,1.11,0.88,25.48,7.69,4.77,91.07,3.52
1291,宜蘭縣,2015/08/26,宜蘭,2.4,0.29,399.18,42.6,21,4,6.46,1.38,5.09,-,-,-,1.41,1.15,26.62,-,-,85.44,-
1292,宜蘭縣,2015/08/26,冬山,2.6,0.29,-,39.5,27,-,12.43,3.42,9.01,-,-,-,1.62,1.28,26.52,2.61,4.64,81.67,3.27
1293,宜蘭縣,2015/08/25,宜蘭,1.8,0.27,412.72,33.3,21,4,5.96,0.94,4.98,-,-,-,1.47,1.14,27.77,-,-,84.1,-
1294,宜蘭縣,2015/08/25,冬山,2.5,0.28,-,26.4,23,-,14.98,3.43,11.54,-,-,-,1.91,1.6,27.09,4.14,4.64,86.04,18.22
1295,宜蘭縣,2015/08/24,宜蘭,1.6,0.22,400.23,27.6,21,5,5.56,0.81,4.72,-,-,-,2.35,1.75,30.45,-,-,73.17,-
1296,宜蘭縣,2015/08/24,冬山,2.6,0.23,-,24.3,17,14,12.35,4.23,8.12,-,-,-,2.18,1.89,30.59,0.0,0.0,69.56,0.0
1297,宜蘭縣,2015/08/23,宜蘭,1.1,0.18,393.74,25.3,19,3,4.07,1.43,2.62,-,-,-,1.93,0.98,27.26,-,-,90.0,-
1298,宜蘭縣,2015/08/23,冬山,1.3,0.14,-,24.5,10,8,6.56,2.57,3.99,-,-,-,2.79,1.71,27.16,2.56,5.53,88.84,17.54
1299,宜蘭縣,2015/08/22,宜蘭,0.9,0.16,395.23,20.3,17,2,4.7,1.19,3.49,-,-,-,1.78,1.28,27.05,-,-,90.5,-
1300,宜蘭縣,2015/08/22,冬山,4.0,0.28,-,11.5,14,10,24.09,12.07,12.02,-,-,-,2.58,2.17,27.68,3.16,5.83,86.28,9.96
1301,宜蘭縣,2015/08/21,宜蘭,1.2,0.18,394.44,13.0,31,3,5.92,1.79,4.13,-,-,-,2.11,1.82,28.53,-,-,87.08,-
1302,宜蘭縣,2015/08/21,冬山,4.4,0.32,-,8.6,31,18,21.23,11.04,10.19,-,-,-,2.67,2.38,29.46,2.25,6.37,79.76,33.25
1303,宜蘭縣,2015/08/20,宜蘭,1.7,0.19,404.48,11.7,39,6,4.53,1.81,2.72,-,-,-,2.27,1.92,29.34,-,-,81.94,-
1304,宜蘭縣,2015/08/20,冬山,4.2,0.23,-,8.2,36,15,14.39,7.82,6.57,-,-,-,3.0,2.62,29.78,0.75,5.9,76.29,17.14
1305,宜蘭縣,2015/08/19,宜蘭,1.5,0.25,409.08,27.3,31,10,4.67,0.9,3.77,-,-,-,1.42,1.04,29.36,-,-,79.95,-
1306,宜蘭縣,2015/08/19,冬山,2.4,0.26,-,24.1,32,18,10.35,3.35,7.0,-,-,-,1.76,1.42,29.65,0.0,0.0,75.5,0.0
1307,宜蘭縣,2015/08/18,宜蘭,1.8,0.25,419.68,22.1,31,7,6.99,1.26,5.73,-,-,-,1.21,0.88,27.78,-,-,85.62,-
1308,宜蘭縣,2015/08/18,冬山,2.3,0.3,-,20.6,32,14,18.25,8.55,9.7,-,-,-,1.58,1.27,28.45,0.0,0.0,79.66,0.0
1309,宜蘭縣,2015/08/17,宜蘭,1.7,0.24,413.08,20.9,26,5,6.17,1.21,4.96,-,-,-,1.27,0.84,28.54,-,-,80.17,-
1310,宜蘭縣,2015/08/17,冬山,2.0,0.23,-,17.8,24,10,12.58,4.7,7.88,-,-,-,1.48,1.18,28.72,2.5,4.61,76.81,7.49
1311,宜蘭縣,2015/08/16,宜蘭,1.7,0.25,421.79,23.4,29,7,7.5,1.51,5.99,-,-,-,1.24,0.88,28.67,-,-,81.28,-
1312,宜蘭縣,2015/08/16,冬山,2.4,0.28,-,16.9,25,10,14.95,4.21,10.74,-,-,-,1.4,0.94,28.4,2.75,5.04,79.42,2.17
1313,宜蘭縣,2015/08/15,宜蘭,1.4,0.24,416.19,23.3,24,7,6.65,1.29,5.36,-,-,-,1.28,0.86,28.94,-,-,80.02,-
1314,宜蘭縣,2015/08/15,冬山,2.7,0.28,-,17.5,20,7,13.17,5.22,7.96,-,-,-,1.32,1.05,28.64,0.75,5.23,78.78,6.2
1315,宜蘭縣,2015/08/14,宜蘭,1.9,0.21,413.78,17.2,25,5,6.77,1.07,5.7,-,-,-,1.35,0.82,27.88,-,-,84.31,-
1316,宜蘭縣,2015/08/14,冬山,2.9,0.22,-,17.6,17,8,11.5,4.74,6.77,-,-,-,1.51,1.24,27.93,24.33,4.42,82.36,2.1
1317,宜蘭縣,2015/08/13,宜蘭,2.0,0.21,413.04,21.2,29,11,6.14,1.19,4.95,-,-,-,1.45,1.09,28.74,-,-,84.38,-
1318,宜蘭縣,2015/08/13,冬山,1.9,0.16,-,19.7,16,12,9.34,2.74,6.6,-,-,-,1.76,1.45,28.97,1.5,5.13,81.23,5.2
1319,宜蘭縣,2015/08/12,宜蘭,2.1,0.23,412.91,24.9,34,11,6.4,1.54,4.86,-,-,-,1.74,1.3,30.03,-,-,78.63,-
1320,宜蘭縣,2015/08/12,冬山,2.7,0.22,-,21.0,21,18,12.68,4.84,7.84,-,-,-,1.83,1.51,30.12,0.0,0.0,77.55,0.0
1321,宜蘭縣,2015/08/11,宜蘭,1.8,0.23,415.0,26.0,40,15,6.56,1.34,5.22,-,-,-,1.59,0.89,29.7,-,-,78.26,-
1322,宜蘭縣,2015/08/11,冬山,2.7,0.25,-,20.5,33,-,14.65,4.77,9.88,-,-,-,1.72,1.27,29.8,0.0,0.0,77.84,0.0
1323,宜蘭縣,2015/08/10,宜蘭,1.8,0.25,415.87,21.1,37,11,6.7,1.34,5.35,-,-,-,1.22,0.66,29.13,-,-,82.45,-
1324,宜蘭縣,2015/08/10,冬山,3.4,0.28,-,20.6,29,-,-,-,-,-,-,-,1.32,0.78,29.02,0.0,0.0,83.66,0.0
1325,宜蘭縣,2015/08/09,宜蘭,1.6,0.23,401.38,28.3,34,12,6.74,0.57,6.15,-,-,-,-,0.23,27.95,-,-,87.04,-
1326,宜蘭縣,2015/08/09,冬山,-,-,-,-,17,-,-,-,-,-,-,-,1.09,-,-,3.33,4.83,-,13.57
1327,宜蘭縣,2015/08/08,宜蘭,1.5,0.04,393.15,30.7,47,6,1.73,0.33,1.3,-,-,-,-,0.92,27.19,-,-,89.54,-
1328,宜蘭縣,2015/08/08,冬山,1.5,0.1,-,27.6,-,-,2.68,1.9,0.84,-,-,-,9.24,8.4,26.84,10.85,5.98,92.08,354.52
1329,宜蘭縣,2015/08/07,宜蘭,1.5,0.11,399.46,9.8,26,4,4.5,1.67,2.83,-,-,-,2.07,0.92,28.78,-,-,81.61,-
1330,宜蘭縣,2015/08/07,冬山,1.6,0.09,-,10.4,26,9,5.91,3.38,2.51,-,-,-,2.24,1.07,27.95,5.0,5.61,88.18,88.25
1331,宜蘭縣,2015/08/06,宜蘭,1.4,0.16,402.49,10.3,23,8,5.73,1.74,3.98,-,-,-,1.41,0.87,29.71,-,-,74.14,-
1332,宜蘭縣,2015/08/06,冬山,1.3,0.14,-,10.0,13,12,9.74,5.16,4.59,-,-,-,1.54,1.09,28.87,6.67,4.85,77.11,5.32
1333,宜蘭縣,2015/08/05,宜蘭,1.9,0.22,408.71,29.3,35,17,6.94,1.17,5.77,-,-,-,1.41,0.94,29.77,-,-,73.29,-
1334,宜蘭縣,2015/08/05,冬山,2.8,0.19,-,21.2,25,20,10.04,2.43,7.62,-,-,-,1.37,1.03,29.2,0.0,0.0,74.95,0.0
1335,宜蘭縣,2015/08/04,宜蘭,2.3,0.24,411.67,34.5,32,14,7.41,1.34,6.07,-,-,-,1.63,1.37,29.86,-,-,71.31,-
1336,宜蘭縣,2015/08/04,冬山,3.4,0.24,-,31.1,26,19,13.34,3.1,10.24,-,-,-,1.92,1.54,29.28,0.0,0.0,74.12,0.0
1337,宜蘭縣,2015/08/03,宜蘭,4.0,0.21,408.48,23.2,26,9,6.83,1.35,5.48,-,-,-,1.67,1.16,29.93,-,-,70.47,-
1338,宜蘭縣,2015/08/03,冬山,4.0,0.22,-,17.6,28,13,14.55,6.24,8.31,-,-,-,1.92,1.67,29.52,0.0,0.0,71.64,0.0
1339,宜蘭縣,2015/08/02,宜蘭,3.9,0.19,408.69,22.8,25,9,6.71,1.0,5.7,-,-,-,1.72,1.4,29.78,-,-,67.95,-
1340,宜蘭縣,2015/08/02,冬山,2.6,0.2,-,18.8,21,13,11.3,4.15,7.14,-,-,-,2.0,1.8,29.39,0.0,0.0,69.39,0.0
1341,宜蘭縣,2015/08/01,宜蘭,4.6,0.23,412.06,27.2,26,9,7.82,1.58,6.24,-,-,-,1.72,1.28,29.62,-,-,70.14,-
1342,宜蘭縣,2015/08/01,冬山,2.5,0.22,-,18.8,20,11,13.2,4.54,8.66,-,-,-,1.85,1.57,29.09,0.0,0.0,72.81,0.0
1343,桃園市,2015/08/31,桃園,2.7,0.54,-,13.9,18,9,25.75,6.04,19.72,2.202,0.231,1.971,0.85,0.56,23.7,-,-,89.72,-
1344,桃園市,2015/08/31,中壢,2.4,1.16,-,9.0,29,8,56.0,30.0,26.0,2.49,0.447,2.043,0.9,0.46,24.83,-,-,90.48,-
1345,桃園市,2015/08/31,大園,3.6,0.31,-,22.8,19,10,19.45,2.85,16.61,-,-,-,-,-,-,-,-,-,-
1346,桃園市,2015/08/31,龍潭,2.5,0.34,-,11.2,25,11,17.82,4.63,13.19,-,-,-,1.13,0.88,24.8,-,-,92.23,-
1347,桃園市,2015/08/31,平鎮,2.4,0.4,-,12.5,26,13,24.11,4.71,19.4,-,-,-,1.2,0.9,24.56,-,-,94.59,-
1348,桃園市,2015/08/31,觀音,2.5,0.28,-,29.8,27,9,13.4,1.01,12.35,-,-,-,1.81,1.56,24.64,1.07,4.73,91.82,8.47
1349,桃園市,2015/08/30,桃園,4.6,0.46,-,15.1,20,11,19.64,3.62,16.02,2.113,0.169,1.943,0.9,0.61,24.54,-,-,88.73,-
1350,桃園市,2015/08/30,中壢,2.9,1.05,-,7.7,32,8,48.91,26.17,22.74,2.408,0.383,2.025,1.07,0.59,25.63,-,-,86.59,-
1351,桃園市,2015/08/30,大園,2.9,0.31,-,20.8,28,10,17.54,3.42,14.12,-,-,-,-,-,-,-,-,-,-
1352,桃園市,2015/08/30,龍潭,1.4,0.34,-,11.9,30,12,14.85,3.58,11.27,-,-,-,1.25,1.0,25.41,-,-,89.68,-
1353,桃園市,2015/08/30,平鎮,2.6,0.37,-,12.4,27,9,19.51,3.8,15.71,-,-,-,1.48,1.25,25.32,-,-,91.02,-
1354,桃園市,2015/08/30,觀音,2.4,0.19,-,26.8,22,7,7.89,1.1,6.8,-,-,-,2.28,2.14,25.21,1.4,5.05,88.08,7.74
