序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppm)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","小時風速值 WS_HR (m/sec)","溫度 AMB_TEMP (℃)","降雨強度 RAIN_INT (㎜)","酸雨 PH_RAIN (pH)","相對濕度 RH (percent)","導電度 RAIN_COND (μmho/cm)"
1179,基隆市,2015/11/21,基隆,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1180,基隆市,2015/11/20,基隆,1.1,0.29,-,35.2,18,9,6.93,0.89,6.04,1.743,0.062,1.68,1.58,1.43,23.52,-,-,84.2,-
1181,基隆市,2015/11/19,基隆,1.5,0.37,-,41.1,24,10,5.78,0.91,4.86,1.747,0.06,1.687,1.59,1.44,24.18,-,-,79.04,-
1182,基隆市,2015/11/18,基隆,3.1,0.46,-,34.0,35,22,21.78,5.4,16.37,1.912,0.174,1.739,1.61,1.21,25.68,-,-,75.73,-
1183,基隆市,2015/11/17,基隆,7.7,0.67,-,30.0,40,30,33.29,7.53,25.76,2.08,0.275,1.805,0.99,0.63,24.73,-,-,80.67,-
1184,基隆市,2015/11/16,基隆,2.6,0.49,-,40.6,25,21,15.48,3.31,12.17,1.87,0.152,1.717,1.25,0.9,25.39,-,-,77.92,-
1185,基隆市,2015/11/15,基隆,1.2,0.36,-,32.9,21,9,7.81,1.49,6.32,1.805,0.086,1.719,1.49,1.43,23.0,-,-,82.26,-
1186,基隆市,2015/11/14,基隆,1.4,0.38,-,29.2,21,10,11.12,1.54,9.58,1.793,0.101,1.693,0.82,0.46,22.21,-,-,87.91,-
1187,基隆市,2015/11/13,基隆,3.0,0.42,-,26.9,28,17,18.55,3.54,15.01,1.954,0.159,1.795,1.17,0.72,23.38,-,-,84.64,-
1188,基隆市,2015/11/12,基隆,1.0,0.3,-,41.7,17,12,6.93,1.63,5.31,1.738,0.068,1.67,1.82,1.51,22.2,-,-,88.47,-
1189,基隆市,2015/11/11,基隆,1.6,0.26,-,43.3,29,16,6.91,1.26,5.64,1.75,0.075,1.676,1.49,1.24,20.77,-,-,81.6,-
1190,基隆市,2015/11/10,基隆,1.6,0.37,-,44.7,33,20,5.53,0.89,4.65,1.752,0.061,1.691,1.77,1.5,20.69,-,-,78.41,-
1191,基隆市,2015/11/09,基隆,2.3,0.52,-,28.1,33,26,13.25,2.12,11.13,1.885,0.136,1.748,1.23,0.82,22.91,-,-,87.59,-
1192,基隆市,2015/11/08,基隆,3.7,0.51,-,30.5,44,34,20.16,4.12,16.03,1.966,0.204,1.762,0.82,0.51,24.59,-,-,84.13,-
1193,基隆市,2015/11/07,基隆,3.4,0.47,-,32.6,42,27,20.57,4.63,15.94,1.925,0.179,1.747,1.05,0.56,25.7,-,-,80.37,-
1194,基隆市,2015/11/06,基隆,1.4,0.19,-,21.1,14,3,6.77,2.24,4.53,1.666,0.048,1.617,2.08,1.81,26.87,-,-,74.91,-
1195,基隆市,2015/11/05,基隆,1.5,0.26,-,17.2,12,4,10.91,3.98,6.93,1.792,0.096,1.696,1.91,1.6,26.17,-,-,76.26,-
1196,基隆市,2015/11/04,基隆,1.4,0.21,-,27.6,12,8,6.11,1.56,4.54,1.694,0.055,1.639,2.2,2.03,24.42,-,-,82.97,-
1197,基隆市,2015/11/03,基隆,0.7,0.32,-,40.1,31,17,9.45,1.21,8.24,1.79,0.082,1.707,1.52,1.2,21.77,-,-,86.52,-
1198,基隆市,2015/11/02,基隆,1.7,0.32,-,39.3,33,22,5.6,0.7,4.87,1.769,0.065,1.704,1.71,1.21,20.1,-,-,85.83,-
1199,基隆市,2015/11/01,基隆,1.2,0.2,-,37.3,22,9,5.2,1.2,4.0,1.734,0.056,1.678,1.45,1.28,22.25,-,-,77.95,-
1200,新竹市,2015/11/30,新竹,3.9,0.35,-,29.8,24,7,17.7,2.58,15.12,2.039,0.114,1.925,2.45,2.08,22.09,-,-,74.01,-
1201,新竹市,2015/11/29,新竹,1.3,0.54,-,24.4,43,20,22.49,4.36,18.13,2.283,0.255,2.028,1.38,0.88,21.25,-,-,74.37,-
1202,新竹市,2015/11/28,新竹,1.9,0.47,-,21.5,39,18,29.07,6.12,22.95,2.19,0.221,1.969,1.44,1.06,19.43,-,-,63.71,-
1203,新竹市,2015/11/27,新竹,3.6,0.38,-,28.9,45,18,21.07,3.54,17.53,2.062,0.128,1.934,3.43,2.93,16.0,-,-,57.29,-
1204,新竹市,2015/11/26,新竹,2.5,0.32,-,37.9,38,12,13.13,2.27,10.85,1.999,0.083,1.916,4.35,3.56,16.74,-,-,55.85,-
1205,新竹市,2015/11/25,新竹,2.6,0.34,-,33.9,41,12,13.99,2.21,11.78,2.043,0.109,1.934,3.39,2.59,21.87,-,-,71.91,-
1206,新竹市,2015/11/24,新竹,1.7,0.38,-,35.9,-,-,13.72,2.18,11.54,2.031,0.113,1.918,3.57,2.74,22.72,-,-,72.08,-
1207,新竹市,2015/11/23,新竹,2.2,0.28,-,35.3,28,16,12.01,1.64,10.37,1.981,0.085,1.895,3.57,2.8,24.18,-,-,77.26,-
1208,新竹市,2015/11/22,新竹,2.3,0.43,-,20.5,28,17,20.39,5.33,15.06,2.096,0.138,1.957,2.05,1.47,24.68,-,-,73.54,-
1209,新竹市,2015/11/21,新竹,3.1,0.53,-,17.7,27,16,29.3,6.86,22.44,2.116,0.187,1.93,1.49,1.21,24.23,-,-,74.37,-
1210,新竹市,2015/11/20,新竹,3.1,0.45,-,28.9,33,17,22.47,3.77,18.7,2.163,0.2,1.963,1.78,1.39,25.64,-,-,70.86,-
1211,新竹市,2015/11/19,新竹,4.2,0.54,-,30.9,41,19,20.22,2.4,17.81,2.149,0.173,1.976,2.3,1.74,25.06,-,-,74.71,-
1212,新竹市,2015/11/18,新竹,2.9,0.49,-,20.9,42,26,21.43,3.84,17.59,2.241,0.203,2.038,1.39,1.16,26.37,-,-,74.93,-
1213,新竹市,2015/11/17,新竹,3.2,0.66,-,27.0,54,34,31.91,4.26,27.65,2.38,0.316,2.064,0.87,0.54,26.22,-,-,70.99,-
1214,新竹市,2015/11/16,新竹,5.3,0.7,-,23.2,46,27,31.73,6.19,25.53,2.332,0.275,2.057,0.8,0.62,25.35,-,-,74.84,-
1215,新竹市,2015/11/15,新竹,2.0,0.45,-,30.3,25,16,17.04,1.15,15.89,2.083,0.119,1.963,1.88,1.44,25.65,-,-,67.42,-
1216,新竹市,2015/11/14,新竹,3.8,0.53,-,20.2,38,22,26.12,7.46,18.66,2.172,0.188,1.984,1.7,1.28,24.49,-,-,75.36,-
1217,新竹市,2015/11/13,新竹,2.7,0.63,-,17.2,57,35,33.23,7.08,26.14,2.326,0.276,2.049,1.21,0.8,24.4,-,-,81.66,-
1218,新竹市,2015/11/12,新竹,3.8,0.55,-,32.9,31,19,26.68,5.55,21.12,2.186,0.215,1.971,1.71,1.4,24.77,-,-,72.23,-
1219,新竹市,2015/11/11,新竹,2.8,0.4,-,35.2,30,18,19.14,2.32,16.81,2.046,0.119,1.927,2.64,2.18,22.14,-,-,74.91,-
1220,新竹市,2015/11/10,新竹,2.8,0.5,-,40.4,47,25,14.69,1.73,12.96,2.067,0.11,1.958,4.18,3.3,22.05,-,-,70.68,-
1221,新竹市,2015/11/09,新竹,1.6,0.58,-,31.2,54,35,17.41,1.85,15.55,2.131,0.149,1.982,2.44,1.76,24.72,-,-,77.6,-
1222,新竹市,2015/11/08,新竹,2.8,0.54,-,34.7,66,48,22.22,2.93,19.29,2.225,0.193,2.032,1.08,0.62,26.07,-,-,76.89,-
1223,新竹市,2015/11/07,新竹,2.8,0.64,-,34.4,70,48,22.98,2.77,20.2,2.248,0.212,2.036,1.25,0.96,26.15,-,-,76.79,-
1224,新竹市,2015/11/06,新竹,3.0,0.64,-,51.4,70,49,23.52,1.79,21.7,2.237,0.236,2.0,1.17,0.91,26.25,-,-,76.66,-
1225,新竹市,2015/11/05,新竹,3.0,0.72,-,32.3,53,35,30.03,5.7,24.33,2.421,0.314,2.107,1.12,0.7,26.1,-,-,75.17,-
1226,新竹市,2015/11/04,新竹,4.3,0.65,-,41.2,46,27,24.77,3.15,21.62,2.274,0.23,2.044,1.2,0.95,25.94,-,-,70.69,-
1227,新竹市,2015/11/03,新竹,2.8,0.38,-,39.9,41,23,14.06,2.25,11.81,2.017,0.1,1.917,4.04,3.35,23.38,-,-,74.0,-
1228,新竹市,2015/11/02,新竹,2.3,0.38,-,35.2,42,24,13.67,1.61,12.07,2.046,0.109,1.937,3.84,2.92,21.34,-,-,76.57,-
1229,新竹市,2015/11/01,新竹,2.7,0.27,-,34.5,30,16,12.85,1.66,11.2,1.972,0.076,1.896,2.82,2.21,23.14,-,-,72.49,-
1230,嘉義市,2015/11/30,嘉義,3.9,0.52,-,23.1,58,33,22.48,4.49,17.98,2.022,0.218,1.805,2.33,1.27,23.53,-,-,75.81,-
1231,嘉義市,2015/11/29,嘉義,3.7,0.6,-,37.0,94,58,18.25,1.2,17.04,2.073,0.244,1.829,2.03,0.99,23.59,-,-,69.43,-
1232,嘉義市,2015/11/28,嘉義,4.1,0.62,-,40.1,103,60,22.04,2.76,19.28,2.166,0.294,1.872,1.44,0.95,21.6,-,-,63.95,-
1233,嘉義市,2015/11/27,嘉義,5.1,0.5,-,29.9,77,31,27.77,5.68,22.1,2.063,0.244,1.819,1.93,1.15,18.78,-,-,50.58,-
1234,嘉義市,2015/11/26,嘉義,3.2,0.41,-,32.2,70,16,17.15,1.88,15.28,1.928,0.152,1.777,3.94,0.83,19.34,-,-,54.13,-
1235,嘉義市,2015/11/25,嘉義,3.9,0.45,-,32.1,73,16,19.19,1.52,17.7,1.954,0.181,1.774,3.06,1.08,24.27,-,-,69.91,-
1236,嘉義市,2015/11/24,嘉義,2.4,0.56,-,24.1,78,34,26.2,5.14,21.06,2.107,0.286,1.821,2.14,1.16,24.97,-,-,75.35,-
1237,嘉義市,2015/11/23,嘉義,2.6,0.53,-,26.1,75,29,20.94,3.91,17.03,2.051,0.224,1.827,1.79,1.13,26.03,-,-,78.38,-
1238,嘉義市,2015/11/22,嘉義,3.2,0.44,-,30.5,58,29,15.17,3.02,12.14,1.983,0.178,1.804,1.66,1.08,26.15,-,-,77.5,-
1239,嘉義市,2015/11/21,嘉義,3.5,0.59,-,21.3,82,35,21.25,3.11,18.14,2.122,0.219,1.902,1.49,1.02,25.53,-,-,84.67,-
1240,嘉義市,2015/11/20,嘉義,3.5,0.68,-,32.9,107,43,24.61,2.71,21.9,2.146,0.279,1.866,1.61,1.14,26.48,-,-,80.3,-
1241,嘉義市,2015/11/19,嘉義,4.3,0.52,-,29.0,72,29,20.76,2.73,18.03,1.985,0.208,1.777,2.56,1.31,27.25,-,-,78.31,-
1242,嘉義市,2015/11/18,嘉義,3.3,0.38,-,29.5,46,19,13.67,2.67,11.0,1.896,0.179,1.717,2.0,1.25,28.17,-,-,72.56,-
1243,嘉義市,2015/11/17,嘉義,2.8,0.55,-,35.4,66,34,18.78,1.89,16.87,2.082,0.278,1.804,1.3,0.95,27.96,-,-,70.43,-
1244,嘉義市,2015/11/16,嘉義,3.0,0.55,-,31.4,72,32,19.63,2.36,17.27,2.045,0.215,1.83,1.33,0.97,26.62,-,-,76.58,-
1245,嘉義市,2015/11/15,嘉義,4.4,0.64,-,25.7,80,38,24.67,5.39,19.28,2.155,0.251,1.904,1.81,1.19,26.71,-,-,76.36,-
1246,嘉義市,2015/11/14,嘉義,3.3,0.63,-,29.8,83,45,22.13,3.06,19.06,2.123,0.274,1.85,1.72,1.08,26.84,-,-,74.52,-
1247,嘉義市,2015/11/13,嘉義,4.9,0.63,-,35.8,115,71,21.04,1.95,19.09,2.129,0.259,1.87,1.68,0.99,26.62,-,-,80.92,-
1248,嘉義市,2015/11/12,嘉義,4.5,0.6,-,44.7,90,37,22.67,3.56,19.12,2.128,0.246,1.882,1.48,1.02,26.69,-,-,75.3,-
1249,嘉義市,2015/11/11,嘉義,4.7,0.65,-,35.7,81,39,23.06,1.65,21.45,2.143,0.273,1.87,1.85,1.13,25.37,-,-,73.02,-
1250,嘉義市,2015/11/10,嘉義,4.7,0.73,-,28.8,70,24,24.21,3.24,20.97,2.105,0.245,1.86,2.49,1.29,25.32,-,-,72.64,-
1251,嘉義市,2015/11/09,嘉義,4.2,0.62,-,28.6,90,57,20.77,2.45,18.33,2.036,0.227,1.808,2.65,1.26,27.79,-,-,74.87,-
1252,嘉義市,2015/11/08,嘉義,4.0,0.46,-,41.3,73,48,13.95,0.5,13.59,2.014,0.201,1.813,1.57,0.99,27.73,-,-,78.03,-
1253,嘉義市,2015/11/07,嘉義,3.1,0.4,-,43.4,67,38,12.77,1.74,11.03,1.891,0.139,1.752,1.46,1.14,27.59,-,-,78.55,-
1254,嘉義市,2015/11/06,嘉義,3.2,0.4,-,35.0,67,34,16.09,1.61,14.49,1.949,0.165,1.784,1.46,1.11,26.88,-,-,82.47,-
1255,嘉義市,2015/11/05,嘉義,2.8,0.46,-,27.6,73,30,16.44,1.78,14.64,2.035,0.217,1.818,1.5,0.93,26.58,-,-,82.1,-
1256,嘉義市,2015/11/04,嘉義,3.2,0.48,-,40.2,61,23,14.39,0.73,13.66,2.018,0.202,1.816,1.61,1.35,26.55,-,-,78.53,-
1257,嘉義市,2015/11/03,嘉義,4.7,0.58,-,28.8,59,24,23.88,3.1,20.79,2.125,0.272,1.853,1.97,1.27,24.79,-,-,76.06,-
1258,嘉義市,2015/11/02,嘉義,3.2,0.48,-,24.9,57,25,20.28,2.92,17.36,2.008,0.2,1.808,2.62,1.38,24.14,-,-,75.17,-
1259,嘉義市,2015/11/01,嘉義,4.0,0.43,-,22.8,46,19,21.71,4.52,17.18,1.937,0.132,1.806,1.83,1.0,24.75,-,-,76.87,-
1260,宜蘭縣,2015/11/30,宜蘭,1.4,0.26,407.95,26.8,25,7,8.26,0.55,7.71,-,-,-,1.01,0.65,21.12,-,-,88.72,-
1261,宜蘭縣,2015/11/30,冬山,1.6,0.23,-,29.2,-,-,12.1,3.09,9.03,-,-,-,1.5,1.22,21.59,1.64,4.39,84.02,29.8
1262,宜蘭縣,2015/11/29,宜蘭,1.9,0.27,408.87,30.5,33,11,7.29,1.01,6.28,-,-,-,1.34,0.86,22.68,-,-,69.99,-
1263,宜蘭縣,2015/11/29,冬山,2.2,1.59,-,26.9,16,-,14.89,3.73,11.16,-,-,-,1.56,1.14,22.01,0.0,0.0,73.17,0.0
1264,宜蘭縣,2015/11/28,宜蘭,2.6,0.32,414.68,27.2,41,15,8.71,1.69,7.02,-,-,-,1.19,0.77,19.2,-,-,72.32,-
1265,宜蘭縣,2015/11/28,冬山,2.5,0.32,-,21.8,17,-,16.01,4.26,11.75,-,-,-,1.16,0.87,18.67,0.0,0.0,73.36,0.0
1266,宜蘭縣,2015/11/27,宜蘭,2.3,0.27,411.25,30.3,42,16,6.63,1.12,5.5,-,-,-,1.3,0.84,15.26,-,-,63.72,-
1267,宜蘭縣,2015/11/27,冬山,2.1,0.25,-,30.1,31,-,9.37,1.28,8.1,-,-,-,1.61,1.43,15.86,0.0,0.0,59.56,0.0
1268,宜蘭縣,2015/11/26,宜蘭,2.3,0.28,409.83,37.4,37,12,5.85,0.84,5.01,-,-,-,2.47,1.15,16.65,-,-,59.92,-
1269,宜蘭縣,2015/11/26,冬山,2.0,0.3,-,34.6,38,-,13.07,3.85,9.22,-,-,-,3.17,1.77,16.83,0.5,3.82,58.98,89.93
1270,宜蘭縣,2015/11/25,宜蘭,1.3,0.32,415.59,27.9,31,5,8.07,0.71,7.34,-,-,-,0.99,0.66,21.26,-,-,83.92,-
1271,宜蘭縣,2015/11/25,冬山,0.8,0.3,-,27.5,28,-,14.14,4.02,10.12,-,-,-,1.67,0.95,21.47,2.0,3.85,81.97,87.43
1272,宜蘭縣,2015/11/24,宜蘭,1.7,0.34,414.08,30.5,39,10,6.03,0.76,5.26,-,-,-,1.23,0.86,22.81,-,-,80.34,-
1273,宜蘭縣,2015/11/24,冬山,1.0,0.33,-,33.2,38,-,12.0,3.22,8.78,-,-,-,1.83,1.04,23.33,0.0,0.0,75.65,0.0
1274,宜蘭縣,2015/11/23,宜蘭,1.0,0.26,410.94,29.7,31,5,5.3,1.03,4.26,-,-,-,2.02,1.53,24.54,-,-,80.96,-
1275,宜蘭縣,2015/11/23,冬山,1.0,0.28,-,30.6,28,12,10.69,3.31,7.38,-,-,-,2.36,1.26,24.63,0.0,0.0,80.31,0.0
1276,宜蘭縣,2015/11/22,宜蘭,1.7,0.3,416.98,22.8,32,5,8.71,1.15,7.58,-,-,-,1.24,0.85,23.48,-,-,86.44,-
1277,宜蘭縣,2015/11/22,冬山,2.2,0.34,-,16.7,29,12,18.54,5.92,12.62,-,-,-,1.29,0.87,23.2,6.5,4.4,85.95,12.72
1278,宜蘭縣,2015/11/21,宜蘭,1.8,0.32,408.23,24.8,24,4,10.47,1.07,9.4,-,-,-,1.06,0.64,22.53,-,-,89.63,-
1279,宜蘭縣,2015/11/21,冬山,1.8,0.28,-,21.2,15,9,16.38,4.06,12.32,-,-,-,1.31,0.99,22.87,1.07,4.68,88.15,17.68
1280,宜蘭縣,2015/11/20,宜蘭,1.5,0.4,410.8,32.5,28,5,9.12,1.18,7.94,-,-,-,1.27,0.89,23.69,-,-,91.07,-
1281,宜蘭縣,2015/11/20,冬山,3.4,0.38,-,23.1,18,11,21.91,5.13,16.78,-,-,-,1.8,1.48,24.03,6.69,4.51,88.71,17.92
1282,宜蘭縣,2015/11/19,宜蘭,1.7,0.36,414.45,31.2,40,8,7.72,1.24,6.47,-,-,-,1.33,1.05,24.3,-,-,86.98,-
1283,宜蘭縣,2015/11/19,冬山,1.5,0.38,-,29.2,24,12,12.38,1.48,10.89,-,-,-,1.34,1.1,24.19,0.79,3.86,88.01,90.67
1284,宜蘭縣,2015/11/18,宜蘭,3.2,0.36,423.97,27.9,41,12,10.68,1.48,9.17,-,-,-,1.36,0.96,26.76,-,-,75.86,-
1285,宜蘭縣,2015/11/18,冬山,3.8,0.37,-,18.8,36,14,20.82,8.4,12.42,-,-,-,1.67,1.06,26.74,0.5,3.67,77.73,123.13
1286,宜蘭縣,2015/11/17,宜蘭,3.0,0.37,425.75,18.5,31,6,10.86,1.95,8.91,-,-,-,1.13,0.74,26.22,-,-,78.83,-
1287,宜蘭縣,2015/11/17,冬山,3.9,0.37,-,15.8,35,12,17.75,5.94,11.81,-,-,-,1.26,0.9,26.37,0.0,0.0,77.66,0.0
1288,宜蘭縣,2015/11/16,宜蘭,2.4,0.34,419.05,26.9,24,3,7.76,1.66,6.1,-,-,-,1.21,0.88,25.36,-,-,84.48,-
1289,宜蘭縣,2015/11/16,冬山,2.5,0.33,-,23.7,23,8,14.07,4.13,9.94,-,-,-,1.25,0.95,25.76,1.5,4.31,81.75,24.67
1290,宜蘭縣,2015/11/15,宜蘭,2.4,0.35,414.55,30.0,27,5,7.23,1.02,6.21,-,-,-,1.06,0.66,22.6,-,-,91.8,-
1291,宜蘭縣,2015/11/15,冬山,2.2,0.35,-,27.9,22,11,8.12,1.75,6.36,-,-,-,1.46,1.15,23.12,1.0,4.25,88.51,23.55
1292,宜蘭縣,2015/11/14,宜蘭,1.8,0.36,412.57,32.1,41,13,7.86,1.27,6.59,-,-,-,1.43,1.2,24.15,-,-,86.75,-
1293,宜蘭縣,2015/11/14,冬山,2.2,0.34,-,30.1,33,18,12.43,3.25,9.17,-,-,-,1.5,1.09,24.24,0.0,0.0,85.4,0.0
1294,宜蘭縣,2015/11/13,宜蘭,2.7,0.37,424.15,29.3,35,9,9.46,1.72,7.73,-,-,-,1.19,0.89,24.74,-,-,83.48,-
1295,宜蘭縣,2015/11/13,冬山,3.9,0.41,-,25.6,40,19,19.86,7.1,12.76,-,-,-,1.28,1.0,24.7,0.0,0.0,82.79,0.0
1296,宜蘭縣,2015/11/12,宜蘭,1.3,0.41,412.7,31.6,31,8,10.57,1.05,9.5,-,-,-,1.1,0.75,22.38,-,-,92.2,-
1297,宜蘭縣,2015/11/12,冬山,2.3,0.33,-,28.4,25,13,15.11,3.36,11.75,-,-,-,1.21,0.98,22.56,0.75,4.39,89.99,15.33
1298,宜蘭縣,2015/11/11,宜蘭,2.7,0.32,410.24,36.8,29,9,8.11,0.86,7.24,-,-,-,1.12,0.87,20.37,-,-,93.46,-
1299,宜蘭縣,2015/11/11,冬山,1.3,0.27,-,36.3,11,7,9.64,1.49,8.14,-,-,-,1.73,1.58,20.55,1.79,4.12,92.69,44.64
1300,宜蘭縣,2015/11/10,宜蘭,1.4,0.48,413.29,38.8,34,12,6.92,0.92,5.99,-,-,-,1.61,1.26,21.08,-,-,86.82,-
1301,宜蘭縣,2015/11/10,冬山,2.0,0.45,-,33.7,25,15,13.11,2.04,11.06,-,-,-,1.71,1.4,20.9,1.39,4.34,89.39,36.03
1302,宜蘭縣,2015/11/09,宜蘭,2.4,0.5,424.62,23.6,35,9,10.21,1.41,8.76,-,-,-,1.54,1.25,24.79,-,-,84.29,-
1303,宜蘭縣,2015/11/09,冬山,3.1,0.47,-,23.0,29,18,16.11,5.03,11.07,-,-,-,1.83,1.22,24.57,1.89,4.08,86.46,51.36
1304,宜蘭縣,2015/11/08,宜蘭,3.0,0.26,420.41,19.3,36,7,7.59,1.3,6.25,-,-,-,1.29,0.89,26.45,-,-,82.98,-
1305,宜蘭縣,2015/11/08,冬山,2.4,0.31,-,15.0,30,13,17.78,7.47,10.31,-,-,-,1.39,1.08,26.96,0.0,0.0,80.08,0.0
1306,宜蘭縣,2015/11/07,宜蘭,2.4,0.26,412.63,13.7,29,4,9.71,2.86,6.85,-,-,-,1.34,0.65,26.88,-,-,82.18,-
1307,宜蘭縣,2015/11/07,冬山,2.3,0.26,-,12.8,22,8,15.01,5.33,9.68,-,-,-,1.41,1.01,27.36,0.0,0.0,77.75,0.0
1308,宜蘭縣,2015/11/06,宜蘭,2.0,0.27,403.12,18.1,21,2,8.95,1.96,6.99,-,-,-,1.8,1.54,26.39,-,-,86.38,-
1309,宜蘭縣,2015/11/06,冬山,2.8,0.29,-,12.4,16,6,17.02,6.74,10.28,-,-,-,1.88,1.44,26.5,4.3,5.75,82.52,6.57
1310,宜蘭縣,2015/11/05,宜蘭,2.4,0.3,410.86,16.2,24,2,8.93,2.85,6.08,-,-,-,1.39,1.09,25.63,-,-,83.83,-
1311,宜蘭縣,2015/11/05,冬山,3.7,0.27,-,11.9,22,9,21.2,9.53,11.67,-,-,-,1.6,1.08,25.75,10.0,5.06,82.43,7.39
1312,宜蘭縣,2015/11/04,宜蘭,1.5,0.29,402.98,23.3,20,2,8.44,1.86,6.55,-,-,-,1.72,1.34,24.08,-,-,90.88,-
1313,宜蘭縣,2015/11/04,冬山,3.2,0.26,-,20.7,11,6,14.61,4.51,10.1,-,-,-,2.39,1.85,24.64,6.61,4.96,85.46,6.18
1314,宜蘭縣,2015/11/03,宜蘭,1.5,0.3,408.04,35.7,22,3,6.35,0.62,5.69,-,-,-,1.68,1.11,21.48,-,-,94.07,-
1315,宜蘭縣,2015/11/03,冬山,2.7,0.28,-,35.5,7,4,11.73,1.99,9.73,-,-,-,1.98,1.73,21.85,13.63,4.93,93.08,8.31
1316,宜蘭縣,2015/11/02,宜蘭,1.4,0.31,410.18,31.8,20,3,6.87,0.81,6.01,-,-,-,1.25,0.98,20.36,-,-,93.33,-
1317,宜蘭縣,2015/11/02,冬山,1.7,0.29,-,32.9,13,8,8.72,1.04,7.64,-,-,-,1.57,1.32,20.69,1.42,4.27,91.39,25.37
1318,宜蘭縣,2015/11/01,宜蘭,1.9,0.19,403.09,34.9,25,4,4.7,0.66,4.0,-,-,-,1.32,0.9,21.03,-,-,93.28,-
1319,宜蘭縣,2015/11/01,冬山,1.2,0.16,-,37.5,14,7,6.52,1.53,4.99,-,-,-,1.84,1.78,21.25,2.09,4.39,91.79,28.14
1320,桃園市,2015/11/30,桃園,6.9,0.36,-,20.8,26,18,17.03,2.43,14.6,1.941,0.104,1.838,1.74,1.38,20.75,-,-,81.61,-
1321,桃園市,2015/11/30,中壢,5.9,0.85,-,21.1,35,8,43.41,17.96,25.45,2.404,0.384,2.019,1.25,0.32,21.2,-,-,78.09,-
1322,桃園市,2015/11/30,大園,2.3,0.23,-,27.7,26,11,21.0,4.77,16.22,-,-,-,3.97,3.4,21.38,-,-,82.77,-
1323,桃園市,2015/11/30,龍潭,2.7,0.31,-,27.6,29,11,15.18,2.73,12.45,-,-,-,3.14,2.92,20.29,-,-,84.08,-
1324,桃園市,2015/11/30,平鎮,4.8,0.34,-,25.5,30,7,19.07,2.94,16.13,-,-,-,2.9,2.37,20.81,-,-,83.1,-
1325,桃園市,2015/11/30,觀音,3.2,0.25,-,33.4,38,11,11.1,1.54,9.56,-,-,-,4.32,4.0,21.28,1.0,4.19,82.44,45.98
1326,桃園市,2015/11/29,桃園,8.1,0.44,-,17.7,27,18,22.51,4.56,17.95,2.171,0.193,1.978,1.07,0.46,21.09,-,-,76.55,-
1327,桃園市,2015/11/29,中壢,2.1,0.8,-,20.3,47,14,41.46,16.69,24.78,2.368,0.314,2.054,1.14,0.49,21.37,-,-,72.32,-
1328,桃園市,2015/11/29,大園,2.9,0.33,-,27.0,36,16,15.19,1.75,13.42,-,-,-,3.12,2.16,21.77,-,-,75.61,-
1329,桃園市,2015/11/29,龍潭,2.1,0.42,-,29.4,41,18,16.34,3.03,13.31,-,-,-,1.95,1.41,20.76,-,-,74.6,-
1330,桃園市,2015/11/29,平鎮,1.8,0.36,-,23.7,40,18,18.25,2.57,15.69,-,-,-,1.91,1.19,21.0,-,-,77.39,-
1331,桃園市,2015/11/29,觀音,2.7,0.3,-,28.9,43,17,12.6,0.94,11.59,-,-,-,2.44,1.9,21.51,0.0,0.0,78.01,0.0
1332,桃園市,2015/11/28,桃園,5.6,0.42,-,19.6,25,14,18.64,2.47,16.17,2.02,0.131,1.889,2.43,2.22,19.59,-,-,72.78,-
1333,桃園市,2015/11/28,中壢,4.3,1.18,-,15.4,49,15,62.09,32.05,30.04,-,-,-,1.19,0.81,19.51,-,-,67.23,-
1334,桃園市,2015/11/28,大園,4.1,0.29,-,24.7,48,18,23.95,4.9,19.04,-,-,-,3.76,3.35,20.88,-,-,65.3,-
1335,桃園市,2015/11/28,龍潭,1.4,0.48,-,19.4,36,16,24.24,6.67,17.57,-,-,-,1.6,1.37,18.04,-,-,72.09,-
1336,桃園市,2015/11/28,平鎮,4.1,0.46,-,23.0,42,14,20.52,3.84,16.68,-,-,-,2.12,1.93,19.15,-,-,71.18,-
1337,桃園市,2015/11/28,觀音,7.4,0.31,-,22.6,49,18,24.99,3.35,21.64,-,-,-,3.59,3.52,19.77,0.0,0.0,71.68,0.0
1338,桃園市,2015/11/27,桃園,4.1,0.35,-,25.1,39,17,13.62,2.98,10.64,1.946,0.089,1.857,3.15,2.75,15.28,-,-,61.98,-
1339,桃園市,2015/11/27,中壢,5.2,0.75,-,25.6,55,14,40.42,18.89,21.53,-,-,-,1.73,0.53,15.68,-,-,58.14,-
1340,桃園市,2015/11/27,大園,3.9,0.27,-,31.9,48,19,18.58,3.56,15.02,-,-,-,6.35,6.25,16.27,-,-,55.88,-
1341,桃園市,2015/11/27,龍潭,2.3,0.32,-,31.0,44,23,12.92,2.4,10.52,-,-,-,5.05,4.98,14.41,-,-,63.47,-
